Date,PFBC_Open_average,PFBC_Open_max,PFBC_Open_min,PFBC_Open_volatility,PFBC_Open_change,PFBC_High_average,PFBC_High_max,PFBC_High_min,PFBC_High_volatility,PFBC_High_change,PFBC_Low_average,PFBC_Low_max,PFBC_Low_min,PFBC_Low_volatility,PFBC_Low_change,PFBC_Close_average,PFBC_Close_max,PFBC_Close_min,PFBC_Close_volatility,PFBC_Close_change,PFBC_Volume_average,PFBC_Volume_max,PFBC_Volume_min,PFBC_Volume_volatility,PFBC_Volume_change
2018-01-14,65.102,67.0,63.51,3.490000000000002,3.490000000000002,66.1,67.65,65.23,2.4200000000000017,2.4200000000000017,64.068,64.74,63.29,1.4499999999999957,1.3999999999999986,65.526,66.94,64.55,2.3900000000000006,1.3400000000000034,139613,173932,118177,55755,16558
2018-01-21,64.94200000000001,65.57,64.12,1.4499999999999886,-1.3799999999999955,65.5,66.67,64.88,1.7900000000000063,-1.7900000000000063,63.978,64.37,63.67,0.7000000000000028,-0.4099999999999966,64.596,65.2,64.11,1.0900000000000034,-0.7000000000000028,139052,208671,85485,123186,-53312
2018-01-28,64.042,65.0,62.99,2.009999999999998,-0.9499999999999957,64.8,65.53,63.54,1.990000000000002,-1.990000000000002,62.882,64.31,60.5,3.8100000000000023,-3.4299999999999997,63.73,65.13,60.77,4.359999999999992,-4.359999999999992,87620,99893,65018,34875,5433
2018-02-04,61.558,62.32,59.7,2.6199999999999974,2.259999999999998,62.19,62.44,61.64,0.7999999999999972,0.6799999999999997,60.614,61.21,59.7,1.509999999999998,1.1199999999999974,61.634,62.15,61.13,1.019999999999996,0.8200000000000003,77361,128122,53904,74218,-74218
2018-02-11,62.35,64.0,61.2,2.799999999999997,2.549999999999997,63.4525,65.36,61.88,3.479999999999997,3.479999999999997,61.9625,63.49,60.78,2.710000000000001,2.4100000000000037,63.26,65.22,61.58,3.6400000000000006,3.6400000000000006,85670,123182,50462,72720,72720
2018-02-18,64.27,65.07,63.52,1.54999999999999,-0.8599999999999994,65.14,65.97,64.29,1.6799999999999926,-1.6599999999999966,63.346000000000004,63.7,62.85,0.8500000000000014,-0.09999999999999432,63.949999999999996,64.66,63.19,1.4699999999999989,0.6299999999999955,54843,114043,36048,77995,-77995
2018-02-25,62.976,64.09,62.01,2.0800000000000054,-0.4100000000000037,64.078,64.92,63.08,1.8400000000000034,-0.20000000000000284,62.248,62.74,61.8,0.9400000000000048,0.14000000000000057,63.25,64.72,62.33,2.3900000000000006,2.030000000000001,112635,159239,68830,90409,52336
2018-03-04,65.584,66.65,64.78,1.8700000000000045,1.8000000000000114,66.26,66.88,65.5,1.3799999999999955,1.3799999999999955,64.88,65.94,63.75,2.1899999999999977,2.1899999999999977,65.962,66.68,65.31,1.3700000000000045,1.3700000000000045,72258,86209,58623,27586,-13688
2018-03-11,66.512,66.78,66.15,0.6299999999999955,-0.1700000000000017,67.014,67.63,66.46,1.1700000000000017,0.25,65.67999999999999,65.97,65.45,0.519999999999996,-0.519999999999996,66.444,66.7,66.25,0.45000000000000284,0.37999999999999545,98372,210226,42748,167478,-18158
2018-03-18,65.352,66.7,63.61,3.0900000000000034,-3.0900000000000034,65.816,66.87,64.69,2.180000000000007,-2.049999999999997,64.118,65.68,62.62,3.0600000000000094,-3.000000000000007,64.824,66.26,62.68,3.5800000000000054,-1.470000000000013,62318,92506,28578,63928,44191
