Date,Lumber_Open_average,Lumber_Open_max,Lumber_Open_min,Lumber_Open_volatility,Lumber_Open_change,Lumber_High_average,Lumber_High_max,Lumber_High_min,Lumber_High_volatility,Lumber_High_change,Lumber_Low_average,Lumber_Low_max,Lumber_Low_min,Lumber_Low_volatility,Lumber_Low_change,Lumber_Close_average,Lumber_Close_max,Lumber_Close_min,Lumber_Close_volatility,Lumber_Close_change,Lumber_Volume_average,Lumber_Volume_max,Lumber_Volume_min,Lumber_Volume_volatility,Lumber_Volume_change
2018-01-14,476.3,481.1,469.5,11.600000000000023,10.5,480.18,482.9,475.0,7.899999999999977,6.800000000000011,472.6,477.0,467.8,9.199999999999989,5.899999999999977,477.08,480.0,474.7,5.300000000000011,0.10000000000002274,423,587,271,316,-316
2018-01-21,479.4,489.9,473.1,16.799999999999955,16.0,482.65999999999997,489.9,475.9,14.0,14.0,475.12,482.3,469.8,12.5,7.5,477.58,487.3,471.9,15.400000000000034,5.900000000000034,432,617,269,348,78
2018-01-28,475.08,481.1,468.1,13.0,7.399999999999977,479.6,485.1,474.0,11.100000000000023,7.199999999999989,472.2,477.4,467.8,9.599999999999966,7.099999999999966,475.08,483.7,467.8,15.899999999999977,10.099999999999966,542,737,341,396,-396
2018-02-04,485.5,493.2,474.0,19.19999999999999,8.800000000000011,492.84,496.6,487.9,8.700000000000045,4.100000000000023,482.36,490.0,473.1,16.899999999999977,8.699999999999989,487.62,493.7,483.0,10.699999999999989,1.5,521,737,362,375,-107
2018-02-11,499.0,510.0,486.6,23.399999999999977,23.399999999999977,504.075,510.6,495.0,15.600000000000023,15.600000000000023,496.95,506.8,486.0,20.80000000000001,20.80000000000001,500.15,507.8,491.5,16.30000000000001,16.30000000000001,702,998,421,577,222
2018-02-18,522.5600000000001,530.5,514.1,16.399999999999977,16.399999999999977,527.14,532.6,517.8,14.800000000000068,12.700000000000045,517.42,522.6,506.0,16.600000000000023,16.600000000000023,523.14,526.8,516.8,10.0,6.2000000000000455,792,1051,401,650,-650
2018-02-25,517.7,523.2,513.4,9.800000000000068,-9.100000000000023,521.52,524.7,517.7,7.0,-2.0,512.56,519.0,507.0,12.0,-8.0,516.0,523.0,511.9,11.100000000000023,-11.100000000000023,519,630,410,220,0
2018-03-04,503.4,510.5,492.0,18.5,-2.6999999999999886,509.0,514.2,497.0,17.200000000000045,-0.40000000000009095,497.72,509.7,490.0,19.69999999999999,-8.899999999999977,503.46,513.3,491.5,21.799999999999955,3.2999999999999545,262,433,110,323,-297
2018-03-11,503.26000000000005,517.2,484.5,32.700000000000045,-21.100000000000023,511.42,530.0,493.3,36.69999999999999,-24.999999999999943,500.64,515.5,484.5,31.0,-21.100000000000023,507.82000000000005,530.0,486.6,43.39999999999998,-30.600000000000023,177,421,23,398,112
2018-03-18,485.44,488.2,481.3,6.899999999999977,1.099999999999966,491.28000000000003,497.6,487.3,10.300000000000011,7.100000000000023,483.84,488.2,480.7,7.5,1.1999999999999886,488.40000000000003,497.1,482.8,14.300000000000011,7.400000000000034,286,449,133,316,316
2018-03-25,508.825,518.0,499.4,18.600000000000023,18.600000000000023,513.875,519.4,507.1,12.299999999999955,12.299999999999955,504.875,512.0,498.0,14.0,14.0,510.625,515.7,507.0,8.700000000000045,5.7000000000000455,667,864,531,333,-284
2018-04-01,527.8,538.5,513.0,25.5,20.299999999999955,532.38,540.4,522.7,17.699999999999932,13.299999999999955,524.44,530.1,513.0,17.100000000000023,17.100000000000023,529.92,536.4,516.4,20.0,17.800000000000068,575,776,452,324,-170
2018-04-08,529.54,538.1,520.8,17.300000000000068,-8.0,534.5,539.7,529.7,10.0,-2.900000000000091,524.26,531.9,518.4,13.5,-2.3999999999999773,528.62,535.8,523.1,12.699999999999932,2.699999999999932,543,772,338,434,83
