Date,GLBS_Open_average,GLBS_Open_max,GLBS_Open_min,GLBS_Open_volatility,GLBS_Open_change,GLBS_High_average,GLBS_High_max,GLBS_High_min,GLBS_High_volatility,GLBS_High_change,GLBS_Low_average,GLBS_Low_max,GLBS_Low_min,GLBS_Low_volatility,GLBS_Low_change,GLBS_Close_average,GLBS_Close_max,GLBS_Close_min,GLBS_Close_volatility,GLBS_Close_change,GLBS_Volume_average,GLBS_Volume_max,GLBS_Volume_min,GLBS_Volume_volatility,GLBS_Volume_change
2018-04-08,7.4,7.55,7.247000000000001,0.30299999999999905,0.15299999999999958,7.6464,7.952999999999999,7.409,0.5439999999999996,0.09100000000000019,7.3420000000000005,7.4,7.21,0.1900000000000004,0.08999999999999986,7.51,7.7379999999999995,7.3,0.4379999999999997,0.20000000000000018,9147,17924,4038,13886,-5839
2018-04-15,7.900200000000001,8.347000000000001,7.452000000000001,0.8950000000000005,0.7479999999999984,8.227,9.0,7.5,1.5,0.7880000000000003,7.764200000000001,8.107000000000001,7.4510000000000005,0.6560000000000006,0.6560000000000006,7.9362,8.261000000000001,7.4510000000000005,0.8100000000000005,0.8100000000000005,22413,85359,3760,81599,-687
2018-04-22,8.0574,8.107999999999999,7.999,0.1089999999999991,-0.10099999999999998,8.222,8.288,8.135,0.15300000000000047,-0.12600000000000122,7.8122,8.1,7.6,0.5,-0.49899999999999967,8.012,8.106,7.896,0.20999999999999996,-0.20999999999999996,8236,18530,4094,14436,-621
2018-04-29,7.724,7.9,7.5,0.40000000000000036,-0.11099999999999977,7.8049,7.9,7.73,0.16999999999999993,-0.08550000000000058,7.54036,7.6,7.49,0.10999999999999943,-0.10999999999999943,7.6903999999999995,7.76,7.6,0.16000000000000014,0.16000000000000014,5095,6351,3653,2698,-1085
2018-05-06,7.9298,8.325,7.8,0.5249999999999995,-0.10000000000000053,8.214,9.17,7.9,1.2699999999999996,0.0,7.7352,7.9,7.603,0.2970000000000006,0.051000000000000156,7.96668,8.152999999999999,7.699,0.45399999999999885,0.19640000000000057,14082,51580,1637,49943,4471
2018-05-13,7.632,7.655,7.6,0.055000000000000604,-0.05400000000000027,7.8626000000000005,8.099,7.69,0.4089999999999998,0.17400000000000038,7.5652,7.626,7.4,0.22599999999999998,-0.02600000000000069,7.7104,7.8,7.65,0.14999999999999947,0.0,5808,10603,2308,8295,91
2018-05-20,7.69355,7.812,7.622999999999999,0.18900000000000095,-0.06080000000000041,8.0125,8.2,7.8,0.39999999999999947,0.2499999999999991,7.6125,7.65,7.6,0.05000000000000071,-0.05000000000000071,7.6899999999999995,7.739,7.6,0.13900000000000023,-0.017999999999999794,16610,50123,2420,47703,46288
2018-05-27,7.4042,7.5,7.3,0.20000000000000018,0.08000000000000007,7.66454,7.8,7.5766,0.22339999999999982,-0.20000000000000018,7.376,7.48,7.3,0.1800000000000006,0.08000000000000007,7.45532,7.5,7.4,0.09999999999999964,0.019400000000000084,6429,11224,2231,8993,-8993
2018-06-03,7.9236,8.5,7.4,1.0999999999999996,-0.367,8.26176,9.486,7.4,2.0860000000000003,-0.6999999999999993,7.4026,8.027999999999999,6.522,1.5059999999999985,-1.178,7.7672,8.392999999999999,6.992999999999999,1.3999999999999995,-1.1070000000000002,61522,180738,25022,155716,4386
2018-06-10,6.9106,7.0,6.827000000000001,0.17299999999999915,0.007000000000000561,7.0446,7.29,6.9,0.3899999999999997,0.001000000000000334,6.5442,6.721,6.05,0.6710000000000003,-0.6500000000000004,6.7294,6.978,6.25,0.7279999999999998,-0.7279999999999998,24716,40354,10082,30272,28310
2018-06-17,5.761,6.255,5.4,0.8549999999999995,-0.5549999999999997,6.0794,6.449,5.879,0.5700000000000003,-0.4790000000000001,5.3482,5.62,5.02,0.6000000000000005,-0.6000000000000005,5.5169999999999995,5.97,5.13,0.8399999999999999,-0.8399999999999999,45703,68191,32171,36020,-1485
2018-06-24,5.2028,5.3,5.05,0.25,-0.17400000000000038,5.35978,5.5989,5.178999999999999,0.41990000000000105,-0.15300000000000047,5.062,5.21,4.9,0.3099999999999996,-0.03000000000000025,5.14944,5.21,5.047,0.16300000000000026,-0.056199999999999584,13262,20142,5295,14847,-5963
2018-07-01,5.3895,5.528,5.172999999999999,0.3550000000000004,0.2270000000000012,5.551425,5.59,5.5,0.08999999999999986,-0.08999999999999986,5.1255,5.151,5.1,0.051000000000000156,0.04999999999999982,5.319,5.392,5.24,0.15200000000000014,-0.15200000000000014,20133,29374,11230,18144,-16424
2018-07-08,5.0476,5.477,4.72,0.7570000000000006,-0.4820000000000011,5.2110199999999995,5.4911,5.0,0.4911000000000003,-0.4639999999999995,4.8504000000000005,5.202000000000001,4.71,0.4920000000000009,-0.4820000000000011,4.9656,5.2170000000000005,4.72,0.4970000000000008,-0.31700000000000017,14933,23108,5999,17109,562
2018-07-15,4.6736,4.768,4.45,0.3179999999999996,-0.2999999999999998,4.7818,4.97,4.6,0.3700000000000001,-0.20000000000000018,4.3747,4.513999999999999,4.2,0.31399999999999917,-0.1485000000000003,4.57108,4.666,4.4284,0.23760000000000048,0.058999999999999275,13351,23882,6810,17072,-8057
2018-07-22,4.634,4.9,4.4,0.5,-0.18100000000000005,4.8399,4.9,4.758,0.14200000000000035,-0.041999999999999815,4.3522,4.4510000000000005,4.2,0.25100000000000033,-0.20999999999999996,4.583,4.74,4.426,0.31400000000000006,0.07299999999999951,11907,19328,8166,11162,-11162
2018-07-29,4.0526,4.623,3.4,1.2230000000000003,-1.2230000000000003,4.10388,4.623,3.509,1.1140000000000003,-1.1140000000000003,3.6114,4.301,3.0060000000000002,1.295,-1.295,3.7472,4.34,3.02,1.3199999999999998,-1.3199999999999998,20243,41441,8035,33406,33406
2018-08-05,3.856,4.8,2.83,1.9699999999999998,1.9699999999999998,4.547,6.0,3.47,2.53,1.3299999999999996,3.5832,4.2,2.83,1.37,1.37,4.17232,4.762,3.467,1.2949999999999995,0.9330000000000003,109091,438892,9008,429884,-19025
2018-08-12,4.136,4.59,3.6,0.9899999999999998,-0.8999999999999999,4.2692,4.59,3.997,0.593,-0.5889999999999995,3.8000000000000003,4.2,3.6,0.6000000000000001,-0.6000000000000001,3.9385999999999997,4.398,3.65,0.7479999999999998,-0.5979999999999999,10995,14518,8435,6083,1870
2018-08-19,3.832,4.0,3.701,0.29899999999999993,-0.29899999999999993,3.9146,4.024,3.7889999999999997,0.23500000000000032,-0.12400000000000011,3.7006,3.701,3.7,0.0009999999999998899,0.0009999999999998899,3.8316999999999997,3.8989999999999996,3.733,0.16599999999999948,-0.0004999999999997229,9495,16771,3974,12797,-6268
2018-08-26,3.9625000000000004,4.2,3.74,0.45999999999999996,0.45999999999999996,4.2645,4.2989999999999995,4.199,0.09999999999999964,0.01899999999999924,3.9085,4.1,3.71,0.3899999999999997,0.3899999999999997,4.0295,4.2,3.9,0.30000000000000027,0.30000000000000027,9386,14431,4322,10109,35
2018-09-02,4.0926,4.4,3.8,0.6000000000000005,-0.3210000000000006,4.151,4.4,4.071000000000001,0.32899999999999974,-0.3000000000000007,3.7508,3.81,3.62,0.18999999999999995,0.18999999999999995,3.9196,3.983,3.839,0.14400000000000013,0.03299999999999992,11712,36517,2495,34022,-34022
2018-09-09,3.8324,4.157,3.675,0.4820000000000002,-0.4820000000000002,3.9494,4.199,3.8,0.399,-0.399,3.696,3.8,3.62,0.17999999999999972,-0.125,3.7998,3.863,3.71,0.15300000000000002,-0.125,9015,16527,2780,13747,-13747
2018-09-16,3.977,4.4,3.701,0.6990000000000003,0.6900000000000004,4.33066,4.776,3.84,0.9359999999999999,0.6589999999999998,3.6642,3.9,3.4,0.5,0.19899999999999984,3.962,4.099,3.7030000000000003,0.3959999999999999,0.3250000000000002,55640,85540,5692,79848,40522
2018-09-23,4.7096,5.207999999999999,4.2,1.0079999999999991,0.0,5.1882,5.49,4.88,0.6100000000000003,-0.6100000000000003,4.334,4.7,3.83,0.8700000000000001,0.3700000000000001,4.7366,4.96,4.565,0.3949999999999996,-0.19899999999999984,88855,266817,23322,243495,-243495
2018-09-30,4.6052,4.83,4.23,0.5999999999999996,-0.03000000000000025,4.699,4.83,4.47,0.3600000000000003,-0.03000000000000025,4.3304,4.502,4.204,0.29800000000000004,0.02600000000000069,4.4326,4.6,4.22,0.3799999999999999,0.10500000000000043,13862,21822,7668,14154,-9951
2018-10-07,4.101,4.5,3.995,0.5049999999999999,0.4900000000000002,4.81124,6.6852,4.0,2.6852,2.2142,3.7687999999999997,4.01,3.6,0.4099999999999997,0.4099999999999997,4.48082,6.5,3.821,2.679,2.4989999999999997,302580,1318495,12715,1305780,1271525
2018-10-14,5.42312,6.25,4.7956,1.4543999999999997,1.1600000000000001,6.65796,8.4,5.33,3.0700000000000003,2.5601000000000003,4.9497800000000005,5.62,4.36,1.2599999999999998,1.2599999999999998,5.5280000000000005,6.05,5.07,0.9799999999999995,0.8499999999999996,433185,1043984,105511,938473,634792
2018-10-21,5.804,6.2,5.36,0.8399999999999999,0.45999999999999996,6.46168,6.79,5.74,1.0499999999999998,1.0499999999999998,5.40812,5.91,5.0,0.9100000000000001,0.9100000000000001,5.84402,6.08,5.42,0.6600000000000001,0.6600000000000001,309384,427007,169672,257335,164621
2018-10-28,7.688,9.38,6.21,3.170000000000001,2.38,9.02198,11.9,6.65,5.25,2.299899999999999,7.35018,8.33,6.0,2.33,2.2109000000000005,8.156,9.44,6.33,3.1099999999999994,2.01,587292,2053882,125826,1928056,-3718
2018-11-04,6.9959999999999996,8.26,5.71,2.55,-1.79,7.61172,8.6,6.71,1.8899999999999997,-0.4612999999999996,6.3385,7.11,5.58,1.5300000000000002,-0.8075000000000001,6.852,7.85,5.69,2.1599999999999993,0.4399999999999995,288545,695233,97963,597270,518046
2018-11-11,7.046,10.05,5.53,4.5200000000000005,-4.5200000000000005,7.35564,10.5,5.6,4.9,-4.9,6.046,7.92,4.81,3.1100000000000003,-3.1100000000000003,6.194,8.27,4.82,3.4499999999999993,-3.4499999999999993,423903,1391584,132814,1258770,-1258770
2018-11-18,4.7675,5.19,4.55,0.6400000000000006,-0.1800000000000006,4.94245,5.2,4.7399,0.4601000000000006,-0.25010000000000066,4.42,4.63,4.12,0.5099999999999998,-0.4399999999999995,4.6175,4.75,4.43,0.3200000000000003,-0.3100000000000005,221740,329691,125971,203720,-169895
2018-11-25,4.55,5.1,4.2,0.8999999999999995,-0.16999999999999993,4.7793,5.15,4.43,0.7200000000000006,-0.5700000000000003,4.222,4.5605,4.01,0.5505000000000004,-0.25950000000000006,4.458,4.95,4.04,0.9100000000000001,-0.9100000000000001,163436,298068,80551,217517,-154096
2018-12-02,3.695,4.03,3.3,0.7300000000000004,-0.7300000000000004,3.825125,4.03,3.4734,0.5566000000000004,-0.5566000000000004,3.4307,3.85,3.1228,0.7272000000000003,-0.7272000000000003,3.56,3.95,3.35,0.6000000000000001,-0.6000000000000001,135951,254156,79366,174790,17099
2018-12-09,3.39,3.51,3.21,0.2999999999999998,0.1200000000000001,3.8527,4.42,3.62,0.7999999999999998,-0.6299999999999999,3.18046,3.3222,3.0,0.32220000000000004,-0.16000000000000014,3.428,3.53,3.26,0.27,-0.0900000000000003,396088,1275831,115181,1160650,-1080787
2018-12-16,3.034,3.26,2.66,0.5999999999999996,-0.5999999999999996,3.0928,3.3409,2.66,0.6808999999999998,-0.6808999999999998,2.7948,3.17,2.476,0.694,-0.694,2.896,3.2,2.53,0.6700000000000004,-0.6700000000000004,90243,155165,18497,136668,-48736
2018-12-23,2.7175000000000002,3.1,2.52,0.5800000000000001,0.5800000000000001,3.0574250000000003,3.4799,2.77,0.7099000000000002,0.40000000000000036,2.6025,2.8,2.46,0.33999999999999986,0.2999999999999998,2.785,3.02,2.61,0.41000000000000014,0.27,146498,336006,47590,288416,10802
2018-12-30,3.0324999999999998,3.17,2.81,0.3599999999999999,0.29000000000000004,3.317475,3.5335,3.1686,0.3649,0.3649,2.9375,3.1,2.73,0.3700000000000001,0.3700000000000001,3.18,3.46,3.02,0.43999999999999995,0.31999999999999984,99308,183182,49905,133277,114571
2019-01-06,3.6842,3.9,3.59,0.31000000000000005,-0.31000000000000005,3.91792,4.0999,3.73,0.3698999999999999,-0.1498999999999997,3.4838999999999998,3.5895,3.31,0.2795000000000001,0.2795000000000001,3.668,3.78,3.56,0.21999999999999975,0.21999999999999975,148238,358564,58551,300013,-281307
2019-01-13,3.8899999999999997,4.01,3.79,0.21999999999999975,0.18999999999999995,4.057225,4.2589,3.93,0.3288999999999995,0.16999999999999948,3.715725,3.8336,3.61,0.22360000000000024,0.17430000000000012,3.8975,4.04,3.73,0.31000000000000005,0.1499999999999999,116625,234182,64211,169971,13561
2019-01-20,3.7126799999999998,3.88,3.58,0.2999999999999998,-0.29000000000000004,3.7962000000000002,3.94,3.64,0.2999999999999998,-0.2999999999999998,3.551,3.67,3.455,0.21499999999999986,-0.21499999999999986,3.624,3.78,3.52,0.2599999999999998,-0.22999999999999998,36630,44966,16164,28802,-8104
2019-01-27,3.414,3.49,3.35,0.14000000000000012,-0.06000000000000005,3.54434,3.65,3.46,0.18999999999999995,-0.16999999999999993,3.3355,3.41,3.2975,0.11250000000000027,-0.11250000000000027,3.38,3.44,3.35,0.08999999999999986,-0.08999999999999986,27371,47932,8877,39055,-26142
2019-02-03,3.19,3.32,3.07,0.25,-0.18999999999999995,3.27346,3.4399,3.12,0.3199000000000001,-0.18730000000000002,3.064,3.21,3.0,0.20999999999999996,-0.16000000000000014,3.09,3.23,3.03,0.20000000000000018,-0.1499999999999999,25710,52587,7544,45043,-13692
2019-02-10,3.3225,3.4,3.24,0.1599999999999997,0.1499999999999999,3.399025,3.45,3.3262,0.12380000000000013,0.0737000000000001,3.260225,3.3166,3.1543,0.1623000000000001,0.1623000000000001,3.3725,3.45,3.25,0.20000000000000018,0.1200000000000001,16323,23362,8864,14498,4533
2019-02-17,3.448,3.57,3.34,0.22999999999999998,0.22999999999999998,3.518,3.57,3.4504,0.1195999999999997,0.1195999999999997,3.37514,3.4357,3.33,0.10570000000000013,0.03000000000000025,3.488,3.55,3.43,0.11999999999999966,0.10999999999999988,15091,24155,6909,17246,17246
2019-02-24,3.364,3.55,3.22,0.3299999999999996,-0.3299999999999996,3.4093799999999996,3.55,3.3,0.25,-0.23150000000000004,3.1944,3.4,2.89,0.5099999999999998,-0.23999999999999977,3.338,3.5,3.25,0.25,-0.22999999999999998,23198,37646,13532,24114,-13955
2019-03-03,4.302,8.61,3.13,5.4799999999999995,5.369999999999999,4.90494,8.8,3.2699,5.530100000000001,5.453200000000001,3.67316,5.9,2.88,3.0200000000000005,2.7342000000000004,4.543,8.54,3.17,5.369999999999999,5.289999999999999,3094714,12245201,18433,12226768,12226691
2019-03-10,6.098,8.4,5.01,3.3900000000000006,-3.3900000000000006,6.59818,8.4,5.24,3.16,-3.16,5.31598,6.56,4.5,2.0599999999999996,-2.0599999999999996,5.676,7.0,4.61,2.3899999999999997,-2.3899999999999997,993256,1824667,531403,1293264,-1293264
2019-03-17,3.698,4.54,3.22,1.3199999999999998,-1.3199999999999998,3.8372,4.54,3.29,1.25,-1.25,3.35,4.05,3.03,1.02,-1.02,3.5,4.07,3.21,0.8600000000000003,-0.8600000000000003,823283,1637007,245465,1391542,122393
2019-03-24,3.408,3.9,3.19,0.71,0.06000000000000005,3.63998,4.28,3.4,0.8800000000000003,-0.020099999999999785,3.22744,3.6122,3.1,0.5122,-0.015000000000000124,3.378,3.7,3.25,0.4500000000000002,0.08999999999999986,2221374,7425622,460129,6965493,-1284386
2019-03-31,3.44,3.55,3.35,0.19999999999999973,0.19999999999999973,3.626,3.78,3.5,0.2799999999999998,-0.07000000000000028,3.3568,3.48,3.26,0.2200000000000002,0.053999999999999826,3.456,3.56,3.39,0.16999999999999993,0.0,333721,602784,181208,421576,-220838
2019-04-07,3.38,3.46,3.3,0.16000000000000014,-0.08000000000000007,3.45678,3.55,3.3354,0.2145999999999999,-0.1546000000000003,3.28398,3.35,3.16,0.18999999999999995,-0.13999999999999968,3.34,3.48,3.22,0.2599999999999998,-0.2599999999999998,244343,418169,81796,336373,-36829
2019-04-14,3.0375,3.22,2.8,0.4200000000000004,-0.4200000000000004,3.0998,3.2722,2.9599,0.3123,-0.3123,2.824125,3.0365,2.61,0.4265000000000003,-0.32650000000000023,2.9225,3.15,2.76,0.3900000000000001,-0.3900000000000001,191092,244830,120570,124260,-47476
2019-04-21,2.824,2.9,2.74,0.1599999999999997,0.10999999999999988,2.96792,3.24,2.85,0.3900000000000001,0.3804000000000003,2.74234,2.8178,2.6839,0.13390000000000013,0.13390000000000013,2.884,3.1,2.77,0.33000000000000007,0.33000000000000007,185500,468774,43811,424963,337664
2019-04-28,2.928,3.1,2.76,0.3400000000000003,-0.3400000000000003,2.9998,3.17,2.92,0.25,-0.25,2.8054200000000002,2.8965,2.71,0.1865000000000001,-0.11100000000000065,2.892,3.02,2.8,0.2200000000000002,-0.1499999999999999,131095,240438,61580,178858,-100044
2019-05-05,2.882,2.94,2.8,0.14000000000000012,0.10000000000000009,2.99044,3.12,2.8722,0.24780000000000024,0.06780000000000008,2.80016,2.8308,2.75,0.08079999999999998,0.040000000000000036,2.906,2.96,2.8,0.16000000000000014,0.0900000000000003,122806,362995,41195,321800,-5962
2019-05-12,2.996,3.3,2.83,0.46999999999999975,0.4299999999999997,3.26078,3.6169,2.96,0.6568999999999998,0.6568999999999998,2.9166,3.2,2.8,0.40000000000000036,0.40000000000000036,3.106,3.35,2.85,0.5,0.5,449609,1070235,51140,1019095,641307
2019-05-19,3.0725,3.25,2.95,0.2999999999999998,-0.22999999999999998,3.119475,3.2845,3.025,0.25950000000000006,-0.25950000000000006,2.95,3.06,2.86,0.20000000000000018,-0.1499999999999999,3.045,3.11,3.0,0.10999999999999988,-0.08999999999999986,146818,321651,41982,279669,-279669
2019-05-26,2.83,3.02,2.65,0.3700000000000001,-0.3700000000000001,2.88642,3.0299,2.78,0.24990000000000023,-0.24990000000000023,2.738,2.87,2.64,0.22999999999999998,-0.22999999999999998,2.77,2.88,2.66,0.21999999999999975,-0.13999999999999968,75090,112641,40420,72221,-10452
2019-06-02,2.89792,3.09,2.79,0.2999999999999998,0.2999999999999998,3.036,3.17,2.89,0.2799999999999998,-0.08000000000000007,2.7783599999999997,2.82,2.7118,0.10819999999999963,0.06000000000000005,2.89774,2.97,2.8,0.17000000000000037,-0.07000000000000028,156013,357549,39482,318067,-256385
2019-06-09,2.708,2.88,2.49,0.3899999999999997,-0.3899999999999997,2.78752,3.15,2.49,0.6599999999999997,-0.6599999999999997,2.5180000000000002,2.72,2.22,0.5,-0.5,2.584,2.92,2.27,0.6499999999999999,-0.6499999999999999,253759,566563,106016,460547,-400930
2019-06-16,2.3,2.36,2.23,0.1299999999999999,-0.06999999999999984,2.39542,2.46,2.29,0.16999999999999993,-0.16000000000000014,2.25734,2.33,2.18,0.1499999999999999,-0.11999999999999966,2.28,2.33,2.24,0.08999999999999986,-0.07999999999999963,65698,112079,33190,78889,-44634
2019-06-23,2.3018,2.4,2.22,0.17999999999999972,0.14000000000000012,2.36988,2.49,2.25,0.2400000000000002,0.1200000000000001,2.21,2.26,2.15,0.10999999999999988,0.10999999999999988,2.27296,2.35,2.17,0.18000000000000016,0.18000000000000016,277328,496480,48377,448103,365579
2019-06-30,2.365,2.49,2.29,0.20000000000000018,-0.20000000000000018,2.41915,2.5774,2.34,0.23740000000000006,-0.21819999999999995,2.24,2.29,2.18,0.10999999999999988,-0.06999999999999984,2.285,2.33,2.23,0.10000000000000009,-0.06999999999999984,210919,472939,103671,369268,-349146
2019-07-07,2.34,2.5,2.21,0.29000000000000004,0.1299999999999999,2.4732,2.67,2.39,0.2799999999999998,-0.2738999999999998,2.28,2.33,2.2,0.1299999999999999,0.11999999999999966,2.37,2.5,2.31,0.18999999999999995,-0.1499999999999999,240442,721558,63478,658080,-638203
2019-07-14,2.38198,2.44,2.34,0.10000000000000009,-0.020000000000000018,2.5100000000000002,2.75,2.4,0.3500000000000001,0.2599999999999998,2.336,2.36,2.29,0.06999999999999984,0.020000000000000018,2.452,2.71,2.34,0.3700000000000001,0.31999999999999984,190938,527126,66936,460190,403548
2019-07-21,2.534,2.72,2.38,0.3400000000000003,-0.3400000000000003,2.59592,2.76,2.3948,0.36519999999999975,-0.36519999999999975,2.36592,2.51,2.22,0.2899999999999996,-0.2899999999999996,2.441,2.7,2.265,0.43500000000000005,-0.43500000000000005,186018,354243,119106,235137,-226824
2019-07-28,2.16206,2.25,2.0503,0.1997,-0.1997,2.2035,2.28,2.0599,0.22009999999999996,-0.21010000000000018,2.02858,2.2,1.9049,0.29510000000000014,-0.10509999999999975,2.104,2.2,1.95,0.2500000000000002,-0.2500000000000002,151267,225231,41751,183480,21560
2019-08-04,1.902,1.94,1.85,0.08999999999999986,-0.08999999999999986,1.961,2.0,1.905,0.09499999999999997,-0.09499999999999997,1.8,1.9,1.73,0.16999999999999993,-0.16999999999999993,1.8659999999999999,1.93,1.75,0.17999999999999994,-0.17999999999999994,72429,110952,41931,69021,6013
2019-08-11,1.73,1.78,1.64,0.14000000000000012,0.0,1.83402,1.98,1.75,0.22999999999999998,0.09000000000000008,1.70038,1.75,1.63,0.1200000000000001,-0.018100000000000005,1.748,1.88,1.66,0.21999999999999997,-0.08999999999999986,92598,236658,32061,204597,130625
2019-08-18,1.9447999999999999,2.05,1.844,0.20599999999999974,0.09599999999999986,2.11874,2.55,1.91,0.6399999999999999,0.17000000000000015,1.85222,1.9,1.7611,0.1388999999999998,0.05999999999999983,1.93184,2.0292,1.85,0.1791999999999998,0.12919999999999998,243344,902299,28285,874014,3249
2019-08-25,2.0549999999999997,2.25,1.9,0.3500000000000001,0.20999999999999996,2.21245,2.38,2.0498,0.33020000000000005,0.33020000000000005,1.955,2.05,1.87,0.17999999999999972,0.17999999999999972,2.08,2.25,1.89,0.3600000000000001,0.3600000000000001,155356,264231,42985,221246,221246
2019-09-01,2.348,2.45,2.29,0.16000000000000014,-0.040000000000000036,2.42768,2.5,2.3884,0.11160000000000014,0.0016000000000002679,2.224,2.27,2.17,0.10000000000000009,-0.010000000000000231,2.2914,2.4,2.207,0.19300000000000006,0.11299999999999999,327474,505869,127884,377985,227462
2019-09-08,2.30574,2.37,2.25,0.1200000000000001,-0.009999999999999787,2.36166,2.4368,2.3,0.13680000000000003,0.043299999999999894,2.2512,2.31,2.23,0.08000000000000007,0.08000000000000007,2.316,2.41,2.25,0.16000000000000014,0.03000000000000025,158053,291677,63590,228087,67336
2019-09-15,2.422,2.45,2.39,0.06000000000000005,0.020000000000000018,2.51124,2.62,2.4362,0.18380000000000019,0.0900000000000003,2.35,2.41,2.32,0.0900000000000003,0.08000000000000007,2.442,2.52,2.39,0.1299999999999999,0.040000000000000036,123970,210083,66875,143208,44743
2019-09-22,2.428,2.63,2.02,0.6099999999999999,-0.4700000000000002,2.496,2.68,2.08,0.6000000000000001,-0.46999999999999975,2.2811,2.47,1.85,0.6200000000000001,-0.6000000000000001,2.36942,2.57,2.05,0.52,-0.43000000000000016,282498,672257,84252,588005,243307
2019-09-29,2.11174,2.25,2.0287,0.22129999999999983,0.18000000000000016,2.18674,2.34,2.0636,0.27639999999999976,0.25,2.064,2.25,1.96,0.29000000000000004,0.25,2.152,2.32,2.0,0.31999999999999984,0.27,78301,95218,49891,45327,-45327
2019-10-06,2.35,2.39,2.27,0.1200000000000001,0.040000000000000036,2.4479,2.5695,2.35,0.21950000000000003,0.21950000000000003,2.298,2.38,2.24,0.13999999999999968,0.13999999999999968,2.37922,2.5561,2.26,0.29610000000000003,0.29610000000000003,77198,155706,31671,124035,124035
