Date,CROX_Open_average,CROX_Open_max,CROX_Open_min,CROX_Open_volatility,CROX_Open_change,CROX_High_average,CROX_High_max,CROX_High_min,CROX_High_volatility,CROX_High_change,CROX_Low_average,CROX_Low_max,CROX_Low_min,CROX_Low_volatility,CROX_Low_change,CROX_Close_average,CROX_Close_max,CROX_Close_min,CROX_Close_volatility,CROX_Close_change,CROX_Volume_average,CROX_Volume_max,CROX_Volume_min,CROX_Volume_volatility,CROX_Volume_change
2018-01-14,13.704,13.93,13.54,0.39000000000000057,0.1899999999999995,13.968,14.21,13.74,0.47000000000000064,0.47000000000000064,13.526,13.82,13.11,0.7100000000000009,0.7100000000000009,13.77,14.21,13.4,0.8100000000000005,0.8100000000000005,900626,1318575,716245,602330,-547862
2018-01-21,14.048,14.47,13.74,0.7300000000000004,-0.39000000000000057,14.178,14.47,13.9,0.5700000000000003,-0.5199999999999996,13.742,14.09,13.48,0.6099999999999994,-0.6099999999999994,13.958,14.4,13.77,0.6300000000000008,-0.6300000000000008,827183,1157308,583033,574275,97647
2018-01-28,13.58,13.83,13.33,0.5,-0.3200000000000003,13.822,13.98,13.51,0.47000000000000064,-0.4399999999999995,13.29,13.58,12.86,0.7200000000000006,-0.7200000000000006,13.472,13.78,12.87,0.9100000000000001,-0.8600000000000012,826300,1098031,602772,495259,280223
2018-02-04,12.868,13.12,12.45,0.6699999999999999,0.4900000000000002,13.122,13.34,13.01,0.33000000000000007,-0.0600000000000005,12.538,12.81,12.32,0.4900000000000002,0.23000000000000043,12.882,13.16,12.63,0.5299999999999994,-0.2599999999999998,1130532,2096170,467626,1628544,1166015
2018-02-11,13.035,13.41,12.76,0.6500000000000004,0.4299999999999997,13.379999999999999,13.65,13.08,0.5700000000000003,0.5700000000000003,12.88,13.13,12.65,0.4800000000000004,0.4800000000000004,13.175,13.29,12.9,0.3899999999999988,0.34999999999999964,586964,904150,328761,575389,411800
2018-02-18,13.556000000000001,13.88,13.14,0.7400000000000002,0.5899999999999999,13.972,14.76,13.55,1.209999999999999,1.209999999999999,13.436,13.68,13.11,0.5700000000000003,0.5700000000000003,13.816,14.67,13.45,1.2200000000000006,1.1899999999999995,976589,1635616,696418,939198,828556
2018-02-25,13.442,14.82,12.75,2.0700000000000003,-1.33,13.9,14.95,13.34,1.6099999999999994,-1.1799999999999997,12.98,13.98,12.02,1.9600000000000009,-0.5199999999999996,13.276,14.07,12.24,1.83,-0.5500000000000007,2086299,3891416,1238337,2653079,-523857
2018-03-04,14.006,14.37,13.52,0.8499999999999996,0.7200000000000006,14.292,14.54,13.96,0.5799999999999983,0.3999999999999986,13.846,14.17,13.46,0.7099999999999991,0.7099999999999991,14.156,14.32,13.95,0.370000000000001,0.27000000000000135,1012898,1193831,748795,445036,-445036
2018-03-11,14.378,14.75,14.18,0.5700000000000003,0.5099999999999998,14.725999999999999,15.11,14.44,0.6699999999999999,0.5099999999999998,14.284,14.58,14.12,0.46000000000000085,0.33999999999999986,14.538,15.01,14.19,0.8200000000000003,0.6999999999999993,1142488,1528115,602997,925118,132771
2018-03-18,15.422,15.64,15.07,0.5700000000000003,0.5700000000000003,15.738,16.0,15.49,0.5099999999999998,0.5099999999999998,15.386000000000001,15.64,15.06,0.5800000000000001,0.5800000000000001,15.544,15.92,15.34,0.5800000000000001,0.5800000000000001,1112901,1626529,713115,913414,627270
