Date,ISR_stock_Open_average,ISR_stock_Open_max,ISR_stock_Open_min,ISR_stock_Open_volatility,ISR_stock_Open_change,ISR_stock_High_average,ISR_stock_High_max,ISR_stock_High_min,ISR_stock_High_volatility,ISR_stock_High_change,ISR_stock_Low_average,ISR_stock_Low_max,ISR_stock_Low_min,ISR_stock_Low_volatility,ISR_stock_Low_change,ISR_stock_Close_average,ISR_stock_Close_max,ISR_stock_Close_min,ISR_stock_Close_volatility,ISR_stock_Close_change,ISR_stock_Volume_average,ISR_stock_Volume_max,ISR_stock_Volume_min,ISR_stock_Volume_volatility,ISR_stock_Volume_change
2018-03-25,0.42915000000000003,0.4365,0.425,0.01150000000000001,-0.008299999999999974,0.44732500000000003,0.4545,0.44,0.014500000000000013,-0.014500000000000013,0.41945,0.4251,0.4081,0.01699999999999996,-0.01699999999999996,0.429075,0.4445,0.4206,0.023900000000000032,-0.023900000000000032,7378,10761,5049,5712,3606
2018-04-01,0.42094,0.435,0.4023,0.03270000000000001,-0.016000000000000014,0.4268,0.435,0.4194,0.015600000000000003,-0.015600000000000003,0.40476,0.4111,0.4,0.011099999999999999,0.011099999999999999,0.41174,0.428,0.4,0.02799999999999997,0.01909999999999995,10826,14602,6026,8576,-5296
2018-04-08,0.41518,0.425,0.401,0.023999999999999966,0.021999999999999964,0.4294,0.45,0.42,0.030000000000000027,0.030000000000000027,0.40524,0.4208,0.401,0.019799999999999984,0.019799999999999984,0.42266,0.4333,0.413,0.02030000000000004,0.02030000000000004,12558,35595,2848,32747,25724
2018-04-15,0.4349,0.4495,0.42,0.029500000000000026,0.019500000000000017,0.44154,0.4495,0.435,0.014500000000000013,0.014500000000000013,0.4198,0.4399,0.402,0.03789999999999999,0.0368,0.43084,0.4401,0.42,0.020100000000000007,0.020100000000000007,13202,32719,5643,27076,-2602
2018-04-22,0.4414,0.46399999999999997,0.42,0.043999999999999984,0.017000000000000015,0.46136,0.47,0.4389,0.03109999999999996,0.030999999999999972,0.43158,0.4453,0.4126,0.03269999999999995,0.032399999999999984,0.45348,0.4679,0.4348,0.03309999999999996,0.03309999999999996,24266,48118,6481,41637,-28147
2018-04-29,0.4658,0.47,0.46,0.009999999999999953,-0.009999999999999953,0.47274,0.4798,0.46,0.019799999999999984,-0.019799999999999984,0.4511,0.4648,0.44,0.02479999999999999,-0.02479999999999999,0.462,0.47,0.44,0.02999999999999997,-0.025000000000000022,14049,19977,10569,9408,209
2018-05-06,0.43464,0.51,0.395,0.11499999999999999,0.07,0.46674,0.645,0.401,0.244,0.20500000000000002,0.41712,0.51,0.3696,0.14040000000000002,0.10000000000000003,0.43994,0.54,0.3914,0.1486,0.10200000000000009,65559,243357,6607,236750,236221
2018-05-13,0.54706,0.56,0.525,0.03500000000000003,0.010000000000000009,0.5591,0.57,0.55,0.019999999999999907,0.010000000000000009,0.5193800000000001,0.5399,0.4831,0.05680000000000007,0.05680000000000007,0.53354,0.5503,0.5109,0.03939999999999999,0.029100000000000015,81560,150764,37853,112911,-53553
2018-05-20,0.5153,0.5395,0.49,0.04949999999999999,-0.02749999999999997,0.52372,0.5425,0.5099,0.03259999999999996,-0.03049999999999997,0.4971,0.51,0.485,0.025000000000000022,-0.009800000000000031,0.5121,0.53,0.5,0.030000000000000027,-0.02300000000000002,27193,46331,9099,37232,-17221
2018-05-27,0.516,0.524,0.51,0.014000000000000012,0.014000000000000012,0.52075,0.529,0.51,0.019000000000000017,0.014000000000000012,0.5037,0.51,0.4974,0.0126,0.007599999999999996,0.5081,0.515,0.4974,0.017600000000000005,0.017600000000000005,30077,39967,20693,19274,-595
2018-06-03,0.49774,0.515,0.4897,0.02529999999999999,-0.02529999999999999,0.5021800000000001,0.52,0.4897,0.030299999999999994,-0.030299999999999994,0.47508,0.5036,0.45,0.053600000000000037,-0.04360000000000003,0.48136,0.5036,0.46,0.04360000000000003,-0.04360000000000003,20522,35068,9714,25354,-6053
2018-06-10,0.45026,0.46,0.44,0.020000000000000018,-0.020000000000000018,0.47998,0.53,0.46,0.07,0.05520000000000003,0.44166,0.45,0.43,0.020000000000000018,-0.012999999999999956,0.46834000000000003,0.53,0.4375,0.09250000000000003,0.07550000000000001,13471,25335,6695,18640,16341
2018-06-17,0.47176,0.52,0.44,0.08000000000000002,-0.08000000000000002,0.48018,0.52,0.4614,0.05860000000000004,-0.05860000000000004,0.45,0.4688,0.44,0.028799999999999992,-0.0010000000000000009,0.45802,0.4701,0.4482,0.02190000000000003,0.011800000000000033,12595,24858,2653,22205,-21797
2018-06-24,0.444,0.465,0.43,0.03500000000000003,-0.03500000000000003,0.45548,0.465,0.4382,0.026800000000000046,-0.0005000000000000004,0.4365,0.449,0.426,0.02300000000000002,-0.019000000000000017,0.44354,0.45,0.4332,0.016800000000000037,9.999999999998899e-05,7552,13617,1143,12474,-1054
2018-07-01,0.4375,0.45,0.43,0.020000000000000018,-0.010000000000000009,0.44975,0.46,0.43,0.030000000000000027,0.0,0.4321,0.44,0.425,0.015000000000000013,0.006599999999999995,0.4354,0.44,0.4281,0.011900000000000022,0.002999999999999947,11222,20987,3197,17790,-8207
2018-07-08,0.64198,0.7199,0.5,0.21989999999999998,0.12,0.78858,1.22,0.63,0.59,-0.59,0.59078,0.6332,0.5,0.13319999999999999,0.09999999999999998,0.728,1.07,0.61,0.4600000000000001,-0.4600000000000001,830913,2842015,104169,2737846,-2737846
2018-07-15,0.56874,0.6184,0.5401,0.07829999999999993,-0.0683999999999999,0.57724,0.6184,0.5521,0.06629999999999991,-0.06629999999999991,0.53188,0.55,0.512,0.038000000000000034,-0.020000000000000018,0.5521,0.59,0.5343,0.05569999999999997,-0.05569999999999997,116171,215390,42025,173365,-173365
2018-07-22,0.54962,0.635,0.5,0.135,0.07399999999999995,0.58048,0.6488,0.528,0.12080000000000002,0.07399999999999995,0.51254,0.545,0.5,0.04500000000000004,0.03500000000000003,0.5485,0.61,0.505,0.10499999999999998,0.058599999999999985,211692,375834,68429,307405,198428
2018-07-29,0.6031,0.655,0.57,0.08500000000000008,-0.005499999999999949,0.63114,0.6699,0.5899,0.08000000000000007,-0.050000000000000044,0.58078,0.6,0.5639,0.03610000000000002,-0.010000000000000009,0.60112,0.655,0.5699,0.08510000000000006,-0.07090000000000007,164585,556635,24563,532072,-532072
2018-08-05,0.58698,0.605,0.5559,0.04910000000000003,-0.04410000000000003,0.59876,0.6136,0.585,0.02860000000000007,-0.013400000000000079,0.55396,0.58,0.5247,0.055299999999999905,-0.03799999999999992,0.57644,0.59,0.5612,0.028799999999999937,-0.011099999999999999,50166,102800,17056,85744,-17726
2018-08-12,0.56474,0.58,0.5469,0.03309999999999991,-0.011599999999999944,0.57922,0.5941,0.57,0.02410000000000001,-0.0019000000000000128,0.54602,0.556,0.5355,0.020500000000000074,-0.006900000000000017,0.55988,0.57,0.5399,0.030099999999999905,-0.0029999999999998916,33080,86403,15471,70932,1055
2018-08-19,0.54804,0.58,0.529,0.050999999999999934,-0.050999999999999934,0.5500200000000001,0.58,0.5301,0.049899999999999944,-0.049899999999999944,0.52678,0.5413,0.504,0.0373,-0.023900000000000032,0.5325,0.5494,0.5174,0.03200000000000003,-0.03200000000000003,42682,72203,9374,62829,-21194
2018-08-26,0.5114,0.525,0.5,0.025000000000000022,-0.025000000000000022,0.52534,0.5381,0.515,0.02310000000000001,-0.01860000000000006,0.49958,0.51,0.485,0.025000000000000022,-0.010000000000000009,0.51172,0.521,0.505,0.016000000000000014,-0.009500000000000064,60326,111977,21898,90079,37613
2018-09-02,0.537475,0.6,0.5,0.09999999999999998,0.029900000000000038,0.5737,0.6,0.526,0.07399999999999995,0.04289999999999994,0.5173,0.525,0.5,0.025000000000000022,0.0242,0.546425,0.5925,0.5102,0.08230000000000004,0.01970000000000005,90901,179133,5546,173587,33997
2018-09-09,0.53136,0.5369,0.5299,0.007000000000000006,9.999999999998899e-05,0.54738,0.5589,0.54,0.018899999999999917,-0.014499999999999957,0.52564,0.53,0.5151,0.014900000000000024,0.00660000000000005,0.53136,0.5341,0.5299,0.0041999999999999815,0.0030999999999998806,27168,55115,9915,45200,4913
2018-09-16,0.5444,0.56,0.53,0.030000000000000027,0.027000000000000135,0.56746,0.602,0.5449,0.05709999999999993,0.016100000000000003,0.5327000000000001,0.5426,0.5298,0.012799999999999923,0.012599999999999945,0.54742,0.565,0.53,0.03499999999999992,0.031000000000000028,49416,123295,10470,112825,27296
2018-09-23,0.537,0.58,0.5,0.07999999999999996,-0.04499999999999993,0.55626,0.61,0.5329999999999999,0.07700000000000007,-0.036699999999999955,0.5302,0.5752,0.5,0.07520000000000004,-0.04259999999999997,0.54138,0.58,0.5188,0.06119999999999992,-0.041200000000000014,79528,185964,16804,169160,-9104
2018-09-30,0.5158,0.54,0.499,0.041000000000000036,-0.02100000000000002,0.5217,0.54,0.5005,0.03950000000000009,-0.02950000000000008,0.48694,0.51,0.465,0.044999999999999984,-0.020000000000000018,0.50362,0.5172,0.4978,0.019399999999999973,-0.019199999999999995,30890,46826,9021,37805,-20893
2018-10-07,0.47118,0.49,0.45,0.03999999999999998,-0.03739999999999999,0.4836,0.504,0.469,0.03500000000000003,-0.027500000000000024,0.4517,0.46,0.4459,0.014100000000000001,0.002599999999999991,0.46540000000000004,0.4835,0.45,0.033499999999999974,-0.014999999999999958,33345,49666,16162,33504,-3467
2018-10-14,0.496,0.5,0.48,0.020000000000000018,0.020000000000000018,0.50026,0.52,0.4812,0.0388,0.0388,0.47956,0.494,0.45899999999999996,0.03500000000000003,0.03500000000000003,0.48488,0.495,0.47700000000000004,0.01799999999999996,0.01799999999999996,30921,73935,9548,64387,10721
2018-10-21,0.46948,0.49,0.46,0.02999999999999997,0.0050000000000000044,0.48682,0.513,0.47,0.04300000000000004,-0.020000000000000018,0.46206,0.4655,0.455,0.01050000000000001,0.004799999999999971,0.47293999999999997,0.49,0.455,0.034999999999999976,-0.0252,13518,26077,5484,20593,-15991
2018-10-28,0.45232,0.4698,0.44,0.029799999999999993,0.010599999999999998,0.46842,0.4793,0.46,0.019299999999999984,0.019299999999999984,0.44254,0.4501,0.44,0.010099999999999998,0.010099999999999998,0.45666,0.4651,0.44,0.02510000000000001,0.02310000000000001,16855,41520,7989,33531,-7661
2018-11-04,0.4618,0.49,0.419,0.07100000000000001,-0.041000000000000036,0.47324,0.49,0.43,0.06,-0.04999999999999999,0.438,0.46,0.38,0.08000000000000002,-0.08000000000000002,0.44868,0.4812,0.3904,0.09079999999999999,-0.07419999999999999,55217,189376,5810,183566,172123
2018-11-11,0.40568,0.43,0.39,0.03999999999999998,-0.009999999999999953,0.41184,0.43,0.3998,0.030200000000000005,0.009000000000000008,0.38802000000000003,0.3921,0.386,0.006099999999999994,0.0040000000000000036,0.39308,0.41,0.386,0.023999999999999966,0.0040000000000000036,29068,53724,11208,42516,18991
2018-11-18,0.4095,0.42,0.39799999999999996,0.02200000000000002,-0.01200000000000001,0.42062499999999997,0.43,0.41,0.020000000000000018,0.012500000000000011,0.39949999999999997,0.41,0.395,0.014999999999999958,0.002999999999999947,0.410925,0.4231,0.395,0.02809999999999996,0.02779999999999999,14334,18216,9229,8987,3293
2018-11-25,0.42642,0.44,0.4139,0.026100000000000012,-0.0050000000000000044,0.43888,0.449,0.428,0.02100000000000002,-0.011000000000000065,0.41336,0.4199,0.4095,0.01040000000000002,0.003500000000000003,0.41752,0.425,0.41,0.015000000000000013,0.003500000000000003,17195,39415,3925,35490,-1694
2018-12-02,0.41185,0.42,0.4025,0.01749999999999996,-0.005099999999999993,0.435075,0.4509,0.4203,0.030600000000000016,-0.030600000000000016,0.4096,0.42,0.401,0.01899999999999996,-0.005099999999999993,0.4144,0.425,0.4026,0.022399999999999975,-0.0050000000000000044,15939,32105,5009,27096,-27096
2018-12-09,0.41014,0.4237,0.4033,0.02040000000000003,0.010000000000000009,0.42128,0.43,0.41100000000000003,0.01899999999999996,0.005500000000000005,0.40716,0.42,0.4025,0.01749999999999996,0.014999999999999958,0.41126,0.4209,0.4025,0.018399999999999972,0.014999999999999958,11388,26104,4023,22081,-860
2018-12-16,0.39440000000000003,0.41,0.35700000000000004,0.052999999999999936,-0.052999999999999936,0.40402,0.43,0.3691,0.06090000000000001,-0.06090000000000001,0.3604,0.405,0.3,0.10500000000000004,-0.09500000000000003,0.37362,0.4051,0.31,0.09510000000000002,-0.09510000000000002,22662,40726,8396,32330,21098
2018-12-23,0.319775,0.36,0.2691,0.09089999999999998,-0.08089999999999997,0.33744999999999997,0.36,0.3195,0.04049999999999998,-0.03049999999999997,0.2889,0.3174,0.2691,0.04830000000000001,-0.030899999999999983,0.30810000000000004,0.3264,0.2691,0.05730000000000002,-0.006900000000000017,59567,109605,21650,87955,47756
2018-12-30,0.318075,0.342,0.2894,0.052600000000000036,0.02250000000000002,0.34240000000000004,0.385,0.3197,0.06530000000000002,0.06530000000000002,0.301325,0.3302,0.2827,0.04749999999999999,0.04749999999999999,0.330975,0.3672,0.3,0.06720000000000004,0.06720000000000004,40101,116789,1480,115309,-79192
2019-01-06,0.37812,0.387,0.366,0.02100000000000002,-0.02100000000000002,0.38684,0.4,0.3702,0.02980000000000005,0.0030000000000000027,0.36292,0.3784,0.35,0.028400000000000036,0.016000000000000014,0.37938,0.3859,0.3701,0.015800000000000036,0.0011999999999999789,13399,30874,2818,28056,9816
2019-01-13,0.39154,0.41,0.3757,0.0343,0.019999999999999962,0.39992,0.4163,0.39,0.02629999999999999,0.02629999999999999,0.38402,0.40299999999999997,0.37,0.032999999999999974,0.032999999999999974,0.39436,0.4115,0.38,0.03149999999999997,0.02689999999999998,10040,16688,4187,12501,6758
2019-01-20,0.387,0.405,0.375,0.030000000000000027,0.012000000000000066,0.401775,0.4052,0.397,0.008199999999999985,-0.005300000000000027,0.37835,0.385,0.3734,0.0116,0.006599999999999995,0.3852,0.3921,0.3734,0.018699999999999994,0.011899999999999966,13850,33816,2161,31655,-31655
2019-01-27,0.42622,0.45,0.4,0.04999999999999999,0.04999999999999999,0.44094,0.46,0.405,0.05499999999999999,0.044999999999999984,0.40715999999999997,0.418,0.3903,0.027700000000000002,0.027700000000000002,0.42474,0.45,0.3975,0.05249999999999999,0.03249999999999997,53982,84162,10732,73430,39811
2019-02-03,0.43720000000000003,0.46,0.42100000000000004,0.03899999999999998,-0.008999999999999952,0.44982,0.46,0.4441,0.015900000000000025,0.004699999999999982,0.4272,0.44,0.42,0.020000000000000018,0.0010000000000000564,0.43654,0.4498,0.4279,0.021899999999999975,-0.005599999999999994,25140,73577,3346,70231,4137
2019-02-10,0.4248,0.445,0.39,0.05499999999999999,-0.05499999999999999,0.44296,0.46,0.4199,0.040100000000000025,-0.02510000000000001,0.41264,0.4445,0.3863,0.05820000000000003,-0.04610000000000003,0.41708,0.455,0.38799999999999996,0.06700000000000006,-0.04440000000000005,35534,52150,21253,30897,14383
2019-02-17,0.386325,0.3996,0.3717,0.027900000000000036,-0.005600000000000049,0.396275,0.4179,0.3801,0.0378,-0.023900000000000032,0.363225,0.3839,0.35,0.03390000000000004,0.03390000000000004,0.37295,0.3856,0.354,0.03160000000000002,0.018399999999999972,56560,78701,32747,45954,14716
2019-02-24,0.39096000000000003,0.4096,0.37,0.039600000000000024,0.0014000000000000123,0.40348,0.4098,0.3982,0.0116,-0.0016999999999999793,0.37936,0.385,0.37,0.015000000000000013,-0.0014000000000000123,0.3929,0.4,0.3851,0.014900000000000024,-0.0005999999999999894,19601,46859,1510,45349,-45349
2019-03-03,0.3834,0.4,0.3758,0.0242,0.0050000000000000044,0.39326,0.4,0.3863,0.013700000000000045,-0.010000000000000009,0.37508,0.38,0.3702,0.009800000000000031,-0.00820000000000004,0.38032,0.3878,0.371,0.01679999999999998,-0.01679999999999998,13961,39314,1477,37837,-27240
2019-03-10,0.37670000000000003,0.3865,0.37,0.016500000000000015,0.0020000000000000573,0.38476,0.3903,0.3778,0.012499999999999956,0.0030999999999999917,0.36970000000000003,0.3765,0.36,0.016500000000000015,-0.010000000000000009,0.3789,0.3865,0.37200000000000005,0.014499999999999957,0.0050000000000000044,11254,18097,5173,12924,2559
2019-03-17,0.38182,0.39,0.375,0.015000000000000013,0.00990000000000002,0.38476,0.39,0.3805,0.009500000000000008,0.004500000000000004,0.36702,0.3751,0.345,0.030100000000000016,-0.010099999999999998,0.37642,0.3843,0.3677,0.016599999999999948,0.0027000000000000357,13545,32975,6451,26524,360
2019-03-24,0.37213999999999997,0.38,0.3606,0.01940000000000003,0.0,0.3757,0.38,0.37,0.010000000000000009,0.0,0.36638,0.37,0.36,0.010000000000000009,-0.0049000000000000155,0.36824,0.3775,0.36,0.017500000000000016,-0.006199999999999983,16343,57873,3534,54339,53213
2019-03-31,0.38224,0.39,0.37,0.020000000000000018,0.009000000000000008,0.38576,0.39,0.379,0.01100000000000001,-0.007099999999999995,0.37238,0.375,0.37,0.0050000000000000044,0.0050000000000000044,0.37928,0.39,0.3712,0.01880000000000004,-0.009599999999999997,6120,13067,780,12287,8715
2019-04-07,0.39662000000000003,0.41,0.38,0.02999999999999997,0.0131,0.40534,0.41,0.39,0.019999999999999962,0.019999999999999962,0.38914,0.4,0.3781,0.02190000000000003,0.01200000000000001,0.3955,0.41,0.38,0.02999999999999997,0.016000000000000014,20500,37700,7375,30325,12222
2019-04-14,0.39655,0.41,0.385,0.024999999999999967,-0.01859999999999995,0.40095,0.41,0.39399999999999996,0.016000000000000014,-0.016000000000000014,0.3875,0.39,0.385,0.0050000000000000044,0.0050000000000000044,0.39195,0.3989,0.385,0.013899999999999968,0.0050000000000000044,15096,42271,735,41536,-41536
2019-04-21,0.41248,0.4327,0.39,0.04269999999999996,0.012899999999999967,0.42968,0.446,0.3998,0.04620000000000002,0.0353,0.40662,0.4281,0.385,0.04309999999999997,0.024999999999999967,0.41974,0.4351,0.3924,0.04269999999999996,0.04269999999999996,19768,41864,1713,40151,12493
2019-04-28,0.41686,0.44,0.39,0.04999999999999999,-0.04999999999999999,0.42516,0.44,0.4154,0.02460000000000001,-0.019600000000000006,0.40362,0.4201,0.39,0.03009999999999996,-0.03009999999999996,0.41082,0.43,0.39,0.03999999999999998,-0.02589999999999998,11681,21080,2669,18411,-7196
2019-05-05,0.41658,0.43799999999999994,0.3989,0.03909999999999997,0.03909999999999997,0.43298,0.45,0.4259,0.02410000000000001,0.02410000000000001,0.40928,0.43,0.3989,0.031100000000000017,0.031100000000000017,0.42286,0.444,0.4075,0.03650000000000003,0.03199999999999997,23471,38581,2175,36406,30553
2019-05-12,0.43766,0.44,0.4326,0.007400000000000018,0.0,0.44898,0.46,0.44,0.020000000000000018,0.010000000000000009,0.43016,0.44,0.42,0.020000000000000018,0.020000000000000018,0.4356,0.4501,0.4214,0.028700000000000003,0.028700000000000003,18373,35734,4671,31063,22874
2019-05-19,0.46066,0.4882,0.4451,0.04310000000000003,0.028200000000000003,0.47154,0.4882,0.45,0.03820000000000001,0.028200000000000003,0.44316,0.4647,0.4281,0.03660000000000002,0.03660000000000002,0.45432,0.4672,0.4394,0.02779999999999999,0.02779999999999999,35331,95185,11749,83436,1615
2019-05-26,0.458575,0.461,0.4533,0.00770000000000004,-0.00770000000000004,0.466825,0.4794,0.46,0.019399999999999973,-0.019399999999999973,0.445425,0.4535,0.43200000000000005,0.021499999999999964,-0.006199999999999983,0.45155,0.4598,0.4402,0.019600000000000006,0.0038000000000000256,26800,44091,10481,33610,-28515
2019-06-02,0.4421,0.46,0.4095,0.050500000000000045,-0.026000000000000023,0.45132,0.46,0.44,0.020000000000000018,-0.020000000000000018,0.41508,0.4365,0.39,0.046499999999999986,-0.046499999999999986,0.42697999999999997,0.4499,0.3982,0.051700000000000024,-0.051700000000000024,22539,34252,12522,21730,17911
2019-06-09,0.40882,0.429,0.38,0.04899999999999999,0.04899999999999999,0.42772,0.4389,0.419,0.01990000000000003,0.01990000000000003,0.40798,0.429,0.38,0.04899999999999999,0.04899999999999999,0.41892,0.4389,0.3999,0.039000000000000035,0.039000000000000035,10463,19123,629,18494,-13676
2019-06-16,0.42319999999999997,0.4321,0.414,0.018100000000000005,-0.010199999999999987,0.43563999999999997,0.44,0.43,0.010000000000000009,0.010000000000000009,0.41742,0.4281,0.414,0.014100000000000001,-0.014100000000000001,0.4276,0.44,0.4199,0.020100000000000007,0.011900000000000022,14115,29462,517,28945,20184
2019-06-23,0.41502,0.425,0.4,0.024999999999999967,-0.010200000000000042,0.4273,0.4375,0.4198,0.017699999999999994,-0.00040000000000001146,0.40908,0.4194,0.4,0.019399999999999973,0.003999999999999948,0.41516,0.4199,0.41,0.00990000000000002,0.0,8529,13744,2559,11185,1308
2019-06-30,0.41725,0.426,0.41,0.016000000000000014,0.0010000000000000564,0.4233,0.426,0.42,0.006000000000000005,-0.0040000000000000036,0.40835,0.4104,0.406,0.0043999999999999595,0.00040000000000001146,0.415175,0.42100000000000004,0.4102,0.010800000000000032,0.00019999999999997797,10378,15618,5851,9767,-2243
2019-07-07,0.4119,0.41700000000000004,0.4047,0.012300000000000033,-0.004300000000000026,0.4195,0.42,0.4182,0.0017999999999999683,0.0005000000000000004,0.40819999999999995,0.41,0.40299999999999997,0.007000000000000006,-0.0020000000000000018,0.40997999999999996,0.4185,0.40299999999999997,0.015500000000000014,-0.0024000000000000132,6789,12596,2640,9956,8895
2019-07-14,0.41378,0.4284,0.406,0.022399999999999975,-0.02090000000000003,0.41968,0.4284,0.41100000000000003,0.01739999999999997,-0.008500000000000008,0.4072,0.41,0.4051,0.00489999999999996,-0.002599999999999991,0.40924,0.4134,0.4051,0.008299999999999974,0.00020000000000003348,6053,12904,1838,11066,-11066
2019-07-21,0.38284,0.415,0.36,0.05499999999999999,-0.05179999999999996,0.39846,0.415,0.3876,0.02739999999999998,-0.027099999999999957,0.36522,0.38,0.35,0.030000000000000027,-0.01679999999999998,0.3867,0.4041,0.3717,0.03240000000000004,-0.025900000000000034,11709,17544,5898,11646,10030
2019-07-28,0.37462,0.39,0.36200000000000004,0.02799999999999997,0.01050000000000001,0.38844,0.4,0.377,0.02300000000000002,-0.010799999999999976,0.36728,0.3776,0.36,0.017600000000000005,-0.006300000000000028,0.37452,0.3807,0.3663,0.014399999999999968,0.008799999999999975,10744,16522,3255,13267,-4913
2019-08-04,0.35762,0.361,0.35,0.01100000000000001,-0.01100000000000001,0.36908,0.38,0.36,0.020000000000000018,-0.017199999999999993,0.34688,0.3571,0.34,0.01709999999999995,0.009699999999999986,0.35658,0.38,0.3464,0.03360000000000002,-0.029200000000000004,20417,28408,12332,16076,6555
2019-08-11,0.33444,0.35,0.3148,0.035199999999999954,-0.035199999999999954,0.34288,0.3599,0.3347,0.0252,-0.024899999999999978,0.32176,0.341,0.312,0.029000000000000026,-0.0262,0.33072,0.3482,0.3155,0.03270000000000001,-0.018199999999999994,19063,34938,4085,30853,27336
2019-08-18,0.34600000000000003,0.39,0.32,0.07,0.04749999999999999,0.36154000000000003,0.39,0.3425,0.04749999999999999,0.04749999999999999,0.3286,0.335,0.32,0.015000000000000013,0.007999999999999952,0.3476,0.3795,0.325,0.05449999999999999,0.026600000000000013,21471,39946,13097,26849,-14789
2019-08-25,0.33504,0.3522,0.316,0.03620000000000001,-0.022999999999999965,0.34378000000000003,0.3699,0.33,0.03989999999999999,-0.03789999999999999,0.32528,0.3474,0.316,0.031399999999999983,-0.020399999999999974,0.33034,0.3572,0.318,0.03920000000000001,-0.025400000000000034,20813,41175,2939,38236,25352
2019-09-01,0.326875,0.33,0.3225,0.007500000000000007,-0.007500000000000007,0.33115,0.3346,0.33,0.004599999999999993,0.0,0.31785,0.325,0.31,0.015000000000000013,-0.015000000000000013,0.323875,0.33,0.3178,0.012199999999999989,-0.007199999999999984,14783,18001,10145,7856,-7856
2019-09-08,0.32026,0.3277,0.3111,0.016600000000000004,0.00269999999999998,0.32548,0.3301,0.3168,0.013299999999999979,0.00269999999999998,0.31116,0.3138,0.31,0.0038000000000000256,-0.0038000000000000256,0.31604,0.326,0.312,0.014000000000000012,-0.0018000000000000238,13283,24611,5075,19536,-2186
