Date,Direxion Daily CSI China Internet Bull 2X Shares_etf_Open_average,Direxion Daily CSI China Internet Bull 2X Shares_etf_Open_max,Direxion Daily CSI China Internet Bull 2X Shares_etf_Open_min,Direxion Daily CSI China Internet Bull 2X Shares_etf_Open_volatility,Direxion Daily CSI China Internet Bull 2X Shares_etf_Open_change,Direxion Daily CSI China Internet Bull 2X Shares_etf_High_average,Direxion Daily CSI China Internet Bull 2X Shares_etf_High_max,Direxion Daily CSI China Internet Bull 2X Shares_etf_High_min,Direxion Daily CSI China Internet Bull 2X Shares_etf_High_volatility,Direxion Daily CSI China Internet Bull 2X Shares_etf_High_change,Direxion Daily CSI China Internet Bull 2X Shares_etf_Low_average,Direxion Daily CSI China Internet Bull 2X Shares_etf_Low_max,Direxion Daily CSI China Internet Bull 2X Shares_etf_Low_min,Direxion Daily CSI China Internet Bull 2X Shares_etf_Low_volatility,Direxion Daily CSI China Internet Bull 2X Shares_etf_Low_change,Direxion Daily CSI China Internet Bull 2X Shares_etf_Close_average,Direxion Daily CSI China Internet Bull 2X Shares_etf_Close_max,Direxion Daily CSI China Internet Bull 2X Shares_etf_Close_min,Direxion Daily CSI China Internet Bull 2X Shares_etf_Close_volatility,Direxion Daily CSI China Internet Bull 2X Shares_etf_Close_change
2018-07-22,48.05,48.05,48.05,0.0,0.0,48.18,48.18,48.18,0.0,0.0,45.19,45.19,45.19,0.0,0.0,46.0,46.0,46.0,0.0,0.0
2018-07-29,40.91,40.91,40.91,0.0,0.0,40.95,40.95,40.95,0.0,0.0,39.8,39.8,39.8,0.0,0.0,40.05,40.05,40.05,0.0,0.0
2018-08-05,38.75,38.75,38.75,0.0,0.0,38.97,38.97,38.97,0.0,0.0,38.08,38.08,38.08,0.0,0.0,38.84,38.84,38.84,0.0,0.0
2018-08-12,32.5,32.5,32.5,0.0,0.0,33.82,33.82,33.82,0.0,0.0,31.86,31.86,31.86,0.0,0.0,33.47,33.47,33.47,0.0,0.0
2018-08-19,35.23,35.23,35.23,0.0,0.0,35.55,35.55,35.55,0.0,0.0,35.08,35.08,35.08,0.0,0.0,35.37,35.37,35.37,0.0,0.0
2018-08-26,33.72,33.72,33.72,0.0,0.0,34.97,34.97,34.97,0.0,0.0,33.72,33.72,33.72,0.0,0.0,34.78,34.78,34.78,0.0,0.0
2018-09-02,30.48,30.48,30.48,0.0,0.0,31.6,31.6,31.6,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2018-09-09,32.27,32.27,32.27,0.0,0.0,32.29,32.29,32.29,0.0,0.0,30.7,30.7,30.7,0.0,0.0,31.03,31.03,31.03,0.0,0.0
2018-09-16,34.19,34.19,34.19,0.0,0.0,34.3,34.3,34.3,0.0,0.0,33.1,33.1,33.1,0.0,0.0,33.11,33.11,33.11,0.0,0.0
2018-09-23,32.05,32.05,32.05,0.0,0.0,32.35,32.35,32.35,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.82,31.82,31.82,0.0,0.0
2018-09-30,27.72,27.72,27.72,0.0,0.0,27.91,27.91,27.91,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.94,26.94,26.94,0.0,0.0
2018-10-07,25.24,25.24,25.24,0.0,0.0,26.0,26.0,26.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.92,25.92,25.92,0.0,0.0
2018-10-14,23.79,23.79,23.79,0.0,0.0,23.85,23.85,23.85,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.61,22.61,22.61,0.0,0.0
2018-10-21,20.49,20.49,20.49,0.0,0.0,22.45,22.45,22.45,0.0,0.0,20.49,20.49,20.49,0.0,0.0,21.9,21.9,21.9,0.0,0.0
2018-10-28,27.7,27.7,27.7,0.0,0.0,27.83,27.83,27.83,0.0,0.0,25.01,25.01,25.01,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2018-11-04,22.39,22.39,22.39,0.0,0.0,22.39,22.39,22.39,0.0,0.0,21.47,21.47,21.47,0.0,0.0,21.84,21.84,21.84,0.0,0.0
2018-11-11,24.25,24.25,24.25,0.0,0.0,24.45,24.45,24.45,0.0,0.0,23.5,23.5,23.5,0.0,0.0,24.23,24.23,24.23,0.0,0.0
2018-11-18,22.31,22.31,22.31,0.0,0.0,22.53,22.53,22.53,0.0,0.0,21.88,21.88,21.88,0.0,0.0,21.91,21.91,21.91,0.0,0.0
2018-11-25,23.0,23.0,23.0,0.0,0.0,24.2,24.2,24.2,0.0,0.0,22.69,22.69,22.69,0.0,0.0,24.08,24.08,24.08,0.0,0.0
2018-12-02,23.55,23.55,23.55,0.0,0.0,23.85,23.85,23.85,0.0,0.0,22.28,22.28,22.28,0.0,0.0,22.49,22.49,22.49,0.0,0.0
2018-12-09,22.39,22.39,22.39,0.0,0.0,23.03,23.03,23.03,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.35,22.35,22.35,0.0,0.0
2018-12-16,19.38,19.38,19.38,0.0,0.0,19.68,19.68,19.68,0.0,0.0,18.29,18.29,18.29,0.0,0.0,18.46,18.46,18.46,0.0,0.0
2018-12-23,19.23,19.23,19.23,0.0,0.0,19.6,19.6,19.6,0.0,0.0,18.72,18.72,18.72,0.0,0.0,19.31,19.31,19.31,0.0,0.0
2018-12-30,18.48,18.48,18.48,0.0,0.0,19.96,19.96,19.96,0.0,0.0,18.35,18.35,18.35,0.0,0.0,19.62,19.62,19.62,0.0,0.0
2019-01-06,21.71,21.71,21.71,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2019-01-13,22.79,22.79,22.79,0.0,0.0,23.43,23.43,23.43,0.0,0.0,22.52,22.52,22.52,0.0,0.0,23.05,23.05,23.05,0.0,0.0
2019-01-20,23.33,23.33,23.33,0.0,0.0,24.19,24.19,24.19,0.0,0.0,23.1,23.1,23.1,0.0,0.0,24.0,24.0,24.0,0.0,0.0
2019-01-27,25.2,25.2,25.2,0.0,0.0,25.38,25.38,25.38,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.78,24.78,24.78,0.0,0.0
2019-02-03,23.75,23.75,23.75,0.0,0.0,24.66,24.66,24.66,0.0,0.0,23.6,23.6,23.6,0.0,0.0,24.44,24.44,24.44,0.0,0.0
2019-02-10,26.04,26.04,26.04,0.0,0.0,26.18,26.18,26.18,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.2,25.2,25.2,0.0,0.0
2019-02-17,26.45,26.45,26.45,0.0,0.0,27.69,27.69,27.69,0.0,0.0,26.25,26.25,26.25,0.0,0.0,27.59,27.59,27.59,0.0,0.0
2019-02-24,29.16,29.16,29.16,0.0,0.0,29.3,29.3,29.3,0.0,0.0,28.05,28.05,28.05,0.0,0.0,28.1,28.1,28.1,0.0,0.0
2019-03-03,25.14,25.14,25.14,0.0,0.0,26.68,26.68,26.68,0.0,0.0,25.12,25.12,25.12,0.0,0.0,26.48,26.48,26.48,0.0,0.0
2019-03-10,27.74,27.74,27.74,0.0,0.0,28.26,28.26,28.26,0.0,0.0,27.7,27.7,27.7,0.0,0.0,28.18,28.18,28.18,0.0,0.0
2019-03-17,27.28,27.28,27.28,0.0,0.0,27.28,27.28,27.28,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.92,25.92,25.92,0.0,0.0
2019-03-24,27.61,27.61,27.61,0.0,0.0,28.51,28.51,28.51,0.0,0.0,27.54,27.54,27.54,0.0,0.0,28.51,28.51,28.51,0.0,0.0
2019-03-31,30.5,30.5,30.5,0.0,0.0,31.26,31.26,31.26,0.0,0.0,30.45,30.45,30.45,0.0,0.0,31.06,31.06,31.06,0.0,0.0
2019-04-07,30.86,30.86,30.86,0.0,0.0,31.14,31.14,31.14,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2019-04-14,30.16,30.16,30.16,0.0,0.0,30.5,30.5,30.5,0.0,0.0,29.88,29.88,29.88,0.0,0.0,30.43,30.43,30.43,0.0,0.0
2019-04-21,29.53,29.53,29.53,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.2,29.2,29.2,0.0,0.0,29.79,29.79,29.79,0.0,0.0
2019-04-28,30.71,30.71,30.71,0.0,0.0,31.52,31.52,31.52,0.0,0.0,30.63,30.63,30.63,0.0,0.0,31.43,31.43,31.43,0.0,0.0
2019-05-05,27.09,27.09,27.09,0.0,0.0,27.6,27.6,27.6,0.0,0.0,25.93,25.93,25.93,0.0,0.0,26.8,26.8,26.8,0.0,0.0
2019-05-12,24.42,24.42,24.42,0.0,0.0,24.59,24.59,24.59,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.96,23.96,23.96,0.0,0.0
2019-05-19,21.38,21.38,21.38,0.0,0.0,21.57,21.57,21.57,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.68,20.68,20.68,0.0,0.0
2019-05-26,20.52,20.52,20.52,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.34,20.34,20.34,0.0,0.0,20.44,20.44,20.44,0.0,0.0
2019-06-02,20.51,20.51,20.51,0.0,0.0,21.41,21.41,21.41,0.0,0.0,20.51,20.51,20.51,0.0,0.0,21.16,21.16,21.16,0.0,0.0
2019-06-09,21.61,21.61,21.61,0.0,0.0,21.61,21.61,21.61,0.0,0.0,21.18,21.18,21.18,0.0,0.0,21.29,21.29,21.29,0.0,0.0
2019-06-16,23.7,23.7,23.7,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.45,23.45,23.45,0.0,0.0
2019-06-23,24.31,24.31,24.31,0.0,0.0,24.31,24.31,24.31,0.0,0.0,23.89,23.89,23.89,0.0,0.0,24.06,24.06,24.06,0.0,0.0
2019-06-30,24.38,24.38,24.38,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.04,24.04,24.04,0.0,0.0,24.43,24.43,24.43,0.0,0.0
2019-07-07,23.22,23.22,23.22,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.08,23.08,23.08,0.0,0.0,23.13,23.13,23.13,0.0,0.0
2019-07-14,23.26,23.26,23.26,0.0,0.0,23.3,23.3,23.3,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.79,22.79,22.79,0.0,0.0
2019-07-21,23.67,23.67,23.67,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.21,23.21,23.21,0.0,0.0,23.22,23.22,23.22,0.0,0.0
2019-07-28,20.57,20.57,20.57,0.0,0.0,20.67,20.67,20.67,0.0,0.0,20.08,20.08,20.08,0.0,0.0,20.33,20.33,20.33,0.0,0.0
2019-08-04,19.14,19.14,19.14,0.0,0.0,19.26,19.26,19.26,0.0,0.0,18.82,18.82,18.82,0.0,0.0,18.98,18.98,18.98,0.0,0.0
2019-08-11,19.8,19.8,19.8,0.0,0.0,20.39,20.39,20.39,0.0,0.0,19.57,19.57,19.57,0.0,0.0,20.37,20.37,20.37,0.0,0.0
2019-08-18,20.45,20.45,20.45,0.0,0.0,21.25,21.25,21.25,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.03,20.03,20.03,0.0,0.0
2019-08-25,22.1,22.1,22.1,0.0,0.0,22.15,22.15,22.15,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.93,21.93,21.93,0.0,0.0
2019-09-01,23.11,23.11,23.11,0.0,0.0,23.32,23.32,23.32,0.0,0.0,22.82,22.82,22.82,0.0,0.0,23.05,23.05,23.05,0.0,0.0
2019-09-08,24.46,24.46,24.46,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.14,24.14,24.14,0.0,0.0,24.38,24.38,24.38,0.0,0.0
2019-09-15,24.09,24.09,24.09,0.0,0.0,24.12,24.12,24.12,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.54,23.54,23.54,0.0,0.0
2019-09-22,22.04,22.04,22.04,0.0,0.0,22.39,22.39,22.39,0.0,0.0,19.72,19.72,19.72,0.0,0.0,20.29,20.29,20.29,0.0,0.0
2019-09-29,21.35,21.35,21.35,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.27,21.27,21.27,0.0,0.0,21.56,21.56,21.56,0.0,0.0
2019-10-06,22.13,22.13,22.13,0.0,0.0,22.77,22.77,22.77,0.0,0.0,22.11,22.11,22.11,0.0,0.0,22.19,22.19,22.19,0.0,0.0
2019-10-13,23.28,23.28,23.28,0.0,0.0,23.4,23.4,23.4,0.0,0.0,22.32,22.32,22.32,0.0,0.0,22.35,22.35,22.35,0.0,0.0
2019-10-20,23.33,23.33,23.33,0.0,0.0,24.25,24.25,24.25,0.0,0.0,23.33,23.33,23.33,0.0,0.0,24.1,24.1,24.1,0.0,0.0
2019-10-27,24.75,24.75,24.75,0.0,0.0,25.26,25.26,25.26,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.9,24.9,24.9,0.0,0.0
2019-11-03,27.0,27.0,27.0,0.0,0.0,27.15,27.15,27.15,0.0,0.0,26.7,26.7,26.7,0.0,0.0,27.03,27.03,27.03,0.0,0.0
2019-11-10,25.55,25.55,25.55,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.48,25.48,25.48,0.0,0.0
2019-11-17,24.11,24.11,24.11,0.0,0.0,24.54,24.54,24.54,0.0,0.0,23.98,23.98,23.98,0.0,0.0,24.54,24.54,24.54,0.0,0.0
2019-11-24,25.73,25.73,25.73,0.0,0.0,25.95,25.95,25.95,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.95,25.95,25.95,0.0,0.0
2019-12-01,26.31,26.31,26.31,0.0,0.0,26.44,26.44,26.44,0.0,0.0,26.18,26.18,26.18,0.0,0.0,26.35,26.35,26.35,0.0,0.0
2019-12-08,27.15,27.15,27.15,0.0,0.0,27.49,27.49,27.49,0.0,0.0,26.54,26.54,26.54,0.0,0.0,26.64,26.64,26.64,0.0,0.0
2019-12-15,28.08,28.08,28.08,0.0,0.0,28.33,28.33,28.33,0.0,0.0,28.08,28.08,28.08,0.0,0.0,28.25,28.25,28.25,0.0,0.0
2019-12-22,29.08,29.08,29.08,0.0,0.0,29.18,29.18,29.18,0.0,0.0,28.66,28.66,28.66,0.0,0.0,28.7,28.7,28.7,0.0,0.0
2019-12-29,30.33,30.33,30.33,0.0,0.0,31.56,31.56,31.56,0.0,0.0,30.19,30.19,30.19,0.0,0.0,30.97,30.97,30.97,0.0,0.0
