Date,iShares 10-20 Year Treasury Bond_Open_average,iShares 10-20 Year Treasury Bond_Open_max,iShares 10-20 Year Treasury Bond_Open_min,iShares 10-20 Year Treasury Bond_Open_volatility,iShares 10-20 Year Treasury Bond_Open_change,iShares 10-20 Year Treasury Bond_High_average,iShares 10-20 Year Treasury Bond_High_max,iShares 10-20 Year Treasury Bond_High_min,iShares 10-20 Year Treasury Bond_High_volatility,iShares 10-20 Year Treasury Bond_High_change,iShares 10-20 Year Treasury Bond_Low_average,iShares 10-20 Year Treasury Bond_Low_max,iShares 10-20 Year Treasury Bond_Low_min,iShares 10-20 Year Treasury Bond_Low_volatility,iShares 10-20 Year Treasury Bond_Low_change,iShares 10-20 Year Treasury Bond_Close_average,iShares 10-20 Year Treasury Bond_Close_max,iShares 10-20 Year Treasury Bond_Close_min,iShares 10-20 Year Treasury Bond_Close_volatility,iShares 10-20 Year Treasury Bond_Close_change
2018-04-22,129.83,129.83,129.83,0.0,0.0,130.14,130.14,130.14,0.0,0.0,129.73,129.73,129.73,0.0,0.0,129.95,129.95,129.95,0.0,0.0
2018-04-29,129.8,129.8,129.8,0.0,0.0,129.8,129.8,129.8,0.0,0.0,129.6,129.6,129.6,0.0,0.0,129.71,129.71,129.71,0.0,0.0
2018-05-06,129.18,129.18,129.18,0.0,0.0,129.3,129.3,129.3,0.0,0.0,129.09,129.09,129.09,0.0,0.0,129.12,129.12,129.12,0.0,0.0
2018-05-13,128.1,128.1,128.1,0.0,0.0,128.31,128.31,128.31,0.0,0.0,128.1,128.1,128.1,0.0,0.0,128.31,128.31,128.31,0.0,0.0
2018-05-20,129.96,129.96,129.96,0.0,0.0,130.21,130.21,130.21,0.0,0.0,129.89,129.89,129.89,0.0,0.0,130.1,130.1,130.1,0.0,0.0
2018-05-27,130.32,130.32,130.32,0.0,0.0,130.32,130.32,130.32,0.0,0.0,129.8,129.8,129.8,0.0,0.0,129.8,129.8,129.8,0.0,0.0
2018-06-03,129.61,129.61,129.61,0.0,0.0,129.79,129.79,129.79,0.0,0.0,129.58,129.58,129.58,0.0,0.0,129.75,129.75,129.75,0.0,0.0
2018-06-10,130.45,130.45,130.45,0.0,0.0,130.5,130.5,130.5,0.0,0.0,130.21,130.21,130.21,0.0,0.0,130.35,130.35,130.35,0.0,0.0
2018-06-17,130.78,130.78,130.78,0.0,0.0,131.02,131.02,131.02,0.0,0.0,130.78,130.78,130.78,0.0,0.0,130.89,130.89,130.89,0.0,0.0
2018-06-24,131.25,131.25,131.25,0.0,0.0,131.29,131.29,131.29,0.0,0.0,130.94,130.94,130.94,0.0,0.0,130.95,130.95,130.95,0.0,0.0
2018-07-01,131.35,131.35,131.35,0.0,0.0,131.39,131.39,131.39,0.0,0.0,131.26,131.26,131.26,0.0,0.0,131.28,131.28,131.28,0.0,0.0
2018-07-08,131.39,131.39,131.39,0.0,0.0,131.39,131.39,131.39,0.0,0.0,131.1,131.1,131.1,0.0,0.0,131.37,131.37,131.37,0.0,0.0
2018-07-15,130.47,130.47,130.47,0.0,0.0,130.47,130.47,130.47,0.0,0.0,129.76,129.76,129.76,0.0,0.0,129.81,129.81,129.81,0.0,0.0
2018-07-22,129.5,129.5,129.5,0.0,0.0,129.77,129.77,129.77,0.0,0.0,129.5,129.5,129.5,0.0,0.0,129.57,129.57,129.57,0.0,0.0
2018-07-29,130.12,130.12,130.12,0.0,0.0,130.12,130.12,130.12,0.0,0.0,129.81,129.81,129.81,0.0,0.0,129.81,129.81,129.81,0.0,0.0
2018-08-05,130.66,130.66,130.66,0.0,0.0,130.84,130.84,130.84,0.0,0.0,130.61,130.61,130.61,0.0,0.0,130.76,130.76,130.76,0.0,0.0
2018-08-12,131.46,131.46,131.46,0.0,0.0,131.65,131.65,131.65,0.0,0.0,131.43,131.43,131.43,0.0,0.0,131.64,131.64,131.64,0.0,0.0
2018-08-19,131.61,131.61,131.61,0.0,0.0,131.62,131.62,131.62,0.0,0.0,131.41,131.41,131.41,0.0,0.0,131.45,131.45,131.45,0.0,0.0
2018-08-26,131.69,131.69,131.69,0.0,0.0,131.69,131.69,131.69,0.0,0.0,131.24,131.24,131.24,0.0,0.0,131.24,131.24,131.24,0.0,0.0
2018-09-02,129.94,129.94,129.94,0.0,0.0,130.12,130.12,130.12,0.0,0.0,129.94,129.94,129.94,0.0,0.0,130.04,130.04,130.04,0.0,0.0
2018-09-09,129.05,129.05,129.05,0.0,0.0,129.47,129.47,129.47,0.0,0.0,129.04,129.04,129.04,0.0,0.0,129.41,129.41,129.41,0.0,0.0
2018-09-16,128.1,128.1,128.1,0.0,0.0,128.44,128.44,128.44,0.0,0.0,128.1,128.1,128.1,0.0,0.0,128.24,128.24,128.24,0.0,0.0
2018-09-23,128.13,128.13,128.13,0.0,0.0,128.18,128.18,128.18,0.0,0.0,127.77,127.77,127.77,0.0,0.0,127.78,127.78,127.78,0.0,0.0
2018-09-30,125.98,125.98,125.98,0.0,0.0,125.98,125.98,125.98,0.0,0.0,125.81,125.81,125.81,0.0,0.0,125.83,125.83,125.83,0.0,0.0
2018-10-07,127.0,127.0,127.0,0.0,0.0,127.07,127.07,127.07,0.0,0.0,126.79,126.79,126.79,0.0,0.0,126.86,126.86,126.86,0.0,0.0
2018-10-14,126.62,126.62,126.62,0.0,0.0,126.74,126.74,126.74,0.0,0.0,126.42,126.42,126.42,0.0,0.0,126.45,126.45,126.45,0.0,0.0
2018-10-21,127.71,127.71,127.71,0.0,0.0,127.97,127.97,127.97,0.0,0.0,127.37,127.37,127.37,0.0,0.0,127.76,127.76,127.76,0.0,0.0
2018-10-28,126.08,126.08,126.08,0.0,0.0,126.22,126.22,126.22,0.0,0.0,126.02,126.02,126.02,0.0,0.0,126.07,126.07,126.07,0.0,0.0
2018-11-04,126.76,126.76,126.76,0.0,0.0,126.95,126.95,126.95,0.0,0.0,126.76,126.76,126.76,0.0,0.0,126.95,126.95,126.95,0.0,0.0
2018-11-11,127.62,127.62,127.62,0.0,0.0,127.99,127.99,127.99,0.0,0.0,127.61,127.61,127.61,0.0,0.0,127.99,127.99,127.99,0.0,0.0
2018-11-18,127.92,127.92,127.92,0.0,0.0,128.04,128.04,128.04,0.0,0.0,127.84,127.84,127.84,0.0,0.0,127.99,127.99,127.99,0.0,0.0
2018-11-25,128.2,128.2,128.2,0.0,0.0,128.95,128.95,128.95,0.0,0.0,128.2,128.2,128.2,0.0,0.0,128.94,128.94,128.94,0.0,0.0
2018-12-02,131.06,131.06,131.06,0.0,0.0,131.4,131.4,131.4,0.0,0.0,130.8,130.8,130.8,0.0,0.0,131.14,131.14,131.14,0.0,0.0
2018-12-09,130.63,130.63,130.63,0.0,0.0,131.12,131.12,131.12,0.0,0.0,130.63,130.63,130.63,0.0,0.0,131.04,131.04,131.04,0.0,0.0
2018-12-16,132.35,132.35,132.35,0.0,0.0,132.55,132.55,132.55,0.0,0.0,132.16,132.16,132.16,0.0,0.0,132.43,132.43,132.43,0.0,0.0
2018-12-23,132.62,132.62,132.62,0.0,0.0,133.8,133.8,133.8,0.0,0.0,132.46,132.46,132.46,0.0,0.0,133.51,133.51,133.51,0.0,0.0
2018-12-30,133.98,133.98,133.98,0.0,0.0,134.01,134.01,134.01,0.0,0.0,133.19,133.19,133.19,0.0,0.0,133.23,133.23,133.23,0.0,0.0
2019-01-06,133.05,133.05,133.05,0.0,0.0,133.16,133.16,133.16,0.0,0.0,132.73,132.73,132.73,0.0,0.0,132.87,132.87,132.87,0.0,0.0
2019-01-13,132.25,132.25,132.25,0.0,0.0,132.42,132.42,132.42,0.0,0.0,131.82,131.82,131.82,0.0,0.0,132.02,132.02,132.02,0.0,0.0
2019-01-20,132.6,132.6,132.6,0.0,0.0,132.84,132.84,132.84,0.0,0.0,132.54,132.54,132.54,0.0,0.0,132.55,132.55,132.55,0.0,0.0
2019-01-27,132.66,132.66,132.66,0.0,0.0,132.71,132.71,132.71,0.0,0.0,132.4,132.4,132.4,0.0,0.0,132.58,132.58,132.58,0.0,0.0
2019-02-03,133.55,133.55,133.55,0.0,0.0,133.69,133.69,133.69,0.0,0.0,133.51,133.51,133.51,0.0,0.0,133.6,133.6,133.6,0.0,0.0
2019-02-10,133.49,133.49,133.49,0.0,0.0,133.75,133.75,133.75,0.0,0.0,133.49,133.49,133.49,0.0,0.0,133.74,133.74,133.74,0.0,0.0
2019-02-17,133.47,133.47,133.47,0.0,0.0,133.55,133.55,133.55,0.0,0.0,133.33,133.33,133.33,0.0,0.0,133.54,133.54,133.54,0.0,0.0
2019-02-24,132.21,132.21,132.21,0.0,0.0,132.59,132.59,132.59,0.0,0.0,132.08,132.08,132.08,0.0,0.0,132.52,132.52,132.52,0.0,0.0
2019-03-03,134.0,134.0,134.0,0.0,0.0,134.0,134.0,134.0,0.0,0.0,133.71,133.71,133.71,0.0,0.0,133.85,133.85,133.85,0.0,0.0
2019-03-10,134.2,134.2,134.2,0.0,0.0,134.36,134.36,134.36,0.0,0.0,134.14,134.14,134.14,0.0,0.0,134.22,134.22,134.22,0.0,0.0
2019-03-17,136.63,136.63,136.63,0.0,0.0,137.48,137.48,137.48,0.0,0.0,136.42,136.42,136.42,0.0,0.0,136.93,136.93,136.93,0.0,0.0
2019-03-24,136.71,136.71,136.71,0.0,0.0,136.72,136.72,136.72,0.0,0.0,135.86,135.86,135.86,0.0,0.0,135.95,135.95,135.95,0.0,0.0
2019-03-31,135.76,135.76,135.76,0.0,0.0,135.83,135.83,135.83,0.0,0.0,135.49,135.49,135.49,0.0,0.0,135.57,135.57,135.57,0.0,0.0
2019-04-07,135.02,135.02,135.02,0.0,0.0,135.19,135.19,135.19,0.0,0.0,135.0,135.0,135.0,0.0,0.0,135.18,135.18,135.18,0.0,0.0
2019-04-14,134.71,134.71,134.71,0.0,0.0,134.74,134.74,134.74,0.0,0.0,134.48,134.48,134.48,0.0,0.0,134.55,134.55,134.55,0.0,0.0
2019-04-21,135.38,135.38,135.38,0.0,0.0,135.46,135.46,135.46,0.0,0.0,135.15,135.15,135.15,0.0,0.0,135.3,135.3,135.3,0.0,0.0
2019-04-28,135.95,135.95,135.95,0.0,0.0,135.99,135.99,135.99,0.0,0.0,135.7,135.7,135.7,0.0,0.0,135.78,135.78,135.78,0.0,0.0
2019-05-05,137.03,137.03,137.03,0.0,0.0,137.39,137.39,137.39,0.0,0.0,136.95,136.95,136.95,0.0,0.0,137.29,137.29,137.29,0.0,0.0
2019-05-12,137.48,137.48,137.48,0.0,0.0,137.62,137.62,137.62,0.0,0.0,137.1,137.1,137.1,0.0,0.0,137.17,137.17,137.17,0.0,0.0
2019-05-19,138.65,138.65,138.65,0.0,0.0,138.76,138.76,138.76,0.0,0.0,138.48,138.48,138.48,0.0,0.0,138.76,138.76,138.76,0.0,0.0
2019-05-26,141.77,141.77,141.77,0.0,0.0,142.39,142.39,142.39,0.0,0.0,141.49,141.49,141.49,0.0,0.0,142.21,142.21,142.21,0.0,0.0
2019-06-02,141.36,141.36,141.36,0.0,0.0,141.36,141.36,141.36,0.0,0.0,141.0,141.0,141.0,0.0,0.0,141.05,141.05,141.05,0.0,0.0
2019-06-09,142.01,142.01,142.01,0.0,0.0,142.24,142.24,142.24,0.0,0.0,141.79,141.79,141.79,0.0,0.0,142.08,142.08,142.08,0.0,0.0
2019-06-16,142.73,142.73,142.73,0.0,0.0,143.03,143.03,143.03,0.0,0.0,142.65,142.65,142.65,0.0,0.0,142.95,142.95,142.95,0.0,0.0
2019-06-23,142.84,142.84,142.84,0.0,0.0,143.0,143.0,143.0,0.0,0.0,142.19,142.19,142.19,0.0,0.0,142.64,142.64,142.64,0.0,0.0
2019-06-30,143.0,143.0,143.0,0.0,0.0,143.03,143.03,143.03,0.0,0.0,142.62,142.62,142.62,0.0,0.0,142.62,142.62,142.62,0.0,0.0
2019-07-07,141.41,141.41,141.41,0.0,0.0,141.81,141.81,141.81,0.0,0.0,141.41,141.41,141.41,0.0,0.0,141.81,141.81,141.81,0.0,0.0
2019-07-14,142.88,142.88,142.88,0.0,0.0,142.9,142.9,142.9,0.0,0.0,142.46,142.46,142.46,0.0,0.0,142.51,142.51,142.51,0.0,0.0
2019-07-21,142.49,142.49,142.49,0.0,0.0,142.57,142.57,142.57,0.0,0.0,142.25,142.25,142.25,0.0,0.0,142.32,142.32,142.32,0.0,0.0
2019-07-28,147.09,147.09,147.09,0.0,0.0,147.62,147.62,147.62,0.0,0.0,146.82,146.82,146.82,0.0,0.0,147.55,147.55,147.55,0.0,0.0
2019-08-04,149.13,149.13,149.13,0.0,0.0,150.09,150.09,150.09,0.0,0.0,149.0,149.0,149.0,0.0,0.0,149.83,149.83,149.83,0.0,0.0
2019-08-11,150.24,150.24,150.24,0.0,0.0,150.86,150.86,150.86,0.0,0.0,150.24,150.24,150.24,0.0,0.0,150.58,150.58,150.58,0.0,0.0
2019-08-18,151.83,151.83,151.83,0.0,0.0,152.08,152.08,152.08,0.0,0.0,151.43,151.43,151.43,0.0,0.0,151.56,151.56,151.56,0.0,0.0
2019-08-25,152.09,152.09,152.09,0.0,0.0,152.59,152.59,152.59,0.0,0.0,151.92,151.92,151.92,0.0,0.0,152.5,152.5,152.5,0.0,0.0
2019-09-01,150.08,150.08,150.08,0.0,0.0,150.15,150.15,150.15,0.0,0.0,149.71,149.71,149.71,0.0,0.0,149.73,149.73,149.73,0.0,0.0
2019-09-08,145.82,145.82,145.82,0.0,0.0,146.38,146.38,146.38,0.0,0.0,145.5,145.5,145.5,0.0,0.0,146.14,146.14,146.14,0.0,0.0
2019-09-15,148.91,148.91,148.91,0.0,0.0,149.56,149.56,149.56,0.0,0.0,148.58,148.58,148.58,0.0,0.0,148.65,148.65,148.65,0.0,0.0
2019-09-22,148.79,148.79,148.79,0.0,0.0,149.53,149.53,149.53,0.0,0.0,148.77,148.77,148.77,0.0,0.0,149.48,149.48,149.48,0.0,0.0
2019-09-29,151.17,151.17,151.17,0.0,0.0,151.45,151.45,151.45,0.0,0.0,151.0,151.0,151.0,0.0,0.0,151.03,151.03,151.03,0.0,0.0
2019-10-06,148.41,148.41,148.41,0.0,0.0,148.66,148.66,148.66,0.0,0.0,148.13,148.13,148.13,0.0,0.0,148.29,148.29,148.29,0.0,0.0
2019-10-13,146.61,146.61,146.61,0.0,0.0,146.91,146.91,146.91,0.0,0.0,146.42,146.42,146.42,0.0,0.0,146.5,146.5,146.5,0.0,0.0
2019-10-20,145.78,145.78,145.78,0.0,0.0,145.81,145.81,145.81,0.0,0.0,145.44,145.44,145.44,0.0,0.0,145.64,145.64,145.64,0.0,0.0
2019-10-27,146.64,146.64,146.64,0.0,0.0,146.78,146.78,146.78,0.0,0.0,146.38,146.38,146.38,0.0,0.0,146.52,146.52,146.52,0.0,0.0
2019-11-03,144.16,144.16,144.16,0.0,0.0,144.16,144.16,144.16,0.0,0.0,143.65,143.65,143.65,0.0,0.0,143.87,143.87,143.87,0.0,0.0
2019-11-10,146.01,146.01,146.01,0.0,0.0,146.23,146.23,146.23,0.0,0.0,145.92,145.92,145.92,0.0,0.0,145.95,145.95,145.95,0.0,0.0
2019-11-17,147.26,147.26,147.26,0.0,0.0,147.44,147.44,147.44,0.0,0.0,147.2,147.2,147.2,0.0,0.0,147.3,147.3,147.3,0.0,0.0
2019-11-24,145.34,145.34,145.34,0.0,0.0,145.79,145.79,145.79,0.0,0.0,145.28,145.28,145.28,0.0,0.0,145.56,145.56,145.56,0.0,0.0
2019-12-01,146.23,146.23,146.23,0.0,0.0,146.25,146.25,146.25,0.0,0.0,145.93,145.93,145.93,0.0,0.0,145.99,145.99,145.99,0.0,0.0
2019-12-08,145.76,145.76,145.76,0.0,0.0,145.76,145.76,145.76,0.0,0.0,145.0,145.0,145.0,0.0,0.0,145.21,145.21,145.21,0.0,0.0
2019-12-15,144.3,144.3,144.3,0.0,0.0,144.42,144.42,144.42,0.0,0.0,143.86,143.86,143.86,0.0,0.0,144.04,144.04,144.04,0.0,0.0
2019-12-22,143.71,143.71,143.71,0.0,0.0,144.51,144.51,144.51,0.0,0.0,143.58,143.58,143.58,0.0,0.0,144.49,144.49,144.49,0.0,0.0
2019-12-29,145.64,145.64,145.64,0.0,0.0,146.32,146.32,146.32,0.0,0.0,145.42,145.42,145.42,0.0,0.0,146.32,146.32,146.32,0.0,0.0
