Date,EP_pc_Open_average,EP_pc_Open_max,EP_pc_Open_min,EP_pc_Open_volatility,EP_pc_Open_change,EP_pc_High_average,EP_pc_High_max,EP_pc_High_min,EP_pc_High_volatility,EP_pc_High_change,EP_pc_Low_average,EP_pc_Low_max,EP_pc_Low_min,EP_pc_Low_volatility,EP_pc_Low_change,EP_pc_Close_average,EP_pc_Close_max,EP_pc_Close_min,EP_pc_Close_volatility,EP_pc_Close_change,EP_pc_Volume_average,EP_pc_Volume_max,EP_pc_Volume_min,EP_pc_Volume_volatility,EP_pc_Volume_change
2018-03-25,47.21666666666667,47.48,47.03,0.44999999999999574,0.3399999999999963,47.29,47.48,47.14,0.3399999999999963,0.3399999999999963,47.14666666666667,47.48,46.93,0.5499999999999972,0.5499999999999972,47.24333333333333,47.48,47.0,0.4799999999999969,0.4799999999999969,1733,3869,211,3658,-3658
2018-04-01,47.260000000000005,47.46,47.06,0.3999999999999986,-0.3999999999999986,47.400000000000006,47.46,47.34,0.11999999999999744,-0.11999999999999744,47.215,47.39,47.04,0.3500000000000014,-0.3500000000000014,47.230000000000004,47.39,47.07,0.3200000000000003,-0.3200000000000003,520,542,498,44,44
2018-04-08,47.445,47.64,47.25,0.39000000000000057,-0.39000000000000057,47.445,47.64,47.25,0.39000000000000057,-0.39000000000000057,47.14,47.25,47.03,0.21999999999999886,0.21999999999999886,47.14,47.25,47.03,0.21999999999999886,0.21999999999999886,417,635,200,435,-435
2018-04-15,47.626666666666665,47.77,47.53,0.240000000000002,-0.04999999999999716,47.81666666666667,48.0,47.68,0.3200000000000003,0.09000000000000341,47.38333333333333,47.58,47.07,0.509999999999998,-0.0799999999999983,47.663333333333334,47.74,47.59,0.14999999999999858,0.0800000000000054,1306,2222,696,1526,304
2018-04-22,47.625,47.75,47.5,0.25,-0.25,47.695,47.89,47.5,0.39000000000000057,-0.39000000000000057,47.375,47.75,47.0,0.75,-0.75,47.445,47.89,47.0,0.8900000000000006,-0.8900000000000006,717,1035,400,635,635
2018-04-29,47.28666666666667,47.5,47.11,0.39000000000000057,-0.25,47.593333333333334,48.2,47.11,1.0900000000000034,-0.730000000000004,47.00666666666667,47.25,46.75,0.5,0.22999999999999687,47.14333333333333,47.41,47.0,0.4099999999999966,0.38999999999999346,1106,1370,697,673,673
2018-05-06,47.5325,47.73,47.25,0.4799999999999969,-0.30999999999999517,47.5575,47.73,47.35,0.37999999999999545,-0.30999999999999517,47.4125,47.73,47.25,0.4799999999999969,0.1700000000000017,47.4375,47.73,47.25,0.4799999999999969,0.1700000000000017,537,850,300,550,249
2018-05-13,47.333333333333336,47.49,47.25,0.240000000000002,0.240000000000002,47.443333333333335,47.5,47.34,0.1599999999999966,0.1599999999999966,47.33,47.49,47.25,0.240000000000002,0.240000000000002,47.36333333333334,47.5,47.25,0.25,0.1599999999999966,2672,3871,2045,1826,55
2018-05-20,47.7625,48.2,47.0,1.2000000000000028,-0.29000000000000625,47.785,48.2,47.09,1.1099999999999994,-0.29000000000000625,47.17,47.69,46.5,1.1899999999999977,-0.19999999999999574,47.3425,47.69,47.0,0.6899999999999977,-0.09999999999999432,1558,4064,521,3543,210
2018-05-27,47.556666666666665,47.86,47.05,0.8100000000000023,0.7100000000000009,47.60333333333333,48.0,47.05,0.9500000000000028,0.7100000000000009,47.49666666666666,47.76,47.05,0.7100000000000009,0.7100000000000009,47.49666666666666,47.76,47.05,0.7100000000000009,0.7100000000000009,675,1125,450,675,0
2018-06-03,47.925,48.72,47.63,1.0899999999999963,1.019999999999996,47.9625,48.72,47.68,1.0399999999999991,1.019999999999996,47.925,48.72,47.63,1.0899999999999963,1.019999999999996,47.9625,48.72,47.68,1.0399999999999991,1.019999999999996,14059,44360,400,43960,10328
2018-06-10,48.075,48.25,47.9,0.3500000000000014,-0.3500000000000014,48.075,48.25,47.9,0.3500000000000014,-0.3500000000000014,48.0,48.25,47.75,0.5,-0.5,48.025,48.25,47.8,0.45000000000000284,-0.45000000000000284,535,840,230,610,610
2018-06-17,47.615,48.46,47.25,1.2100000000000009,-1.2100000000000009,47.625,48.46,47.25,1.2100000000000009,-1.2100000000000009,46.9375,48.0,45.0,3.0,-3.0,46.9475,48.0,45.0,3.0,-3.0,510,882,260,622,382
2018-06-24,47.3175,48.9,45.59,3.309999999999995,2.8699999999999974,47.7175,49.34,46.47,2.8700000000000045,1.8599999999999994,46.8525,48.46,45.59,2.8699999999999974,2.8699999999999974,47.085,48.46,46.11,2.3500000000000014,2.3500000000000014,574,1087,269,818,-231
2018-07-01,48.2175,48.95,46.52,2.4299999999999997,-0.45000000000000284,48.2175,48.95,46.52,2.4299999999999997,-0.45000000000000284,48.09,48.95,46.52,2.4299999999999997,-0.9600000000000009,48.09,48.95,46.52,2.4299999999999997,-0.9600000000000009,274,495,101,394,-195
2018-07-08,46.87,47.17,46.5,0.6700000000000017,-0.259999999999998,46.95,47.17,46.56,0.6099999999999994,-0.259999999999998,46.844,47.17,46.5,0.6700000000000017,-0.259999999999998,46.948,47.17,46.55,0.6200000000000045,-0.259999999999998,2555,10321,100,10221,10221
2018-07-15,45.0925,46.56,43.06,3.5,-1.3100000000000023,46.21,47.5,45.5,2.0,-1.5,45.065,46.45,43.06,3.3900000000000006,-1.2000000000000028,45.165,46.5,43.06,3.4399999999999977,-0.8999999999999986,71421,281383,101,281282,-1901
2018-07-22,45.995,46.29,45.64,0.6499999999999986,0.6499999999999986,46.31,47.0,45.8,1.2000000000000028,0.7999999999999972,45.95,46.25,45.5,0.75,0.75,46.31,47.0,45.8,1.2000000000000028,0.7999999999999972,1318,2301,652,1649,-806
2018-07-29,46.782,47.14,46.5,0.6400000000000006,-0.259999999999998,46.782,47.14,46.5,0.6400000000000006,-0.259999999999998,46.782,47.14,46.5,0.6400000000000006,-0.259999999999998,46.782,47.14,46.5,0.6400000000000006,-0.259999999999998,1235,4034,125,3909,2533
2018-08-05,46.7525,47.51,46.5,1.009999999999998,1.009999999999998,47.0225,47.96,46.5,1.4600000000000009,0.9600000000000009,46.5875,46.98,46.37,0.6099999999999994,0.6099999999999994,46.895,47.45,46.5,0.9500000000000028,0.45000000000000284,1384,3036,250,2786,-1286
2018-08-12,47.08,47.25,46.83,0.4200000000000017,-0.4200000000000017,47.08,47.25,46.83,0.4200000000000017,-0.4200000000000017,46.9225,47.25,46.6,0.6499999999999986,-0.6499999999999986,46.932500000000005,47.25,46.6,0.6499999999999986,-0.6099999999999994,281,475,100,375,274
2018-08-19,46.33,46.75,45.64,1.1099999999999994,0.14999999999999858,46.666666666666664,46.75,46.5,0.25,0.0,46.24,46.6,45.64,0.9600000000000009,-0.12000000000000455,46.583333333333336,46.75,46.5,0.25,-0.25,1751,2870,1136,1734,1622
2018-08-26,46.50666666666667,46.77,46.25,0.5200000000000031,-0.5200000000000031,46.71,46.77,46.59,0.17999999999999972,0.0,45.97666666666667,46.5,45.18,1.3200000000000003,-0.25,46.18,46.77,45.27,1.5,0.2700000000000031,748,818,691,127,46
2018-09-02,47.15,47.46,46.99,0.46999999999999886,0.46000000000000085,47.333333333333336,47.5,47.0,0.5,0.5,46.49666666666666,47.23,45.5,1.7299999999999969,1.7299999999999969,46.833333333333336,47.5,45.5,2.0,2.0,1350,1750,650,1100,-1100
2018-09-09,46.0025,46.53,45.41,1.1200000000000045,-0.75,46.379999999999995,47.57,45.41,2.1600000000000037,-1.5700000000000003,45.9975,46.52,45.41,1.1100000000000065,-0.759999999999998,46.114999999999995,46.54,45.41,1.1300000000000026,-0.509999999999998,1390,3301,210,3091,-2101
2018-09-16,46.15,46.6,45.63,0.9699999999999989,-0.6000000000000014,46.54,46.64,46.5,0.14000000000000057,-0.14000000000000057,46.062,46.41,45.63,0.779999999999994,-0.4099999999999966,46.484,46.61,46.25,0.35999999999999943,-0.10999999999999943,1510,3251,700,2551,701
2018-09-23,46.642,48.5,45.72,2.780000000000001,2.780000000000001,47.012,48.5,45.95,2.549999999999997,2.549999999999997,46.122,47.25,45.64,1.6099999999999994,1.5300000000000011,46.484,47.31,45.64,1.6700000000000017,1.2999999999999972,390,593,293,300,-7
2018-09-30,46.506,47.9,45.9,2.0,-1.3999999999999986,46.638,47.9,46.06,1.8399999999999963,-1.3999999999999986,46.03,46.23,45.9,0.3299999999999983,0.020000000000003126,46.348,46.75,46.06,0.6899999999999977,-0.5499999999999972,1321,4147,400,3747,-3747
2018-10-07,45.8425,46.13,45.51,0.6200000000000045,-0.21999999999999886,46.0825,46.2,46.0,0.20000000000000284,-0.20000000000000284,45.5125,45.98,44.94,1.0399999999999991,-0.13000000000000256,45.94,46.2,45.45,0.75,-0.20000000000000284,1416,2433,600,1833,1421
2018-10-14,45.807500000000005,46.46,45.02,1.4399999999999977,-0.7299999999999969,46.0775,46.46,45.85,0.6099999999999994,0.14999999999999858,45.792500000000004,46.4,45.02,1.3799999999999955,-0.7299999999999969,46.0625,46.4,45.85,0.5499999999999972,0.14999999999999858,332,477,201,276,229
2018-10-21,46.168,46.47,45.23,1.240000000000002,0.17999999999999972,46.206,46.5,45.34,1.1599999999999966,0.25,45.346,46.01,44.77,1.2399999999999949,0.3299999999999983,45.436,46.12,44.77,1.3499999999999943,0.5599999999999952,852,1800,277,1523,967
2018-10-28,45.614999999999995,46.16,45.21,0.9499999999999957,-0.3299999999999983,45.6175,46.16,45.22,0.9399999999999977,-0.3299999999999983,45.3,45.83,45.05,0.7800000000000011,0.7800000000000011,45.485,45.83,45.22,0.6099999999999994,0.19999999999999574,563,1605,100,1505,-1505
2018-11-04,45.03333333333333,45.26,44.6,0.6599999999999966,0.01999999999999602,45.46666666666667,45.97,45.17,0.7999999999999972,-0.7100000000000009,44.95666666666666,45.26,44.37,0.8900000000000006,0.01999999999999602,45.28333333333333,45.42,45.17,0.25,-0.1600000000000037,3016,8050,200,7850,-600
2018-11-11,45.18666666666667,45.51,45.0,0.509999999999998,-0.46000000000000085,45.18666666666667,45.51,45.0,0.509999999999998,-0.46000000000000085,44.7,45.2,44.26,0.9400000000000048,-0.5600000000000023,44.776666666666664,45.43,44.26,1.1700000000000017,-0.7899999999999991,973,1300,400,900,-900
2018-11-18,43.8,43.8,43.8,0.0,0.0,44.22,44.22,44.22,0.0,0.0,43.8,43.8,43.8,0.0,0.0,44.18,44.18,44.18,0.0,0.0,750,750,750,0,0
2018-11-25,44.3225,44.48,44.0,0.4799999999999969,-0.12999999999999545,44.3425,44.5,44.0,0.5,-0.0899999999999963,44.03,44.35,43.51,0.8400000000000034,0.09000000000000341,44.04,44.39,43.51,0.8800000000000026,0.13000000000000256,400,800,200,600,100
2018-12-02,43.85,44.0,43.52,0.4799999999999969,0.11999999999999744,43.85,44.0,43.52,0.4799999999999969,0.11999999999999744,43.85,44.0,43.52,0.4799999999999969,0.11999999999999744,43.85,44.0,43.52,0.4799999999999969,0.11999999999999744,130,220,100,120,0
2018-12-09,42.298,43.52,41.34,2.1799999999999997,-1.4400000000000048,42.896,43.93,41.75,2.1799999999999997,-1.5799999999999983,41.386,42.58,39.76,2.8200000000000003,-0.8299999999999983,42.211999999999996,43.3,41.53,1.769999999999996,-1.1799999999999997,8041,28200,1208,26992,2372
2018-12-16,41.81,42.2,41.31,0.8900000000000006,0.5899999999999963,42.158,42.31,41.9,0.4100000000000037,-0.30000000000000426,41.53,42.03,41.31,0.7199999999999989,0.03999999999999915,41.958,42.18,41.48,0.7000000000000028,-0.5200000000000031,2558,7218,710,6508,-1435
2018-12-23,41.82333333333334,42.45,41.35,1.1000000000000014,0.7800000000000011,42.71,43.67,42.01,1.6600000000000037,0.44000000000000483,41.45333333333333,41.54,41.35,0.18999999999999773,0.07000000000000028,41.769999999999996,42.01,41.55,0.46000000000000085,-0.259999999999998,1352,2022,810,1212,1212
2018-12-30,42.87,43.82,41.75,2.0700000000000003,1.2199999999999989,43.775,44.27,43.01,1.2600000000000051,-0.2700000000000031,42.175,42.93,41.28,1.6499999999999986,1.509999999999998,43.3,43.99,42.3,1.6900000000000048,-0.07000000000000028,8484,13091,1185,11906,-3171
2019-01-06,44.382,45.27,44.0,1.2700000000000031,1.1100000000000065,44.776,45.5,44.16,1.3400000000000034,1.3400000000000034,44.31,45.05,44.0,1.0499999999999972,0.8900000000000006,44.776,45.5,44.16,1.3400000000000034,1.3400000000000034,3863,14559,572,13987,-186
2019-01-13,45.16,45.16,45.16,0.0,0.0,45.16,45.16,45.16,0.0,0.0,45.16,45.16,45.16,0.0,0.0,45.16,45.16,45.16,0.0,0.0,2707,2707,2707,0,0
2019-01-20,44.45,45.2,43.61,1.5900000000000034,-0.6700000000000017,44.9725,45.41,44.48,0.9299999999999997,-0.1599999999999966,44.0225,44.53,43.5,1.0300000000000011,1.0300000000000011,44.7475,45.2,44.48,0.720000000000006,0.6400000000000006,12973,26986,903,26083,880
2019-01-27,45.718,46.0,44.81,1.1899999999999977,-0.09000000000000341,46.196,47.0,45.75,1.25,0.3100000000000023,45.096000000000004,45.35,44.81,0.5399999999999991,0.28000000000000114,45.65,46.34,44.97,1.3700000000000045,0.28000000000000114,18535,31260,3656,27604,-2924
2019-02-03,46.67,47.9,45.57,2.3299999999999983,1.6300000000000026,47.7125,48.0,47.2,0.7999999999999972,-0.5499999999999972,45.9225,46.61,45.5,1.1099999999999994,-0.07000000000000028,47.025,47.43,46.61,0.8200000000000003,-0.4299999999999997,3882,7128,1389,5739,-569
2019-02-10,47.553333333333335,47.97,47.33,0.6400000000000006,0.030000000000001137,48.01,48.73,47.33,1.3999999999999986,1.3999999999999986,47.053333333333335,47.35,46.5,0.8500000000000014,0.8500000000000014,47.37,47.75,47.0,0.75,0.75,5276,12890,1040,11850,10992
2019-02-17,47.482,48.65,45.52,3.1299999999999955,2.0799999999999983,48.26,48.7,47.5,1.2000000000000028,1.1599999999999966,46.88,47.6,45.52,2.0799999999999983,2.0799999999999983,47.63,48.14,46.55,1.5900000000000034,1.4100000000000037,2277,3352,571,2781,2781
2019-02-24,49.338,50.89,48.25,2.6400000000000006,2.4200000000000017,49.934,51.0,48.68,2.3200000000000003,2.3200000000000003,48.77,50.31,47.43,2.8800000000000026,1.5300000000000011,49.786,51.0,48.25,2.75,2.75,13963,43367,1007,42360,-787
2019-03-03,50.452,51.22,50.07,1.1499999999999986,-0.18999999999999773,51.442,52.53,50.69,1.8400000000000034,-0.3100000000000023,49.95,50.52,49.3,1.220000000000006,-0.3400000000000034,50.982,51.45,50.59,0.8599999999999994,-0.3999999999999986,3888,8248,564,7684,-1245
2019-03-10,50.676,51.87,50.1,1.769999999999996,0.17999999999999972,51.292,51.87,50.72,1.1499999999999986,-0.04999999999999716,50.502,51.0,50.1,0.8999999999999986,0.17999999999999972,50.914,51.38,50.62,0.7600000000000051,0.10999999999999943,1821,4176,678,3498,1151
2019-03-17,50.184,51.0,49.11,1.8900000000000006,-1.8900000000000006,51.118,51.52,50.72,0.8000000000000043,0.4799999999999969,49.944,50.3,49.11,1.1899999999999977,-0.990000000000002,50.934,51.52,50.52,1.0,0.259999999999998,1734,3377,613,2764,668
2019-03-24,52.596,54.15,51.0,3.1499999999999986,2.75,53.836,54.67,52.0,2.6700000000000017,1.8100000000000023,52.052,53.0,51.0,2.0,1.1799999999999997,53.364,54.3,51.93,2.3699999999999974,0.3200000000000003,14719,37997,1656,36341,5462
2019-03-31,52.216,52.25,52.17,0.0799999999999983,-0.0799999999999983,52.248,52.25,52.24,0.00999999999999801,0.0,51.758,52.25,51.17,1.0799999999999983,-0.3299999999999983,52.072,52.25,51.78,0.46999999999999886,0.4200000000000017,2241,4480,488,3992,3126
2019-04-07,52.182,52.87,51.7,1.1699999999999946,-0.4399999999999977,52.501999999999995,52.97,52.0,0.9699999999999989,0.21000000000000085,51.528,52.17,51.0,1.1700000000000017,-0.9100000000000037,51.705999999999996,52.97,51.0,1.9699999999999989,-1.0,1314,3878,232,3646,913
2019-04-14,51.22,51.79,50.76,1.0300000000000011,0.3299999999999983,51.385,51.93,51.01,0.9200000000000017,0.480000000000004,50.964999999999996,51.47,50.66,0.8100000000000023,-0.2700000000000031,51.33,51.93,50.9,1.0300000000000011,0.490000000000002,1938,3077,1009,2068,756
2019-04-21,51.0675,51.24,50.79,0.45000000000000284,0.0,51.1075,51.25,50.85,0.3999999999999986,-0.00999999999999801,50.8,51.19,50.42,0.769999999999996,-0.4399999999999977,50.987500000000004,51.24,50.77,0.46999999999999886,-0.46999999999999886,2133,3811,1154,2657,-604
2019-04-28,51.015,51.78,50.75,1.0300000000000011,0.0,51.14,51.78,50.75,1.0300000000000011,-0.5,50.2425,50.78,49.6,1.1799999999999997,-0.09000000000000341,50.795,51.15,50.5,0.6499999999999986,-0.6499999999999986,13568,45684,272,45412,-39939
2019-05-05,50.3,50.5,50.1,0.3999999999999986,-0.3999999999999986,50.5,50.5,50.5,0.0,0.0,50.055,50.1,50.01,0.09000000000000341,0.09000000000000341,50.33,50.5,50.16,0.3400000000000034,0.3400000000000034,3085,5671,500,5171,5171
2019-05-12,50.368,50.65,49.69,0.9600000000000009,0.14999999999999858,50.788,51.5,50.5,1.0,0.14999999999999858,50.196,50.5,49.69,0.8100000000000023,-0.25,50.775999999999996,51.5,50.44,1.0600000000000023,0.21000000000000085,8483,21837,385,21452,-8010
2019-05-19,50.55,50.65,50.4,0.25,-0.25,50.75,51.2,50.5,0.7000000000000028,0.5500000000000043,50.295,50.65,49.73,0.9200000000000017,-0.25,50.72,51.2,50.4,0.8000000000000043,0.5500000000000043,1855,3550,297,3253,1921
2019-05-26,50.326,50.97,49.54,1.4299999999999997,-0.46999999999999886,50.664,50.97,50.5,0.46999999999999886,-0.46999999999999886,50.019999999999996,50.5,49.54,0.9600000000000009,0.10000000000000142,50.444,50.7,50.01,0.6900000000000048,-0.20000000000000284,12966,52020,142,51878,-2969
2019-06-02,49.872,50.64,49.05,1.5900000000000034,-1.5900000000000034,50.064,50.64,49.83,0.8100000000000023,-0.6499999999999986,49.654,50.0,49.05,0.9500000000000028,-0.6500000000000057,49.856,50.0,49.75,0.25,0.11999999999999744,2858,9308,690,8618,-8618
2019-06-09,49.5,49.53,49.48,0.05000000000000426,-0.010000000000005116,49.71666666666667,49.78,49.66,0.12000000000000455,-0.12000000000000455,49.39666666666667,49.49,49.3,0.19000000000000483,0.10000000000000142,49.61,49.78,49.4,0.38000000000000256,-0.38000000000000256,1247,1517,978,539,539
2019-06-16,49.961999999999996,50.49,49.16,1.3300000000000054,-0.1599999999999966,50.148,50.49,50.0,0.490000000000002,-0.1599999999999966,49.506,49.99,49.16,0.8300000000000054,-0.14999999999999858,50.008,50.09,49.96,0.13000000000000256,0.0,999,1602,609,993,324
2019-06-23,51.6,53.11,50.29,2.8200000000000003,1.4200000000000017,52.082,53.15,50.29,2.8599999999999994,1.6799999999999997,51.36,52.5,50.29,2.210000000000001,1.4200000000000017,52.052,53.0,50.29,2.710000000000001,1.6799999999999997,9373,40906,238,40668,363
2019-06-30,51.394999999999996,52.46,50.61,1.8500000000000014,-1.8500000000000014,51.4475,52.62,50.66,1.9600000000000009,-1.9600000000000009,51.005,51.52,50.0,1.5200000000000031,-1.5200000000000031,51.265,52.0,50.56,1.4399999999999977,-1.4399999999999977,6522,13841,420,13421,-12554
2019-07-07,50.164,50.46,49.51,0.9500000000000028,0.3399999999999963,50.302,50.5,49.51,0.990000000000002,0.0,50.044,50.4,49.51,0.8900000000000006,0.7999999999999972,50.086,50.5,49.51,0.990000000000002,0.8999999999999986,3846,15372,397,14975,13515
2019-07-14,51.824,52.67,50.93,1.740000000000002,-0.5200000000000031,52.186,52.73,51.25,1.4799999999999969,-0.5300000000000011,51.160000000000004,52.67,50.17,2.5,0.46999999999999886,51.64,52.67,50.78,1.8900000000000006,0.46999999999999886,2112,6248,256,5992,-557
2019-07-21,52.192,52.84,50.85,1.990000000000002,1.7800000000000011,52.738,53.0,52.5,0.5,0.13000000000000256,52.15,52.72,50.85,1.8699999999999974,1.7800000000000011,52.366,52.75,51.1,1.6499999999999986,1.5300000000000011,2433,7709,469,7240,-826
2019-07-28,53.132,53.42,52.9,0.5200000000000031,-0.44000000000000483,53.224,53.48,53.0,0.4799999999999969,-0.3400000000000034,52.662,53.0,51.92,1.0799999999999983,0.9299999999999997,53.0,53.0,53.0,0.0,0.0,22455,101152,568,100584,-3788
2019-08-04,53.0,53.0,53.0,0.0,0.0,53.525,54.05,53.0,1.0499999999999972,1.0499999999999972,53.0,53.0,53.0,0.0,0.0,53.525,54.05,53.0,1.0499999999999972,1.0499999999999972,1553,1791,1315,476,-476
2019-08-11,52.832,53.99,51.93,2.0600000000000023,-1.990000000000002,53.892,54.99,52.9,2.0900000000000034,-1.0900000000000034,52.302,52.72,51.93,0.7899999999999991,-0.3200000000000003,53.214,53.4,52.9,0.5,-0.5,2599,4321,1611,2710,-590
2019-08-18,52.412,53.39,51.77,1.6199999999999974,-0.45999999999999375,53.246,53.96,52.69,1.2700000000000031,0.46000000000000085,52.322,53.14,51.77,1.3699999999999974,-0.45999999999999375,53.234,53.96,52.63,1.3299999999999983,0.46000000000000085,1733,3491,851,2640,297
2019-08-25,52.86,53.95,52.25,1.7000000000000028,-0.4099999999999966,53.1925,53.95,52.62,1.3300000000000054,-0.7999999999999972,52.292500000000004,52.66,52.02,0.6399999999999935,-0.6399999999999935,52.7025,53.19,52.02,1.1699999999999946,-1.1699999999999946,3668,5301,1692,3609,615
2019-09-01,51.71,52.69,50.63,2.059999999999995,0.5999999999999943,51.962,53.0,51.1,1.8999999999999986,0.9099999999999966,50.926,52.07,50.35,1.7199999999999989,1.7199999999999989,51.186,52.14,50.35,1.7899999999999991,1.7899999999999991,1487,3113,871,2242,-2242
2019-09-08,51.406,52.98,50.11,2.8699999999999974,-2.8699999999999974,51.751999999999995,52.98,50.47,2.509999999999998,-2.509999999999998,51.044,52.21,50.1,2.1099999999999994,-2.1099999999999994,51.391999999999996,52.48,50.3,2.1799999999999997,-1.740000000000002,1172,2405,320,2085,1160
2019-09-15,50.58,51.0,50.23,0.7700000000000031,-0.07000000000000028,50.942,51.14,50.55,0.5900000000000034,0.5300000000000011,50.574,51.0,50.23,0.7700000000000031,-0.07000000000000028,50.9,51.14,50.45,0.6899999999999977,0.519999999999996,951,1734,238,1496,658
2019-09-22,51.155,51.78,50.4,1.3800000000000026,0.21999999999999886,51.7775,52.47,50.88,1.5899999999999963,0.9099999999999966,50.3875,50.9,50.0,0.8999999999999986,0.8999999999999986,51.345,52.47,50.21,2.259999999999998,2.259999999999998,13539,44289,683,43606,40942
2019-09-29,51.269999999999996,51.88,50.41,1.470000000000006,-0.5899999999999963,52.1325,52.2,52.07,0.13000000000000256,-0.0899999999999963,50.945,51.17,50.41,0.7600000000000051,-0.07000000000000028,51.945,52.16,51.48,0.6799999999999997,-0.0899999999999963,2413,4472,1051,3421,-1824
2019-10-06,52.238,53.45,50.5,2.950000000000003,1.3800000000000026,53.22,53.86,52.07,1.7899999999999991,1.3800000000000026,51.95,53.0,50.5,2.5,0.9299999999999997,52.722,53.47,52.07,1.3999999999999986,0.9299999999999997,1568,2337,380,1957,1321
2019-10-13,53.0875,53.51,52.46,1.0499999999999972,-0.5399999999999991,53.3525,53.52,52.97,0.5500000000000043,-0.5399999999999991,52.3275,53.14,50.73,2.4100000000000037,-2.4100000000000037,52.9075,53.52,51.75,1.7700000000000031,-1.5,2333,3428,1335,2093,-511
2019-10-20,52.978,53.22,52.47,0.75,0.75,53.17,53.96,52.47,1.490000000000002,0.75,52.554,53.2,51.1,2.1000000000000014,-1.3699999999999974,53.092,53.8,52.47,1.3299999999999983,0.5200000000000031,1680,4369,558,3811,3811
2019-10-27,52.708,53.0,52.41,0.5900000000000034,-0.5300000000000011,52.716,53.0,52.45,0.5499999999999972,-0.5300000000000011,51.518,52.39,50.63,1.759999999999998,1.4799999999999969,52.274,52.71,51.65,1.0600000000000023,-0.6000000000000014,11401,29272,1447,27825,-9394
2019-11-03,52.230000000000004,52.89,51.34,1.5499999999999972,-1.5499999999999972,52.230000000000004,52.89,51.34,1.5499999999999972,-1.5499999999999972,51.456,52.2,50.95,1.25,-1.25,51.478,52.2,51.0,1.2000000000000028,-1.2000000000000028,2399,5885,558,5327,3492
