Date,GEC_stock_Open_average,GEC_stock_Open_max,GEC_stock_Open_min,GEC_stock_Open_volatility,GEC_stock_Open_change,GEC_stock_High_average,GEC_stock_High_max,GEC_stock_High_min,GEC_stock_High_volatility,GEC_stock_High_change,GEC_stock_Low_average,GEC_stock_Low_max,GEC_stock_Low_min,GEC_stock_Low_volatility,GEC_stock_Low_change,GEC_stock_Close_average,GEC_stock_Close_max,GEC_stock_Close_min,GEC_stock_Close_volatility,GEC_stock_Close_change,GEC_stock_Volume_average,GEC_stock_Volume_max,GEC_stock_Volume_min,GEC_stock_Volume_volatility,GEC_stock_Volume_change
2018-01-14,4.075,4.15,4.0,0.15000000000000036,-0.10000000000000053,4.1,4.15,4.05,0.10000000000000053,-0.10000000000000053,3.98,4.0,3.95,0.04999999999999982,0.020000000000000018,4.05,4.1,4.0,0.09999999999999964,-0.04999999999999982,12031,30231,1606,28625,-28625
2018-01-21,3.99,4.0,3.95,0.04999999999999982,-0.04999999999999982,4.03,4.05,4.0,0.04999999999999982,-0.04999999999999982,3.97,4.0,3.95,0.04999999999999982,0.0,4.012,4.05,3.96,0.08999999999999986,-0.04999999999999982,6252,8603,1687,6916,-1956
2018-01-28,3.916,3.97,3.89,0.08000000000000007,-0.08000000000000007,3.956,4.0,3.91,0.08999999999999986,-0.06000000000000005,3.872,3.9,3.83,0.06999999999999984,0.020000000000000018,3.922,3.95,3.88,0.07000000000000028,-0.07000000000000028,10974,25130,3133,21997,7154
2018-02-04,3.76,3.85,3.65,0.20000000000000018,-0.10000000000000009,3.83,3.9,3.8,0.10000000000000009,-0.10000000000000009,3.69,3.8,3.65,0.1499999999999999,-0.050000000000000266,3.774,3.85,3.7,0.1499999999999999,-0.1499999999999999,26251,66082,484,65598,35445
2018-02-11,3.666,3.72,3.6,0.1200000000000001,0.009999999999999787,3.764,3.8,3.7,0.09999999999999964,0.0,3.65,3.7,3.6,0.10000000000000009,0.0,3.73,3.8,3.7,0.09999999999999964,0.04999999999999982,12585,23709,4237,19472,2771
2018-02-18,3.8375,3.95,3.7,0.25,0.09999999999999964,3.925,4.0,3.8,0.20000000000000018,-0.10000000000000009,3.6925,3.82,3.5,0.31999999999999984,-0.20000000000000018,3.7875,3.95,3.6,0.3500000000000001,-0.19999999999999973,20868,61953,3591,58362,53924
2018-02-25,3.602,3.67,3.56,0.10999999999999988,-0.020000000000000018,3.72,3.75,3.7,0.04999999999999982,0.0,3.55,3.6,3.5,0.10000000000000009,-0.04999999999999982,3.68,3.7,3.6,0.10000000000000009,0.0,17035,46387,1997,44390,15159
2018-03-04,3.778,3.9,3.59,0.31000000000000005,0.19999999999999973,3.898,4.0,3.75,0.25,0.20000000000000018,3.702,3.85,3.55,0.30000000000000027,0.30000000000000027,3.82,3.9,3.75,0.1499999999999999,0.10000000000000009,49065,143092,12669,130423,-9578
2018-03-11,3.872,3.9,3.8,0.10000000000000009,-0.10000000000000009,3.9,3.9,3.9,0.0,0.0,3.83,3.9,3.75,0.1499999999999999,-0.1499999999999999,3.87,3.9,3.85,0.04999999999999982,-0.04999999999999982,13743,37291,3820,33471,33471
2018-03-18,3.7399999999999998,3.85,3.55,0.30000000000000027,-0.25,3.8,3.85,3.75,0.10000000000000009,-0.04999999999999982,3.688,3.75,3.55,0.20000000000000018,-0.20000000000000018,3.74,3.85,3.65,0.20000000000000018,-0.10000000000000009,11077,42700,477,42223,42223
2018-03-25,3.7,3.75,3.65,0.10000000000000009,0.10000000000000009,3.825,4.05,3.7,0.34999999999999964,0.34999999999999964,3.66,3.75,3.59,0.16000000000000014,0.16000000000000014,3.8,4.0,3.7,0.2999999999999998,0.2999999999999998,145183,525611,2147,523464,44063
2018-04-01,3.86,4.0,3.8,0.20000000000000018,-0.20000000000000018,3.91,4.0,3.8,0.20000000000000018,-0.04999999999999982,3.766,3.8,3.7,0.09999999999999964,0.0,3.87,3.95,3.75,0.20000000000000018,0.0,13274,31263,2240,29023,-9104
2018-04-08,3.85,3.95,3.75,0.20000000000000018,-0.10000000000000009,3.914,3.97,3.85,0.1200000000000001,-0.10000000000000009,3.74,3.8,3.7,0.09999999999999964,-0.09999999999999964,3.85,3.9,3.8,0.10000000000000009,0.0,67219,235460,5766,229694,229694
2018-04-15,3.73,3.8,3.7,0.09999999999999964,-0.09999999999999964,3.8,3.85,3.75,0.10000000000000009,0.050000000000000266,3.702,3.75,3.66,0.08999999999999986,-0.040000000000000036,3.77,3.85,3.7,0.1499999999999999,0.1499999999999999,6975,23697,874,22823,1905
2018-04-22,3.82,3.85,3.8,0.050000000000000266,0.050000000000000266,3.87,3.95,3.85,0.10000000000000009,0.0,3.76,3.8,3.7,0.09999999999999964,0.04999999999999982,3.84,3.85,3.8,0.050000000000000266,0.0,5197,17558,953,16605,-2222
2018-04-29,3.85,4.0,3.8,0.20000000000000018,0.0,3.93,4.05,3.85,0.19999999999999973,-0.04999999999999982,3.7600000000000002,3.85,3.7,0.1499999999999999,-0.09999999999999964,3.87,3.95,3.8,0.15000000000000036,-0.04999999999999982,18718,39326,3850,35476,6348
2018-05-06,3.796,3.83,3.75,0.08000000000000007,0.0,3.85,3.9,3.8,0.10000000000000009,0.050000000000000266,3.76,3.8,3.75,0.04999999999999982,0.0,3.83,3.9,3.75,0.1499999999999999,0.04999999999999982,4412,6129,2051,4078,-2084
2018-05-13,3.7800000000000002,3.85,3.7,0.1499999999999999,0.1499999999999999,3.84,3.9,3.8,0.10000000000000009,0.10000000000000009,3.76,3.82,3.7,0.11999999999999966,0.11999999999999966,3.82,3.9,3.75,0.1499999999999999,0.1499999999999999,14818,40482,6101,34381,-1415
2018-05-20,3.85,3.95,3.75,0.20000000000000018,-0.10000000000000009,3.89,3.95,3.8,0.15000000000000036,-0.10000000000000009,3.812,3.86,3.75,0.10999999999999988,-0.10000000000000009,3.842,3.95,3.75,0.20000000000000018,-0.050000000000000266,68174,240394,4117,236277,23972
2018-05-27,3.825,3.85,3.8,0.050000000000000266,0.0,3.825,3.85,3.8,0.050000000000000266,0.0,3.73,3.75,3.7,0.04999999999999982,-0.029999999999999805,3.7625,3.8,3.7,0.09999999999999964,0.0,19040,32380,12764,19616,-18987
2018-06-03,3.738,3.8,3.7,0.09999999999999964,-0.07999999999999963,3.796,3.8,3.78,0.020000000000000018,-0.020000000000000018,3.71,3.75,3.7,0.04999999999999982,-0.04999999999999982,3.746,3.78,3.7,0.07999999999999963,0.0,32593,120001,3897,116104,14821
2018-06-10,3.716,3.75,3.7,0.04999999999999982,0.0,3.768,3.8,3.75,0.04999999999999982,-0.029999999999999805,3.7,3.7,3.7,0.0,0.0,3.73,3.75,3.7,0.04999999999999982,0.0,16605,41684,1443,40241,-2926
2018-06-17,3.682,3.8,3.61,0.18999999999999995,-0.18999999999999995,3.73,3.8,3.7,0.09999999999999964,-0.09999999999999964,3.61,3.65,3.6,0.04999999999999982,-0.04999999999999982,3.67,3.7,3.6,0.10000000000000009,0.050000000000000266,26618,50763,5103,45660,31608
2018-06-24,3.618,3.7,3.5,0.20000000000000018,0.0,3.668,3.7,3.59,0.11000000000000032,0.0,3.52,3.6,3.4,0.20000000000000018,-0.050000000000000266,3.63,3.7,3.55,0.15000000000000036,-0.04999999999999982,17663,47171,3071,44100,-6220
2018-07-01,3.4175,3.55,3.35,0.19999999999999973,-0.17999999999999972,3.4625,3.55,3.4,0.1499999999999999,-0.09999999999999964,3.3425000000000002,3.37,3.3,0.07000000000000028,0.020000000000000018,3.3425000000000002,3.37,3.3,0.07000000000000028,0.020000000000000018,11689,24003,3068,20935,-20935
2018-07-08,3.36,3.45,3.3,0.15000000000000036,-0.050000000000000266,3.398,3.45,3.3,0.15000000000000036,-0.15000000000000036,3.3,3.35,3.25,0.10000000000000009,-0.10000000000000009,3.33,3.35,3.3,0.050000000000000266,-0.050000000000000266,29783,94031,2124,91907,-85612
2018-07-15,3.32,3.35,3.3,0.050000000000000266,0.050000000000000266,3.33,3.35,3.3,0.050000000000000266,0.050000000000000266,3.26,3.3,3.2,0.09999999999999964,-0.04999999999999982,3.29,3.35,3.2,0.1499999999999999,-0.09999999999999964,7675,15926,1351,14575,1802
2018-07-22,3.19,3.25,3.15,0.10000000000000009,0.0,3.234,3.28,3.2,0.07999999999999963,-0.07999999999999963,3.16,3.2,3.15,0.050000000000000266,0.0,3.19,3.28,3.15,0.1299999999999999,-0.1299999999999999,26238,57539,1197,56342,11950
2018-07-29,3.18,3.25,3.1,0.1499999999999999,0.04999999999999982,3.246,3.35,3.18,0.16999999999999993,-0.06999999999999984,3.146,3.23,3.1,0.1299999999999999,0.0,3.184,3.25,3.1,0.1499999999999999,-0.1499999999999999,50288,232773,2070,230703,-230703
2018-08-05,3.102,3.11,3.1,0.009999999999999787,-0.009999999999999787,3.18,3.25,3.13,0.1200000000000001,-0.020000000000000018,3.08,3.1,3.0,0.10000000000000009,-0.10000000000000009,3.142,3.2,3.1,0.10000000000000009,-0.029999999999999805,22235,89664,1555,88109,83388
2018-08-12,3.06,3.1,3.05,0.050000000000000266,-0.050000000000000266,3.132,3.2,3.08,0.1200000000000001,0.10000000000000009,3.008,3.05,2.96,0.08999999999999986,0.029999999999999805,3.07,3.1,3.05,0.050000000000000266,-0.050000000000000266,22183,40906,8232,32674,-3477
2018-08-19,3.084,3.15,3.05,0.10000000000000009,0.04999999999999982,3.116,3.15,3.08,0.06999999999999984,0.04999999999999982,3.038,3.05,3.0,0.04999999999999982,0.04999999999999982,3.04,3.05,3.0,0.04999999999999982,0.04999999999999982,9493,20795,5183,15612,861
2018-08-26,3.14,3.2,3.1,0.10000000000000009,0.0,3.188,3.25,3.14,0.10999999999999988,-0.10999999999999988,3.114,3.15,3.06,0.08999999999999986,-0.040000000000000036,3.144,3.17,3.1,0.06999999999999984,-0.06999999999999984,5212,8453,1374,7079,1456
2018-09-02,3.075,3.2,2.9,0.30000000000000027,-0.30000000000000027,3.1,3.2,3.0,0.20000000000000018,-0.20000000000000018,2.9575,3.05,2.88,0.16999999999999993,-0.16999999999999993,3.005,3.05,2.97,0.07999999999999963,-0.04999999999999982,7013,11581,666,10915,7445
