Date,First Trust ISE Cloud Computing_Open_average,First Trust ISE Cloud Computing_Open_max,First Trust ISE Cloud Computing_Open_min,First Trust ISE Cloud Computing_Open_volatility,First Trust ISE Cloud Computing_Open_change,First Trust ISE Cloud Computing_High_average,First Trust ISE Cloud Computing_High_max,First Trust ISE Cloud Computing_High_min,First Trust ISE Cloud Computing_High_volatility,First Trust ISE Cloud Computing_High_change,First Trust ISE Cloud Computing_Low_average,First Trust ISE Cloud Computing_Low_max,First Trust ISE Cloud Computing_Low_min,First Trust ISE Cloud Computing_Low_volatility,First Trust ISE Cloud Computing_Low_change,First Trust ISE Cloud Computing_Close_average,First Trust ISE Cloud Computing_Close_max,First Trust ISE Cloud Computing_Close_min,First Trust ISE Cloud Computing_Close_volatility,First Trust ISE Cloud Computing_Close_change
2018-05-13,51.69,51.69,51.69,0.0,0.0,51.83,51.83,51.83,0.0,0.0,51.3,51.3,51.3,0.0,0.0,51.54,51.54,51.54,0.0,0.0
2018-05-20,51.74,51.74,51.74,0.0,0.0,51.97,51.97,51.97,0.0,0.0,51.71,51.71,51.71,0.0,0.0,51.78,51.78,51.78,0.0,0.0
2018-05-27,52.97,52.97,52.97,0.0,0.0,53.18,53.18,53.18,0.0,0.0,52.7,52.7,52.7,0.0,0.0,53.14,53.14,53.14,0.0,0.0
2018-06-03,53.72,53.72,53.72,0.0,0.0,54.07,54.07,54.07,0.0,0.0,53.71,53.71,53.71,0.0,0.0,53.91,53.91,53.91,0.0,0.0
2018-06-10,54.63,54.63,54.63,0.0,0.0,55.03,55.03,55.03,0.0,0.0,54.33,54.33,54.33,0.0,0.0,55.03,55.03,55.03,0.0,0.0
2018-06-17,53.28,53.28,53.28,0.0,0.0,53.35,53.35,53.35,0.0,0.0,52.2,52.2,52.2,0.0,0.0,52.61,52.61,52.61,0.0,0.0
2018-06-24,52.79,52.79,52.79,0.0,0.0,53.66,53.66,53.66,0.0,0.0,52.53,52.53,52.53,0.0,0.0,53.66,53.66,53.66,0.0,0.0
2018-07-01,54.77,54.77,54.77,0.0,0.0,54.84,54.84,54.84,0.0,0.0,54.33,54.33,54.33,0.0,0.0,54.84,54.84,54.84,0.0,0.0
2018-07-08,55.84,55.84,55.84,0.0,0.0,55.94,55.94,55.94,0.0,0.0,55.6,55.6,55.6,0.0,0.0,55.71,55.71,55.71,0.0,0.0
2018-07-15,55.18,55.18,55.18,0.0,0.0,55.3,55.3,55.3,0.0,0.0,54.84,54.84,54.84,0.0,0.0,55.28,55.28,55.28,0.0,0.0
2018-07-22,54.42,54.42,54.42,0.0,0.0,54.46,54.46,54.46,0.0,0.0,52.71,52.71,52.71,0.0,0.0,52.98,52.98,52.98,0.0,0.0
2018-07-29,53.96,53.96,53.96,0.0,0.0,54.55,54.55,54.55,0.0,0.0,53.96,53.96,53.96,0.0,0.0,54.55,54.55,54.55,0.0,0.0
2018-08-05,54.59,54.59,54.59,0.0,0.0,54.88,54.88,54.88,0.0,0.0,54.28,54.28,54.28,0.0,0.0,54.31,54.31,54.31,0.0,0.0
2018-08-12,54.39,54.39,54.39,0.0,0.0,54.62,54.62,54.62,0.0,0.0,54.21,54.21,54.21,0.0,0.0,54.54,54.54,54.54,0.0,0.0
2018-08-19,55.72,55.72,55.72,0.0,0.0,55.93,55.93,55.93,0.0,0.0,55.61,55.61,55.61,0.0,0.0,55.81,55.81,55.81,0.0,0.0
2018-08-26,56.37,56.37,56.37,0.0,0.0,56.53,56.53,56.53,0.0,0.0,56.27,56.27,56.27,0.0,0.0,56.36,56.36,56.36,0.0,0.0
2018-09-02,55.34,55.34,55.34,0.0,0.0,55.42,55.42,55.42,0.0,0.0,55.08,55.08,55.08,0.0,0.0,55.39,55.39,55.39,0.0,0.0
2018-09-09,56.47,56.47,56.47,0.0,0.0,56.47,56.47,56.47,0.0,0.0,55.33,55.33,55.33,0.0,0.0,55.38,55.38,55.38,0.0,0.0
2018-09-16,55.72,55.72,55.72,0.0,0.0,56.04,56.04,56.04,0.0,0.0,55.38,55.38,55.38,0.0,0.0,56.03,56.03,56.03,0.0,0.0
2018-09-23,56.68,56.68,56.68,0.0,0.0,56.74,56.74,56.74,0.0,0.0,56.1,56.1,56.1,0.0,0.0,56.25,56.25,56.25,0.0,0.0
2018-09-30,54.1,54.1,54.1,0.0,0.0,54.22,54.22,54.22,0.0,0.0,52.96,52.96,52.96,0.0,0.0,53.52,53.52,53.52,0.0,0.0
2018-10-07,51.98,51.98,51.98,0.0,0.0,52.02,52.02,52.02,0.0,0.0,51.29,51.29,51.29,0.0,0.0,51.55,51.55,51.55,0.0,0.0
2018-10-14,51.65,51.65,51.65,0.0,0.0,52.26,52.26,52.26,0.0,0.0,51.43,51.43,51.43,0.0,0.0,52.06,52.06,52.06,0.0,0.0
2018-10-21,51.19,51.19,51.19,0.0,0.0,51.44,51.44,51.44,0.0,0.0,48.75,48.75,48.75,0.0,0.0,49.59,49.59,49.59,0.0,0.0
2018-10-28,52.03,52.03,52.03,0.0,0.0,52.03,52.03,52.03,0.0,0.0,51.29,51.29,51.29,0.0,0.0,51.88,51.88,51.88,0.0,0.0
2018-11-04,52.1,52.1,52.1,0.0,0.0,52.1,52.1,52.1,0.0,0.0,50.85,50.85,50.85,0.0,0.0,50.98,50.98,50.98,0.0,0.0
2018-11-11,51.06,51.06,51.06,0.0,0.0,51.06,51.06,51.06,0.0,0.0,49.27,49.27,49.27,0.0,0.0,49.38,49.38,49.38,0.0,0.0
2018-11-18,49.49,49.49,49.49,0.0,0.0,49.94,49.94,49.94,0.0,0.0,49.38,49.38,49.38,0.0,0.0,49.9,49.9,49.9,0.0,0.0
2018-11-25,52.79,52.79,52.79,0.0,0.0,52.79,52.79,52.79,0.0,0.0,51.87,51.87,51.87,0.0,0.0,52.31,52.31,52.31,0.0,0.0
2018-12-02,49.67,49.67,49.67,0.0,0.0,50.51,50.51,50.51,0.0,0.0,49.3,49.3,49.3,0.0,0.0,50.32,50.32,50.32,0.0,0.0
2018-12-09,49.46,49.46,49.46,0.0,0.0,49.66,49.66,49.66,0.0,0.0,48.26,48.26,48.26,0.0,0.0,48.51,48.51,48.51,0.0,0.0
2018-12-16,45.65,45.65,45.65,0.0,0.0,46.3,46.3,46.3,0.0,0.0,45.1,45.1,45.1,0.0,0.0,45.11,45.11,45.11,0.0,0.0
2018-12-23,48.37,48.37,48.37,0.0,0.0,48.59,48.59,48.59,0.0,0.0,47.96,47.96,47.96,0.0,0.0,48.47,48.47,48.47,0.0,0.0
2018-12-30,49.36,49.36,49.36,0.0,0.0,50.25,50.25,50.25,0.0,0.0,49.29,49.29,49.29,0.0,0.0,49.97,49.97,49.97,0.0,0.0
2019-01-06,50.88,50.88,50.88,0.0,0.0,51.15,51.15,51.15,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.99,50.99,50.99,0.0,0.0
2019-01-13,52.54,52.54,52.54,0.0,0.0,53.0,53.0,53.0,0.0,0.0,52.37,52.37,52.37,0.0,0.0,52.67,52.67,52.67,0.0,0.0
2019-01-20,52.52,52.52,52.52,0.0,0.0,52.74,52.74,52.74,0.0,0.0,52.19,52.19,52.19,0.0,0.0,52.7,52.7,52.7,0.0,0.0
2019-01-27,53.82,53.82,53.82,0.0,0.0,54.51,54.51,54.51,0.0,0.0,53.73,53.73,53.73,0.0,0.0,54.5,54.5,54.5,0.0,0.0
2019-02-03,54.68,54.68,54.68,0.0,0.0,54.92,54.92,54.92,0.0,0.0,54.45,54.45,54.45,0.0,0.0,54.58,54.58,54.58,0.0,0.0
2019-02-10,55.88,55.88,55.88,0.0,0.0,56.0,56.0,56.0,0.0,0.0,55.66,55.66,55.66,0.0,0.0,55.88,55.88,55.88,0.0,0.0
2019-02-17,56.84,56.84,56.84,0.0,0.0,56.98,56.98,56.98,0.0,0.0,56.58,56.58,56.58,0.0,0.0,56.61,56.61,56.61,0.0,0.0
2019-02-24,57.44,57.44,57.44,0.0,0.0,57.5,57.5,57.5,0.0,0.0,55.93,55.93,55.93,0.0,0.0,56.6,56.6,56.6,0.0,0.0
2019-03-03,56.05,56.05,56.05,0.0,0.0,56.88,56.88,56.88,0.0,0.0,56.02,56.02,56.02,0.0,0.0,56.88,56.88,56.88,0.0,0.0
2019-03-10,57.71,57.71,57.71,0.0,0.0,57.99,57.99,57.99,0.0,0.0,57.39,57.39,57.39,0.0,0.0,57.65,57.65,57.65,0.0,0.0
2019-03-17,57.03,57.03,57.03,0.0,0.0,57.18,57.18,57.18,0.0,0.0,56.57,56.57,56.57,0.0,0.0,56.96,56.96,56.96,0.0,0.0
2019-03-24,58.08,58.08,58.08,0.0,0.0,58.47,58.47,58.47,0.0,0.0,57.83,57.83,57.83,0.0,0.0,58.41,58.41,58.41,0.0,0.0
2019-03-31,58.81,58.81,58.81,0.0,0.0,58.95,58.95,58.95,0.0,0.0,58.32,58.32,58.32,0.0,0.0,58.91,58.91,58.91,0.0,0.0
2019-04-07,59.63,59.63,59.63,0.0,0.0,59.74,59.74,59.74,0.0,0.0,59.19,59.19,59.19,0.0,0.0,59.53,59.53,59.53,0.0,0.0
2019-04-14,59.35,59.35,59.35,0.0,0.0,59.89,59.89,59.89,0.0,0.0,59.3,59.3,59.3,0.0,0.0,59.81,59.81,59.81,0.0,0.0
2019-04-21,60.68,60.68,60.68,0.0,0.0,61.05,61.05,61.05,0.0,0.0,60.65,60.65,60.65,0.0,0.0,60.91,60.91,60.91,0.0,0.0
2019-04-28,59.59,59.59,59.59,0.0,0.0,60.71,60.71,60.71,0.0,0.0,59.39,59.39,59.39,0.0,0.0,60.64,60.64,60.64,0.0,0.0
2019-05-05,57.95,57.95,57.95,0.0,0.0,58.15,58.15,58.15,0.0,0.0,57.17,57.17,57.17,0.0,0.0,57.33,57.33,57.33,0.0,0.0
2019-05-12,58.51,58.51,58.51,0.0,0.0,58.91,58.91,58.91,0.0,0.0,58.18,58.18,58.18,0.0,0.0,58.48,58.48,58.48,0.0,0.0
2019-05-19,58.12,58.12,58.12,0.0,0.0,58.4,58.4,58.4,0.0,0.0,57.84,57.84,57.84,0.0,0.0,57.86,57.86,57.86,0.0,0.0
2019-05-26,56.14,56.14,56.14,0.0,0.0,56.3,56.3,56.3,0.0,0.0,54.83,54.83,54.83,0.0,0.0,55.11,55.11,55.11,0.0,0.0
2019-06-02,58.47,58.47,58.47,0.0,0.0,58.9,58.9,58.9,0.0,0.0,58.34,58.34,58.34,0.0,0.0,58.38,58.38,58.38,0.0,0.0
2019-06-09,57.86,57.86,57.86,0.0,0.0,57.89,57.89,57.89,0.0,0.0,57.56,57.56,57.56,0.0,0.0,57.67,57.67,57.67,0.0,0.0
2019-06-16,59.29,59.29,59.29,0.0,0.0,59.29,59.29,59.29,0.0,0.0,58.23,58.23,58.23,0.0,0.0,58.24,58.24,58.24,0.0,0.0
2019-06-23,58.72,58.72,58.72,0.0,0.0,58.86,58.86,58.86,0.0,0.0,58.09,58.09,58.09,0.0,0.0,58.22,58.22,58.22,0.0,0.0
2019-06-30,58.92,58.92,58.92,0.0,0.0,58.93,58.93,58.93,0.0,0.0,58.52,58.52,58.52,0.0,0.0,58.85,58.85,58.85,0.0,0.0
2019-07-07,60.13,60.13,60.13,0.0,0.0,60.26,60.26,60.26,0.0,0.0,59.91,59.91,59.91,0.0,0.0,60.18,60.18,60.18,0.0,0.0
2019-07-14,59.55,59.55,59.55,0.0,0.0,59.88,59.88,59.88,0.0,0.0,59.42,59.42,59.42,0.0,0.0,59.51,59.51,59.51,0.0,0.0
2019-07-21,60.55,60.55,60.55,0.0,0.0,60.55,60.55,60.55,0.0,0.0,58.76,58.76,58.76,0.0,0.0,59.41,59.41,59.41,0.0,0.0
2019-07-28,55.6,55.6,55.6,0.0,0.0,55.85,55.85,55.85,0.0,0.0,54.53,54.53,54.53,0.0,0.0,55.08,55.08,55.08,0.0,0.0
2019-08-04,56.56,56.56,56.56,0.0,0.0,56.76,56.76,56.76,0.0,0.0,55.98,55.98,55.98,0.0,0.0,56.3,56.3,56.3,0.0,0.0
2019-08-11,57.2,57.2,57.2,0.0,0.0,57.42,57.42,57.42,0.0,0.0,56.87,56.87,56.87,0.0,0.0,56.97,56.97,56.97,0.0,0.0
2019-08-18,57.06,57.06,57.06,0.0,0.0,57.28,57.28,57.28,0.0,0.0,56.44,56.44,56.44,0.0,0.0,57.18,57.18,57.18,0.0,0.0
2019-08-25,58.17,58.17,58.17,0.0,0.0,58.26,58.26,58.26,0.0,0.0,57.17,57.17,57.17,0.0,0.0,57.71,57.71,57.71,0.0,0.0
2019-09-01,58.18,58.18,58.18,0.0,0.0,58.18,58.18,58.18,0.0,0.0,56.65,56.65,56.65,0.0,0.0,57.1,57.1,57.1,0.0,0.0
2019-09-08,56.94,56.94,56.94,0.0,0.0,57.83,57.83,57.83,0.0,0.0,56.75,56.75,56.75,0.0,0.0,57.74,57.74,57.74,0.0,0.0
2019-09-15,57.55,57.55,57.55,0.0,0.0,57.87,57.87,57.87,0.0,0.0,57.28,57.28,57.28,0.0,0.0,57.77,57.77,57.77,0.0,0.0
2019-09-22,56.04,56.04,56.04,0.0,0.0,56.63,56.63,56.63,0.0,0.0,55.57,55.57,55.57,0.0,0.0,56.42,56.42,56.42,0.0,0.0
2019-09-29,56.34,56.34,56.34,0.0,0.0,56.99,56.99,56.99,0.0,0.0,56.26,56.26,56.26,0.0,0.0,56.66,56.66,56.66,0.0,0.0
2019-10-06,56.94,56.94,56.94,0.0,0.0,57.23,57.23,57.23,0.0,0.0,56.81,56.81,56.81,0.0,0.0,57.18,57.18,57.18,0.0,0.0
2019-10-13,56.0,56.0,56.0,0.0,0.0,56.4,56.4,56.4,0.0,0.0,55.78,55.78,55.78,0.0,0.0,56.16,56.16,56.16,0.0,0.0
2019-10-20,57.57,57.57,57.57,0.0,0.0,57.9,57.9,57.9,0.0,0.0,57.4,57.4,57.4,0.0,0.0,57.7,57.7,57.7,0.0,0.0
2019-10-27,58.31,58.31,58.31,0.0,0.0,58.59,58.59,58.59,0.0,0.0,57.78,57.78,57.78,0.0,0.0,57.89,57.89,57.89,0.0,0.0
2019-11-03,58.25,58.25,58.25,0.0,0.0,58.74,58.74,58.74,0.0,0.0,58.03,58.03,58.03,0.0,0.0,58.64,58.64,58.64,0.0,0.0
2019-11-10,59.57,59.57,59.57,0.0,0.0,59.83,59.83,59.83,0.0,0.0,59.28,59.28,59.28,0.0,0.0,59.68,59.68,59.68,0.0,0.0
2019-11-17,60.29,60.29,60.29,0.0,0.0,60.82,60.82,60.82,0.0,0.0,60.29,60.29,60.29,0.0,0.0,60.78,60.78,60.78,0.0,0.0
2019-11-24,61.03,61.03,61.03,0.0,0.0,61.05,61.05,61.05,0.0,0.0,59.17,59.17,59.17,0.0,0.0,59.78,59.78,59.78,0.0,0.0
2019-12-01,59.84,59.84,59.84,0.0,0.0,60.26,60.26,60.26,0.0,0.0,59.57,59.57,59.57,0.0,0.0,59.91,59.91,59.91,0.0,0.0
2019-12-08,60.04,60.04,60.04,0.0,0.0,60.44,60.44,60.44,0.0,0.0,59.8,59.8,59.8,0.0,0.0,60.24,60.24,60.24,0.0,0.0
2019-12-15,60.67,60.67,60.67,0.0,0.0,60.74,60.74,60.74,0.0,0.0,60.5,60.5,60.5,0.0,0.0,60.61,60.61,60.61,0.0,0.0
2019-12-22,60.84,60.84,60.84,0.0,0.0,60.92,60.92,60.92,0.0,0.0,59.75,59.75,59.75,0.0,0.0,60.04,60.04,60.04,0.0,0.0
2019-12-29,60.63,60.63,60.63,0.0,0.0,61.26,61.26,61.26,0.0,0.0,60.63,60.63,60.63,0.0,0.0,61.11,61.11,61.11,0.0,0.0
