Date,GPI_stock_Open_average,GPI_stock_Open_max,GPI_stock_Open_min,GPI_stock_Open_volatility,GPI_stock_Open_change,GPI_stock_High_average,GPI_stock_High_max,GPI_stock_High_min,GPI_stock_High_volatility,GPI_stock_High_change,GPI_stock_Low_average,GPI_stock_Low_max,GPI_stock_Low_min,GPI_stock_Low_volatility,GPI_stock_Low_change,GPI_stock_Close_average,GPI_stock_Close_max,GPI_stock_Close_min,GPI_stock_Close_volatility,GPI_stock_Close_change,GPI_stock_Volume_average,GPI_stock_Volume_max,GPI_stock_Volume_min,GPI_stock_Volume_volatility,GPI_stock_Volume_change
2018-01-14,80.07,83.41,78.35,5.060000000000002,-5.060000000000002,80.8,83.97,79.18,4.789999999999992,-3.9200000000000017,78.095,79.22,77.41,1.8100000000000023,-1.8100000000000023,78.97,79.68,78.06,1.6200000000000045,-0.20000000000000284,155104,206863,123708,83155,-83155
2018-01-21,79.734,80.45,79.3,1.1500000000000057,0.01999999999999602,80.57000000000001,81.15,80.11,1.0400000000000063,-0.23000000000000398,78.486,79.34,77.76,1.5799999999999983,-0.4900000000000091,79.76,80.84,79.04,1.7999999999999972,-0.5499999999999972,128803,182510,91718,90792,-15529
2018-01-28,78.85,80.0,76.66,3.3400000000000034,-3.3400000000000034,79.18599999999999,80.99,76.66,4.329999999999998,-4.329999999999998,76.536,79.48,72.04,7.439999999999998,-7.439999999999998,77.35,79.69,72.19,7.5,-7.5,204235,258473,116134,142339,142339
2018-02-04,72.084,76.39,66.26,10.129999999999995,4.75,75.19200000000001,79.17,71.58,7.590000000000003,5.460000000000008,70.5,74.82,65.68,9.139999999999986,6.769999999999996,72.806,77.13,67.61,9.519999999999996,9.519999999999996,482314,695904,334468,361436,37322
2018-02-11,76.78,77.78,74.61,3.1700000000000017,-1.4699999999999989,77.916,79.1,77.04,2.059999999999988,-1.5699999999999932,74.764,75.26,74.01,1.25,-0.07000000000000739,76.386,77.83,75.21,2.6200000000000045,-1.730000000000004,204999,257510,147751,109759,-109759
2018-02-18,75.3125,75.67,74.96,0.710000000000008,-0.060000000000002274,76.7125,77.54,75.89,1.6500000000000057,-1.6000000000000085,74.30250000000001,74.53,74.06,0.46999999999999886,-0.28000000000000114,74.995,75.65,74.59,1.0600000000000023,1.0600000000000023,178142,197735,132394,65341,-57188
2018-02-25,71.958,76.13,66.76,9.36999999999999,-9.36999999999999,72.752,76.33,69.35,6.980000000000004,-6.780000000000001,69.67999999999999,74.62,66.33,8.290000000000006,-8.290000000000006,70.59,75.43,67.3,8.13000000000001,-6.470000000000013,302155,508570,209293,299277,45766
2018-03-04,72.03,73.56,68.49,5.070000000000007,5.070000000000007,73.624,75.06,71.73,3.3299999999999983,3.3299999999999983,71.22,73.07,67.93,5.139999999999986,5.139999999999986,73.174,74.49,71.42,3.069999999999993,3.069999999999993,228742,348490,139642,208848,-170592
2018-03-11,74.392,75.78,72.26,3.519999999999996,-2.030000000000001,75.036,76.06,73.5,2.5600000000000023,-2.010000000000005,73.244,74.47,71.88,2.5900000000000034,-2.019999999999996,73.724,74.82,72.17,2.6499999999999915,-1.9699999999999989,175298,317797,124268,193529,158469
2018-03-18,66.73,72.96,63.3,9.659999999999997,-7.939999999999998,67.61,73.6,65.17,8.429999999999993,-8.069999999999993,64.628,71.3,61.49,9.809999999999995,-7.609999999999999,66.274,72.98,64.06,8.920000000000002,-8.920000000000002,713515,1890418,150669,1739749,183100
2018-03-25,63.9175,64.83,62.83,2.0,-0.9499999999999957,65.21000000000001,65.68,64.94,0.7400000000000091,0.5300000000000011,62.76,63.6,62.25,1.3500000000000014,0.6900000000000048,63.865,65.34,62.61,2.730000000000004,1.2600000000000051,208383,238786,166969,71817,-3705
2018-04-01,62.748000000000005,64.98,60.2,4.780000000000001,-1.6900000000000048,64.202,65.35,62.74,2.6099999999999923,-1.1299999999999955,60.984,63.28,59.72,3.5600000000000023,1.730000000000004,62.378,63.86,60.64,3.219999999999999,1.5399999999999991,248474,318025,191491,126534,-68886
2018-04-08,62.202,62.68,61.84,0.8399999999999963,-0.36999999999999744,62.84,63.61,62.12,1.490000000000002,-0.8900000000000006,61.078,61.74,60.71,1.0300000000000011,-0.269999999999996,61.928,63.35,61.0,2.3500000000000014,0.46000000000000085,184253,271965,133328,138637,-138637
2018-04-15,64.04599999999999,64.93,62.26,2.670000000000009,2.4499999999999957,65.318,66.25,64.12,2.1299999999999955,0.9399999999999977,63.403999999999996,64.56,61.79,2.770000000000003,1.3699999999999974,64.362,65.21,63.51,1.6999999999999957,-0.10999999999999943,271410,395705,158435,237270,124442
2018-04-22,65.202,67.56,63.63,3.9299999999999997,0.8399999999999963,67.338,70.71,65.75,4.959999999999994,0.7199999999999989,63.827999999999996,64.58,63.25,1.3299999999999983,-0.36999999999999744,65.342,66.58,64.39,2.1899999999999977,0.6099999999999994,343819,448572,188932,259640,69728
2018-04-29,66.362,67.37,65.15,2.219999999999999,1.3500000000000085,67.808,68.6,66.98,1.6199999999999903,1.2399999999999949,65.652,66.82,64.35,2.469999999999999,1.5999999999999943,66.836,67.86,65.35,2.510000000000005,2.510000000000005,263165,327732,174876,152856,-95675
2018-05-06,68.368,69.33,67.69,1.6400000000000006,-0.23999999999999488,68.852,69.56,68.16,1.4000000000000057,0.6099999999999994,67.33200000000001,67.9,66.76,1.1400000000000006,1.1400000000000006,68.312,68.88,67.68,1.1999999999999886,0.5599999999999881,202100,290690,125768,164922,-164922
2018-05-13,70.112,72.78,68.26,4.519999999999996,4.519999999999996,71.512,73.7,69.47,4.230000000000004,2.9099999999999966,69.688,71.3,68.26,3.039999999999992,2.8299999999999983,70.804,72.63,69.01,3.6199999999999903,2.3999999999999915,147467,181358,132473,48885,2904
2018-05-20,70.472,72.5,68.86,3.6400000000000006,-2.680000000000007,71.32,73.16,70.02,3.1400000000000006,-2.6899999999999977,69.576,71.46,68.45,3.009999999999991,-1.7299999999999898,70.032,71.55,69.02,2.530000000000001,-1.2800000000000011,259178,334147,189440,144707,-80440
2018-05-27,70.27000000000001,70.93,69.44,1.490000000000009,1.490000000000009,71.3575,71.98,70.55,1.4300000000000068,1.4300000000000068,69.85249999999999,70.41,69.44,0.9699999999999989,0.9699999999999989,70.515,71.27,69.85,1.4200000000000017,1.4200000000000017,162301,188347,124318,64029,-37823
2018-06-03,72.272,73.19,71.24,1.9500000000000028,1.1700000000000017,73.346,74.58,72.53,2.049999999999997,1.1299999999999955,71.87,72.72,71.15,1.5699999999999932,1.4299999999999926,72.65,73.47,71.54,1.9299999999999926,1.9299999999999926,146379,169632,129199,40433,-31082
2018-06-10,72.97800000000001,74.54,70.87,3.6700000000000017,-2.6899999999999977,73.768,75.0,72.11,2.8900000000000006,-2.3400000000000034,72.128,73.64,70.69,2.950000000000003,-2.8700000000000045,72.544,74.36,71.16,3.200000000000003,-2.9599999999999937,185542,264004,126537,137467,119558
