Date,TAP_Open_average,TAP_Open_max,TAP_Open_min,TAP_Open_volatility,TAP_Open_change,TAP_High_average,TAP_High_max,TAP_High_min,TAP_High_volatility,TAP_High_change,TAP_Low_average,TAP_Low_max,TAP_Low_min,TAP_Low_volatility,TAP_Low_change,TAP_Close_average,TAP_Close_max,TAP_Close_min,TAP_Close_volatility,TAP_Close_change,TAP_Volume_average,TAP_Volume_max,TAP_Volume_min,TAP_Volume_volatility,TAP_Volume_change
2018-01-14,84.384,85.04,83.51,1.5300000000000011,-1.3300000000000125,84.64,85.37,83.97,1.4000000000000057,-0.9599999999999937,83.72,84.5,83.1,1.4000000000000057,-1.0300000000000011,84.096,84.72,83.25,1.4699999999999989,-0.6599999999999966,1439475,1832599,1090904,741695,-503937
2018-01-21,83.872,84.13,83.58,0.5499999999999972,0.04999999999999716,84.286,84.63,84.09,0.539999999999992,0.539999999999992,83.274,83.47,83.16,0.3100000000000023,0.28000000000000114,83.762,84.39,83.26,1.1299999999999955,0.21999999999999886,924303,1047632,805832,241800,-241800
2018-01-28,82.878,83.85,80.44,3.4099999999999966,-3.010000000000005,83.396,84.22,81.58,2.6400000000000006,-2.6400000000000006,81.574,83.43,77.35,6.0800000000000125,-6.0800000000000125,81.958,84.02,77.68,6.339999999999989,-5.799999999999997,1159858,1763517,759700,1003817,783738
2018-02-04,76.35000000000001,77.61,74.84,2.769999999999996,-1.4500000000000028,77.106,78.48,75.27,3.210000000000008,-1.7999999999999972,74.984,76.76,72.71,4.050000000000011,-1.6000000000000085,75.726,77.98,74.21,3.7700000000000102,-2.210000000000008,2339430,2568779,1989488,579291,-219179
2018-02-11,78.7675,81.71,75.62,6.089999999999989,6.089999999999989,80.2325,82.29,76.09,6.200000000000003,6.200000000000003,77.7875,80.89,74.11,6.780000000000001,6.780000000000001,79.84,81.74,75.7,6.039999999999992,5.769999999999996,2337208,3886394,1669864,2216530,36723
2018-02-18,79.414,81.06,78.64,2.4200000000000017,-2.280000000000001,79.964,81.27,78.97,2.299999999999997,-1.789999999999992,78.124,79.71,76.73,2.9799999999999898,-2.9799999999999898,78.708,79.75,77.93,1.8199999999999932,-1.8199999999999932,1719111,2067572,1387559,680013,-50714
2018-02-25,77.212,78.09,76.55,1.5400000000000063,0.3100000000000023,77.944,78.56,77.07,1.490000000000009,0.39000000000000057,76.318,76.88,75.86,1.019999999999996,0.3100000000000023,77.208,78.34,76.25,2.0900000000000034,1.4500000000000028,1953169,2339387,1301849,1037538,1037538
2018-03-04,79.41,81.25,78.01,3.239999999999995,2.9099999999999966,80.232,81.96,78.46,3.5,3.049999999999997,78.996,80.57,77.74,2.8299999999999983,2.75,79.93,81.09,78.26,2.8299999999999983,2.1699999999999875,1760446,2372339,1151147,1221192,-396276
2018-03-11,80.956,81.68,79.98,1.7000000000000028,-1.4299999999999926,81.236,81.78,80.27,1.5100000000000051,-1.1400000000000006,79.946,80.9,79.11,1.7900000000000063,-1.1700000000000017,80.526,81.41,79.47,1.9399999999999977,-0.9899999999999949,1952792,3339540,1476032,1863508,40598
2018-03-18,75.918,79.59,73.0,6.590000000000003,-6.590000000000003,76.362,79.83,74.25,5.579999999999998,-5.579999999999998,74.274,76.8,72.07,4.730000000000004,-4.269999999999996,74.678,76.88,72.16,4.719999999999999,-2.969999999999999,2652336,3167823,2009978,1157845,52493
