Date,HIL_Open_average,HIL_Open_max,HIL_Open_min,HIL_Open_volatility,HIL_Open_change,HIL_High_average,HIL_High_max,HIL_High_min,HIL_High_volatility,HIL_High_change,HIL_Low_average,HIL_Low_max,HIL_Low_min,HIL_Low_volatility,HIL_Low_change,HIL_Close_average,HIL_Close_max,HIL_Close_min,HIL_Close_volatility,HIL_Close_change,HIL_Volume_average,HIL_Volume_max,HIL_Volume_min,HIL_Volume_volatility,HIL_Volume_change
2018-01-14,5.62,5.7,5.55,0.15000000000000036,-0.15000000000000036,5.72,5.75,5.7,0.04999999999999982,0.04999999999999982,5.55,5.55,5.55,0.0,0.0,5.63,5.7,5.55,0.15000000000000036,0.05000000000000071,254501,778232,79176,699056,-44443
2018-01-21,5.7,5.75,5.65,0.09999999999999964,0.04999999999999982,5.75,5.8,5.7,0.09999999999999964,0.0,5.65,5.7,5.6,0.10000000000000053,-0.05000000000000071,5.7,5.75,5.65,0.09999999999999964,-0.04999999999999982,76996,112699,50254,62445,-36281
2018-01-28,5.656,5.7,5.6,0.10000000000000053,-0.05000000000000071,5.708,5.75,5.65,0.09999999999999964,-0.04999999999999982,5.57,5.65,5.35,0.3000000000000007,-0.25,5.63,5.75,5.4,0.34999999999999964,-0.2999999999999998,134620,198223,75598,122625,73487
2018-02-04,5.37,5.45,5.25,0.20000000000000018,0.15000000000000036,5.496,5.6,5.4,0.1999999999999993,0.09999999999999964,5.306,5.4,5.18,0.22000000000000064,0.22000000000000064,5.390000000000001,5.45,5.3,0.15000000000000036,0.10000000000000053,133445,192499,73453,119046,-62852
2018-02-11,5.475,5.55,5.35,0.20000000000000018,0.20000000000000018,5.625,5.75,5.5,0.25,0.25,5.4325,5.5,5.35,0.15000000000000036,0.10000000000000053,5.55,5.65,5.45,0.20000000000000018,0.20000000000000018,88036,106564,74288,32276,-15679
2018-02-18,5.59,5.8,5.45,0.34999999999999964,0.20000000000000018,5.7059999999999995,5.8,5.6,0.20000000000000018,0.09999999999999964,5.5,5.55,5.45,0.09999999999999964,0.09999999999999964,5.59,5.75,5.45,0.2999999999999998,0.25,124025,188815,73113,115702,66863
2018-02-25,5.6,5.7,5.5,0.20000000000000018,-0.10000000000000053,5.7,5.8,5.6,0.20000000000000018,0.04999999999999982,5.516,5.65,5.43,0.22000000000000064,-0.10000000000000053,5.61,5.75,5.5,0.25,0.09999999999999964,78682,131363,34548,96815,14150
2018-03-04,5.82,5.9,5.75,0.15000000000000036,0.15000000000000036,5.896,5.95,5.85,0.10000000000000053,0.10000000000000053,5.77,5.8,5.7,0.09999999999999964,0.09999999999999964,5.8500000000000005,5.9,5.75,0.15000000000000036,0.15000000000000036,93596,125786,68308,57478,26330
2018-03-11,5.87,5.9,5.8,0.10000000000000053,0.0,5.94,6.0,5.9,0.09999999999999964,0.04999999999999982,5.8,5.8,5.8,0.0,0.0,5.88,5.95,5.85,0.10000000000000053,-0.05000000000000071,81310,203143,42188,160955,33932
2018-03-18,5.76,5.85,5.65,0.1999999999999993,-0.1999999999999993,5.83,5.9,5.75,0.15000000000000036,-0.15000000000000036,5.676,5.75,5.6,0.15000000000000036,-0.15000000000000036,5.75,5.9,5.6,0.3000000000000007,-0.04999999999999982,70224,109350,36047,73303,35773
