Date,VGZ_Open_average,VGZ_Open_max,VGZ_Open_min,VGZ_Open_volatility,VGZ_Open_change,VGZ_High_average,VGZ_High_max,VGZ_High_min,VGZ_High_volatility,VGZ_High_change,VGZ_Low_average,VGZ_Low_max,VGZ_Low_min,VGZ_Low_volatility,VGZ_Low_change,VGZ_Close_average,VGZ_Close_max,VGZ_Close_min,VGZ_Close_volatility,VGZ_Close_change,VGZ_Volume_average,VGZ_Volume_max,VGZ_Volume_min,VGZ_Volume_volatility,VGZ_Volume_change
2018-01-14,0.77,0.79,0.7340000000000001,0.05599999999999994,-0.04599999999999993,0.7864,0.795,0.77,0.025000000000000022,-0.015999999999999903,0.7496,0.764,0.7340000000000001,0.029999999999999916,-0.015999999999999903,0.761,0.7859999999999999,0.74,0.04599999999999993,-0.04599999999999993,22092,32529,5282,27247,-9056
2018-01-21,0.8012,0.8370000000000001,0.74,0.09700000000000009,0.07900000000000007,0.824,0.85,0.769,0.08099999999999996,0.08099999999999996,0.791,0.818,0.74,0.07799999999999996,0.07200000000000006,0.8062,0.84,0.76,0.07999999999999996,0.052000000000000046,56510,96574,31641,64933,64408
2018-01-28,0.8288,0.872,0.76,0.11199999999999999,-0.052000000000000046,0.853,0.872,0.82,0.052000000000000046,-0.030000000000000027,0.7916,0.82,0.754,0.06599999999999995,-0.052000000000000046,0.8184,0.857,0.77,0.08699999999999997,-0.020999999999999908,37837,78524,18864,59660,3123
2018-02-04,0.8386,0.86,0.815,0.04500000000000004,0.017000000000000126,0.8556,0.86,0.8390000000000001,0.020999999999999908,-0.020000000000000018,0.8032,0.825,0.78,0.04499999999999993,0.0,0.829,0.85,0.795,0.05499999999999994,-0.027999999999999914,39880,68629,28763,39866,-4655
2018-02-11,0.841,0.85,0.821,0.029000000000000026,0.0050000000000000044,0.85625,0.87,0.8440000000000001,0.025999999999999912,0.006999999999999895,0.7995,0.84,0.763,0.07699999999999996,-0.03700000000000003,0.8355,0.852,0.81,0.041999999999999926,-0.019999999999999907,62998,196488,10555,185933,185933
2018-02-18,0.77,0.79,0.75,0.040000000000000036,-0.006000000000000005,0.777,0.79,0.762,0.028000000000000025,-0.006000000000000005,0.7564,0.77,0.74,0.030000000000000027,0.0010000000000000009,0.7654,0.782,0.753,0.029000000000000026,0.0010000000000000009,19621,33554,2817,30737,-25994
2018-02-25,0.7628,0.794,0.73,0.06400000000000006,0.014000000000000012,0.7846000000000001,0.794,0.77,0.02400000000000002,0.0050000000000000044,0.7398,0.7709999999999999,0.7240000000000001,0.04699999999999982,-0.04699999999999982,0.75,0.78,0.726,0.05400000000000005,-0.05400000000000005,41767,93864,14087,79777,37674
2018-03-04,0.746,0.79,0.72,0.07000000000000006,0.010000000000000009,0.7834,0.805,0.7609999999999999,0.04400000000000015,-0.029000000000000137,0.7343999999999999,0.742,0.72,0.02200000000000002,0.010000000000000009,0.756,0.77,0.75,0.020000000000000018,-0.020000000000000018,35187,65760,7736,58024,-20509
2018-03-11,0.75,0.765,0.736,0.029000000000000026,-0.007000000000000006,0.7658,0.78,0.748,0.03200000000000003,-0.03200000000000003,0.7254,0.748,0.687,0.06099999999999994,-0.05599999999999994,0.7326,0.762,0.687,0.07499999999999996,-0.07499999999999996,33412,85829,10913,74916,33673
2018-03-18,0.737,0.775,0.7,0.07500000000000007,0.040000000000000036,0.7508,0.775,0.718,0.05700000000000005,0.03799999999999992,0.7228,0.75,0.69,0.06000000000000005,0.040000000000000036,0.7398,0.759,0.705,0.05400000000000005,0.050000000000000044,11965,14382,8137,6245,1325
2018-03-25,0.7362500000000001,0.76,0.7120000000000001,0.04799999999999993,-0.013000000000000012,0.74475,0.76,0.731,0.029000000000000026,-0.01200000000000001,0.7175,0.726,0.7090000000000001,0.016999999999999904,0.0030000000000000027,0.7322500000000001,0.7490000000000001,0.716,0.03300000000000014,-0.01100000000000012,14628,18822,7940,10882,-7224
2018-04-01,0.7206,0.73,0.7090000000000001,0.020999999999999908,-0.015999999999999903,0.7263999999999999,0.73,0.72,0.010000000000000009,-0.008000000000000007,0.7118,0.72,0.7040000000000001,0.015999999999999903,-0.005999999999999894,0.722,0.73,0.715,0.015000000000000013,-0.01200000000000001,9318,19992,3018,16974,4293
2018-04-08,0.7323999999999999,0.75,0.715,0.03500000000000003,-0.0050000000000000044,0.7494,0.76,0.735,0.025000000000000022,0.013000000000000012,0.7194,0.737,0.7020000000000001,0.03499999999999992,0.0029999999999998916,0.7336,0.745,0.715,0.030000000000000027,0.014000000000000012,23479,50887,4117,46770,-3286
2018-04-15,0.7484,0.76,0.731,0.029000000000000026,-0.009000000000000119,0.7582,0.78,0.75,0.030000000000000027,-0.009000000000000119,0.7228,0.733,0.7,0.03300000000000003,0.020000000000000018,0.7424000000000001,0.78,0.7120000000000001,0.06799999999999995,0.0129999999999999,39638,102973,6548,96425,-96425
2018-04-22,0.7228,0.73,0.7120000000000001,0.017999999999999905,0.017999999999999905,0.7386,0.748,0.73,0.018000000000000016,0.0030000000000000027,0.7164,0.72,0.7120000000000001,0.007999999999999896,0.007999999999999896,0.7293999999999999,0.735,0.723,0.01200000000000001,-0.0040000000000000036,10700,17859,4281,13578,144
2018-04-29,0.7422,0.78,0.7170000000000001,0.06299999999999994,-0.030999999999999917,0.7498,0.78,0.72,0.06000000000000005,-0.028000000000000025,0.7172000000000001,0.725,0.7120000000000001,0.0129999999999999,-0.007999999999999896,0.7266,0.736,0.7120000000000001,0.02399999999999991,-0.017000000000000015,23660,42741,10078,32663,1740
