Date,HPR_Open_average,HPR_Open_max,HPR_Open_min,HPR_Open_volatility,HPR_Open_change,HPR_High_average,HPR_High_max,HPR_High_min,HPR_High_volatility,HPR_High_change,HPR_Low_average,HPR_Low_max,HPR_Low_min,HPR_Low_volatility,HPR_Low_change,HPR_Close_average,HPR_Close_max,HPR_Close_min,HPR_Close_volatility,HPR_Close_change,HPR_Volume_average,HPR_Volume_max,HPR_Volume_min,HPR_Volume_volatility,HPR_Volume_change
2018-01-14,5.196,5.35,5.07,0.27999999999999936,-0.1999999999999993,5.326,5.45,5.16,0.29000000000000004,0.009999999999999787,5.082,5.16,5.0,0.16000000000000014,-0.08999999999999986,5.216,5.35,5.08,0.2699999999999996,0.1200000000000001,2168712,2886410,1777650,1108760,654583
2018-01-21,5.256,5.38,5.13,0.25,-0.25,5.322,5.42,5.18,0.2400000000000002,-0.23000000000000043,5.134,5.2,5.02,0.1800000000000006,-0.1800000000000006,5.202,5.29,5.12,0.16999999999999993,-0.16999999999999993,1871531,2620087,1375848,1244239,260748
2018-01-28,5.14,5.26,5.02,0.2400000000000002,0.20000000000000018,5.274,5.44,5.08,0.3600000000000003,0.2999999999999998,5.038,5.17,4.89,0.28000000000000025,0.28000000000000025,5.1739999999999995,5.34,5.06,0.28000000000000025,0.11000000000000032,3013923,4191800,2106483,2085317,301773
2018-02-04,5.086,5.41,4.93,0.4800000000000004,-0.13999999999999968,5.242,5.52,4.98,0.5399999999999991,-0.40999999999999925,4.896,5.08,4.65,0.4299999999999997,-0.16000000000000014,5.056,5.42,4.89,0.5300000000000002,-0.34999999999999964,3292623,4232425,2218726,2013699,-1078231
2018-02-11,5.17,5.45,5.0,0.4500000000000002,0.20999999999999996,5.39,5.5,5.13,0.3700000000000001,0.3700000000000001,5.0649999999999995,5.18,4.92,0.2599999999999998,0.2599999999999998,5.285,5.44,5.09,0.35000000000000053,0.27000000000000046,1819269,2182867,1374758,808109,808109
2018-02-18,5.304,5.39,5.21,0.17999999999999972,-0.08999999999999986,5.444,5.53,5.35,0.1800000000000006,-0.08999999999999986,5.234,5.31,5.16,0.14999999999999947,-0.040000000000000036,5.282,5.39,5.17,0.21999999999999975,0.05999999999999961,2127300,2534713,1827993,706720,273495
2018-02-25,4.812,5.35,4.39,0.96,-0.8599999999999994,4.992,5.49,4.61,0.8799999999999999,-0.5899999999999999,4.5600000000000005,5.19,4.32,0.8700000000000001,-0.7000000000000002,4.692,5.19,4.37,0.8200000000000003,-0.35000000000000053,3249741,5717637,2253891,3463746,-431476
2018-03-04,4.68,4.87,4.55,0.3200000000000003,-0.20999999999999996,4.782,4.91,4.62,0.29000000000000004,-0.0600000000000005,4.548,4.66,4.43,0.23000000000000043,0.0,4.652,4.76,4.53,0.22999999999999954,-0.040000000000000036,2480782,3458389,1720145,1738244,264792
2018-03-11,4.724,4.78,4.67,0.11000000000000032,0.020000000000000462,4.826,4.92,4.75,0.16999999999999993,0.07000000000000028,4.6259999999999994,4.76,4.5,0.2599999999999998,0.1299999999999999,4.742,4.84,4.66,0.17999999999999972,0.13999999999999968,3070541,6788106,1808831,4979275,542767
2018-03-18,5.15,5.31,4.79,0.5199999999999996,0.5199999999999996,5.45,5.62,5.26,0.3600000000000003,0.1900000000000004,4.994,5.19,4.72,0.47000000000000064,0.08000000000000007,5.184,5.26,5.03,0.22999999999999954,-0.16000000000000014,1804414,2669907,1110807,1559100,1153618
2018-03-25,5.025,5.34,4.82,0.5199999999999996,-0.25,5.13,5.34,4.96,0.3799999999999999,-0.2400000000000002,4.7675,4.86,4.71,0.15000000000000036,-0.1299999999999999,4.9,5.08,4.8,0.28000000000000025,-0.05999999999999961,1502866,1864217,985359,878858,-113077
2018-04-01,5.038,5.22,4.82,0.39999999999999947,0.35999999999999943,5.202,5.37,5.03,0.33999999999999986,0.33999999999999986,4.9399999999999995,5.15,4.77,0.3800000000000008,0.34000000000000075,5.122,5.23,4.99,0.2400000000000002,0.21999999999999975,1405051,1931653,967721,963932,-363225
2018-04-08,5.5280000000000005,5.62,5.33,0.29000000000000004,0.29000000000000004,5.678,5.75,5.63,0.1200000000000001,-0.040000000000000036,5.456,5.53,5.29,0.2400000000000002,0.20999999999999996,5.58,5.62,5.56,0.0600000000000005,0.019999999999999574,1237018,1828277,779428,1048849,-842034
2018-04-15,5.968,6.29,5.59,0.7000000000000002,0.45999999999999996,6.21,6.4,5.73,0.6699999999999999,0.6699999999999999,5.896,6.12,5.55,0.5700000000000003,0.4800000000000004,6.102,6.4,5.69,0.71,0.71,1698497,2874529,934987,1939542,583161
2018-04-22,6.662,6.9,6.43,0.47000000000000064,0.3200000000000003,6.94,7.38,6.69,0.6899999999999995,0.40999999999999925,6.532,6.75,6.34,0.41000000000000014,0.3799999999999999,6.71,6.91,6.5,0.41000000000000014,0.41000000000000014,2108183,2374590,1734541,640049,35437
2018-04-29,6.97,7.05,6.88,0.16999999999999993,0.09999999999999964,7.14,7.24,7.04,0.20000000000000018,0.13999999999999968,6.898,7.0,6.8,0.20000000000000018,0.1800000000000006,6.974,7.03,6.87,0.16000000000000014,-0.020000000000000462,1658774,2129286,1139327,989959,-247123
2018-05-06,6.654,7.1,6.22,0.8799999999999999,-0.8799999999999999,6.816,7.15,6.35,0.8000000000000007,-0.8000000000000007,6.386,6.65,6.06,0.5900000000000007,-0.5900000000000007,6.52,7.05,6.18,0.8700000000000001,-0.8300000000000001,2577574,4738654,1563888,3174766,-875450
2018-05-13,6.524,7.07,6.21,0.8600000000000003,0.8600000000000003,6.808,7.45,6.21,1.2400000000000002,1.2400000000000002,6.42,7.03,5.9,1.13,1.13,6.75,7.41,6.18,1.2300000000000004,1.2300000000000004,2228952,3003420,1249404,1754016,1155608
2018-05-20,7.085,7.47,6.87,0.5999999999999996,-0.5999999999999996,7.1875,7.6,6.98,0.6199999999999992,-0.6199999999999992,6.805,7.06,6.57,0.4899999999999993,-0.4899999999999993,6.995,7.14,6.93,0.20999999999999996,-0.20999999999999996,1821497,2091571,1576385,515186,-515186
2018-05-27,6.962,7.16,6.77,0.39000000000000057,0.1800000000000006,7.086,7.25,6.95,0.2999999999999998,-0.03000000000000025,6.668,6.95,6.24,0.71,-0.41000000000000014,6.872,7.14,6.36,0.7799999999999994,-0.5,2247522,3432655,1199481,2233174,867631
2018-06-03,6.4399999999999995,6.62,6.31,0.3100000000000005,0.27999999999999936,6.64,6.81,6.34,0.46999999999999975,0.33999999999999986,6.332,6.59,6.1,0.4900000000000002,0.41999999999999993,6.514,6.67,6.3,0.3700000000000001,0.3600000000000003,1467102,2011071,858159,1152912,-523912
2018-06-10,6.284,6.69,5.83,0.8600000000000003,-0.8600000000000003,6.390000000000001,6.72,6.11,0.6099999999999994,-0.5299999999999994,6.03,6.44,5.69,0.75,-0.75,6.162,6.48,5.83,0.6500000000000004,-0.4400000000000004,1748959,3418761,1079378,2339383,224713
2018-06-17,6.144,6.2,5.96,0.2400000000000002,0.2400000000000002,6.232,6.28,6.18,0.10000000000000053,0.07000000000000028,5.894,6.04,5.76,0.28000000000000025,-0.14000000000000057,6.006,6.22,5.8,0.41999999999999993,-0.35000000000000053,2203668,4644796,914855,3729941,1799863
2018-06-24,6.042,6.28,5.82,0.45999999999999996,0.20999999999999996,6.23,6.48,6.04,0.4400000000000004,0.07000000000000028,5.934,6.05,5.76,0.29000000000000004,0.07000000000000028,6.07,6.24,5.95,0.29000000000000004,0.0699999999999994,1365406,1968987,921474,1047513,-1047513
2018-07-01,6.125,6.3,6.04,0.2599999999999998,0.22999999999999954,6.2725,6.51,6.09,0.41999999999999993,0.3099999999999996,6.0425,6.24,5.94,0.2999999999999998,0.2999999999999998,6.205,6.45,6.04,0.41000000000000014,0.41000000000000014,888120,1217992,666765,551227,271851
