Date,TROW_Open_average,TROW_Open_max,TROW_Open_min,TROW_Open_volatility,TROW_Open_change,TROW_High_average,TROW_High_max,TROW_High_min,TROW_High_volatility,TROW_High_change,TROW_Low_average,TROW_Low_max,TROW_Low_min,TROW_Low_volatility,TROW_Low_change,TROW_Close_average,TROW_Close_max,TROW_Close_min,TROW_Close_volatility,TROW_Close_change,TROW_Volume_average,TROW_Volume_max,TROW_Volume_min,TROW_Volume_volatility,TROW_Volume_change
2018-01-14,116.366,117.86,115.08,2.780000000000001,1.3400000000000034,117.50999999999999,118.24,116.57,1.6700000000000017,0.5999999999999943,115.408,116.8,114.32,2.480000000000004,2.480000000000004,116.278,117.4,114.47,2.930000000000007,2.930000000000007,1583807,1756527,1403930,352597,-352597
2018-01-21,118.426,119.97,117.5,2.469999999999999,2.469999999999999,119.17,120.07,118.31,1.759999999999991,1.7099999999999937,116.932,117.28,116.5,0.7800000000000011,0.28000000000000114,118.136,119.99,117.35,2.6400000000000006,-0.5300000000000011,1505283,2168928,1201874,967054,836315
2018-01-28,111.788,115.0,109.47,5.530000000000001,-5.530000000000001,112.846,115.0,111.11,3.8900000000000006,-3.8900000000000006,109.232,111.0,104.66,6.340000000000003,-6.340000000000003,110.288,112.51,105.25,7.260000000000005,-7.260000000000005,2638218,4146992,1468610,2678382,261260
2018-02-04,104.83200000000001,106.92,101.98,4.939999999999998,2.4599999999999937,106.982,108.88,104.31,4.569999999999993,-1.1499999999999915,102.456,106.32,99.35,6.969999999999999,3.4599999999999937,104.764,106.97,101.99,4.980000000000004,-2.039999999999992,2945208,3628839,2331828,1297011,-842729
2018-02-11,106.74000000000001,109.03,103.94,5.090000000000003,4.960000000000008,108.88499999999999,111.31,105.88,5.430000000000007,5.430000000000007,105.72749999999999,108.17,103.21,4.960000000000008,4.960000000000008,108.525,110.49,105.73,4.759999999999991,4.759999999999991,1671470,2145896,1279203,866693,-730680
2018-02-18,110.81,112.29,109.77,2.5200000000000102,2.5200000000000102,112.538,114.19,110.97,3.219999999999999,3.219999999999999,110.178,111.74,108.74,3.0,3.0,111.346,114.15,109.91,4.240000000000009,4.240000000000009,1680823,2210340,1354176,856164,-856164
2018-02-25,111.80199999999999,114.17,109.56,4.609999999999999,-4.480000000000004,113.072,115.39,110.55,4.840000000000003,-3.2900000000000063,110.216,112.33,108.16,4.170000000000002,-2.980000000000004,111.31,112.39,110.08,2.3100000000000023,-0.5400000000000063,1569034,1931028,1219461,711567,-307062
2018-03-04,114.02799999999999,117.6,111.82,5.780000000000001,5.409999999999997,115.682,119.0,113.55,5.450000000000003,5.450000000000003,113.298,116.94,111.0,5.939999999999998,5.439999999999998,115.062,117.6,113.09,4.509999999999991,3.730000000000004,1020054,1162220,919308,242912,-2980
2018-03-11,116.192,117.25,115.35,1.9000000000000057,-1.9000000000000057,116.99,119.07,115.39,3.6799999999999926,-3.6799999999999926,114.73,116.61,112.03,4.579999999999998,-4.579999999999998,115.356,116.97,113.36,3.6099999999999994,-3.6099999999999994,2021370,4292096,1037614,3254482,367368
2018-03-18,110.446,113.74,106.75,6.989999999999995,-6.989999999999995,111.486,114.65,108.26,6.390000000000001,-5.799999999999997,108.12,111.67,104.47,7.200000000000003,-6.159999999999997,109.042,112.58,104.65,7.929999999999993,-3.6599999999999966,2687553,3276156,1636762,1639394,-1639394
2018-03-25,107.31,108.81,106.18,2.6299999999999955,-1.269999999999996,108.415,109.72,107.11,2.6099999999999994,-1.9299999999999926,104.63,105.59,102.9,2.6899999999999977,-2.6899999999999977,106.1325,107.97,104.67,3.299999999999997,-1.4299999999999926,1875788,2373391,1255771,1117620,-636368
2018-04-01,105.862,108.53,104.49,4.040000000000006,-0.09999999999999432,107.558,108.87,106.5,2.3700000000000045,0.7900000000000063,104.544,106.91,103.27,3.6400000000000006,0.5,106.17,107.57,104.38,3.1899999999999977,-1.509999999999991,1430680,1691167,1067117,624050,-91944
2018-04-08,107.28,109.14,105.47,3.6700000000000017,1.4899999999999949,108.264,109.15,107.11,2.0400000000000063,0.8299999999999983,106.222,107.06,105.11,1.9500000000000028,1.0799999999999983,107.21,108.05,106.2,1.8499999999999943,1.210000000000008,1389217,1826260,965922,860338,496187
