Date,AIV_Open_average,AIV_Open_max,AIV_Open_min,AIV_Open_volatility,AIV_Open_change,AIV_High_average,AIV_High_max,AIV_High_min,AIV_High_volatility,AIV_High_change,AIV_Low_average,AIV_Low_max,AIV_Low_min,AIV_Low_volatility,AIV_Low_change,AIV_Close_average,AIV_Close_max,AIV_Close_min,AIV_Close_volatility,AIV_Close_change,AIV_Volume_average,AIV_Volume_max,AIV_Volume_min,AIV_Volume_volatility,AIV_Volume_change
2018-01-14,40.81,41.0,40.65,0.3500000000000014,0.240000000000002,41.162,41.44,40.71,0.7299999999999969,-0.00999999999999801,40.586,40.81,40.36,0.45000000000000284,0.12000000000000455,40.848,41.39,40.58,0.8100000000000023,0.6799999999999997,1084981,1301549,794762,506787,363654
2018-01-21,42.038,42.38,41.58,0.8000000000000043,0.3200000000000003,42.324,42.52,41.94,0.5800000000000054,-0.4100000000000037,41.696,41.99,41.37,0.6200000000000045,-0.12000000000000455,42.050000000000004,42.34,41.45,0.8900000000000006,-0.8900000000000006,991817,1301620,788417,513203,249487
2018-01-28,40.94,41.91,40.41,1.5,-0.5900000000000034,41.466,42.14,40.91,1.230000000000004,-0.5700000000000003,40.364,40.93,39.55,1.3800000000000026,-1.2700000000000031,40.762,41.84,39.67,2.1700000000000017,-1.2800000000000011,1471117,1860221,1081624,778597,778597
2018-02-04,39.202,39.56,38.5,1.0600000000000023,0.14000000000000057,39.8,40.28,39.44,0.8400000000000034,-0.45000000000000284,38.556,39.21,38.19,1.0200000000000031,-0.6300000000000026,39.13,39.62,38.21,1.4099999999999966,-0.3499999999999943,1508229,2300025,1042133,1257892,-871252
2018-02-11,39.0125,39.47,38.49,0.9799999999999969,0.29999999999999716,39.44,39.84,39.08,0.7600000000000051,0.4100000000000037,38.7825,39.39,38.37,1.0200000000000031,0.490000000000002,39.26,39.69,38.7,0.9899999999999949,0.4099999999999966,1275990,1709896,838713,871183,652753
2018-02-18,38.808,39.34,38.15,1.1900000000000048,-0.3400000000000034,39.232,40.01,38.75,1.259999999999998,-0.8900000000000006,38.432,39.1,37.97,1.1300000000000026,-0.4299999999999997,38.656,39.11,38.0,1.1099999999999994,-0.10000000000000142,998776,1227668,740348,487320,-221639
2018-02-25,38.556000000000004,38.92,38.34,0.5799999999999983,-0.5799999999999983,39.016,39.15,38.83,0.3200000000000003,-0.28999999999999915,38.296,38.5,38.17,0.3299999999999983,-0.0799999999999983,38.547999999999995,38.76,38.41,0.3500000000000014,0.3299999999999983,1672646,3365191,1132728,2232463,127301
2018-03-04,39.034,40.0,38.6,1.3999999999999986,1.2800000000000011,39.424,40.12,38.79,1.3299999999999983,1.3299999999999983,38.808,39.62,38.19,1.4299999999999997,1.4299999999999997,39.294,40.04,38.62,1.4200000000000017,1.4200000000000017,1410301,1972752,1113485,859267,-36942
2018-03-11,40.296,40.61,40.06,0.5499999999999972,0.3399999999999963,40.56,40.77,40.43,0.3400000000000034,0.1700000000000017,40.032,40.15,39.89,0.259999999999998,0.259999999999998,40.352,40.69,40.05,0.6400000000000006,0.4100000000000037,1236809,2191276,817446,1373830,-47167
2018-03-18,39.604,40.47,38.73,1.740000000000002,-1.740000000000002,39.910000000000004,40.67,39.2,1.4699999999999989,-1.4699999999999989,39.126,39.9,38.4,1.5,-1.1899999999999977,39.346,40.11,38.62,1.490000000000002,-1.009999999999998,1143257,1521180,771011,750169,-750169
2018-03-25,40.0475,40.75,39.1,1.6499999999999986,1.6499999999999986,40.68,41.04,39.98,1.0600000000000023,0.9400000000000048,39.805,40.53,38.73,1.8000000000000043,1.490000000000002,40.339999999999996,40.75,39.55,1.2000000000000028,0.9299999999999997,1334503,1577005,1006840,570165,570165
2018-04-01,41.008,41.31,40.48,0.8300000000000054,0.6200000000000045,41.402,41.53,41.3,0.23000000000000398,0.00999999999999801,40.692,40.95,40.2,0.75,0.6999999999999957,41.153999999999996,41.26,41.05,0.21000000000000085,-0.10000000000000142,822808,983060,516546,466514,-123787
2018-04-08,41.088,41.29,40.78,0.509999999999998,-0.21000000000000085,41.294,41.53,41.05,0.480000000000004,-0.1600000000000037,40.778,41.09,40.56,0.5300000000000011,-0.4399999999999977,40.968,41.24,40.7,0.5399999999999991,-0.4099999999999966,897104,1537370,577751,959619,838898
2018-04-15,40.324,41.0,39.43,1.5700000000000003,-1.3800000000000026,40.464,41.23,39.58,1.6499999999999986,-1.6499999999999986,39.858,40.54,39.17,1.3699999999999974,-1.3599999999999994,40.038,40.98,39.35,1.6299999999999955,-1.6299999999999955,1089880,1535279,948957,586322,-579990
