Date,OGZPYStock_Open_average,OGZPYStock_Open_max,OGZPYStock_Open_min,OGZPYStock_Open_volatility,OGZPYStock_Open_change,OGZPYStock_High_average,OGZPYStock_High_max,OGZPYStock_High_min,OGZPYStock_High_volatility,OGZPYStock_High_change,OGZPYStock_Low_average,OGZPYStock_Low_max,OGZPYStock_Low_min,OGZPYStock_Low_volatility,OGZPYStock_Low_change,OGZPYStock_Close_average,OGZPYStock_Close_max,OGZPYStock_Close_min,OGZPYStock_Close_volatility,OGZPYStock_Close_change,OGZPYStock_Volume_average,OGZPYStock_Volume_max,OGZPYStock_Volume_min,OGZPYStock_Volume_volatility,OGZPYStock_Volume_change
2018-03-25,4.855,4.88,4.82,0.05999999999999961,0.03000000000000025,4.885,4.93,4.85,0.08000000000000007,0.0699999999999994,4.8149999999999995,4.87,4.76,0.11000000000000032,0.11000000000000032,4.85,4.93,4.81,0.1200000000000001,0.09999999999999964,240265,297151,110148,187003,-19202
2018-04-01,4.8376,4.918,4.78,0.1379999999999999,-0.07800000000000029,4.8626,4.918,4.84,0.07800000000000029,-0.0730000000000004,4.782,4.8,4.75,0.04999999999999982,-0.040000000000000036,4.817,4.86,4.765,0.09500000000000064,-0.0600000000000005,388879,613262,153014,460248,363912
2018-04-08,4.49,4.64,4.39,0.25,0.17999999999999972,4.57,4.69,4.46,0.23000000000000043,0.10999999999999943,4.4604,4.62,4.36,0.2599999999999998,0.15999999999999925,4.5249999999999995,4.645,4.39,0.2549999999999999,0.16000000000000014,1206919,2522687,448741,2073946,-1879573
2018-04-15,4.5966000000000005,4.67,4.48,0.1899999999999995,0.1899999999999995,4.646,4.7,4.59,0.11000000000000032,0.08000000000000007,4.561,4.62,4.46,0.16000000000000014,0.15500000000000025,4.623,4.69,4.56,0.13000000000000078,0.06500000000000039,446244,605204,278141,327063,-201837
2018-04-22,4.590599999999999,4.678999999999999,4.524,0.15499999999999936,0.0,4.618,4.69,4.56,0.13000000000000078,0.009999999999999787,4.55,4.6,4.5,0.09999999999999964,0.03000000000000025,4.59,4.62,4.56,0.0600000000000005,-0.03000000000000025,333892,422121,295111,127010,-90769
2018-04-29,4.53,4.61,4.48,0.1299999999999999,-0.1299999999999999,4.553999999999999,4.64,4.52,0.1200000000000001,-0.08999999999999986,4.486,4.55,4.45,0.09999999999999964,-0.0699999999999994,4.5178,4.56,4.48,0.07999999999999918,-0.0259999999999998,331391,468996,179299,289697,-109950
2018-05-06,4.616,4.8,4.52,0.28000000000000025,0.28000000000000025,4.650799999999999,4.85,4.54,0.3099999999999996,0.30600000000000005,4.584,4.76,4.47,0.29000000000000004,0.2699999999999996,4.624,4.78,4.49,0.29000000000000004,0.29000000000000004,287409,492351,134017,358334,125492
2018-05-13,4.74,4.84,4.62,0.21999999999999975,-0.21999999999999975,4.762,4.84,4.68,0.16000000000000014,-0.16000000000000014,4.696000000000001,4.78,4.62,0.16000000000000014,-0.16000000000000014,4.725,4.79,4.66,0.1299999999999999,-0.1299999999999999,190242,320126,132962,187164,150710
2018-05-20,4.6904,4.75,4.62,0.1299999999999999,-0.07200000000000006,4.728,4.78,4.65,0.1299999999999999,-0.09999999999999964,4.662,4.73,4.59,0.14000000000000057,-0.10000000000000053,4.716,4.78,4.64,0.14000000000000057,-0.08000000000000007,464479,1310532,188411,1122121,-79947
2018-05-27,4.5885,4.6339999999999995,4.53,0.1039999999999992,0.07399999999999984,4.6135,4.6339999999999995,4.59,0.043999999999999595,0.043999999999999595,4.5375,4.59,4.51,0.08000000000000007,0.08000000000000007,4.5675,4.595,4.54,0.054999999999999716,0.04499999999999993,413887,549274,263484,285790,-208466
2018-06-03,4.6264,4.66,4.562,0.09799999999999986,-0.0779999999999994,4.6574,4.69,4.6,0.09000000000000075,-0.08000000000000007,4.602,4.64,4.53,0.10999999999999943,-0.09999999999999964,4.633,4.68,4.57,0.10999999999999943,-0.0649999999999995,338558,720444,190422,530022,-172187
2018-06-10,4.4468,4.49,4.385,0.10500000000000043,-0.10500000000000043,4.4670000000000005,4.54,4.385,0.15500000000000025,-0.15500000000000025,4.42,4.48,4.32,0.16000000000000014,-0.16000000000000014,4.442,4.5,4.335,0.16500000000000004,-0.16500000000000004,499088,609016,316493,292523,-30184
2018-06-17,4.242,4.3,4.15,0.14999999999999947,0.040000000000000036,4.284,4.37,4.21,0.16000000000000014,0.08000000000000007,4.2068,4.27,4.129,0.14100000000000001,0.034999999999999254,4.269,4.36,4.21,0.15000000000000036,0.07500000000000018,468637,648078,238549,409529,167597
2018-06-24,4.3582,4.401,4.32,0.08099999999999952,0.08099999999999952,4.386,4.42,4.36,0.05999999999999961,0.05999999999999961,4.338,4.39,4.3,0.08999999999999986,0.08999999999999986,4.3740000000000006,4.41,4.36,0.04999999999999982,0.04999999999999982,863434,1356412,438555,917857,557139
2018-07-01,4.500249999999999,4.521,4.47,0.051000000000000156,0.02999999999999936,4.5375,4.57,4.49,0.08000000000000007,0.05000000000000071,4.484999999999999,4.52,4.43,0.08999999999999986,0.04999999999999982,4.51,4.57,4.43,0.14000000000000057,0.0600000000000005,484570,770563,348416,422147,-376950
2018-07-08,4.638,4.66,4.59,0.07000000000000028,0.0,4.66,4.69,4.62,0.07000000000000028,-0.019999999999999574,4.6,4.66,4.56,0.10000000000000053,-0.010000000000000675,4.6290000000000004,4.685,4.565,0.11999999999999922,-0.03000000000000025,367438,731448,171226,560222,22177
2018-07-15,4.43,4.66,4.29,0.3700000000000001,-0.3700000000000001,4.46,4.68,4.32,0.35999999999999943,-0.34999999999999964,4.4048,4.62,4.27,0.35000000000000053,-0.35000000000000053,4.435,4.65,4.29,0.3600000000000003,-0.34500000000000064,526151,865132,245364,619768,619768
2018-07-22,4.3740000000000006,4.4,4.36,0.040000000000000036,0.009999999999999787,4.408399999999999,4.45,4.39,0.0600000000000005,0.0019999999999997797,4.354,4.36,4.35,0.010000000000000675,0.0,4.375,4.415,4.36,0.054999999999999716,-0.004999999999999893,684334,1157465,316731,840734,489753
2018-07-29,4.454,4.5,4.43,0.07000000000000028,0.0,4.4879999999999995,4.55,4.44,0.10999999999999943,0.0,4.438,4.48,4.38,0.10000000000000053,0.009999999999999787,4.476,4.54,4.415,0.125,0.0,432997,831352,184325,647027,-522083
2018-08-05,4.3602,4.436,4.27,0.16600000000000037,-0.11000000000000032,4.392,4.46,4.31,0.15000000000000036,-0.10000000000000053,4.334,4.41,4.25,0.16000000000000014,-0.1200000000000001,4.354,4.43,4.28,0.14999999999999947,-0.1200000000000001,286554,355387,246949,108438,96166
2018-08-12,4.1892000000000005,4.22,4.15,0.0699999999999994,-0.0699999999999994,4.232,4.26,4.19,0.0699999999999994,-0.009999999999999787,4.162,4.19,4.13,0.0600000000000005,-0.019999999999999574,4.207,4.255,4.165,0.08999999999999986,0.01499999999999968,381703,440447,230503,209944,-209944
2018-08-19,4.2170000000000005,4.23,4.2,0.03000000000000025,0.004999999999999893,4.248,4.29,4.22,0.07000000000000028,0.040000000000000036,4.18,4.23,4.13,0.10000000000000053,0.03000000000000025,4.2126,4.26,4.133,0.12699999999999978,0.040000000000000036,368029,864232,166987,697245,61618
2018-08-26,4.304,4.32,4.28,0.040000000000000036,0.019999999999999574,4.347,4.44,4.3,0.14000000000000057,0.14000000000000057,4.273,4.3,4.25,0.04999999999999982,0.03500000000000014,4.318,4.43,4.26,0.16999999999999993,0.16000000000000014,359716,480717,288531,192186,138961
2018-09-02,4.305,4.34,4.26,0.08000000000000007,-0.0600000000000005,4.3175,4.35,4.29,0.05999999999999961,-0.040000000000000036,4.265000000000001,4.3,4.23,0.0699999999999994,-0.05999999999999961,4.3,4.35,4.26,0.08999999999999986,-0.040000000000000036,564303,863554,329155,534399,-265039
2018-09-09,4.412,4.51,4.26,0.25,0.23000000000000043,4.4479999999999995,4.54,4.29,0.25,0.21999999999999975,4.388,4.47,4.24,0.22999999999999954,0.22999999999999954,4.4154,4.495,4.262,0.23300000000000054,0.21300000000000008,364038,510518,212762,297756,83791
2018-09-16,4.6770000000000005,4.74,4.54,0.20000000000000018,0.17999999999999972,4.703,4.77,4.58,0.1899999999999995,0.1899999999999995,4.644,4.71,4.54,0.16999999999999993,0.16999999999999993,4.664,4.75,4.555,0.19500000000000028,0.19500000000000028,717569,1051841,243159,808682,-317739
2018-09-23,4.8608,4.94,4.81,0.13000000000000078,0.13000000000000078,4.9079999999999995,5.0,4.84,0.16000000000000014,0.16000000000000014,4.85,4.94,4.8,0.14000000000000057,0.14000000000000057,4.8788,4.97,4.815,0.15499999999999936,0.1509999999999998,650870,960416,413828,546588,-405644
2018-09-30,5.0652,5.14,4.956,0.18399999999999928,0.18399999999999928,5.08,5.19,4.97,0.22000000000000064,0.1800000000000006,5.028,5.13,4.92,0.20999999999999996,0.20000000000000018,5.0544,5.165,4.965,0.20000000000000018,0.1770000000000005,734181,997716,423334,574382,-407033
2018-10-07,5.09,5.25,4.9,0.34999999999999964,-0.07000000000000028,5.116,5.27,4.92,0.34999999999999964,-0.13999999999999968,5.014,5.19,4.84,0.35000000000000053,-0.1200000000000001,5.0602,5.23,4.87,0.3600000000000003,-0.1349999999999998,841850,2103124,464166,1638958,-1558750
2018-10-14,4.9546,5.03,4.87,0.16000000000000014,-0.16000000000000014,5.002,5.1,4.91,0.1899999999999995,-0.10000000000000053,4.92,4.99,4.85,0.14000000000000057,-0.11000000000000032,4.963,5.06,4.87,0.1899999999999995,-0.03500000000000014,466074,1118556,161046,957510,-576330
2018-10-21,4.735,4.89,4.615,0.27499999999999947,-0.27499999999999947,4.778,4.89,4.67,0.21999999999999975,-0.21999999999999975,4.692,4.78,4.6,0.1800000000000006,-0.1800000000000006,4.729,4.8,4.66,0.13999999999999968,-0.13999999999999968,391250,582458,238809,343649,-138498
2018-10-28,4.6752,4.71,4.62,0.08999999999999986,0.0030000000000001137,4.705,4.75,4.655,0.09499999999999975,0.03000000000000025,4.639,4.68,4.585,0.09499999999999975,0.05000000000000071,4.671,4.72,4.62,0.09999999999999964,0.040000000000000036,363208,518127,245092,273035,17536
2018-11-04,4.695,4.75,4.535,0.21499999999999986,-0.16500000000000004,4.728,4.81,4.55,0.2599999999999998,-0.1800000000000006,4.678,4.75,4.51,0.2400000000000002,-0.1900000000000004,4.71,4.81,4.545,0.2649999999999997,-0.17999999999999972,292309,479825,177629,302196,190546
2018-11-11,4.55,4.64,4.46,0.17999999999999972,0.1200000000000001,4.576,4.69,4.47,0.22000000000000064,0.16000000000000014,4.5084,4.64,4.38,0.2599999999999998,0.1720000000000006,4.536,4.675,4.38,0.29499999999999993,0.1999999999999993,309037,514841,115085,399756,-399756
2018-11-18,4.6345,4.695,4.585,0.11000000000000032,-0.11000000000000032,4.655,4.71,4.61,0.09999999999999964,-0.09999999999999964,4.6005,4.66,4.56,0.10000000000000053,-0.08999999999999986,4.64175,4.71,4.595,0.11500000000000021,-0.09999999999999964,213233,462247,72270,389977,-389977
2018-11-25,4.7448,5.0,4.454,0.5460000000000003,0.35599999999999987,4.796,5.01,4.51,0.5,0.3200000000000003,4.716,4.94,4.44,0.5,0.3199999999999994,4.769,4.99,4.495,0.4950000000000001,0.3200000000000003,538633,1371984,171999,1199985,107184
2018-12-02,4.8735,4.95,4.779,0.17100000000000026,-0.055000000000000604,4.92075,5.003,4.82,0.18299999999999983,-0.06299999999999972,4.835,4.92,4.75,0.16999999999999993,-0.07000000000000028,4.855,4.94,4.79,0.15000000000000036,-0.09000000000000075,422728,482997,276680,206317,-11498
2018-12-09,4.7322,4.83,4.651,0.17900000000000027,-0.17900000000000027,4.755,4.86,4.66,0.20000000000000018,-0.20000000000000018,4.680000000000001,4.78,4.61,0.16999999999999993,-0.16999999999999993,4.7152,4.805,4.63,0.17499999999999982,-0.17499999999999982,647245,1879142,306896,1572246,76731
2018-12-16,4.5,4.63,4.39,0.2400000000000002,-0.2400000000000002,4.53,4.635,4.425,0.20999999999999996,-0.20999999999999996,4.442,4.52,4.35,0.16999999999999993,-0.16999999999999993,4.46,4.54,4.365,0.17499999999999982,-0.17499999999999982,693778,990020,440996,549024,286928
2018-12-23,4.3525,4.415,4.31,0.10500000000000043,0.08000000000000007,4.391249999999999,4.43,4.37,0.05999999999999961,0.05999999999999961,4.3092500000000005,4.355,4.28,0.07500000000000018,0.04300000000000015,4.35375,4.385,4.32,0.0649999999999995,0.04999999999999982,388391,788536,220338,568198,568198
2018-12-30,4.4895,4.6080000000000005,4.39,0.21800000000000086,0.1880000000000006,4.565,4.69,4.45,0.2400000000000002,0.2400000000000002,4.47,4.6,4.38,0.21999999999999975,0.21999999999999975,4.54125,4.66,4.45,0.20999999999999996,0.20999999999999996,323491,591702,149498,442204,-168320
2019-01-06,4.7139999999999995,4.765,4.675,0.08999999999999986,0.08499999999999996,4.766,4.82,4.73,0.08999999999999986,0.04999999999999982,4.706,4.74,4.67,0.07000000000000028,0.0600000000000005,4.7496,4.788,4.715,0.0730000000000004,0.04499999999999993,169182,256599,103346,153253,-87371
2019-01-13,4.6888,4.75,4.633,0.11699999999999999,0.019999999999999574,4.7345999999999995,4.77,4.7,0.0699999999999994,0.0,4.676,4.72,4.63,0.08999999999999986,0.0,4.71,4.745,4.675,0.07000000000000028,0.004999999999999893,384709,854148,153939,700209,8826
2019-01-20,4.78125,4.86,4.7,0.16000000000000014,0.16000000000000014,4.81875,4.88,4.74,0.13999999999999968,0.13999999999999968,4.7625,4.84,4.68,0.16000000000000014,0.16000000000000014,4.80425,4.872,4.705,0.16699999999999982,0.16699999999999982,357921,481528,89120,392408,-392408
2019-01-27,4.899,4.95,4.82,0.1299999999999999,0.09499999999999975,4.922,5.0,4.83,0.16999999999999993,0.1299999999999999,4.868,4.94,4.77,0.17000000000000082,0.14000000000000057,4.8936,4.975,4.79,0.1849999999999996,0.16999999999999993,347684,557883,261599,296284,-89211
2019-02-03,4.8852,4.94,4.81,0.13000000000000078,-0.09999999999999964,4.9052,4.97,4.8260000000000005,0.14399999999999924,-0.11000000000000032,4.848,4.93,4.73,0.1999999999999993,-0.1299999999999999,4.868,4.95,4.775,0.17499999999999982,-0.125,188240,237543,94019,143524,-141961
2019-02-10,4.7748,4.91,4.61,0.2999999999999998,-0.1459999999999999,4.814,4.94,4.66,0.28000000000000025,-0.1299999999999999,4.7298,4.88,4.579,0.30100000000000016,-0.1299999999999999,4.765,4.895,4.64,0.2549999999999999,-0.10999999999999943,378246,460237,287796,172441,172441
2019-02-17,4.63875,4.68,4.6,0.08000000000000007,0.08000000000000007,4.671250000000001,4.69,4.65,0.040000000000000036,0.040000000000000036,4.6225000000000005,4.65,4.58,0.07000000000000028,0.07000000000000028,4.65,4.665,4.635,0.03000000000000025,0.0,430350,556342,316561,239781,-83401
2019-02-24,4.7,4.775,4.65,0.125,0.03500000000000014,4.726,4.775,4.705,0.07000000000000028,0.01499999999999968,4.666,4.71,4.65,0.05999999999999961,0.009999999999999787,4.692,4.72,4.665,0.054999999999999716,0.025000000000000355,232695,415063,89089,325974,-169871
2019-03-03,4.603,4.66,4.5,0.16000000000000014,-0.16000000000000014,4.612,4.68,4.5,0.17999999999999972,-0.17999999999999972,4.553999999999999,4.6,4.47,0.1299999999999999,-0.1299999999999999,4.576,4.64,4.495,0.14499999999999957,-0.14499999999999957,292687,431564,205879,225685,117636
2019-03-10,4.58,4.63,4.52,0.11000000000000032,0.10000000000000053,4.628,4.68,4.58,0.09999999999999964,0.09999999999999964,4.568,4.61,4.52,0.09000000000000075,0.09000000000000075,4.605,4.66,4.57,0.08999999999999986,0.08999999999999986,375701,803341,128230,675111,379980
2019-03-17,4.768,4.8,4.705,0.09499999999999975,-0.07500000000000018,4.79,4.83,4.71,0.1200000000000001,-0.08999999999999986,4.7334,4.78,4.61,0.16999999999999993,-0.16999999999999993,4.763,4.82,4.64,0.1800000000000006,-0.15000000000000036,306040,479851,107056,372795,-236364
2019-03-24,4.5988,4.67,4.53,0.13999999999999968,-0.0860000000000003,4.624,4.7,4.57,0.1299999999999999,-0.1299999999999999,4.565,4.65,4.495,0.15500000000000025,-0.15500000000000025,4.59,4.69,4.52,0.17000000000000082,-0.17000000000000082,271936,552501,80208,472293,472293
2019-03-31,4.7238,4.8,4.64,0.16000000000000014,0.16000000000000014,4.768,4.84,4.7,0.13999999999999968,0.13999999999999968,4.711,4.8,4.635,0.16500000000000004,0.16500000000000004,4.736,4.81,4.68,0.1299999999999999,0.125,300065,520967,170635,350332,51665
2019-04-07,4.95,5.06,4.88,0.17999999999999972,0.03000000000000025,4.96,5.07,4.9,0.16999999999999993,0.019999999999999574,4.912,5.03,4.85,0.1800000000000006,0.009999999999999787,4.926,5.03,4.85,0.1800000000000006,0.005000000000000782,551489,747136,284114,463022,-363151
2019-04-14,5.00125,5.12,4.92,0.20000000000000018,0.11500000000000021,5.04075,5.14,4.923,0.21699999999999964,0.11699999999999999,4.9575,5.04,4.88,0.16000000000000014,0.11000000000000032,5.0005,5.06,4.9,0.15999999999999925,0.11199999999999921,569830,826322,159917,666405,-666405
2019-04-21,4.9658,5.05,4.89,0.16000000000000014,-0.13999999999999968,4.986,5.07,4.89,0.1800000000000006,-0.1299999999999999,4.929,5.0,4.86,0.13999999999999968,-0.11000000000000032,4.961,5.05,4.86,0.1899999999999995,-0.10000000000000053,293079,598812,168196,430616,-325037
2019-04-28,5.03,5.06,4.98,0.07999999999999918,0.05999999999999961,5.0565999999999995,5.077,5.04,0.03699999999999992,0.019000000000000128,4.996,5.04,4.96,0.08000000000000007,0.08000000000000007,5.027,5.05,5.005,0.04499999999999993,0.009999999999999787,214737,283510,108116,175394,-86525
2019-05-05,4.992,5.04,4.94,0.09999999999999964,-0.019999999999999574,5.009,5.05,4.97,0.08000000000000007,-0.034999999999999254,4.9590000000000005,4.995,4.92,0.07500000000000018,-0.019999999999999574,4.986,5.005,4.963,0.041999999999999815,-0.03000000000000025,272211,366123,143490,222633,3718
2019-05-12,5.76,6.15,4.95,1.2000000000000002,1.1799999999999997,5.894,6.27,4.96,1.3099999999999996,1.21,5.726,6.14,4.92,1.2199999999999998,1.1799999999999997,5.8434,6.21,4.92,1.29,1.1799999999999997,3744651,8112046,231012,7881034,807492
2019-05-19,6.355,6.46,6.155,0.3049999999999997,0.20500000000000007,6.408,6.54,6.22,0.3200000000000003,0.15000000000000036,6.292,6.42,6.15,0.2699999999999996,0.0,6.352,6.515,6.19,0.3249999999999993,0.02999999999999936,2507487,4308545,290701,4017844,1594108
2019-05-26,6.3475,6.44,6.24,0.20000000000000018,0.20000000000000018,6.438750000000001,6.61,6.26,0.35000000000000053,0.3100000000000005,6.28,6.44,6.05,0.39000000000000057,0.3799999999999999,6.3575,6.5,6.16,0.33999999999999986,0.33999999999999986,1821733,2556670,756461,1800209,-1800209
2019-06-02,7.046,7.17,6.94,0.22999999999999954,-0.08000000000000007,7.11,7.24,7.02,0.22000000000000064,-0.14000000000000057,6.976,7.09,6.8,0.29000000000000004,-0.05999999999999961,7.055,7.15,6.97,0.1800000000000006,-0.05000000000000071,1354717,2441397,508363,1933034,-721717
2019-06-09,7.1798,7.22,7.109,0.11099999999999977,0.06099999999999994,7.2,7.23,7.14,0.09000000000000075,0.05000000000000071,7.1104,7.19,7.03,0.16000000000000014,0.02799999999999958,7.1528,7.21,7.084,0.12600000000000033,0.040000000000000036,679004,1661543,261217,1400326,-1381303
2019-06-16,7.207,7.31,7.135,0.17499999999999982,0.08999999999999986,7.246,7.33,7.19,0.13999999999999968,0.07999999999999918,7.168,7.29,7.08,0.20999999999999996,0.08000000000000007,7.204000000000001,7.32,7.09,0.23000000000000043,0.10000000000000053,458160,868344,201100,667244,298794
2019-06-23,7.321,7.34,7.3,0.040000000000000036,0.024999999999999467,7.3492,7.36,7.325,0.03500000000000014,0.001000000000000334,7.286,7.3,7.25,0.04999999999999982,0.019999999999999574,7.328,7.36,7.3,0.0600000000000005,-0.02999999999999936,391039,589138,144503,444635,-300377
2019-06-30,7.796250000000001,7.84,7.695,0.14499999999999957,0.009999999999999787,7.8225,7.86,7.73,0.1299999999999999,0.020000000000000462,7.7375,7.81,7.68,0.1299999999999999,0.05999999999999961,7.765,7.85,7.69,0.15999999999999925,0.09999999999999964,966775,1508311,522926,985385,-409442
2019-07-07,7.7882,7.871,7.74,0.13100000000000023,-0.019999999999999574,7.813,7.885,7.76,0.125,-0.04999999999999982,7.75,7.82,7.7,0.1200000000000001,-0.040000000000000036,7.7804,7.87,7.72,0.15000000000000036,-0.03200000000000092,374083,443413,213591,229822,-54315
2019-07-14,7.184,7.72,6.87,0.8499999999999996,-0.8300000000000001,7.208,7.73,6.89,0.8400000000000007,-0.8400000000000007,7.102,7.56,6.78,0.7799999999999994,-0.7799999999999994,7.149,7.59,6.81,0.7800000000000002,-0.7800000000000002,786272,1795045,385929,1409116,-1409116
2019-07-21,6.982,7.35,6.73,0.6199999999999992,0.47999999999999954,7.006,7.4,6.76,0.6400000000000006,0.5,6.8808,7.26,6.64,0.6200000000000001,0.43599999999999994,6.931,7.31,6.64,0.6699999999999999,0.47499999999999964,969635,3115968,232228,2883740,356891
2019-07-28,7.316,7.46,7.01,0.4500000000000002,-0.40000000000000036,7.329,7.49,7.02,0.47000000000000064,-0.39500000000000046,7.208,7.35,6.91,0.4399999999999995,-0.4399999999999995,7.25,7.43,6.97,0.45999999999999996,-0.4300000000000006,985663,1538112,408617,1129495,-1065929
2019-08-04,6.951,7.075,6.85,0.22500000000000053,0.1800000000000006,6.992,7.09,6.87,0.21999999999999975,0.20000000000000018,6.904,7.05,6.74,0.3099999999999996,0.20999999999999996,6.9376,7.07,6.75,0.3200000000000003,0.24799999999999933,819556,2714009,250278,2463731,-2372444
2019-08-11,6.8412,6.954,6.75,0.20399999999999974,-0.20399999999999974,6.915,7.09,6.77,0.3200000000000003,-0.21000000000000085,6.812,6.94,6.67,0.27000000000000046,-0.27000000000000046,6.8744,7.04,6.68,0.3600000000000003,-0.29000000000000004,382585,694883,145882,549001,528815
2019-08-18,6.912,7.04,6.7,0.33999999999999986,0.22999999999999954,6.95,7.06,6.76,0.2999999999999998,0.23000000000000043,6.865,6.99,6.69,0.2999999999999998,0.15999999999999925,6.9084,7.05,6.76,0.29000000000000004,0.08999999999999986,342905,731634,104209,627425,230513
2019-08-25,6.851,6.961,6.71,0.25100000000000033,0.06899999999999995,6.882,6.97,6.75,0.21999999999999975,0.03000000000000025,6.8020000000000005,6.92,6.64,0.28000000000000025,0.0,6.8482,6.97,6.7,0.2699999999999996,0.019999999999999574,428851,1028444,119379,909065,182462
2019-09-01,6.9875,7.1,6.83,0.2699999999999996,0.1899999999999995,7.0325,7.11,6.88,0.23000000000000043,0.21999999999999975,6.9675,7.05,6.82,0.22999999999999954,0.1999999999999993,7.00975,7.075,6.87,0.20500000000000007,0.20500000000000007,135729,177507,104882,72625,15688
2019-09-08,7.11,7.15,7.081,0.06899999999999995,0.06899999999999995,7.144,7.17,7.1,0.07000000000000028,0.07000000000000028,7.088,7.13,7.05,0.08000000000000007,0.05999999999999961,7.106,7.14,7.05,0.08999999999999986,0.04999999999999982,272093,557497,75884,481613,-114959
2019-09-15,7.1886,7.24,7.11,0.1299999999999999,-0.1299999999999999,7.228,7.31,7.17,0.13999999999999968,-0.13999999999999968,7.1499999999999995,7.22,7.09,0.1299999999999999,-0.1299999999999999,7.1852,7.29,7.12,0.16999999999999993,-0.16999999999999993,242810,395988,82672,313316,37726
2019-09-22,7.0986,7.15,7.01,0.14000000000000057,-0.01499999999999968,7.134,7.2,7.06,0.14000000000000057,-0.10000000000000053,7.0434,7.1,6.97,0.1299999999999999,-0.09999999999999964,7.08,7.16,7.0,0.16000000000000014,-0.13999999999999968,218187,279198,169085,110113,26183
2019-09-29,6.856,6.95,6.76,0.1900000000000004,-0.1200000000000001,6.88,6.96,6.84,0.1200000000000001,-0.1200000000000001,6.804,6.9,6.75,0.15000000000000036,-0.11000000000000032,6.832,6.9,6.8,0.10000000000000053,-0.09000000000000075,247133,427173,108529,318644,-300667
