Date,Guggenheim Invest S&P 500 Equal Weight Industrials_Open_average,Guggenheim Invest S&P 500 Equal Weight Industrials_Open_max,Guggenheim Invest S&P 500 Equal Weight Industrials_Open_min,Guggenheim Invest S&P 500 Equal Weight Industrials_Open_volatility,Guggenheim Invest S&P 500 Equal Weight Industrials_Open_change,Guggenheim Invest S&P 500 Equal Weight Industrials_High_average,Guggenheim Invest S&P 500 Equal Weight Industrials_High_max,Guggenheim Invest S&P 500 Equal Weight Industrials_High_min,Guggenheim Invest S&P 500 Equal Weight Industrials_High_volatility,Guggenheim Invest S&P 500 Equal Weight Industrials_High_change,Guggenheim Invest S&P 500 Equal Weight Industrials_Low_average,Guggenheim Invest S&P 500 Equal Weight Industrials_Low_max,Guggenheim Invest S&P 500 Equal Weight Industrials_Low_min,Guggenheim Invest S&P 500 Equal Weight Industrials_Low_volatility,Guggenheim Invest S&P 500 Equal Weight Industrials_Low_change,Guggenheim Invest S&P 500 Equal Weight Industrials_Close_average,Guggenheim Invest S&P 500 Equal Weight Industrials_Close_max,Guggenheim Invest S&P 500 Equal Weight Industrials_Close_min,Guggenheim Invest S&P 500 Equal Weight Industrials_Close_volatility,Guggenheim Invest S&P 500 Equal Weight Industrials_Close_change
2018-01-14,126.24,126.24,126.24,0.0,0.0,126.66,126.66,126.66,0.0,0.0,125.88,125.88,125.88,0.0,0.0,126.66,126.66,126.66,0.0,0.0
2018-01-21,127.03,127.03,127.03,0.0,0.0,127.83,127.83,127.83,0.0,0.0,126.75,126.75,126.75,0.0,0.0,127.83,127.83,127.83,0.0,0.0
2018-01-28,125.55,125.55,125.55,0.0,0.0,125.55,125.55,125.55,0.0,0.0,123.53,123.53,123.53,0.0,0.0,123.53,123.53,123.53,0.0,0.0
2018-02-04,117.15,117.15,117.15,0.0,0.0,117.45,117.45,117.45,0.0,0.0,113.43,113.43,113.43,0.0,0.0,116.68,116.68,116.68,0.0,0.0
2018-02-11,122.02,122.02,122.02,0.0,0.0,123.32,123.32,123.32,0.0,0.0,121.9,121.9,121.9,0.0,0.0,122.36,122.36,122.36,0.0,0.0
2018-02-18,122.2,122.2,122.2,0.0,0.0,122.41,122.41,122.41,0.0,0.0,121.62,121.62,121.62,0.0,0.0,122.31,122.31,122.31,0.0,0.0
2018-02-25,117.97,117.97,117.97,0.0,0.0,119.12,119.12,119.12,0.0,0.0,117.19,117.19,117.19,0.0,0.0,119.07,119.07,119.07,0.0,0.0
2018-03-04,123.0,123.0,123.0,0.0,0.0,124.3,124.3,124.3,0.0,0.0,123.0,123.0,123.0,0.0,0.0,124.3,124.3,124.3,0.0,0.0
2018-03-11,122.11,122.11,122.11,0.0,0.0,122.7,122.7,122.7,0.0,0.0,122.11,122.11,122.11,0.0,0.0,122.69,122.69,122.69,0.0,0.0
2018-03-18,118.48,118.48,118.48,0.0,0.0,118.89,118.89,118.89,0.0,0.0,116.41,116.41,116.41,0.0,0.0,116.5,116.5,116.5,0.0,0.0
2018-03-25,117.65,117.65,117.65,0.0,0.0,119.7,119.7,119.7,0.0,0.0,117.65,117.65,117.65,0.0,0.0,119.38,119.38,119.38,0.0,0.0
2018-04-01,118.78,118.78,118.78,0.0,0.0,119.13,119.13,119.13,0.0,0.0,115.77,115.77,115.77,0.0,0.0,116.65,116.65,116.65,0.0,0.0
2018-04-08,119.23,119.23,119.23,0.0,0.0,119.23,119.23,119.23,0.0,0.0,117.92,117.92,117.92,0.0,0.0,118.33,118.33,118.33,0.0,0.0
2018-04-15,121.19,121.19,121.19,0.0,0.0,121.19,121.19,121.19,0.0,0.0,120.05,120.05,120.05,0.0,0.0,120.22,120.22,120.22,0.0,0.0
2018-04-22,116.61,116.61,116.61,0.0,0.0,116.95,116.95,116.95,0.0,0.0,116.16,116.16,116.16,0.0,0.0,116.93,116.93,116.93,0.0,0.0
2018-04-29,112.84,112.84,112.84,0.0,0.0,114.77,114.77,114.77,0.0,0.0,112.81,112.81,112.81,0.0,0.0,114.59,114.59,114.59,0.0,0.0
2018-05-06,118.17,118.17,118.17,0.0,0.0,118.49,118.49,118.49,0.0,0.0,117.92,117.92,117.92,0.0,0.0,118.19,118.19,118.19,0.0,0.0
2018-05-13,119.12,119.12,119.12,0.0,0.0,119.26,119.26,119.26,0.0,0.0,118.94,118.94,118.94,0.0,0.0,119.19,119.19,119.19,0.0,0.0
2018-05-20,119.4,119.4,119.4,0.0,0.0,119.73,119.73,119.73,0.0,0.0,119.08,119.08,119.08,0.0,0.0,119.28,119.28,119.28,0.0,0.0
2018-05-27,118.81,118.81,118.81,0.0,0.0,119.05,119.05,119.05,0.0,0.0,118.64,118.64,118.64,0.0,0.0,118.78,118.78,118.78,0.0,0.0
2018-06-03,120.3,120.3,120.3,0.0,0.0,121.01,121.01,121.01,0.0,0.0,120.3,120.3,120.3,0.0,0.0,121.01,121.01,121.01,0.0,0.0
2018-06-10,119.29,119.29,119.29,0.0,0.0,119.76,119.76,119.76,0.0,0.0,118.61,118.61,118.61,0.0,0.0,119.76,119.76,119.76,0.0,0.0
2018-06-17,117.07,117.07,117.07,0.0,0.0,117.34,117.34,117.34,0.0,0.0,116.7,116.7,116.7,0.0,0.0,116.77,116.77,116.77,0.0,0.0
2018-06-24,114.78,114.78,114.78,0.0,0.0,115.67,115.67,115.67,0.0,0.0,114.6,114.6,114.6,0.0,0.0,114.6,114.6,114.6,0.0,0.0
2018-07-01,115.64,115.64,115.64,0.0,0.0,115.77,115.77,115.77,0.0,0.0,115.45,115.45,115.45,0.0,0.0,115.61,115.61,115.61,0.0,0.0
2018-07-08,117.07,117.07,117.07,0.0,0.0,118.13,118.13,118.13,0.0,0.0,117.07,117.07,117.07,0.0,0.0,117.97,117.97,117.97,0.0,0.0
2018-07-15,119.24,119.24,119.24,0.0,0.0,119.83,119.83,119.83,0.0,0.0,119.08,119.08,119.08,0.0,0.0,119.74,119.74,119.74,0.0,0.0
2018-07-22,121.73,121.73,121.73,0.0,0.0,121.93,121.93,121.93,0.0,0.0,121.18,121.18,121.18,0.0,0.0,121.42,121.42,121.42,0.0,0.0
2018-07-29,121.77,121.77,121.77,0.0,0.0,122.15,122.15,122.15,0.0,0.0,121.56,121.56,121.56,0.0,0.0,122.15,122.15,122.15,0.0,0.0
2018-08-05,121.41,121.41,121.41,0.0,0.0,122.0,122.0,122.0,0.0,0.0,121.41,121.41,121.41,0.0,0.0,121.81,121.81,121.81,0.0,0.0
2018-08-12,122.78,122.78,122.78,0.0,0.0,123.97,123.97,123.97,0.0,0.0,122.78,122.78,122.78,0.0,0.0,123.88,123.88,123.88,0.0,0.0
2018-08-19,124.42,124.42,124.42,0.0,0.0,124.5,124.5,124.5,0.0,0.0,124.06,124.06,124.06,0.0,0.0,124.38,124.38,124.38,0.0,0.0
2018-08-26,124.87,124.87,124.87,0.0,0.0,125.28,125.28,125.28,0.0,0.0,124.87,124.87,124.87,0.0,0.0,125.28,125.28,125.28,0.0,0.0
2018-09-02,126.21,126.21,126.21,0.0,0.0,126.21,126.21,126.21,0.0,0.0,125.24,125.24,125.24,0.0,0.0,125.44,125.44,125.44,0.0,0.0
2018-09-09,128.15,128.15,128.15,0.0,0.0,128.61,128.61,128.61,0.0,0.0,127.92,127.92,127.92,0.0,0.0,128.47,128.47,128.47,0.0,0.0
2018-09-16,129.14,129.14,129.14,0.0,0.0,129.36,129.36,129.36,0.0,0.0,128.94,128.94,128.94,0.0,0.0,129.19,129.19,129.19,0.0,0.0
2018-09-23,126.02,126.02,126.02,0.0,0.0,126.37,126.37,126.37,0.0,0.0,125.99,125.99,125.99,0.0,0.0,126.06,126.06,126.06,0.0,0.0
2018-09-30,126.21,126.21,126.21,0.0,0.0,126.21,126.21,126.21,0.0,0.0,124.62,124.62,124.62,0.0,0.0,125.3,125.3,125.3,0.0,0.0
2018-10-07,118.09,118.09,118.09,0.0,0.0,118.09,118.09,118.09,0.0,0.0,115.59,115.59,115.59,0.0,0.0,116.77,116.77,116.77,0.0,0.0
2018-10-14,116.34,116.34,116.34,0.0,0.0,116.67,116.67,116.67,0.0,0.0,115.42,115.42,115.42,0.0,0.0,115.69,115.69,115.69,0.0,0.0
2018-10-21,109.19,109.19,109.19,0.0,0.0,110.11,110.11,110.11,0.0,0.0,108.24,108.24,108.24,0.0,0.0,109.47,109.47,109.47,0.0,0.0
2018-10-28,115.02,115.02,115.02,0.0,0.0,115.32,115.32,115.32,0.0,0.0,113.52,113.52,113.52,0.0,0.0,114.13,114.13,114.13,0.0,0.0
2018-11-04,116.02,116.02,116.02,0.0,0.0,116.2,116.2,116.2,0.0,0.0,115.58,115.58,115.58,0.0,0.0,116.13,116.13,116.13,0.0,0.0
2018-11-11,115.64,115.64,115.64,0.0,0.0,116.2,116.2,116.2,0.0,0.0,115.56,115.56,115.56,0.0,0.0,116.2,116.2,116.2,0.0,0.0
2018-11-18,112.84,112.84,112.84,0.0,0.0,113.77,113.77,113.77,0.0,0.0,112.84,112.84,112.84,0.0,0.0,113.65,113.65,113.65,0.0,0.0
2018-11-25,116.1,116.1,116.1,0.0,0.0,117.53,117.53,117.53,0.0,0.0,116.1,116.1,116.1,0.0,0.0,117.31,117.31,117.31,0.0,0.0
2018-12-02,112.58,112.58,112.58,0.0,0.0,112.73,112.73,112.73,0.0,0.0,109.34,109.34,109.34,0.0,0.0,109.62,109.62,109.62,0.0,0.0
2018-12-09,107.57,107.57,107.57,0.0,0.0,108.87,108.87,108.87,0.0,0.0,107.42,107.42,107.42,0.0,0.0,107.65,107.65,107.65,0.0,0.0
2018-12-16,102.25,102.25,102.25,0.0,0.0,103.85,103.85,103.85,0.0,0.0,100.17,100.17,100.17,0.0,0.0,100.32,100.32,100.32,0.0,0.0
2018-12-23,102.9,102.9,102.9,0.0,0.0,103.39,103.39,103.39,0.0,0.0,101.9,101.9,101.9,0.0,0.0,102.42,102.42,102.42,0.0,0.0
2018-12-30,102.63,102.63,102.63,0.0,0.0,104.82,104.82,104.82,0.0,0.0,102.63,102.63,102.63,0.0,0.0,104.82,104.82,104.82,0.0,0.0
2019-01-06,108.18,108.18,108.18,0.0,0.0,109.0,109.0,109.0,0.0,0.0,107.85,107.85,107.85,0.0,0.0,109.0,109.0,109.0,0.0,0.0
2019-01-13,111.18,111.18,111.18,0.0,0.0,112.77,112.77,112.77,0.0,0.0,111.18,111.18,111.18,0.0,0.0,112.71,112.71,112.71,0.0,0.0
2019-01-20,111.57,111.57,111.57,0.0,0.0,112.57,112.57,112.57,0.0,0.0,111.57,111.57,111.57,0.0,0.0,112.15,112.15,112.15,0.0,0.0
2019-01-27,114.75,114.75,114.75,0.0,0.0,115.55,115.55,115.55,0.0,0.0,114.51,114.51,114.51,0.0,0.0,114.74,114.74,114.74,0.0,0.0
2019-02-03,115.06,115.06,115.06,0.0,0.0,115.83,115.83,115.83,0.0,0.0,114.83,114.83,114.83,0.0,0.0,115.78,115.78,115.78,0.0,0.0
2019-02-10,119.71,119.71,119.71,0.0,0.0,120.54,120.54,120.54,0.0,0.0,119.71,119.71,119.71,0.0,0.0,120.5,120.5,120.5,0.0,0.0
2019-02-17,120.95,120.95,120.95,0.0,0.0,121.38,121.38,121.38,0.0,0.0,120.92,120.92,120.92,0.0,0.0,121.38,121.38,121.38,0.0,0.0
2019-02-24,121.54,121.54,121.54,0.0,0.0,121.72,121.72,121.72,0.0,0.0,120.58,120.58,120.58,0.0,0.0,121.28,121.28,121.28,0.0,0.0
2019-03-03,117.3,117.3,117.3,0.0,0.0,117.88,117.88,117.88,0.0,0.0,116.96,116.96,116.96,0.0,0.0,117.88,117.88,117.88,0.0,0.0
2019-03-10,119.74,119.74,119.74,0.0,0.0,120.0,120.0,120.0,0.0,0.0,119.28,119.28,119.28,0.0,0.0,119.28,119.28,119.28,0.0,0.0
2019-03-17,119.29,119.29,119.29,0.0,0.0,119.29,119.29,119.29,0.0,0.0,117.09,117.09,117.09,0.0,0.0,117.16,117.16,117.16,0.0,0.0
2019-03-24,119.9,119.9,119.9,0.0,0.0,120.36,120.36,120.36,0.0,0.0,119.82,119.82,119.82,0.0,0.0,120.22,120.22,120.22,0.0,0.0
2019-03-31,123.93,123.93,123.93,0.0,0.0,124.42,124.42,124.42,0.0,0.0,123.93,123.93,123.93,0.0,0.0,124.17,124.17,124.17,0.0,0.0
2019-04-07,124.76,124.76,124.76,0.0,0.0,125.17,125.17,125.17,0.0,0.0,124.52,124.52,124.52,0.0,0.0,125.1,125.1,125.1,0.0,0.0
2019-04-14,125.64,125.64,125.64,0.0,0.0,126.52,126.52,126.52,0.0,0.0,125.64,125.64,125.64,0.0,0.0,126.24,126.24,126.24,0.0,0.0
2019-04-21,124.35,124.35,124.35,0.0,0.0,125.38,125.38,125.38,0.0,0.0,124.26,124.26,124.26,0.0,0.0,125.37,125.37,125.37,0.0,0.0
2019-04-28,125.38,125.38,125.38,0.0,0.0,126.43,126.43,126.43,0.0,0.0,125.38,125.38,125.38,0.0,0.0,126.32,126.32,126.32,0.0,0.0
2019-05-05,121.91,121.91,121.91,0.0,0.0,123.06,123.06,123.06,0.0,0.0,120.73,120.73,120.73,0.0,0.0,123.06,123.06,123.06,0.0,0.0
2019-05-12,120.9,120.9,120.9,0.0,0.0,121.88,121.88,121.88,0.0,0.0,120.8,120.8,120.8,0.0,0.0,120.82,120.82,120.82,0.0,0.0
2019-05-19,119.59,119.59,119.59,0.0,0.0,119.59,119.59,119.59,0.0,0.0,118.69,118.69,118.69,0.0,0.0,119.04,119.04,119.04,0.0,0.0
2019-05-26,116.52,116.52,116.52,0.0,0.0,116.52,116.52,116.52,0.0,0.0,115.91,115.91,115.91,0.0,0.0,116.14,116.14,116.14,0.0,0.0
2019-06-02,121.98,121.98,121.98,0.0,0.0,122.94,122.94,122.94,0.0,0.0,121.94,121.94,121.94,0.0,0.0,122.62,122.62,122.62,0.0,0.0
2019-06-09,122.43,122.43,122.43,0.0,0.0,123.08,123.08,123.08,0.0,0.0,122.25,122.25,122.25,0.0,0.0,122.92,122.92,122.92,0.0,0.0
2019-06-16,125.81,125.81,125.81,0.0,0.0,126.2,126.2,126.2,0.0,0.0,125.33,125.33,125.33,0.0,0.0,125.33,125.33,125.33,0.0,0.0
2019-06-23,125.42,125.42,125.42,0.0,0.0,126.02,126.02,126.02,0.0,0.0,125.42,125.42,125.42,0.0,0.0,126.02,126.02,126.02,0.0,0.0
2019-06-30,126.35,126.35,126.35,0.0,0.0,126.53,126.53,126.53,0.0,0.0,124.92,124.92,124.92,0.0,0.0,126.53,126.53,126.53,0.0,0.0
2019-07-07,126.96,126.96,126.96,0.0,0.0,127.39,127.39,127.39,0.0,0.0,126.95,126.95,126.95,0.0,0.0,127.36,127.36,127.36,0.0,0.0
2019-07-14,126.24,126.24,126.24,0.0,0.0,126.31,126.31,126.31,0.0,0.0,125.67,125.67,125.67,0.0,0.0,125.67,125.67,125.67,0.0,0.0
2019-07-21,127.88,127.88,127.88,0.0,0.0,128.17,128.17,128.17,0.0,0.0,127.75,127.75,127.75,0.0,0.0,128.08,128.08,128.08,0.0,0.0
2019-07-28,123.31,123.31,123.31,0.0,0.0,123.31,123.31,123.31,0.0,0.0,122.14,122.14,122.14,0.0,0.0,122.62,122.62,122.62,0.0,0.0
2019-08-04,123.18,123.18,123.18,0.0,0.0,123.18,123.18,123.18,0.0,0.0,122.37,122.37,122.37,0.0,0.0,122.42,122.42,122.42,0.0,0.0
2019-08-11,118.78,118.78,118.78,0.0,0.0,120.54,120.54,120.54,0.0,0.0,118.78,118.78,118.78,0.0,0.0,120.54,120.54,120.54,0.0,0.0
2019-08-18,120.19,120.19,120.19,0.0,0.0,121.4,121.4,121.4,0.0,0.0,117.78,117.78,117.78,0.0,0.0,117.78,117.78,117.78,0.0,0.0
2019-08-25,122.87,122.87,122.87,0.0,0.0,123.26,123.26,123.26,0.0,0.0,122.36,122.36,122.36,0.0,0.0,122.64,122.64,122.64,0.0,0.0
2019-09-01,125.63,125.63,125.63,0.0,0.0,125.63,125.63,125.63,0.0,0.0,125.11,125.11,125.11,0.0,0.0,125.11,125.11,125.11,0.0,0.0
2019-09-08,129.0,129.0,129.0,0.0,0.0,129.86,129.86,129.86,0.0,0.0,129.0,129.0,129.0,0.0,0.0,129.26,129.26,129.26,0.0,0.0
2019-09-15,128.21,128.21,128.21,0.0,0.0,128.21,128.21,128.21,0.0,0.0,127.18,127.18,127.18,0.0,0.0,127.18,127.18,127.18,0.0,0.0
2019-09-22,126.89,126.89,126.89,0.0,0.0,126.89,126.89,126.89,0.0,0.0,125.8,125.8,125.8,0.0,0.0,125.86,125.86,125.86,0.0,0.0
2019-09-29,121.99,121.99,121.99,0.0,0.0,123.2,123.2,123.2,0.0,0.0,121.99,121.99,121.99,0.0,0.0,123.2,123.2,123.2,0.0,0.0
2019-10-06,125.47,125.47,125.47,0.0,0.0,126.76,126.76,126.76,0.0,0.0,125.47,125.47,125.47,0.0,0.0,125.71,125.71,125.71,0.0,0.0
2019-10-13,127.33,127.33,127.33,0.0,0.0,127.6,127.6,127.6,0.0,0.0,127.3,127.3,127.3,0.0,0.0,127.5,127.5,127.5,0.0,0.0
2019-10-20,129.56,129.56,129.56,0.0,0.0,130.78,130.78,130.78,0.0,0.0,129.56,129.56,129.56,0.0,0.0,130.61,130.61,130.61,0.0,0.0
2019-10-27,130.78,130.78,130.78,0.0,0.0,132.4,132.4,132.4,0.0,0.0,130.67,130.67,130.67,0.0,0.0,132.4,132.4,132.4,0.0,0.0
2019-11-03,134.35,134.35,134.35,0.0,0.0,134.39,134.39,134.39,0.0,0.0,133.95,133.95,133.95,0.0,0.0,134.32,134.32,134.32,0.0,0.0
2019-11-10,134.79,134.79,134.79,0.0,0.0,135.03,135.03,135.03,0.0,0.0,134.49,134.49,134.49,0.0,0.0,134.62,134.62,134.62,0.0,0.0
2019-11-17,133.22,133.22,133.22,0.0,0.0,133.73,133.73,133.73,0.0,0.0,133.14,133.14,133.14,0.0,0.0,133.73,133.73,133.73,0.0,0.0
2019-11-24,135.16,135.16,135.16,0.0,0.0,135.16,135.16,135.16,0.0,0.0,134.43,134.43,134.43,0.0,0.0,134.43,134.43,134.43,0.0,0.0
2019-12-01,133.82,133.82,133.82,0.0,0.0,133.82,133.82,133.82,0.0,0.0,133.58,133.58,133.58,0.0,0.0,133.59,133.59,133.59,0.0,0.0
