Date,KNX_Open_average,KNX_Open_max,KNX_Open_min,KNX_Open_volatility,KNX_Open_change,KNX_High_average,KNX_High_max,KNX_High_min,KNX_High_volatility,KNX_High_change,KNX_Low_average,KNX_Low_max,KNX_Low_min,KNX_Low_volatility,KNX_Low_change,KNX_Close_average,KNX_Close_max,KNX_Close_min,KNX_Close_volatility,KNX_Close_change,KNX_Volume_average,KNX_Volume_max,KNX_Volume_min,KNX_Volume_volatility,KNX_Volume_change
2018-01-14,45.424,46.4,44.71,1.6899999999999977,1.0399999999999991,45.946,46.77,44.73,2.0400000000000063,1.3600000000000065,44.800000000000004,45.72,43.81,1.9099999999999966,1.4099999999999966,45.608000000000004,46.67,44.38,2.289999999999999,2.039999999999999,1832048,2666750,990030,1676720,-827670
2018-01-21,46.486,46.62,46.4,0.21999999999999886,0.09999999999999432,46.808,47.23,46.46,0.769999999999996,0.5499999999999972,46.164,46.4,45.99,0.4099999999999966,0.17999999999999972,46.504,46.71,46.31,0.3999999999999986,0.2700000000000031,1125326,1368610,941450,427160,427160
2018-01-28,48.938,51.66,46.2,5.459999999999994,2.1699999999999946,49.214,51.94,46.26,5.68,2.789999999999999,47.802,49.6,45.31,4.289999999999999,1.8599999999999994,47.996,49.79,45.34,4.449999999999996,2.0799999999999983,4416782,9644110,2309200,7334910,-247470
2018-02-04,47.724000000000004,48.7,46.75,1.9500000000000028,0.6499999999999986,48.504,49.25,47.9,1.3500000000000014,-0.8000000000000043,46.786,47.86,45.51,2.3500000000000014,1.2700000000000031,47.839999999999996,48.6,47.26,1.3400000000000034,-0.6799999999999997,2643380,3698520,1644570,2053950,-1542490
2018-02-11,48.32,49.09,47.29,1.8000000000000043,1.2000000000000028,49.2175,49.57,49.03,0.5399999999999991,0.12999999999999545,47.88,48.26,47.07,1.1899999999999977,1.1899999999999977,48.7175,48.76,48.67,0.0899999999999963,0.060000000000002274,1800825,2614900,1172650,1442250,-1442250
2018-02-18,48.300000000000004,48.74,47.74,1.0,0.39000000000000057,48.832,49.37,48.42,0.9499999999999957,0.9499999999999957,47.882,48.5,47.41,1.0900000000000034,1.0900000000000034,48.308,49.05,47.76,1.2899999999999991,1.2899999999999991,2347534,4019200,1584550,2434650,-831060
2018-02-25,48.434,49.1,48.1,1.0,-0.8900000000000006,48.824,49.5,48.23,1.2700000000000031,-1.2700000000000031,47.802,48.43,47.16,1.2700000000000031,-1.2700000000000031,48.306,48.56,47.83,0.730000000000004,-0.7199999999999989,1586628,1942680,1119620,823060,823060
2018-03-04,48.116,49.01,47.53,1.4799999999999969,0.9600000000000009,48.676,49.8,48.01,1.7899999999999991,1.5,47.67,48.79,46.86,1.9299999999999997,1.1799999999999997,48.322,49.2,47.56,1.6400000000000006,1.1799999999999997,1815518,2316390,1442500,873890,873890
2018-03-11,49.42,49.62,49.26,0.35999999999999943,0.35999999999999943,50.056,50.35,49.7,0.6499999999999986,0.480000000000004,48.98,49.26,48.69,0.5700000000000003,-0.23999999999999488,49.391999999999996,49.76,48.93,0.8299999999999983,0.21999999999999886,1611734,2139790,1183910,955880,-348570
2018-03-18,49.056,49.54,48.06,1.4799999999999969,-1.4799999999999969,49.418,50.13,48.15,1.980000000000004,-1.7199999999999989,48.138,49.22,46.29,2.9299999999999997,-2.8100000000000023,48.466,49.62,47.15,2.469999999999999,-2.190000000000005,1852646,2773450,1129620,1643830,1091060
2018-03-25,46.349999999999994,47.5,45.69,1.8100000000000023,-1.0900000000000034,46.83,47.5,46.43,1.0700000000000003,-0.6300000000000026,45.2275,45.75,44.63,1.1199999999999974,-0.5100000000000051,45.6425,46.01,45.38,0.6299999999999955,-0.29999999999999716,2722542,3662810,1765470,1897340,-680950
2018-04-01,45.217999999999996,46.11,43.9,2.210000000000001,-2.1799999999999997,45.564,46.81,43.99,2.8200000000000003,-2.8200000000000003,44.238,45.84,42.51,3.3300000000000054,-3.3300000000000054,44.74,46.25,42.73,3.520000000000003,-3.520000000000003,3261778,4137780,2612780,1525000,384290
2018-04-08,43.25,43.49,43.04,0.45000000000000284,0.30000000000000426,43.844,44.61,43.45,1.1599999999999966,0.8900000000000006,42.938,43.29,42.63,0.6599999999999966,0.5600000000000023,43.384,44.08,42.94,1.1400000000000006,0.5799999999999983,2763472,3306690,2379050,927640,-759850
2018-04-15,44.198,44.45,43.5,0.9500000000000028,-0.9500000000000028,44.432,44.86,43.73,1.1300000000000026,-0.8000000000000043,43.534,44.28,42.9,1.3800000000000026,-0.3999999999999986,43.964,44.58,43.38,1.1999999999999957,-0.7399999999999949,2224984,2550650,1990340,560310,351050
2018-04-22,41.224,43.45,39.0,4.450000000000003,-4.450000000000003,41.672,43.66,39.76,3.8999999999999986,-3.8999999999999986,39.866,41.44,38.79,2.6499999999999986,-2.479999999999997,40.266,42.12,38.9,3.219999999999999,-2.990000000000002,4045344,7093880,2106580,4987300,-997940
2018-04-29,38.972,39.19,38.79,0.3999999999999986,0.3399999999999963,39.4,39.87,39.22,0.6499999999999986,0.03999999999999915,38.556,38.85,38.35,0.5,0.17999999999999972,39.018,39.35,38.81,0.5399999999999991,-0.04999999999999716,1907678,2567670,1597880,969790,-168680
2018-05-06,39.73,40.25,38.72,1.5300000000000011,1.5300000000000011,40.442,40.83,39.62,1.2100000000000009,1.2100000000000009,39.67,40.21,38.68,1.5300000000000011,1.5300000000000011,40.092,40.66,39.48,1.1799999999999997,1.1799999999999997,2205986,3251820,1493270,1758550,111340
2018-05-13,40.402,41.73,39.82,1.9099999999999966,1.3099999999999952,40.804,42.18,40.21,1.9699999999999989,1.6700000000000017,39.922,41.17,39.54,1.6300000000000026,1.6200000000000045,40.314,41.4,39.68,1.7199999999999989,1.7199999999999989,2325214,2758840,1991710,767130,489150
2018-05-20,40.660000000000004,41.81,40.25,1.5600000000000023,-1.5399999999999991,40.995,42.15,40.45,1.6999999999999957,-1.4200000000000017,39.980000000000004,40.49,39.61,0.8800000000000026,-0.35999999999999943,40.4,40.56,40.22,0.3400000000000034,-0.10999999999999943,2254467,2949720,1379040,1570680,-1570680
2018-05-27,40.764,41.56,39.96,1.6000000000000014,1.3700000000000045,41.474000000000004,42.35,40.62,1.730000000000004,1.1900000000000048,39.992,40.96,39.11,1.8500000000000014,-0.5799999999999983,40.526,41.63,39.41,2.220000000000006,-0.4000000000000057,3377528,5070850,1718240,3352610,3352610
2018-06-03,39.716,40.29,39.25,1.0399999999999991,0.8500000000000014,40.768,41.66,39.6,2.059999999999995,1.1699999999999946,39.132,40.29,38.55,1.740000000000002,1.6400000000000006,39.88,41.32,39.02,2.299999999999997,2.299999999999997,3191290,5120150,1990550,3129600,-1855260
2018-06-10,41.802,42.6,41.46,1.1400000000000006,0.13000000000000256,42.524,43.35,42.04,1.3100000000000023,0.11999999999999744,41.394,41.71,41.2,0.509999999999998,0.00999999999999801,41.794,42.1,41.3,0.8000000000000043,0.45000000000000284,3200156,4177180,1924800,2252380,-2236800
2018-06-17,41.356,41.86,40.41,1.4500000000000028,-0.8800000000000026,41.576,42.07,40.52,1.5499999999999972,-0.8999999999999986,40.44,41.21,39.06,2.1499999999999986,-1.4199999999999946,40.966,41.85,39.34,2.509999999999998,-2.009999999999998,4836614,14532490,2066950,12465540,663500
2018-06-24,38.478,39.39,38.0,1.3900000000000006,-1.3900000000000006,38.958,39.54,38.42,1.1199999999999974,-0.9299999999999997,38.0,38.42,37.65,0.7700000000000031,-0.6400000000000006,38.346000000000004,38.77,38.05,0.720000000000006,-0.3100000000000023,3157268,3850680,2075210,1775470,-1775470
2018-07-01,38.16,38.64,37.29,1.3500000000000014,-0.46999999999999886,38.707499999999996,38.97,38.44,0.5300000000000011,0.22999999999999687,37.5875,38.03,37.21,0.8200000000000003,-0.14000000000000057,38.17,38.85,37.52,1.3299999999999983,0.5600000000000023,2733147,4465720,1100420,3365300,780550
