Date,WisdomTree Managed Futures Strategy_Open_average,WisdomTree Managed Futures Strategy_Open_max,WisdomTree Managed Futures Strategy_Open_min,WisdomTree Managed Futures Strategy_Open_volatility,WisdomTree Managed Futures Strategy_Open_change,WisdomTree Managed Futures Strategy_High_average,WisdomTree Managed Futures Strategy_High_max,WisdomTree Managed Futures Strategy_High_min,WisdomTree Managed Futures Strategy_High_volatility,WisdomTree Managed Futures Strategy_High_change,WisdomTree Managed Futures Strategy_Low_average,WisdomTree Managed Futures Strategy_Low_max,WisdomTree Managed Futures Strategy_Low_min,WisdomTree Managed Futures Strategy_Low_volatility,WisdomTree Managed Futures Strategy_Low_change,WisdomTree Managed Futures Strategy_Close_average,WisdomTree Managed Futures Strategy_Close_max,WisdomTree Managed Futures Strategy_Close_min,WisdomTree Managed Futures Strategy_Close_volatility,WisdomTree Managed Futures Strategy_Close_change
2018-03-25,39.54,39.54,39.54,0.0,0.0,39.61,39.61,39.61,0.0,0.0,39.49,39.49,39.49,0.0,0.0,39.58,39.58,39.58,0.0,0.0
2018-04-01,39.88,39.88,39.88,0.0,0.0,39.88,39.88,39.88,0.0,0.0,39.48,39.48,39.48,0.0,0.0,39.62,39.62,39.62,0.0,0.0
2018-04-08,39.76,39.76,39.76,0.0,0.0,39.87,39.87,39.87,0.0,0.0,39.76,39.76,39.76,0.0,0.0,39.82,39.82,39.82,0.0,0.0
2018-04-15,39.9,39.9,39.9,0.0,0.0,39.98,39.98,39.98,0.0,0.0,39.81,39.81,39.81,0.0,0.0,39.98,39.98,39.98,0.0,0.0
2018-04-22,39.8,39.8,39.8,0.0,0.0,39.9,39.9,39.9,0.0,0.0,39.72,39.72,39.72,0.0,0.0,39.9,39.9,39.9,0.0,0.0
2018-04-29,40.02,40.02,40.02,0.0,0.0,40.05,40.05,40.05,0.0,0.0,39.9,39.9,39.9,0.0,0.0,39.98,39.98,39.98,0.0,0.0
2018-05-06,39.91,39.91,39.91,0.0,0.0,40.19,40.19,40.19,0.0,0.0,39.91,39.91,39.91,0.0,0.0,40.18,40.18,40.18,0.0,0.0
2018-05-13,40.3,40.3,40.3,0.0,0.0,40.37,40.37,40.37,0.0,0.0,40.22,40.22,40.22,0.0,0.0,40.28,40.28,40.28,0.0,0.0
2018-05-20,40.14,40.14,40.14,0.0,0.0,40.14,40.14,40.14,0.0,0.0,39.98,39.98,39.98,0.0,0.0,40.01,40.01,40.01,0.0,0.0
2018-05-27,39.64,39.64,39.64,0.0,0.0,39.95,39.95,39.95,0.0,0.0,39.64,39.64,39.64,0.0,0.0,39.76,39.76,39.76,0.0,0.0
2018-06-03,39.52,39.52,39.52,0.0,0.0,39.62,39.62,39.62,0.0,0.0,39.52,39.52,39.52,0.0,0.0,39.62,39.62,39.62,0.0,0.0
2018-06-10,39.46,39.46,39.46,0.0,0.0,39.64,39.64,39.64,0.0,0.0,39.46,39.46,39.46,0.0,0.0,39.56,39.56,39.56,0.0,0.0
2018-06-17,39.5,39.5,39.5,0.0,0.0,39.55,39.55,39.55,0.0,0.0,39.47,39.47,39.47,0.0,0.0,39.52,39.52,39.52,0.0,0.0
2018-06-24,39.96,39.96,39.96,0.0,0.0,40.0,40.0,40.0,0.0,0.0,39.87,39.87,39.87,0.0,0.0,39.96,39.96,39.96,0.0,0.0
2018-07-01,39.72,39.72,39.72,0.0,0.0,39.88,39.88,39.88,0.0,0.0,39.72,39.72,39.72,0.0,0.0,39.84,39.84,39.84,0.0,0.0
2018-07-08,40.08,40.08,40.08,0.0,0.0,40.08,40.08,40.08,0.0,0.0,39.84,39.84,39.84,0.0,0.0,39.87,39.87,39.87,0.0,0.0
2018-07-15,39.88,39.88,39.88,0.0,0.0,39.99,39.99,39.99,0.0,0.0,39.88,39.88,39.88,0.0,0.0,39.93,39.93,39.93,0.0,0.0
2018-07-22,40.0,40.0,40.0,0.0,0.0,40.1,40.1,40.1,0.0,0.0,40.0,40.0,40.0,0.0,0.0,40.07,40.07,40.07,0.0,0.0
2018-07-29,40.2,40.2,40.2,0.0,0.0,40.23,40.23,40.23,0.0,0.0,40.13,40.13,40.13,0.0,0.0,40.2,40.2,40.2,0.0,0.0
2018-08-05,40.56,40.56,40.56,0.0,0.0,40.56,40.56,40.56,0.0,0.0,40.07,40.07,40.07,0.0,0.0,40.19,40.19,40.19,0.0,0.0
2018-08-12,40.03,40.03,40.03,0.0,0.0,40.11,40.11,40.11,0.0,0.0,40.0,40.0,40.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0
2018-08-19,40.34,40.34,40.34,0.0,0.0,40.34,40.34,40.34,0.0,0.0,40.28,40.28,40.28,0.0,0.0,40.33,40.33,40.33,0.0,0.0
2018-08-26,40.58,40.58,40.58,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.58,40.58,40.58,0.0,0.0,40.63,40.63,40.63,0.0,0.0
2018-09-02,40.6,40.6,40.6,0.0,0.0,40.61,40.61,40.61,0.0,0.0,40.55,40.55,40.55,0.0,0.0,40.61,40.61,40.61,0.0,0.0
2018-09-09,40.69,40.69,40.69,0.0,0.0,40.72,40.72,40.72,0.0,0.0,40.61,40.61,40.61,0.0,0.0,40.69,40.69,40.69,0.0,0.0
2018-09-16,40.5,40.5,40.5,0.0,0.0,40.61,40.61,40.61,0.0,0.0,40.47,40.47,40.47,0.0,0.0,40.59,40.59,40.59,0.0,0.0
2018-09-23,40.72,40.72,40.72,0.0,0.0,40.92,40.92,40.92,0.0,0.0,40.72,40.72,40.72,0.0,0.0,40.88,40.88,40.88,0.0,0.0
2018-09-30,40.95,40.95,40.95,0.0,0.0,40.95,40.95,40.95,0.0,0.0,40.86,40.86,40.86,0.0,0.0,40.88,40.88,40.88,0.0,0.0
2018-10-07,40.34,40.34,40.34,0.0,0.0,40.37,40.37,40.37,0.0,0.0,40.19,40.19,40.19,0.0,0.0,40.32,40.32,40.32,0.0,0.0
2018-10-14,40.35,40.35,40.35,0.0,0.0,40.46,40.46,40.46,0.0,0.0,40.29,40.29,40.29,0.0,0.0,40.46,40.46,40.46,0.0,0.0
2018-10-21,40.3,40.3,40.3,0.0,0.0,40.4,40.4,40.4,0.0,0.0,40.22,40.22,40.22,0.0,0.0,40.35,40.35,40.35,0.0,0.0
2018-10-28,39.92,39.92,39.92,0.0,0.0,39.94,39.94,39.94,0.0,0.0,39.86,39.86,39.86,0.0,0.0,39.91,39.91,39.91,0.0,0.0
2018-11-04,40.21,40.21,40.21,0.0,0.0,40.36,40.36,40.36,0.0,0.0,40.21,40.21,40.21,0.0,0.0,40.3,40.3,40.3,0.0,0.0
2018-11-11,40.49,40.49,40.49,0.0,0.0,40.77,40.77,40.77,0.0,0.0,40.49,40.49,40.49,0.0,0.0,40.66,40.66,40.66,0.0,0.0
2018-11-18,40.26,40.26,40.26,0.0,0.0,40.38,40.38,40.38,0.0,0.0,40.22,40.22,40.22,0.0,0.0,40.38,40.38,40.38,0.0,0.0
2018-11-25,39.86,39.86,39.86,0.0,0.0,40.04,40.04,40.04,0.0,0.0,39.86,39.86,39.86,0.0,0.0,39.96,39.96,39.96,0.0,0.0
2018-12-02,39.95,39.95,39.95,0.0,0.0,40.11,40.11,40.11,0.0,0.0,39.92,39.92,39.92,0.0,0.0,40.08,40.08,40.08,0.0,0.0
2018-12-09,40.14,40.14,40.14,0.0,0.0,40.14,40.14,40.14,0.0,0.0,40.06,40.06,40.06,0.0,0.0,40.12,40.12,40.12,0.0,0.0
2018-12-16,39.17,39.17,39.17,0.0,0.0,39.17,39.17,39.17,0.0,0.0,38.83,38.83,38.83,0.0,0.0,38.86,38.86,38.86,0.0,0.0
2018-12-23,38.79,38.79,38.79,0.0,0.0,38.88,38.88,38.88,0.0,0.0,38.75,38.75,38.75,0.0,0.0,38.76,38.76,38.76,0.0,0.0
2018-12-30,38.52,38.52,38.52,0.0,0.0,38.56,38.56,38.56,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.52,38.52,38.52,0.0,0.0
2019-01-06,38.59,38.59,38.59,0.0,0.0,38.59,38.59,38.59,0.0,0.0,38.48,38.48,38.48,0.0,0.0,38.5,38.5,38.5,0.0,0.0
2019-01-13,38.43,38.43,38.43,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.35,38.35,38.35,0.0,0.0,38.42,38.42,38.42,0.0,0.0
2019-01-20,38.39,38.39,38.39,0.0,0.0,38.47,38.47,38.47,0.0,0.0,38.39,38.39,38.39,0.0,0.0,38.41,38.41,38.41,0.0,0.0
2019-01-27,38.25,38.25,38.25,0.0,0.0,38.36,38.36,38.36,0.0,0.0,38.25,38.25,38.25,0.0,0.0,38.27,38.27,38.27,0.0,0.0
2019-02-03,38.55,38.55,38.55,0.0,0.0,38.69,38.69,38.69,0.0,0.0,38.55,38.55,38.55,0.0,0.0,38.67,38.67,38.67,0.0,0.0
2019-02-10,38.73,38.73,38.73,0.0,0.0,38.79,38.79,38.79,0.0,0.0,38.71,38.71,38.71,0.0,0.0,38.75,38.75,38.75,0.0,0.0
2019-02-17,38.73,38.73,38.73,0.0,0.0,38.81,38.81,38.81,0.0,0.0,38.73,38.73,38.73,0.0,0.0,38.79,38.79,38.79,0.0,0.0
2019-02-24,38.76,38.76,38.76,0.0,0.0,38.84,38.84,38.84,0.0,0.0,38.71,38.71,38.71,0.0,0.0,38.83,38.83,38.83,0.0,0.0
2019-03-03,38.98,38.98,38.98,0.0,0.0,39.06,39.06,39.06,0.0,0.0,38.91,38.91,38.91,0.0,0.0,39.06,39.06,39.06,0.0,0.0
2019-03-10,38.81,38.81,38.81,0.0,0.0,38.87,38.87,38.87,0.0,0.0,38.8,38.8,38.8,0.0,0.0,38.82,38.82,38.82,0.0,0.0
2019-03-17,38.8,38.8,38.8,0.0,0.0,38.86,38.86,38.86,0.0,0.0,38.78,38.78,38.78,0.0,0.0,38.79,38.79,38.79,0.0,0.0
2019-03-24,38.87,38.87,38.87,0.0,0.0,38.95,38.95,38.95,0.0,0.0,38.85,38.85,38.85,0.0,0.0,38.87,38.87,38.87,0.0,0.0
2019-03-31,39.01,39.01,39.01,0.0,0.0,39.03,39.03,39.03,0.0,0.0,38.97,38.97,38.97,0.0,0.0,39.01,39.01,39.01,0.0,0.0
2019-04-07,38.97,38.97,38.97,0.0,0.0,39.12,39.12,39.12,0.0,0.0,38.97,38.97,38.97,0.0,0.0,39.12,39.12,39.12,0.0,0.0
2019-04-14,39.35,39.35,39.35,0.0,0.0,39.35,39.35,39.35,0.0,0.0,39.29,39.29,39.29,0.0,0.0,39.32,39.32,39.32,0.0,0.0
2019-04-21,39.27,39.27,39.27,0.0,0.0,39.39,39.39,39.39,0.0,0.0,39.27,39.27,39.27,0.0,0.0,39.39,39.39,39.39,0.0,0.0
2019-04-28,39.52,39.52,39.52,0.0,0.0,39.52,39.52,39.52,0.0,0.0,39.39,39.39,39.39,0.0,0.0,39.43,39.43,39.43,0.0,0.0
2019-05-05,39.8,39.8,39.8,0.0,0.0,39.87,39.87,39.87,0.0,0.0,39.52,39.52,39.52,0.0,0.0,39.52,39.52,39.52,0.0,0.0
2019-05-12,39.41,39.41,39.41,0.0,0.0,39.5,39.5,39.5,0.0,0.0,39.32,39.32,39.32,0.0,0.0,39.32,39.32,39.32,0.0,0.0
2019-05-19,39.23,39.23,39.23,0.0,0.0,39.23,39.23,39.23,0.0,0.0,38.85,38.85,38.85,0.0,0.0,38.88,38.88,38.88,0.0,0.0
2019-05-26,38.03,38.03,38.03,0.0,0.0,38.03,38.03,38.03,0.0,0.0,37.83,37.83,37.83,0.0,0.0,37.85,37.85,37.85,0.0,0.0
2019-06-02,38.08,38.08,38.08,0.0,0.0,38.08,38.08,38.08,0.0,0.0,37.97,37.97,37.97,0.0,0.0,37.97,37.97,37.97,0.0,0.0
2019-06-09,38.04,38.04,38.04,0.0,0.0,38.06,38.06,38.06,0.0,0.0,38.01,38.01,38.01,0.0,0.0,38.03,38.03,38.03,0.0,0.0
2019-06-16,37.93,37.93,37.93,0.0,0.0,37.93,37.93,37.93,0.0,0.0,37.84,37.84,37.84,0.0,0.0,37.87,37.87,37.87,0.0,0.0
2019-06-23,37.63,37.63,37.63,0.0,0.0,37.75,37.75,37.75,0.0,0.0,37.61,37.61,37.61,0.0,0.0,37.69,37.69,37.69,0.0,0.0
2019-06-30,37.92,37.92,37.92,0.0,0.0,37.97,37.97,37.97,0.0,0.0,37.91,37.91,37.91,0.0,0.0,37.92,37.92,37.92,0.0,0.0
2019-07-07,38.02,38.02,38.02,0.0,0.0,38.06,38.06,38.06,0.0,0.0,37.84,37.84,37.84,0.0,0.0,37.91,37.91,37.91,0.0,0.0
2019-07-14,37.66,37.66,37.66,0.0,0.0,37.7,37.7,37.7,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.68,37.68,37.68,0.0,0.0
2019-07-21,37.81,37.81,37.81,0.0,0.0,37.84,37.84,37.84,0.0,0.0,37.76,37.76,37.76,0.0,0.0,37.84,37.84,37.84,0.0,0.0
2019-07-28,38.48,38.48,38.48,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.38,38.38,38.38,0.0,0.0,38.44,38.44,38.44,0.0,0.0
2019-08-04,38.62,38.62,38.62,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.48,38.48,38.48,0.0,0.0,38.67,38.67,38.67,0.0,0.0
2019-08-11,38.67,38.67,38.67,0.0,0.0,38.73,38.73,38.73,0.0,0.0,38.62,38.62,38.62,0.0,0.0,38.72,38.72,38.72,0.0,0.0
2019-08-18,38.93,38.93,38.93,0.0,0.0,38.93,38.93,38.93,0.0,0.0,38.82,38.82,38.82,0.0,0.0,38.88,38.88,38.88,0.0,0.0
2019-08-25,39.03,39.03,39.03,0.0,0.0,39.1,39.1,39.1,0.0,0.0,39.02,39.02,39.02,0.0,0.0,39.09,39.09,39.09,0.0,0.0
2019-09-01,39.04,39.04,39.04,0.0,0.0,39.05,39.05,39.05,0.0,0.0,38.87,38.87,38.87,0.0,0.0,38.89,38.89,38.89,0.0,0.0
2019-09-08,38.01,38.01,38.01,0.0,0.0,38.19,38.19,38.19,0.0,0.0,38.01,38.01,38.01,0.0,0.0,38.13,38.13,38.13,0.0,0.0
2019-09-15,38.58,38.58,38.58,0.0,0.0,38.58,38.58,38.58,0.0,0.0,38.47,38.47,38.47,0.0,0.0,38.52,38.52,38.52,0.0,0.0
2019-09-22,38.2,38.2,38.2,0.0,0.0,38.24,38.24,38.24,0.0,0.0,38.02,38.02,38.02,0.0,0.0,38.06,38.06,38.06,0.0,0.0
2019-09-29,38.22,38.22,38.22,0.0,0.0,38.25,38.25,38.25,0.0,0.0,38.22,38.22,38.22,0.0,0.0,38.24,38.24,38.24,0.0,0.0
2019-10-06,37.81,37.81,37.81,0.0,0.0,37.89,37.89,37.89,0.0,0.0,37.8,37.8,37.8,0.0,0.0,37.89,37.89,37.89,0.0,0.0
2019-10-13,37.59,37.59,37.59,0.0,0.0,37.59,37.59,37.59,0.0,0.0,37.49,37.49,37.49,0.0,0.0,37.53,37.53,37.53,0.0,0.0
2019-10-20,37.56,37.56,37.56,0.0,0.0,37.56,37.56,37.56,0.0,0.0,37.47,37.47,37.47,0.0,0.0,37.47,37.47,37.47,0.0,0.0
2019-10-27,37.57,37.57,37.57,0.0,0.0,37.6,37.6,37.6,0.0,0.0,37.56,37.56,37.56,0.0,0.0,37.59,37.59,37.59,0.0,0.0
2019-11-03,37.27,37.27,37.27,0.0,0.0,37.27,37.27,37.27,0.0,0.0,37.22,37.22,37.22,0.0,0.0,37.23,37.23,37.23,0.0,0.0
2019-11-10,37.3,37.3,37.3,0.0,0.0,37.34,37.34,37.34,0.0,0.0,37.3,37.3,37.3,0.0,0.0,37.31,37.31,37.31,0.0,0.0
2019-11-17,37.23,37.23,37.23,0.0,0.0,37.28,37.28,37.28,0.0,0.0,37.19,37.19,37.19,0.0,0.0,37.21,37.21,37.21,0.0,0.0
2019-11-24,37.21,37.21,37.21,0.0,0.0,37.25,37.25,37.25,0.0,0.0,37.16,37.16,37.16,0.0,0.0,37.16,37.16,37.16,0.0,0.0
2019-12-01,37.35,37.35,37.35,0.0,0.0,37.52,37.52,37.52,0.0,0.0,37.35,37.35,37.35,0.0,0.0,37.45,37.45,37.45,0.0,0.0
2019-12-08,37.73,37.73,37.73,0.0,0.0,37.8,37.8,37.8,0.0,0.0,37.73,37.73,37.73,0.0,0.0,37.75,37.75,37.75,0.0,0.0
2019-12-15,37.07,37.07,37.07,0.0,0.0,37.07,37.07,37.07,0.0,0.0,36.91,36.91,36.91,0.0,0.0,37.0,37.0,37.0,0.0,0.0
2019-12-22,37.26,37.26,37.26,0.0,0.0,37.3,37.3,37.3,0.0,0.0,37.16,37.16,37.16,0.0,0.0,37.19,37.19,37.19,0.0,0.0
2019-12-29,37.18,37.18,37.18,0.0,0.0,37.33,37.33,37.33,0.0,0.0,37.18,37.18,37.18,0.0,0.0,37.29,37.29,37.29,0.0,0.0
