Date,Guggenheim Invest BRIC_Open_average,Guggenheim Invest BRIC_Open_max,Guggenheim Invest BRIC_Open_min,Guggenheim Invest BRIC_Open_volatility,Guggenheim Invest BRIC_Open_change,Guggenheim Invest BRIC_High_average,Guggenheim Invest BRIC_High_max,Guggenheim Invest BRIC_High_min,Guggenheim Invest BRIC_High_volatility,Guggenheim Invest BRIC_High_change,Guggenheim Invest BRIC_Low_average,Guggenheim Invest BRIC_Low_max,Guggenheim Invest BRIC_Low_min,Guggenheim Invest BRIC_Low_volatility,Guggenheim Invest BRIC_Low_change,Guggenheim Invest BRIC_Close_average,Guggenheim Invest BRIC_Close_max,Guggenheim Invest BRIC_Close_min,Guggenheim Invest BRIC_Close_volatility,Guggenheim Invest BRIC_Close_change
2018-05-06,38.85,38.85,38.85,0.0,0.0,39.15,39.15,39.15,0.0,0.0,38.84,38.84,38.84,0.0,0.0,38.85,38.85,38.85,0.0,0.0
2018-05-13,38.18,38.18,38.18,0.0,0.0,38.18,38.18,38.18,0.0,0.0,37.78,37.78,37.78,0.0,0.0,37.79,37.79,37.79,0.0,0.0
2018-05-20,37.61,37.61,37.61,0.0,0.0,37.67,37.67,37.67,0.0,0.0,37.56,37.56,37.56,0.0,0.0,37.59,37.59,37.59,0.0,0.0
2018-05-27,38.21,38.21,38.21,0.0,0.0,38.29,38.29,38.29,0.0,0.0,38.2,38.2,38.2,0.0,0.0,38.28,38.28,38.28,0.0,0.0
2018-06-03,37.97,37.97,37.97,0.0,0.0,38.05,38.05,38.05,0.0,0.0,37.92,37.92,37.92,0.0,0.0,37.92,37.92,37.92,0.0,0.0
2018-06-10,37.07,37.07,37.07,0.0,0.0,37.37,37.37,37.37,0.0,0.0,37.07,37.07,37.07,0.0,0.0,37.37,37.37,37.37,0.0,0.0
2018-06-17,36.56,36.56,36.56,0.0,0.0,36.56,36.56,36.56,0.0,0.0,35.88,35.88,35.88,0.0,0.0,36.14,36.14,36.14,0.0,0.0
2018-06-24,35.63,35.63,35.63,0.0,0.0,35.96,35.96,35.96,0.0,0.0,35.63,35.63,35.63,0.0,0.0,35.96,35.96,35.96,0.0,0.0
2018-07-01,37.04,37.04,37.04,0.0,0.0,37.1,37.1,37.1,0.0,0.0,36.9,36.9,36.9,0.0,0.0,37.07,37.07,37.07,0.0,0.0
2018-07-08,36.87,36.87,36.87,0.0,0.0,36.87,36.87,36.87,0.0,0.0,36.75,36.75,36.75,0.0,0.0,36.8,36.8,36.8,0.0,0.0
2018-07-15,36.76,36.76,36.76,0.0,0.0,36.76,36.76,36.76,0.0,0.0,36.62,36.62,36.62,0.0,0.0,36.62,36.62,36.62,0.0,0.0
2018-07-22,37.53,37.53,37.53,0.0,0.0,37.53,37.53,37.53,0.0,0.0,37.22,37.22,37.22,0.0,0.0,37.22,37.22,37.22,0.0,0.0
2018-07-29,36.73,36.73,36.73,0.0,0.0,36.8,36.8,36.8,0.0,0.0,36.68,36.68,36.68,0.0,0.0,36.68,36.68,36.68,0.0,0.0
2018-08-05,35.39,35.39,35.39,0.0,0.0,35.39,35.39,35.39,0.0,0.0,35.04,35.04,35.04,0.0,0.0,35.22,35.22,35.22,0.0,0.0
2018-08-12,35.11,35.11,35.11,0.0,0.0,35.32,35.32,35.32,0.0,0.0,35.11,35.11,35.11,0.0,0.0,35.3,35.3,35.3,0.0,0.0
2018-08-19,35.64,35.64,35.64,0.0,0.0,35.91,35.91,35.91,0.0,0.0,35.64,35.64,35.64,0.0,0.0,35.84,35.84,35.84,0.0,0.0
2018-08-26,35.1,35.1,35.1,0.0,0.0,35.37,35.37,35.37,0.0,0.0,35.1,35.1,35.1,0.0,0.0,35.37,35.37,35.37,0.0,0.0
2018-09-02,34.06,34.06,34.06,0.0,0.0,34.06,34.06,34.06,0.0,0.0,33.77,33.77,33.77,0.0,0.0,33.84,33.84,33.84,0.0,0.0
2018-09-09,34.18,34.18,34.18,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.18,34.18,34.18,0.0,0.0,34.22,34.22,34.22,0.0,0.0
2018-09-16,34.96,34.96,34.96,0.0,0.0,34.96,34.96,34.96,0.0,0.0,34.85,34.85,34.85,0.0,0.0,34.9,34.9,34.9,0.0,0.0
2018-09-23,35.56,35.56,35.56,0.0,0.0,35.56,35.56,35.56,0.0,0.0,35.41,35.41,35.41,0.0,0.0,35.44,35.44,35.44,0.0,0.0
2018-09-30,34.61,34.61,34.61,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.79,34.79,34.79,0.0,0.0
2018-10-07,34.19,34.19,34.19,0.0,0.0,34.43,34.43,34.43,0.0,0.0,34.07,34.07,34.07,0.0,0.0,34.22,34.22,34.22,0.0,0.0
2018-10-14,34.36,34.36,34.36,0.0,0.0,34.36,34.36,34.36,0.0,0.0,34.14,34.14,34.14,0.0,0.0,34.17,34.17,34.17,0.0,0.0
2018-10-21,33.79,33.79,33.79,0.0,0.0,33.79,33.79,33.79,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.53,32.53,32.53,0.0,0.0
2018-10-28,34.8,34.8,34.8,0.0,0.0,34.98,34.98,34.98,0.0,0.0,34.73,34.73,34.73,0.0,0.0,34.82,34.82,34.82,0.0,0.0
2018-11-04,33.83,33.83,33.83,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.44,33.44,33.44,0.0,0.0,33.62,33.62,33.62,0.0,0.0
2018-11-11,34.78,34.78,34.78,0.0,0.0,34.78,34.78,34.78,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.52,34.52,34.52,0.0,0.0
2018-11-18,33.94,33.94,33.94,0.0,0.0,34.06,34.06,34.06,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.87,33.87,33.87,0.0,0.0
2018-11-25,35.89,35.89,35.89,0.0,0.0,35.89,35.89,35.89,0.0,0.0,35.42,35.42,35.42,0.0,0.0,35.53,35.53,35.53,0.0,0.0
2018-12-02,33.58,33.58,33.58,0.0,0.0,33.64,33.64,33.64,0.0,0.0,33.21,33.21,33.21,0.0,0.0,33.49,33.49,33.49,0.0,0.0
2018-12-09,33.88,33.88,33.88,0.0,0.0,33.95,33.95,33.95,0.0,0.0,33.34,33.34,33.34,0.0,0.0,33.42,33.42,33.42,0.0,0.0
2018-12-16,31.22,31.22,31.22,0.0,0.0,31.45,31.45,31.45,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.24,31.24,31.24,0.0,0.0
2018-12-23,32.39,32.39,32.39,0.0,0.0,32.39,32.39,32.39,0.0,0.0,31.98,31.98,31.98,0.0,0.0,32.09,32.09,32.09,0.0,0.0
2018-12-30,33.28,33.28,33.28,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.19,33.19,33.19,0.0,0.0,33.4,33.4,33.4,0.0,0.0
2019-01-06,33.8,33.8,33.8,0.0,0.0,34.08,34.08,34.08,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.92,33.92,33.92,0.0,0.0
2019-01-13,34.93,34.93,34.93,0.0,0.0,35.1,35.1,35.1,0.0,0.0,34.91,34.91,34.91,0.0,0.0,35.02,35.02,35.02,0.0,0.0
2019-01-20,34.6,34.6,34.6,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.71,34.71,34.71,0.0,0.0
2019-01-27,35.69,35.69,35.69,0.0,0.0,35.95,35.95,35.95,0.0,0.0,35.69,35.69,35.69,0.0,0.0,35.93,35.93,35.93,0.0,0.0
2019-02-03,35.36,35.36,35.36,0.0,0.0,35.36,35.36,35.36,0.0,0.0,35.14,35.14,35.14,0.0,0.0,35.14,35.14,35.14,0.0,0.0
2019-02-10,35.56,35.56,35.56,0.0,0.0,35.56,35.56,35.56,0.0,0.0,35.38,35.38,35.38,0.0,0.0,35.42,35.42,35.42,0.0,0.0
2019-02-17,36.68,36.68,36.68,0.0,0.0,36.68,36.68,36.68,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.55,36.55,36.55,0.0,0.0
2019-02-24,36.2,36.2,36.2,0.0,0.0,36.23,36.23,36.23,0.0,0.0,35.88,35.88,35.88,0.0,0.0,36.13,36.13,36.13,0.0,0.0
2019-03-03,36.23,36.23,36.23,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.23,36.23,36.23,0.0,0.0,36.44,36.44,36.44,0.0,0.0
2019-03-10,37.36,37.36,37.36,0.0,0.0,37.53,37.53,37.53,0.0,0.0,37.36,37.36,37.36,0.0,0.0,37.53,37.53,37.53,0.0,0.0
2019-03-17,36.05,36.05,36.05,0.0,0.0,36.33,36.33,36.33,0.0,0.0,36.0,36.0,36.0,0.0,0.0,36.31,36.31,36.31,0.0,0.0
2019-03-24,37.23,37.23,37.23,0.0,0.0,37.38,37.38,37.38,0.0,0.0,37.23,37.23,37.23,0.0,0.0,37.35,37.35,37.35,0.0,0.0
2019-03-31,37.57,37.57,37.57,0.0,0.0,37.86,37.86,37.86,0.0,0.0,37.56,37.56,37.56,0.0,0.0,37.82,37.82,37.82,0.0,0.0
2019-04-07,37.23,37.23,37.23,0.0,0.0,37.23,37.23,37.23,0.0,0.0,36.8,36.8,36.8,0.0,0.0,36.85,36.85,36.85,0.0,0.0
2019-04-14,36.96,36.96,36.96,0.0,0.0,37.23,37.23,37.23,0.0,0.0,36.96,36.96,36.96,0.0,0.0,37.21,37.21,37.21,0.0,0.0
2019-04-21,37.16,37.16,37.16,0.0,0.0,37.26,37.26,37.26,0.0,0.0,37.15,37.15,37.15,0.0,0.0,37.2,37.2,37.2,0.0,0.0
2019-04-28,36.53,36.53,36.53,0.0,0.0,36.87,36.87,36.87,0.0,0.0,36.31,36.31,36.31,0.0,0.0,36.86,36.86,36.86,0.0,0.0
2019-05-05,34.63,34.63,34.63,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.44,34.44,34.44,0.0,0.0,34.46,34.46,34.46,0.0,0.0
2019-05-12,34.71,34.71,34.71,0.0,0.0,34.71,34.71,34.71,0.0,0.0,34.47,34.47,34.47,0.0,0.0,34.53,34.53,34.53,0.0,0.0
2019-05-19,34.96,34.96,34.96,0.0,0.0,34.96,34.96,34.96,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.78,34.78,34.78,0.0,0.0
2019-05-26,35.42,35.42,35.42,0.0,0.0,35.47,35.47,35.47,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.28,35.28,35.28,0.0,0.0
2019-06-02,35.89,35.89,35.89,0.0,0.0,35.96,35.96,35.96,0.0,0.0,35.88,35.88,35.88,0.0,0.0,35.96,35.96,35.96,0.0,0.0
2019-06-09,35.9,35.9,35.9,0.0,0.0,35.93,35.93,35.93,0.0,0.0,35.78,35.78,35.78,0.0,0.0,35.78,35.78,35.78,0.0,0.0
2019-06-16,37.08,37.08,37.08,0.0,0.0,37.16,37.16,37.16,0.0,0.0,37.08,37.08,37.08,0.0,0.0,37.12,37.12,37.12,0.0,0.0
2019-06-23,38.02,38.02,38.02,0.0,0.0,38.08,38.08,38.08,0.0,0.0,37.77,37.77,37.77,0.0,0.0,37.77,37.77,37.77,0.0,0.0
2019-06-30,37.53,37.53,37.53,0.0,0.0,37.55,37.55,37.55,0.0,0.0,37.49,37.49,37.49,0.0,0.0,37.49,37.49,37.49,0.0,0.0
2019-07-07,37.85,37.85,37.85,0.0,0.0,37.85,37.85,37.85,0.0,0.0,37.73,37.73,37.73,0.0,0.0,37.73,37.73,37.73,0.0,0.0
2019-07-14,37.43,37.43,37.43,0.0,0.0,37.43,37.43,37.43,0.0,0.0,37.32,37.32,37.32,0.0,0.0,37.32,37.32,37.32,0.0,0.0
2019-07-21,37.03,37.03,37.03,0.0,0.0,37.25,37.25,37.25,0.0,0.0,37.03,37.03,37.03,0.0,0.0,37.22,37.22,37.22,0.0,0.0
2019-07-28,34.22,34.22,34.22,0.0,0.0,34.31,34.31,34.31,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.89,33.89,33.89,0.0,0.0
2019-08-04,34.16,34.16,34.16,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.16,34.16,34.16,0.0,0.0,34.31,34.31,34.31,0.0,0.0
2019-08-11,34.77,34.77,34.77,0.0,0.0,34.82,34.82,34.82,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.7,34.7,34.7,0.0,0.0
2019-08-18,34.1,34.1,34.1,0.0,0.0,34.1,34.1,34.1,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.87,33.87,33.87,0.0,0.0
2019-08-25,34.96,34.96,34.96,0.0,0.0,34.98,34.98,34.98,0.0,0.0,34.79,34.79,34.79,0.0,0.0,34.89,34.89,34.89,0.0,0.0
2019-09-01,35.91,35.91,35.91,0.0,0.0,36.0,36.0,36.0,0.0,0.0,35.85,35.85,35.85,0.0,0.0,35.95,35.95,35.95,0.0,0.0
2019-09-08,36.28,36.28,36.28,0.0,0.0,36.54,36.54,36.54,0.0,0.0,36.28,36.28,36.28,0.0,0.0,36.45,36.45,36.45,0.0,0.0
2019-09-15,36.0,36.0,36.0,0.0,0.0,36.02,36.02,36.02,0.0,0.0,35.88,35.88,35.88,0.0,0.0,35.97,35.97,35.97,0.0,0.0
2019-09-22,35.18,35.18,35.18,0.0,0.0,35.18,35.18,35.18,0.0,0.0,35.04,35.04,35.04,0.0,0.0,35.04,35.04,35.04,0.0,0.0
2019-09-29,34.86,34.86,34.86,0.0,0.0,34.93,34.93,34.93,0.0,0.0,34.73,34.73,34.73,0.0,0.0,34.77,34.77,34.77,0.0,0.0
2019-10-06,35.22,35.22,35.22,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.36,35.36,35.36,0.0,0.0
2019-10-13,35.7,35.7,35.7,0.0,0.0,35.94,35.94,35.94,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.94,35.94,35.94,0.0,0.0
2019-10-20,37.28,37.28,37.28,0.0,0.0,37.45,37.45,37.45,0.0,0.0,37.28,37.28,37.28,0.0,0.0,37.36,37.36,37.36,0.0,0.0
2019-10-27,38.18,38.18,38.18,0.0,0.0,38.39,38.39,38.39,0.0,0.0,38.07,38.07,38.07,0.0,0.0,38.21,38.21,38.21,0.0,0.0
2019-11-03,37.84,37.84,37.84,0.0,0.0,37.97,37.97,37.97,0.0,0.0,37.64,37.64,37.64,0.0,0.0,37.96,37.96,37.96,0.0,0.0
2019-11-10,37.36,37.36,37.36,0.0,0.0,37.36,37.36,37.36,0.0,0.0,37.09,37.09,37.09,0.0,0.0,37.09,37.09,37.09,0.0,0.0
2019-11-17,37.52,37.52,37.52,0.0,0.0,37.66,37.66,37.66,0.0,0.0,37.52,37.52,37.52,0.0,0.0,37.63,37.63,37.63,0.0,0.0
2019-11-24,37.43,37.43,37.43,0.0,0.0,37.43,37.43,37.43,0.0,0.0,37.21,37.21,37.21,0.0,0.0,37.34,37.34,37.34,0.0,0.0
2019-12-01,38.08,38.08,38.08,0.0,0.0,38.08,38.08,38.08,0.0,0.0,37.97,37.97,37.97,0.0,0.0,37.97,37.97,37.97,0.0,0.0
2019-12-08,39.16,39.16,39.16,0.0,0.0,39.38,39.38,39.38,0.0,0.0,39.16,39.16,39.16,0.0,0.0,39.25,39.25,39.25,0.0,0.0
2019-12-15,39.07,39.07,39.07,0.0,0.0,39.27,39.27,39.27,0.0,0.0,39.07,39.07,39.07,0.0,0.0,39.23,39.23,39.23,0.0,0.0
2019-12-22,39.73,39.73,39.73,0.0,0.0,39.73,39.73,39.73,0.0,0.0,39.42,39.42,39.42,0.0,0.0,39.42,39.42,39.42,0.0,0.0
2019-12-29,40.02,40.02,40.02,0.0,0.0,40.36,40.36,40.36,0.0,0.0,40.02,40.02,40.02,0.0,0.0,40.16,40.16,40.16,0.0,0.0
