Date,ATV_Open_average,ATV_Open_max,ATV_Open_min,ATV_Open_volatility,ATV_Open_change,ATV_High_average,ATV_High_max,ATV_High_min,ATV_High_volatility,ATV_High_change,ATV_Low_average,ATV_Low_max,ATV_Low_min,ATV_Low_volatility,ATV_Low_change,ATV_Close_average,ATV_Close_max,ATV_Close_min,ATV_Close_volatility,ATV_Close_change,ATV_Volume_average,ATV_Volume_max,ATV_Volume_min,ATV_Volume_volatility,ATV_Volume_change
2018-01-14,20.594,21.14,19.99,1.1500000000000021,0.21999999999999886,20.756,21.14,20.47,0.6700000000000017,0.21999999999999886,19.96,20.67,18.55,2.120000000000001,2.120000000000001,20.323999999999998,21.13,19.11,2.0199999999999996,2.0199999999999996,3924,10040,1818,8222,-8222
2018-01-21,20.26,21.12,19.5,1.620000000000001,-1.620000000000001,20.404,21.17,19.82,1.3500000000000014,-1.3200000000000003,19.676,20.11,18.73,1.379999999999999,-0.6099999999999994,19.944,20.4,19.5,0.8999999999999986,-0.8999999999999986,4948,7448,3304,4144,-1524
2018-01-28,20.018,20.61,19.7,0.9100000000000001,0.9100000000000001,20.198,20.68,19.86,0.8200000000000003,0.6999999999999993,19.778,19.97,19.51,0.4599999999999973,0.259999999999998,19.936,20.49,19.7,0.7899999999999991,0.07000000000000028,3232,6174,825,5349,2922
2018-02-04,19.176,19.33,19.09,0.23999999999999844,-0.1999999999999993,19.316,19.6,19.09,0.5100000000000016,-0.4700000000000024,18.736,19.18,18.28,0.8999999999999986,-0.41000000000000014,19.006,19.36,18.28,1.0799999999999983,-1.0700000000000003,2964,7701,1273,6428,-1747
2018-02-11,18.305,19.58,17.75,1.8299999999999983,1.5499999999999972,19.072499999999998,19.97,18.34,1.629999999999999,1.629999999999999,18.3,19.58,17.75,1.8299999999999983,1.5699999999999967,18.9275,19.97,18.01,1.9599999999999973,1.9599999999999973,3533,5757,1193,4564,-316
2018-02-18,21.182000000000002,21.84,20.28,1.5599999999999987,0.08999999999999986,21.182000000000002,21.84,20.28,1.5599999999999987,0.08999999999999986,20.864,21.5,20.16,1.3399999999999999,0.21000000000000085,20.97,21.59,20.16,1.4299999999999997,0.5,1040,2139,272,1867,405
2018-02-25,20.45,21.39,19.19,2.1999999999999993,-1.9100000000000001,20.6,21.39,19.5,1.8900000000000006,-1.620000000000001,19.798000000000002,21.35,18.8,2.5500000000000007,-1.9299999999999997,19.908,21.35,18.8,2.5500000000000007,-2.330000000000002,3853,11161,855,10306,213
2018-03-04,19.358,19.74,18.73,1.009999999999998,1.009999999999998,19.454,19.74,19.11,0.629999999999999,0.629999999999999,19.194,19.54,18.73,0.8099999999999987,0.5999999999999979,19.264,19.54,19.01,0.5299999999999976,0.31999999999999673,1159,2068,766,1302,-999
2018-03-11,19.326,19.82,18.97,0.8500000000000014,-0.8300000000000018,19.48,19.82,19.19,0.629999999999999,-0.629999999999999,18.752,19.2,18.32,0.879999999999999,-0.6699999999999982,18.958000000000002,19.6,18.35,1.25,-0.6699999999999982,2170,3329,431,2898,1705
2018-03-18,19.178,20.68,17.8,2.879999999999999,0.3200000000000003,19.486,20.68,19.05,1.629999999999999,0.23000000000000043,18.57,19.05,17.8,1.25,0.3200000000000003,18.912,19.05,18.63,0.4200000000000017,-0.05000000000000071,1295,1836,157,1679,-732
2018-03-25,19.21,19.58,18.71,0.8699999999999974,0.8699999999999974,19.54,19.94,18.75,1.1900000000000013,1.1900000000000013,19.21,19.58,18.71,0.8699999999999974,0.8699999999999974,19.416666666666668,19.88,18.75,1.129999999999999,1.129999999999999,1353,2587,621,1966,-232
2018-04-01,19.556,20.02,19.0,1.0199999999999996,-0.509999999999998,20.124,20.65,19.83,0.8200000000000003,0.36999999999999744,19.406,19.95,18.58,1.370000000000001,-0.5,19.866,20.28,19.52,0.7600000000000016,-0.23000000000000043,2597,6809,617,6192,11
2018-04-08,21.594,23.2,19.79,3.41,3.41,23.416,25.9,19.79,6.109999999999999,4.91,21.394,23.0,19.79,3.210000000000001,2.8500000000000014,22.114,23.5,19.79,3.710000000000001,3.2699999999999996,3210,6020,673,5347,2176
2018-04-15,23.08,25.0,21.11,3.8900000000000006,-0.8999999999999986,23.842,25.67,22.22,3.450000000000003,-1.5700000000000003,22.268,22.79,21.11,1.6799999999999997,-0.120000000000001,22.91,23.52,22.22,1.3000000000000007,0.4400000000000013,2910,4598,1063,3535,-1338
2018-04-22,23.988,27.47,22.48,4.989999999999998,3.379999999999999,25.21,28.5,22.97,5.530000000000001,4.41,23.308,25.64,22.33,3.3100000000000023,2.1400000000000006,24.308,26.52,22.67,3.849999999999998,2.379999999999999,4738,15486,526,14960,4481
2018-04-29,26.006,26.77,25.32,1.4499999999999993,0.23000000000000043,26.332,26.8,26.0,0.8000000000000007,-0.46000000000000085,25.802,26.2,25.32,0.879999999999999,0.23000000000000043,26.122,26.46,25.75,0.7100000000000009,-0.46000000000000085,1157,1895,373,1522,-623
2018-05-06,26.252,26.61,26.0,0.6099999999999994,-0.08999999999999986,26.599999999999998,26.74,26.49,0.25,-0.0799999999999983,25.748,26.21,25.32,0.8900000000000006,-0.6799999999999997,26.366,26.66,26.01,0.6499999999999986,0.1999999999999993,5886,14741,1236,13505,2319
2018-05-13,26.490000000000002,26.98,26.1,0.879999999999999,0.879999999999999,26.855999999999998,27.2,26.52,0.6799999999999997,0.21000000000000085,26.142,26.35,25.9,0.45000000000000284,0.3500000000000014,26.442,26.98,26.1,0.879999999999999,-0.6600000000000001,2506,6205,790,5415,-4092
2018-05-20,26.7225,27.25,25.93,1.3200000000000003,0.0,27.7725,31.45,25.93,5.52,4.199999999999999,25.645,27.0,24.1,2.8999999999999986,0.9800000000000004,26.2775,28.59,25.01,3.5799999999999983,2.539999999999999,13884,49075,707,48368,46557
2018-05-27,34.414,37.74,30.3,7.440000000000001,6.400000000000002,36.768,38.86,34.78,4.079999999999998,-2.1599999999999966,31.464,35.15,28.85,6.299999999999997,6.299999999999997,34.156,37.7,30.94,6.760000000000002,-1.6000000000000014,47468,106790,17784,89006,-68217
2018-06-03,33.348,35.7,32.0,3.700000000000003,-2.6600000000000037,34.05,36.16,33.04,3.1199999999999974,-3.1199999999999974,31.364,32.57,29.81,2.7600000000000016,0.6400000000000006,32.334,33.03,31.05,1.9800000000000004,-0.8299999999999983,14795,35146,5221,29925,-14928
2018-06-10,15.516,15.86,15.25,0.6099999999999994,-0.6099999999999994,15.876,16.26,15.58,0.6800000000000015,-0.5699999999999985,15.342,15.59,15.14,0.4499999999999993,-0.4499999999999993,15.42,15.59,15.23,0.35999999999999943,-0.0600000000000005,10219,12601,7564,5037,3775
2018-06-17,15.438,16.05,14.82,1.2300000000000004,0.45000000000000107,16.906,22.0,15.4,6.6,6.220000000000001,15.06,16.05,14.56,1.4900000000000002,1.2600000000000016,16.258,20.54,14.67,5.869999999999999,5.359999999999999,36632,112079,6087,105992,96870
2018-06-24,16.102,20.32,13.97,6.35,-6.109999999999999,16.45,20.32,14.25,6.07,-4.65,14.088000000000001,14.8,13.5,1.3000000000000007,-0.34000000000000163,15.082,16.05,14.22,1.83,-0.6699999999999999,32144,90387,12263,78124,-73769
2018-07-01,17.21,19.0,15.38,3.619999999999999,3.619999999999999,18.76,21.64,16.73,4.91,4.91,17.1925,18.93,15.38,3.549999999999999,3.549999999999999,18.09,19.8,16.06,3.740000000000002,3.740000000000002,21595,36552,12981,23571,23571
2018-07-08,20.942,22.4,19.33,3.0700000000000003,2.4899999999999984,21.8,22.89,19.91,2.9800000000000004,2.9800000000000004,20.368,21.49,18.99,2.5,2.370000000000001,20.95,21.69,19.35,2.34,2.099999999999998,13923,18491,8997,9494,-4818
2018-07-15,21.99,22.68,21.44,1.2399999999999984,1.2399999999999984,22.68,24.2,22.1,2.099999999999998,1.8000000000000007,21.464000000000002,21.78,20.96,0.8200000000000003,0.8200000000000003,22.272,24.2,20.96,3.2399999999999984,3.2399999999999984,4901,8983,620,8363,287
2018-07-22,26.132,26.6,25.48,1.120000000000001,0.21000000000000085,26.488,26.7,26.21,0.48999999999999844,-0.48999999999999844,24.994,25.5,24.4,1.1000000000000014,0.7300000000000004,25.608,26.06,24.6,1.4599999999999973,0.8099999999999987,8025,10849,5229,5620,-2584
2018-07-29,22.978,24.97,22.21,2.759999999999998,-1.8699999999999974,23.964,25.65,22.4,3.25,-2.009999999999998,21.105999999999998,22.07,18.88,3.1900000000000013,-3.1900000000000013,21.692,23.03,19.02,4.010000000000002,-3.7300000000000004,11986,18988,8236,10752,7549
2018-08-05,18.444,19.62,17.21,2.41,0.9200000000000017,19.214,19.8,18.52,1.2800000000000011,0.6000000000000014,17.764,18.9,17.21,1.6899999999999977,0.0799999999999983,18.302,19.05,17.69,1.3599999999999994,0.21999999999999886,14518,31736,3056,28680,-6047
2018-08-12,18.298000000000002,19.87,17.44,2.4299999999999997,2.4299999999999997,19.75,22.98,17.88,5.100000000000001,4.16,17.96,19.55,17.02,2.530000000000001,2.1999999999999993,18.89,20.98,17.59,3.3900000000000006,3.0,7830,11333,3025,8308,670
2018-08-19,19.802,21.06,18.8,2.259999999999998,-2.259999999999998,20.438,21.9,19.69,2.2099999999999973,-2.1099999999999994,19.046,20.2,17.7,2.5,-1.4199999999999982,19.614,20.34,18.72,1.620000000000001,-0.6699999999999982,6387,11691,1892,9799,2493
2018-08-26,19.355,19.79,18.65,1.1400000000000006,-1.1400000000000006,19.6175,19.79,19.3,0.48999999999999844,-0.08999999999999986,18.7575,19.0,18.63,0.370000000000001,-0.3500000000000014,19.435,19.7,19.02,0.6799999999999997,0.0,3850,6099,1724,4375,-1443
2018-09-02,21.29,22.26,20.05,2.210000000000001,1.0799999999999983,21.844,22.67,20.5,2.1700000000000017,1.2800000000000011,20.774,21.59,20.02,1.5700000000000003,0.6600000000000001,21.328,22.0,20.05,1.9499999999999993,1.1899999999999977,6120,12780,3593,9187,733
2018-09-09,20.558,21.81,19.29,2.5199999999999996,-2.5199999999999996,20.779999999999998,21.81,19.9,1.9100000000000001,-1.9100000000000001,19.744,21.03,18.87,2.16,-1.7800000000000011,20.22,21.06,19.5,1.5599999999999987,-1.5599999999999987,5520,8534,2882,5652,-1632
2018-09-16,19.064,19.28,18.58,0.7000000000000028,-0.610000000000003,19.47,19.76,19.09,0.6700000000000017,-0.21999999999999886,18.956,19.14,18.58,0.5600000000000023,-0.5500000000000007,19.254,19.56,19.09,0.46999999999999886,-0.10999999999999943,1843,2924,1217,1707,-503
2018-09-23,19.108,19.6,18.6,1.0,0.6499999999999986,19.39,20.0,18.79,1.2100000000000009,0.9499999999999993,18.87,19.16,18.6,0.5599999999999987,0.5599999999999987,19.166,20.0,18.61,1.3900000000000006,1.3900000000000006,2325,4427,993,3434,1901
2018-09-30,19.994,21.0,19.11,1.8900000000000006,1.8900000000000006,20.596,21.19,19.19,2.0,2.0,19.72,20.2,19.11,1.0899999999999999,0.8900000000000006,20.36,21.19,19.11,2.080000000000002,2.080000000000002,4211,7319,1373,5946,4908
2018-10-07,21.032,21.5,20.46,1.0399999999999991,0.6000000000000014,21.168,21.82,20.46,1.3599999999999994,0.6600000000000001,20.561999999999998,21.2,20.0,1.1999999999999993,0.3000000000000007,20.834,21.5,20.08,1.4200000000000017,0.6000000000000014,2278,3744,977,2767,1394
2018-10-14,24.5,28.0,21.59,6.41,6.41,26.346,30.83,24.1,6.729999999999997,6.529999999999998,24.296,27.96,21.59,6.370000000000001,6.370000000000001,25.81,30.81,23.49,7.32,7.289999999999999,13267,19698,1417,18281,-4091
2018-10-21,26.936,33.6,22.01,11.59,-11.59,27.274,33.6,22.49,11.110000000000003,-11.110000000000003,23.678,31.35,20.51,10.84,-10.84,24.46,32.2,20.81,11.390000000000004,-11.390000000000004,17406,41949,5053,36896,-10669
2018-10-28,19.552,20.75,18.72,2.030000000000001,-1.25,20.056,21.23,19.15,2.080000000000002,-1.490000000000002,18.538,19.7,18.0,1.6999999999999993,0.23000000000000043,19.256,19.7,19.0,0.6999999999999993,0.17999999999999972,8831,21589,2588,19001,-15268
2018-11-04,19.594,20.41,18.41,2.0,1.7800000000000011,20.528,22.72,19.32,3.3999999999999986,3.3999999999999986,19.242,20.2,18.41,1.7899999999999991,1.7800000000000011,19.736,21.3,18.6,2.6999999999999993,2.6999999999999993,6911,22040,1548,20492,19102
2018-11-11,21.704,22.67,21.31,1.360000000000003,-0.129999999999999,22.26,23.0,21.99,1.0100000000000016,0.15000000000000213,21.174,21.46,20.9,0.5600000000000023,-0.28999999999999915,21.688,22.14,21.07,1.0700000000000003,0.15000000000000213,2281,4488,747,3741,3741
2018-11-18,21.802500000000002,22.5,21.05,1.4499999999999993,0.23999999999999844,22.325,23.13,21.71,1.4199999999999982,1.4199999999999982,21.765,22.5,20.9,1.6000000000000014,0.23999999999999844,22.2725,22.93,21.71,1.2199999999999989,1.2199999999999989,1231,3091,356,2735,2735
2018-11-25,24.688,26.0,23.15,2.8500000000000014,2.8500000000000014,25.302,26.0,24.54,1.4600000000000009,1.4600000000000009,24.334,25.12,23.15,1.9700000000000024,1.9700000000000024,24.822,25.27,24.54,0.7300000000000004,0.7300000000000004,4456,9255,1107,8148,-2568
2018-12-02,26.365,26.86,25.27,1.5899999999999999,1.5899999999999999,27.61,28.83,26.86,1.9699999999999989,-1.9699999999999989,24.85,25.61,23.14,2.469999999999999,0.33999999999999986,26.3625,27.93,25.38,2.5500000000000007,-2.219999999999999,6034,9096,3538,5558,-2681
2018-12-09,26.478,27.0,26.11,0.8900000000000006,-0.2799999999999976,26.919999999999998,27.06,26.7,0.35999999999999943,0.1999999999999993,25.86,26.16,25.12,1.0399999999999991,-0.8099999999999987,26.358,26.94,25.75,1.1900000000000013,-0.3500000000000014,2164,3702,795,2907,1013
