Date,CME_stock_Open_average,CME_stock_Open_max,CME_stock_Open_min,CME_stock_Open_volatility,CME_stock_Open_change,CME_stock_High_average,CME_stock_High_max,CME_stock_High_min,CME_stock_High_volatility,CME_stock_High_change,CME_stock_Low_average,CME_stock_Low_max,CME_stock_Low_min,CME_stock_Low_volatility,CME_stock_Low_change,CME_stock_Close_average,CME_stock_Close_max,CME_stock_Close_min,CME_stock_Close_volatility,CME_stock_Close_change,CME_stock_Volume_average,CME_stock_Volume_max,CME_stock_Volume_min,CME_stock_Volume_volatility,CME_stock_Volume_change
2018-01-14,153.1075,154.14,152.04,2.0999999999999943,-1.1299999999999955,154.0875,155.15,152.78,2.3700000000000045,-0.710000000000008,151.72,152.5,151.26,1.240000000000009,1.0999999999999943,152.535,154.28,151.45,2.8300000000000125,2.0800000000000125,1368459,1558779,1140937,417842,254654
2018-01-21,154.722,155.7,154.06,1.6399999999999864,0.5,155.612,156.02,155.19,0.8300000000000125,0.09000000000000341,153.542,153.84,153.17,0.6700000000000159,0.0,154.804,155.45,154.17,1.2800000000000011,-0.28999999999999204,1032252,1228140,842694,385446,220572
2018-01-28,155.342,160.12,152.91,7.210000000000008,4.840000000000003,157.684,163.0,154.52,8.47999999999999,6.509999999999991,154.266,158.95,152.23,6.719999999999999,5.569999999999993,155.656,159.11,153.33,5.780000000000001,5.660000000000025,2209465,3012924,1223368,1789556,1789556
2018-02-04,157.07399999999998,160.25,153.2,7.050000000000011,-4.730000000000018,159.868,162.0,157.76,4.240000000000009,-2.8700000000000045,153.108,156.85,149.38,7.469999999999999,-1.3799999999999955,156.286,159.93,153.04,6.890000000000015,2.8899999999999864,3224994,4348375,2623757,1724618,-1063900
2018-02-11,160.57,164.68,157.33,7.349999999999994,7.349999999999994,163.114,165.35,161.17,4.180000000000007,4.060000000000002,159.514,161.78,157.25,4.530000000000001,4.530000000000001,161.986,165.11,160.13,4.980000000000018,2.25,1612843,1991376,1238334,753042,-542423
2018-02-18,162.125,163.11,161.2,1.910000000000025,-0.5300000000000011,164.23250000000002,164.81,163.38,1.4300000000000068,-0.5799999999999841,161.10750000000002,161.73,160.03,1.6999999999999886,-0.37000000000000455,162.42000000000002,164.02,160.53,3.490000000000009,0.6700000000000159,1188120,1435398,972314,463084,-463084
2018-02-25,165.294,167.24,161.56,5.680000000000007,-2.960000000000008,167.732,169.52,166.38,3.140000000000015,-0.5699999999999932,163.714,166.5,161.28,5.219999999999999,-2.039999999999992,165.654,166.9,162.26,4.640000000000015,-0.6400000000000148,1487736,1619973,1214739,405234,390261
2018-03-04,168.178,169.76,165.35,4.409999999999997,4.409999999999997,170.04,171.71,168.83,2.8799999999999955,1.5800000000000125,166.62800000000001,168.81,164.9,3.9099999999999966,3.9099999999999966,169.304,171.42,168.44,2.9799999999999898,2.9299999999999784,1684682,1949082,1358081,591001,3122
2018-03-11,166.85,171.13,163.01,8.120000000000005,-5.72999999999999,168.356,171.65,165.99,5.659999999999997,-4.75,163.78,167.85,160.82,7.030000000000001,-4.239999999999981,165.49,169.18,162.95,6.230000000000018,-4.060000000000002,3255327,7742237,1774813,5967424,5967424
2018-03-18,163.532,165.07,160.49,4.579999999999984,-4.579999999999984,165.102,166.97,161.64,5.3300000000000125,-3.930000000000007,161.482,163.98,157.98,6.0,-4.110000000000014,162.1,164.5,158.12,6.3799999999999955,-5.4199999999999875,1442996,2120385,964324,1156061,739076
2018-03-25,159.79250000000002,161.77,158.52,3.25,-1.3599999999999852,163.9475,167.36,162.0,5.360000000000014,-0.5800000000000125,157.57,159.57,156.43,3.1399999999999864,-2.8899999999999864,160.3225,161.74,158.84,2.9000000000000057,0.030000000000001137,2435662,3926343,1835617,2090726,1989497
2018-04-01,160.12800000000001,161.91,157.26,4.650000000000006,0.21000000000000796,161.954,164.11,160.97,3.140000000000015,0.4099999999999966,157.42,160.76,155.4,5.359999999999985,1.7699999999999818,160.002,162.99,157.7,5.2900000000000205,0.5600000000000023,1674228,1932012,1313788,618224,-481592
2018-04-08,161.918,165.38,158.72,6.659999999999997,6.659999999999997,164.234,166.17,162.43,3.7399999999999807,3.030000000000001,160.77,162.3,158.11,4.189999999999998,4.189999999999998,162.332,164.21,159.18,5.030000000000001,4.239999999999981,1510169,1977605,1025635,951970,-424121
2018-04-15,165.104,165.62,164.8,0.8199999999999932,0.28000000000000114,166.186,166.65,165.89,0.7600000000000193,-0.020000000000010232,163.832,164.56,163.01,1.5500000000000114,-0.960000000000008,164.706,165.2,164.02,1.1799999999999784,1.0600000000000023,1314699,1598099,1022357,575742,575742
2018-04-22,161.898,164.98,157.91,7.069999999999993,-7.050000000000011,162.886,165.41,159.31,6.099999999999994,-6.009999999999991,158.914,163.19,155.6,7.590000000000003,-7.530000000000001,160.738,164.2,157.36,6.839999999999975,-6.839999999999975,1792835,3048841,1342577,1706264,248130
2018-04-29,156.978,158.37,155.7,2.670000000000016,-1.5600000000000023,159.162,160.57,158.2,2.3700000000000045,-0.2699999999999818,155.474,157.67,153.9,3.769999999999982,-1.9199999999999875,157.348,159.16,156.38,2.780000000000001,1.4799999999999898,1715831,2096993,1406083,690910,-6852
2018-05-06,159.496,160.44,158.74,1.6999999999999886,0.4200000000000159,160.524,161.84,159.71,2.1299999999999955,-0.0800000000000125,158.208,159.14,157.4,1.7399999999999807,0.15000000000000568,159.68,161.47,158.46,3.009999999999991,0.06999999999999318,1313163,1532538,1194930,337608,-37075
2018-05-13,160.444,160.73,159.94,0.789999999999992,0.6800000000000068,161.076,161.37,160.88,0.4900000000000091,-0.3199999999999932,159.168,159.4,158.5,0.9000000000000057,0.8000000000000114,160.52599999999998,161.03,159.78,1.25,-1.25,1298826,1923827,911163,1012664,587743
2018-05-20,159.866,161.27,158.68,2.5900000000000034,-0.75,160.726,161.87,159.99,1.8799999999999955,-1.8799999999999955,158.534,160.01,157.21,2.799999999999983,-1.509999999999991,160.392,161.38,159.6,1.7800000000000011,-1.7800000000000011,1195349,1473301,982520,490781,124186
2018-05-27,161.88,165.04,158.47,6.569999999999993,5.939999999999998,164.815,167.8,159.54,8.26000000000002,8.26000000000002,160.57999999999998,163.77,157.35,6.420000000000016,6.420000000000016,163.65,167.53,158.68,8.849999999999994,8.849999999999994,2408158,3657488,1690453,1967035,-171768
2018-06-03,170.572,173.49,167.67,5.820000000000022,3.740000000000009,172.216,174.36,170.48,3.880000000000024,1.210000000000008,169.562,170.8,167.52,3.280000000000001,2.1699999999999875,171.40200000000002,173.54,170.3,3.2399999999999807,0.6699999999999875,2043278,2619253,1428055,1191198,-556768
2018-06-10,170.152,171.25,168.1,3.1500000000000057,-3.1500000000000057,171.322,172.21,170.4,1.8100000000000023,-1.0300000000000011,168.56,169.64,167.21,2.4299999999999784,-2.4299999999999784,170.004,170.63,168.86,1.7699999999999818,-0.799999999999983,1594906,2074769,1217646,857123,624847
2018-06-17,168.118,169.0,167.03,1.9699999999999989,-0.1599999999999966,169.21,169.97,168.72,1.25,0.25,166.956,168.38,165.12,3.259999999999991,-0.5900000000000034,168.002,169.2,166.96,2.2399999999999807,-0.7800000000000011,1548255,2017398,1117226,900172,849818
2018-06-24,165.274,168.2,163.02,5.179999999999978,-3.530000000000001,166.824,168.55,165.0,3.5500000000000114,-2.269999999999982,163.81799999999998,165.2,162.38,2.819999999999993,-1.3000000000000114,164.602,166.49,163.19,3.3000000000000114,-2.5700000000000216,1433426,1686709,1100116,586593,359616
2018-07-01,162.25,164.0,160.08,3.9199999999999875,-3.3999999999999773,163.28,165.65,161.53,4.1200000000000045,-2.530000000000001,160.6525,162.98,159.36,3.619999999999976,-3.469999999999999,161.46,163.99,160.3,3.6899999999999977,-3.5600000000000023,1084639,1574250,511956,1062294,656444
