Date,AMRBStock_Open_average,AMRBStock_Open_max,AMRBStock_Open_min,AMRBStock_Open_volatility,AMRBStock_Open_change,AMRBStock_High_average,AMRBStock_High_max,AMRBStock_High_min,AMRBStock_High_volatility,AMRBStock_High_change,AMRBStock_Low_average,AMRBStock_Low_max,AMRBStock_Low_min,AMRBStock_Low_volatility,AMRBStock_Low_change,AMRBStock_Close_average,AMRBStock_Close_max,AMRBStock_Close_min,AMRBStock_Close_volatility,AMRBStock_Close_change,AMRBStock_Volume_average,AMRBStock_Volume_max,AMRBStock_Volume_min,AMRBStock_Volume_volatility,AMRBStock_Volume_change
2018-01-14,15.705,15.86,15.62,0.2400000000000002,0.2400000000000002,15.7975,15.9,15.7,0.20000000000000107,0.040000000000000924,15.6375,15.7,15.61,0.08999999999999986,-0.009999999999999787,15.73,15.86,15.62,0.2400000000000002,-0.14999999999999858,5506,8934,2747,6187,-2432
2018-01-21,15.484,15.68,15.21,0.46999999999999886,-0.46999999999999886,15.562,15.75,15.29,0.46000000000000085,-0.39000000000000057,15.39,15.6,15.2,0.40000000000000036,-0.3000000000000007,15.448,15.6,15.29,0.3100000000000005,-0.21000000000000085,7482,21365,504,20861,-2451
2018-01-28,15.294,15.41,15.2,0.21000000000000085,-0.21000000000000085,15.34,15.45,15.2,0.25,-0.22000000000000064,15.236,15.4,15.08,0.3200000000000003,-0.28999999999999915,15.3,15.42,15.08,0.33999999999999986,-0.33999999999999986,11256,43533,353,43180,-2335
2018-02-04,15.02,15.18,14.83,0.34999999999999964,-0.2699999999999996,15.088,15.18,14.93,0.25,-0.25,14.92,15.01,14.83,0.17999999999999972,-0.09999999999999964,14.998,15.06,14.93,0.13000000000000078,-0.08000000000000007,22993,93876,532,93344,-13756
2018-02-11,15.2,15.38,15.02,0.3600000000000012,0.17999999999999972,15.45,15.84,15.21,0.629999999999999,0.47000000000000064,15.1325,15.2,15.02,0.17999999999999972,0.17999999999999972,15.165,15.21,15.12,0.09000000000000163,0.09000000000000163,6910,14667,1498,13169,5913
2018-02-18,15.245000000000001,15.3,15.2,0.10000000000000142,-0.08999999999999986,15.27,15.3,15.21,0.08999999999999986,-0.08999999999999986,15.21,15.27,15.11,0.16000000000000014,-0.03999999999999915,15.27,15.3,15.21,0.08999999999999986,-0.08999999999999986,1616,4030,0,4030,-3869
2018-02-25,15.348,15.71,15.05,0.6600000000000001,-0.02999999999999936,15.532,15.71,15.41,0.3000000000000007,0.07000000000000028,15.21,15.41,15.05,0.35999999999999943,-0.02999999999999936,15.358,15.61,15.26,0.34999999999999964,0.0600000000000005,32094,136087,2302,133785,-11594
2018-03-04,15.595,15.74,15.39,0.34999999999999964,-0.1899999999999995,15.692499999999999,15.74,15.6,0.14000000000000057,-0.14000000000000057,15.3475,15.37,15.31,0.05999999999999872,0.009999999999999787,15.41,15.5,15.32,0.17999999999999972,0.14000000000000057,44814,91656,1690,89966,89716
2018-03-11,15.492,15.65,15.25,0.40000000000000036,0.25,15.648,15.71,15.56,0.15000000000000036,0.08000000000000007,15.35,15.5,15.25,0.25,0.25,15.562,15.7,15.43,0.2699999999999996,0.16000000000000014,4087,8304,1196,7108,1751
2018-03-18,15.458,15.52,15.31,0.20999999999999908,-0.05999999999999872,15.508,15.65,15.36,0.2900000000000009,0.13000000000000078,14.658,15.4,12.21,3.1899999999999995,3.039999999999999,15.34,15.44,15.25,0.1899999999999995,-0.17999999999999972,5540,8530,1417,7113,1612
