Date,NSITStock_Open_average,NSITStock_Open_max,NSITStock_Open_min,NSITStock_Open_volatility,NSITStock_Open_change,NSITStock_High_average,NSITStock_High_max,NSITStock_High_min,NSITStock_High_volatility,NSITStock_High_change,NSITStock_Low_average,NSITStock_Low_max,NSITStock_Low_min,NSITStock_Low_volatility,NSITStock_Low_change,NSITStock_Close_average,NSITStock_Close_max,NSITStock_Close_min,NSITStock_Close_volatility,NSITStock_Close_change,NSITStock_Volume_average,NSITStock_Volume_max,NSITStock_Volume_min,NSITStock_Volume_volatility,NSITStock_Volume_change
2018-01-14,38.555,38.82,38.39,0.4299999999999997,-0.39000000000000057,39.4325,39.68,39.16,0.5200000000000031,-0.030000000000001137,38.22,38.42,37.82,0.6000000000000014,-0.1700000000000017,38.7225,39.4,38.45,0.9499999999999957,0.9499999999999957,159993,209566,121829,87737,-87737
2018-01-21,38.654,39.26,38.17,1.0899999999999963,-1.0899999999999963,38.914,39.45,38.45,1.0,-0.990000000000002,37.902,38.64,37.44,1.2000000000000028,-0.980000000000004,38.386,39.07,37.88,1.1899999999999977,-0.6600000000000037,110141,150413,83441,66972,7978
2018-01-28,37.554,38.32,36.86,1.4600000000000009,-1.1400000000000006,37.848,38.62,37.2,1.4199999999999946,-1.4199999999999946,36.98,37.8,36.5,1.2999999999999972,-1.2999999999999972,37.338,37.98,36.54,1.4399999999999977,-1.4399999999999977,234311,371053,111750,259303,213156
2018-02-04,34.42,36.21,33.35,2.8599999999999994,-2.520000000000003,34.922000000000004,36.77,33.69,3.0800000000000054,-3.0800000000000054,33.346,34.23,32.1,2.1299999999999955,-2.1299999999999955,33.884,34.57,33.04,1.5300000000000011,-1.2100000000000009,263308,366481,156619,209862,-94537
2018-02-11,34.776,37.47,33.28,4.189999999999998,2.3700000000000045,36.03,40.82,33.6,7.219999999999999,2.3200000000000003,33.980000000000004,35.13,32.72,2.4100000000000037,2.3100000000000023,34.8,35.77,33.4,2.3700000000000045,2.020000000000003,244728,360094,153832,206262,36616
2018-02-18,35.37,35.6,35.23,0.37000000000000455,0.13000000000000256,35.822500000000005,36.02,35.7,0.3200000000000003,-0.0899999999999963,35.0625,35.29,34.74,0.5499999999999972,-0.36999999999999744,35.435,35.67,35.2,0.46999999999999886,0.25,215767,257353,153562,103791,-61257
2018-02-25,35.458,36.26,34.53,1.7299999999999969,-1.0799999999999983,35.946,36.82,35.3,1.5200000000000031,-1.1200000000000045,35.012,35.68,34.42,1.259999999999998,-0.8699999999999974,35.38,36.17,34.93,1.240000000000002,-1.0,206509,278768,157561,121207,-121207
2018-03-04,35.596,36.02,35.04,0.980000000000004,0.46000000000000085,36.134,36.54,35.98,0.5600000000000023,-0.010000000000005116,35.21,35.53,34.97,0.5600000000000023,-0.030000000000001137,35.698,35.91,35.2,0.7099999999999937,0.07000000000000028,147273,198744,119588,79156,-3069
2018-03-11,35.562,36.11,34.94,1.1700000000000017,-1.0600000000000023,35.888,36.36,35.5,0.8599999999999994,-0.7199999999999989,34.982,35.39,34.65,0.740000000000002,-0.490000000000002,35.4,35.87,34.95,0.9199999999999946,-0.27999999999999403,230545,469121,113275,355846,296104
2018-03-18,34.986,35.41,34.66,0.75,-0.75,35.274,35.68,34.72,0.9600000000000009,-0.9600000000000009,34.55,35.0,33.55,1.4500000000000028,-1.0600000000000023,34.708,35.11,33.56,1.5499999999999972,-1.5499999999999972,175276,241245,97174,144071,-8402
2018-03-25,34.535,34.81,34.1,0.7100000000000009,0.6599999999999966,35.0175,35.17,34.85,0.3200000000000003,0.3200000000000003,34.065,34.33,33.52,0.8099999999999952,0.6699999999999946,34.6525,34.93,34.4,0.5300000000000011,0.14999999999999858,230209,279371,203194,76177,-20275
2018-04-01,34.188,34.78,33.29,1.490000000000002,-0.7900000000000063,34.57,35.3,34.0,1.2999999999999972,-1.0399999999999991,33.526,34.21,33.1,1.1099999999999994,-1.1099999999999994,33.946,34.55,33.32,1.2299999999999969,-1.2299999999999969,278573,451855,175127,276728,-245339
2018-04-08,34.252,34.99,33.54,1.4500000000000028,1.4500000000000028,34.696,35.13,33.97,1.1600000000000037,1.1600000000000037,33.954,34.48,33.11,1.3699999999999974,1.3500000000000014,34.333999999999996,34.86,33.36,1.5,1.2199999999999989,191442,338731,132701,206030,160041
2018-04-15,35.438,35.85,34.79,1.0600000000000023,1.0600000000000023,35.74,35.97,35.29,0.6799999999999997,0.5600000000000023,34.674,35.17,34.26,0.9100000000000037,0.46000000000000085,35.536,35.89,35.09,0.7999999999999972,0.27999999999999403,187184,230656,132271,98385,-90245
2018-04-22,35.438,35.58,35.2,0.37999999999999545,0.10000000000000142,35.694,35.81,35.53,0.28000000000000114,0.12000000000000455,34.98,35.15,34.93,0.21999999999999886,-0.21000000000000085,35.354,35.5,35.19,0.3100000000000023,-0.18999999999999773,158060,232033,80702,151331,99493
2018-04-29,37.984,43.45,35.37,8.080000000000005,4.809999999999995,39.036,43.92,35.7,8.219999999999999,8.199999999999996,37.064,40.23,35.05,5.18,4.8899999999999935,38.036,43.42,35.44,7.980000000000004,7.969999999999999,588603,1463840,104152,1359688,758816
2018-05-06,44.978,46.67,43.17,3.5,2.059999999999995,45.974,47.11,44.22,2.8900000000000006,2.030000000000001,44.414,45.5,42.95,2.549999999999997,2.3799999999999955,45.268,46.68,43.08,3.6000000000000014,2.469999999999999,485815,899188,248732,650456,-637791
2018-05-13,45.034,45.91,44.53,1.3799999999999955,-1.3799999999999955,45.91,47.49,44.97,2.520000000000003,-1.9500000000000028,44.328,44.73,44.06,0.6699999999999946,-0.44999999999999574,44.85,45.42,44.3,1.1200000000000045,0.6099999999999994,392391,474726,288989,185737,185737
2018-05-20,45.972,46.27,45.55,0.720000000000006,0.5,46.798,47.89,46.32,1.5700000000000003,1.3299999999999983,45.746,45.93,45.4,0.5300000000000011,0.5200000000000031,46.33,46.94,46.09,0.8499999999999943,0.6099999999999994,272070,378074,153477,224597,-9323
2018-05-27,47.07,47.64,46.66,0.980000000000004,0.490000000000002,47.8075,48.73,46.96,1.769999999999996,0.8900000000000006,46.39,47.09,45.56,1.5300000000000011,0.9600000000000009,47.144999999999996,47.62,46.49,1.1299999999999955,1.1299999999999955,261561,319573,200018,119555,-102232
2018-06-03,49.05,49.86,47.58,2.280000000000001,2.260000000000005,49.728,50.49,48.76,1.730000000000004,1.25,48.868,49.68,47.58,2.1000000000000014,1.8500000000000014,49.472,50.07,48.63,1.4399999999999977,0.8599999999999994,241220,369912,136131,233781,-142557
2018-06-10,49.772,50.14,49.45,0.6899999999999977,0.6400000000000006,50.322,51.28,49.89,1.3900000000000006,1.2800000000000011,49.114,49.95,48.41,1.5400000000000063,1.5400000000000063,50.018,50.82,49.46,1.3599999999999994,1.0799999999999983,213646,366506,96040,270466,270466
2018-06-17,50.506,50.65,50.23,0.4200000000000017,0.03999999999999915,50.738,50.86,50.54,0.3200000000000003,-0.2700000000000031,49.92,50.2,49.47,0.730000000000004,-0.490000000000002,50.46,50.61,50.28,0.3299999999999983,-0.3299999999999983,239164,430467,170264,260203,238795
2018-06-24,49.482,49.89,49.07,0.8200000000000003,-0.509999999999998,49.844,50.24,49.52,0.7199999999999989,-0.4799999999999969,48.662,49.0,48.05,0.9500000000000028,0.07000000000000028,49.216,49.61,48.93,0.6799999999999997,-0.2700000000000031,179906,231038,138716,92322,-68856
