Date,CRWS_Open_average,CRWS_Open_max,CRWS_Open_min,CRWS_Open_volatility,CRWS_Open_change,CRWS_High_average,CRWS_High_max,CRWS_High_min,CRWS_High_volatility,CRWS_High_change,CRWS_Low_average,CRWS_Low_max,CRWS_Low_min,CRWS_Low_volatility,CRWS_Low_change,CRWS_Close_average,CRWS_Close_max,CRWS_Close_min,CRWS_Close_volatility,CRWS_Close_change,CRWS_Volume_average,CRWS_Volume_max,CRWS_Volume_min,CRWS_Volume_volatility,CRWS_Volume_change
2018-03-25,5.8925,5.95,5.85,0.10000000000000053,-0.08000000000000007,5.91,5.95,5.87,0.08000000000000007,-0.08000000000000007,5.725,5.85,5.65,0.1999999999999993,-0.1999999999999993,5.8875,5.9,5.85,0.05000000000000071,-0.05000000000000071,22586,36685,16204,20481,-19754
2018-04-01,5.914,5.95,5.85,0.10000000000000053,-0.08000000000000007,5.974,6.0,5.92,0.08000000000000007,-0.08000000000000007,5.84,5.9,5.7,0.20000000000000018,-0.20000000000000018,5.898000000000001,5.95,5.84,0.11000000000000032,-0.0600000000000005,7306,12888,3379,9509,5887
2018-04-08,5.82,5.95,5.71,0.2400000000000002,-0.08000000000000007,5.892,5.96,5.8,0.16000000000000014,0.0,5.7219999999999995,5.85,5.51,0.33999999999999986,0.20000000000000018,5.85,5.9,5.8,0.10000000000000053,-0.10000000000000053,8872,30836,0,30836,-24519
2018-04-15,5.738,5.8,5.7,0.09999999999999964,-0.0699999999999994,5.7700000000000005,5.8,5.7,0.09999999999999964,-0.019999999999999574,5.716,5.75,5.7,0.04999999999999982,-0.04999999999999982,5.736,5.78,5.7,0.08000000000000007,-0.08000000000000007,4227,11091,0,11091,6579
2018-04-22,5.93,6.1,5.8,0.2999999999999998,0.2999999999999998,6.028,6.1,5.95,0.14999999999999947,0.14999999999999947,5.824,5.9,5.75,0.15000000000000036,0.15000000000000036,5.904,6.05,5.8,0.25,0.10000000000000053,30099,59893,13541,46352,-40303
2018-04-29,5.94,6.0,5.85,0.15000000000000036,-0.04999999999999982,5.956,6.03,5.9,0.1299999999999999,-0.08000000000000007,5.82,5.95,5.75,0.20000000000000018,0.10000000000000053,5.89,5.95,5.8,0.15000000000000036,0.0,7055,14197,868,13329,-13329
2018-05-06,5.876,5.9,5.85,0.05000000000000071,0.03000000000000025,5.942,6.0,5.9,0.09999999999999964,-0.04999999999999982,5.84,5.87,5.8,0.07000000000000028,-0.009999999999999787,5.89,5.95,5.85,0.10000000000000053,-0.04999999999999982,10010,17854,2949,14905,7024
2018-05-13,5.99,6.0,5.95,0.04999999999999982,0.04999999999999982,6.048,6.1,6.0,0.09999999999999964,0.07000000000000028,5.954,6.0,5.92,0.08000000000000007,0.08000000000000007,5.972,6.04,5.95,0.08999999999999986,0.07000000000000028,17031,23302,10724,12578,-12578
2018-05-20,6.025,6.1,5.95,0.14999999999999947,-0.04999999999999982,6.074999999999999,6.1,6.0,0.09999999999999964,0.0,5.95,5.95,5.95,0.0,0.0,5.985,6.0,5.95,0.04999999999999982,-0.04999999999999982,12657,25864,2104,23760,-15077
2018-05-27,5.92,6.0,5.8,0.20000000000000018,-0.15000000000000036,5.992,6.1,5.85,0.25,-0.23000000000000043,5.81,5.96,5.7,0.2599999999999998,-0.14999999999999947,5.828,6.0,5.7,0.2999999999999998,-0.14999999999999947,39308,66180,11143,55037,22346
2018-06-03,5.616,5.75,5.5,0.25,-0.04999999999999982,5.686,5.78,5.6,0.1800000000000006,-0.08000000000000007,5.48,5.5,5.45,0.04999999999999982,-0.04999999999999982,5.54,5.6,5.5,0.09999999999999964,-0.04999999999999982,47806,59580,18033,41547,6143
2018-06-10,5.84,6.15,5.5,0.6500000000000004,0.25,5.93,6.25,5.7,0.5499999999999998,0.14999999999999947,5.64,5.8,5.4,0.39999999999999947,0.34999999999999964,5.76,5.9,5.65,0.25,0.09999999999999964,132028,218886,47304,171582,-119603
2018-06-17,5.7299999999999995,5.9,5.55,0.35000000000000053,-0.2999999999999998,5.76,5.9,5.6,0.3000000000000007,-0.25,5.63,5.75,5.5,0.25,-0.25,5.66,5.8,5.5,0.2999999999999998,-0.25,20180,27250,14336,12914,-12211
2018-06-24,5.604,5.65,5.57,0.08000000000000007,0.08000000000000007,5.66,5.75,5.57,0.17999999999999972,0.10999999999999943,5.54,5.6,5.5,0.09999999999999964,0.04999999999999982,5.608,5.7,5.55,0.15000000000000036,0.04999999999999982,26763,84931,938,83993,3553
2018-07-01,5.62,5.65,5.58,0.07000000000000028,0.0,5.6375,5.65,5.6,0.05000000000000071,0.0,5.4725,5.59,5.25,0.33999999999999986,-0.33999999999999986,5.56,5.6,5.5,0.09999999999999964,-0.08999999999999986,13503,35077,2475,32602,32602
2018-07-08,5.402,5.55,5.3,0.25,-0.14999999999999947,5.456,5.55,5.4,0.14999999999999947,-0.13999999999999968,5.324,5.35,5.3,0.04999999999999982,-0.040000000000000036,5.4,5.45,5.35,0.10000000000000053,0.05000000000000071,30052,54854,6378,48476,-5020
2018-07-15,5.334,5.37,5.3,0.07000000000000028,0.0,5.382000000000001,5.4,5.35,0.05000000000000071,-0.05000000000000071,5.314,5.37,5.3,0.07000000000000028,0.0,5.356,5.38,5.35,0.03000000000000025,0.0,13192,25580,2179,23401,10354
2018-07-22,5.26,5.3,5.2,0.09999999999999964,-0.04999999999999982,5.362,5.45,5.28,0.16999999999999993,0.11000000000000032,5.24,5.3,5.2,0.09999999999999964,-0.04999999999999982,5.2860000000000005,5.45,5.2,0.25,0.15000000000000036,17390,28893,5147,23746,23746
2018-07-29,5.352,5.4,5.3,0.10000000000000053,0.0,5.416,5.45,5.38,0.07000000000000028,-0.04999999999999982,5.31,5.35,5.25,0.09999999999999964,0.09999999999999964,5.366,5.4,5.3,0.10000000000000053,0.08000000000000007,12176,22062,5591,16471,-16471
2018-08-05,5.54,5.95,5.3,0.6500000000000004,0.6000000000000005,5.678,5.95,5.36,0.5899999999999999,0.5899999999999999,5.4639999999999995,5.69,5.3,0.39000000000000057,0.39000000000000057,5.64,5.9,5.32,0.5800000000000001,0.4899999999999993,32054,94647,5428,89219,12759
2018-08-12,5.814,5.96,5.71,0.25,-0.09999999999999964,5.9079999999999995,6.0,5.84,0.16000000000000014,-0.040000000000000036,5.76,5.8,5.71,0.08999999999999986,0.0,5.83,5.9,5.75,0.15000000000000036,0.09999999999999964,7584,14235,3631,10604,-4286
2018-08-19,5.786,5.8,5.75,0.04999999999999982,0.0,5.806,5.85,5.78,0.0699999999999994,-0.04999999999999982,5.712,5.8,5.6,0.20000000000000018,-0.09999999999999964,5.744,5.8,5.7,0.09999999999999964,-0.09999999999999964,9489,24738,3707,21031,2494
2018-08-26,5.6325,5.75,5.5,0.25,0.09999999999999964,5.755,5.87,5.7,0.16999999999999993,0.16999999999999993,5.5375,5.71,5.4,0.3099999999999996,0.3099999999999996,5.6425,5.85,5.45,0.39999999999999947,0.39999999999999947,9804,12110,6996,5114,592
2018-09-02,5.882,6.0,5.75,0.25,-0.15000000000000036,6.034,6.13,5.9,0.22999999999999954,0.22999999999999954,5.804,5.96,5.6,0.3600000000000003,0.15000000000000036,5.998,6.05,5.85,0.20000000000000018,0.20000000000000018,18671,26501,9873,16628,10760
2018-09-09,5.97,6.05,5.9,0.14999999999999947,-0.04999999999999982,6.086,6.11,6.03,0.08000000000000007,-0.05999999999999961,5.758,5.95,5.49,0.45999999999999996,0.35999999999999943,6.03,6.1,5.9,0.1999999999999993,-0.14999999999999947,34865,59804,15765,44039,16753
2018-09-16,5.802,5.9,5.71,0.1900000000000004,-0.1900000000000004,5.946,6.0,5.9,0.09999999999999964,-0.02999999999999936,5.62,5.75,5.55,0.20000000000000018,-0.10000000000000053,5.83,5.95,5.7,0.25,0.09999999999999964,17772,28655,6557,22098,-8295
2018-09-23,5.668,5.75,5.6,0.15000000000000036,0.09999999999999964,5.7780000000000005,5.82,5.74,0.08000000000000007,0.040000000000000036,5.636,5.69,5.6,0.09000000000000075,0.040000000000000036,5.7,5.75,5.65,0.09999999999999964,0.0,8622,16768,2477,14291,-8462
2018-09-30,5.5440000000000005,5.82,5.4,0.41999999999999993,-0.41999999999999993,5.66,5.85,5.52,0.33000000000000007,-0.28000000000000025,5.444,5.6,5.4,0.1999999999999993,-0.1999999999999993,5.482,5.61,5.4,0.20999999999999996,-0.20999999999999996,18690,27413,3796,23617,4594
2018-10-07,5.316,5.35,5.27,0.08000000000000007,-0.04999999999999982,5.3839999999999995,5.43,5.35,0.08000000000000007,0.05000000000000071,5.214,5.3,5.0,0.2999999999999998,0.019999999999999574,5.28,5.31,5.23,0.07999999999999918,0.02999999999999936,45531,174671,5688,168983,-14544
2018-10-14,5.378,5.53,5.31,0.22000000000000064,0.0,5.53,5.6,5.45,0.14999999999999947,-0.09999999999999964,5.316,5.33,5.31,0.020000000000000462,0.0,5.358,5.52,5.31,0.20999999999999996,-0.20999999999999996,6399,9740,4151,5589,-5456
2018-10-21,5.258,5.35,5.19,0.15999999999999925,-0.10999999999999943,5.3180000000000005,5.39,5.23,0.15999999999999925,-0.10999999999999943,5.19,5.23,5.15,0.08000000000000007,-0.0600000000000005,5.2540000000000004,5.3,5.2,0.09999999999999964,-0.019999999999999574,10219,17200,4506,12694,12584
2018-10-28,5.28,5.33,5.22,0.11000000000000032,0.08000000000000007,5.35,5.47,5.25,0.21999999999999975,0.17999999999999972,5.242,5.31,5.19,0.11999999999999922,-0.009999999999999787,5.268,5.33,5.2,0.1299999999999999,-0.04999999999999982,10648,22393,1966,20427,9153
2018-11-04,5.5680000000000005,5.9,5.19,0.71,0.71,5.728,6.15,5.22,0.9300000000000006,0.5800000000000001,5.5360000000000005,5.9,5.15,0.75,0.6600000000000001,5.6080000000000005,5.93,5.16,0.7699999999999996,0.5899999999999999,30929,117540,2808,114732,-9314
2018-11-11,5.786,5.85,5.65,0.1999999999999993,0.04999999999999982,5.926,5.98,5.83,0.15000000000000036,-0.0600000000000005,5.726,5.85,5.65,0.1999999999999993,-0.08000000000000007,5.84,5.96,5.68,0.28000000000000025,0.1200000000000001,10164,22878,2755,20123,-15521
2018-11-18,5.8175,5.95,5.71,0.2400000000000002,0.04999999999999982,5.8625,5.95,5.76,0.1900000000000004,-0.1299999999999999,5.725,5.85,5.67,0.17999999999999972,-0.020000000000000462,5.7975,5.95,5.67,0.28000000000000025,-0.16999999999999993,7618,13836,2452,11384,-1588
2018-11-25,5.86,6.0,5.67,0.33000000000000007,0.16999999999999993,6.014,6.05,5.99,0.05999999999999961,0.04999999999999982,5.76,5.89,5.67,0.21999999999999975,0.15999999999999925,5.930000000000001,6.03,5.78,0.25,0.16000000000000014,9251,15962,5119,10843,-8685
2018-12-02,5.8625,6.03,5.74,0.29000000000000004,-0.1800000000000006,5.92,6.03,5.83,0.20000000000000018,-0.14000000000000057,5.695,5.76,5.56,0.20000000000000018,-0.040000000000000036,5.76,5.82,5.7,0.1200000000000001,-0.08999999999999986,11819,18726,6627,12099,-12099
2018-12-09,5.784,5.97,5.65,0.3199999999999994,-0.0699999999999994,5.926,6.0,5.83,0.16999999999999993,0.03000000000000025,5.716,5.85,5.65,0.1999999999999993,0.15999999999999925,5.82,5.9,5.68,0.22000000000000064,0.07000000000000028,9890,17037,4832,12205,12205
2018-12-16,5.614,5.89,5.41,0.47999999999999954,-0.47999999999999954,5.688,5.9,5.5,0.40000000000000036,-0.40000000000000036,5.544,5.85,5.41,0.4399999999999995,-0.4399999999999995,5.59,5.85,5.44,0.40999999999999925,-0.3699999999999992,11661,17795,3648,14147,-5800
2018-12-23,5.4575000000000005,5.5,5.4,0.09999999999999964,-0.009999999999999787,5.5,5.5,5.5,0.0,0.0,5.3775,5.4,5.35,0.05000000000000071,0.040000000000000036,5.415,5.47,5.39,0.08000000000000007,0.0,17051,21920,15033,6887,-6016
2018-12-30,5.8125,5.96,5.39,0.5700000000000003,0.5700000000000003,5.9875,6.05,5.94,0.10999999999999943,0.020000000000000462,5.545,5.64,5.39,0.25,0.25,5.9350000000000005,5.99,5.88,0.11000000000000032,0.010000000000000675,21501,43892,6702,37190,-28282
2019-01-06,5.82,5.94,5.67,0.27000000000000046,-0.09000000000000075,5.894,5.97,5.81,0.16000000000000014,-0.040000000000000036,5.726,5.79,5.67,0.1200000000000001,-0.11000000000000032,5.84,5.96,5.68,0.28000000000000025,-0.25,6505,20924,602,20322,1005
2019-01-13,5.685,5.82,5.55,0.27000000000000046,0.16999999999999993,5.7825,5.89,5.67,0.21999999999999975,0.21999999999999975,5.64,5.77,5.55,0.21999999999999975,0.21999999999999975,5.702500000000001,5.86,5.58,0.28000000000000025,0.28000000000000025,11523,17742,7587,10155,-7103
2019-01-20,5.832,5.91,5.79,0.1200000000000001,-0.11000000000000032,5.858,5.94,5.79,0.15000000000000036,-0.0600000000000005,5.758,5.83,5.64,0.1900000000000004,-0.07000000000000028,5.836,5.89,5.77,0.1200000000000001,-0.019999999999999574,7012,17696,928,16768,-7027
2019-01-27,5.858,5.89,5.8,0.08999999999999986,0.009999999999999787,5.896,5.9,5.89,0.010000000000000675,-0.010000000000000675,5.808,5.89,5.74,0.14999999999999947,-0.1299999999999999,5.878,5.9,5.84,0.0600000000000005,0.019999999999999574,3486,5164,1203,3961,3961
2019-02-03,5.772,5.88,5.66,0.21999999999999975,-0.1900000000000004,5.82,5.9,5.67,0.23000000000000043,-0.10000000000000053,5.632,5.75,5.5,0.25,-0.1200000000000001,5.656,5.85,5.5,0.34999999999999964,-0.1299999999999999,31975,125272,5479,119793,-5821
2019-02-10,5.6475,5.7,5.61,0.08999999999999986,0.040000000000000036,5.7125,5.79,5.66,0.1299999999999999,-0.040000000000000036,5.6274999999999995,5.7,5.57,0.1299999999999999,0.0699999999999994,5.64,5.7,5.59,0.11000000000000032,0.04999999999999982,9789,13197,5985,7212,-6731
2019-02-17,5.59,5.63,5.56,0.07000000000000028,0.03000000000000025,5.702,5.75,5.63,0.1200000000000001,0.019999999999999574,5.529999999999999,5.56,5.5,0.05999999999999961,-0.019999999999999574,5.552,5.66,5.51,0.15000000000000036,-0.009999999999999787,19413,26774,15202,11572,-2894
2019-02-24,5.486,5.57,5.44,0.1299999999999999,-0.10000000000000053,5.62,5.72,5.5,0.21999999999999975,-0.1299999999999999,5.42,5.46,5.38,0.08000000000000007,-0.08000000000000007,5.43,5.46,5.38,0.08000000000000007,-0.08000000000000007,24893,56131,5039,51092,22183
2019-03-03,5.378,5.5,5.27,0.23000000000000043,0.07000000000000028,5.444,5.59,5.31,0.28000000000000025,-0.009999999999999787,5.276,5.33,5.2,0.1299999999999999,-0.009999999999999787,5.332,5.45,5.23,0.21999999999999975,0.04999999999999982,25765,77032,2262,74770,27325
2019-03-10,5.344,5.5,5.23,0.2699999999999996,-0.2599999999999998,5.352,5.5,5.24,0.2599999999999998,-0.2599999999999998,5.216,5.27,5.2,0.0699999999999994,0.009999999999999787,5.234,5.3,5.2,0.09999999999999964,-0.009999999999999787,17066,25378,7955,17423,-9529
2019-03-17,5.176,5.24,5.14,0.10000000000000053,-0.07000000000000028,5.222,5.3,5.18,0.1200000000000001,0.05999999999999961,5.112,5.14,5.05,0.08999999999999986,0.019999999999999574,5.164,5.19,5.14,0.05000000000000071,-0.03000000000000025,26313,41703,9582,32121,-15801
2019-03-24,5.2,5.29,5.16,0.1299999999999999,-0.1200000000000001,5.232,5.3,5.19,0.10999999999999943,-0.04999999999999982,5.16,5.17,5.15,0.019999999999999574,-0.019999999999999574,5.17,5.22,5.15,0.0699999999999994,-0.0699999999999994,11328,29555,3914,25641,16879
2019-03-31,5.2,5.23,5.17,0.0600000000000005,0.020000000000000462,5.226,5.3,5.18,0.1200000000000001,0.020000000000000462,5.138,5.17,5.1,0.07000000000000028,-0.010000000000000675,5.172,5.22,5.12,0.09999999999999964,-0.04999999999999982,30908,112753,8330,104423,104132
2019-04-07,4.978,5.12,4.83,0.29000000000000004,-0.1900000000000004,5.018,5.12,4.93,0.1900000000000004,-0.10000000000000053,4.878,5.01,4.75,0.2599999999999998,-0.09999999999999964,4.928,5.03,4.79,0.2400000000000002,-0.03000000000000025,210870,933276,4381,928895,-13457
2019-04-14,4.9275,5.04,4.79,0.25,-0.1200000000000001,4.985,5.04,4.94,0.09999999999999964,-0.040000000000000036,4.87,4.98,4.79,0.1900000000000004,-0.0600000000000005,4.915,4.98,4.79,0.1900000000000004,-0.010000000000000675,34624,83683,11938,71745,11140
2019-04-21,5.077999999999999,5.14,4.97,0.16999999999999993,0.16999999999999993,5.154,5.25,5.05,0.20000000000000018,0.20000000000000018,5.0520000000000005,5.11,4.95,0.16000000000000014,0.16000000000000014,5.11,5.2,5.05,0.15000000000000036,0.15000000000000036,38513,103357,8757,94600,-52537
2019-04-28,5.188,5.22,5.15,0.0699999999999994,-0.02999999999999936,5.236,5.26,5.21,0.04999999999999982,0.04999999999999982,5.164,5.18,5.15,0.02999999999999936,-0.02999999999999936,5.206,5.23,5.2,0.03000000000000025,0.03000000000000025,18500,32268,6444,25824,15600
2019-05-05,5.258,5.37,5.18,0.1900000000000004,0.13999999999999968,5.336,5.39,5.25,0.13999999999999968,0.1200000000000001,5.15,5.19,5.05,0.14000000000000057,-0.02999999999999936,5.256,5.39,5.2,0.1899999999999995,0.03000000000000025,54439,117208,9663,107545,49276
2019-05-12,4.836,5.25,4.55,0.7000000000000002,-0.45999999999999996,4.956,5.45,4.74,0.71,-0.5800000000000001,4.556,4.76,4.01,0.75,0.75,4.736,4.85,4.51,0.33999999999999986,0.3200000000000003,176284,753202,24845,728357,-728357
2019-05-19,4.83,4.91,4.8,0.11000000000000032,0.10000000000000053,4.87,4.92,4.83,0.08999999999999986,0.07000000000000028,4.8100000000000005,4.9,4.76,0.14000000000000057,0.14000000000000057,4.83,4.9,4.76,0.14000000000000057,0.14000000000000057,14106,30431,5133,25298,-433
2019-05-26,4.966,5.05,4.88,0.16999999999999993,0.14999999999999947,5.062,5.12,4.97,0.15000000000000036,0.08000000000000007,4.888,5.02,4.72,0.2999999999999998,-0.1299999999999999,5.01,5.06,4.9,0.15999999999999925,0.09999999999999964,34539,109807,3742,106065,6737
2019-06-02,4.954000000000001,5.03,4.86,0.16999999999999993,-0.08999999999999986,5.0200000000000005,5.09,4.94,0.14999999999999947,-0.10999999999999943,4.9,4.95,4.82,0.1299999999999999,-0.1299999999999999,4.942,5.05,4.82,0.22999999999999954,-0.22999999999999954,15433,23195,8184,15011,-2056
2019-06-09,4.732,4.9,4.49,0.41000000000000014,-0.3099999999999996,4.84,5.15,4.53,0.6200000000000001,-0.33999999999999986,4.568,4.7,4.43,0.27000000000000046,-0.23999999999999932,4.646,4.8,4.46,0.33999999999999986,-0.14999999999999947,89900,229210,13572,215638,48601
2019-06-16,4.502,4.58,4.36,0.21999999999999975,-0.20999999999999996,4.524,4.6,4.4,0.1999999999999993,-0.1999999999999993,4.4399999999999995,4.53,4.35,0.1800000000000006,-0.1800000000000006,4.452,4.55,4.35,0.20000000000000018,-0.16999999999999993,25664,39673,17057,22616,-7325
2019-06-23,4.434,4.49,4.36,0.1299999999999999,0.08999999999999986,4.582,4.75,4.49,0.2599999999999998,0.16000000000000014,4.392,4.43,4.36,0.0699999999999994,0.019999999999999574,4.54,4.7,4.46,0.2400000000000002,0.08000000000000007,39960,77511,5999,71512,47663
2019-06-30,4.4775,4.52,4.42,0.09999999999999964,-0.009999999999999787,4.535,4.56,4.48,0.07999999999999918,-0.0699999999999994,4.4125,4.44,4.39,0.05000000000000071,0.010000000000000675,4.48,4.55,4.4,0.14999999999999947,-0.10999999999999943,13671,21488,4809,16679,645
2019-07-07,4.472,4.5,4.43,0.07000000000000028,0.019999999999999574,4.562,4.66,4.49,0.16999999999999993,0.1299999999999999,4.434,4.48,4.4,0.08000000000000007,0.0600000000000005,4.508,4.66,4.42,0.2400000000000002,0.1299999999999999,10850,16601,7891,8710,2232
2019-07-14,4.538,4.61,4.47,0.14000000000000057,0.09000000000000075,4.618,4.66,4.55,0.11000000000000032,-0.009999999999999787,4.51,4.55,4.47,0.08000000000000007,0.04999999999999982,4.578,4.65,4.5,0.15000000000000036,0.15000000000000036,17895,35037,4797,30240,21670
2019-07-21,4.574,4.63,4.55,0.08000000000000007,0.020000000000000462,4.684,4.73,4.61,0.1200000000000001,0.1200000000000001,4.554,4.58,4.53,0.04999999999999982,-0.019999999999999574,4.588,4.63,4.56,0.07000000000000028,-0.02999999999999936,61467,224080,4644,219436,-25346
2019-07-28,4.666,4.72,4.6,0.1200000000000001,0.08000000000000007,4.73,4.77,4.7,0.0699999999999994,0.03999999999999915,4.593999999999999,4.62,4.55,0.07000000000000028,-0.07000000000000028,4.668,4.76,4.6,0.16000000000000014,0.09999999999999964,22601,41066,11029,30037,-16274
2019-08-04,4.758,4.88,4.7,0.17999999999999972,0.17999999999999972,4.83,4.92,4.77,0.15000000000000036,0.15000000000000036,4.748,4.83,4.7,0.1299999999999999,0.1299999999999999,4.804,4.91,4.74,0.16999999999999993,0.16999999999999993,9239,12846,3688,9158,-135
2019-08-11,5.096,5.2,4.9,0.2999999999999998,0.2999999999999998,5.2299999999999995,5.34,4.92,0.41999999999999993,0.3799999999999999,5.008,5.11,4.8,0.3100000000000005,0.3100000000000005,5.17,5.27,4.92,0.34999999999999964,0.34999999999999964,30546,60118,15924,44194,2629
2019-08-18,5.228,5.33,5.13,0.20000000000000018,0.09999999999999964,5.308,5.33,5.3,0.03000000000000025,0.03000000000000025,5.194,5.23,5.13,0.10000000000000053,-0.07000000000000028,5.286,5.32,5.25,0.07000000000000028,0.07000000000000028,18844,33797,9896,23901,15726
2019-08-25,5.2075000000000005,5.32,5.15,0.16999999999999993,-0.1200000000000001,5.3425,5.36,5.32,0.040000000000000036,0.040000000000000036,5.165,5.2,5.13,0.07000000000000028,0.03000000000000025,5.24,5.36,5.17,0.1900000000000004,0.1900000000000004,16985,41231,869,40362,-40362
2019-09-01,5.354,5.4,5.25,0.15000000000000036,-0.020000000000000462,5.426,5.47,5.4,0.0699999999999994,0.05999999999999961,5.26,5.35,5.14,0.20999999999999996,0.040000000000000036,5.346,5.47,5.25,0.21999999999999975,0.05999999999999961,14412,21991,8005,13986,6616
2019-09-08,5.356,5.45,5.29,0.16000000000000014,-0.08999999999999986,5.41,5.46,5.34,0.1200000000000001,-0.08000000000000007,5.286,5.34,5.24,0.09999999999999964,-0.040000000000000036,5.338,5.39,5.26,0.1299999999999999,0.040000000000000036,34491,70850,9663,61187,-2515
2019-09-15,5.286,5.34,5.24,0.09999999999999964,0.0,5.418,5.45,5.35,0.10000000000000053,0.0,5.214,5.27,5.07,0.1999999999999993,-0.1999999999999993,5.364,5.45,5.28,0.16999999999999993,0.07000000000000028,35802,60954,8015,52939,52939
2019-09-22,5.578,5.84,5.42,0.41999999999999993,0.3700000000000001,5.824,6.25,5.52,0.7300000000000004,0.7300000000000004,5.522,5.76,5.4,0.35999999999999943,0.35999999999999943,5.754,6.25,5.42,0.8300000000000001,0.75,45078,108965,13073,95892,42720
2019-09-29,6.154,6.25,5.99,0.2599999999999998,-0.019999999999999574,6.246,6.46,6.15,0.3099999999999996,0.1900000000000004,5.976,6.16,5.88,0.28000000000000025,0.23000000000000043,6.106,6.35,5.94,0.40999999999999925,0.2999999999999998,57726,112972,21303,91669,-45250
2019-10-06,6.402,6.59,6.21,0.3799999999999999,0.20000000000000018,6.49,6.64,6.39,0.25,0.25,6.304,6.55,6.03,0.5199999999999996,0.5199999999999996,6.424,6.59,6.22,0.3700000000000001,0.3700000000000001,52452,90855,20088,70767,-42167
2019-10-13,6.526,6.6,6.46,0.13999999999999968,0.019999999999999574,6.574,6.63,6.5,0.1299999999999999,-0.040000000000000036,6.372,6.44,6.31,0.13000000000000078,-0.1200000000000001,6.506,6.6,6.44,0.15999999999999925,-0.02999999999999936,18685,27069,7923,19146,13744
2019-10-20,6.348,6.45,6.25,0.20000000000000018,-0.20000000000000018,6.416,6.5,6.35,0.15000000000000036,-0.15000000000000036,6.118,6.34,5.63,0.71,-0.71,6.228,6.5,5.7,0.7999999999999998,-0.7999999999999998,42013,69856,11395,58461,56898
2019-10-27,6.108,6.62,5.75,0.8700000000000001,0.8700000000000001,6.4159999999999995,7.14,5.93,1.21,1.21,6.062,6.6,5.7,0.8999999999999995,0.8499999999999996,6.296,7.0,5.8,1.2000000000000002,1.2000000000000002,81633,129122,15589,113533,106593
