Date,CTAS_Open_average,CTAS_Open_max,CTAS_Open_min,CTAS_Open_volatility,CTAS_Open_change,CTAS_High_average,CTAS_High_max,CTAS_High_min,CTAS_High_volatility,CTAS_High_change,CTAS_Low_average,CTAS_Low_max,CTAS_Low_min,CTAS_Low_volatility,CTAS_Low_change,CTAS_Close_average,CTAS_Close_max,CTAS_Close_min,CTAS_Close_volatility,CTAS_Close_change,CTAS_Volume_average,CTAS_Volume_max,CTAS_Volume_min,CTAS_Volume_volatility,CTAS_Volume_change
2018-01-14,161.854,164.0,160.89,3.1100000000000136,2.8899999999999864,163.5,165.2,162.11,3.089999999999975,3.089999999999975,161.326,163.22,160.0,3.219999999999999,2.4099999999999966,162.978,165.14,161.22,3.9199999999999875,3.9199999999999875,607561,777339,447386,329953,-286944
2018-01-21,166.066,167.36,164.89,2.4700000000000273,2.4700000000000273,166.804,167.8,165.28,2.5200000000000102,2.289999999999992,165.098,166.02,163.46,2.5600000000000023,2.109999999999985,166.046,167.77,164.9,2.8700000000000045,1.0999999999999943,433396,496791,372405,124386,64631
2018-01-28,165.398,167.87,162.31,5.560000000000002,-3.819999999999993,166.724,169.96,163.38,6.5800000000000125,-3.5999999999999943,162.694,166.26,156.43,9.829999999999984,-8.680000000000007,163.546,168.45,156.46,11.98999999999998,-9.359999999999985,657562,1032524,436957,595567,327698
2018-02-04,154.156,156.39,150.81,5.579999999999984,-0.9799999999999898,156.658,159.46,154.09,5.3700000000000045,-1.670000000000016,151.294,155.49,147.38,8.110000000000014,0.5100000000000193,153.88,156.6,149.32,7.280000000000001,-1.9499999999999886,783415,1057131,484797,572334,-572334
2018-02-11,160.2825,167.35,153.66,13.689999999999998,13.689999999999998,164.01,167.87,156.6,11.27000000000001,11.27000000000001,159.2825,166.32,152.99,13.329999999999984,13.329999999999984,163.6225,167.12,156.07,11.050000000000011,11.050000000000011,691417,1252836,275865,976971,311927
2018-02-18,167.822,170.7,166.35,4.349999999999994,4.349999999999994,169.696,171.0,168.54,2.460000000000008,2.460000000000008,166.8,169.0,165.5,3.5,3.5,168.37,170.79,166.65,4.139999999999986,4.139999999999986,557437,765013,475786,289227,221931
2018-02-25,170.178,171.83,168.18,3.6500000000000057,-2.3899999999999864,171.912,172.91,170.66,2.25,0.18000000000000682,168.724,170.66,167.08,3.579999999999984,-3.1200000000000045,170.514,171.41,169.56,1.8499999999999943,0.4099999999999966,658669,849224,383823,465401,-391869
2018-03-04,173.208,177.92,171.16,6.759999999999991,6.269999999999982,174.786,178.34,172.12,6.219999999999999,5.799999999999983,171.906,174.8,170.33,4.469999999999999,4.469999999999999,174.266,178.3,172.0,6.300000000000011,4.610000000000014,517326,636111,456840,179271,164113
2018-03-11,175.156,178.0,172.97,5.030000000000001,-5.030000000000001,175.516,178.28,173.32,4.960000000000008,-4.960000000000008,173.12,175.74,171.25,4.490000000000009,-4.490000000000009,173.862,176.13,172.99,3.1399999999999864,-3.1399999999999864,529553,988913,348756,640157,212236
2018-03-18,170.868,173.17,166.73,6.439999999999998,-2.579999999999984,173.904,175.4,172.06,3.3400000000000034,-1.7199999999999989,168.076,172.59,162.11,10.47999999999999,-4.210000000000008,169.55,173.29,163.11,10.179999999999978,-1.5400000000000205,883591,1453471,443996,1009475,433206
2018-03-25,170.89000000000001,174.27,169.53,4.740000000000009,-4.159999999999997,172.27,174.9,170.99,3.9099999999999966,-3.9099999999999966,167.7925,168.63,165.48,3.1500000000000057,-3.1500000000000057,169.17000000000002,170.58,167.46,3.1200000000000045,-2.1299999999999955,585522,613982,568602,45380,-29928
2018-04-01,169.024,170.55,167.98,2.5700000000000216,-0.4399999999999977,170.87,172.62,170.06,2.5600000000000023,0.19999999999998863,167.402,169.6,165.33,4.269999999999982,-0.18000000000000682,169.08,171.7,166.74,4.9599999999999795,-2.160000000000025,487650,640567,349286,291281,-247107
2018-04-08,170.84799999999998,172.75,169.23,3.5200000000000102,1.6299999999999955,172.214,173.05,170.76,2.2900000000000205,1.5800000000000125,169.816,170.71,168.88,1.8300000000000125,1.420000000000016,171.142,172.91,170.14,2.7700000000000102,2.579999999999984,422230,518378,344946,173432,-173432
