Date,Direxion Daily MSCI India Bull 3X Shares_Open_average,Direxion Daily MSCI India Bull 3X Shares_Open_max,Direxion Daily MSCI India Bull 3X Shares_Open_min,Direxion Daily MSCI India Bull 3X Shares_Open_volatility,Direxion Daily MSCI India Bull 3X Shares_Open_change,Direxion Daily MSCI India Bull 3X Shares_High_average,Direxion Daily MSCI India Bull 3X Shares_High_max,Direxion Daily MSCI India Bull 3X Shares_High_min,Direxion Daily MSCI India Bull 3X Shares_High_volatility,Direxion Daily MSCI India Bull 3X Shares_High_change,Direxion Daily MSCI India Bull 3X Shares_Low_average,Direxion Daily MSCI India Bull 3X Shares_Low_max,Direxion Daily MSCI India Bull 3X Shares_Low_min,Direxion Daily MSCI India Bull 3X Shares_Low_volatility,Direxion Daily MSCI India Bull 3X Shares_Low_change,Direxion Daily MSCI India Bull 3X Shares_Close_average,Direxion Daily MSCI India Bull 3X Shares_Close_max,Direxion Daily MSCI India Bull 3X Shares_Close_min,Direxion Daily MSCI India Bull 3X Shares_Close_volatility,Direxion Daily MSCI India Bull 3X Shares_Close_change
2018-06-03,78.53,78.53,78.53,0.0,0.0,79.17,79.17,79.17,0.0,0.0,78.5,78.5,78.5,0.0,0.0,78.58,78.58,78.58,0.0,0.0
2018-06-10,76.41,76.41,76.41,0.0,0.0,76.41,76.41,76.41,0.0,0.0,75.32,75.32,75.32,0.0,0.0,76.0,76.0,76.0,0.0,0.0
2018-06-17,75.07,75.07,75.07,0.0,0.0,75.69,75.69,75.69,0.0,0.0,73.42,73.42,73.42,0.0,0.0,74.73,74.73,74.73,0.0,0.0
2018-06-24,71.96,71.96,71.96,0.0,0.0,72.48,72.48,72.48,0.0,0.0,71.17,71.17,71.17,0.0,0.0,72.34,72.34,72.34,0.0,0.0
2018-07-01,75.18,75.18,75.18,0.0,0.0,76.82,76.82,76.82,0.0,0.0,75.18,75.18,75.18,0.0,0.0,76.64,76.64,76.64,0.0,0.0
2018-07-08,77.04,77.04,77.04,0.0,0.0,77.2,77.2,77.2,0.0,0.0,76.16,76.16,76.16,0.0,0.0,76.75,76.75,76.75,0.0,0.0
2018-07-15,80.25,80.25,80.25,0.0,0.0,80.25,80.25,80.25,0.0,0.0,78.89,78.89,78.89,0.0,0.0,79.07,79.07,79.07,0.0,0.0
2018-07-22,87.16,87.16,87.16,0.0,0.0,87.78,87.78,87.78,0.0,0.0,86.73,86.73,86.73,0.0,0.0,87.36,87.36,87.36,0.0,0.0
2018-07-29,89.56,89.56,89.56,0.0,0.0,89.84,89.84,89.84,0.0,0.0,88.53,88.53,88.53,0.0,0.0,89.07,89.07,89.07,0.0,0.0
2018-08-05,84.51,84.51,84.51,0.0,0.0,85.0,85.0,85.0,0.0,0.0,82.1,82.1,82.1,0.0,0.0,82.41,82.41,82.41,0.0,0.0
2018-08-12,87.89,87.89,87.89,0.0,0.0,88.15,88.15,88.15,0.0,0.0,87.22,87.22,87.22,0.0,0.0,88.12,88.12,88.12,0.0,0.0
2018-08-19,91.89,91.89,91.89,0.0,0.0,93.3,93.3,93.3,0.0,0.0,91.85,91.85,91.85,0.0,0.0,92.45,92.45,92.45,0.0,0.0
2018-08-26,87.79,87.79,87.79,0.0,0.0,89.37,89.37,89.37,0.0,0.0,87.25,87.25,87.25,0.0,0.0,88.91,88.91,88.91,0.0,0.0
2018-09-02,77.91,77.91,77.91,0.0,0.0,77.96,77.96,77.96,0.0,0.0,76.24,76.24,76.24,0.0,0.0,76.51,76.51,76.51,0.0,0.0
2018-09-09,76.65,76.65,76.65,0.0,0.0,77.1,77.1,77.1,0.0,0.0,75.3,75.3,75.3,0.0,0.0,75.51,75.51,75.51,0.0,0.0
2018-09-16,68.0,68.0,68.0,0.0,0.0,68.0,68.0,68.0,0.0,0.0,66.51,66.51,66.51,0.0,0.0,67.28,67.28,67.28,0.0,0.0
2018-09-23,67.37,67.37,67.37,0.0,0.0,67.38,67.38,67.38,0.0,0.0,65.3,65.3,65.3,0.0,0.0,65.58,65.58,65.58,0.0,0.0
2018-09-30,50.28,50.28,50.28,0.0,0.0,52.21,52.21,52.21,0.0,0.0,50.21,50.21,50.21,0.0,0.0,52.09,52.09,52.09,0.0,0.0
2018-10-07,53.9,53.9,53.9,0.0,0.0,55.0,55.0,55.0,0.0,0.0,53.9,53.9,53.9,0.0,0.0,54.04,54.04,54.04,0.0,0.0
2018-10-14,49.43,49.43,49.43,0.0,0.0,49.53,49.53,49.53,0.0,0.0,48.03,48.03,48.03,0.0,0.0,48.23,48.23,48.23,0.0,0.0
2018-10-21,50.28,50.28,50.28,0.0,0.0,50.28,50.28,50.28,0.0,0.0,47.34,47.34,47.34,0.0,0.0,48.41,48.41,48.41,0.0,0.0
2018-10-28,56.77,56.77,56.77,0.0,0.0,58.53,58.53,58.53,0.0,0.0,56.77,56.77,56.77,0.0,0.0,58.45,58.45,58.45,0.0,0.0
2018-11-04,55.54,55.54,55.54,0.0,0.0,55.54,55.54,55.54,0.0,0.0,54.0,54.0,54.0,0.0,0.0,54.23,54.23,54.23,0.0,0.0
2018-11-11,63.11,63.11,63.11,0.0,0.0,63.5,63.5,63.5,0.0,0.0,62.32,62.32,62.32,0.0,0.0,62.66,62.66,62.66,0.0,0.0
2018-11-18,61.48,61.48,61.48,0.0,0.0,61.82,61.82,61.82,0.0,0.0,61.09,61.09,61.09,0.0,0.0,61.75,61.75,61.75,0.0,0.0
2018-11-25,67.74,67.74,67.74,0.0,0.0,67.76,67.76,67.76,0.0,0.0,66.1,66.1,66.1,0.0,0.0,67.48,67.48,67.48,0.0,0.0
2018-12-02,52.2,52.2,52.2,0.0,0.0,52.75,52.75,52.75,0.0,0.0,49.73,49.73,49.73,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2018-12-09,62.68,62.68,62.68,0.0,0.0,63.33,63.33,63.33,0.0,0.0,61.23,61.23,61.23,0.0,0.0,61.7,61.7,61.7,0.0,0.0
2018-12-16,61.62,61.62,61.62,0.0,0.0,64.39,64.39,64.39,0.0,0.0,61.5,61.5,61.5,0.0,0.0,61.67,61.67,61.67,0.0,0.0
2018-12-23,68.68,68.68,68.68,0.0,0.0,68.68,68.68,68.68,0.0,0.0,66.43,66.43,66.43,0.0,0.0,66.96,66.96,66.96,0.0,0.0
2018-12-30,65.14,65.14,65.14,0.0,0.0,65.14,65.14,65.14,0.0,0.0,63.61,63.61,63.61,0.0,0.0,63.88,63.88,63.88,0.0,0.0
2019-01-06,61.16,61.16,61.16,0.0,0.0,61.94,61.94,61.94,0.0,0.0,60.6,60.6,60.6,0.0,0.0,61.01,61.01,61.01,0.0,0.0
2019-01-13,63.51,63.51,63.51,0.0,0.0,63.94,63.94,63.94,0.0,0.0,63.25,63.25,63.25,0.0,0.0,63.58,63.58,63.58,0.0,0.0
2019-01-20,58.93,58.93,58.93,0.0,0.0,59.59,59.59,59.59,0.0,0.0,58.17,58.17,58.17,0.0,0.0,59.41,59.41,59.41,0.0,0.0
2019-01-27,61.0,61.0,61.0,0.0,0.0,62.15,62.15,62.15,0.0,0.0,60.95,60.95,60.95,0.0,0.0,61.6,61.6,61.6,0.0,0.0
2019-02-03,61.7,61.7,61.7,0.0,0.0,62.13,62.13,62.13,0.0,0.0,60.95,60.95,60.95,0.0,0.0,61.13,61.13,61.13,0.0,0.0
2019-02-10,58.63,58.63,58.63,0.0,0.0,58.93,58.93,58.93,0.0,0.0,57.75,57.75,57.75,0.0,0.0,58.02,58.02,58.02,0.0,0.0
2019-02-17,62.11,62.11,62.11,0.0,0.0,63.21,63.21,63.21,0.0,0.0,61.86,61.86,61.86,0.0,0.0,62.77,62.77,62.77,0.0,0.0
2019-02-24,61.4,61.4,61.4,0.0,0.0,61.4,61.4,61.4,0.0,0.0,59.85,59.85,59.85,0.0,0.0,60.46,60.46,60.46,0.0,0.0
2019-03-03,69.72,69.72,69.72,0.0,0.0,71.62,71.62,71.62,0.0,0.0,69.72,69.72,69.72,0.0,0.0,71.31,71.31,71.31,0.0,0.0
2019-03-10,76.92,76.92,76.92,0.0,0.0,78.31,78.31,78.31,0.0,0.0,76.92,76.92,76.92,0.0,0.0,78.28,78.28,78.28,0.0,0.0
2019-03-17,72.84,72.84,72.84,0.0,0.0,73.16,73.16,73.16,0.0,0.0,72.15,72.15,72.15,0.0,0.0,72.34,72.34,72.34,0.0,0.0
2019-03-24,78.11,78.11,78.11,0.0,0.0,78.97,78.97,78.97,0.0,0.0,77.81,77.81,77.81,0.0,0.0,78.73,78.73,78.73,0.0,0.0
2019-03-31,76.52,76.52,76.52,0.0,0.0,76.79,76.79,76.79,0.0,0.0,75.97,75.97,75.97,0.0,0.0,76.56,76.56,76.56,0.0,0.0
2019-04-07,77.83,77.83,77.83,0.0,0.0,77.84,77.84,77.84,0.0,0.0,77.02,77.02,77.02,0.0,0.0,77.68,77.68,77.68,0.0,0.0
2019-04-14,74.82,74.82,74.82,0.0,0.0,74.83,74.83,74.83,0.0,0.0,73.8,73.8,73.8,0.0,0.0,74.35,74.35,74.35,0.0,0.0
2019-04-21,77.52,77.52,77.52,0.0,0.0,77.57,77.57,77.57,0.0,0.0,77.09,77.09,77.09,0.0,0.0,77.57,77.57,77.57,0.0,0.0
2019-04-28,73.98,73.98,73.98,0.0,0.0,74.65,74.65,74.65,0.0,0.0,73.2,73.2,73.2,0.0,0.0,74.43,74.43,74.43,0.0,0.0
2019-05-05,60.77,60.77,60.77,0.0,0.0,60.77,60.77,60.77,0.0,0.0,59.5,59.5,59.5,0.0,0.0,59.95,59.95,59.95,0.0,0.0
2019-05-12,73.99,73.99,73.99,0.0,0.0,74.6,74.6,74.6,0.0,0.0,73.42,73.42,73.42,0.0,0.0,73.77,73.77,73.77,0.0,0.0
2019-05-19,75.01,75.01,75.01,0.0,0.0,75.8,75.8,75.8,0.0,0.0,74.77,74.77,74.77,0.0,0.0,75.44,75.44,75.44,0.0,0.0
2019-05-26,81.09,81.09,81.09,0.0,0.0,81.62,81.62,81.62,0.0,0.0,80.84,80.84,80.84,0.0,0.0,81.14,81.14,81.14,0.0,0.0
2019-06-02,76.84,76.84,76.84,0.0,0.0,77.5,77.5,77.5,0.0,0.0,76.21,76.21,76.21,0.0,0.0,77.25,77.25,77.25,0.0,0.0
2019-06-09,70.49,70.49,70.49,0.0,0.0,71.77,71.77,71.77,0.0,0.0,70.49,70.49,70.49,0.0,0.0,71.75,71.75,71.75,0.0,0.0
2019-06-16,73.09,73.09,73.09,0.0,0.0,73.21,73.21,73.21,0.0,0.0,72.55,72.55,72.55,0.0,0.0,72.7,72.7,72.7,0.0,0.0
2019-06-23,77.25,77.25,77.25,0.0,0.0,77.27,77.27,77.27,0.0,0.0,76.4,76.4,76.4,0.0,0.0,77.18,77.18,77.18,0.0,0.0
2019-06-30,71.94,71.94,71.94,0.0,0.0,72.52,72.52,72.52,0.0,0.0,71.56,71.56,71.56,0.0,0.0,72.19,72.19,72.19,0.0,0.0
2019-07-07,72.13,72.13,72.13,0.0,0.0,72.54,72.54,72.54,0.0,0.0,72.13,72.13,72.13,0.0,0.0,72.39,72.39,72.39,0.0,0.0
2019-07-14,68.36,68.36,68.36,0.0,0.0,68.36,68.36,68.36,0.0,0.0,67.69,67.69,67.69,0.0,0.0,67.88,67.88,67.88,0.0,0.0
2019-07-21,64.94,64.94,64.94,0.0,0.0,65.03,65.03,65.03,0.0,0.0,64.4,64.4,64.4,0.0,0.0,64.62,64.62,64.62,0.0,0.0
2019-07-28,53.79,53.79,53.79,0.0,0.0,54.02,54.02,54.02,0.0,0.0,51.56,51.56,51.56,0.0,0.0,52.22,52.22,52.22,0.0,0.0
2019-08-04,56.14,56.14,56.14,0.0,0.0,56.49,56.49,56.49,0.0,0.0,55.67,55.67,55.67,0.0,0.0,55.92,55.92,55.92,0.0,0.0
2019-08-11,55.44,55.44,55.44,0.0,0.0,55.8,55.8,55.8,0.0,0.0,54.54,54.54,54.54,0.0,0.0,54.6,54.6,54.6,0.0,0.0
2019-08-18,54.5,54.5,54.5,0.0,0.0,55.37,55.37,55.37,0.0,0.0,53.88,53.88,53.88,0.0,0.0,55.15,55.15,55.15,0.0,0.0
2019-08-25,55.07,55.07,55.07,0.0,0.0,55.37,55.37,55.37,0.0,0.0,54.32,54.32,54.32,0.0,0.0,55.24,55.24,55.24,0.0,0.0
2019-09-01,54.78,54.78,54.78,0.0,0.0,55.11,55.11,55.11,0.0,0.0,54.38,54.38,54.38,0.0,0.0,54.67,54.67,54.67,0.0,0.0
2019-09-08,54.78,54.78,54.78,0.0,0.0,55.18,55.18,55.18,0.0,0.0,53.54,53.54,53.54,0.0,0.0,53.78,53.78,53.78,0.0,0.0
2019-09-15,62.0,62.0,62.0,0.0,0.0,63.79,63.79,63.79,0.0,0.0,61.51,61.51,61.51,0.0,0.0,63.69,63.69,63.69,0.0,0.0
2019-09-22,60.56,60.56,60.56,0.0,0.0,61.51,61.51,61.51,0.0,0.0,60.56,60.56,60.56,0.0,0.0,61.35,61.35,61.35,0.0,0.0
2019-09-29,55.13,55.13,55.13,0.0,0.0,55.65,55.65,55.65,0.0,0.0,54.9,54.9,54.9,0.0,0.0,55.07,55.07,55.07,0.0,0.0
2019-10-06,56.96,56.96,56.96,0.0,0.0,57.32,57.32,57.32,0.0,0.0,56.85,56.85,56.85,0.0,0.0,56.85,56.85,56.85,0.0,0.0
2019-10-13,62.77,62.77,62.77,0.0,0.0,63.17,63.17,63.17,0.0,0.0,62.18,62.18,62.18,0.0,0.0,63.15,63.15,63.15,0.0,0.0
2019-10-20,63.47,63.47,63.47,0.0,0.0,64.29,64.29,64.29,0.0,0.0,63.47,63.47,63.47,0.0,0.0,63.78,63.78,63.78,0.0,0.0
2019-10-27,69.19,69.19,69.19,0.0,0.0,69.42,69.42,69.42,0.0,0.0,68.34,68.34,68.34,0.0,0.0,68.38,68.38,68.38,0.0,0.0
2019-11-03,64.73,64.73,64.73,0.0,0.0,64.97,64.97,64.97,0.0,0.0,64.24,64.24,64.24,0.0,0.0,64.86,64.86,64.86,0.0,0.0
2019-11-10,63.12,63.12,63.12,0.0,0.0,63.26,63.26,63.26,0.0,0.0,62.85,62.85,62.85,0.0,0.0,62.98,62.98,62.98,0.0,0.0
2019-11-17,67.13,67.13,67.13,0.0,0.0,67.76,67.76,67.76,0.0,0.0,66.6,66.6,66.6,0.0,0.0,67.64,67.64,67.64,0.0,0.0
2019-11-24,65.96,65.96,65.96,0.0,0.0,66.4,66.4,66.4,0.0,0.0,65.69,65.69,65.69,0.0,0.0,66.4,66.4,66.4,0.0,0.0
2019-12-01,65.11,65.11,65.11,0.0,0.0,65.91,65.91,65.91,0.0,0.0,65.11,65.11,65.11,0.0,0.0,65.77,65.77,65.77,0.0,0.0
2019-12-08,67.44,67.44,67.44,0.0,0.0,68.31,68.31,68.31,0.0,0.0,67.44,67.44,67.44,0.0,0.0,67.83,67.83,67.83,0.0,0.0
2019-12-15,69.81,69.81,69.81,0.0,0.0,70.07,70.07,70.07,0.0,0.0,69.67,69.67,69.67,0.0,0.0,70.03,70.03,70.03,0.0,0.0
2019-12-22,69.99,69.99,69.99,0.0,0.0,70.12,70.12,70.12,0.0,0.0,68.8,68.8,68.8,0.0,0.0,68.8,68.8,68.8,0.0,0.0
2019-12-29,68.35,68.35,68.35,0.0,0.0,68.43,68.43,68.43,0.0,0.0,67.46,67.46,67.46,0.0,0.0,67.62,67.62,67.62,0.0,0.0
