Date,Global X FertilizersPotash_Open_average,Global X FertilizersPotash_Open_max,Global X FertilizersPotash_Open_min,Global X FertilizersPotash_Open_volatility,Global X FertilizersPotash_Open_change,Global X FertilizersPotash_High_average,Global X FertilizersPotash_High_max,Global X FertilizersPotash_High_min,Global X FertilizersPotash_High_volatility,Global X FertilizersPotash_High_change,Global X FertilizersPotash_Low_average,Global X FertilizersPotash_Low_max,Global X FertilizersPotash_Low_min,Global X FertilizersPotash_Low_volatility,Global X FertilizersPotash_Low_change,Global X FertilizersPotash_Close_average,Global X FertilizersPotash_Close_max,Global X FertilizersPotash_Close_min,Global X FertilizersPotash_Close_volatility,Global X FertilizersPotash_Close_change
2018-04-08,10.17,10.17,10.17,0.0,0.0,10.18,10.18,10.18,0.0,0.0,10.17,10.17,10.17,0.0,0.0,10.18,10.18,10.18,0.0,0.0
2018-04-15,10.32,10.32,10.32,0.0,0.0,10.32,10.32,10.32,0.0,0.0,10.25,10.25,10.25,0.0,0.0,10.27,10.27,10.27,0.0,0.0
2018-04-22,10.33,10.33,10.33,0.0,0.0,10.33,10.33,10.33,0.0,0.0,10.32,10.32,10.32,0.0,0.0,10.33,10.33,10.33,0.0,0.0
2018-04-29,10.26,10.26,10.26,0.0,0.0,10.35,10.35,10.35,0.0,0.0,10.26,10.26,10.26,0.0,0.0,10.35,10.35,10.35,0.0,0.0
2018-05-06,10.48,10.48,10.48,0.0,0.0,10.48,10.48,10.48,0.0,0.0,10.39,10.39,10.39,0.0,0.0,10.39,10.39,10.39,0.0,0.0
2018-05-13,10.65,10.65,10.65,0.0,0.0,10.66,10.66,10.66,0.0,0.0,10.6,10.6,10.6,0.0,0.0,10.63,10.63,10.63,0.0,0.0
2018-05-20,10.44,10.44,10.44,0.0,0.0,10.46,10.46,10.46,0.0,0.0,10.43,10.43,10.43,0.0,0.0,10.46,10.46,10.46,0.0,0.0
2018-05-27,10.43,10.43,10.43,0.0,0.0,10.43,10.43,10.43,0.0,0.0,10.43,10.43,10.43,0.0,0.0,10.43,10.43,10.43,0.0,0.0
2018-06-03,10.69,10.69,10.69,0.0,0.0,10.72,10.72,10.72,0.0,0.0,10.69,10.69,10.69,0.0,0.0,10.72,10.72,10.72,0.0,0.0
2018-06-10,10.69,10.69,10.69,0.0,0.0,10.69,10.69,10.69,0.0,0.0,10.63,10.63,10.63,0.0,0.0,10.63,10.63,10.63,0.0,0.0
2018-06-17,10.44,10.44,10.44,0.0,0.0,10.54,10.54,10.54,0.0,0.0,10.44,10.44,10.44,0.0,0.0,10.54,10.54,10.54,0.0,0.0
2018-06-24,10.41,10.41,10.41,0.0,0.0,10.41,10.41,10.41,0.0,0.0,10.36,10.36,10.36,0.0,0.0,10.36,10.36,10.36,0.0,0.0
2018-07-01,10.22,10.22,10.22,0.0,0.0,10.35,10.35,10.35,0.0,0.0,10.22,10.22,10.22,0.0,0.0,10.34,10.34,10.34,0.0,0.0
2018-07-08,10.35,10.35,10.35,0.0,0.0,10.36,10.36,10.36,0.0,0.0,10.33,10.33,10.33,0.0,0.0,10.33,10.33,10.33,0.0,0.0
2018-07-15,10.46,10.46,10.46,0.0,0.0,10.46,10.46,10.46,0.0,0.0,10.46,10.46,10.46,0.0,0.0,10.46,10.46,10.46,0.0,0.0
2018-07-22,10.55,10.55,10.55,0.0,0.0,10.55,10.55,10.55,0.0,0.0,10.51,10.51,10.51,0.0,0.0,10.51,10.51,10.51,0.0,0.0
2018-07-29,10.8,10.8,10.8,0.0,0.0,10.85,10.85,10.85,0.0,0.0,10.8,10.8,10.8,0.0,0.0,10.84,10.84,10.84,0.0,0.0
2018-08-05,10.74,10.74,10.74,0.0,0.0,10.74,10.74,10.74,0.0,0.0,10.56,10.56,10.56,0.0,0.0,10.56,10.56,10.56,0.0,0.0
2018-08-12,10.36,10.36,10.36,0.0,0.0,10.42,10.42,10.42,0.0,0.0,10.35,10.35,10.35,0.0,0.0,10.39,10.39,10.39,0.0,0.0
2018-08-19,10.53,10.53,10.53,0.0,0.0,10.64,10.64,10.64,0.0,0.0,10.53,10.53,10.53,0.0,0.0,10.58,10.58,10.58,0.0,0.0
2018-08-26,10.82,10.82,10.82,0.0,0.0,10.82,10.82,10.82,0.0,0.0,10.82,10.82,10.82,0.0,0.0,10.82,10.82,10.82,0.0,0.0
2018-09-02,10.5,10.5,10.5,0.0,0.0,10.5,10.5,10.5,0.0,0.0,10.41,10.41,10.41,0.0,0.0,10.42,10.42,10.42,0.0,0.0
2018-09-09,10.71,10.71,10.71,0.0,0.0,10.74,10.74,10.74,0.0,0.0,10.67,10.67,10.67,0.0,0.0,10.67,10.67,10.67,0.0,0.0
2018-09-16,10.97,10.97,10.97,0.0,0.0,10.97,10.97,10.97,0.0,0.0,10.93,10.93,10.93,0.0,0.0,10.93,10.93,10.93,0.0,0.0
2018-09-23,10.84,10.84,10.84,0.0,0.0,10.89,10.89,10.89,0.0,0.0,10.81,10.81,10.81,0.0,0.0,10.81,10.81,10.81,0.0,0.0
2018-09-30,10.76,10.76,10.76,0.0,0.0,10.84,10.84,10.84,0.0,0.0,10.7,10.7,10.7,0.0,0.0,10.75,10.75,10.75,0.0,0.0
2018-10-07,10.35,10.35,10.35,0.0,0.0,10.35,10.35,10.35,0.0,0.0,10.3,10.3,10.3,0.0,0.0,10.31,10.31,10.31,0.0,0.0
2018-10-14,10.28,10.28,10.28,0.0,0.0,10.28,10.28,10.28,0.0,0.0,10.23,10.23,10.23,0.0,0.0,10.23,10.23,10.23,0.0,0.0
2018-10-21,9.42,9.42,9.42,0.0,0.0,9.57,9.57,9.57,0.0,0.0,9.35,9.35,9.35,0.0,0.0,9.48,9.48,9.48,0.0,0.0
2018-10-28,10.13,10.13,10.13,0.0,0.0,10.14,10.14,10.14,0.0,0.0,10.11,10.11,10.11,0.0,0.0,10.14,10.14,10.14,0.0,0.0
2018-11-04,10.33,10.33,10.33,0.0,0.0,10.34,10.34,10.34,0.0,0.0,10.3,10.3,10.3,0.0,0.0,10.31,10.31,10.31,0.0,0.0
2018-11-11,10.09,10.09,10.09,0.0,0.0,10.09,10.09,10.09,0.0,0.0,10.05,10.05,10.05,0.0,0.0,10.07,10.07,10.07,0.0,0.0
2018-11-18,9.61,9.61,9.61,0.0,0.0,9.7,9.7,9.7,0.0,0.0,9.61,9.61,9.61,0.0,0.0,9.7,9.7,9.7,0.0,0.0
2018-11-25,9.72,9.72,9.72,0.0,0.0,9.8,9.8,9.8,0.0,0.0,9.72,9.72,9.72,0.0,0.0,9.76,9.76,9.76,0.0,0.0
2018-12-02,9.55,9.55,9.55,0.0,0.0,9.55,9.55,9.55,0.0,0.0,9.46,9.46,9.46,0.0,0.0,9.46,9.46,9.46,0.0,0.0
2018-12-09,9.21,9.21,9.21,0.0,0.0,9.21,9.21,9.21,0.0,0.0,9.18,9.18,9.18,0.0,0.0,9.21,9.21,9.21,0.0,0.0
2018-12-16,8.75,8.75,8.75,0.0,0.0,8.83,8.83,8.83,0.0,0.0,8.73,8.73,8.73,0.0,0.0,8.75,8.75,8.75,0.0,0.0
2018-12-23,8.95,8.95,8.95,0.0,0.0,8.95,8.95,8.95,0.0,0.0,8.78,8.78,8.78,0.0,0.0,8.84,8.84,8.84,0.0,0.0
2018-12-30,8.97,8.97,8.97,0.0,0.0,9.12,9.12,9.12,0.0,0.0,8.97,8.97,8.97,0.0,0.0,9.09,9.09,9.09,0.0,0.0
2019-01-06,9.43,9.43,9.43,0.0,0.0,9.43,9.43,9.43,0.0,0.0,9.38,9.38,9.38,0.0,0.0,9.38,9.38,9.38,0.0,0.0
2019-01-13,9.48,9.48,9.48,0.0,0.0,9.49,9.49,9.49,0.0,0.0,9.48,9.48,9.48,0.0,0.0,9.49,9.49,9.49,0.0,0.0
2019-01-20,9.43,9.43,9.43,0.0,0.0,9.43,9.43,9.43,0.0,0.0,9.43,9.43,9.43,0.0,0.0,9.43,9.43,9.43,0.0,0.0
2019-01-27,9.42,9.42,9.42,0.0,0.0,9.42,9.42,9.42,0.0,0.0,9.35,9.35,9.35,0.0,0.0,9.38,9.38,9.38,0.0,0.0
2019-02-03,9.21,9.21,9.21,0.0,0.0,9.23,9.23,9.23,0.0,0.0,9.21,9.21,9.21,0.0,0.0,9.23,9.23,9.23,0.0,0.0
2019-02-10,9.4,9.4,9.4,0.0,0.0,9.41,9.41,9.41,0.0,0.0,9.39,9.39,9.39,0.0,0.0,9.39,9.39,9.39,0.0,0.0
2019-02-17,9.64,9.64,9.64,0.0,0.0,9.64,9.64,9.64,0.0,0.0,9.57,9.57,9.57,0.0,0.0,9.61,9.61,9.61,0.0,0.0
2019-02-24,9.47,9.47,9.47,0.0,0.0,9.47,9.47,9.47,0.0,0.0,9.42,9.42,9.42,0.0,0.0,9.46,9.46,9.46,0.0,0.0
2019-03-03,9.24,9.24,9.24,0.0,0.0,9.24,9.24,9.24,0.0,0.0,9.14,9.14,9.14,0.0,0.0,9.2,9.2,9.2,0.0,0.0
2019-03-10,9.5,9.5,9.5,0.0,0.0,9.5,9.5,9.5,0.0,0.0,9.49,9.49,9.49,0.0,0.0,9.5,9.5,9.5,0.0,0.0
2019-03-17,9.42,9.42,9.42,0.0,0.0,9.42,9.42,9.42,0.0,0.0,9.19,9.19,9.19,0.0,0.0,9.2,9.2,9.2,0.0,0.0
2019-03-24,9.31,9.31,9.31,0.0,0.0,9.31,9.31,9.31,0.0,0.0,9.26,9.26,9.26,0.0,0.0,9.26,9.26,9.26,0.0,0.0
2019-03-31,9.51,9.51,9.51,0.0,0.0,9.55,9.55,9.55,0.0,0.0,9.51,9.51,9.51,0.0,0.0,9.55,9.55,9.55,0.0,0.0
2019-04-07,9.57,9.57,9.57,0.0,0.0,9.61,9.61,9.61,0.0,0.0,9.57,9.57,9.57,0.0,0.0,9.58,9.58,9.58,0.0,0.0
2019-04-14,9.73,9.73,9.73,0.0,0.0,9.76,9.76,9.76,0.0,0.0,9.73,9.73,9.73,0.0,0.0,9.74,9.74,9.74,0.0,0.0
2019-04-21,9.55,9.55,9.55,0.0,0.0,9.67,9.67,9.67,0.0,0.0,9.55,9.55,9.55,0.0,0.0,9.66,9.66,9.66,0.0,0.0
2019-04-28,9.34,9.34,9.34,0.0,0.0,9.46,9.46,9.46,0.0,0.0,9.34,9.34,9.34,0.0,0.0,9.46,9.46,9.46,0.0,0.0
2019-05-05,9.18,9.18,9.18,0.0,0.0,9.29,9.29,9.29,0.0,0.0,9.18,9.18,9.18,0.0,0.0,9.29,9.29,9.29,0.0,0.0
2019-05-12,9.1,9.1,9.1,0.0,0.0,9.14,9.14,9.14,0.0,0.0,9.09,9.09,9.09,0.0,0.0,9.09,9.09,9.09,0.0,0.0
2019-05-19,8.99,8.99,8.99,0.0,0.0,8.99,8.99,8.99,0.0,0.0,8.9,8.9,8.9,0.0,0.0,8.92,8.92,8.92,0.0,0.0
2019-05-26,8.78,8.78,8.78,0.0,0.0,8.78,8.78,8.78,0.0,0.0,8.78,8.78,8.78,0.0,0.0,8.78,8.78,8.78,0.0,0.0
2019-06-02,9.04,9.04,9.04,0.0,0.0,9.11,9.11,9.11,0.0,0.0,9.04,9.04,9.04,0.0,0.0,9.11,9.11,9.11,0.0,0.0
2019-06-09,9.21,9.21,9.21,0.0,0.0,9.21,9.21,9.21,0.0,0.0,9.1,9.1,9.1,0.0,0.0,9.15,9.15,9.15,0.0,0.0
2019-06-16,9.28,9.28,9.28,0.0,0.0,9.28,9.28,9.28,0.0,0.0,9.28,9.28,9.28,0.0,0.0,9.28,9.28,9.28,0.0,0.0
2019-06-23,9.27,9.27,9.27,0.0,0.0,9.29,9.29,9.29,0.0,0.0,9.27,9.27,9.27,0.0,0.0,9.29,9.29,9.29,0.0,0.0
2019-06-30,9.26,9.26,9.26,0.0,0.0,9.35,9.35,9.35,0.0,0.0,9.26,9.26,9.26,0.0,0.0,9.31,9.31,9.31,0.0,0.0
2019-07-07,9.15,9.15,9.15,0.0,0.0,9.18,9.18,9.18,0.0,0.0,9.15,9.15,9.15,0.0,0.0,9.18,9.18,9.18,0.0,0.0
2019-07-14,9.16,9.16,9.16,0.0,0.0,9.25,9.25,9.25,0.0,0.0,9.16,9.16,9.16,0.0,0.0,9.23,9.23,9.23,0.0,0.0
2019-07-21,9.32,9.32,9.32,0.0,0.0,9.4,9.4,9.4,0.0,0.0,9.27,9.27,9.27,0.0,0.0,9.29,9.29,9.29,0.0,0.0
2019-07-28,9.23,9.23,9.23,0.0,0.0,9.23,9.23,9.23,0.0,0.0,9.19,9.19,9.19,0.0,0.0,9.22,9.22,9.22,0.0,0.0
2019-08-04,8.99,8.99,8.99,0.0,0.0,8.99,8.99,8.99,0.0,0.0,8.96,8.96,8.96,0.0,0.0,8.96,8.96,8.96,0.0,0.0
2019-08-11,8.49,8.49,8.49,0.0,0.0,8.54,8.54,8.54,0.0,0.0,8.47,8.47,8.47,0.0,0.0,8.54,8.54,8.54,0.0,0.0
2019-08-18,8.54,8.54,8.54,0.0,0.0,8.54,8.54,8.54,0.0,0.0,8.31,8.31,8.31,0.0,0.0,8.31,8.31,8.31,0.0,0.0
2019-08-25,8.57,8.57,8.57,0.0,0.0,8.59,8.59,8.59,0.0,0.0,8.56,8.56,8.56,0.0,0.0,8.58,8.58,8.58,0.0,0.0
2019-09-01,8.79,8.79,8.79,0.0,0.0,8.82,8.82,8.82,0.0,0.0,8.78,8.78,8.78,0.0,0.0,8.78,8.78,8.78,0.0,0.0
2019-09-08,9.12,9.12,9.12,0.0,0.0,9.12,9.12,9.12,0.0,0.0,9.12,9.12,9.12,0.0,0.0,9.12,9.12,9.12,0.0,0.0
2019-09-15,8.77,8.77,8.77,0.0,0.0,8.77,8.77,8.77,0.0,0.0,8.73,8.73,8.73,0.0,0.0,8.73,8.73,8.73,0.0,0.0
2019-09-22,8.54,8.54,8.54,0.0,0.0,8.54,8.54,8.54,0.0,0.0,8.46,8.46,8.46,0.0,0.0,8.49,8.49,8.49,0.0,0.0
2019-09-29,8.53,8.53,8.53,0.0,0.0,8.56,8.56,8.56,0.0,0.0,8.53,8.53,8.53,0.0,0.0,8.54,8.54,8.54,0.0,0.0
2019-10-06,8.72,8.72,8.72,0.0,0.0,8.75,8.75,8.75,0.0,0.0,8.71,8.71,8.71,0.0,0.0,8.75,8.75,8.75,0.0,0.0
2019-10-13,8.68,8.68,8.68,0.0,0.0,8.68,8.68,8.68,0.0,0.0,8.64,8.64,8.64,0.0,0.0,8.68,8.68,8.68,0.0,0.0
2019-10-20,8.63,8.63,8.63,0.0,0.0,8.65,8.65,8.65,0.0,0.0,8.62,8.62,8.62,0.0,0.0,8.65,8.65,8.65,0.0,0.0
2019-10-27,8.71,8.71,8.71,0.0,0.0,8.74,8.74,8.74,0.0,0.0,8.69,8.69,8.69,0.0,0.0,8.71,8.71,8.71,0.0,0.0
2019-11-03,8.81,8.81,8.81,0.0,0.0,8.85,8.85,8.85,0.0,0.0,8.81,8.81,8.81,0.0,0.0,8.85,8.85,8.85,0.0,0.0
2019-11-10,8.63,8.63,8.63,0.0,0.0,8.63,8.63,8.63,0.0,0.0,8.63,8.63,8.63,0.0,0.0,8.63,8.63,8.63,0.0,0.0
2019-11-17,8.34,8.34,8.34,0.0,0.0,8.42,8.42,8.42,0.0,0.0,8.33,8.33,8.33,0.0,0.0,8.33,8.33,8.33,0.0,0.0
2019-11-24,8.33,8.33,8.33,0.0,0.0,8.34,8.34,8.34,0.0,0.0,8.32,8.32,8.32,0.0,0.0,8.34,8.34,8.34,0.0,0.0
2019-12-01,8.38,8.38,8.38,0.0,0.0,8.39,8.39,8.39,0.0,0.0,8.38,8.38,8.38,0.0,0.0,8.39,8.39,8.39,0.0,0.0
2019-12-08,8.5,8.5,8.5,0.0,0.0,8.54,8.54,8.54,0.0,0.0,8.5,8.5,8.5,0.0,0.0,8.54,8.54,8.54,0.0,0.0
2019-12-15,8.75,8.75,8.75,0.0,0.0,8.8,8.8,8.8,0.0,0.0,8.75,8.75,8.75,0.0,0.0,8.79,8.79,8.79,0.0,0.0
2019-12-22,8.9,8.9,8.9,0.0,0.0,8.9,8.9,8.9,0.0,0.0,8.82,8.82,8.82,0.0,0.0,8.82,8.82,8.82,0.0,0.0
2019-12-29,8.8,8.8,8.8,0.0,0.0,8.8,8.8,8.8,0.0,0.0,8.71,8.71,8.71,0.0,0.0,8.74,8.74,8.74,0.0,0.0
