Date,MOGa_Open_average,MOGa_Open_max,MOGa_Open_min,MOGa_Open_volatility,MOGa_Open_change,MOGa_High_average,MOGa_High_max,MOGa_High_min,MOGa_High_volatility,MOGa_High_change,MOGa_Low_average,MOGa_Low_max,MOGa_Low_min,MOGa_Low_volatility,MOGa_Low_change,MOGa_Close_average,MOGa_Close_max,MOGa_Close_min,MOGa_Close_volatility,MOGa_Close_change,MOGa_Volume_average,MOGa_Volume_max,MOGa_Volume_min,MOGa_Volume_volatility,MOGa_Volume_change
2018-01-14,88.41749999999999,89.02,87.81,1.2099999999999937,-0.8599999999999994,90.11,91.01,89.02,1.990000000000009,0.18000000000000682,87.7625,87.99,87.59,0.3999999999999915,0.3999999999999915,89.0825,91.0,87.75,3.25,3.25,105586,149699,72541,77158,49153
2018-01-21,89.918,90.58,89.33,1.25,0.6099999999999994,90.786,92.96,89.97,2.989999999999995,2.4099999999999966,88.61,89.56,87.68,1.8799999999999955,0.8900000000000006,90.156,92.05,89.44,2.6099999999999994,2.489999999999995,107195,152904,68507,84397,-54987
2018-01-28,90.628,93.16,89.52,3.6400000000000006,-3.6400000000000006,91.538,93.93,90.38,3.5500000000000114,-3.5500000000000114,89.788,90.74,89.24,1.5,-1.5,90.266,90.98,89.54,1.4399999999999977,-1.4399999999999977,184363,230176,121656,108520,-21429
2018-02-04,83.07,88.86,79.9,8.959999999999994,-6.540000000000006,85.122,90.38,83.62,6.759999999999991,-6.6299999999999955,80.724,81.71,79.58,2.1299999999999955,-2.1299999999999955,82.094,83.0,81.28,1.7199999999999989,1.019999999999996,161759,210371,131865,78506,-61368
2018-02-11,84.862,87.27,82.86,4.409999999999997,3.739999999999995,86.426,88.91,84.62,4.289999999999992,3.569999999999993,83.954,86.16,82.17,3.989999999999995,3.989999999999995,85.644,87.19,83.53,3.6599999999999966,2.2700000000000102,182784,253020,94845,158175,69602
2018-02-18,86.365,87.21,85.38,1.8299999999999983,-0.9300000000000068,87.4575,88.65,85.97,2.680000000000007,-2.680000000000007,85.2875,86.31,84.22,2.0900000000000034,-2.0900000000000034,85.7725,87.07,84.92,2.1499999999999915,-2.019999999999996,101474,119150,76860,42290,-42290
2018-02-25,84.21,86.09,81.71,4.38000000000001,-3.3700000000000045,85.536,87.36,82.96,4.400000000000006,-3.8700000000000045,82.986,84.62,80.99,3.6300000000000097,-3.6300000000000097,83.794,86.23,81.83,4.400000000000006,-3.680000000000007,117248,151725,71766,79959,24291
2018-03-04,83.84400000000001,86.14,81.95,4.189999999999998,4.189999999999998,85.36200000000001,88.56,83.98,4.579999999999998,4.579999999999998,82.888,84.74,81.15,3.589999999999989,3.589999999999989,85.05,88.34,83.47,4.8700000000000045,4.8700000000000045,95712,135525,72667,62858,62858
2018-03-11,87.164,88.35,85.37,2.9799999999999898,-2.9799999999999898,88.122,89.91,86.07,3.8400000000000034,-1.9599999999999937,85.566,87.15,84.3,2.8500000000000085,-1.8599999999999994,86.44,87.73,85.4,2.3299999999999983,-1.2000000000000028,211929,537687,98759,438928,369639
2018-03-18,85.62,86.77,83.48,3.289999999999992,-2.1599999999999966,86.408,87.39,84.06,3.3299999999999983,-2.989999999999995,84.066,85.96,81.75,4.209999999999994,-2.519999999999996,84.934,86.8,81.8,5.0,-5.0,93896,133857,60800,73057,-42037
