Date,Global X Silver Miners_Open_average,Global X Silver Miners_Open_max,Global X Silver Miners_Open_volatility,Global X Silver Miners_Open_change,Global X Silver Miners_High_average,Global X Silver Miners_High_max,Global X Silver Miners_High_volatility,Global X Silver Miners_High_change,Global X Silver Miners_Low_average,Global X Silver Miners_Low_max,Global X Silver Miners_Low_volatility,Global X Silver Miners_Low_change,Global X Silver Miners_Close_average,Global X Silver Miners_Close_max,Global X Silver Miners_Close_volatility,Global X Silver Miners_Close_change
2016-04-17,33.0,33.0,0.0,0.0,33.04,33.04,0.0,0.0,32.34,32.34,0.0,0.0,32.49,32.49,0.0,0.0
2016-04-24,37.15,37.15,0.0,0.0,37.2,37.2,0.0,0.0,35.59,35.59,0.0,0.0,35.88,35.88,0.0,0.0
2016-05-01,34.33,34.33,0.0,0.0,34.33,34.33,0.0,0.0,32.84,32.84,0.0,0.0,32.99,32.99,0.0,0.0
2016-05-08,36.45,36.45,0.0,0.0,37.11,37.11,0.0,0.0,36.23,36.23,0.0,0.0,36.5,36.5,0.0,0.0
2016-05-15,34.6,34.6,0.0,0.0,35.59,35.59,0.0,0.0,34.41,34.41,0.0,0.0,35.22,35.22,0.0,0.0
2016-05-22,33.48,33.48,0.0,0.0,33.57,33.57,0.0,0.0,32.48,32.48,0.0,0.0,32.72,32.72,0.0,0.0
2016-05-29,36.87,36.87,0.0,0.0,37.01,37.01,0.0,0.0,36.28,36.28,0.0,0.0,36.94,36.94,0.0,0.0
2016-06-05,38.8,38.8,0.0,0.0,38.88,38.88,0.0,0.0,37.55,37.55,0.0,0.0,38.05,38.05,0.0,0.0
2016-06-12,37.7,37.7,0.0,0.0,39.13,39.13,0.0,0.0,37.06,37.06,0.0,0.0,38.88,38.88,0.0,0.0
2016-06-19,40.5,40.5,0.0,0.0,40.78,40.78,0.0,0.0,39.0,39.0,0.0,0.0,39.92,39.92,0.0,0.0
2016-06-26,45.0,45.0,0.0,0.0,46.16,46.16,0.0,0.0,44.22,44.22,0.0,0.0,45.95,45.95,0.0,0.0
2016-07-03,48.96,48.96,0.0,0.0,50.44,50.44,0.0,0.0,48.71,48.71,0.0,0.0,50.22,50.22,0.0,0.0
2016-07-10,49.08,49.08,0.0,0.0,49.62,49.62,0.0,0.0,48.91,48.91,0.0,0.0,49.61,49.61,0.0,0.0
2016-07-17,46.86,46.86,0.0,0.0,46.86,46.86,0.0,0.0,44.93,44.93,0.0,0.0,45.68,45.68,0.0,0.0
2016-07-24,51.61,51.61,0.0,0.0,51.74,51.74,0.0,0.0,50.52,50.52,0.0,0.0,51.66,51.66,0.0,0.0
2016-07-31,50.44,50.44,0.0,0.0,52.07,52.07,0.0,0.0,50.42,50.42,0.0,0.0,51.59,51.59,0.0,0.0
2016-08-07,53.61,53.61,0.0,0.0,53.95,53.95,0.0,0.0,53.1,53.1,0.0,0.0,53.38,53.38,0.0,0.0
2016-08-14,50.0,50.0,0.0,0.0,50.52,50.52,0.0,0.0,49.7,49.7,0.0,0.0,50.2,50.2,0.0,0.0
2016-08-21,45.58,45.58,0.0,0.0,46.93,46.93,0.0,0.0,45.58,45.58,0.0,0.0,46.63,46.63,0.0,0.0
2016-08-28,46.35,46.35,0.0,0.0,46.8,46.8,0.0,0.0,45.17,45.17,0.0,0.0,46.54,46.54,0.0,0.0
2016-09-04,44.1,44.1,0.0,0.0,46.8,46.8,0.0,0.0,43.5,43.5,0.0,0.0,46.57,46.57,0.0,0.0
2016-09-11,44.93,44.93,0.0,0.0,44.95,44.95,0.0,0.0,44.02,44.02,0.0,0.0,44.38,44.38,0.0,0.0
2016-09-18,45.68,45.68,0.0,0.0,46.39,46.39,0.0,0.0,45.09,45.09,0.0,0.0,45.2,45.2,0.0,0.0
2016-09-25,44.51,44.51,0.0,0.0,45.05,45.05,0.0,0.0,43.56,43.56,0.0,0.0,44.0,44.0,0.0,0.0
2016-10-02,39.6,39.6,0.0,0.0,39.86,39.86,0.0,0.0,39.33,39.33,0.0,0.0,39.56,39.56,0.0,0.0
2016-10-09,38.8,38.8,0.0,0.0,39.59,39.59,0.0,0.0,38.8,38.8,0.0,0.0,39.59,39.59,0.0,0.0
2016-10-16,42.06,42.06,0.0,0.0,42.26,42.26,0.0,0.0,40.28,40.28,0.0,0.0,40.66,40.66,0.0,0.0
2016-10-23,39.79,39.79,0.0,0.0,40.66,40.66,0.0,0.0,39.56,39.56,0.0,0.0,40.66,40.66,0.0,0.0
2016-10-30,40.21,40.21,0.0,0.0,40.72,40.72,0.0,0.0,39.57,39.57,0.0,0.0,40.55,40.55,0.0,0.0
2016-11-06,34.22,34.22,0.0,0.0,35.73,35.73,0.0,0.0,33.76,33.76,0.0,0.0,35.22,35.22,0.0,0.0
2016-11-13,35.05,35.05,0.0,0.0,35.88,35.88,0.0,0.0,35.05,35.05,0.0,0.0,35.7,35.7,0.0,0.0
2016-11-20,34.37,34.37,0.0,0.0,35.25,35.25,0.0,0.0,34.2,34.2,0.0,0.0,35.21,35.21,0.0,0.0
2016-11-27,35.54,35.54,0.0,0.0,36.31,36.31,0.0,0.0,34.74,34.74,0.0,0.0,35.98,35.98,0.0,0.0
2016-12-04,34.99,34.99,0.0,0.0,35.4,35.4,0.0,0.0,34.61,34.61,0.0,0.0,34.91,34.91,0.0,0.0
2016-12-11,31.63,31.63,0.0,0.0,31.88,31.88,0.0,0.0,31.3,31.3,0.0,0.0,31.43,31.43,0.0,0.0
2016-12-18,30.85,30.85,0.0,0.0,31.34,31.34,0.0,0.0,30.75,30.75,0.0,0.0,31.25,31.25,0.0,0.0
2016-12-25,33.71,33.71,0.0,0.0,34.6,34.6,0.0,0.0,32.11,32.11,0.0,0.0,32.11,32.11,0.0,0.0
2017-01-01,36.0,36.0,0.0,0.0,36.44,36.44,0.0,0.0,35.62,35.62,0.0,0.0,35.81,35.81,0.0,0.0
2017-01-08,35.78,35.78,0.0,0.0,36.7,36.7,0.0,0.0,35.32,35.32,0.0,0.0,36.61,36.61,0.0,0.0
2017-01-15,37.63,37.63,0.0,0.0,38.37,38.37,0.0,0.0,37.57,37.57,0.0,0.0,38.36,38.36,0.0,0.0
2017-01-22,37.5,37.5,0.0,0.0,37.76,37.76,0.0,0.0,36.77,36.77,0.0,0.0,36.98,36.98,0.0,0.0
2017-01-29,39.77,39.77,0.0,0.0,40.66,40.66,0.0,0.0,39.27,39.27,0.0,0.0,40.65,40.65,0.0,0.0
2017-02-05,39.99,39.99,0.0,0.0,40.14,40.14,0.0,0.0,39.75,39.75,0.0,0.0,39.8,39.8,0.0,0.0
2017-02-12,39.7,39.7,0.0,0.0,39.97,39.97,0.0,0.0,39.16,39.16,0.0,0.0,39.2,39.2,0.0,0.0
2017-02-19,38.27,38.27,0.0,0.0,38.96,38.96,0.0,0.0,35.8,35.8,0.0,0.0,35.88,35.88,0.0,0.0
2017-02-26,34.81,34.81,0.0,0.0,34.84,34.84,0.0,0.0,33.41,33.41,0.0,0.0,33.63,33.63,0.0,0.0
2017-03-05,33.58,33.58,0.0,0.0,34.38,34.38,0.0,0.0,33.58,33.58,0.0,0.0,34.13,34.13,0.0,0.0
2017-03-12,35.27,35.27,0.0,0.0,35.69,35.69,0.0,0.0,35.11,35.11,0.0,0.0,35.63,35.63,0.0,0.0
2017-03-19,36.7,36.7,0.0,0.0,36.7,36.7,0.0,0.0,35.89,35.89,0.0,0.0,36.53,36.53,0.0,0.0
2017-03-26,35.93,35.93,0.0,0.0,36.48,36.48,0.0,0.0,35.88,35.88,0.0,0.0,36.41,36.41,0.0,0.0
2017-04-02,36.82,36.82,0.0,0.0,36.88,36.88,0.0,0.0,36.28,36.28,0.0,0.0,36.76,36.76,0.0,0.0
2017-04-09,38.03,38.03,0.0,0.0,38.14,38.14,0.0,0.0,37.57,37.57,0.0,0.0,37.67,37.67,0.0,0.0
2017-04-16,35.54,35.54,0.0,0.0,35.76,35.76,0.0,0.0,35.31,35.31,0.0,0.0,35.5,35.5,0.0,0.0
2017-04-23,34.6,34.6,0.0,0.0,34.75,34.75,0.0,0.0,33.86,33.86,0.0,0.0,33.97,33.97,0.0,0.0
2017-04-30,33.15,33.15,0.0,0.0,33.39,33.39,0.0,0.0,32.68,32.68,0.0,0.0,33.01,33.01,0.0,0.0
2017-05-07,36.09,36.09,0.0,0.0,36.13,36.13,0.0,0.0,35.16,35.16,0.0,0.0,35.54,35.54,0.0,0.0
2017-05-14,36.31,36.31,0.0,0.0,36.81,36.81,0.0,0.0,36.31,36.31,0.0,0.0,36.66,36.66,0.0,0.0
2017-05-21,35.9,35.9,0.0,0.0,36.17,36.17,0.0,0.0,35.84,35.84,0.0,0.0,35.93,35.93,0.0,0.0
2017-05-28,35.31,35.31,0.0,0.0,35.55,35.55,0.0,0.0,34.81,34.81,0.0,0.0,35.23,35.23,0.0,0.0
2017-06-04,35.07,35.07,0.0,0.0,35.31,35.31,0.0,0.0,34.89,34.89,0.0,0.0,34.93,34.93,0.0,0.0
2017-06-11,33.39,33.39,0.0,0.0,33.73,33.73,0.0,0.0,33.22,33.22,0.0,0.0,33.25,33.25,0.0,0.0
2017-06-18,34.4,34.4,0.0,0.0,34.8,34.8,0.0,0.0,34.08,34.08,0.0,0.0,34.5,34.5,0.0,0.0
2017-06-25,33.53,33.53,0.0,0.0,33.95,33.95,0.0,0.0,33.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0
2017-07-02,31.46,31.46,0.0,0.0,32.47,32.47,0.0,0.0,31.32,31.32,0.0,0.0,32.41,32.41,0.0,0.0
2017-07-09,33.64,33.64,0.0,0.0,33.97,33.97,0.0,0.0,33.46,33.46,0.0,0.0,33.83,33.83,0.0,0.0
2017-07-16,34.17,34.17,0.0,0.0,34.19,34.19,0.0,0.0,33.45,33.45,0.0,0.0,33.53,33.53,0.0,0.0
2017-07-23,34.62,34.62,0.0,0.0,34.85,34.85,0.0,0.0,34.45,34.45,0.0,0.0,34.6,34.6,0.0,0.0
2017-07-30,32.68,32.68,0.0,0.0,32.91,32.91,0.0,0.0,32.52,32.52,0.0,0.0,32.64,32.64,0.0,0.0
2017-08-06,33.63,33.63,0.0,0.0,33.69,33.69,0.0,0.0,33.38,33.38,0.0,0.0,33.48,33.48,0.0,0.0
2017-08-13,33.24,33.24,0.0,0.0,33.53,33.53,0.0,0.0,33.24,33.24,0.0,0.0,33.53,33.53,0.0,0.0
2017-08-20,34.04,34.04,0.0,0.0,35.1,35.1,0.0,0.0,34.02,34.02,0.0,0.0,35.04,35.04,0.0,0.0
2017-08-27,35.09,35.09,0.0,0.0,35.2,35.2,0.0,0.0,34.69,34.69,0.0,0.0,35.14,35.14,0.0,0.0
2017-09-03,35.25,35.25,0.0,0.0,35.58,35.58,0.0,0.0,34.82,34.82,0.0,0.0,34.87,34.87,0.0,0.0
2017-09-10,33.75,33.75,0.0,0.0,33.75,33.75,0.0,0.0,33.25,33.25,0.0,0.0,33.26,33.26,0.0,0.0
2017-09-17,33.26,33.26,0.0,0.0,33.96,33.96,0.0,0.0,33.26,33.26,0.0,0.0,33.89,33.89,0.0,0.0
2017-09-24,32.83,32.83,0.0,0.0,33.24,33.24,0.0,0.0,32.83,32.83,0.0,0.0,33.14,33.14,0.0,0.0
2017-10-01,34.23,34.23,0.0,0.0,34.44,34.44,0.0,0.0,34.15,34.15,0.0,0.0,34.32,34.32,0.0,0.0
2017-10-08,34.31,34.31,0.0,0.0,34.41,34.41,0.0,0.0,33.5,33.5,0.0,0.0,33.61,33.61,0.0,0.0
2017-10-15,33.11,33.11,0.0,0.0,33.6,33.6,0.0,0.0,33.11,33.11,0.0,0.0,33.53,33.53,0.0,0.0
2017-10-22,32.06,32.06,0.0,0.0,32.35,32.35,0.0,0.0,32.06,32.06,0.0,0.0,32.32,32.32,0.0,0.0
2017-10-29,31.41,31.41,0.0,0.0,32.0,32.0,0.0,0.0,31.41,31.41,0.0,0.0,31.95,31.95,0.0,0.0
2017-11-05,30.78,30.78,0.0,0.0,30.8,30.8,0.0,0.0,30.55,30.55,0.0,0.0,30.61,30.61,0.0,0.0
2017-11-12,30.88,30.88,0.0,0.0,30.94,30.94,0.0,0.0,30.55,30.55,0.0,0.0,30.66,30.66,0.0,0.0
2017-11-19,31.99,31.99,0.0,0.0,31.99,31.99,0.0,0.0,31.33,31.33,0.0,0.0,31.36,31.36,0.0,0.0
2017-11-26,30.85,30.85,0.0,0.0,30.85,30.85,0.0,0.0,30.56,30.56,0.0,0.0,30.61,30.61,0.0,0.0
2017-12-03,29.99,29.99,0.0,0.0,30.51,30.51,0.0,0.0,29.99,29.99,0.0,0.0,30.23,30.23,0.0,0.0
2017-12-10,31.39,31.39,0.0,0.0,31.73,31.73,0.0,0.0,31.27,31.27,0.0,0.0,31.58,31.58,0.0,0.0
2017-12-17,32.0,32.0,0.0,0.0,32.12,32.12,0.0,0.0,31.76,31.76,0.0,0.0,32.12,32.12,0.0,0.0
2017-12-24,32.81,32.81,0.0,0.0,32.85,32.85,0.0,0.0,32.45,32.45,0.0,0.0,32.64,32.64,0.0,0.0
2017-12-31,32.68,32.68,0.0,0.0,32.84,32.84,0.0,0.0,32.45,32.45,0.0,0.0,32.58,32.58,0.0,0.0
2018-01-07,33.3,33.3,0.0,0.0,33.8,33.8,0.0,0.0,33.22,33.22,0.0,0.0,33.76,33.76,0.0,0.0
2018-01-14,33.11,33.11,0.0,0.0,33.21,33.21,0.0,0.0,32.87,32.87,0.0,0.0,33.01,33.01,0.0,0.0
2018-01-21,32.94,32.94,0.0,0.0,32.96,32.96,0.0,0.0,32.27,32.27,0.0,0.0,32.37,32.37,0.0,0.0
2018-01-28,30.95,30.95,0.0,0.0,31.25,31.25,0.0,0.0,30.55,30.55,0.0,0.0,30.68,30.68,0.0,0.0
2018-02-04,29.05,29.05,0.0,0.0,30.1,30.1,0.0,0.0,29.01,29.01,0.0,0.0,30.04,30.04,0.0,0.0
2018-02-11,31.65,31.65,0.0,0.0,31.74,31.74,0.0,0.0,31.09,31.09,0.0,0.0,31.29,31.29,0.0,0.0
2018-02-18,30.73,30.73,0.0,0.0,30.92,30.92,0.0,0.0,30.61,30.61,0.0,0.0,30.91,30.91,0.0,0.0
2018-02-25,29.79,29.79,0.0,0.0,30.04,30.04,0.0,0.0,29.67,29.67,0.0,0.0,29.96,29.96,0.0,0.0
2018-03-04,30.19,30.19,0.0,0.0,30.63,30.63,0.0,0.0,30.18,30.18,0.0,0.0,30.58,30.58,0.0,0.0
2018-03-11,29.86,29.86,0.0,0.0,29.92,29.92,0.0,0.0,29.5,29.5,0.0,0.0,29.68,29.68,0.0,0.0
2018-03-18,31.0,31.0,0.0,0.0,31.13,31.13,0.0,0.0,30.8,30.8,0.0,0.0,30.92,30.92,0.0,0.0
2018-03-25,30.99,30.99,0.0,0.0,31.03,31.03,0.0,0.0,30.61,30.61,0.0,0.0,30.7,30.7,0.0,0.0
2018-04-01,29.96,29.96,0.0,0.0,30.02,30.02,0.0,0.0,29.52,29.52,0.0,0.0,29.83,29.83,0.0,0.0
2018-04-08,30.9,30.9,0.0,0.0,30.94,30.94,0.0,0.0,30.63,30.63,0.0,0.0,30.69,30.69,0.0,0.0
2018-04-15,31.12,31.12,0.0,0.0,31.12,31.12,0.0,0.0,30.76,30.76,0.0,0.0,30.76,30.76,0.0,0.0
2018-04-22,30.64,30.64,0.0,0.0,30.95,30.95,0.0,0.0,30.51,30.51,0.0,0.0,30.58,30.58,0.0,0.0
2018-04-29,30.91,30.91,0.0,0.0,31.0,31.0,0.0,0.0,30.69,30.69,0.0,0.0,30.73,30.73,0.0,0.0
2018-05-06,31.51,31.51,0.0,0.0,31.51,31.51,0.0,0.0,30.93,30.93,0.0,0.0,31.0,31.0,0.0,0.0
2018-05-13,30.7,30.7,0.0,0.0,30.8,30.8,0.0,0.0,30.45,30.45,0.0,0.0,30.75,30.75,0.0,0.0
2018-05-20,30.99,30.99,0.0,0.0,30.99,30.99,0.0,0.0,30.6,30.6,0.0,0.0,30.6,30.6,0.0,0.0
2018-05-27,30.65,30.65,0.0,0.0,30.82,30.82,0.0,0.0,30.21,30.21,0.0,0.0,30.22,30.22,0.0,0.0
2018-06-03,30.15,30.15,0.0,0.0,30.36,30.36,0.0,0.0,30.15,30.15,0.0,0.0,30.3,30.3,0.0,0.0
2018-06-10,29.47,29.47,0.0,0.0,29.49,29.49,0.0,0.0,29.26,29.26,0.0,0.0,29.42,29.42,0.0,0.0
2018-06-17,29.16,29.16,0.0,0.0,29.39,29.39,0.0,0.0,28.9,28.9,0.0,0.0,28.96,28.96,0.0,0.0
2018-06-24,28.59,28.59,0.0,0.0,28.73,28.73,0.0,0.0,28.47,28.47,0.0,0.0,28.62,28.62,0.0,0.0
2018-07-01,29.66,29.66,0.0,0.0,29.96,29.96,0.0,0.0,29.45,29.45,0.0,0.0,29.58,29.58,0.0,0.0
2018-07-08,28.61,28.61,0.0,0.0,28.63,28.63,0.0,0.0,28.3,28.3,0.0,0.0,28.39,28.39,0.0,0.0
2018-07-15,27.75,27.75,0.0,0.0,27.89,27.89,0.0,0.0,27.61,27.61,0.0,0.0,27.66,27.66,0.0,0.0
2018-07-22,27.5,27.5,0.0,0.0,27.57,27.57,0.0,0.0,27.28,27.28,0.0,0.0,27.34,27.34,0.0,0.0
2018-07-29,26.95,26.95,0.0,0.0,27.15,27.15,0.0,0.0,26.86,26.86,0.0,0.0,26.9,26.9,0.0,0.0
2018-08-05,26.43,26.43,0.0,0.0,26.49,26.49,0.0,0.0,25.52,25.52,0.0,0.0,25.65,25.65,0.0,0.0
2018-08-12,24.62,24.62,0.0,0.0,24.9,24.9,0.0,0.0,24.55,24.55,0.0,0.0,24.8,24.8,0.0,0.0
2018-08-19,25.4,25.4,0.0,0.0,25.8,25.8,0.0,0.0,25.34,25.34,0.0,0.0,25.71,25.71,0.0,0.0
2018-08-26,24.82,24.82,0.0,0.0,25.0,25.0,0.0,0.0,24.67,24.67,0.0,0.0,24.67,24.67,0.0,0.0
2018-09-02,23.68,23.68,0.0,0.0,23.68,23.68,0.0,0.0,23.25,23.25,0.0,0.0,23.3,23.3,0.0,0.0
2018-09-09,23.76,23.76,0.0,0.0,24.1,24.1,0.0,0.0,23.63,23.63,0.0,0.0,24.09,24.09,0.0,0.0
2018-09-16,24.9,24.9,0.0,0.0,25.06,25.06,0.0,0.0,24.48,24.48,0.0,0.0,24.5,24.5,0.0,0.0
2018-09-23,24.22,24.22,0.0,0.0,24.22,24.22,0.0,0.0,23.95,23.95,0.0,0.0,24.05,24.05,0.0,0.0
2018-09-30,23.81,23.81,0.0,0.0,23.95,23.95,0.0,0.0,23.49,23.49,0.0,0.0,23.95,23.95,0.0,0.0
2018-10-07,25.06,25.06,0.0,0.0,25.41,25.41,0.0,0.0,24.98,24.98,0.0,0.0,25.16,25.16,0.0,0.0
2018-10-14,25.03,25.03,0.0,0.0,25.06,25.06,0.0,0.0,24.62,24.62,0.0,0.0,24.93,24.93,0.0,0.0
2018-10-21,23.78,23.78,0.0,0.0,24.05,24.05,0.0,0.0,23.47,23.47,0.0,0.0,23.57,23.57,0.0,0.0
2018-10-28,24.05,24.05,0.0,0.0,24.37,24.37,0.0,0.0,23.82,23.82,0.0,0.0,24.08,24.08,0.0,0.0
2018-11-04,23.07,23.07,0.0,0.0,23.15,23.15,0.0,0.0,22.61,22.61,0.0,0.0,22.61,22.61,0.0,0.0
2018-11-11,23.84,23.84,0.0,0.0,24.23,24.23,0.0,0.0,23.84,23.84,0.0,0.0,23.9,23.9,0.0,0.0
2018-11-18,23.53,23.53,0.0,0.0,23.86,23.86,0.0,0.0,23.13,23.13,0.0,0.0,23.17,23.17,0.0,0.0
2018-11-25,23.45,23.45,0.0,0.0,23.75,23.75,0.0,0.0,23.36,23.36,0.0,0.0,23.42,23.42,0.0,0.0
2018-12-02,23.84,23.84,0.0,0.0,24.1,24.1,0.0,0.0,23.64,23.64,0.0,0.0,23.87,23.87,0.0,0.0
2018-12-09,24.43,24.43,0.0,0.0,24.96,24.96,0.0,0.0,24.35,24.35,0.0,0.0,24.79,24.79,0.0,0.0
2018-12-16,25.09,25.09,0.0,0.0,25.4,25.4,0.0,0.0,25.09,25.09,0.0,0.0,25.21,25.21,0.0,0.0
2018-12-23,24.9,24.9,0.0,0.0,25.08,25.08,0.0,0.0,24.38,24.38,0.0,0.0,25.02,25.02,0.0,0.0
2018-12-30,26.14,26.14,0.0,0.0,26.25,26.25,0.0,0.0,25.75,25.75,0.0,0.0,25.9,25.9,0.0,0.0
2019-01-06,26.04,26.04,0.0,0.0,26.16,26.16,0.0,0.0,25.65,25.65,0.0,0.0,25.75,25.75,0.0,0.0
2019-01-13,24.95,24.95,0.0,0.0,25.03,25.03,0.0,0.0,24.65,24.65,0.0,0.0,24.73,24.73,0.0,0.0
2019-01-20,25.5,25.5,0.0,0.0,25.75,25.75,0.0,0.0,25.49,25.49,0.0,0.0,25.75,25.75,0.0,0.0
2019-01-27,26.61,26.61,0.0,0.0,27.14,27.14,0.0,0.0,26.55,26.55,0.0,0.0,26.98,26.98,0.0,0.0
2019-02-03,26.52,26.52,0.0,0.0,26.69,26.69,0.0,0.0,26.32,26.32,0.0,0.0,26.35,26.35,0.0,0.0
2019-02-10,26.6,26.6,0.0,0.0,26.84,26.84,0.0,0.0,26.38,26.38,0.0,0.0,26.79,26.79,0.0,0.0
2019-02-17,27.8,27.8,0.0,0.0,28.01,28.01,0.0,0.0,27.7,27.7,0.0,0.0,27.72,27.72,0.0,0.0
2019-02-24,26.0,26.0,0.0,0.0,26.12,26.12,0.0,0.0,25.75,25.75,0.0,0.0,26.12,26.12,0.0,0.0
2019-03-03,26.37,26.37,0.0,0.0,26.38,26.38,0.0,0.0,26.01,26.01,0.0,0.0,26.21,26.21,0.0,0.0
2019-03-10,26.85,26.85,0.0,0.0,26.95,26.95,0.0,0.0,26.45,26.45,0.0,0.0,26.53,26.53,0.0,0.0
2019-03-17,27.43,27.43,0.0,0.0,27.79,27.79,0.0,0.0,27.4,27.4,0.0,0.0,27.71,27.71,0.0,0.0
2019-03-24,26.6,26.6,0.0,0.0,26.6,26.6,0.0,0.0,25.93,25.93,0.0,0.0,26.01,26.01,0.0,0.0
2019-03-31,26.58,26.58,0.0,0.0,26.71,26.71,0.0,0.0,26.48,26.48,0.0,0.0,26.67,26.67,0.0,0.0
2019-04-07,25.55,25.55,0.0,0.0,25.68,25.68,0.0,0.0,25.34,25.34,0.0,0.0,25.56,25.56,0.0,0.0
2019-04-14,24.69,24.69,0.0,0.0,24.82,24.82,0.0,0.0,24.29,24.29,0.0,0.0,24.37,24.37,0.0,0.0
2019-04-21,24.67,24.67,0.0,0.0,24.78,24.78,0.0,0.0,24.3,24.3,0.0,0.0,24.31,24.31,0.0,0.0
2019-04-28,23.7,23.7,0.0,0.0,23.87,23.87,0.0,0.0,23.56,23.56,0.0,0.0,23.75,23.75,0.0,0.0
2019-05-05,22.86,22.86,0.0,0.0,23.2,23.2,0.0,0.0,22.71,22.71,0.0,0.0,23.1,23.1,0.0,0.0
2019-05-12,22.61,22.61,0.0,0.0,22.72,22.72,0.0,0.0,22.36,22.36,0.0,0.0,22.39,22.39,0.0,0.0
2019-05-19,22.15,22.15,0.0,0.0,22.39,22.39,0.0,0.0,22.03,22.03,0.0,0.0,22.31,22.31,0.0,0.0
2019-05-26,23.31,23.31,0.0,0.0,23.97,23.97,0.0,0.0,23.31,23.31,0.0,0.0,23.88,23.88,0.0,0.0
2019-06-02,23.9,23.9,0.0,0.0,24.0,24.0,0.0,0.0,23.75,23.75,0.0,0.0,23.9,23.9,0.0,0.0
2019-06-09,24.82,24.82,0.0,0.0,24.98,24.98,0.0,0.0,24.7,24.7,0.0,0.0,24.94,24.94,0.0,0.0
2019-06-16,26.69,26.69,0.0,0.0,27.27,27.27,0.0,0.0,26.6,26.6,0.0,0.0,27.21,27.21,0.0,0.0
2019-06-23,26.2,26.2,0.0,0.0,26.33,26.33,0.0,0.0,25.78,25.78,0.0,0.0,25.81,25.81,0.0,0.0
2019-06-30,26.43,26.43,0.0,0.0,26.44,26.44,0.0,0.0,26.07,26.07,0.0,0.0,26.11,26.11,0.0,0.0
2019-07-07,26.39,26.39,0.0,0.0,26.43,26.43,0.0,0.0,26.14,26.14,0.0,0.0,26.37,26.37,0.0,0.0
2019-07-14,28.89,28.89,0.0,0.0,29.22,29.22,0.0,0.0,28.75,28.75,0.0,0.0,29.08,29.08,0.0,0.0
2019-07-21,28.45,28.45,0.0,0.0,28.78,28.78,0.0,0.0,28.16,28.16,0.0,0.0,28.75,28.75,0.0,0.0
2019-07-28,28.41,28.41,0.0,0.0,28.99,28.99,0.0,0.0,28.29,28.29,0.0,0.0,28.33,28.33,0.0,0.0
2019-08-04,29.72,29.72,0.0,0.0,29.9,29.9,0.0,0.0,29.19,29.19,0.0,0.0,29.36,29.36,0.0,0.0
2019-08-11,27.62,27.62,0.0,0.0,28.21,28.21,0.0,0.0,27.35,27.35,0.0,0.0,27.87,27.87,0.0,0.0
2019-08-18,29.99,29.99,0.0,0.0,30.21,30.21,0.0,0.0,29.61,29.61,0.0,0.0,29.75,29.75,0.0,0.0
