Date,ASUR_Open_average,ASUR_Open_max,ASUR_Open_min,ASUR_Open_volatility,ASUR_Open_change,ASUR_High_average,ASUR_High_max,ASUR_High_min,ASUR_High_volatility,ASUR_High_change,ASUR_Low_average,ASUR_Low_max,ASUR_Low_min,ASUR_Low_volatility,ASUR_Low_change,ASUR_Close_average,ASUR_Close_max,ASUR_Close_min,ASUR_Close_volatility,ASUR_Close_change,ASUR_Volume_average,ASUR_Volume_max,ASUR_Volume_min,ASUR_Volume_volatility,ASUR_Volume_change
2018-01-14,15.05,15.7,14.72,0.9799999999999986,0.8199999999999985,15.422,15.94,15.07,0.8699999999999992,0.620000000000001,14.85,15.37,14.58,0.7899999999999991,0.7899999999999991,15.212,15.73,14.82,0.9100000000000001,0.75,141859,293815,59418,234397,-82218
2018-01-21,15.334,15.57,15.2,0.370000000000001,-0.25,15.446,15.57,15.34,0.23000000000000043,-0.23000000000000043,15.046,15.14,14.93,0.21000000000000085,0.13000000000000078,15.232000000000001,15.31,15.15,0.16000000000000014,0.07000000000000028,91834,167287,49669,117618,-91186
2018-01-28,14.858,15.11,14.18,0.9299999999999997,-0.9299999999999997,14.991999999999999,15.27,14.41,0.8599999999999994,-0.8599999999999994,14.486,15.01,13.65,1.3599999999999994,-1.1500000000000004,14.658,15.2,13.66,1.5399999999999991,-1.4000000000000004,112476,157561,58752,98809,27650
2018-02-04,13.64,13.81,13.49,0.3200000000000003,-0.009999999999999787,13.879999999999999,14.11,13.6,0.5099999999999998,-0.5099999999999998,13.178,13.5,12.74,0.7599999999999998,0.09999999999999964,13.572000000000001,13.76,13.38,0.379999999999999,-0.33999999999999986,87281,119915,59777,60138,-24402
2018-02-11,13.5725,14.23,13.1,1.1300000000000008,0.9600000000000009,14.0375,14.64,13.37,1.2700000000000014,1.2700000000000014,13.37,13.79,13.09,0.6999999999999993,0.6999999999999993,13.785,14.23,13.16,1.0700000000000003,0.9399999999999995,72413,121416,26792,94624,94624
2018-02-18,14.216,14.3,14.09,0.21000000000000085,0.09999999999999964,14.462,14.64,14.31,0.33000000000000007,0.0600000000000005,14.08,14.19,13.96,0.22999999999999865,0.22999999999999865,14.306000000000001,14.56,14.2,0.3600000000000012,0.3100000000000005,65970,101448,44582,56866,-32468
2018-02-25,14.274000000000001,14.76,13.49,1.2699999999999996,-0.11999999999999922,14.634,14.84,14.24,0.5999999999999996,0.0600000000000005,14.026,14.38,13.49,0.8900000000000006,0.05000000000000071,14.368,14.77,13.74,1.0299999999999994,0.05999999999999872,79577,93368,55067,38301,-7629
2018-03-04,15.42,16.0,14.89,1.1099999999999994,1.1099999999999994,15.916,16.62,15.11,1.5100000000000016,1.5100000000000016,15.278,16.0,14.47,1.5299999999999994,1.5299999999999994,15.676,16.47,15.04,1.4299999999999997,1.4299999999999997,95720,139487,39877,99610,58633
2018-03-11,15.906,17.25,13.7,3.5500000000000007,-1.6600000000000001,16.43,17.53,15.23,2.3000000000000007,-1.6699999999999982,14.677999999999999,16.7,13.4,3.299999999999999,-2.6899999999999995,15.292,17.42,13.67,3.7500000000000018,-2.83,527994,1127508,258715,868793,153768
2018-03-18,13.762,14.11,13.58,0.5299999999999994,0.049999999999998934,14.222,14.52,13.91,0.6099999999999994,-0.34999999999999964,13.548,13.79,13.4,0.3899999999999988,-0.15000000000000036,13.84,14.12,13.51,0.6099999999999994,0.0,143721,182809,109642,73167,-53941
2018-03-25,13.19,14.15,12.27,1.8800000000000008,-1.8800000000000008,13.530000000000001,14.2,13.15,1.049999999999999,-1.049999999999999,12.635,13.4,12.19,1.2100000000000009,-1.1300000000000008,12.81,13.53,12.24,1.2899999999999991,-0.7699999999999996,183246,236120,96978,139142,139142
2018-04-01,13.712,14.26,13.01,1.25,1.2400000000000002,14.34,14.74,13.67,1.0700000000000003,1.0700000000000003,13.427999999999999,14.05,12.62,1.4300000000000015,1.4300000000000015,13.976,14.28,13.48,0.7999999999999989,0.5899999999999999,201435,289271,123283,165988,-58725
2018-04-08,14.26,14.41,13.96,0.4499999999999993,-0.40999999999999837,14.428,14.55,14.27,0.28000000000000114,-0.23000000000000043,13.846,14.16,13.67,0.4900000000000002,-0.4499999999999993,14.202,14.49,13.94,0.5500000000000007,-0.25,145608,250943,96251,154692,-154692
2018-04-15,15.081999999999999,16.47,14.29,2.1799999999999997,2.1799999999999997,15.492,16.47,14.63,1.839999999999998,1.839999999999998,14.716,14.94,14.27,0.6699999999999999,0.6699999999999999,15.0,15.18,14.58,0.5999999999999996,0.4900000000000002,218832,372107,86267,285840,205065
2018-04-22,15.048,15.19,14.96,0.22999999999999865,0.0,15.206,15.34,15.04,0.3000000000000007,-0.08999999999999986,14.864,15.06,14.69,0.370000000000001,0.13000000000000078,15.036,15.15,14.88,0.2699999999999996,-0.009999999999999787,82481,114977,58853,56124,-56124
2018-04-29,15.786,16.47,15.14,1.3299999999999983,1.3299999999999983,16.286,16.73,15.98,0.75,0.75,15.502,16.07,15.11,0.9600000000000009,0.9600000000000009,15.982,16.2,15.75,0.4499999999999993,0.35999999999999943,102069,179305,52758,126547,73221
2018-05-06,17.296,19.1,16.21,2.8900000000000006,0.7300000000000004,18.146,19.78,16.47,3.3100000000000023,1.7699999999999996,16.796,17.54,16.08,1.4600000000000009,0.860000000000003,17.596,19.06,16.27,2.789999999999999,1.5899999999999999,344546,610046,127457,482589,-33720
2018-05-13,17.372,17.81,16.87,0.9399999999999977,-0.9399999999999977,17.554,18.11,17.15,0.9600000000000009,-0.9600000000000009,16.998,17.46,16.61,0.8500000000000014,-0.8500000000000014,17.148,17.67,16.73,0.9400000000000013,-0.9400000000000013,158181,251250,113605,137645,50939
2018-05-20,16.7025,16.8,16.54,0.26000000000000156,-0.030000000000001137,16.974999999999998,17.15,16.77,0.379999999999999,0.0,16.41,16.55,16.2,0.3500000000000014,-0.10999999999999943,16.7225,16.91,16.6,0.3099999999999987,0.3099999999999987,199766,260180,77631,182549,-128332
2018-05-27,17.504,18.0,16.91,1.0899999999999999,1.0899999999999999,17.94,18.25,17.27,0.9800000000000004,0.9800000000000004,17.326,17.68,16.67,1.009999999999998,1.009999999999998,17.684,18.16,17.02,1.1400000000000006,1.1400000000000006,143575,191318,95951,95367,-7824
2018-06-03,18.13,18.4,17.86,0.5399999999999991,-0.19000000000000128,18.470000000000002,18.51,18.43,0.08000000000000185,-0.08000000000000185,17.788,18.0,17.48,0.5199999999999996,-0.5199999999999996,18.104,18.41,17.89,0.5199999999999996,-0.35999999999999943,78178,115033,51392,63641,-42294
2018-06-10,17.976,18.26,17.65,0.610000000000003,-0.10000000000000142,18.48,18.63,18.22,0.41000000000000014,-0.40000000000000213,17.756,18.21,17.28,0.9299999999999997,-0.16000000000000014,18.08,18.49,17.71,0.7799999999999976,-0.10999999999999943,366501,1043578,74417,969161,158119
2018-06-17,17.59,18.01,17.08,0.9300000000000033,-0.9000000000000021,17.802,18.2,17.28,0.9199999999999982,-0.6799999999999997,17.06,17.65,16.51,1.139999999999997,-1.0399999999999991,17.322,17.89,16.7,1.1900000000000013,-1.0,423116,1297422,97014,1200408,-74992
2018-06-24,16.376,16.79,15.8,0.9899999999999984,-0.9399999999999977,16.564,17.09,16.04,1.0500000000000007,-1.0500000000000007,15.96,16.41,15.48,0.9299999999999997,-0.9299999999999997,16.132,16.74,15.55,1.1899999999999977,-1.1899999999999977,225822,344497,177228,167269,42804
2018-07-01,16.2125,16.5,15.8,0.6999999999999993,0.5,16.75,16.96,16.38,0.5800000000000018,-0.5500000000000007,16.0125,16.25,15.8,0.4499999999999993,0.17999999999999972,16.295,16.6,16.11,0.490000000000002,-0.10000000000000142,240551,344740,165346,179394,-179394
2018-07-08,16.206,16.42,16.09,0.33000000000000185,-0.04999999999999716,16.35,16.48,16.21,0.2699999999999996,-0.2699999999999996,15.864,16.16,15.16,1.0,-1.0,16.046,16.24,15.48,0.759999999999998,-0.759999999999998,224315,385254,159933,225321,225321
2018-07-15,15.812,16.02,15.46,0.5599999999999987,0.5599999999999987,16.242,16.64,16.06,0.5800000000000018,0.2699999999999996,15.686,15.95,15.44,0.5099999999999998,0.47999999999999865,15.992,16.29,15.73,0.5599999999999987,0.5599999999999987,175326,210737,149373,61364,1699
2018-07-22,15.758000000000001,16.36,14.56,1.799999999999999,-1.799999999999999,15.99,16.51,14.87,1.6400000000000023,-1.6400000000000023,15.304,15.89,14.26,1.6300000000000008,-1.6300000000000008,15.456,16.02,14.51,1.5099999999999998,-1.4800000000000004,209035,295934,142216,153718,77447
2018-07-29,14.208,14.51,14.01,0.5,-0.4399999999999995,14.47,14.67,14.26,0.41000000000000014,0.02999999999999936,13.872,14.03,13.79,0.2400000000000002,0.05000000000000071,14.234,14.59,14.06,0.5299999999999994,0.5,259696,470071,126026,344045,-344045
2018-08-05,15.094000000000001,15.74,14.64,1.0999999999999996,0.08999999999999986,15.448,16.39,14.81,1.58,0.21999999999999886,14.528,15.22,13.96,1.2599999999999998,-0.22999999999999865,14.76,15.79,13.98,1.8099999999999987,-0.6099999999999994,254804,449803,182913,266890,-20152
