Date,Vanguard Total Bond MarketEtf_Open_average,Vanguard Total Bond MarketEtf_Open_max,Vanguard Total Bond MarketEtf_Open_min,Vanguard Total Bond MarketEtf_Open_volatility,Vanguard Total Bond MarketEtf_Open_change,Vanguard Total Bond MarketEtf_High_average,Vanguard Total Bond MarketEtf_High_max,Vanguard Total Bond MarketEtf_High_min,Vanguard Total Bond MarketEtf_High_volatility,Vanguard Total Bond MarketEtf_High_change,Vanguard Total Bond MarketEtf_Low_average,Vanguard Total Bond MarketEtf_Low_max,Vanguard Total Bond MarketEtf_Low_min,Vanguard Total Bond MarketEtf_Low_volatility,Vanguard Total Bond MarketEtf_Low_change,Vanguard Total Bond MarketEtf_Close_average,Vanguard Total Bond MarketEtf_Close_max,Vanguard Total Bond MarketEtf_Close_min,Vanguard Total Bond MarketEtf_Close_volatility,Vanguard Total Bond MarketEtf_Close_change
2018-04-15,79.2,79.2,79.2,0.0,0.0,79.2,79.2,79.2,0.0,0.0,79.02,79.02,79.02,0.0,0.0,79.02,79.02,79.02,0.0,0.0
2018-04-22,78.94,78.94,78.94,0.0,0.0,79.04,79.04,79.04,0.0,0.0,78.94,78.94,78.94,0.0,0.0,79.01,79.01,79.01,0.0,0.0
2018-04-29,78.92,78.92,78.92,0.0,0.0,78.95,78.95,78.95,0.0,0.0,78.78,78.78,78.78,0.0,0.0,78.88,78.88,78.88,0.0,0.0
2018-05-06,78.93,78.93,78.93,0.0,0.0,78.94,78.94,78.94,0.0,0.0,78.83,78.83,78.83,0.0,0.0,78.93,78.93,78.93,0.0,0.0
2018-05-13,78.42,78.42,78.42,0.0,0.0,78.54,78.54,78.54,0.0,0.0,78.42,78.42,78.42,0.0,0.0,78.54,78.54,78.54,0.0,0.0
2018-05-20,79.06,79.06,79.06,0.0,0.0,79.15,79.15,79.15,0.0,0.0,79.05,79.05,79.05,0.0,0.0,79.13,79.13,79.13,0.0,0.0
2018-05-27,79.03,79.03,79.03,0.0,0.0,79.13,79.13,79.13,0.0,0.0,78.95,78.95,78.95,0.0,0.0,79.09,79.09,79.09,0.0,0.0
2018-06-03,78.91,78.91,78.91,0.0,0.0,78.95,78.95,78.95,0.0,0.0,78.85,78.85,78.85,0.0,0.0,78.87,78.87,78.87,0.0,0.0
2018-06-10,79.05,79.05,79.05,0.0,0.0,79.1,79.1,79.1,0.0,0.0,78.92,78.92,78.92,0.0,0.0,78.92,78.92,78.92,0.0,0.0
2018-06-17,78.92,78.92,78.92,0.0,0.0,78.98,78.98,78.98,0.0,0.0,78.89,78.89,78.89,0.0,0.0,78.96,78.96,78.96,0.0,0.0
2018-06-24,79.24,79.24,79.24,0.0,0.0,79.3,79.3,79.3,0.0,0.0,79.18,79.18,79.18,0.0,0.0,79.19,79.19,79.19,0.0,0.0
2018-07-01,79.32,79.32,79.32,0.0,0.0,79.34,79.34,79.34,0.0,0.0,79.25,79.25,79.25,0.0,0.0,79.32,79.32,79.32,0.0,0.0
2018-07-08,79.33,79.33,79.33,0.0,0.0,79.38,79.38,79.38,0.0,0.0,79.32,79.32,79.32,0.0,0.0,79.37,79.37,79.37,0.0,0.0
2018-07-15,79.29,79.29,79.29,0.0,0.0,79.29,79.29,79.29,0.0,0.0,79.12,79.12,79.12,0.0,0.0,79.16,79.16,79.16,0.0,0.0
2018-07-22,79.05,79.05,79.05,0.0,0.0,79.09,79.09,79.09,0.0,0.0,79.0,79.0,79.0,0.0,0.0,79.01,79.01,79.01,0.0,0.0
2018-07-29,78.9,78.9,78.9,0.0,0.0,78.99,78.99,78.99,0.0,0.0,78.86,78.86,78.86,0.0,0.0,78.96,78.96,78.96,0.0,0.0
2018-08-05,79.02,79.02,79.02,0.0,0.0,79.25,79.25,79.25,0.0,0.0,79.02,79.02,79.02,0.0,0.0,79.18,79.18,79.18,0.0,0.0
2018-08-12,79.33,79.33,79.33,0.0,0.0,79.41,79.41,79.41,0.0,0.0,79.29,79.29,79.29,0.0,0.0,79.36,79.36,79.36,0.0,0.0
2018-08-19,79.39,79.39,79.39,0.0,0.0,79.52,79.52,79.52,0.0,0.0,79.35,79.35,79.35,0.0,0.0,79.51,79.51,79.51,0.0,0.0
2018-08-26,79.42,79.42,79.42,0.0,0.0,79.43,79.43,79.43,0.0,0.0,79.31,79.31,79.31,0.0,0.0,79.32,79.32,79.32,0.0,0.0
2018-09-02,78.97,78.97,78.97,0.0,0.0,78.97,78.97,78.97,0.0,0.0,78.86,78.86,78.86,0.0,0.0,78.9,78.9,78.9,0.0,0.0
2018-09-09,78.76,78.76,78.76,0.0,0.0,78.81,78.81,78.81,0.0,0.0,78.73,78.73,78.73,0.0,0.0,78.76,78.76,78.76,0.0,0.0
2018-09-16,78.51,78.51,78.51,0.0,0.0,78.6,78.6,78.6,0.0,0.0,78.51,78.51,78.51,0.0,0.0,78.6,78.6,78.6,0.0,0.0
2018-09-23,78.76,78.76,78.76,0.0,0.0,78.79,78.79,78.79,0.0,0.0,78.66,78.66,78.66,0.0,0.0,78.7,78.7,78.7,0.0,0.0
2018-09-30,77.83,77.83,77.83,0.0,0.0,77.88,77.88,77.88,0.0,0.0,77.66,77.66,77.66,0.0,0.0,77.77,77.77,77.77,0.0,0.0
2018-10-07,78.02,78.02,78.02,0.0,0.0,78.14,78.14,78.14,0.0,0.0,78.01,78.01,78.01,0.0,0.0,78.03,78.03,78.03,0.0,0.0
2018-10-14,77.89,77.89,77.89,0.0,0.0,77.9,77.9,77.9,0.0,0.0,77.79,77.79,77.79,0.0,0.0,77.84,77.84,77.84,0.0,0.0
2018-10-21,78.22,78.22,78.22,0.0,0.0,78.29,78.29,78.29,0.0,0.0,78.16,78.16,78.16,0.0,0.0,78.18,78.18,78.18,0.0,0.0
2018-10-28,77.69,77.69,77.69,0.0,0.0,77.71,77.71,77.71,0.0,0.0,77.46,77.46,77.46,0.0,0.0,77.5,77.5,77.5,0.0,0.0
2018-11-04,77.57,77.57,77.57,0.0,0.0,77.72,77.72,77.72,0.0,0.0,77.57,77.57,77.57,0.0,0.0,77.68,77.68,77.68,0.0,0.0
2018-11-11,77.94,77.94,77.94,0.0,0.0,78.02,78.02,78.02,0.0,0.0,77.85,77.85,77.85,0.0,0.0,78.0,78.0,78.0,0.0,0.0
2018-11-18,78.09,78.09,78.09,0.0,0.0,78.12,78.12,78.12,0.0,0.0,78.0,78.0,78.0,0.0,0.0,78.02,78.02,78.02,0.0,0.0
2018-11-25,78.1,78.1,78.1,0.0,0.0,78.14,78.14,78.14,0.0,0.0,78.05,78.05,78.05,0.0,0.0,78.14,78.14,78.14,0.0,0.0
2018-12-02,78.4,78.4,78.4,0.0,0.0,78.59,78.59,78.59,0.0,0.0,78.38,78.38,78.38,0.0,0.0,78.56,78.56,78.56,0.0,0.0
2018-12-09,78.69,78.69,78.69,0.0,0.0,78.75,78.75,78.75,0.0,0.0,78.66,78.66,78.66,0.0,0.0,78.7,78.7,78.7,0.0,0.0
2018-12-16,79.03,79.03,79.03,0.0,0.0,79.06,79.06,79.06,0.0,0.0,78.94,78.94,78.94,0.0,0.0,79.0,79.0,79.0,0.0,0.0
2018-12-23,78.86,78.86,78.86,0.0,0.0,79.02,79.02,79.02,0.0,0.0,78.82,78.82,78.82,0.0,0.0,79.01,79.01,79.01,0.0,0.0
2018-12-30,79.47,79.47,79.47,0.0,0.0,79.48,79.48,79.48,0.0,0.0,79.34,79.34,79.34,0.0,0.0,79.44,79.44,79.44,0.0,0.0
2019-01-06,79.34,79.34,79.34,0.0,0.0,79.4,79.4,79.4,0.0,0.0,79.3,79.3,79.3,0.0,0.0,79.33,79.33,79.33,0.0,0.0
2019-01-13,79.21,79.21,79.21,0.0,0.0,79.29,79.29,79.29,0.0,0.0,79.14,79.14,79.14,0.0,0.0,79.15,79.15,79.15,0.0,0.0
2019-01-20,79.46,79.46,79.46,0.0,0.0,79.51,79.51,79.51,0.0,0.0,79.41,79.41,79.41,0.0,0.0,79.45,79.45,79.45,0.0,0.0
2019-01-27,79.79,79.79,79.79,0.0,0.0,79.89,79.89,79.89,0.0,0.0,79.6,79.6,79.6,0.0,0.0,79.67,79.67,79.67,0.0,0.0
2019-02-03,79.87,79.87,79.87,0.0,0.0,79.98,79.98,79.98,0.0,0.0,79.84,79.84,79.84,0.0,0.0,79.92,79.92,79.92,0.0,0.0
2019-02-10,79.89,79.89,79.89,0.0,0.0,79.93,79.93,79.93,0.0,0.0,79.87,79.87,79.87,0.0,0.0,79.93,79.93,79.93,0.0,0.0
2019-02-17,79.92,79.92,79.92,0.0,0.0,80.08,80.08,80.08,0.0,0.0,79.87,79.87,79.87,0.0,0.0,79.99,79.99,79.99,0.0,0.0
2019-02-24,79.55,79.55,79.55,0.0,0.0,79.58,79.58,79.58,0.0,0.0,79.39,79.39,79.39,0.0,0.0,79.39,79.39,79.39,0.0,0.0
2019-03-03,79.96,79.96,79.96,0.0,0.0,80.05,80.05,80.05,0.0,0.0,79.88,79.88,79.88,0.0,0.0,80.02,80.02,80.02,0.0,0.0
2019-03-10,80.19,80.19,80.19,0.0,0.0,80.26,80.26,80.26,0.0,0.0,80.14,80.14,80.14,0.0,0.0,80.21,80.21,80.21,0.0,0.0
2019-03-17,80.82,80.82,80.82,0.0,0.0,80.98,80.98,80.98,0.0,0.0,80.75,80.75,80.75,0.0,0.0,80.93,80.93,80.93,0.0,0.0
2019-03-24,81.08,81.08,81.08,0.0,0.0,81.2,81.2,81.2,0.0,0.0,81.07,81.07,81.07,0.0,0.0,81.18,81.18,81.18,0.0,0.0
2019-03-31,80.61,80.61,80.61,0.0,0.0,80.74,80.74,80.74,0.0,0.0,80.6,80.6,80.6,0.0,0.0,80.73,80.73,80.73,0.0,0.0
2019-04-07,80.67,80.67,80.67,0.0,0.0,80.69,80.69,80.69,0.0,0.0,80.58,80.58,80.58,0.0,0.0,80.59,80.59,80.59,0.0,0.0
2019-04-14,80.6,80.6,80.6,0.0,0.0,80.64,80.64,80.64,0.0,0.0,80.53,80.53,80.53,0.0,0.0,80.58,80.58,80.58,0.0,0.0
2019-04-21,81.01,81.01,81.01,0.0,0.0,81.05,81.05,81.05,0.0,0.0,80.98,80.98,80.98,0.0,0.0,81.01,81.01,81.01,0.0,0.0
2019-04-28,80.72,80.72,80.72,0.0,0.0,80.79,80.79,80.79,0.0,0.0,80.68,80.68,80.68,0.0,0.0,80.74,80.74,80.74,0.0,0.0
2019-05-05,80.99,80.99,80.99,0.0,0.0,81.07,81.07,81.07,0.0,0.0,80.95,80.95,80.95,0.0,0.0,80.97,80.97,80.97,0.0,0.0
2019-05-12,81.3,81.3,81.3,0.0,0.0,81.31,81.31,81.31,0.0,0.0,81.15,81.15,81.15,0.0,0.0,81.21,81.21,81.21,0.0,0.0
2019-05-19,81.51,81.51,81.51,0.0,0.0,81.53,81.53,81.53,0.0,0.0,81.46,81.46,81.46,0.0,0.0,81.51,81.51,81.51,0.0,0.0
2019-05-26,82.04,82.04,82.04,0.0,0.0,82.24,82.24,82.24,0.0,0.0,81.99,81.99,81.99,0.0,0.0,82.24,82.24,82.24,0.0,0.0
2019-06-02,82.36,82.36,82.36,0.0,0.0,82.44,82.44,82.44,0.0,0.0,82.28,82.28,82.28,0.0,0.0,82.34,82.34,82.34,0.0,0.0
2019-06-09,82.31,82.31,82.31,0.0,0.0,82.42,82.42,82.42,0.0,0.0,82.3,82.3,82.3,0.0,0.0,82.4,82.4,82.4,0.0,0.0
2019-06-16,82.85,82.85,82.85,0.0,0.0,82.87,82.87,82.87,0.0,0.0,82.71,82.71,82.71,0.0,0.0,82.77,82.77,82.77,0.0,0.0
2019-06-23,82.96,82.96,82.96,0.0,0.0,83.09,83.09,83.09,0.0,0.0,82.95,82.95,82.95,0.0,0.0,83.07,83.07,83.07,0.0,0.0
2019-06-30,82.83,82.83,82.83,0.0,0.0,82.85,82.85,82.85,0.0,0.0,82.62,82.62,82.62,0.0,0.0,82.79,82.79,82.79,0.0,0.0
2019-07-07,82.47,82.47,82.47,0.0,0.0,82.57,82.57,82.57,0.0,0.0,82.44,82.44,82.44,0.0,0.0,82.54,82.54,82.54,0.0,0.0
2019-07-14,82.85,82.85,82.85,0.0,0.0,82.92,82.92,82.92,0.0,0.0,82.81,82.81,82.81,0.0,0.0,82.86,82.86,82.86,0.0,0.0
2019-07-21,82.92,82.92,82.92,0.0,0.0,82.92,82.92,82.92,0.0,0.0,82.83,82.83,82.83,0.0,0.0,82.87,82.87,82.87,0.0,0.0
2019-07-28,83.44,83.44,83.44,0.0,0.0,83.52,83.52,83.52,0.0,0.0,83.36,83.36,83.36,0.0,0.0,83.48,83.48,83.48,0.0,0.0
2019-08-04,84.16,84.16,84.16,0.0,0.0,84.24,84.24,84.24,0.0,0.0,83.95,83.95,83.95,0.0,0.0,83.97,83.97,83.97,0.0,0.0
2019-08-11,84.77,84.77,84.77,0.0,0.0,84.86,84.86,84.86,0.0,0.0,84.59,84.59,84.59,0.0,0.0,84.83,84.83,84.83,0.0,0.0
2019-08-18,84.55,84.55,84.55,0.0,0.0,84.98,84.98,84.98,0.0,0.0,84.52,84.52,84.52,0.0,0.0,84.89,84.89,84.89,0.0,0.0
2019-08-25,85.03,85.03,85.03,0.0,0.0,85.17,85.17,85.17,0.0,0.0,85.0,85.0,85.0,0.0,0.0,85.1,85.1,85.1,0.0,0.0
2019-09-01,84.76,84.76,84.76,0.0,0.0,84.85,84.85,84.85,0.0,0.0,84.71,84.71,84.71,0.0,0.0,84.81,84.81,84.81,0.0,0.0
2019-09-08,83.62,83.62,83.62,0.0,0.0,83.67,83.67,83.67,0.0,0.0,83.29,83.29,83.29,0.0,0.0,83.3,83.3,83.3,0.0,0.0
2019-09-15,83.99,83.99,83.99,0.0,0.0,84.2,84.2,84.2,0.0,0.0,83.95,83.95,83.95,0.0,0.0,84.19,84.19,84.19,0.0,0.0
2019-09-22,84.27,84.27,84.27,0.0,0.0,84.41,84.41,84.41,0.0,0.0,84.27,84.27,84.27,0.0,0.0,84.37,84.37,84.37,0.0,0.0
2019-09-29,84.86,84.86,84.86,0.0,0.0,84.98,84.98,84.98,0.0,0.0,84.82,84.82,84.82,0.0,0.0,84.94,84.94,84.94,0.0,0.0
2019-10-06,84.15,84.15,84.15,0.0,0.0,84.17,84.17,84.17,0.0,0.0,83.96,83.96,83.96,0.0,0.0,84.09,84.09,84.09,0.0,0.0
2019-10-13,84.14,84.14,84.14,0.0,0.0,84.24,84.24,84.24,0.0,0.0,84.13,84.13,84.13,0.0,0.0,84.14,84.14,84.14,0.0,0.0
2019-10-20,84.19,84.19,84.19,0.0,0.0,84.19,84.19,84.19,0.0,0.0,83.95,83.95,83.95,0.0,0.0,84.0,84.0,84.0,0.0,0.0
2019-10-27,84.25,84.25,84.25,0.0,0.0,84.36,84.36,84.36,0.0,0.0,84.11,84.11,84.11,0.0,0.0,84.25,84.25,84.25,0.0,0.0
2019-11-03,83.45,83.45,83.45,0.0,0.0,83.58,83.58,83.58,0.0,0.0,83.38,83.38,83.38,0.0,0.0,83.39,83.39,83.39,0.0,0.0
2019-11-10,83.82,83.82,83.82,0.0,0.0,83.92,83.92,83.92,0.0,0.0,83.8,83.8,83.8,0.0,0.0,83.85,83.85,83.85,0.0,0.0
2019-11-17,84.24,84.24,84.24,0.0,0.0,84.25,84.25,84.25,0.0,0.0,84.13,84.13,84.13,0.0,0.0,84.2,84.2,84.2,0.0,0.0
2019-11-24,84.29,84.29,84.29,0.0,0.0,84.31,84.31,84.31,0.0,0.0,84.19,84.19,84.19,0.0,0.0,84.29,84.29,84.29,0.0,0.0
2019-12-01,83.91,83.91,83.91,0.0,0.0,84.1,84.1,84.1,0.0,0.0,83.87,83.87,83.87,0.0,0.0,83.97,83.97,83.97,0.0,0.0
2019-12-08,84.03,84.03,84.03,0.0,0.0,84.23,84.23,84.23,0.0,0.0,83.86,83.86,83.86,0.0,0.0,84.19,84.19,84.19,0.0,0.0
2019-12-15,83.87,83.87,83.87,0.0,0.0,83.96,83.96,83.96,0.0,0.0,83.82,83.82,83.82,0.0,0.0,83.94,83.94,83.94,0.0,0.0
2019-12-22,83.96,83.96,83.96,0.0,0.0,83.99,83.99,83.99,0.0,0.0,83.93,83.93,83.93,0.0,0.0,83.98,83.98,83.98,0.0,0.0
2019-12-29,84.18,84.18,84.18,0.0,0.0,84.29,84.29,84.29,0.0,0.0,84.1,84.1,84.1,0.0,0.0,84.27,84.27,84.27,0.0,0.0
