Date,CSGS_stock_Open_average,CSGS_stock_Open_max,CSGS_stock_Open_min,CSGS_stock_Open_volatility,CSGS_stock_Open_change,CSGS_stock_High_average,CSGS_stock_High_max,CSGS_stock_High_min,CSGS_stock_High_volatility,CSGS_stock_High_change,CSGS_stock_Low_average,CSGS_stock_Low_max,CSGS_stock_Low_min,CSGS_stock_Low_volatility,CSGS_stock_Low_change,CSGS_stock_Close_average,CSGS_stock_Close_max,CSGS_stock_Close_min,CSGS_stock_Close_volatility,CSGS_stock_Close_change,CSGS_stock_Volume_average,CSGS_stock_Volume_max,CSGS_stock_Volume_min,CSGS_stock_Volume_volatility,CSGS_stock_Volume_change
2018-01-14,45.47,45.82,45.16,0.6600000000000037,-0.6600000000000037,46.0325,46.71,45.59,1.1199999999999974,0.5799999999999983,45.0475,45.21,44.79,0.4200000000000017,-0.13000000000000256,45.4,45.68,45.19,0.490000000000002,0.4200000000000017,117836,148297,99843,48454,-13323
2018-01-21,45.758,46.09,45.65,0.44000000000000483,0.4300000000000068,46.038,46.49,45.86,0.6300000000000026,0.6300000000000026,45.388,45.83,45.14,0.6899999999999977,0.6899999999999977,45.746,45.93,45.53,0.3999999999999986,0.04999999999999716,168478,261333,99464,161869,5308
2018-01-28,45.294,45.89,44.98,0.9100000000000037,-0.9100000000000037,45.711999999999996,46.05,45.55,0.5,-0.46999999999999886,44.998,45.53,44.41,1.1200000000000045,-0.7000000000000028,45.258,45.54,45.1,0.4399999999999977,-0.4399999999999977,192621,348654,105257,243397,2417
2018-02-04,45.082,48.1,43.48,4.6200000000000045,0.6600000000000037,45.702,48.31,44.05,4.260000000000005,0.490000000000002,43.636,44.81,42.07,2.740000000000002,-0.5399999999999991,44.304,44.86,43.97,0.8900000000000006,0.509999999999998,221673,359774,175553,184221,27710
2018-02-11,45.456,46.7,44.4,2.3000000000000043,2.0600000000000023,46.328,47.98,44.84,3.1399999999999935,3.1399999999999935,45.05,46.69,43.65,3.039999999999999,3.039999999999999,46.128,47.68,44.68,3.0,3.0,199476,233701,166062,67639,-45129
2018-02-18,47.99,48.65,47.5,1.1499999999999986,0.45000000000000284,48.475,48.82,48.07,0.75,-0.28999999999999915,47.47,47.91,47.11,0.7999999999999972,-0.39000000000000057,47.84,48.5,47.17,1.3299999999999983,-0.5399999999999991,266920,334432,211895,122537,122537
2018-02-25,46.858,47.73,45.63,2.0999999999999943,-1.529999999999994,47.602,48.66,46.62,2.039999999999999,-1.9399999999999977,46.304,47.07,45.32,1.75,-1.75,46.897999999999996,48.26,45.91,2.3500000000000014,-1.6599999999999966,199030,302727,124004,178723,-48341
2018-03-04,46.394,46.65,46.1,0.5499999999999972,-0.13000000000000256,46.788,47.06,46.51,0.5500000000000043,0.020000000000003126,45.876,46.2,45.54,0.6600000000000037,-0.6600000000000037,46.502,47.0,46.1,0.8999999999999986,0.4799999999999969,237624,268067,202461,65606,36753
2018-03-11,46.984,47.07,46.83,0.240000000000002,-0.1700000000000017,47.442,47.71,47.3,0.4100000000000037,0.0800000000000054,46.736,46.83,46.65,0.17999999999999972,0.10999999999999943,47.02,47.24,46.85,0.39000000000000057,0.19000000000000483,348036,430246,242402,187844,187844
2018-03-18,46.666,47.14,45.79,1.3500000000000014,-1.3500000000000014,47.356,47.97,46.26,1.7100000000000009,-1.4400000000000048,45.754,46.68,44.15,2.530000000000001,-2.0700000000000003,46.118,47.2,44.16,3.0400000000000063,-2.710000000000001,205942,351164,151759,199405,162019
2018-03-25,45.195,45.8,44.55,1.25,0.8200000000000003,45.629999999999995,45.83,45.35,0.4799999999999969,0.17999999999999972,43.87,44.8,41.8,3.0,3.0,45.275,45.54,45.03,0.509999999999998,-0.25,200556,220343,161357,58986,42216
2018-04-01,45.534,46.41,44.7,1.7099999999999937,1.2100000000000009,46.166,46.86,45.65,1.2100000000000009,0.720000000000006,44.664,46.14,43.19,2.950000000000003,1.4600000000000009,45.5,46.67,44.76,1.9100000000000037,-0.030000000000001137,206304,301202,147703,153499,147307
2018-04-08,45.192,45.83,44.86,0.9699999999999989,0.3999999999999986,46.202,46.57,45.51,1.0600000000000023,0.7700000000000031,44.166000000000004,45.19,42.02,3.1699999999999946,0.6099999999999994,45.064,45.52,44.33,1.1900000000000048,0.7800000000000011,313369,381369,145553,235816,-230401
2018-04-15,45.618,46.46,44.81,1.6499999999999986,-0.5799999999999983,46.194,46.58,45.19,1.3900000000000006,-1.2100000000000009,45.104,45.98,44.12,1.8599999999999994,-1.1700000000000017,45.346,46.22,44.15,2.0700000000000003,-2.030000000000001,340087,447664,218612,229052,-47741
2018-04-22,44.194,44.33,44.0,0.3299999999999983,-0.23999999999999488,44.634,45.17,44.16,1.0100000000000051,-0.730000000000004,43.58,43.97,43.12,0.8500000000000014,-0.8500000000000014,43.786,44.03,43.22,0.8100000000000023,-0.8100000000000023,196773,275852,107582,168270,-32027
2018-04-29,42.518,43.63,39.96,3.6700000000000017,-3.299999999999997,43.373999999999995,45.3,40.51,4.789999999999999,-2.969999999999999,41.61,43.05,39.79,3.259999999999998,-2.9200000000000017,41.954,43.63,39.99,3.6400000000000006,-2.799999999999997,366769,573150,184195,388955,254781
2018-05-06,39.406,40.06,39.12,0.9400000000000048,-0.8500000000000014,39.730000000000004,40.06,39.39,0.6700000000000017,-0.490000000000002,38.596,38.93,38.07,0.8599999999999994,-0.5600000000000023,39.236,39.51,38.99,0.519999999999996,0.21999999999999886,257435,311987,214414,97573,-74918
2018-05-13,39.762,40.31,39.08,1.230000000000004,0.9200000000000017,40.27,40.58,39.53,1.0499999999999972,0.990000000000002,39.562000000000005,40.1,39.0,1.1000000000000014,1.0399999999999991,39.874,40.18,39.12,1.0600000000000023,1.0500000000000043,289529,473360,201884,271476,271476
2018-05-20,40.75,41.07,40.29,0.7800000000000011,0.7800000000000011,41.192,41.66,40.63,1.029999999999994,0.7999999999999972,40.592,41.07,40.07,1.0,1.0,40.966,41.22,40.5,0.7199999999999989,0.7000000000000028,201098,232698,167410,65288,65288
2018-05-27,41.325,41.65,41.0,0.6499999999999986,0.44999999999999574,41.567499999999995,41.76,41.11,0.6499999999999986,0.6099999999999994,41.105,41.37,40.79,0.5799999999999983,0.5799999999999983,41.3925,41.72,40.96,0.759999999999998,0.5499999999999972,196872,245281,165627,79654,-8205
2018-06-03,41.69,41.91,41.39,0.519999999999996,-0.10999999999999943,42.106,42.37,42.0,0.36999999999999744,0.020000000000003126,41.174,41.55,39.92,1.6299999999999955,-1.5399999999999991,41.827999999999996,41.98,41.47,0.509999999999998,-0.020000000000003126,148167,158887,136365,22522,9490
2018-06-10,42.315999999999995,42.66,41.98,0.6799999999999997,0.46000000000000085,42.88,43.34,42.34,1.0,0.8500000000000014,42.088,42.44,41.7,0.7399999999999949,0.44999999999999574,42.542,43.24,42.15,1.0900000000000034,1.0700000000000003,202114,298817,150689,148128,148128
2018-06-17,43.132,43.37,42.77,0.5999999999999943,-0.28999999999999915,43.474000000000004,43.91,42.77,1.1399999999999935,-0.9299999999999997,42.728,43.06,42.33,0.730000000000004,-0.730000000000004,42.984,43.56,42.41,1.1500000000000057,-1.1500000000000057,194621,345289,130242,215047,189108
2018-06-24,41.746,42.28,41.2,1.0799999999999983,-1.0300000000000011,41.99,42.49,41.33,1.1600000000000037,-1.0,41.302,41.85,40.87,0.980000000000004,-0.7100000000000009,41.466,42.11,40.87,1.240000000000002,-0.980000000000004,147695,185682,113471,72211,-26634
2018-07-01,41.5875,42.1,40.75,1.3500000000000014,1.3500000000000014,41.935,42.32,41.45,0.8699999999999974,0.8699999999999974,41.3725,41.85,40.29,1.5600000000000023,1.5600000000000023,41.88,42.3,41.39,0.9099999999999966,0.9099999999999966,167557,267657,69308,198349,-127226
2018-07-08,42.064,42.46,41.69,0.7700000000000031,-0.5799999999999983,42.342,42.66,42.03,0.6299999999999955,-0.25,41.69,42.02,41.24,0.7800000000000011,-0.7800000000000011,41.81,42.17,41.3,0.8700000000000045,-0.8700000000000045,129174,141069,103623,37446,-16775
2018-07-15,40.982,41.26,40.62,0.6400000000000006,-0.10999999999999943,41.312,41.52,41.23,0.29000000000000625,-0.22000000000000597,40.688,40.86,40.5,0.35999999999999943,0.1600000000000037,41.008,41.17,40.72,0.45000000000000284,0.45000000000000284,134332,162012,112084,49928,14626
2018-07-22,41.114,41.49,40.71,0.7800000000000011,0.37000000000000455,41.442,41.94,41.13,0.8099999999999952,0.6299999999999955,40.716,40.99,40.26,0.730000000000004,0.25,41.112,41.46,40.71,0.75,0.14999999999999858,164204,237434,96549,140885,57256
