Date,ABCZY_stock_Open_average,ABCZY_stock_Open_max,ABCZY_stock_Open_min,ABCZY_stock_Open_volatility,ABCZY_stock_Open_change,ABCZY_stock_High_average,ABCZY_stock_High_max,ABCZY_stock_High_min,ABCZY_stock_High_volatility,ABCZY_stock_High_change,ABCZY_stock_Low_average,ABCZY_stock_Low_max,ABCZY_stock_Low_min,ABCZY_stock_Low_volatility,ABCZY_stock_Low_change,ABCZY_stock_Close_average,ABCZY_stock_Close_max,ABCZY_stock_Close_min,ABCZY_stock_Close_volatility,ABCZY_stock_Close_change,ABCZY_stock_Volume_average,ABCZY_stock_Volume_max,ABCZY_stock_Volume_min,ABCZY_stock_Volume_volatility,ABCZY_stock_Volume_change
2018-01-14,16.3325,16.75,16.15,0.6000000000000014,0.6000000000000014,16.3325,16.75,16.15,0.6000000000000014,0.6000000000000014,16.134999999999998,16.18,16.06,0.120000000000001,-0.08999999999999986,16.237499999999997,16.47,16.15,0.3200000000000003,0.3200000000000003,431,1122,0,1122,1122
2018-01-21,16.881999999999998,17.27,16.57,0.6999999999999993,0.370000000000001,17.158,17.38,16.93,0.4499999999999993,0.0799999999999983,16.881999999999998,17.27,16.57,0.6999999999999993,0.370000000000001,17.052,17.27,16.91,0.35999999999999943,0.35999999999999943,1531,5605,0,5605,-1400
2018-01-28,17.618,18.03,17.18,0.8500000000000014,0.6600000000000001,17.768,18.06,17.36,0.6999999999999993,0.6600000000000001,17.546,17.88,17.18,0.6999999999999993,0.5199999999999996,17.628,17.88,17.22,0.6600000000000001,0.5199999999999996,548,924,0,924,488
2018-02-04,17.478,18.1,16.12,1.9800000000000004,-1.7799999999999976,17.736,18.1,17.13,0.9700000000000024,-0.7699999999999996,17.296,17.93,16.12,1.8099999999999987,-1.0399999999999991,17.554,18.0,17.13,0.870000000000001,-0.030000000000001137,959,3071,0,3071,2291
2018-02-11,17.64,18.25,17.14,1.1099999999999994,1.0,17.6875,18.25,17.25,1.0,1.0,17.4425,18.25,16.63,1.620000000000001,1.620000000000001,17.5275,18.25,16.63,1.620000000000001,1.620000000000001,1063,1720,0,1720,-1720
2018-02-18,18.085,18.45,17.66,0.7899999999999991,0.39000000000000057,18.2575,18.45,18.05,0.3999999999999986,-0.3000000000000007,18.009999999999998,18.18,17.66,0.5199999999999996,0.35999999999999943,18.225,18.35,18.02,0.33000000000000185,-0.33000000000000185,574,1097,0,1097,-69
2018-02-25,17.637999999999998,18.06,17.16,0.8999999999999986,-0.8999999999999986,17.768,18.06,17.16,0.8999999999999986,-0.8999999999999986,17.446,17.95,16.95,1.0,-0.7800000000000011,17.554,17.95,16.95,1.0,-0.7800000000000011,865,2735,0,2735,-407
2018-03-04,16.79,17.21,16.51,0.6999999999999993,0.4200000000000017,16.8975,17.21,16.75,0.46000000000000085,0.4200000000000017,16.740000000000002,17.21,16.45,0.7600000000000016,0.4200000000000017,16.87,17.21,16.64,0.5700000000000003,0.4200000000000017,596,1596,0,1596,0
2018-03-11,17.99,18.18,17.86,0.3200000000000003,-0.3200000000000003,18.18,18.41,17.93,0.4800000000000004,0.21000000000000085,17.773333333333333,17.93,17.53,0.3999999999999986,0.3299999999999983,18.18,18.41,17.93,0.4800000000000004,0.21000000000000085,1413,2410,0,2410,-581
2018-03-18,17.895,18.3,17.59,0.7100000000000009,-0.4700000000000024,18.02,18.3,17.83,0.4700000000000024,-0.4700000000000024,17.8825,18.3,17.59,0.7100000000000009,-0.5199999999999996,17.9875,18.3,17.78,0.5199999999999996,-0.5199999999999996,981,2894,0,2894,484
