Date,DY_Open_average,DY_Open_max,DY_Open_min,DY_Open_volatility,DY_Open_change,DY_High_average,DY_High_max,DY_High_min,DY_High_volatility,DY_High_change,DY_Low_average,DY_Low_max,DY_Low_min,DY_Low_volatility,DY_Low_change,DY_Close_average,DY_Close_max,DY_Close_min,DY_Close_volatility,DY_Close_change,DY_Volume_average,DY_Volume_max,DY_Volume_min,DY_Volume_volatility,DY_Volume_change
2018-05-20,93.105,99.89,90.16,9.730000000000004,-9.730000000000004,95.7525,101.91,92.56,9.349999999999994,-8.209999999999994,90.175,92.03,89.12,2.9099999999999966,-2.230000000000004,92.1075,93.39,90.37,3.019999999999996,0.75,2892518,7178596,735735,6442861,-6442861
2018-05-27,93.43,95.81,92.21,3.6000000000000085,0.9400000000000119,94.878,95.99,93.47,2.519999999999996,0.960000000000008,92.032,92.7,90.88,1.8200000000000074,1.7800000000000011,93.288,95.0,91.89,3.1099999999999994,1.6700000000000017,578396,694902,477173,217729,-102009
2018-06-03,94.352,95.52,93.04,2.4799999999999898,1.9699999999999989,95.724,97.22,94.16,3.0600000000000023,2.4200000000000017,93.9,95.29,92.38,2.910000000000011,2.910000000000011,94.914,96.76,92.73,4.030000000000001,4.030000000000001,388615,535106,329107,205999,-77275
2018-06-10,97.518,98.32,97.11,1.2099999999999937,1.2099999999999937,98.83,100.76,97.94,2.8200000000000074,2.690000000000012,96.86,98.05,96.17,1.8799999999999955,1.3599999999999994,98.06400000000001,99.2,97.15,2.049999999999997,2.049999999999997,358002,498427,235424,263003,138527
2018-06-17,98.57600000000001,99.4,96.78,2.6200000000000045,-1.1599999999999966,99.364,100.04,97.69,2.3500000000000085,-2.049999999999997,96.892,97.72,94.66,3.0600000000000023,-2.710000000000008,98.08,99.42,95.69,3.730000000000004,-3.280000000000001,400445,549608,281854,267754,-102091
2018-06-24,95.194,96.84,93.29,3.549999999999997,-2.3599999999999994,96.63,98.08,95.33,2.75,-0.7999999999999972,93.848,94.5,92.69,1.8100000000000023,-1.029999999999987,95.31400000000001,96.77,94.49,2.280000000000001,-0.7299999999999898,351512,435111,255927,179184,7790
2018-07-01,96.945,98.39,95.69,2.700000000000003,1.9500000000000028,98.305,99.89,97.0,2.8900000000000006,2.8900000000000006,96.025,98.26,94.38,3.8800000000000097,3.8800000000000097,97.345,99.26,94.9,4.359999999999999,4.359999999999999,285454,375508,198224,177284,177284
2018-07-08,98.732,99.22,98.22,1.0,-0.14000000000000057,99.414,100.25,98.57,1.6800000000000068,-0.7999999999999972,97.216,98.42,96.12,2.299999999999997,-2.230000000000004,98.24,99.26,96.97,2.2900000000000063,-2.2900000000000063,301268,337277,255780,81497,-60501
2018-07-15,97.4,98.67,95.52,3.1500000000000057,-1.0,98.524,99.55,96.28,3.269999999999996,-2.510000000000005,96.244,97.34,94.64,2.700000000000003,-1.7600000000000051,97.4,98.92,95.35,3.5700000000000074,-2.740000000000009,340434,473775,227274,246501,246501
2018-07-22,92.702,96.09,90.46,5.63000000000001,-5.63000000000001,93.568,96.09,90.77,5.320000000000007,-5.320000000000007,89.92399999999999,92.1,88.61,3.489999999999995,-3.489999999999995,91.062,93.03,88.66,4.3700000000000045,-3.5600000000000023,646370,963727,472575,491152,-126683
2018-07-29,87.948,88.62,86.6,2.0200000000000102,-0.3100000000000023,89.358,89.89,88.79,1.0999999999999943,-0.23000000000000398,86.974,88.27,85.31,2.9599999999999937,-0.3199999999999932,88.296,89.16,87.12,2.039999999999992,-0.11999999999999034,505485,813215,326003,487212,-244956
2018-08-05,84.762,89.98,67.8,22.180000000000007,-22.180000000000007,86.538,90.32,72.5,17.819999999999993,-17.819999999999993,84.03,88.89,67.15,21.739999999999995,-21.739999999999995,85.056,89.8,68.09,21.709999999999994,-21.03,1811993,7651162,288904,7362258,7207728
2018-08-12,73.38,77.05,67.61,9.439999999999998,9.439999999999998,76.206,79.06,73.87,5.189999999999998,5.189999999999998,72.83800000000001,76.92,67.56,9.36,9.36,75.8,78.87,73.57,5.300000000000011,5.300000000000011,1050710,2665678,473473,2192205,-2192205
2018-08-19,77.784,79.25,76.89,2.3599999999999994,-2.3599999999999994,78.72,79.78,78.18,1.5999999999999943,-1.3700000000000045,76.516,77.51,75.51,2.0,0.1700000000000017,77.176,77.92,76.47,1.4500000000000028,-0.23999999999999488,587246,789403,326521,462882,46908
2018-08-26,79.77,82.93,76.89,6.040000000000006,6.040000000000006,82.6725,84.64,77.84,6.799999999999997,6.799999999999997,79.425,82.23,76.43,5.799999999999997,5.799999999999997,81.5875,83.91,77.54,6.36999999999999,6.36999999999999,865374,1329285,528844,800441,-39520
2018-09-02,81.852,83.49,80.49,3.0,-2.319999999999993,82.722,83.56,81.14,2.4200000000000017,-0.030000000000001137,80.864,81.66,79.47,2.1899999999999977,-0.6599999999999966,81.78,82.99,80.65,2.339999999999989,1.0,578133,793410,391244,402166,-291884
2018-09-09,82.832,85.15,80.17,4.980000000000004,-0.12999999999999545,84.19200000000001,85.65,83.14,2.510000000000005,0.480000000000004,81.17,82.79,79.81,2.980000000000004,0.46999999999999886,82.746,84.67,80.39,4.280000000000001,-0.1700000000000017,627546,1031891,377089,654802,-111722
2018-09-16,83.412,84.72,82.98,1.7399999999999949,0.04999999999999716,84.64,85.64,83.71,1.9300000000000068,-0.3200000000000074,82.426,83.18,81.73,1.4500000000000028,-0.4200000000000017,83.356,85.0,82.47,2.530000000000001,-0.9000000000000057,420481,512581,272651,239930,-239930
2018-09-23,83.6,85.27,82.65,2.6199999999999903,2.6199999999999903,84.432,85.48,82.98,2.5,2.5,82.116,83.4,81.18,2.219999999999999,-0.3499999999999943,83.22800000000001,84.6,81.62,2.9799999999999898,-1.1400000000000006,401388,470014,285574,184440,-89562
2018-09-30,82.182,83.57,79.66,3.9099999999999966,-1.8700000000000045,83.438,85.02,81.92,3.0999999999999943,-1.4399999999999977,80.93599999999999,82.43,79.07,3.3600000000000136,-2.230000000000004,82.272,84.03,80.05,3.980000000000004,-1.240000000000009,333618,412223,275202,137021,-71815
2018-10-07,77.258,81.33,74.4,6.929999999999993,-6.929999999999993,78.6,81.72,76.69,5.030000000000001,-4.019999999999996,75.358,79.7,73.25,6.450000000000003,-5.299999999999997,76.454,79.87,74.71,5.160000000000011,-2.930000000000007,438535,590975,269011,321964,194748
2018-10-14,77.054,79.37,74.73,4.640000000000001,-2.989999999999995,78.152,79.9,75.07,4.8300000000000125,-4.8300000000000125,75.238,77.4,73.17,4.230000000000004,-3.3400000000000034,76.246,79.79,73.39,6.400000000000006,-6.400000000000006,308621,363907,264975,98932,98932
2018-10-21,69.472,71.65,67.31,4.340000000000003,-3.6199999999999903,70.614,72.56,68.9,3.6599999999999966,-3.6599999999999966,67.42399999999999,70.71,65.82,4.890000000000001,-4.269999999999996,68.392,71.66,67.05,4.609999999999999,-4.299999999999997,534374,702481,395109,307372,244205
2018-10-28,70.276,73.58,67.86,5.719999999999999,5.719999999999999,72.046,74.48,69.16,5.320000000000007,5.320000000000007,69.3,72.49,67.0,5.489999999999995,5.489999999999995,71.196,73.85,67.88,5.969999999999999,4.739999999999995,479580,564939,402613,162326,83560
2018-11-04,74.482,76.15,73.34,2.8100000000000023,-0.4200000000000017,75.38,76.35,73.81,2.539999999999992,-1.3400000000000034,72.962,74.87,69.53,5.340000000000003,-3.819999999999993,73.894,76.01,69.98,6.030000000000001,-4.6299999999999955,346371,438735,206987,231748,-11292
2018-11-11,71.356,72.38,70.52,1.8599999999999994,1.8599999999999994,73.372,74.19,72.24,1.9500000000000028,1.9500000000000028,70.522,72.07,69.65,2.4199999999999875,0.5300000000000011,71.604,73.26,69.92,3.3400000000000034,1.019999999999996,530000,771860,392649,379211,379211
2018-11-18,66.11,70.77,62.75,8.019999999999996,-6.939999999999998,67.4975,73.33,64.36,8.969999999999999,-8.969999999999999,63.7625,66.92,62.2,4.719999999999999,-4.719999999999999,64.22,67.05,63.08,3.969999999999999,-3.969999999999999,720477,859058,488557,370501,-174158
2018-11-25,62.769999999999996,67.96,60.89,7.069999999999993,5.209999999999994,64.144,67.96,61.27,6.689999999999991,4.799999999999997,60.888,65.86,57.49,8.369999999999997,5.75,63.046,66.26,60.71,5.550000000000004,5.32,723869,894656,501915,392741,-210707
2018-12-02,60.4375,66.0,55.81,10.189999999999998,-10.189999999999998,61.4725,66.83,57.77,9.059999999999995,-9.059999999999995,57.472500000000004,60.7,55.39,5.310000000000002,-5.310000000000002,58.31,60.95,55.88,5.07,-5.07,576160,648486,469839,178647,97310
2018-12-09,55.888,58.19,53.21,4.979999999999997,-3.8599999999999994,56.944,59.18,54.45,4.729999999999997,-2.8200000000000003,54.216,56.23,51.85,4.3799999999999955,-2.009999999999998,55.004,56.61,53.7,2.9099999999999966,-0.779999999999994,575002,722695,391738,330957,128685
2018-12-16,52.664,54.77,49.51,5.260000000000005,-4.810000000000002,54.2,57.8,50.56,7.239999999999995,-7.239999999999995,51.0,53.91,47.77,6.1399999999999935,-6.1399999999999935,51.804,55.05,49.39,5.659999999999997,-5.519999999999996,796929,1347557,323192,1024365,-598592
2018-12-23,51.9375,53.08,49.65,3.4299999999999997,2.8200000000000003,53.5425,54.05,53.23,0.8200000000000003,0.4199999999999946,50.6225,51.47,49.65,1.8200000000000003,1.8200000000000003,53.0425,54.04,52.04,2.0,0.6000000000000014,355391,420136,323865,96271,-67205
2018-12-30,54.355000000000004,55.5,52.74,2.759999999999998,2.759999999999998,56.32,58.19,54.81,3.3799999999999955,2.509999999999998,53.5025,55.26,52.32,2.9399999999999977,2.6599999999999966,55.3375,57.48,53.36,4.119999999999997,2.479999999999997,432930,525556,353974,171582,-36363
2019-01-06,58.288,58.9,57.85,1.0499999999999972,0.39000000000000057,59.264,59.59,58.82,0.7700000000000031,0.6799999999999997,57.108,57.91,56.09,1.8199999999999932,1.1399999999999935,58.708,59.47,58.02,1.4499999999999957,0.6099999999999994,349337,465662,250631,215031,-49377
2019-01-13,58.1325,58.97,57.02,1.9499999999999957,-0.6199999999999974,59.042500000000004,59.7,58.19,1.5100000000000051,0.730000000000004,57.22,57.46,56.78,0.6799999999999997,0.060000000000002274,58.2025,59.33,57.56,1.769999999999996,1.1099999999999994,321322,512380,205686,306694,116414
2019-01-20,57.372,58.71,54.95,3.759999999999998,-0.509999999999998,58.9,60.11,57.3,2.8100000000000023,0.9500000000000028,56.362,58.03,54.74,3.289999999999999,1.0399999999999991,57.68,60.04,54.95,5.089999999999996,2.5700000000000003,401755,447362,368752,78610,64711
2019-01-27,58.242,60.07,57.16,2.9100000000000037,-2.9100000000000037,58.902,60.14,58.19,1.9500000000000028,-1.3100000000000023,56.608,57.19,55.98,1.2100000000000009,-0.7999999999999972,57.786,58.74,57.25,1.490000000000002,1.4100000000000037,285777,322763,235251,87512,55646
2019-02-03,59.244,60.73,57.84,2.8899999999999935,-1.4099999999999966,60.094,61.6,58.71,2.8900000000000006,-1.9399999999999977,58.156,60.05,56.95,3.0999999999999943,-1.6200000000000045,59.332,60.91,57.53,3.3799999999999955,-1.9799999999999969,406947,483324,356615,126709,-94091
2019-02-10,61.7975,63.75,59.58,4.170000000000002,4.170000000000002,63.114999999999995,64.07,62.17,1.8999999999999915,1.8999999999999915,61.0575,62.22,59.58,2.6400000000000006,2.6400000000000006,62.5425,63.3,61.66,1.6400000000000006,1.4600000000000009,340225,512462,237996,274466,80500
2019-02-17,63.089999999999996,63.72,62.43,1.2899999999999991,0.759999999999998,63.827999999999996,64.49,63.11,1.3799999999999955,0.8699999999999974,62.314,62.87,61.1,1.769999999999996,1.7100000000000009,63.068,63.67,62.62,1.0500000000000043,0.4399999999999977,363966,436940,260646,176294,25469
2019-02-24,49.87,63.37,44.05,19.32,-16.36,51.344,64.22,46.89,17.33,-15.14,48.016,61.9,41.78,20.119999999999997,-15.009999999999998,49.156,62.0,43.33,18.67,-13.5,2441317,6804211,402392,6401819,826242
2019-03-03,47.190000000000005,48.59,45.92,2.6700000000000017,-1.490000000000002,48.226,49.2,46.74,2.460000000000001,-0.09000000000000341,46.352000000000004,47.57,44.89,2.6799999999999997,-0.4799999999999969,47.38,48.83,46.32,2.509999999999998,0.9299999999999997,709853,1129057,542696,586361,-69682
2019-03-10,49.292,49.67,48.65,1.0200000000000031,0.7899999999999991,50.3,51.23,49.74,1.4899999999999949,0.4100000000000037,49.01,49.21,48.65,0.5600000000000023,0.5200000000000031,49.348,49.73,49.1,0.6299999999999955,0.529999999999994,511988,829654,304864,524790,-316848
2019-03-17,48.652,50.11,46.94,3.1700000000000017,-3.1700000000000017,49.194,50.26,47.19,3.0700000000000003,-3.0600000000000023,47.368,48.79,45.39,3.3999999999999986,-3.3999999999999986,48.138,49.38,46.59,2.789999999999999,-2.3999999999999986,399482,510983,295400,215583,215583
2019-03-24,46.09,47.16,45.27,1.8899999999999935,-1.0499999999999972,46.788,47.7,45.5,2.200000000000003,0.04000000000000625,44.938,45.81,44.2,1.6099999999999994,0.6600000000000037,46.008,47.44,45.12,2.3200000000000003,1.3499999999999943,558196,720397,498065,222332,-34964
2019-03-31,48.519999999999996,49.83,47.41,2.4200000000000017,2.4200000000000017,49.328,50.72,47.49,3.229999999999997,2.9099999999999966,47.988,49.61,46.32,3.289999999999999,2.990000000000002,48.848,50.02,47.21,2.8100000000000023,2.219999999999999,406110,637995,267796,370199,64383
2019-04-07,48.118,49.04,47.27,1.769999999999996,-0.18999999999999773,48.716,49.66,47.69,1.9699999999999989,0.6199999999999974,47.326,47.67,46.83,0.8400000000000034,0.1599999999999966,47.95,49.01,47.2,1.8099999999999952,1.0300000000000011,443533,612301,269747,342554,206138
2019-04-14,48.695,49.0,48.26,0.740000000000002,-0.5399999999999991,48.9875,49.16,48.55,0.6099999999999994,-0.5900000000000034,48.18,48.53,47.68,0.8500000000000014,-0.8500000000000014,48.52,48.84,48.0,0.8400000000000034,-0.8400000000000034,257031,315487,183766,131721,-131721
2019-04-21,48.99,50.73,48.01,2.719999999999999,0.6000000000000014,49.99,51.35,48.83,2.520000000000003,0.14999999999999858,48.146,49.03,47.34,1.6899999999999977,1.1299999999999955,49.352000000000004,51.2,48.31,2.8900000000000006,0.04000000000000625,396836,601103,235945,365158,-365158
2019-04-28,49.664,50.57,48.87,1.7000000000000028,1.2000000000000028,50.75,52.37,49.8,2.5700000000000003,2.5700000000000003,49.002,50.27,48.26,2.010000000000005,1.6600000000000037,50.222,52.06,48.77,3.289999999999999,2.469999999999999,457538,685323,276822,408501,106870
2019-05-05,49.056,51.14,47.07,4.07,-4.07,49.488,51.75,47.49,4.259999999999998,-4.259999999999998,47.708,49.26,45.64,3.6199999999999974,-3.6199999999999974,48.556,49.73,46.4,3.3299999999999983,-3.259999999999998,315964,390766,272897,117869,117869
2019-05-12,46.764,47.78,46.01,1.7700000000000031,-0.12999999999999545,47.726,49.12,46.66,2.460000000000001,-0.4000000000000057,46.13,46.54,45.48,1.0600000000000023,-0.8600000000000065,46.894,48.3,45.55,2.75,-1.1900000000000048,570012,1004247,413349,590898,551787
2019-05-19,53.58,57.14,50.27,6.869999999999997,2.6499999999999986,55.714999999999996,57.65,53.66,3.990000000000002,-3.990000000000002,51.9825,54.36,50.27,4.089999999999996,0.769999999999996,53.7275,57.05,51.1,5.949999999999996,-5.949999999999996,1290154,2499944,557852,1942092,-1942092
2019-05-26,50.844,52.12,49.22,2.8999999999999986,1.1599999999999966,52.092,53.45,50.67,2.780000000000001,1.9400000000000048,50.376,52.12,48.61,3.509999999999998,2.25,51.406,52.46,49.9,2.5600000000000023,2.5600000000000023,643186,870608,455543,415065,6372
2019-06-02,54.374,55.03,53.63,1.3999999999999986,1.3099999999999952,55.147999999999996,55.66,54.66,1.0,0.9399999999999977,53.467999999999996,54.01,52.76,1.25,0.25,54.284,54.69,53.75,0.9399999999999977,-0.9200000000000017,329388,465403,269442,195961,-142081
2019-06-09,53.868,54.57,53.3,1.2700000000000031,-0.4200000000000017,54.378,54.94,53.4,1.5399999999999991,0.05999999999999517,52.958,54.01,52.15,1.8599999999999994,0.7800000000000011,53.886,54.54,52.93,1.6099999999999994,0.8100000000000023,296111,353639,202768,150871,-120264
2019-06-16,56.234,56.87,55.0,1.8699999999999974,1.3299999999999983,56.932,57.43,56.65,0.7800000000000011,0.2700000000000031,55.666,56.18,55.0,1.1799999999999997,0.46999999999999886,56.282,57.3,55.59,1.7099999999999937,-0.8499999999999943,346002,402259,293294,108965,96903
2019-06-23,57.467999999999996,60.51,55.58,4.93,4.93,58.269999999999996,60.55,56.16,4.390000000000001,4.390000000000001,57.076,59.32,55.23,4.090000000000003,4.090000000000003,57.910000000000004,59.99,55.74,4.25,4.25,439982,729778,245926,483852,483852
2019-06-30,58.682500000000005,59.81,57.7,2.1099999999999994,-2.1099999999999994,58.955,59.81,58.16,1.6500000000000057,-1.6500000000000057,57.365,57.78,56.6,1.1799999999999997,-1.1799999999999997,58.125,58.98,56.89,2.0899999999999963,-2.0899999999999963,207870,239750,156819,82931,26694
2019-07-07,56.282000000000004,57.11,55.63,1.4799999999999969,-0.6900000000000048,56.626,57.54,55.8,1.740000000000002,-1.0400000000000063,55.296,55.63,54.72,0.9100000000000037,-0.7899999999999991,55.864000000000004,56.76,55.02,1.7399999999999949,-1.7399999999999949,225086,267124,161602,105522,8091
2019-07-14,54.082,55.23,53.19,2.039999999999999,-2.039999999999999,54.72,56.24,53.92,2.3200000000000003,-2.3200000000000003,53.392,54.85,52.01,2.8400000000000034,-2.8400000000000034,53.513999999999996,54.91,52.22,2.6899999999999977,-2.6899999999999977,210119,236722,177866,58856,-58856
2019-07-21,55.532,58.03,52.62,5.410000000000004,4.410000000000004,57.084,58.24,53.92,4.32,3.75,54.848,56.54,52.37,4.170000000000002,4.170000000000002,56.556,58.08,53.92,4.159999999999997,3.299999999999997,300763,515407,172381,343026,-46473
2019-07-28,54.796,58.78,50.92,7.859999999999999,-5.809999999999995,55.536,59.06,51.32,7.740000000000002,-7.530000000000001,52.6,55.75,49.25,6.5,-6.5,53.674,58.66,49.56,9.099999999999994,-9.099999999999994,401090,724004,239019,484985,68371
2019-08-04,48.92,49.96,47.47,2.490000000000002,-2.490000000000002,49.49,51.13,47.47,3.6600000000000037,-3.6600000000000037,47.686,48.84,45.78,3.0600000000000023,-2.9200000000000017,48.358,49.85,45.86,3.990000000000002,-3.4399999999999977,333368,395191,272518,122673,-19717
2019-08-11,44.468,46.07,42.34,3.729999999999997,-1.240000000000002,45.266,47.82,43.91,3.9100000000000037,-3.4200000000000017,43.288,45.64,41.41,4.230000000000004,-2.0900000000000034,44.026,47.38,41.88,5.5,-3.690000000000005,464589,597459,292195,305264,-204663
2019-08-18,42.878,44.52,41.1,3.4200000000000017,-2.1999999999999957,43.306,44.64,41.24,3.3999999999999986,-2.6299999999999955,41.662,43.14,40.06,3.0799999999999983,-2.1299999999999955,42.176,43.32,40.47,2.8500000000000014,-2.0,352962,617038,230643,386395,386395
2019-08-25,43.4625,45.05,41.84,3.2099999999999937,2.1199999999999974,45.082499999999996,46.42,42.92,3.5,2.269999999999996,41.9375,43.84,40.16,3.680000000000007,3.5400000000000063,43.5375,44.77,41.19,3.5800000000000054,3.3100000000000023,751357,1124439,508179,616260,-191471
2019-09-01,45.06,45.96,43.85,2.1099999999999994,2.1099999999999994,45.91,47.94,43.91,4.030000000000001,4.030000000000001,44.502,45.83,42.81,3.019999999999996,3.019999999999996,45.254,47.03,43.32,3.710000000000001,3.710000000000001,432542,537196,337747,199449,-107120
2019-09-08,50.306,52.22,47.11,5.109999999999999,5.109999999999999,51.902,54.27,49.33,4.940000000000005,4.940000000000005,49.7,52.0,46.45,5.549999999999997,5.549999999999997,51.482,53.36,49.3,4.060000000000002,4.060000000000002,366362,470725,281353,189372,83654
2019-09-15,51.698,53.62,49.06,4.559999999999995,-3.6899999999999977,52.586,54.47,50.06,4.409999999999997,-3.780000000000001,50.57,52.19,49.0,3.1899999999999977,-3.0,51.216,53.75,49.71,4.039999999999999,-4.039999999999999,418631,523928,223765,300163,-241796
2019-09-22,50.242,51.25,48.82,2.4299999999999997,0.8500000000000014,51.114,51.54,50.0,1.5399999999999991,1.4600000000000009,49.5,50.41,48.24,2.1699999999999946,1.9299999999999997,50.512,51.13,49.09,2.039999999999999,1.9599999999999937,243062,308251,189735,118516,-47195
2019-09-29,47.506,51.54,45.71,5.829999999999998,-5.829999999999998,48.29,52.41,46.97,5.439999999999998,-5.439999999999998,45.862,47.57,45.11,2.460000000000001,-1.9399999999999977,46.596,47.61,46.03,1.5799999999999983,-1.3800000000000026,363663,464700,194872,269828,44113
2019-10-06,46.452,47.79,45.39,2.3999999999999986,2.3999999999999986,47.336,48.62,45.73,2.8900000000000006,2.8900000000000006,45.81,47.23,44.57,2.6599999999999966,2.6599999999999966,46.522,47.91,45.19,2.719999999999999,2.3200000000000003,293174,349070,189849,159221,-159221
2019-10-13,49.002,50.95,47.66,3.2900000000000063,3.2900000000000063,50.364000000000004,52.31,49.35,2.960000000000001,2.960000000000001,48.77,50.95,47.08,3.8700000000000045,3.8700000000000045,49.708,51.2,48.69,2.510000000000005,2.3200000000000003,323761,406963,225322,181641,95860
2019-10-20,49.818,51.32,48.2,3.1199999999999974,-1.6600000000000037,50.342000000000006,51.59,49.27,2.3200000000000003,-1.75,48.664,49.88,47.87,2.010000000000005,-1.8800000000000026,49.248,50.01,48.12,1.8900000000000006,-0.9399999999999977,311528,496507,183722,312785,70175
2019-10-27,48.048,50.04,46.0,4.039999999999999,1.3100000000000023,49.012,50.73,46.76,3.969999999999999,1.1499999999999986,47.156,49.79,45.08,4.710000000000001,1.1000000000000014,48.186,50.47,45.59,4.8799999999999955,1.509999999999998,316926,449706,230886,218820,26529
2019-11-03,50.33,51.04,49.59,1.4499999999999957,-0.7700000000000031,51.114,52.02,50.58,1.4400000000000048,-0.6099999999999994,49.49,49.93,49.01,0.9200000000000017,-0.3999999999999986,50.354,50.76,50.01,0.75,-0.13999999999999346,205043,258833,140983,117850,-55829
2019-11-10,50.268,50.55,49.76,0.7899999999999991,0.21000000000000085,51.312,51.87,50.49,1.3799999999999955,-0.7999999999999972,49.394,49.91,48.3,1.6099999999999994,-1.6099999999999994,50.35,50.8,49.63,1.1699999999999946,0.060000000000002274,280123,349332,212060,137272,137272
