Date,Franklin FTSE France_Open_average,Franklin FTSE France_Open_max,Franklin FTSE France_Open_min,Franklin FTSE France_Open_volatility,Franklin FTSE France_Open_change,Franklin FTSE France_High_average,Franklin FTSE France_High_max,Franklin FTSE France_High_min,Franklin FTSE France_High_volatility,Franklin FTSE France_High_change,Franklin FTSE France_Low_average,Franklin FTSE France_Low_max,Franklin FTSE France_Low_min,Franklin FTSE France_Low_volatility,Franklin FTSE France_Low_change,Franklin FTSE France_Close_average,Franklin FTSE France_Close_max,Franklin FTSE France_Close_min,Franklin FTSE France_Close_volatility,Franklin FTSE France_Close_change
2018-08-19,25.36,25.36,25.36,0.0,0.0,25.36,25.36,25.36,0.0,0.0,25.36,25.36,25.36,0.0,0.0,25.36,25.36,25.36,0.0,0.0
2018-08-26,24.6,24.6,24.6,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0
2018-09-02,24.92,24.92,24.92,0.0,0.0,24.97,24.97,24.97,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.97,24.97,24.97,0.0,0.0
2018-09-09,25.14,25.14,25.14,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.14,25.14,25.14,0.0,0.0,25.17,25.17,25.17,0.0,0.0
2018-09-16,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2018-09-23,25.56,25.56,25.56,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.56,25.56,25.56,0.0,0.0
2018-09-30,24.55,24.55,24.55,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.55,24.55,24.55,0.0,0.0
2018-10-07,23.41,23.41,23.41,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.44,23.44,23.44,0.0,0.0
2018-10-14,22.71,22.71,22.71,0.0,0.0,22.73,22.73,22.73,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2018-10-21,22.81,22.81,22.81,0.0,0.0,22.84,22.84,22.84,0.0,0.0,22.81,22.81,22.81,0.0,0.0,22.84,22.84,22.84,0.0,0.0
2018-10-28,23.49,23.49,23.49,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.49,23.49,23.49,0.0,0.0
2018-11-04,23.39,23.39,23.39,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.39,23.39,23.39,0.0,0.0
2018-11-11,22.94,22.94,22.94,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.94,22.94,22.94,0.0,0.0
2018-11-18,22.83,22.83,22.83,0.0,0.0,22.83,22.83,22.83,0.0,0.0,22.83,22.83,22.83,0.0,0.0,22.83,22.83,22.83,0.0,0.0
2018-11-25,22.93,22.93,22.93,0.0,0.0,22.93,22.93,22.93,0.0,0.0,22.93,22.93,22.93,0.0,0.0,22.93,22.93,22.93,0.0,0.0
2018-12-02,22.0,22.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0,21.91,21.91,21.91,0.0,0.0,21.91,21.91,21.91,0.0,0.0
2018-12-09,21.86,21.86,21.86,0.0,0.0,21.86,21.86,21.86,0.0,0.0,21.86,21.86,21.86,0.0,0.0,21.86,21.86,21.86,0.0,0.0
2018-12-16,21.16,21.16,21.16,0.0,0.0,21.16,21.16,21.16,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.8,20.8,20.8,0.0,0.0
2018-12-23,21.52,21.52,21.52,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.52,21.52,21.52,0.0,0.0,21.57,21.57,21.57,0.0,0.0
2018-12-30,21.72,21.72,21.72,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.72,21.72,21.72,0.0,0.0
2019-01-06,21.87,21.87,21.87,0.0,0.0,21.87,21.87,21.87,0.0,0.0,21.87,21.87,21.87,0.0,0.0,21.87,21.87,21.87,0.0,0.0
2019-01-13,22.2,22.2,22.2,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.2,22.2,22.2,0.0,0.0
2019-01-20,22.4,22.4,22.4,0.0,0.0,22.4,22.4,22.4,0.0,0.0,22.4,22.4,22.4,0.0,0.0,22.4,22.4,22.4,0.0,0.0
2019-01-27,22.88,22.88,22.88,0.0,0.0,22.88,22.88,22.88,0.0,0.0,22.88,22.88,22.88,0.0,0.0,22.88,22.88,22.88,0.0,0.0
2019-02-03,22.54,22.54,22.54,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.54,22.54,22.54,0.0,0.0
2019-02-10,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2019-02-17,23.64,23.64,23.64,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.64,23.64,23.64,0.0,0.0
2019-02-24,23.95,23.95,23.95,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.95,23.95,23.95,0.0,0.0
2019-03-03,23.68,23.68,23.68,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.68,23.68,23.68,0.0,0.0
2019-03-10,24.48,24.48,24.48,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.48,24.48,24.48,0.0,0.0
2019-03-17,23.75,23.75,23.75,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.75,23.75,23.75,0.0,0.0
2019-03-24,24.19,24.19,24.19,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2019-03-31,24.57,24.57,24.57,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.57,24.57,24.57,0.0,0.0
2019-04-07,24.9,24.9,24.9,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.84,24.84,24.84,0.0,0.0
2019-04-14,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2019-04-21,24.87,24.87,24.87,0.0,0.0,24.99,24.99,24.99,0.0,0.0,24.87,24.87,24.87,0.0,0.0,24.99,24.99,24.99,0.0,0.0
2019-04-28,24.42,24.42,24.42,0.0,0.0,24.72,24.72,24.72,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.72,24.72,24.72,0.0,0.0
2019-05-05,23.95,23.95,23.95,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.87,23.87,23.87,0.0,0.0,23.87,23.87,23.87,0.0,0.0
2019-05-12,24.17,24.17,24.17,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.17,24.17,24.17,0.0,0.0
2019-05-19,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0
2019-05-26,23.88,23.88,23.88,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.88,23.88,23.88,0.0,0.0
2019-06-02,24.76,24.76,24.76,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.76,24.76,24.76,0.0,0.0
2019-06-09,24.35,24.35,24.35,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.36,24.36,24.36,0.0,0.0
2019-06-16,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2019-06-23,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2019-06-30,25.21,25.21,25.21,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.21,25.21,25.21,0.0,0.0
2019-07-07,25.31,25.31,25.31,0.0,0.0,25.31,25.31,25.31,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.3,25.3,25.3,0.0,0.0
2019-07-14,25.15,25.15,25.15,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.13,25.13,25.13,0.0,0.0
2019-07-21,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2019-07-28,23.7,23.7,23.7,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.7,23.7,23.7,0.0,0.0
2019-08-04,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0
2019-08-11,24.04,24.04,24.04,0.0,0.0,24.04,24.04,24.04,0.0,0.0,24.04,24.04,24.04,0.0,0.0,24.04,24.04,24.04,0.0,0.0
2019-08-18,24.05,24.05,24.05,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.05,24.05,24.05,0.0,0.0
2019-08-25,24.43,24.43,24.43,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.43,24.43,24.43,0.0,0.0
2019-09-01,24.9,24.9,24.9,0.0,0.0,24.91,24.91,24.91,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.91,24.91,24.91,0.0,0.0
2019-09-08,25.03,25.03,25.03,0.0,0.0,25.03,25.03,25.03,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.89,24.89,24.89,0.0,0.0
2019-09-15,24.99,24.99,24.99,0.0,0.0,24.99,24.99,24.99,0.0,0.0,24.99,24.99,24.99,0.0,0.0,24.99,24.99,24.99,0.0,0.0
2019-09-22,24.94,24.94,24.94,0.0,0.0,24.94,24.94,24.94,0.0,0.0,24.94,24.94,24.94,0.0,0.0,24.94,24.94,24.94,0.0,0.0
2019-09-29,24.46,24.46,24.46,0.0,0.0,24.46,24.46,24.46,0.0,0.0,24.46,24.46,24.46,0.0,0.0,24.46,24.46,24.46,0.0,0.0
2019-10-06,25.11,25.11,25.11,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.11,25.11,25.11,0.0,0.0
2019-10-13,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0
2019-10-20,25.66,25.66,25.66,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.66,25.66,25.66,0.0,0.0
2019-10-27,26.19,26.19,26.19,0.0,0.0,26.21,26.21,26.21,0.0,0.0,26.15,26.15,26.15,0.0,0.0,26.15,26.15,26.15,0.0,0.0
2019-11-03,26.26,26.26,26.26,0.0,0.0,26.26,26.26,26.26,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.25,26.25,26.25,0.0,0.0
2019-11-10,26.45,26.45,26.45,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.45,26.45,26.45,0.0,0.0
2019-11-17,26.29,26.29,26.29,0.0,0.0,26.29,26.29,26.29,0.0,0.0,26.29,26.29,26.29,0.0,0.0,26.29,26.29,26.29,0.0,0.0
2019-11-24,25.92,25.92,25.92,0.0,0.0,25.92,25.92,25.92,0.0,0.0,25.92,25.92,25.92,0.0,0.0,25.92,25.92,25.92,0.0,0.0
2019-12-01,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0
2019-12-08,26.54,26.54,26.54,0.0,0.0,26.54,26.54,26.54,0.0,0.0,26.54,26.54,26.54,0.0,0.0,26.54,26.54,26.54,0.0,0.0
2019-12-15,26.64,26.64,26.64,0.0,0.0,26.65,26.65,26.65,0.0,0.0,26.62,26.62,26.62,0.0,0.0,26.62,26.62,26.62,0.0,0.0
2019-12-22,26.68,26.68,26.68,0.0,0.0,26.68,26.68,26.68,0.0,0.0,26.68,26.68,26.68,0.0,0.0,26.68,26.68,26.68,0.0,0.0
2019-12-29,26.77,26.77,26.77,0.0,0.0,26.77,26.77,26.77,0.0,0.0,26.77,26.77,26.77,0.0,0.0,26.77,26.77,26.77,0.0,0.0
