Date,IO_stock_Open_average,IO_stock_Open_max,IO_stock_Open_min,IO_stock_Open_volatility,IO_stock_Open_change,IO_stock_High_average,IO_stock_High_max,IO_stock_High_min,IO_stock_High_volatility,IO_stock_High_change,IO_stock_Low_average,IO_stock_Low_max,IO_stock_Low_min,IO_stock_Low_volatility,IO_stock_Low_change,IO_stock_Close_average,IO_stock_Close_max,IO_stock_Close_min,IO_stock_Close_volatility,IO_stock_Close_change,IO_stock_Volume_average,IO_stock_Volume_max,IO_stock_Volume_min,IO_stock_Volume_volatility,IO_stock_Volume_change
2018-05-06,27.64,28.1,27.2,0.9000000000000021,-0.34999999999999787,28.05,28.75,27.5,1.25,-0.5999999999999979,26.86,27.15,26.5,0.6499999999999986,-0.1999999999999993,27.48,27.95,27.05,0.8999999999999986,-0.75,216095,301624,109285,192339,-153033
2018-05-13,27.66,28.3,27.0,1.3000000000000007,1.0,28.46,29.4,27.7,1.6999999999999993,0.9499999999999993,27.23,28.25,26.65,1.6000000000000014,0.25,27.66,28.35,27.0,1.3500000000000014,0.25,187662,266467,125527,140940,44420
2018-05-20,25.44,27.35,23.75,3.6000000000000014,-3.6000000000000014,25.68,27.95,23.8,4.149999999999999,-4.149999999999999,24.46,25.7,22.75,2.9499999999999993,-2.9499999999999993,24.759999999999998,26.0,23.2,2.8000000000000007,-2.8000000000000007,227888,387917,129555,258362,-258362
2018-05-27,24.325000000000003,24.75,23.85,0.8999999999999986,0.5,25.075,25.25,24.9,0.3500000000000014,-0.25,23.895,24.1,23.7,0.40000000000000213,0.17999999999999972,24.3,24.75,23.8,0.9499999999999993,0.34999999999999787,210186,239382,153999,85383,-85383
2018-06-03,24.02,24.25,23.7,0.5500000000000007,-0.14999999999999858,24.3,24.7,23.9,0.8000000000000007,-0.5,23.29,23.65,23.1,0.5499999999999972,0.1999999999999993,23.830000000000002,24.25,23.35,0.8999999999999986,-0.8999999999999986,168012,231218,130599,100619,-81510
2018-06-10,23.580000000000002,24.15,23.3,0.8499999999999979,0.1999999999999993,24.07,24.5,23.85,0.6499999999999986,-0.05000000000000071,22.87,23.5,22.5,1.0,0.10000000000000142,23.52,24.05,22.95,1.1000000000000014,-0.6000000000000014,157472,187691,121493,66198,56251
2018-06-17,22.31,22.8,21.95,0.8500000000000014,-0.8500000000000014,22.82,23.55,22.25,1.3000000000000007,0.25,20.823999999999998,22.2,17.55,4.649999999999999,-4.649999999999999,22.27,22.85,21.4,1.4500000000000028,0.20000000000000284,580792,2006419,148252,1858167,1812054
2018-06-24,23.73,24.5,21.75,2.75,2.5500000000000007,24.846,25.25,23.95,1.3000000000000007,0.8000000000000007,23.03,24.05,20.1,3.9499999999999993,3.8999999999999986,24.25,24.5,23.7,0.8000000000000007,0.6000000000000014,313629,423746,267468,156278,-149603
2018-07-01,24.8375,25.6,24.05,1.5500000000000007,1.5500000000000007,25.895,26.85,25.23,1.620000000000001,1.620000000000001,24.4,24.95,23.6,1.3499999999999979,1.3499999999999979,25.1,25.65,24.55,1.0999999999999979,0.5,203648,234167,186322,47845,-12712
2018-07-08,25.218,25.65,24.55,1.0999999999999979,-0.8000000000000007,25.87,26.3,25.4,0.9000000000000021,-0.5,24.64,25.0,24.2,0.8000000000000007,-0.5,25.16,25.85,24.65,1.2000000000000028,-0.3500000000000014,159008,259578,117034,142544,-3502
2018-07-15,25.1,25.8,24.65,1.1500000000000021,1.0,25.58,25.95,24.9,1.0500000000000007,1.0500000000000007,24.49,25.0,24.05,0.9499999999999993,0.6999999999999993,25.09,25.55,24.7,0.8500000000000014,0.1999999999999993,192644,275994,128695,147299,14627
2018-07-22,25.26,25.8,24.8,1.0,1.0,25.88,26.45,25.55,0.8999999999999986,0.8499999999999979,24.96,25.5,24.3,1.1999999999999993,1.1499999999999986,25.419999999999998,25.8,24.95,0.8500000000000014,0.4499999999999993,132524,164989,101543,63446,35921
2018-07-29,23.13,26.1,18.0,8.100000000000001,-7.800000000000001,23.68,26.6,19.05,7.550000000000001,-7.550000000000001,22.27,25.75,17.7,8.05,-8.0,22.73,26.05,18.0,8.05,-8.05,462198,1310024,118703,1191321,444296
2018-08-05,16.95,17.8,16.0,1.8000000000000007,-0.75,17.44,18.0,16.95,1.0500000000000007,-0.6999999999999993,16.14,16.65,15.35,1.299999999999999,0.5499999999999972,16.77,17.15,16.05,1.0999999999999979,-0.3999999999999986,288995,391656,164018,227638,-227638
2018-08-12,16.23,16.8,15.8,1.0,0.15000000000000213,16.68,17.5,15.95,1.5500000000000007,0.8500000000000014,15.762,16.4,15.15,1.2499999999999982,0.6499999999999986,16.14,16.85,15.25,1.6000000000000014,0.6500000000000021,195395,283630,144779,138851,138851
2018-08-19,16.990000000000002,17.6,16.55,1.0500000000000007,0.75,17.483999999999998,17.9,16.8,1.0999999999999979,1.0999999999999979,16.686,17.1,16.25,0.8500000000000014,0.8500000000000014,17.11,17.6,16.7,0.9000000000000021,0.75,141802,198256,101495,96761,35591
2018-08-26,17.44,17.6,17.3,0.3000000000000007,0.20000000000000284,17.78,18.1,17.45,0.6500000000000021,0.3000000000000007,17.11,17.2,16.9,0.3000000000000007,-0.09999999999999787,17.57,17.95,17.25,0.6999999999999993,0.5,111401,185593,74772,110821,94210
2018-09-02,17.225,17.95,16.3,1.6499999999999986,-1.6499999999999986,17.535,18.35,17.14,1.2100000000000009,-1.2100000000000009,16.575,17.15,16.1,1.0499999999999972,-1.0499999999999972,17.0375,17.6,16.45,1.1500000000000021,-0.6500000000000021,176450,273569,110981,162588,-43016
2018-09-09,16.1,16.85,14.6,2.2500000000000018,-2.2500000000000018,16.58,17.35,15.35,2.0000000000000018,-2.0000000000000018,15.5,16.1,14.6,1.5000000000000018,-1.450000000000001,15.74,16.5,14.85,1.6500000000000004,-1.3000000000000007,165510,326930,87399,239531,-95913
2018-09-16,15.2,15.4,15.0,0.40000000000000036,-0.15000000000000036,15.556000000000001,15.85,15.22,0.629999999999999,-0.22999999999999865,14.79,15.1,14.2,0.9000000000000004,-0.75,15.02,15.3,14.5,0.8000000000000007,-0.8000000000000007,132304,253900,71577,182323,182323
2018-09-23,15.33,15.95,14.6,1.3499999999999996,0.7000000000000011,15.82,16.1,15.5,0.6000000000000014,-0.3000000000000007,15.054,15.3,14.6,0.7000000000000011,0.6500000000000004,15.530000000000001,15.9,15.3,0.5999999999999996,-0.34999999999999964,125080,233779,53932,179847,-179847
2018-09-30,15.394,15.7,15.03,0.6699999999999999,-0.6699999999999999,15.646,16.1,15.19,0.9100000000000019,-0.9100000000000019,14.946,15.28,14.62,0.6600000000000001,-0.6099999999999994,15.274000000000001,15.64,15.0,0.6400000000000006,-0.34999999999999964,95155,142136,61242,80894,-40848
2018-10-07,15.064,15.46,14.87,0.5900000000000016,-0.040000000000000924,15.472,15.86,15.03,0.8300000000000001,-0.3500000000000014,14.79,15.1,14.5,0.5999999999999996,-0.25,14.984,15.41,14.67,0.7400000000000002,-0.41000000000000014,76045,109186,55711,53475,12324
2018-10-14,14.416,14.83,13.66,1.17,-0.9700000000000006,14.722,15.12,14.35,0.7699999999999996,-0.4800000000000004,13.964,14.5,13.28,1.2200000000000006,-1.0099999999999998,14.246,14.76,13.5,1.2599999999999998,-1.2599999999999998,88471,129557,63927,65630,14981
2018-10-21,12.49,13.33,11.62,1.7100000000000009,-1.6300000000000008,12.709999999999999,13.51,12.02,1.4900000000000002,-1.4900000000000002,11.926,12.81,11.4,1.4100000000000001,-1.33,12.234,13.4,11.54,1.8600000000000012,-1.6600000000000001,108120,138227,76550,61677,-49393
2018-10-28,10.784,12.31,8.54,3.7700000000000014,-2.289999999999999,11.678,12.34,10.63,1.709999999999999,-1.3399999999999999,10.392,11.56,8.5,3.0600000000000005,-1.7800000000000011,11.03,11.81,9.78,2.030000000000001,-1.7100000000000009,232175,444235,64633,379602,254322
2018-11-04,10.344,11.41,9.33,2.08,1.1099999999999994,10.792,11.48,9.93,1.5500000000000007,1.1099999999999994,9.848,10.65,9.15,1.5,1.0299999999999994,10.406,11.22,9.4,1.8200000000000003,0.8499999999999996,196017,265815,153820,111995,-111995
2018-11-11,9.31,10.35,8.66,1.6899999999999995,-1.1999999999999993,9.644,10.58,8.99,1.5899999999999999,-0.8699999999999992,8.863999999999999,9.54,8.53,1.0099999999999998,-0.5099999999999998,9.17,9.67,8.62,1.0500000000000007,0.03999999999999915,125026,136391,99193,37198,4901
2018-11-18,9.3875,9.52,9.3,0.21999999999999886,-0.10999999999999943,9.7575,10.0,9.49,0.5099999999999998,0.28999999999999915,9.217500000000001,9.4,9.0,0.40000000000000036,0.16999999999999993,9.5025,9.67,9.15,0.5199999999999996,-0.009999999999999787,79832,103755,39420,64335,-60421
2018-11-25,9.024000000000001,9.79,8.71,1.0799999999999983,-1.0799999999999983,9.404,10.03,8.96,1.0699999999999985,0.2400000000000002,8.549999999999999,8.92,8.25,0.6699999999999999,-0.6699999999999999,8.842,8.96,8.77,0.19000000000000128,-0.11000000000000121,111085,186020,61188,124832,59402
2018-12-02,8.7375,9.23,7.9,1.33,-1.2799999999999994,9.01,9.48,8.31,1.17,-1.17,8.17,8.89,7.5,1.3900000000000006,-1.2699999999999996,8.3475,9.34,7.53,1.8099999999999996,-1.8099999999999996,160235,268060,100849,167211,44020
2018-12-09,7.148,7.55,6.4,1.1499999999999995,-1.0999999999999996,7.276,7.79,6.52,1.2700000000000005,-1.2700000000000005,6.758,7.24,6.12,1.12,-1.12,6.906,7.45,6.31,1.1400000000000006,-1.1400000000000006,127710,165938,98920,67018,-32523
2018-12-16,5.83,6.27,5.4,0.8699999999999992,-0.8699999999999992,6.01,6.41,5.41,1.0,-1.0,5.512,5.91,5.1,0.8100000000000005,-0.8100000000000005,5.602,5.99,5.15,0.8399999999999999,-0.8399999999999999,152185,273835,101294,172541,25225
2018-12-23,4.855,5.01,4.76,0.25,-0.1899999999999995,5.205,5.8,4.93,0.8700000000000001,0.6499999999999995,4.69,4.82,4.53,0.29000000000000004,-0.040000000000000036,5.0325,5.56,4.82,0.7399999999999993,0.71,173656,250801,65281,185520,118157
2018-12-30,5.53,5.76,5.12,0.6399999999999997,0.019999999999999574,5.9425,6.06,5.84,0.21999999999999975,0.1299999999999999,5.22,5.59,4.96,0.6299999999999999,0.6299999999999999,5.615,6.0,5.18,0.8200000000000003,0.8200000000000003,134150,185009,101508,83501,-23207
2019-01-06,8.308,9.66,6.0,3.66,3.5199999999999996,9.196,10.1,7.73,2.369999999999999,2.17,8.014,9.29,6.0,3.289999999999999,3.289999999999999,9.134,9.98,7.67,2.3100000000000005,2.2300000000000004,270527,493408,130882,362526,-108993
2019-01-13,8.572000000000001,9.58,8.13,1.4499999999999993,-1.1099999999999994,9.122,10.13,8.5,1.6300000000000008,0.5100000000000016,8.062,8.44,7.46,0.9799999999999995,-0.16000000000000014,8.59,9.72,8.16,1.5600000000000005,1.25,168694,339277,92649,246628,202823
2019-01-20,9.6925,9.9,9.39,0.5099999999999998,0.21999999999999886,10.344999999999999,10.79,10.01,0.7799999999999994,-0.29999999999999893,9.21,9.68,8.79,0.8900000000000006,0.3699999999999992,9.7625,10.05,9.4,0.6500000000000004,-0.13000000000000078,243143,437336,137694,299642,-269841
2019-01-27,9.264,9.7,8.85,0.8499999999999996,-0.629999999999999,9.504,9.71,9.29,0.4200000000000017,-0.25,8.77,8.96,8.48,0.4800000000000004,0.1800000000000015,9.086,9.45,8.81,0.6399999999999988,0.019999999999999574,116957,176581,73345,103236,-64731
2019-02-03,10.154,12.13,8.99,3.1400000000000006,3.1400000000000006,10.926,12.64,9.8,2.84,2.83,9.64,11.09,8.93,2.16,2.16,10.478,12.18,9.53,2.6500000000000004,1.6499999999999986,223776,450765,132816,317949,107767
2019-02-10,11.956,12.22,11.29,0.9300000000000015,0.870000000000001,12.484,12.85,11.83,1.0199999999999996,1.0199999999999996,11.76,12.06,11.1,0.9600000000000009,0.9199999999999999,12.156,12.54,11.65,0.8899999999999988,0.8899999999999988,120723,151054,83048,68006,7688
2019-02-17,12.870000000000001,13.23,12.34,0.8900000000000006,0.8200000000000003,13.4625,13.79,13.18,0.6099999999999994,0.3999999999999986,12.57,13.12,12.26,0.8599999999999994,0.8599999999999994,13.08,13.37,12.61,0.7599999999999998,0.1399999999999988,143038,157887,115112,42775,4720
2019-02-24,13.1,13.5,12.48,1.0199999999999996,-0.17999999999999972,13.552,14.15,12.86,1.290000000000001,0.41999999999999993,12.52,13.2,12.02,1.1799999999999997,0.29999999999999893,13.044,13.78,12.43,1.3499999999999996,0.5299999999999994,137588,229881,106256,123625,8501
2019-03-03,13.974,14.63,13.24,1.3900000000000006,-0.46999999999999886,14.426,14.89,13.63,1.2599999999999998,-1.2599999999999998,13.108,13.92,11.89,2.0299999999999994,-1.9399999999999995,13.64,14.59,12.22,2.369999999999999,-2.369999999999999,189667,279035,138247,140788,-59534
2019-03-10,14.244,15.46,12.27,3.1900000000000013,3.0999999999999996,15.166,15.85,13.4,2.4499999999999993,2.4399999999999995,14.11,15.24,12.26,2.9800000000000004,2.8499999999999996,14.804,15.49,13.22,2.2699999999999996,2.2699999999999996,221836,276622,137231,139391,136615
2019-03-17,16.066,16.72,15.35,1.3699999999999992,-0.2900000000000009,16.51,17.46,15.35,2.110000000000001,-0.9500000000000011,15.22,15.87,13.85,2.0199999999999996,-1.5700000000000003,15.78,16.66,14.56,2.0999999999999996,-1.6599999999999984,201104,307128,158564,148564,143461
2019-03-24,14.416,14.93,13.84,1.0899999999999999,0.5800000000000001,14.71,15.09,14.38,0.7099999999999991,0.7099999999999991,13.738,14.02,13.23,0.7899999999999991,0.7199999999999989,14.322,14.66,13.58,1.08,0.8599999999999994,160103,223885,122004,101881,-8964
2019-03-31,15.846,16.35,14.97,1.3800000000000008,1.0600000000000005,16.564,16.94,16.12,0.8200000000000003,-0.10000000000000142,15.506,16.01,14.81,1.200000000000001,1.200000000000001,16.088,16.49,15.73,0.759999999999998,0.25,181647,398299,83303,314996,-241357
2019-04-07,15.958,16.59,15.16,1.4299999999999997,-1.4299999999999997,16.118,16.87,15.29,1.5800000000000018,-1.5800000000000018,15.238,16.22,14.01,2.209999999999999,-2.209999999999999,15.39,16.33,14.11,2.219999999999999,-2.219999999999999,109783,166592,59968,106624,72106
2019-04-14,14.0625,14.31,13.7,0.6100000000000012,0.02000000000000135,14.377500000000001,14.57,14.22,0.34999999999999964,0.02999999999999936,13.59,13.89,13.39,0.5,0.1399999999999988,13.975,14.17,13.6,0.5700000000000003,0.41999999999999993,125684,163407,97712,65695,-65695
2019-04-21,14.166,14.66,13.34,1.3200000000000003,-0.8399999999999999,14.324,14.72,13.5,1.2200000000000006,-1.2200000000000006,13.686,14.36,12.93,1.4299999999999997,-0.9600000000000009,14.0,14.58,13.21,1.3699999999999992,-1.3699999999999992,132852,176761,108283,68478,-68478
2019-04-28,12.496,13.82,10.61,3.210000000000001,-2.610000000000001,12.98,13.88,11.43,2.450000000000001,-2.450000000000001,11.448,13.1,9.29,3.8100000000000005,-2.799999999999999,12.044,13.64,10.65,2.99,-2.67,216901,500232,82794,417438,129715
2019-05-05,10.962,11.38,10.68,0.7000000000000011,-0.13000000000000078,11.266,11.54,10.88,0.6599999999999984,-0.6599999999999984,10.49,10.9,9.87,1.0300000000000011,-0.7600000000000016,10.89,11.46,10.09,1.370000000000001,-1.370000000000001,125073,156257,106370,49887,39318
2019-05-12,9.784,10.33,9.35,0.9800000000000004,-0.4399999999999995,10.218,10.99,9.5,1.4900000000000002,-0.6199999999999992,9.22,9.85,8.32,1.5299999999999994,-0.8100000000000005,9.538,10.35,8.39,1.959999999999999,-0.879999999999999,178339,214949,137164,77785,-15853
2019-05-19,8.004,8.38,7.35,1.0300000000000011,-0.5299999999999994,8.154,8.58,7.62,0.96,-0.6699999999999999,7.38,8.09,7.01,1.08,-0.05999999999999961,7.814,8.38,7.24,1.1400000000000006,-1.0,231482,479112,110075,369037,-369037
2019-05-26,7.035,7.3,6.59,0.71,-0.6100000000000003,7.34,7.74,6.95,0.79,-0.79,6.7775,7.17,6.48,0.6899999999999995,-0.6899999999999995,7.0275,7.46,6.78,0.6799999999999997,-0.6699999999999999,169766,212771,147059,65712,45350
2019-06-02,7.948,8.8,6.8,2.000000000000001,1.330000000000001,8.5,8.98,7.45,1.5300000000000002,1.0599999999999996,7.566,8.0,6.79,1.21,0.8499999999999996,8.178,8.8,7.31,1.490000000000001,0.96,260191,480239,122738,357501,70566
2019-06-09,7.88,8.32,7.24,1.08,-1.08,8.11,8.96,7.28,1.6800000000000006,-1.6800000000000006,7.5040000000000004,8.14,6.94,1.2000000000000002,-1.2000000000000002,7.587999999999999,8.2,7.06,1.1399999999999997,-1.1399999999999997,200650,286016,141089,144927,-144927
2019-06-16,7.534,7.8,7.06,0.7400000000000002,0.6100000000000003,7.728,7.86,7.45,0.41000000000000014,0.28000000000000025,7.256,7.57,6.76,0.8100000000000005,0.4900000000000002,7.578,7.69,7.37,0.3200000000000003,0.3200000000000003,160855,203928,110917,93011,50042
2019-06-23,7.5760000000000005,7.99,7.37,0.6200000000000001,0.2999999999999998,7.8999999999999995,8.27,7.59,0.6799999999999997,0.5799999999999992,7.302,7.49,7.18,0.3100000000000005,0.23000000000000043,7.598,8.05,7.31,0.7400000000000011,0.6800000000000006,407764,1264652,125215,1139437,1052694
2019-06-30,8.0475,8.32,7.88,0.4400000000000004,-0.4400000000000004,8.335,8.61,8.07,0.5399999999999991,-0.08999999999999986,7.8175,7.98,7.7,0.28000000000000025,-0.22000000000000064,8.065,8.37,7.9,0.46999999999999886,0.34999999999999964,156183,219254,75409,143845,-56441
2019-07-07,8.991999999999999,9.84,8.27,1.5700000000000003,1.5700000000000003,9.508,10.11,8.86,1.25,1.25,8.84,9.32,8.15,1.17,1.17,9.264,9.83,8.59,1.2400000000000002,1.1899999999999995,283583,355998,212756,143242,-121745
2019-07-14,9.64,9.84,9.38,0.4599999999999991,-0.379999999999999,9.9,10.39,9.61,0.7800000000000011,-0.2599999999999998,9.402,9.68,9.12,0.5600000000000005,-0.3000000000000007,9.604,9.84,9.36,0.4800000000000004,-0.120000000000001,194888,248424,124205,124219,55921
2019-07-21,10.08,10.34,9.71,0.629999999999999,0.21999999999999886,10.354,10.49,10.15,0.33999999999999986,-0.1999999999999993,9.874,10.08,9.66,0.41999999999999993,-0.05000000000000071,10.096,10.32,9.83,0.4900000000000002,-0.3699999999999992,146287,212952,84764,128188,-99292
2019-07-28,9.942,10.5,9.41,1.0899999999999999,0.7400000000000002,10.145999999999999,10.72,9.54,1.1800000000000015,0.6699999999999999,9.428,10.02,8.72,1.299999999999999,0.75,9.698,10.35,9.16,1.1899999999999995,0.8100000000000005,217924,334189,163759,170430,-18282
2019-08-04,8.642,9.65,8.05,1.5999999999999996,-1.5999999999999996,8.76,9.69,8.06,1.629999999999999,-1.629999999999999,8.174,8.98,7.61,1.37,-1.37,8.294,8.98,7.74,1.2400000000000002,-1.2400000000000002,166000,254175,97287,156888,-24866
2019-08-11,7.2540000000000004,7.75,6.94,0.8099999999999996,-0.8099999999999996,7.502,7.8,7.2,0.5999999999999996,-0.3199999999999994,6.954,7.29,6.67,0.6200000000000001,-0.40000000000000036,7.204,7.37,6.92,0.4500000000000002,0.040000000000000036,172407,218061,139465,78596,20874
2019-08-18,8.24,8.71,7.52,1.1900000000000013,0.8499999999999996,8.676,9.27,8.37,0.9000000000000004,-0.27000000000000135,7.976,8.41,7.5,0.9100000000000001,0.2599999999999998,8.298,8.53,7.88,0.6499999999999995,-0.6499999999999995,187913,252159,109330,142829,-142829
2019-08-25,7.804,8.05,7.37,0.6800000000000006,0.15000000000000036,8.05,8.24,7.81,0.4300000000000006,-0.05000000000000071,7.466,7.74,7.15,0.5899999999999999,-0.1800000000000006,7.718,7.98,7.32,0.6600000000000001,-0.11000000000000032,118998,151391,89189,62202,-62202
2019-09-01,7.8475,8.39,7.53,0.8600000000000003,0.8600000000000003,8.157499999999999,8.7,7.62,1.0799999999999992,1.0799999999999992,7.612500000000001,8.06,7.11,0.9500000000000002,0.9500000000000002,8.03,8.52,7.4,1.1199999999999992,1.1199999999999992,117026,168205,78341,89864,-89864
2019-09-08,9.378,9.72,8.81,0.9100000000000001,0.7999999999999989,9.756,10.0,9.5,0.5,0.21000000000000085,9.186,9.45,8.81,0.6399999999999988,0.5700000000000003,9.552,9.7,9.37,0.33000000000000007,0.120000000000001,191725,348904,80642,268262,-102881
2019-09-15,9.502,10.06,9.13,0.9299999999999997,-0.5399999999999991,9.726,10.22,9.35,0.870000000000001,-0.6100000000000012,9.272,9.79,8.9,0.8899999999999988,-0.5399999999999991,9.52,10.09,9.17,0.9199999999999999,-0.5,177435,270888,110614,160274,-72290
2019-09-22,9.316,9.72,8.75,0.9700000000000006,-0.8499999999999996,9.532,9.95,9.04,0.9100000000000001,-0.9100000000000001,9.03,9.49,8.61,0.8800000000000008,-0.8800000000000008,9.21,9.75,8.73,1.0199999999999996,-1.0199999999999996,104073,139060,74847,64213,-59713
2019-09-29,8.734,9.17,8.36,0.8100000000000005,-0.21999999999999886,8.942,9.37,8.69,0.6799999999999997,-0.39000000000000057,8.438,8.7,8.19,0.5099999999999998,-0.22999999999999865,8.696,9.12,8.4,0.7199999999999989,-0.4299999999999997,83134,105364,47257,58107,-58107
2019-10-06,8.146,8.65,7.74,0.9100000000000001,-0.8500000000000005,8.358,8.91,7.94,0.9699999999999998,-0.5600000000000005,7.908,8.56,7.49,1.0700000000000003,-0.7600000000000007,8.098,8.74,7.74,1.0,-0.5099999999999998,93987,189926,39357,150569,11902
2019-10-13,8.28,8.47,8.1,0.370000000000001,0.34999999999999964,8.54,8.83,8.18,0.6500000000000004,0.6500000000000004,8.12,8.39,7.75,0.6400000000000006,0.6099999999999994,8.414,8.67,8.18,0.4900000000000002,0.4900000000000002,66833,113947,46707,67240,27122
2019-10-20,8.896,9.09,8.63,0.4599999999999991,0.1999999999999993,9.06,9.15,8.96,0.1899999999999995,0.07000000000000028,8.626,8.82,8.4,0.41999999999999993,-0.08000000000000007,8.878,9.02,8.49,0.5299999999999994,-0.4900000000000002,73461,110439,45234,65205,25771
2019-10-27,8.488,9.74,7.95,1.79,1.25,8.95,9.75,8.31,1.4399999999999995,1.0099999999999998,8.14,9.1,7.78,1.3199999999999994,1.1499999999999995,8.646,9.44,7.97,1.4699999999999998,1.4699999999999998,175436,342913,88382,254531,135410
2019-11-03,9.402,9.5,9.27,0.23000000000000043,-0.23000000000000043,9.588,9.79,9.49,0.29999999999999893,-0.29999999999999893,9.174,9.38,9.0,0.3800000000000008,-0.3800000000000008,9.362,9.48,9.09,0.39000000000000057,-0.0600000000000005,190915,270311,149912,120399,-82322
