Date,SWK_Open_average,SWK_Open_max,SWK_Open_min,SWK_Open_volatility,SWK_Open_change,SWK_High_average,SWK_High_max,SWK_High_min,SWK_High_volatility,SWK_High_change,SWK_Low_average,SWK_Low_max,SWK_Low_min,SWK_Low_volatility,SWK_Low_change,SWK_Close_average,SWK_Close_max,SWK_Close_min,SWK_Close_volatility,SWK_Close_change,SWK_Volume_average,SWK_Volume_max,SWK_Volume_min,SWK_Volume_volatility,SWK_Volume_change
2018-01-14,174.464,176.05,171.99,4.060000000000002,1.6500000000000057,175.42600000000002,176.62,174.12,2.5,2.219999999999999,172.904,175.02,170.48,4.5400000000000205,2.8200000000000216,174.132,175.91,171.01,4.900000000000006,4.219999999999999,914312,1095452,850973,244479,14123
2018-01-21,172.086,176.09,169.31,6.780000000000001,-6.780000000000001,172.774,176.24,169.75,6.490000000000009,-6.490000000000009,169.542,173.14,167.27,5.869999999999976,-5.47999999999999,170.37199999999999,173.89,168.5,5.389999999999986,-5.389999999999986,1725183,2200705,1199399,1001306,-244464
2018-01-28,165.938,167.69,163.41,4.280000000000001,-4.280000000000001,166.976,168.31,164.67,3.640000000000015,-3.640000000000015,163.35999999999999,166.2,157.63,8.569999999999993,-8.569999999999993,164.27,166.77,158.15,8.620000000000005,-8.210000000000008,1448415,2073020,1079417,993603,993603
2018-02-04,157.254,161.66,154.45,7.210000000000008,-0.4000000000000057,159.89600000000002,163.03,155.45,7.5800000000000125,-2.75,154.034,159.65,149.37,10.280000000000001,0.9499999999999886,157.298,161.62,152.86,8.759999999999991,-3.5800000000000125,1677393,2035179,1254451,780728,-648433
2018-02-11,158.5925,160.78,156.31,4.469999999999999,2.619999999999976,159.94,161.35,157.93,3.4199999999999875,3.4199999999999875,157.6,159.25,155.92,3.3300000000000125,3.1100000000000136,159.06,160.13,157.07,3.0600000000000023,2.700000000000017,1027560,1143078,926273,216805,158651
2018-02-18,160.052,160.85,158.91,1.9399999999999977,1.9399999999999977,161.892,163.43,160.23,3.200000000000017,3.200000000000017,159.274,160.85,158.49,2.359999999999985,2.359999999999985,160.648,163.0,159.21,3.789999999999992,3.789999999999992,904956,1176428,651118,525310,-47517
2018-02-25,157.62,162.92,151.44,11.47999999999999,-11.47999999999999,158.846,164.94,152.98,11.960000000000008,-11.960000000000008,154.638,161.63,149.75,11.879999999999995,-11.689999999999998,155.714,161.65,152.22,9.430000000000007,-9.430000000000007,1473518,1881745,962895,918850,905880
2018-03-04,155.928,160.35,151.96,8.389999999999986,7.4199999999999875,157.974,160.51,153.98,6.530000000000001,6.3700000000000045,154.546,157.37,150.96,6.409999999999997,5.789999999999992,156.968,159.98,153.49,6.489999999999981,4.329999999999984,1419955,1785392,904060,881332,-625560
2018-03-11,157.906,158.59,157.24,1.3499999999999943,0.700000000000017,158.984,159.49,158.24,1.25,-0.3400000000000034,156.042,156.95,154.61,2.339999999999975,-1.4799999999999898,157.528,159.04,156.63,2.4099999999999966,0.7199999999999989,1084685,1496774,807979,688795,71828
2018-03-18,156.578,158.51,153.58,4.929999999999978,-4.009999999999991,158.608,161.91,155.74,6.1699999999999875,-2.4599999999999795,154.698,158.34,151.07,7.27000000000001,-4.160000000000025,156.204,160.24,151.31,8.930000000000007,-2.0500000000000114,1108062,1389102,997398,391704,7851
2018-03-25,153.445,156.54,152.01,4.530000000000001,-3.359999999999985,154.4475,156.6,152.79,3.8100000000000023,-3.210000000000008,150.38,151.6,148.31,3.289999999999992,-3.289999999999992,151.6775,153.2,150.27,2.9299999999999784,-2.1299999999999955,1140297,1201350,1062033,139317,88863
2018-04-01,151.696,154.93,148.85,6.0800000000000125,-0.030000000000001137,153.594,155.47,151.84,3.6299999999999955,0.47999999999998977,149.346,153.34,147.46,5.8799999999999955,-0.060000000000002274,151.82999999999998,154.29,149.53,4.759999999999991,-2.259999999999991,1020512,1202250,656617,545633,-496299
2018-04-08,151.736,153.1,150.31,2.789999999999992,1.7399999999999807,152.936,154.04,151.59,2.4499999999999886,0.28000000000000114,151.014,152.06,149.85,2.210000000000008,1.0699999999999932,151.756,153.14,150.7,2.4399999999999977,1.329999999999984,868679,1088240,622018,466222,-302156
2018-04-15,151.948,157.35,144.0,13.349999999999994,-9.969999999999999,153.37800000000001,158.47,144.87,13.599999999999994,-10.810000000000002,149.286,155.09,141.46,13.629999999999995,-12.20999999999998,150.692,157.38,142.46,14.919999999999987,-12.379999999999995,2227002,3442325,1186262,2256063,1293456
2018-04-22,143.448,145.33,141.36,3.969999999999999,1.920000000000016,144.856,145.49,143.63,1.8600000000000136,-0.1599999999999966,140.848,142.3,139.14,3.160000000000025,2.160000000000025,143.0,144.55,141.59,2.960000000000008,-0.020000000000010232,2208588,3423402,1637752,1785650,-1764896
2018-04-29,139.894,140.95,138.68,2.269999999999982,0.6699999999999875,140.892,141.47,140.2,1.2700000000000102,0.13000000000002387,138.354,139.55,137.52,2.030000000000001,1.4199999999999875,139.834,140.64,139.13,1.509999999999991,-1.509999999999991,1365070,2166287,984259,1182028,-753277
2018-05-06,142.036,144.0,139.31,4.689999999999998,4.689999999999998,142.934,144.48,140.91,3.569999999999993,3.569999999999993,141.064,142.72,138.6,4.1200000000000045,4.1200000000000045,142.614,143.7,140.85,2.8499999999999943,2.6100000000000136,964692,1349740,564570,785170,-721545
2018-05-13,143.136,145.77,141.37,4.400000000000006,2.880000000000024,144.74,148.88,142.9,5.97999999999999,5.97999999999999,142.492,145.6,140.87,4.72999999999999,3.9499999999999886,143.928,148.07,141.41,6.659999999999997,5.889999999999986,1299882,2112968,878274,1234694,673874
2018-05-20,146.62,148.02,145.66,2.3600000000000136,-2.3600000000000136,147.165,148.48,146.69,1.789999999999992,-1.7199999999999989,145.275,147.28,144.3,2.9799999999999898,-2.9799999999999898,146.815,147.54,146.37,1.1699999999999875,-0.9000000000000057,1132670,1405233,869209,536024,359669
2018-05-27,143.064,145.14,140.53,4.609999999999985,-2.759999999999991,144.01,145.85,142.76,3.0900000000000034,-3.0900000000000034,140.946,142.71,139.21,3.5,-0.6099999999999852,141.858,144.02,139.24,4.780000000000001,-0.27000000000001023,1060377,1545800,744227,801573,-56864
2018-06-03,143.502,145.54,141.46,4.079999999999984,4.079999999999984,144.676,146.68,142.65,4.030000000000001,4.030000000000001,142.752,144.04,141.12,2.9199999999999875,2.9199999999999875,143.814,145.37,141.78,3.5900000000000034,2.6399999999999864,1050677,1622605,765992,856613,-343127
2018-06-10,142.96200000000002,144.96,140.65,4.310000000000002,-4.310000000000002,143.63,145.61,141.75,3.8600000000000136,-3.8600000000000136,141.708,144.14,139.19,4.949999999999989,-3.809999999999974,142.57,144.49,141.23,3.2600000000000193,-3.2600000000000193,1198216,2203734,703114,1500620,-153440
2018-06-17,136.866,139.68,134.52,5.159999999999997,-5.159999999999997,137.084,139.9,134.6,5.300000000000011,-5.300000000000011,134.656,137.18,132.44,4.740000000000009,-4.740000000000009,135.414,137.76,133.6,4.159999999999997,-3.829999999999984,1428010,1634179,1201383,432796,-363190
2018-06-24,134.416,135.43,131.85,3.5800000000000125,-3.280000000000001,135.39,136.42,133.0,3.4199999999999875,-3.4199999999999875,132.998,134.43,130.56,3.8700000000000045,-3.8700000000000045,133.772,134.91,132.46,2.4499999999999886,-2.4499999999999886,1416631,1575408,1244072,331336,-146711
2018-07-01,133.055,133.43,132.4,1.0300000000000011,0.44999999999998863,134.575,136.87,133.29,3.5800000000000125,3.5800000000000125,132.22,133.29,131.6,1.6899999999999977,1.6500000000000057,133.6575,135.74,131.84,3.9000000000000057,3.9000000000000057,946274,1482357,411181,1071176,1071176
2018-07-08,135.046,136.33,134.1,2.230000000000018,-0.8300000000000125,136.23,138.49,135.16,3.3300000000000125,-2.5700000000000216,133.62,135.16,132.17,2.990000000000009,-1.4300000000000068,135.058,137.03,133.56,3.469999999999999,-2.5200000000000102,991496,1355596,695722,659874,-401631
2018-07-15,138.87199999999999,143.5,133.78,9.719999999999999,9.719999999999999,140.79,145.32,135.75,9.569999999999993,8.360000000000014,136.556,140.15,132.91,7.240000000000009,4.909999999999997,139.31,144.23,135.71,8.519999999999982,2.9799999999999898,2546322,4190973,1319636,2871337,1608439
2018-07-22,142.098,145.46,139.54,5.920000000000016,5.920000000000016,143.91,147.01,140.75,6.259999999999991,6.179999999999978,141.356,144.75,138.1,6.650000000000006,5.889999999999986,143.206,145.9,140.14,5.760000000000019,4.900000000000006,2041841,2260905,1880807,380098,-269253
2018-07-29,145.582,148.78,144.0,4.780000000000001,-1.1099999999999852,146.79399999999998,149.82,144.59,5.22999999999999,-4.590000000000003,143.958,145.46,142.61,2.8499999999999943,-1.3900000000000148,145.504,149.47,143.83,5.639999999999986,-4.469999999999999,1241824,2334615,715698,1618917,-1618917
2018-08-05,142.91400000000002,145.58,139.25,6.3300000000000125,-6.3300000000000125,143.226,146.51,139.71,6.799999999999983,-6.799999999999983,140.88,144.91,136.32,8.590000000000003,-8.590000000000003,141.306,145.09,137.11,7.97999999999999,-7.97999999999999,1038507,1317249,883522,433727,80476
2018-08-12,139.222,141.81,136.95,4.860000000000014,4.069999999999993,140.59199999999998,143.22,138.64,4.5800000000000125,4.539999999999992,138.828,141.81,135.75,6.060000000000002,4.52000000000001,140.052,142.34,137.99,4.349999999999994,4.349999999999994,870472,957779,698628,259151,-219377
2018-08-19,142.214,144.62,140.39,4.230000000000018,-0.839999999999975,143.614,145.86,141.03,4.8300000000000125,-1.410000000000025,140.86599999999999,142.42,139.23,3.1899999999999977,-0.8099999999999739,142.39,145.0,139.6,5.400000000000006,-0.6599999999999966,1022048,1219975,736800,483175,79963
2018-08-26,143.6575,145.0,140.52,4.47999999999999,-4.280000000000001,144.2825,145.73,141.04,4.689999999999998,-4.409999999999997,142.245,144.31,139.81,4.5,-4.329999999999984,142.76749999999998,145.1,140.53,4.569999999999993,-4.569999999999993,1153135,1191698,1083022,108676,-5785
2018-09-02,140.358,141.47,140.0,1.4699999999999989,0.1599999999999966,141.8,142.97,140.28,2.6899999999999977,2.5800000000000125,139.164,140.16,138.08,2.079999999999984,2.0600000000000023,140.966,142.35,139.2,3.1500000000000057,2.319999999999993,1041351,1311313,847039,464274,-369401
2018-09-09,145.392,148.97,141.9,7.069999999999993,7.069999999999993,147.07999999999998,149.57,142.6,6.969999999999999,6.969999999999999,144.602,147.9,140.25,7.650000000000006,7.650000000000006,146.518,149.19,141.84,7.349999999999994,7.349999999999994,1252747,1589095,606808,982287,748867
2018-09-16,152.35999999999999,154.67,149.63,5.039999999999992,4.390000000000015,153.46,155.22,150.95,4.27000000000001,3.180000000000007,150.856,153.06,148.15,4.909999999999997,2.299999999999983,152.448,154.36,150.76,3.6000000000000227,0.7300000000000182,1738515,2334556,1334604,999952,999952
2018-09-23,148.866,151.5,147.18,4.319999999999993,-4.319999999999993,149.462,151.68,147.8,3.8799999999999955,-3.3300000000000125,147.38,148.91,146.15,2.759999999999991,-2.509999999999991,147.854,149.17,146.44,2.7299999999999898,-1.8999999999999773,1257625,2134569,805833,1328736,-929298
2018-09-30,145.82,148.16,142.04,6.1200000000000045,-4.990000000000009,146.256,148.83,142.44,6.390000000000015,-5.280000000000001,143.562,146.47,139.45,7.02000000000001,-6.740000000000009,144.694,147.51,141.2,6.310000000000002,-6.310000000000002,1016350,1181608,843702,337906,337906
2018-10-07,133.522,140.33,129.17,11.160000000000025,-11.160000000000025,134.96,140.95,129.63,11.319999999999993,-11.319999999999993,129.844,134.36,127.35,7.010000000000019,-6.550000000000011,130.692,134.68,127.86,6.820000000000007,-6.820000000000007,1947888,2626075,1290062,1336013,-603682
2018-10-14,123.628,128.7,119.0,9.699999999999989,-9.699999999999989,124.094,129.63,119.22,10.409999999999997,-10.409999999999997,120.864,127.53,117.43,10.099999999999994,-10.030000000000001,121.60799999999999,128.1,117.82,10.280000000000001,-10.280000000000001,2094146,3386187,1333514,2052673,19453
2018-10-21,113.13199999999999,118.08,107.69,10.39,-4.400000000000006,115.982,118.37,113.27,5.1000000000000085,-4.810000000000002,109.648,113.69,106.41,7.280000000000001,-6.719999999999999,112.736,117.08,108.45,8.629999999999995,-8.629999999999995,2594236,3644660,2022314,1622346,-17983
2018-10-28,118.1,125.21,109.23,15.97999999999999,15.22999999999999,121.408,125.83,113.41,12.420000000000002,12.27000000000001,116.846,122.69,108.46,14.230000000000004,14.230000000000004,120.242,124.24,113.19,11.049999999999997,10.590000000000003,2560067,3536326,1485069,2051257,-596408
