Date,ESCAStock_Open_average,ESCAStock_Open_max,ESCAStock_Open_min,ESCAStock_Open_volatility,ESCAStock_Open_change,ESCAStock_High_average,ESCAStock_High_max,ESCAStock_High_min,ESCAStock_High_volatility,ESCAStock_High_change,ESCAStock_Low_average,ESCAStock_Low_max,ESCAStock_Low_min,ESCAStock_Low_volatility,ESCAStock_Low_change,ESCAStock_Close_average,ESCAStock_Close_max,ESCAStock_Close_min,ESCAStock_Close_volatility,ESCAStock_Close_change,ESCAStock_Volume_average,ESCAStock_Volume_max,ESCAStock_Volume_min,ESCAStock_Volume_volatility,ESCAStock_Volume_change
2018-01-14,12.9125,13.05,12.7,0.3500000000000014,-0.3500000000000014,13.1875,13.4,13.05,0.34999999999999964,-0.34999999999999964,12.75,12.85,12.65,0.1999999999999993,-0.15000000000000036,12.9125,13.1,12.7,0.40000000000000036,0.25,11715,23569,5556,18013,-18013
2018-01-21,13.044,13.15,12.9,0.25,0.25,13.15,13.15,13.15,0.0,0.0,12.96,13.05,12.88,0.16999999999999993,0.15000000000000036,13.1,13.15,13.0,0.15000000000000036,0.0,4732,8167,1885,6282,-3172
2018-01-28,12.79,13.15,12.6,0.5500000000000007,-0.5500000000000007,13.05,13.15,12.95,0.20000000000000107,-0.05000000000000071,12.618,12.95,12.45,0.5,-0.3999999999999986,12.85,13.0,12.7,0.3000000000000007,-0.3000000000000007,10127,18682,2678,16004,16004
2018-02-04,12.48,12.65,12.25,0.40000000000000036,-0.40000000000000036,12.84,13.0,12.7,0.3000000000000007,-0.05000000000000071,12.34,12.4,12.25,0.15000000000000036,-0.09999999999999964,12.53,12.85,12.35,0.5,0.5,16991,29923,7791,22132,-9580
2018-02-11,12.56,12.75,12.3,0.4499999999999993,-0.25,12.777999999999999,12.95,12.7,0.25,-0.16000000000000014,12.34,12.6,12.0,0.5999999999999996,-0.5,12.59,12.8,12.3,0.5,-0.3500000000000014,7983,15554,4390,11164,314
2018-02-18,12.0875,12.3,11.95,0.3500000000000014,-0.3000000000000007,12.2125,12.3,12.1,0.20000000000000107,-0.20000000000000107,11.9625,12.0,11.9,0.09999999999999964,0.0,12.0375,12.1,12.0,0.09999999999999964,0.09999999999999964,6396,10688,3278,7410,-7410
2018-02-25,12.26,12.4,12.1,0.3000000000000007,0.20000000000000107,12.622,12.95,12.22,0.7299999999999986,0.7299999999999986,12.072000000000001,12.25,11.9,0.34999999999999964,0.34999999999999964,12.38,12.85,12.05,0.7999999999999989,0.7999999999999989,11761,15172,5210,9962,4248
2018-03-04,13.09,13.3,12.85,0.45000000000000107,0.34999999999999964,13.36,13.45,13.25,0.1999999999999993,-0.1999999999999993,12.998,13.25,12.8,0.4499999999999993,-0.049999999999998934,13.25,13.35,13.15,0.1999999999999993,-0.15000000000000036,10028,14039,6699,7340,-5017
2018-03-11,13.24,13.4,13.15,0.25,0.0,13.459999999999999,13.5,13.45,0.05000000000000071,-0.05000000000000071,13.17,13.25,13.1,0.15000000000000036,0.0,13.4,13.5,13.3,0.1999999999999993,-0.05000000000000071,11667,27433,6072,21361,18831
2018-03-18,13.87,14.15,13.45,0.7000000000000011,0.45000000000000107,14.11,14.25,13.95,0.3000000000000007,0.05000000000000071,13.592,13.9,13.11,0.7900000000000009,0.5400000000000009,13.959999999999999,14.15,13.85,0.3000000000000007,0.0,16930,21907,12227,9680,-338
2018-03-25,13.7375,13.95,13.55,0.3999999999999986,-0.1999999999999993,13.8125,14.0,13.6,0.40000000000000036,-0.25,13.4875,13.55,13.35,0.20000000000000107,0.05000000000000071,13.625,13.75,13.45,0.3000000000000007,-0.05000000000000071,10474,15921,4550,11371,-3361
2018-04-01,13.736,13.9,13.55,0.34999999999999964,0.120000000000001,13.866,14.0,13.75,0.25,0.22000000000000064,13.59,13.65,13.55,0.09999999999999964,0.09999999999999964,13.76,13.95,13.6,0.34999999999999964,0.1999999999999993,8469,11938,4642,7296,766
2018-04-08,14.017999999999999,14.25,13.85,0.40000000000000036,0.08999999999999986,14.2,14.4,14.0,0.40000000000000036,0.09999999999999964,13.958,14.1,13.85,0.25,0.08999999999999986,14.13,14.3,13.95,0.3500000000000014,0.15000000000000036,6809,12709,3034,9675,-5655
2018-04-15,13.852,14.3,13.2,1.1000000000000014,-0.5600000000000005,13.984,14.32,13.2,1.120000000000001,-1.0,13.626,14.12,12.9,1.2199999999999989,-0.8599999999999994,13.81,14.25,12.95,1.3000000000000007,-1.25,11881,20625,7455,13170,3149
2018-04-22,13.17,13.45,12.95,0.5,0.25,13.36,13.45,13.2,0.25,-0.20000000000000107,13.03,13.15,12.9,0.25,0.09999999999999964,13.26,13.35,13.1,0.25,-0.25,10838,19649,3327,16322,-1655
2018-04-29,13.15,13.35,12.8,0.5499999999999989,0.09999999999999964,13.299999999999999,13.35,13.2,0.15000000000000036,0.09999999999999964,12.99,13.25,12.8,0.4499999999999993,-0.15000000000000036,13.29,13.35,13.2,0.15000000000000036,0.09999999999999964,6963,10725,3159,7566,-86
2018-05-06,13.43,13.65,13.25,0.40000000000000036,0.0,13.63,13.8,13.5,0.3000000000000007,0.0,13.342,13.55,13.1,0.45000000000000107,0.20000000000000107,13.57,13.7,13.4,0.29999999999999893,-0.09999999999999964,5445,6626,4242,2384,1269
2018-05-13,13.67,14.5,13.05,1.4499999999999993,1.0,14.068,14.5,13.5,1.0,0.5999999999999996,13.404,13.95,12.9,1.049999999999999,0.8699999999999992,13.78,14.45,12.95,1.5,1.450000000000001,14220,20227,7289,12938,-4389
2018-05-20,14.142,14.35,14.01,0.33999999999999986,-0.33999999999999986,14.219999999999999,14.35,14.1,0.25,-0.15000000000000036,14.03,14.15,13.95,0.20000000000000107,-0.20000000000000107,14.18,14.35,14.05,0.29999999999999893,-0.15000000000000036,6257,13134,2910,10224,-9802
2018-05-27,14.3125,14.4,14.2,0.20000000000000107,0.20000000000000107,14.4,14.5,14.2,0.3000000000000007,0.3000000000000007,14.23,14.3,14.07,0.23000000000000043,0.23000000000000043,14.35,14.5,14.15,0.34999999999999964,0.34999999999999964,7720,12260,3699,8561,2260
2018-06-03,14.414,14.5,14.25,0.25,-0.25,14.474,14.6,14.3,0.29999999999999893,-0.1999999999999993,14.3,14.5,14.15,0.34999999999999964,-0.25,14.35,14.55,14.15,0.40000000000000036,-0.25,10974,19904,7124,12780,869
2018-06-10,14.142,14.25,13.95,0.3000000000000007,-0.2400000000000002,14.214,14.25,14.12,0.13000000000000078,0.0,14.068,14.2,13.95,0.25,-0.2400000000000002,14.16,14.25,14.05,0.1999999999999993,-0.05000000000000071,6003,15275,3152,12123,11149
2018-06-17,13.944,14.05,13.85,0.20000000000000107,0.08000000000000007,14.32,15.25,14.0,1.25,1.0,13.762,13.9,13.6,0.3000000000000007,-0.08999999999999986,14.18,15.2,13.7,1.5,1.0999999999999996,25548,103615,4528,99087,99087
2018-06-24,14.57,14.9,14.2,0.7000000000000011,-0.7000000000000011,14.68,14.95,14.25,0.6999999999999993,-0.6999999999999993,14.25,14.5,14.05,0.4499999999999993,-0.1399999999999988,14.49,14.85,14.1,0.75,-0.5999999999999996,10020,18755,7063,11692,-9491
2018-07-01,14.0425,14.17,13.8,0.3699999999999992,-0.09999999999999964,14.125,14.2,14.05,0.14999999999999858,-0.09999999999999964,13.785,13.95,13.55,0.3999999999999986,0.28999999999999915,14.0375,14.1,13.9,0.1999999999999993,0.15000000000000036,8475,16899,4231,12668,-10605
2018-07-08,14.07,14.45,13.8,0.6499999999999986,0.049999999999998934,14.225999999999999,14.5,14.03,0.47000000000000064,-0.25,13.9,14.15,13.6,0.5500000000000007,-0.45000000000000107,14.05,14.25,13.75,0.5,-0.5,5970,9062,3998,5064,-2231
2018-07-15,13.938,14.05,13.8,0.25,-0.15000000000000036,14.05,14.1,13.95,0.15000000000000036,0.049999999999998934,13.834,13.9,13.75,0.15000000000000036,-0.09999999999999964,13.97,14.05,13.9,0.15000000000000036,-0.05000000000000071,5328,9819,3414,6405,-4740
