Date,GNE_Open_average,GNE_Open_max,GNE_Open_min,GNE_Open_volatility,GNE_Open_change,GNE_High_average,GNE_High_max,GNE_High_min,GNE_High_volatility,GNE_High_change,GNE_Low_average,GNE_Low_max,GNE_Low_min,GNE_Low_volatility,GNE_Low_change,GNE_Close_average,GNE_Close_max,GNE_Close_min,GNE_Close_volatility,GNE_Close_change,GNE_Volume_average,GNE_Volume_max,GNE_Volume_min,GNE_Volume_volatility,GNE_Volume_change
2018-01-14,4.4825,4.59,4.41,0.17999999999999972,-0.17999999999999972,4.63,4.77,4.53,0.23999999999999932,0.11999999999999922,4.3725000000000005,4.44,4.32,0.1200000000000001,0.07000000000000028,4.5325,4.76,4.43,0.33000000000000007,0.33000000000000007,76809,102094,55469,46625,31386
2018-01-21,4.588,4.79,4.37,0.41999999999999993,-0.3200000000000003,4.644,4.82,4.47,0.35000000000000053,-0.35000000000000053,4.4399999999999995,4.67,4.3,0.3700000000000001,-0.2999999999999998,4.502,4.74,4.37,0.3700000000000001,-0.3200000000000003,79270,151196,28242,122954,-6537
2018-01-28,4.346,4.42,4.28,0.13999999999999968,-0.09999999999999964,4.438,4.5,4.33,0.16999999999999993,-0.16000000000000014,4.26,4.3,4.16,0.13999999999999968,-0.13999999999999968,4.33,4.42,4.18,0.2400000000000002,-0.2400000000000002,105406,146756,33069,113687,113687
2018-02-04,4.184,4.29,4.09,0.20000000000000018,0.0,4.376,4.5,4.28,0.21999999999999975,-0.019999999999999574,4.126,4.16,4.09,0.07000000000000028,-0.0600000000000005,4.214,4.3,4.16,0.13999999999999968,0.09999999999999964,69800,127999,30881,97118,-87309
2018-02-11,4.352,4.4,4.27,0.13000000000000078,0.05000000000000071,4.468,4.55,4.42,0.1299999999999999,0.04999999999999982,4.26,4.32,4.21,0.11000000000000032,0.08999999999999986,4.362,4.42,4.32,0.09999999999999964,0.05999999999999961,93534,133348,54399,78949,35916
2018-02-18,4.5125,4.62,4.42,0.20000000000000018,0.20000000000000018,4.66,4.74,4.54,0.20000000000000018,0.1299999999999999,4.4825,4.54,4.41,0.1299999999999999,0.1200000000000001,4.525,4.59,4.42,0.16999999999999993,0.15000000000000036,39975,60983,17975,43008,-6892
2018-02-25,4.532,4.65,4.44,0.20999999999999996,-0.1800000000000006,4.644,4.75,4.54,0.20999999999999996,-0.15000000000000036,4.46,4.5,4.43,0.07000000000000028,-0.0600000000000005,4.496,4.56,4.44,0.11999999999999922,-0.03000000000000025,41296,49567,36331,13236,-3097
2018-03-04,4.648,4.88,4.5,0.3799999999999999,0.3799999999999999,4.852,5.17,4.6,0.5700000000000003,0.4800000000000004,4.592,4.85,4.42,0.4299999999999997,0.34999999999999964,4.746,5.0,4.56,0.4400000000000004,0.4400000000000004,59700,158602,14370,144232,46528
2018-03-11,5.014,5.12,4.86,0.2599999999999998,-0.20999999999999996,5.102,5.29,4.99,0.2999999999999998,-0.1299999999999999,4.89,4.97,4.72,0.25,-0.23000000000000043,4.964,5.03,4.91,0.1200000000000001,-0.1200000000000001,45732,78028,27811,50217,29921
2018-03-18,4.768,4.92,4.64,0.28000000000000025,-0.1299999999999999,4.87,4.96,4.81,0.15000000000000036,-0.13999999999999968,4.672,4.72,4.63,0.08999999999999986,0.02999999999999936,4.73,4.77,4.65,0.11999999999999922,0.0,39751,58362,22669,35693,-19417
2018-03-25,4.855,4.95,4.8,0.15000000000000036,0.15000000000000036,5.0024999999999995,5.1,4.93,0.16999999999999993,0.1299999999999999,4.8125,4.92,4.75,0.16999999999999993,0.16999999999999993,4.9025,4.99,4.8,0.1900000000000004,0.08999999999999986,44044,53739,31284,22455,15811
