Date,EGO_Open_average,EGO_Open_max,EGO_Open_min,EGO_Open_volatility,EGO_Open_change,EGO_High_average,EGO_High_max,EGO_High_min,EGO_High_volatility,EGO_High_change,EGO_Low_average,EGO_Low_max,EGO_Low_min,EGO_Low_volatility,EGO_Low_change,EGO_Close_average,EGO_Close_max,EGO_Close_min,EGO_Close_volatility,EGO_Close_change,EGO_Volume_average,EGO_Volume_max,EGO_Volume_min,EGO_Volume_volatility,EGO_Volume_change
2018-01-14,6.75,7.0,6.5,0.5,0.15000000000000036,6.84,7.0,6.75,0.25,0.0,6.58,6.65,6.45,0.20000000000000018,0.09999999999999964,6.72,6.8,6.65,0.14999999999999947,-0.04999999999999982,1420808,2496085,752067,1744018,-927746
2018-01-21,6.94,7.2,6.7,0.5,0.0,7.08,7.35,6.7,0.6499999999999995,-0.34999999999999964,6.68,6.97,6.35,0.6200000000000001,-0.3000000000000007,6.83,7.15,6.35,0.8000000000000007,-0.7000000000000002,1876110,2626479,1439188,1187291,6428
2018-01-28,6.359999999999999,6.55,6.1,0.4500000000000002,-0.35000000000000053,6.47,6.65,6.25,0.40000000000000036,-0.25,6.1899999999999995,6.35,6.05,0.2999999999999998,-0.20000000000000018,6.3,6.5,6.1,0.40000000000000036,-0.09999999999999964,2011740,2493557,1312632,1180925,-55941
2018-02-04,6.02,6.15,5.8,0.35000000000000053,-0.25,6.22,6.4,6.05,0.35000000000000053,-0.20000000000000018,5.86,6.05,5.65,0.39999999999999947,-0.15000000000000036,5.93,6.15,5.7,0.4500000000000002,-0.15000000000000036,2583698,2998213,2137986,860227,218423
2018-02-11,5.775,5.85,5.65,0.1999999999999993,-0.09999999999999964,5.9375,6.0,5.9,0.09999999999999964,0.0,5.575,5.65,5.55,0.10000000000000053,0.0,5.7125,5.8,5.6,0.20000000000000018,-0.05000000000000071,3009852,4217415,2217012,2000403,-311710
2018-02-18,5.51,5.65,5.45,0.20000000000000018,-0.20000000000000018,5.6240000000000006,5.7,5.5,0.20000000000000018,-0.08000000000000007,5.42,5.45,5.4,0.04999999999999982,0.0,5.47,5.55,5.4,0.14999999999999947,0.09999999999999964,1525954,2105722,981568,1124154,-558001
2018-02-25,5.46,5.6,5.25,0.34999999999999964,0.0,5.61,5.75,5.5,0.25,0.20000000000000018,5.33,5.45,5.25,0.20000000000000018,0.15000000000000036,5.45,5.7,5.3,0.40000000000000036,0.40000000000000036,1661597,2192404,1177630,1014774,294873
2018-03-04,5.63,5.85,5.45,0.39999999999999947,-0.25,5.7,5.9,5.5,0.40000000000000036,-0.25,5.47,5.7,5.35,0.35000000000000053,-0.25,5.54,5.7,5.4,0.2999999999999998,-0.15000000000000036,1612494,2326772,1145999,1180773,411950
2018-03-11,5.430000000000001,5.55,5.4,0.14999999999999947,-0.14999999999999947,5.53,5.65,5.45,0.20000000000000018,-0.15000000000000036,5.32,5.4,5.25,0.15000000000000036,-0.10000000000000053,5.39,5.45,5.3,0.15000000000000036,-0.10000000000000053,2880315,6211948,1728532,4483416,205592
2018-03-18,4.996,5.3,4.65,0.6499999999999995,-0.6499999999999995,5.05,5.35,4.65,0.6999999999999993,-0.6999999999999993,4.71,5.15,4.25,0.9000000000000004,-0.9000000000000004,4.758,5.2,4.34,0.8600000000000003,-0.8100000000000005,2981888,4670822,1806366,2864456,1230931
2018-03-25,4.2175,4.3,4.15,0.14999999999999947,-0.05999999999999961,4.2875,4.34,4.23,0.10999999999999943,-0.040000000000000036,4.055,4.1,4.01,0.08999999999999986,0.08999999999999986,4.1475,4.2,4.07,0.1299999999999999,-0.040000000000000036,2435790,3567687,1713540,1854147,-1044144
2018-04-01,4.728,5.0,4.18,0.8200000000000003,0.7700000000000005,4.89,5.1,4.58,0.5199999999999996,0.41999999999999993,4.566,4.82,4.13,0.6900000000000004,0.6900000000000004,4.736,4.88,4.54,0.33999999999999986,0.2999999999999998,3063092,3610608,2274000,1336608,519233
2018-04-08,4.898,5.0,4.75,0.25,-0.20000000000000018,4.992,5.15,4.9,0.25,-0.05999999999999961,4.776,4.95,4.64,0.3100000000000005,-0.08000000000000007,4.89,5.05,4.7,0.34999999999999964,-0.05999999999999961,3869441,5473129,1705902,3767227,2596905
2018-04-15,4.896,4.99,4.85,0.14000000000000057,0.0,4.962,5.05,4.85,0.20000000000000018,-0.08000000000000007,4.752,4.85,4.65,0.1999999999999993,-0.04999999999999982,4.876,4.95,4.75,0.20000000000000018,-0.13999999999999968,2433643,3262761,1823135,1439626,-93828
2018-04-22,4.712,4.8,4.66,0.13999999999999968,-0.08000000000000007,4.792,4.82,4.74,0.08000000000000007,0.05999999999999961,4.628,4.68,4.5,0.17999999999999972,-0.009999999999999787,4.742,4.78,4.7,0.08000000000000007,0.04999999999999982,1578711,2220690,1058787,1161903,253105
2018-04-29,4.874,5.1,4.65,0.4499999999999993,0.34999999999999964,5.056,5.2,4.78,0.41999999999999993,0.3199999999999994,4.7700000000000005,4.91,4.63,0.28000000000000025,0.28000000000000025,4.912,5.1,4.65,0.4499999999999993,0.2599999999999998,1714782,3176825,683008,2493817,-1776135
2018-05-06,4.862,4.98,4.75,0.23000000000000043,-0.16999999999999993,4.918,5.05,4.82,0.22999999999999954,-0.20999999999999996,4.764,4.82,4.72,0.10000000000000053,-0.10000000000000053,4.814,4.9,4.75,0.15000000000000036,-0.13000000000000078,1020112,1703322,642353,1060969,-462607
2018-05-13,4.856,5.0,4.75,0.25,0.23000000000000043,4.95,5.1,4.81,0.29000000000000004,0.20000000000000018,4.774,4.95,4.66,0.29000000000000004,0.08999999999999986,4.834,5.0,4.75,0.25,0.0,925161,1456408,424529,1031879,739889
2018-05-20,5.545,5.9,4.93,0.9700000000000006,0.8700000000000001,5.85,6.05,5.6,0.4500000000000002,0.20000000000000018,5.435,5.7,4.89,0.8100000000000005,0.71,5.675,5.75,5.55,0.20000000000000018,0.10000000000000053,1648418,2143361,716735,1426626,-1396465
2018-05-27,5.63,5.75,5.55,0.20000000000000018,-0.04999999999999982,5.72,5.8,5.6,0.20000000000000018,-0.10000000000000053,5.52,5.6,5.45,0.14999999999999947,-0.09999999999999964,5.58,5.7,5.45,0.25,-0.14999999999999947,681935,893065,497270,395795,-217245
2018-06-03,5.67,5.75,5.5,0.25,0.20000000000000018,5.81,5.9,5.75,0.15000000000000036,0.10000000000000053,5.56,5.65,5.4,0.25,0.25,5.7,5.8,5.65,0.14999999999999947,0.04999999999999982,728361,990513,412278,578235,44104
2018-06-10,5.77,5.85,5.7,0.14999999999999947,0.04999999999999982,5.87,5.9,5.85,0.05000000000000071,0.0,5.6899999999999995,5.8,5.6,0.20000000000000018,0.15000000000000036,5.78,5.85,5.7,0.14999999999999947,0.04999999999999982,809551,1783451,306352,1477099,-299034
2018-06-17,5.63,5.75,5.5,0.25,-0.15000000000000036,5.684,5.8,5.55,0.25,-0.20000000000000018,5.5,5.6,5.4,0.1999999999999993,-0.1999999999999993,5.57,5.7,5.4,0.2999999999999998,-0.2999999999999998,506850,585632,418691,166941,-75602
2018-06-24,5.09,5.45,4.89,0.5600000000000005,-0.5,5.12,5.45,4.9,0.5499999999999998,-0.5,4.864,5.2,4.72,0.4800000000000004,-0.3799999999999999,4.974,5.3,4.8,0.5,-0.39999999999999947,903371,2129734,378848,1750886,-129402
2018-07-01,5.15,5.3,5.0,0.2999999999999998,0.2999999999999998,5.2375,5.35,5.1,0.25,0.25,5.055,5.15,4.95,0.20000000000000018,0.20000000000000018,5.175,5.25,5.1,0.15000000000000036,0.05000000000000071,509283,640568,393900,246668,159020
2018-07-08,5.26,5.35,5.2,0.14999999999999947,0.14999999999999947,5.45,5.55,5.35,0.20000000000000018,0.15000000000000036,5.21,5.3,5.1,0.20000000000000018,0.20000000000000018,5.34,5.45,5.25,0.20000000000000018,0.20000000000000018,504228,700948,380031,320917,9762
2018-07-15,5.38,5.6,5.3,0.2999999999999998,0.2999999999999998,5.564,5.75,5.45,0.2999999999999998,0.25,5.359999999999999,5.55,5.3,0.25,0.25,5.5,5.7,5.35,0.35000000000000053,0.35000000000000053,936017,1890167,608822,1281345,-260554
2018-07-22,5.53,5.7,5.35,0.35000000000000053,-0.3000000000000007,5.7,5.8,5.55,0.25,-0.25,5.39,5.6,5.2,0.39999999999999947,-0.34999999999999964,5.47,5.7,5.25,0.4500000000000002,-0.35000000000000053,747974,1111367,527566,583801,-250032
2018-07-29,5.28,5.45,5.15,0.2999999999999998,-0.04999999999999982,5.43,5.5,5.35,0.15000000000000036,-0.09999999999999964,5.18,5.35,5.1,0.25,-0.14999999999999947,5.25,5.45,5.1,0.35000000000000053,-0.20000000000000018,705168,1443761,280884,1162877,-135206
2018-08-05,5.19,5.3,5.05,0.25,-0.20000000000000018,5.3,5.4,5.15,0.25,-0.25,5.0600000000000005,5.15,4.8,0.35000000000000053,-0.35000000000000053,5.12,5.3,4.85,0.4500000000000002,-0.3000000000000007,632969,1488227,298068,1190159,1109140
2018-08-12,4.802,4.95,4.58,0.3700000000000001,-0.08000000000000007,4.926,5.05,4.82,0.22999999999999954,-0.14999999999999947,4.652,4.9,4.51,0.39000000000000057,-0.20000000000000018,4.736,4.95,4.53,0.41999999999999993,-0.11000000000000032,942735,1339031,455166,883865,-281107
2018-08-19,4.986,5.1,4.88,0.21999999999999975,0.21999999999999975,5.13,5.3,5.0,0.2999999999999998,0.2999999999999998,4.89,5.07,4.78,0.29000000000000004,0.2600000000000007,5.002,5.15,4.8,0.35000000000000053,0.15000000000000036,882209,1367230,557848,809382,132210
2018-08-26,5.0,5.25,4.82,0.4299999999999997,-0.2699999999999996,5.1,5.25,5.0,0.25,-0.25,4.862500000000001,4.98,4.7,0.28000000000000025,-0.16000000000000014,4.9825,5.05,4.9,0.14999999999999947,-0.14999999999999947,598585,919542,432564,486978,458782
2018-09-02,4.564,4.95,4.26,0.6900000000000004,-0.6900000000000004,4.636,4.95,4.41,0.54,-0.54,4.364,4.6,4.2,0.39999999999999947,-0.39999999999999947,4.406,4.6,4.25,0.34999999999999964,-0.34999999999999964,1190412,1607034,505686,1101348,69789
2018-09-09,4.2540000000000004,4.45,4.17,0.28000000000000025,-0.08000000000000007,4.388,4.55,4.3,0.25,0.04999999999999982,4.1419999999999995,4.25,4.09,0.16000000000000014,0.04999999999999982,4.256,4.36,4.1,0.2600000000000007,0.1299999999999999,1067876,1194813,950413,244400,-58648
2018-09-16,4.486,4.75,4.34,0.41000000000000014,0.13999999999999968,4.682,4.82,4.4,0.41999999999999993,0.3099999999999996,4.308,4.4,4.15,0.25,0.22999999999999954,4.472,4.78,4.34,0.4400000000000004,0.07000000000000028,2234819,3872054,946050,2926004,1916126
2018-09-23,4.37,4.47,4.3,0.16999999999999993,-0.1200000000000001,4.5360000000000005,4.65,4.42,0.23000000000000043,0.040000000000000036,4.302,4.4,4.25,0.15000000000000036,-0.10000000000000053,4.414,4.65,4.26,0.39000000000000057,0.25,1447122,1917314,806302,1111012,-223535
2018-09-30,4.51,4.61,4.36,0.25,-0.25,4.668,4.89,4.57,0.3199999999999994,-0.25,4.3660000000000005,4.4,4.32,0.08000000000000007,-0.08000000000000007,4.478000000000001,4.61,4.4,0.20999999999999996,0.16999999999999993,1047629,2154372,608261,1546111,-1546111
2018-10-07,4.6,4.75,4.45,0.2999999999999998,0.2599999999999998,4.662,4.75,4.5,0.25,0.16999999999999993,4.444,4.51,4.37,0.13999999999999968,0.020000000000000462,4.546,4.75,4.45,0.2999999999999998,-0.009999999999999787,854275,1293197,344846,948351,677181
2018-10-14,4.576,4.6,4.54,0.05999999999999961,0.009999999999999787,4.644,4.73,4.55,0.1800000000000006,-0.1800000000000006,4.492,4.52,4.45,0.0699999999999994,-0.04999999999999982,4.56,4.6,4.53,0.0699999999999994,-0.05999999999999961,712329,1130864,411615,719249,-719249
2018-10-21,4.298,4.63,3.85,0.7799999999999998,-0.7799999999999998,4.318,4.63,3.9,0.73,-0.73,3.9579999999999997,4.46,3.3,1.1600000000000001,-1.1600000000000001,4.006,4.48,3.3,1.1800000000000006,-1.1800000000000006,1241050,1967338,641758,1325580,833032
2018-10-28,3.54,3.7,3.4,0.30000000000000027,0.1499999999999999,3.624,3.73,3.49,0.23999999999999977,0.08000000000000007,3.424,3.6,3.26,0.3400000000000003,0.2200000000000002,3.498,3.65,3.31,0.33999999999999986,0.19999999999999973,950255,1466325,574672,891653,-385084
2018-11-04,3.546,3.71,3.31,0.3999999999999999,-0.2999999999999998,3.576,3.71,3.35,0.3599999999999999,-0.31999999999999984,3.392,3.58,3.1,0.48,-0.44999999999999973,3.436,3.65,3.1,0.5499999999999998,-0.5499999999999998,784618,1308078,311672,996406,671624
2018-11-11,3.13,3.19,3.06,0.1299999999999999,0.029999999999999805,3.2,3.24,3.15,0.0900000000000003,0.020000000000000018,3.07,3.15,3.02,0.1299999999999999,0.08999999999999986,3.11,3.2,3.03,0.17000000000000037,0.06000000000000005,756583,1006024,362788,643236,-535447
2018-11-18,3.105,3.14,3.05,0.0900000000000003,-0.0900000000000003,3.145,3.17,3.1,0.06999999999999984,-0.06999999999999984,2.9975,3.09,2.87,0.21999999999999975,-0.1299999999999999,3.0475,3.15,2.94,0.20999999999999996,-0.1299999999999999,624569,1064940,237582,827358,368290
2018-11-25,2.92,2.96,2.85,0.10999999999999988,-0.06000000000000005,2.95,2.99,2.85,0.14000000000000012,0.010000000000000231,2.8080000000000003,2.85,2.74,0.10999999999999988,0.06000000000000005,2.882,2.96,2.83,0.1299999999999999,-0.020000000000000018,520258,728643,357025,371618,-219781
2018-12-02,2.96,3.15,2.85,0.2999999999999998,0.1599999999999997,3.0475,3.15,2.9,0.25,0.1599999999999997,2.86,3.0,2.79,0.20999999999999996,0.20000000000000018,2.95,3.05,2.85,0.19999999999999973,0.19999999999999973,768918,1190541,526067,664474,-180633
2018-12-09,3.022,3.15,2.9,0.25,-0.25,3.128,3.22,2.99,0.22999999999999998,0.07000000000000028,2.958,3.06,2.87,0.18999999999999995,-0.16000000000000014,3.036,3.21,2.89,0.31999999999999984,0.1499999999999999,904030,1537733,459899,1077834,996097
2018-12-16,3.108,3.25,2.95,0.2999999999999998,-0.17999999999999972,3.2319999999999998,3.42,3.03,0.3900000000000001,-0.30000000000000027,2.9579999999999997,3.07,2.89,0.17999999999999972,-0.16999999999999993,3.06,3.26,2.97,0.2899999999999996,-0.2899999999999996,1584754,2328518,655149,1673369,-1005457
