Date,GME_Open_average,GME_Open_max,GME_Open_min,GME_Open_volatility,GME_Open_change,GME_High_average,GME_High_max,GME_High_min,GME_High_volatility,GME_High_change,GME_Low_average,GME_Low_max,GME_Low_min,GME_Low_volatility,GME_Low_change,GME_Close_average,GME_Close_max,GME_Close_min,GME_Close_volatility,GME_Close_change,GME_Volume_average,GME_Volume_max,GME_Volume_min,GME_Volume_volatility,GME_Volume_change
2018-01-14,17.764,18.22,17.24,0.9800000000000004,0.21999999999999886,18.074,18.28,17.71,0.5700000000000003,-0.010000000000001563,17.328,17.75,17.04,0.7100000000000009,0.4299999999999997,17.64,18.13,17.16,0.9699999999999989,0.39000000000000057,4961313,7852460,3193955,4658505,-2617706
2018-01-21,17.162,17.52,16.86,0.6600000000000001,-0.46999999999999886,17.27,17.57,17.04,0.5300000000000011,-0.370000000000001,16.784,17.17,16.61,0.5600000000000023,-0.370000000000001,17.086,17.4,16.84,0.5599999999999987,-0.25,3381520,4073851,2701754,1372097,-473729
2018-01-28,16.724,17.14,16.14,1.0,-0.9399999999999977,16.874,17.27,16.22,1.0500000000000007,-1.0,16.398,16.86,15.64,1.2199999999999989,-1.2199999999999989,16.484,17.07,15.65,1.42,-1.42,2991378,4131075,1886009,2245066,2245066
2018-02-04,16.048,16.45,15.36,1.0899999999999999,0.9299999999999997,16.451999999999998,16.67,16.33,0.3400000000000034,-0.05000000000000071,15.66,16.15,15.1,1.049999999999999,0.5199999999999996,16.082,16.47,15.8,0.6699999999999982,-0.33999999999999986,4347037,5640876,2431834,3209042,-2530370
2018-02-11,16.04,16.52,15.58,0.9399999999999995,0.7599999999999998,16.432499999999997,16.97,15.86,1.1099999999999994,1.1099999999999994,15.875,16.25,15.49,0.7599999999999998,0.7599999999999998,16.1525,16.41,15.58,0.8300000000000001,0.8199999999999985,2662242,3215889,2263065,952824,242153
2018-02-18,15.96,16.3,15.79,0.5100000000000016,-0.3000000000000007,16.11,16.32,15.93,0.39000000000000057,-0.21999999999999886,15.704,15.84,15.57,0.2699999999999996,0.0600000000000005,15.844,16.08,15.62,0.4599999999999991,0.21999999999999886,2664947,3031202,2452243,578959,281478
2018-02-25,15.794,16.1,15.56,0.5400000000000009,-0.2300000000000022,16.174,16.59,15.95,0.6400000000000006,-0.4800000000000004,15.594,15.76,15.38,0.379999999999999,0.10999999999999943,15.842,16.05,15.57,0.4800000000000004,0.4800000000000004,4026687,4737004,3132462,1604542,-237881
2018-03-04,15.878,16.05,15.69,0.3600000000000012,-0.20000000000000107,16.058,16.17,15.89,0.28000000000000114,-0.16000000000000014,15.626,15.84,15.48,0.35999999999999943,-0.3000000000000007,15.808,16.06,15.55,0.509999999999998,-0.509999999999998,3296122,3969883,2667580,1302303,1211002
2018-03-11,15.486,15.72,15.24,0.4800000000000004,-0.39000000000000057,15.702,16.0,15.41,0.5899999999999999,-0.5899999999999999,15.268,15.58,14.76,0.8200000000000003,-0.8200000000000003,15.322000000000001,15.61,14.81,0.7999999999999989,-0.7999999999999989,3267350,5083996,1866968,3217028,1084592
2018-03-18,14.138,14.82,13.7,1.120000000000001,-1.120000000000001,14.304,14.95,13.94,1.0099999999999998,-0.8599999999999994,13.806,14.35,13.49,0.8599999999999994,-0.7599999999999998,13.972,14.47,13.5,0.9700000000000006,-0.4300000000000015,4392974,5015678,3811688,1203990,731705
