Date,INAP_stock_Open_average,INAP_stock_Open_max,INAP_stock_Open_min,INAP_stock_Open_volatility,INAP_stock_Open_change,INAP_stock_High_average,INAP_stock_High_max,INAP_stock_High_min,INAP_stock_High_volatility,INAP_stock_High_change,INAP_stock_Low_average,INAP_stock_Low_max,INAP_stock_Low_min,INAP_stock_Low_volatility,INAP_stock_Low_change,INAP_stock_Close_average,INAP_stock_Close_max,INAP_stock_Close_min,INAP_stock_Close_volatility,INAP_stock_Close_change,INAP_stock_Volume_average,INAP_stock_Volume_max,INAP_stock_Volume_min,INAP_stock_Volume_volatility,INAP_stock_Volume_change
2018-01-14,15.3225,15.51,15.11,0.40000000000000036,0.14000000000000057,15.5625,15.73,15.31,0.41999999999999993,0.15000000000000036,14.940000000000001,15.31,14.38,0.9299999999999997,0.370000000000001,15.3425,15.58,15.01,0.5700000000000003,0.5700000000000003,166362,186814,153823,32991,20860
2018-01-21,15.646,16.01,15.42,0.5900000000000016,0.4400000000000013,15.992,16.64,15.72,0.9199999999999999,0.8200000000000003,15.399000000000001,15.77,15.21,0.5599999999999987,0.34499999999999886,15.83,16.62,15.33,1.290000000000001,0.9000000000000004,134127,212286,92796,119490,116084
2018-01-28,16.752,17.12,16.21,0.9100000000000001,-0.6999999999999993,17.37,18.04,17.0,1.0399999999999991,-1.0399999999999991,16.184,16.79,14.71,2.0799999999999983,-1.9299999999999997,16.408,17.11,14.9,2.209999999999999,-2.119999999999999,269963,478424,125249,353175,-150110
2018-02-04,13.703999999999999,14.67,13.19,1.4800000000000004,-1.3800000000000008,14.053,14.785,13.34,1.4450000000000003,-1.4450000000000003,13.096,13.31,12.69,0.620000000000001,-0.5800000000000001,13.411,13.805,13.06,0.7449999999999992,-0.5899999999999999,301823,496116,185674,310442,-219698
2018-02-11,12.556,13.14,11.95,1.1900000000000013,-0.5500000000000007,12.924,13.4,12.59,0.8100000000000005,-0.5899999999999999,12.164,12.66,11.69,0.9700000000000006,-0.47000000000000064,12.48,12.67,11.85,0.8200000000000003,-0.02999999999999936,345557,727397,145437,581960,48671
2018-02-18,13.545,14.1,12.61,1.4900000000000002,1.3900000000000006,14.0275,14.31,13.51,0.8000000000000007,0.4900000000000002,13.24,13.75,12.51,1.2400000000000002,0.7200000000000006,13.782499999999999,14.09,13.44,0.6500000000000004,0.2900000000000009,228443,272379,171601,100778,-50989
2018-02-25,13.436,13.91,12.84,1.0700000000000003,-1.0,13.728,14.25,13.22,1.0299999999999994,-0.7249999999999996,13.108,13.8,12.62,1.1800000000000015,-1.1800000000000015,13.379999999999999,13.87,12.95,0.9199999999999999,-0.379999999999999,196232,279507,141271,138236,75651
2018-03-04,13.862,14.1,13.28,0.8200000000000003,-0.7000000000000011,14.2838,14.87,13.669,1.2009999999999987,-1.2009999999999987,13.344,13.98,12.48,1.5,-0.8800000000000008,13.686,14.08,12.75,1.33,-0.5099999999999998,356920,612611,231984,380627,33698
2018-03-11,13.734,14.25,13.42,0.8300000000000001,-0.08000000000000007,14.0942,14.48,13.46,1.0199999999999996,-0.8899999999999988,13.302,13.61,13.03,0.5800000000000001,-0.0600000000000005,13.64,14.21,13.18,1.0300000000000011,-1.0300000000000011,311637,480496,192445,288051,-207171
2018-03-18,12.43,13.08,11.26,1.8200000000000003,-1.8200000000000003,12.584,13.106,11.524000000000001,1.581999999999999,-1.581999999999999,11.799999999999999,12.54,10.34,2.1999999999999993,-2.1999999999999993,12.07,12.71,11.22,1.4900000000000002,-1.2899999999999991,309332,525604,188720,336884,306355
