Date,VRSK_Open_average,VRSK_Open_max,VRSK_Open_min,VRSK_Open_volatility,VRSK_Open_change,VRSK_High_average,VRSK_High_max,VRSK_High_min,VRSK_High_volatility,VRSK_High_change,VRSK_Low_average,VRSK_Low_max,VRSK_Low_min,VRSK_Low_volatility,VRSK_Low_change,VRSK_Close_average,VRSK_Close_max,VRSK_Close_min,VRSK_Close_volatility,VRSK_Close_change,VRSK_Volume_average,VRSK_Volume_max,VRSK_Volume_min,VRSK_Volume_volatility,VRSK_Volume_change
2018-01-14,98.144,99.01,97.37,1.6400000000000006,1.6400000000000006,98.704,99.55,97.89,1.6599999999999966,1.6599999999999966,97.398,98.34,96.29,2.049999999999997,1.240000000000009,98.366,99.52,97.2,2.319999999999993,2.319999999999993,833744,1088586,628744,459842,-338838
2018-01-21,98.948,99.45,98.0,1.4500000000000028,-1.0799999999999983,99.35,99.92,98.86,1.0600000000000023,-0.4399999999999977,98.032,98.89,97.33,1.5600000000000023,0.21000000000000796,98.68,99.25,98.25,1.0,-1.0,944834,1477579,637390,840189,111840
2018-01-28,99.08200000000001,99.84,98.29,1.5499999999999972,0.5899999999999892,99.97,100.54,99.31,1.230000000000004,-0.09000000000000341,97.64999999999999,98.8,94.85,3.950000000000003,-3.030000000000001,98.63,100.26,94.89,5.3700000000000045,-4.230000000000004,1292410,1599836,1086583,513253,3894
2018-02-04,93.88,94.7,92.98,1.7199999999999989,0.04999999999999716,95.2,96.4,93.54,2.8599999999999994,-0.3100000000000023,92.53,94.52,90.6,3.9200000000000017,0.4899999999999949,93.838,95.01,92.28,2.730000000000004,-0.710000000000008,1052027,1246944,900236,346708,-346708
2018-02-11,95.97,98.17,93.94,4.230000000000004,4.230000000000004,97.4425,99.68,95.08,4.6000000000000085,4.6000000000000085,95.205,98.17,92.62,5.549999999999997,5.549999999999997,97.1325,98.79,94.88,3.910000000000011,3.910000000000011,1180389,2067699,800183,1267516,1267516
2018-02-18,100.19200000000001,101.83,98.51,3.319999999999993,3.319999999999993,101.478,103.62,98.51,5.109999999999999,5.109999999999999,99.11,101.79,96.59,5.200000000000003,5.200000000000003,100.202,103.59,97.04,6.549999999999997,6.549999999999997,1372866,1855629,802692,1052937,-460382
2018-02-25,102.196,103.85,100.19,3.6599999999999966,-2.5799999999999983,103.036,103.86,101.59,2.269999999999996,-0.519999999999996,101.072,103.04,99.3,3.740000000000009,-2.180000000000007,102.156,103.09,101.06,2.030000000000001,0.020000000000010232,962733,1140587,857713,282874,-93556
2018-03-04,104.408,105.82,103.31,2.509999999999991,2.509999999999991,105.122,106.07,104.3,1.769999999999996,1.519999999999996,103.85000000000001,104.68,103.08,1.6000000000000085,1.6000000000000085,104.696,105.84,104.13,1.710000000000008,0.5900000000000034,866085,1175886,636523,539363,-331727
2018-03-11,104.648,105.29,104.25,1.0400000000000063,-0.8000000000000114,105.036,105.54,104.56,0.980000000000004,-0.980000000000004,103.776,104.16,103.1,1.0600000000000023,-1.0300000000000011,104.31,104.77,103.95,0.8199999999999932,-0.5300000000000011,685573,979268,508584,470684,92394
2018-03-18,104.18599999999999,105.07,103.55,1.519999999999996,-0.7000000000000028,104.964,105.87,103.72,2.1500000000000057,-1.8700000000000045,103.17999999999999,104.8,101.74,3.0600000000000023,-2.510000000000005,103.996,105.24,102.11,3.1299999999999955,-1.6499999999999915,686401,1119101,466764,652337,24965
2018-03-25,102.87,103.84,101.91,1.9300000000000068,-0.5300000000000011,103.8,104.6,102.8,1.7999999999999972,-0.980000000000004,101.0825,101.61,100.32,1.2900000000000063,-0.730000000000004,102.2525,104.0,101.59,2.4099999999999966,-0.06999999999999318,923262,1275401,448632,826769,43758
2018-04-01,103.626,104.84,101.82,3.0200000000000102,2.740000000000009,105.238,106.06,103.96,2.1000000000000085,2.1000000000000085,103.222,104.61,101.46,3.1500000000000057,2.8599999999999994,104.474,105.45,103.5,1.9500000000000028,1.269999999999996,954594,1267335,805287,462048,77313
2018-04-08,106.326,106.6,106.03,0.5699999999999932,0.10999999999999943,106.9,107.13,106.77,0.35999999999999943,0.23999999999999488,105.524,105.94,105.18,0.7599999999999909,0.5499999999999972,106.238,106.91,105.42,1.4899999999999949,0.4399999999999977,688952,1027113,483647,543466,-543466
2018-04-15,107.792,107.95,107.71,0.2400000000000091,0.020000000000010232,108.258,108.58,107.94,0.6400000000000006,-0.5100000000000051,106.862,107.2,106.28,0.9200000000000017,0.29000000000000625,107.594,107.99,107.38,0.6099999999999994,0.27000000000001023,649557,844437,571389,273048,-254970
