Date,BIIB_Open_average,BIIB_Open_max,BIIB_Open_min,BIIB_Open_volatility,BIIB_Open_change,BIIB_High_average,BIIB_High_max,BIIB_High_min,BIIB_High_volatility,BIIB_High_change,BIIB_Low_average,BIIB_Low_max,BIIB_Low_min,BIIB_Low_volatility,BIIB_Low_change,BIIB_Close_average,BIIB_Close_max,BIIB_Close_min,BIIB_Close_volatility,BIIB_Close_change,BIIB_Volume_average,BIIB_Volume_max,BIIB_Volume_min,BIIB_Volume_volatility,BIIB_Volume_change
2018-01-14,342.5,347.57,337.63,9.939999999999998,5.9599999999999795,346.608,347.82,344.87,2.9499999999999886,2.9499999999999886,339.038,342.03,336.56,5.46999999999997,5.46999999999997,343.642,347.64,338.85,8.789999999999964,8.789999999999964,1283137,1428975,1195213,233762,-61582
2018-01-21,355.242,365.15,348.0,17.149999999999977,17.149999999999977,360.174,370.57,350.12,20.44999999999999,13.620000000000005,348.55400000000003,357.47,341.21,16.260000000000048,11.730000000000018,354.676,367.91,346.5,21.410000000000025,11.730000000000018,1622503,2232708,1186212,1046496,131761
2018-01-28,349.91,357.34,343.98,13.359999999999957,-10.890000000000043,353.354,359.61,348.34,11.270000000000039,-9.410000000000025,342.408,351.12,328.31,22.810000000000002,-22.810000000000002,343.70799999999997,352.59,328.31,24.279999999999973,-24.279999999999973,1306989,1541265,1094965,446300,413503
2018-02-04,322.322,329.9,313.27,16.629999999999995,-3.269999999999982,327.67,333.59,319.93,13.659999999999968,-9.769999999999982,315.328,326.25,302.28,23.970000000000027,-5.610000000000014,320.99,332.86,311.79,21.069999999999993,-16.230000000000018,1586296,2180365,1237256,943109,-437254
2018-02-11,306.7425,315.36,297.75,17.610000000000014,-17.25999999999999,308.675,319.0,298.5,20.5,-20.5,295.125,312.35,288.0,24.350000000000023,-21.470000000000027,301.08,316.99,291.87,25.120000000000005,-25.120000000000005,3035816,5426402,732923,4693479,2210134
2018-02-18,289.77,294.0,287.56,6.439999999999998,2.0,293.558,296.1,290.66,5.439999999999998,1.2200000000000273,285.998,288.8,283.97,4.829999999999984,2.2900000000000205,288.23,292.78,284.81,7.96999999999997,2.5600000000000023,2080254,2541459,1448254,1093205,-556206
2018-02-25,286.516,291.26,278.22,13.039999999999964,-6.669999999999959,290.896,294.03,288.0,6.029999999999973,-5.909999999999968,283.552,289.42,277.0,12.420000000000016,-6.830000000000041,287.07,290.1,282.35,7.75,-3.150000000000034,1639041,2339235,904335,1434900,-793033
2018-03-04,285.934,286.86,285.47,1.3899999999999864,-0.8600000000000136,286.954,288.68,285.83,2.8500000000000227,-2.0,281.996,283.76,279.29,4.46999999999997,-4.46999999999997,284.242,286.1,279.9,6.2000000000000455,-6.080000000000041,1532855,2349025,881660,1467365,1467365
2018-03-11,285.78999999999996,289.4,282.21,7.189999999999998,3.6200000000000045,288.552,292.3,286.49,5.810000000000002,-0.05000000000001137,282.452,287.47,276.43,11.04000000000002,-4.089999999999975,284.33,287.62,278.37,9.25,-4.8700000000000045,1893105,2294189,1342931,951258,-728196
2018-03-18,273.984,279.61,263.24,16.370000000000005,-15.420000000000016,276.84,281.4,270.2,11.199999999999989,-11.199999999999989,269.248,276.51,259.76,16.75,-14.029999999999973,271.438,279.68,260.13,19.55000000000001,-11.480000000000018,1933673,3039625,1313354,1726271,913448
2018-03-25,270.315,273.11,266.38,6.730000000000018,2.269999999999982,274.3375,276.44,272.54,3.8999999999999773,-0.8299999999999841,265.275,271.0,261.0,10.0,-2.410000000000025,269.4225,273.82,265.16,8.659999999999968,1.7299999999999613,1665103,1991754,1237813,753941,-330161
2018-04-01,265.046,271.83,258.29,13.539999999999964,-9.680000000000007,269.548,273.31,264.46,8.850000000000023,-6.360000000000014,260.21,263.84,254.33,9.509999999999962,-8.159999999999997,263.806,272.4,257.52,14.879999999999995,-8.960000000000036,1810710,2235518,1456552,778966,778966
2018-04-08,266.05,269.27,261.51,7.759999999999991,5.930000000000007,269.292,270.18,267.58,2.6000000000000227,1.6800000000000068,262.812,266.27,259.44,6.829999999999984,2.759999999999991,265.404,267.44,263.11,4.329999999999984,-1.9799999999999613,1504882,1994297,1197053,797244,-671000
2018-04-15,265.626,267.69,263.14,4.550000000000011,-2.6299999999999955,268.538,271.05,264.48,6.569999999999993,-4.279999999999973,262.65999999999997,265.5,258.0,7.5,-5.779999999999973,264.224,268.03,259.3,8.729999999999961,-5.449999999999989,1532597,1922299,910917,1011382,59265
2018-04-22,268.13800000000003,277.58,253.71,23.869999999999976,23.869999999999976,275.662,280.31,266.73,13.579999999999984,13.579999999999984,265.884,274.01,249.17,24.840000000000003,24.28,271.172,276.8,262.15,14.650000000000034,11.450000000000045,2501857,3619822,1955650,1664172,-1536555
2018-04-29,271.37399999999997,274.89,264.99,9.899999999999977,-3.740000000000009,275.738,279.72,272.58,7.140000000000043,-5.940000000000055,266.848,271.69,264.03,7.660000000000025,-2.670000000000016,271.044,274.61,266.44,8.170000000000016,-4.910000000000025,2152102,3616655,1296821,2319834,-613468
2018-05-06,274.042,282.34,269.75,12.589999999999975,11.229999999999961,278.508,285.52,271.45,14.069999999999993,14.069999999999993,272.888,281.02,267.89,13.129999999999995,13.129999999999995,276.498,282.39,269.73,12.659999999999968,12.609999999999957,1606632,2027120,1303265,723855,723855
2018-05-13,280.024,281.36,277.33,4.03000000000003,1.1999999999999886,282.346,283.55,281.62,1.9300000000000068,0.37000000000000455,277.128,280.02,275.0,5.019999999999982,1.420000000000016,279.242,281.51,276.06,5.449999999999989,1.6100000000000136,1668631,1830683,1515727,314956,-100985
2018-05-20,280.77,284.29,277.14,7.150000000000034,6.080000000000041,285.03000000000003,289.61,281.04,8.569999999999993,8.569999999999993,280.0775,283.85,276.65,7.2000000000000455,5.840000000000032,283.515,286.21,279.69,6.519999999999982,6.519999999999982,1332698,1464209,1148187,316022,144002
2018-05-27,292.432,298.07,283.62,14.449999999999989,13.420000000000016,297.694,301.5,289.89,11.610000000000014,11.610000000000014,290.204,296.12,282.1,14.019999999999982,14.019999999999982,294.28999999999996,298.91,287.09,11.82000000000005,11.82000000000005,1579722,2081864,1028003,1053861,-534511
2018-06-03,302.062,304.68,299.15,5.53000000000003,3.3700000000000045,305.504,308.98,301.7,7.28000000000003,7.28000000000003,300.16,303.06,295.76,7.300000000000011,6.980000000000018,303.546,306.68,298.64,8.04000000000002,8.04000000000002,1333821,1519784,1178919,340865,-27417
2018-06-10,304.06,307.47,294.05,13.420000000000016,-12.20999999999998,306.772,310.91,294.97,15.939999999999998,-13.909999999999968,300.236,305.58,283.24,22.339999999999975,-21.029999999999973,302.586,306.91,289.12,17.79000000000002,-17.069999999999993,1780269,3408984,1085151,2323833,2323833
2018-06-17,293.874,298.0,286.14,11.860000000000014,9.78000000000003,297.606,298.44,296.01,2.430000000000007,1.1399999999999864,291.448,295.0,286.04,8.95999999999998,3.159999999999968,294.894,297.34,292.04,5.2999999999999545,0.14999999999997726,1441307,1706165,1206670,499495,-20664
2018-06-24,290.716,292.2,289.32,2.8799999999999955,-1.3799999999999955,293.236,296.12,290.33,5.7900000000000205,2.5500000000000114,287.504,288.45,285.32,3.1299999999999955,-0.3199999999999932,290.922,295.77,287.93,7.839999999999975,3.849999999999966,1195232,1405921,943310,462611,173117
2018-07-01,324.2025,357.93,295.77,62.160000000000025,61.870000000000005,331.2225,367.89,296.92,70.96999999999997,63.43000000000001,318.87,347.51,292.64,54.870000000000005,54.870000000000005,325.95,357.48,293.51,63.97000000000003,60.49000000000001,4482267,12857032,452861,12404171,3419978
2018-07-08,346.444,348.8,341.84,6.960000000000036,1.259999999999991,349.408,353.2,346.2,7.0,5.300000000000011,342.57,346.1,339.15,6.9500000000000455,6.9500000000000455,347.618,353.03,344.1,8.92999999999995,8.20999999999998,1829342,3425600,1169694,2255906,-1965463
2018-07-15,355.854,358.71,352.2,6.509999999999991,6.509999999999991,359.552,362.22,356.02,6.2000000000000455,6.2000000000000455,354.05,356.53,350.28,6.25,4.360000000000014,357.688,358.71,354.98,3.7299999999999613,3.1499999999999773,1621187,1884587,1399821,484766,398158
2018-07-22,356.264,380.0,340.5,39.5,-39.48000000000002,362.584,388.67,341.37,47.30000000000001,-41.629999999999995,349.204,372.94,330.96,41.98000000000002,-35.05000000000001,354.654,383.83,331.46,52.370000000000005,-41.379999999999995,3734290,4923960,2408421,2515539,-1783260
2018-07-29,340.67400000000004,350.1,332.17,17.930000000000007,10.870000000000005,345.654,350.57,338.74,11.829999999999984,5.480000000000018,337.736,342.27,330.89,11.379999999999995,9.439999999999998,342.348,347.93,334.37,13.560000000000002,6.800000000000011,1470867,2052742,1034185,1018557,-1018557
2018-08-05,346.658,350.88,343.79,7.089999999999975,-1.849999999999966,349.762,352.46,344.37,8.089999999999975,-8.089999999999975,343.46,347.97,339.22,8.75,-4.779999999999973,346.176,350.1,340.79,9.310000000000002,-9.310000000000002,1268643,1614928,969162,645766,-537232
2018-08-12,342.78,347.56,341.0,6.560000000000002,5.300000000000011,346.28,347.76,343.92,3.839999999999975,-0.19999999999998863,340.056,341.79,337.31,4.480000000000018,0.20000000000004547,343.322,345.22,340.72,4.5,0.4800000000000182,891634,953234,821727,131507,-61642
2018-08-19,343.93,345.7,342.65,3.0500000000000114,-2.3999999999999773,344.834,346.46,343.03,3.430000000000007,-3.069999999999993,340.886,343.0,339.24,3.759999999999991,-2.579999999999984,343.036,344.98,341.89,3.090000000000032,-0.5799999999999841,659477,749995,597498,152497,79362
