Date,SUI_Open_average,SUI_Open_max,SUI_Open_min,SUI_Open_volatility,SUI_Open_change,SUI_High_average,SUI_High_max,SUI_High_min,SUI_High_volatility,SUI_High_change,SUI_Low_average,SUI_Low_max,SUI_Low_min,SUI_Low_volatility,SUI_Low_change,SUI_Close_average,SUI_Close_max,SUI_Close_min,SUI_Close_volatility,SUI_Close_change,SUI_Volume_average,SUI_Volume_max,SUI_Volume_min,SUI_Volume_volatility,SUI_Volume_change
2018-10-14,98.92399999999999,99.74,97.44,2.299999999999997,2.299999999999997,99.924,100.39,99.52,0.8700000000000045,0.6400000000000006,98.09,99.35,96.87,2.4799999999999898,0.44999999999998863,98.962,99.74,97.36,2.3799999999999955,-1.9300000000000068,315986,362976,287607,75369,33089
2018-10-21,98.636,102.38,96.17,6.209999999999994,-0.6899999999999977,102.134,103.52,99.82,3.700000000000003,2.970000000000013,98.038,99.77,96.17,3.5999999999999943,-0.6499999999999915,101.1,102.67,98.97,3.700000000000003,3.1599999999999966,393478,540287,258164,282123,-116506
2018-10-28,100.98,102.38,99.81,2.569999999999993,-2.569999999999993,101.756,103.08,100.58,2.5,-1.2199999999999989,99.81,101.29,98.3,2.990000000000009,-1.5700000000000074,100.732,101.69,99.57,2.1200000000000045,-0.37000000000000455,356890,545945,254837,291108,-10696
2018-11-04,102.142,102.8,101.39,1.4099999999999966,1.4099999999999966,103.006,103.85,102.18,1.6699999999999875,1.6699999999999875,101.38,102.51,100.38,2.1300000000000097,1.9300000000000068,102.35,102.94,101.0,1.9399999999999977,1.5999999999999943,244993,286910,160936,125974,40345
2018-11-11,101.834,102.93,100.65,2.280000000000001,-0.1700000000000017,102.36,103.05,100.88,2.1700000000000017,0.11999999999999034,100.62,101.06,99.52,1.5400000000000063,0.10000000000000853,101.66199999999999,102.55,100.49,2.0600000000000023,-0.06999999999999318,277785,363616,206011,157605,-157605
2018-11-18,102.1525,102.48,101.9,0.5799999999999983,-0.4200000000000017,102.7075,103.02,102.51,0.5099999999999909,0.1799999999999926,101.4225,101.55,101.21,0.3400000000000034,0.06999999999999318,102.16,102.42,101.97,0.45000000000000284,0.4200000000000017,192222,275226,55314,219912,46026
2018-11-25,102.962,104.25,102.42,1.8299999999999983,1.8299999999999983,103.652,105.45,102.72,2.730000000000004,2.730000000000004,102.398,103.35,101.66,1.6899999999999977,1.6899999999999977,103.484,105.22,102.35,2.8700000000000045,2.8700000000000045,462840,678301,293562,384739,211271
2018-12-02,106.5475,108.55,104.62,3.9299999999999926,3.530000000000001,107.97999999999999,108.73,105.99,2.740000000000009,2.719999999999999,105.5775,106.92,104.25,2.6700000000000017,2.3599999999999994,107.4525,108.32,105.05,3.269999999999996,3.0700000000000074,616883,845510,362120,483390,-483390
2018-12-09,107.448,108.44,106.22,2.219999999999999,-0.8700000000000045,108.232,108.91,107.65,1.259999999999991,-0.7299999999999898,105.794,107.42,103.6,3.8200000000000074,-3.8200000000000074,106.354,107.62,103.83,3.7900000000000063,-3.7900000000000063,427001,584285,324179,260106,62020
2018-12-16,103.478,104.46,102.11,2.3499999999999943,-2.3499999999999943,104.316,105.36,102.42,2.9399999999999977,-2.9399999999999977,101.602,103.99,97.46,6.530000000000001,-6.530000000000001,102.024,104.21,97.57,6.640000000000001,-6.640000000000001,383640,511517,176433,335084,-206093
2018-12-23,100.06,101.37,97.85,3.5200000000000102,2.960000000000008,101.38749999999999,101.83,100.57,1.2600000000000051,1.2600000000000051,98.4675,99.78,96.95,2.8299999999999983,2.8299999999999983,101.0475,101.71,100.53,1.1799999999999926,1.1799999999999926,382387,400722,360707,40015,25988
2018-12-30,99.565,101.26,98.06,3.200000000000003,-1.6700000000000017,100.905,101.71,100.42,1.289999999999992,-0.7099999999999937,98.36500000000001,99.48,97.49,1.990000000000009,1.990000000000009,98.9925,99.81,97.79,2.019999999999996,2.019999999999996,376766,520375,301139,219236,-219236
2019-01-06,101.708,103.21,100.06,3.1499999999999915,3.1499999999999915,102.794,103.98,101.54,2.4399999999999977,2.4399999999999977,100.89,102.67,99.66,3.010000000000005,3.010000000000005,102.288,103.47,100.62,2.8499999999999943,1.8900000000000006,314895,466891,243733,223158,-186394
2019-01-13,104.32499999999999,105.88,103.3,2.5799999999999983,2.5799999999999983,105.715,106.67,104.59,2.0799999999999983,2.0799999999999983,103.6925,104.42,102.86,1.5600000000000023,1.1299999999999955,104.7525,105.71,103.59,2.1199999999999903,1.25,283669,395791,210265,185526,70963
2019-01-20,104.91199999999999,105.22,104.67,0.5499999999999972,0.3400000000000034,105.78399999999999,107.27,105.21,2.0600000000000023,1.9299999999999926,104.504,105.22,104.19,1.0300000000000011,1.0300000000000011,105.396,106.66,104.77,1.8900000000000006,1.7000000000000028,298016,373481,220283,153198,104919
2019-01-27,108.34,110.05,106.84,3.2099999999999937,2.9299999999999926,109.522,111.11,107.6,3.510000000000005,3.510000000000005,107.44800000000001,109.4,106.12,3.280000000000001,3.280000000000001,109.308,111.06,107.54,3.519999999999996,3.519999999999996,310011,424252,222164,202088,-101044
2019-02-03,112.156,113.45,111.19,2.260000000000005,2.260000000000005,113.132,114.57,111.7,2.8699999999999903,2.8699999999999903,111.66,113.38,109.75,3.6299999999999955,3.6299999999999955,112.772,113.56,111.59,1.9699999999999989,1.9699999999999989,279920,413149,192158,220991,166392
2019-02-10,113.18,114.35,111.19,3.1599999999999966,0.4199999999999875,115.655,121.28,113.52,7.760000000000005,7.280000000000001,112.0325,113.45,110.65,2.799999999999997,2.799999999999997,113.2875,114.55,111.67,2.8799999999999955,2.8799999999999955,338059,407247,229648,177599,-62095
2019-02-17,113.024,114.65,109.55,5.1000000000000085,-0.21999999999999886,114.44,115.04,114.01,1.0300000000000011,-1.0300000000000011,112.384,113.81,109.0,4.810000000000002,-1.0100000000000051,113.952,114.65,113.49,1.1600000000000108,-1.1600000000000108,515966,650529,384650,265879,181321
2019-02-24,113.45400000000001,114.3,113.06,1.2399999999999949,1.1199999999999903,114.274,115.13,113.5,1.6299999999999955,1.1899999999999977,112.51,113.32,111.75,1.5699999999999932,0.47999999999998977,113.85,115.02,113.28,1.7399999999999949,1.4299999999999926,525961,737412,390372,347040,-88245
2019-03-03,115.53999999999999,116.17,114.58,1.5900000000000034,1.5900000000000034,116.64,117.64,115.9,1.7399999999999949,1.7399999999999949,115.236,115.93,114.34,1.5900000000000034,1.5900000000000034,116.032,117.58,115.43,2.1499999999999915,2.1499999999999915,293358,346516,258570,87946,-27706
2019-03-10,117.922,118.29,117.53,0.7600000000000051,0.44000000000001194,118.368,118.66,118.0,0.6599999999999966,0.01999999999999602,116.684,117.28,115.35,1.9300000000000068,-1.7700000000000102,117.432,118.28,116.07,2.210000000000008,-1.7700000000000102,366637,574078,264478,309600,97560
2019-03-17,116.48,118.05,115.28,2.769999999999996,1.9299999999999926,117.416,118.9,116.12,2.780000000000001,2.3100000000000023,115.8,117.39,114.22,3.1700000000000017,2.480000000000004,116.852,118.06,115.39,2.6700000000000017,2.4200000000000017,408291,539084,296668,242416,-159434
2019-03-24,118.246,118.68,117.74,0.9400000000000119,0.7700000000000102,119.044,119.37,118.73,0.6400000000000006,0.46999999999999886,117.358,117.77,116.91,0.8599999999999994,-0.1599999999999966,118.694,119.27,118.18,1.0899999999999892,0.39000000000000057,320260,436837,191140,245697,179829
2019-03-31,120.016,120.64,119.41,1.230000000000004,0.8100000000000023,120.586,120.79,120.17,0.6200000000000045,0.14000000000000057,118.95,119.36,118.12,1.2399999999999949,0.6799999999999926,120.234,120.52,119.82,0.7000000000000028,-0.6400000000000006,323947,545733,245625,300108,-243690
2019-04-07,119.996,120.82,119.33,1.4899999999999949,1.029999999999987,120.604,121.09,120.07,1.0200000000000102,1.0200000000000102,119.058,119.43,118.64,0.7900000000000063,0.730000000000004,120.034,120.9,118.9,2.0,1.1099999999999994,265724,322767,193813,128954,-1275
2019-04-14,118.3425,119.87,116.91,2.960000000000008,-0.8900000000000006,119.245,119.87,118.39,1.480000000000004,-0.8200000000000074,116.14750000000001,116.97,115.15,1.8199999999999932,-0.3100000000000023,117.7625,119.24,116.56,2.6799999999999926,1.0999999999999943,497194,621788,363906,257882,-162660
2019-04-21,120.552,122.17,118.18,3.989999999999995,3.8299999999999983,122.242,123.54,119.78,3.760000000000005,3.3400000000000034,120.048,121.96,117.33,4.6299999999999955,3.8100000000000023,121.246,122.24,119.6,2.6400000000000006,2.0200000000000102,585355,995456,398802,596654,-1150
2019-04-28,123.142,124.18,121.71,2.470000000000013,1.1400000000000006,124.546,125.14,123.42,1.7199999999999989,1.0499999999999972,122.44800000000001,123.09,120.93,2.1599999999999966,1.9199999999999875,123.664,123.92,123.08,0.8400000000000034,0.8400000000000034,438415,724762,261610,463152,-167106
2019-05-05,121.956,123.46,120.79,2.6699999999999875,-1.3199999999999932,123.408,124.56,122.3,2.260000000000005,0.46000000000000796,121.146,121.42,120.55,0.8700000000000045,0.15000000000000568,122.476,124.37,121.15,3.219999999999999,2.530000000000001,406713,484874,300530,184344,160603
2019-05-12,124.326,125.17,123.36,1.8100000000000023,0.710000000000008,125.69800000000001,126.65,124.93,1.7199999999999989,-1.190000000000012,123.408,124.04,122.64,1.4000000000000057,-0.5999999999999943,124.258,125.36,123.23,2.1299999999999955,-0.18999999999999773,475403,719258,330617,388641,-246371
2019-05-19,124.72,126.5,123.6,2.9000000000000057,2.9000000000000057,125.78,127.39,124.78,2.6099999999999994,2.5400000000000063,124.2,125.81,123.5,2.3100000000000023,2.210000000000008,125.2125,126.13,124.28,1.8499999999999943,1.7800000000000011,569870,653726,449121,204605,167248
2019-05-26,124.308,126.98,122.5,4.480000000000004,0.8500000000000085,125.69200000000001,127.48,123.14,4.340000000000003,0.18999999999999773,123.492,125.74,121.89,3.8499999999999943,0.7099999999999937,125.058,127.25,122.5,4.75,1.519999999999996,1883491,4244409,767646,3476763,-3344886
2019-06-02,128.55,130.33,126.24,4.090000000000018,3.0600000000000165,129.45,130.53,127.47,3.0600000000000023,2.8600000000000136,127.372,129.01,124.73,4.279999999999987,4.11999999999999,128.67000000000002,129.78,126.14,3.6400000000000006,2.8599999999999994,516419,641514,384915,256599,-256599
2019-06-09,129.096,129.31,128.61,0.6999999999999886,0.030000000000001137,129.95,130.76,129.49,1.2699999999999818,1.2699999999999818,128.35,129.31,126.94,2.3700000000000045,2.3700000000000045,129.08,129.59,128.63,0.960000000000008,0.960000000000008,390182,502434,296577,205857,-12007
2019-06-16,129.916,130.44,128.88,1.5600000000000023,-0.38999999999998636,130.376,131.0,129.91,1.0900000000000034,-0.9499999999999886,128.62,129.59,127.8,1.7900000000000063,0.3100000000000023,129.686,129.96,129.33,0.6299999999999955,0.04999999999998295,662935,1133186,436429,696757,86270
2019-06-23,128.174,130.03,126.21,3.8200000000000074,-0.4000000000000057,129.072,130.81,127.32,3.490000000000009,-0.9499999999999886,126.548,128.21,124.89,3.3200000000000074,-1.0500000000000114,127.75,129.53,126.1,3.430000000000007,1.1999999999999886,636564,979504,375451,604053,208415
2019-06-30,131.85750000000002,132.8,129.56,3.240000000000009,3.240000000000009,133.51749999999998,134.79,132.42,2.3700000000000045,2.3700000000000045,131.185,132.8,129.56,3.240000000000009,3.240000000000009,133.155,134.3,131.77,2.530000000000001,2.530000000000001,451041,687781,331496,356285,-356285
2019-07-07,135.056,136.3,134.0,2.3000000000000114,-0.15000000000000568,135.606,136.64,134.6,2.039999999999992,-1.0600000000000023,133.74,134.5,133.16,1.3400000000000034,-0.37999999999999545,134.764,136.16,133.62,2.539999999999992,-1.539999999999992,466242,572659,278115,294544,-294544
2019-07-14,133.2,134.0,131.4,2.5999999999999943,-2.460000000000008,133.832,134.57,131.58,2.9899999999999807,-2.4899999999999807,131.832,132.95,130.5,2.4499999999999886,-2.4499999999999886,132.724,133.97,131.03,2.9399999999999977,-2.719999999999999,353546,402960,290232,112728,82967
2019-07-21,132.608,133.45,130.96,2.4899999999999807,2.4399999999999977,133.698,135.43,132.88,2.5500000000000114,2.5500000000000114,131.726,133.4,130.13,3.2700000000000102,3.2700000000000102,132.69,134.11,131.34,2.7700000000000102,1.5700000000000216,532513,720341,324134,396207,-166172
2019-07-28,133.85399999999998,134.38,133.12,1.259999999999991,0.18000000000000682,134.956,135.56,134.39,1.170000000000016,-0.6399999999999864,132.376,133.22,131.67,1.5500000000000114,-1.170000000000016,133.654,134.98,132.81,2.1699999999999875,-0.3499999999999943,350602,487181,284507,202674,-63312
2019-08-04,137.428,141.47,133.13,8.340000000000003,8.340000000000003,139.922,143.21,136.12,7.090000000000003,7.090000000000003,136.704,141.0,133.13,7.8700000000000045,7.8700000000000045,139.284,142.49,135.14,7.350000000000023,7.350000000000023,426865,512648,318734,193914,193914
2019-08-11,143.748,146.54,142.05,4.489999999999981,4.1699999999999875,145.174,147.44,143.08,4.359999999999985,4.359999999999985,142.912,145.51,141.17,4.340000000000003,4.340000000000003,144.488,146.72,142.1,4.6200000000000045,3.969999999999999,499227,553878,406478,147400,-147400
2019-08-18,147.452,148.15,146.96,1.1899999999999977,1.1899999999999977,148.374,149.54,147.03,2.509999999999991,2.3300000000000125,146.32,147.82,145.67,2.1500000000000057,0.11000000000001364,147.342,148.06,146.7,1.3600000000000136,0.6000000000000227,403050,499861,255211,244650,-22294
2019-08-25,148.255,148.55,147.98,0.5700000000000216,0.2400000000000091,148.965,149.49,148.41,1.0800000000000125,-0.6800000000000068,147.355,147.63,147.16,0.46999999999999886,-0.4000000000000057,147.965,148.66,147.6,1.0600000000000023,-0.8599999999999852,537140,808280,380504,427776,-427776
2019-09-01,149.212,150.59,147.66,2.930000000000007,1.3400000000000034,150.238,151.64,149.05,2.589999999999975,-1.259999999999991,147.298,149.39,143.34,6.049999999999983,-3.859999999999985,148.398,150.69,143.84,6.849999999999994,-5.819999999999993,522183,749268,400227,349041,253871
2019-09-08,144.05,145.8,139.93,5.8700000000000045,2.240000000000009,146.12199999999999,147.91,143.34,4.569999999999993,4.569999999999993,141.76,145.04,136.86,8.179999999999978,8.179999999999978,144.732,147.06,140.45,6.610000000000014,6.610000000000014,757034,1067653,564748,502905,-188445
2019-09-15,148.786,149.83,147.95,1.8800000000000239,1.8800000000000239,149.762,150.67,148.63,2.039999999999992,0.8499999999999943,147.354,149.13,145.62,3.509999999999991,2.259999999999991,148.614,149.83,147.77,2.0600000000000023,0.8199999999999932,1000261,2073903,634956,1438947,175032
2019-09-22,150.04,151.12,148.15,2.969999999999999,-1.259999999999991,151.188,151.88,149.35,2.530000000000001,-2.530000000000001,148.71200000000002,150.15,146.77,3.3799999999999955,-1.509999999999991,149.882,151.29,148.28,3.009999999999991,-2.4000000000000057,528351,805740,394572,411168,-341752
2019-09-29,149.78799999999998,151.73,148.25,3.4799999999999898,3.4799999999999898,151.216,153.26,149.03,4.22999999999999,4.22999999999999,148.868,151.23,146.36,4.869999999999976,4.869999999999976,150.696,152.63,148.55,4.079999999999984,4.079999999999984,421569,520917,343204,177713,-78961
2019-10-06,152.792,153.96,152.0,1.960000000000008,-0.3100000000000023,153.418,153.96,152.73,1.2300000000000182,-0.3900000000000148,151.478,151.89,151.11,0.7799999999999727,0.4800000000000182,152.444,152.82,152.1,0.7199999999999989,0.4099999999999966,351370,438899,237224,201675,-151051
2019-10-13,153.44,155.47,152.59,2.8799999999999955,2.8799999999999955,154.798,156.89,153.08,3.809999999999974,3.319999999999993,152.552,154.18,150.97,3.210000000000008,2.710000000000008,154.424,156.67,153.0,3.6699999999999875,3.299999999999983,485670,613742,381290,232452,67450
2019-10-20,156.376,157.93,154.43,3.5,0.030000000000001137,158.106,159.57,156.85,2.719999999999999,1.3199999999999932,155.244,156.75,152.44,4.310000000000002,1.1100000000000136,157.008,158.57,155.0,3.569999999999993,2.9899999999999807,457365,588631,382705,205926,47963
2019-10-27,160.664,162.8,158.57,4.230000000000018,3.5600000000000023,162.024,163.71,160.42,3.2900000000000205,1.539999999999992,159.334,161.53,158.04,3.490000000000009,0.3199999999999932,160.824,162.71,158.85,3.8600000000000136,0.6899999999999977,588302,711929,488238,223691,136849
