Date,GLOW_stock_Open_average,GLOW_stock_Open_max,GLOW_stock_Open_min,GLOW_stock_Open_volatility,GLOW_stock_Open_change,GLOW_stock_High_average,GLOW_stock_High_max,GLOW_stock_High_min,GLOW_stock_High_volatility,GLOW_stock_High_change,GLOW_stock_Low_average,GLOW_stock_Low_max,GLOW_stock_Low_min,GLOW_stock_Low_volatility,GLOW_stock_Low_change,GLOW_stock_Close_average,GLOW_stock_Close_max,GLOW_stock_Close_min,GLOW_stock_Close_volatility,GLOW_stock_Close_change,GLOW_stock_Volume_average,GLOW_stock_Volume_max,GLOW_stock_Volume_min,GLOW_stock_Volume_volatility,GLOW_stock_Volume_change
2018-01-14,3.40075,3.699,3.2039999999999997,0.4950000000000001,-0.399,3.47025,3.75,3.339,0.41100000000000003,-0.3599999999999999,3.21125,3.3,3.115,0.1849999999999996,-0.06999999999999984,3.292,3.35,3.238,0.1120000000000001,-0.020000000000000018,8498,20939,2301,18638,-18638
2018-01-21,3.3156,3.5,3.06,0.43999999999999995,0.14000000000000012,3.4636,3.7,3.35,0.3500000000000001,-0.31000000000000005,3.1406,3.25,3.028,0.22199999999999998,-0.0730000000000004,3.2536,3.4,3.0980000000000003,0.3019999999999996,-0.246,4603,9507,813,8694,-8694
2018-01-28,3.2386,3.3,3.16,0.13999999999999968,-0.07399999999999984,3.2836,3.3089999999999997,3.2,0.10899999999999954,-0.09999999999999964,3.07322,3.1581,2.9389999999999996,0.21910000000000052,-0.11100000000000021,3.22662,3.299,3.1581,0.1408999999999998,-0.10299999999999976,2783,3467,1733,1734,71
2018-02-04,3.022,3.1,2.95,0.1499999999999999,-0.07000000000000028,3.1357999999999997,3.3,3.03,0.27,-0.27,2.9272,2.98,2.799,0.18100000000000005,-0.1280000000000001,3.0256,3.2,2.9,0.30000000000000027,-0.30000000000000027,5337,16437,1440,14997,12221
2018-02-11,3.0028,3.4,2.821,0.5789999999999997,0.0,3.0766,3.4,2.9,0.5,0.19299999999999962,2.7958,2.8510000000000004,2.759,0.09200000000000053,-0.040999999999999925,2.84748,2.8824,2.813,0.0693999999999999,-0.008000000000000007,4238,8862,1068,7794,7723
2018-02-18,2.86325,2.95,2.8,0.15000000000000036,0.10000000000000009,2.91575,2.95,2.9,0.050000000000000266,-0.013000000000000345,2.7720000000000002,2.799,2.739,0.06000000000000005,0.0,2.85425,2.9,2.819,0.08099999999999996,0.029999999999999805,2964,5250,1790,3460,2569
2018-02-25,2.7274,2.7969999999999997,2.62,0.1769999999999996,-0.1299999999999999,2.8016,2.87,2.699,0.17100000000000026,-0.13100000000000023,2.5532,2.75,2.2,0.5499999999999998,-0.23399999999999999,2.7199999999999998,2.86,2.516,0.34399999999999986,-0.12700000000000067,4740,16498,1080,15418,-164
2018-03-04,2.5528,2.6689999999999996,2.4,0.2689999999999997,-0.0689999999999995,2.673,2.6889999999999996,2.65,0.0389999999999997,-0.038000000000000256,2.4524,2.513,2.339,0.17399999999999993,-0.10000000000000009,2.59422,2.67,2.5511,0.1189,-0.1189,2711,5605,1392,4213,1400
2018-03-11,2.4596,2.589,2.3,0.28900000000000015,-0.26000000000000023,2.558,2.6,2.5,0.10000000000000009,-0.10000000000000009,2.3449999999999998,2.424,2.211,0.21300000000000008,-0.11000000000000032,2.4750199999999998,2.54,2.396,0.14400000000000013,-0.1339999999999999,4046,7987,711,7276,4869
2018-03-18,2.389,2.4,2.345,0.054999999999999716,0.0,2.5928,3.1489999999999996,2.431,0.7179999999999995,0.6999999999999997,2.328,2.35,2.3,0.050000000000000266,0.010000000000000231,2.385,2.405,2.33,0.07499999999999973,-0.004999999999999893,16140,63356,1313,62043,57072
