Date,EGLEStock_Open_average,EGLEStock_Open_max,EGLEStock_Open_min,EGLEStock_Open_volatility,EGLEStock_Open_change,EGLEStock_High_average,EGLEStock_High_max,EGLEStock_High_min,EGLEStock_High_volatility,EGLEStock_High_change,EGLEStock_Low_average,EGLEStock_Low_max,EGLEStock_Low_min,EGLEStock_Low_volatility,EGLEStock_Low_change,EGLEStock_Close_average,EGLEStock_Close_max,EGLEStock_Close_min,EGLEStock_Close_volatility,EGLEStock_Close_change,EGLEStock_Volume_average,EGLEStock_Volume_max,EGLEStock_Volume_min,EGLEStock_Volume_volatility,EGLEStock_Volume_change
2018-01-14,4.95,5.09,4.85,0.2400000000000002,0.03000000000000025,5.0649999999999995,5.13,5.0,0.1299999999999999,-0.1200000000000001,4.875,4.9,4.85,0.05000000000000071,0.03000000000000025,4.984999999999999,5.05,4.93,0.1200000000000001,-0.05999999999999961,554810,1248640,235238,1013402,-1008828
2018-01-21,5.148,5.31,4.95,0.35999999999999943,0.35999999999999943,5.304,5.59,5.13,0.45999999999999996,0.20999999999999996,5.068,5.22,4.9,0.3199999999999994,0.3199999999999994,5.178,5.31,5.07,0.23999999999999932,0.16999999999999993,321980,623708,100018,523690,-91217
2018-01-28,4.9239999999999995,5.31,4.7,0.6099999999999994,-0.6099999999999994,4.9959999999999996,5.31,4.79,0.5199999999999996,-0.39999999999999947,4.736,5.03,4.5,0.5300000000000002,-0.4300000000000006,4.796,5.05,4.64,0.41000000000000014,-0.41000000000000014,867711,2488574,263283,2225291,85315
2018-02-04,4.5600000000000005,4.65,4.37,0.28000000000000025,-0.010000000000000675,4.684,4.75,4.6,0.15000000000000036,-0.11000000000000032,4.432,4.56,4.29,0.2699999999999996,-0.05999999999999961,4.548,4.65,4.42,0.23000000000000043,0.11000000000000032,547414,1149106,255074,894032,-717802
2018-02-11,4.642,4.73,4.56,0.17000000000000082,0.17000000000000082,4.78,4.85,4.72,0.1299999999999999,0.05999999999999961,4.59,4.73,4.5,0.23000000000000043,0.17000000000000082,4.694,4.76,4.61,0.14999999999999947,0.04999999999999982,370488,643811,244113,399698,146990
2018-02-18,4.835,4.9,4.74,0.16000000000000014,0.16000000000000014,4.9625,4.99,4.94,0.04999999999999982,-0.009999999999999787,4.7975,4.83,4.73,0.09999999999999964,0.09999999999999964,4.8475,4.86,4.83,0.03000000000000025,0.020000000000000462,206450,391721,103425,288296,-288296
2018-02-25,4.912,4.95,4.86,0.08999999999999986,0.08999999999999986,5.0,5.05,4.95,0.09999999999999964,0.0699999999999994,4.85,4.9,4.81,0.09000000000000075,0.04999999999999982,4.924,4.97,4.86,0.10999999999999943,0.040000000000000036,201249,257599,140845,116754,41287
2018-03-04,5.074,5.14,4.96,0.17999999999999972,0.16999999999999993,5.194,5.29,5.06,0.23000000000000043,0.14000000000000057,4.968,5.0,4.92,0.08000000000000007,0.04999999999999982,5.08,5.16,5.0,0.16000000000000014,0.16000000000000014,456502,754000,259194,494806,-238209
2018-03-11,5.542,5.58,5.49,0.08999999999999986,-0.05999999999999961,5.644,5.75,5.55,0.20000000000000018,-0.09999999999999964,5.424,5.46,5.38,0.08000000000000007,0.04999999999999982,5.5,5.52,5.47,0.04999999999999982,-0.03999999999999915,737336,1506786,436466,1070320,-918089
2018-03-18,5.524,5.55,5.5,0.04999999999999982,0.04999999999999982,5.614,5.69,5.55,0.14000000000000057,-0.020000000000000462,5.434,5.51,5.3,0.20999999999999996,-0.11000000000000032,5.4799999999999995,5.55,5.3,0.25,-0.1900000000000004,380441,444627,305206,139421,77964
