Date,DWSN_Open_average,DWSN_Open_max,DWSN_Open_min,DWSN_Open_volatility,DWSN_Open_change,DWSN_High_average,DWSN_High_max,DWSN_High_min,DWSN_High_volatility,DWSN_High_change,DWSN_Low_average,DWSN_Low_max,DWSN_Low_min,DWSN_Low_volatility,DWSN_Low_change,DWSN_Close_average,DWSN_Close_max,DWSN_Close_min,DWSN_Close_volatility,DWSN_Close_change,DWSN_Volume_average,DWSN_Volume_max,DWSN_Volume_min,DWSN_Volume_volatility,DWSN_Volume_change
2018-01-14,5.688,5.81,5.62,0.1899999999999995,-0.14999999999999947,5.818,5.94,5.75,0.1900000000000004,-0.15000000000000036,5.6,5.64,5.57,0.0699999999999994,0.0699999999999994,5.674,5.77,5.62,0.14999999999999947,0.11999999999999922,27826,67717,12091,55626,-55626
2018-01-21,6.324,6.67,5.8,0.8700000000000001,0.75,6.624,6.78,6.49,0.29000000000000004,-0.07000000000000028,6.074,6.2,5.73,0.46999999999999975,0.40999999999999925,6.396,6.62,6.21,0.41000000000000014,-0.3600000000000003,84736,192430,23899,168531,-168531
2018-01-28,6.272,6.36,6.19,0.16999999999999993,0.08000000000000007,6.48,6.62,6.4,0.21999999999999975,0.02999999999999936,5.97,6.15,5.54,0.6100000000000003,-0.45999999999999996,6.204,6.46,5.89,0.5700000000000003,-0.3799999999999999,84012,105652,31222,74430,74430
2018-02-04,5.838,5.98,5.73,0.25,0.0699999999999994,6.092,6.5,5.89,0.6100000000000003,-0.5499999999999998,5.648,5.87,5.44,0.4299999999999997,-0.05000000000000071,5.824,5.98,5.69,0.29000000000000004,-0.1900000000000004,51576,98911,12575,86336,-45193
2018-02-11,5.5175,5.63,5.39,0.2400000000000002,-0.16999999999999993,5.77,6.09,5.52,0.5700000000000003,-0.3200000000000003,5.33,5.5,5.0,0.5,-0.5,5.42,5.6,5.1,0.5,-0.47000000000000064,85717,234361,28671,205690,205690
2018-02-18,5.254,5.49,5.1,0.39000000000000057,0.23000000000000043,5.6,5.73,5.51,0.22000000000000064,-0.07000000000000028,5.188,5.33,5.1,0.23000000000000043,0.23000000000000043,5.356,5.64,5.1,0.54,0.40999999999999925,30277,63788,11037,52751,-633
2018-02-25,5.564,5.81,5.35,0.45999999999999996,0.04999999999999982,5.77,6.02,5.42,0.5999999999999996,0.2999999999999998,5.348,5.66,5.14,0.5200000000000005,0.5200000000000005,5.61,5.95,5.25,0.7000000000000002,0.5899999999999999,105130,166112,38365,127747,-18400
2018-03-04,6.132,6.33,5.93,0.40000000000000036,0.1200000000000001,6.328,6.45,6.19,0.2599999999999998,0.10999999999999943,5.978,6.3,5.78,0.5199999999999996,-0.009999999999999787,6.212,6.34,5.97,0.3700000000000001,0.3100000000000005,100121,201193,50703,150490,3261
2018-03-11,6.25,6.37,6.14,0.23000000000000043,-0.009999999999999787,6.364,6.41,6.24,0.16999999999999993,-0.16999999999999993,6.046,6.18,5.92,0.2599999999999998,-0.25,6.206,6.29,6.14,0.15000000000000036,-0.13999999999999968,65986,132696,34212,98484,39240
2018-03-18,6.236,6.35,6.16,0.1899999999999995,0.13999999999999968,6.44,6.57,6.31,0.2600000000000007,0.14000000000000057,6.106,6.21,6.0,0.20999999999999996,0.15000000000000036,6.226,6.32,6.14,0.1800000000000006,0.15000000000000036,55176,122023,13803,108220,-46022
2018-03-25,6.1825,6.3,6.04,0.2599999999999998,-0.009999999999999787,6.385,6.5,6.29,0.20999999999999996,-0.20999999999999996,5.935,6.29,5.75,0.54,-0.54,6.1925,6.42,5.93,0.4900000000000002,-0.39000000000000057,51397,69426,31720,37706,31073
2018-04-01,6.116,6.56,5.9,0.6599999999999993,0.0699999999999994,6.258,6.56,6.02,0.54,-0.29000000000000004,5.718,5.86,5.38,0.4800000000000004,0.1200000000000001,6.006,6.11,5.84,0.27000000000000046,-0.2599999999999998,38736,56921,18739,38182,-38182
2018-04-08,6.05,6.22,5.9,0.3199999999999994,0.09999999999999964,6.192,6.25,6.12,0.1299999999999999,-0.07000000000000028,5.938,6.05,5.89,0.16000000000000014,-0.010000000000000675,6.024,6.13,5.93,0.20000000000000018,0.07999999999999918,28729,40273,13391,26882,11395
2018-04-15,6.17,6.38,5.98,0.39999999999999947,0.23000000000000043,6.362,6.48,6.17,0.3100000000000005,0.3100000000000005,6.048,6.23,5.86,0.3700000000000001,0.1999999999999993,6.248,6.42,5.96,0.45999999999999996,0.45999999999999996,41725,68455,22065,46390,39954
2018-04-22,6.64,6.9,6.39,0.5100000000000007,0.5100000000000007,6.854,7.14,6.52,0.6200000000000001,0.6200000000000001,6.574,6.86,6.33,0.5300000000000002,0.4900000000000002,6.714,6.91,6.4,0.5099999999999998,0.45999999999999996,76152,158244,31616,126628,39712
2018-04-29,7.08,7.55,6.86,0.6899999999999995,0.6899999999999995,7.418,7.67,7.13,0.54,0.5099999999999998,6.87,7.16,6.63,0.5300000000000002,0.33999999999999986,7.1419999999999995,7.43,6.66,0.7699999999999996,0.22999999999999954,69630,103951,43309,60642,2717
2018-05-06,7.316,7.5,7.2,0.2999999999999998,0.2999999999999998,7.492,7.79,7.38,0.41000000000000014,0.41000000000000014,7.07,7.32,6.81,0.5100000000000007,0.5100000000000007,7.3180000000000005,7.52,7.15,0.3699999999999992,0.3299999999999992,94029,179410,56613,122797,105835
2018-05-13,7.602,7.94,7.4,0.54,0.3700000000000001,7.838,8.11,7.66,0.4499999999999993,0.22999999999999954,7.418,7.5,7.38,0.1200000000000001,0.009999999999999787,7.538,7.76,7.41,0.34999999999999964,0.009999999999999787,103671,229902,35616,194286,-43651
2018-05-20,7.38,7.61,7.17,0.4400000000000004,-0.3200000000000003,7.5425,7.99,7.17,0.8200000000000003,-0.8200000000000003,7.155,7.49,6.8,0.6900000000000004,-0.6900000000000004,7.282500000000001,7.69,6.91,0.7800000000000002,-0.7800000000000002,71179,88645,50714,37931,-3645
2018-05-27,7.109999999999999,7.41,6.88,0.5300000000000002,0.5300000000000002,7.292,7.48,7.03,0.4500000000000002,0.4500000000000002,7.018,7.1,6.87,0.22999999999999954,0.22999999999999954,7.14,7.32,6.99,0.33000000000000007,0.20999999999999996,49363,59320,42358,16962,15077
2018-06-03,7.404,7.58,7.19,0.3899999999999997,0.17999999999999972,7.5680000000000005,7.69,7.42,0.27000000000000046,-0.08000000000000007,7.204,7.3,7.13,0.16999999999999993,-0.020000000000000462,7.458,7.63,7.24,0.3899999999999997,-0.25,46133,58980,30490,28490,28490
2018-06-10,7.676,7.82,7.25,0.5700000000000003,0.5,7.948,8.0,7.87,0.1299999999999999,-0.07000000000000028,7.62,7.78,7.25,0.5300000000000002,0.4800000000000004,7.792,7.84,7.77,0.07000000000000028,-0.020000000000000462,118977,164796,85721,79075,-13664
2018-06-17,7.758,7.86,7.57,0.29000000000000004,0.1299999999999999,7.938,8.0,7.88,0.1200000000000001,-0.040000000000000036,7.4959999999999996,7.78,7.16,0.6200000000000001,-0.1200000000000001,7.722,7.86,7.44,0.41999999999999993,-0.14999999999999947,535245,2298831,76311,2222520,3956
2018-06-24,7.852,8.02,7.63,0.3899999999999997,0.16999999999999993,8.09,8.4,7.89,0.5100000000000007,-0.1900000000000004,7.684,7.82,7.47,0.35000000000000053,-0.08999999999999986,7.842,8.0,7.55,0.4500000000000002,-0.4500000000000002,110258,174399,77460,96939,-50755
2018-07-01,7.7425,8.08,7.59,0.4900000000000002,0.4900000000000002,7.9,8.13,7.75,0.3800000000000008,0.3600000000000012,7.6425,7.95,7.49,0.45999999999999996,0.41999999999999993,7.8175,8.09,7.62,0.46999999999999975,0.46999999999999975,65985,105070,28953,76117,76117
2018-07-08,7.936,8.11,7.82,0.28999999999999915,-0.28999999999999915,8.104,8.28,7.99,0.28999999999999915,-0.2599999999999998,7.774,7.94,7.61,0.33000000000000007,-0.1800000000000006,7.892,7.99,7.74,0.25,-0.16000000000000014,93810,137229,74574,62655,-15908
2018-07-15,7.748,7.82,7.6,0.22000000000000064,-0.22000000000000064,7.836,7.93,7.66,0.2699999999999996,-0.21999999999999975,7.55,7.71,7.22,0.4900000000000002,-0.40000000000000036,7.68,7.81,7.43,0.3799999999999999,-0.3799999999999999,48107,87237,25969,61268,33665
2018-07-22,7.564,7.68,7.45,0.22999999999999954,0.21999999999999975,7.738,7.9,7.65,0.25,0.22000000000000064,7.458,7.66,7.33,0.33000000000000007,0.2599999999999998,7.618,7.74,7.47,0.27000000000000046,0.27000000000000046,38177,51060,28090,22970,2305
2018-07-29,7.122,7.99,6.0,1.9900000000000002,-1.63,7.224,7.99,6.09,1.9000000000000004,-1.8500000000000005,6.592,7.67,5.68,1.9900000000000002,-1.87,6.804,7.83,5.93,1.9000000000000004,-1.88,209463,464759,39309,425450,118663
2018-08-05,5.928,5.98,5.82,0.16000000000000014,-0.10999999999999943,6.016,6.07,5.87,0.20000000000000018,-0.20000000000000018,5.822,5.9,5.75,0.15000000000000036,-0.15000000000000036,5.916,5.98,5.82,0.16000000000000014,-0.10999999999999943,90500,114229,64519,49710,-11477
