Date,Direxion Daily FTSE CHINA Bear 3x Shares_Open_average,Direxion Daily FTSE CHINA Bear 3x Shares_Open_max,Direxion Daily FTSE CHINA Bear 3x Shares_Open_min,Direxion Daily FTSE CHINA Bear 3x Shares_Open_volatility,Direxion Daily FTSE CHINA Bear 3x Shares_Open_change,Direxion Daily FTSE CHINA Bear 3x Shares_High_average,Direxion Daily FTSE CHINA Bear 3x Shares_High_max,Direxion Daily FTSE CHINA Bear 3x Shares_High_min,Direxion Daily FTSE CHINA Bear 3x Shares_High_volatility,Direxion Daily FTSE CHINA Bear 3x Shares_High_change,Direxion Daily FTSE CHINA Bear 3x Shares_Low_average,Direxion Daily FTSE CHINA Bear 3x Shares_Low_max,Direxion Daily FTSE CHINA Bear 3x Shares_Low_min,Direxion Daily FTSE CHINA Bear 3x Shares_Low_volatility,Direxion Daily FTSE CHINA Bear 3x Shares_Low_change,Direxion Daily FTSE CHINA Bear 3x Shares_Close_average,Direxion Daily FTSE CHINA Bear 3x Shares_Close_max,Direxion Daily FTSE CHINA Bear 3x Shares_Close_min,Direxion Daily FTSE CHINA Bear 3x Shares_Close_volatility,Direxion Daily FTSE CHINA Bear 3x Shares_Close_change
2018-12-09,60.92,60.92,60.92,0.0,0.0,62.76,62.76,62.76,0.0,0.0,59.66,59.66,59.66,0.0,0.0,61.91,61.91,61.91,0.0,0.0
2018-12-16,68.32,68.32,68.32,0.0,0.0,69.41,69.41,69.41,0.0,0.0,66.24,66.24,66.24,0.0,0.0,69.11,69.11,69.11,0.0,0.0
2018-12-23,64.26,64.26,64.26,0.0,0.0,67.29,67.29,67.29,0.0,0.0,64.18,64.18,64.18,0.0,0.0,66.67,66.67,66.67,0.0,0.0
2018-12-30,65.38,65.38,65.38,0.0,0.0,66.0,66.0,66.0,0.0,0.0,63.65,63.65,63.65,0.0,0.0,64.2,64.2,64.2,0.0,0.0
2019-01-06,62.59,62.59,62.59,0.0,0.0,62.91,62.91,62.91,0.0,0.0,61.12,61.12,61.12,0.0,0.0,61.81,61.81,61.81,0.0,0.0
2019-01-13,56.0,56.0,56.0,0.0,0.0,56.34,56.34,56.34,0.0,0.0,54.68,54.68,54.68,0.0,0.0,55.68,55.68,55.68,0.0,0.0
2019-01-20,54.04,54.04,54.04,0.0,0.0,54.55,54.55,54.55,0.0,0.0,53.38,53.38,53.38,0.0,0.0,53.52,53.52,53.52,0.0,0.0
2019-01-27,50.6,50.6,50.6,0.0,0.0,50.62,50.62,50.62,0.0,0.0,49.41,49.41,49.41,0.0,0.0,50.02,50.02,50.02,0.0,0.0
2019-02-03,50.06,50.06,50.06,0.0,0.0,50.91,50.91,50.91,0.0,0.0,49.88,49.88,49.88,0.0,0.0,50.75,50.75,50.75,0.0,0.0
2019-02-10,50.69,50.69,50.69,0.0,0.0,51.0,51.0,51.0,0.0,0.0,50.12,50.12,50.12,0.0,0.0,50.38,50.38,50.38,0.0,0.0
2019-02-17,42.9,42.9,42.9,0.0,0.0,43.0,43.0,43.0,0.0,0.0,42.03,42.03,42.03,0.0,0.0,42.74,42.74,42.74,0.0,0.0
2019-02-24,43.35,43.35,43.35,0.0,0.0,45.62,45.62,45.62,0.0,0.0,43.35,43.35,43.35,0.0,0.0,44.41,44.41,44.41,0.0,0.0
2019-03-03,47.72,47.72,47.72,0.0,0.0,47.78,47.78,47.78,0.0,0.0,46.25,46.25,46.25,0.0,0.0,46.48,46.48,46.48,0.0,0.0
2019-03-10,42.29,42.29,42.29,0.0,0.0,42.82,42.82,42.82,0.0,0.0,42.04,42.04,42.04,0.0,0.0,42.41,42.41,42.41,0.0,0.0
2019-03-17,46.98,46.98,46.98,0.0,0.0,47.09,47.09,47.09,0.0,0.0,46.14,46.14,46.14,0.0,0.0,46.51,46.51,46.51,0.0,0.0
2019-03-24,42.34,42.34,42.34,0.0,0.0,42.76,42.76,42.76,0.0,0.0,42.0,42.0,42.0,0.0,0.0,42.14,42.14,42.14,0.0,0.0
2019-03-31,40.04,40.04,40.04,0.0,0.0,40.52,40.52,40.52,0.0,0.0,39.81,39.81,39.81,0.0,0.0,40.08,40.08,40.08,0.0,0.0
2019-04-07,41.5,41.5,41.5,0.0,0.0,42.35,42.35,42.35,0.0,0.0,41.44,41.44,41.44,0.0,0.0,42.02,42.02,42.02,0.0,0.0
2019-04-14,41.71,41.71,41.71,0.0,0.0,41.8,41.8,41.8,0.0,0.0,40.9,40.9,40.9,0.0,0.0,41.07,41.07,41.07,0.0,0.0
2019-04-21,42.63,42.63,42.63,0.0,0.0,42.76,42.76,42.76,0.0,0.0,42.42,42.42,42.42,0.0,0.0,42.55,42.55,42.55,0.0,0.0
2019-04-28,46.96,46.96,46.96,0.0,0.0,47.11,47.11,47.11,0.0,0.0,45.08,45.08,45.08,0.0,0.0,45.33,45.33,45.33,0.0,0.0
2019-05-05,55.58,55.58,55.58,0.0,0.0,57.24,57.24,57.24,0.0,0.0,55.45,55.45,55.45,0.0,0.0,56.16,56.16,56.16,0.0,0.0
2019-05-12,56.84,56.84,56.84,0.0,0.0,57.3,57.3,57.3,0.0,0.0,56.0,56.0,56.0,0.0,0.0,56.85,56.85,56.85,0.0,0.0
2019-05-19,57.82,57.82,57.82,0.0,0.0,59.0,59.0,59.0,0.0,0.0,57.46,57.46,57.46,0.0,0.0,58.82,58.82,58.82,0.0,0.0
2019-05-26,56.51,56.51,56.51,0.0,0.0,56.9,56.9,56.9,0.0,0.0,55.74,55.74,55.74,0.0,0.0,56.33,56.33,56.33,0.0,0.0
2019-06-02,54.65,54.65,54.65,0.0,0.0,55.13,55.13,55.13,0.0,0.0,53.69,53.69,53.69,0.0,0.0,54.58,54.58,54.58,0.0,0.0
2019-06-09,55.47,55.47,55.47,0.0,0.0,55.58,55.58,55.58,0.0,0.0,54.66,54.66,54.66,0.0,0.0,55.07,55.07,55.07,0.0,0.0
2019-06-16,46.87,46.87,46.87,0.0,0.0,47.1,47.1,47.1,0.0,0.0,46.5,46.5,46.5,0.0,0.0,47.01,47.01,47.01,0.0,0.0
2019-06-23,42.43,42.43,42.43,0.0,0.0,44.42,44.42,44.42,0.0,0.0,41.98,41.98,41.98,0.0,0.0,43.94,43.94,43.94,0.0,0.0
2019-06-30,47.55,47.55,47.55,0.0,0.0,47.73,47.73,47.73,0.0,0.0,47.07,47.07,47.07,0.0,0.0,47.35,47.35,47.35,0.0,0.0
2019-07-07,47.85,47.85,47.85,0.0,0.0,47.89,47.89,47.89,0.0,0.0,47.48,47.48,47.48,0.0,0.0,47.82,47.82,47.82,0.0,0.0
2019-07-14,48.0,48.0,48.0,0.0,0.0,48.26,48.26,48.26,0.0,0.0,47.62,47.62,47.62,0.0,0.0,48.12,48.12,48.12,0.0,0.0
2019-07-21,48.67,48.67,48.67,0.0,0.0,49.17,49.17,49.17,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.75,48.75,48.75,0.0,0.0
2019-07-28,60.86,60.86,60.86,0.0,0.0,64.26,64.26,64.26,0.0,0.0,60.86,60.86,60.86,0.0,0.0,63.44,63.44,63.44,0.0,0.0
2019-08-04,63.92,63.92,63.92,0.0,0.0,64.1,64.1,64.1,0.0,0.0,62.93,62.93,62.93,0.0,0.0,63.4,63.4,63.4,0.0,0.0
2019-08-11,57.23,57.23,57.23,0.0,0.0,59.22,59.22,59.22,0.0,0.0,57.2,57.2,57.2,0.0,0.0,58.74,58.74,58.74,0.0,0.0
2019-08-18,59.71,59.71,59.71,0.0,0.0,60.54,60.54,60.54,0.0,0.0,59.47,59.47,59.47,0.0,0.0,59.96,59.96,59.96,0.0,0.0
2019-08-25,58.36,58.36,58.36,0.0,0.0,59.39,59.39,59.39,0.0,0.0,58.27,58.27,58.27,0.0,0.0,58.72,58.72,58.72,0.0,0.0
2019-09-01,52.11,52.11,52.11,0.0,0.0,52.47,52.47,52.47,0.0,0.0,51.75,51.75,51.75,0.0,0.0,52.02,52.02,52.02,0.0,0.0
2019-09-08,48.9,48.9,48.9,0.0,0.0,49.46,49.46,49.46,0.0,0.0,48.65,48.65,48.65,0.0,0.0,49.07,49.07,49.07,0.0,0.0
2019-09-15,53.77,53.77,53.77,0.0,0.0,53.77,53.77,53.77,0.0,0.0,52.65,52.65,52.65,0.0,0.0,52.77,52.77,52.77,0.0,0.0
2019-09-22,55.19,55.19,55.19,0.0,0.0,55.49,55.49,55.49,0.0,0.0,54.43,54.43,54.43,0.0,0.0,55.28,55.28,55.28,0.0,0.0
2019-09-29,54.63,54.63,54.63,0.0,0.0,54.86,54.86,54.86,0.0,0.0,53.63,53.63,53.63,0.0,0.0,54.78,54.78,54.78,0.0,0.0
2019-10-06,49.33,49.33,49.33,0.0,0.0,49.97,49.97,49.97,0.0,0.0,49.16,49.16,49.16,0.0,0.0,49.92,49.92,49.92,0.0,0.0
2019-10-13,48.11,48.11,48.11,0.0,0.0,48.65,48.65,48.65,0.0,0.0,47.93,47.93,47.93,0.0,0.0,48.05,48.05,48.05,0.0,0.0
2019-10-20,47.45,47.45,47.45,0.0,0.0,47.45,47.45,47.45,0.0,0.0,47.04,47.04,47.04,0.0,0.0,47.32,47.32,47.32,0.0,0.0
2019-10-27,44.7,44.7,44.7,0.0,0.0,45.37,45.37,45.37,0.0,0.0,44.52,44.52,44.52,0.0,0.0,45.17,45.17,45.17,0.0,0.0
2019-11-03,47.45,47.45,47.45,0.0,0.0,47.47,47.47,47.47,0.0,0.0,46.51,46.51,46.51,0.0,0.0,46.73,46.73,46.73,0.0,0.0
2019-11-10,49.04,49.04,49.04,0.0,0.0,49.36,49.36,49.36,0.0,0.0,48.78,48.78,48.78,0.0,0.0,49.27,49.27,49.27,0.0,0.0
2019-11-17,47.46,47.46,47.46,0.0,0.0,47.7,47.7,47.7,0.0,0.0,46.45,46.45,46.45,0.0,0.0,46.72,46.72,46.72,0.0,0.0
2019-11-24,49.69,49.69,49.69,0.0,0.0,50.48,50.48,50.48,0.0,0.0,49.57,49.57,49.57,0.0,0.0,50.15,50.15,50.15,0.0,0.0
2019-12-01,49.2,49.2,49.2,0.0,0.0,49.88,49.88,49.88,0.0,0.0,48.84,48.84,48.84,0.0,0.0,49.85,49.85,49.85,0.0,0.0
2019-12-08,42.76,42.76,42.76,0.0,0.0,43.08,43.08,43.08,0.0,0.0,42.61,42.61,42.61,0.0,0.0,43.02,43.02,43.02,0.0,0.0
2019-12-15,40.74,40.74,40.74,0.0,0.0,40.97,40.97,40.97,0.0,0.0,40.58,40.58,40.58,0.0,0.0,40.61,40.61,40.61,0.0,0.0
2019-12-22,38.41,38.41,38.41,0.0,0.0,39.5,39.5,39.5,0.0,0.0,38.35,38.35,38.35,0.0,0.0,39.49,39.49,39.49,0.0,0.0
2019-12-29,37.81,37.81,37.81,0.0,0.0,38.09,38.09,38.09,0.0,0.0,37.25,37.25,37.25,0.0,0.0,38.07,38.07,38.07,0.0,0.0
