Date,ORBC_Open_average,ORBC_Open_max,ORBC_Open_min,ORBC_Open_volatility,ORBC_Open_change,ORBC_High_average,ORBC_High_max,ORBC_High_min,ORBC_High_volatility,ORBC_High_change,ORBC_Low_average,ORBC_Low_max,ORBC_Low_min,ORBC_Low_volatility,ORBC_Low_change,ORBC_Close_average,ORBC_Close_max,ORBC_Close_min,ORBC_Close_volatility,ORBC_Close_change,ORBC_Volume_average,ORBC_Volume_max,ORBC_Volume_min,ORBC_Volume_volatility,ORBC_Volume_change
2018-01-14,11.236,11.63,10.88,0.75,0.75,11.586,11.95,11.22,0.7299999999999986,0.7299999999999986,11.184,11.51,10.84,0.6699999999999999,0.6699999999999999,11.45,11.91,10.88,1.0299999999999994,1.0299999999999994,705957,834276,557542,276734,-244656
2018-01-21,11.624,11.86,11.51,0.34999999999999964,-0.34999999999999964,11.677999999999999,11.86,11.56,0.29999999999999893,-0.25,11.44,11.59,11.37,0.22000000000000064,-0.16999999999999993,11.549999999999999,11.65,11.52,0.13000000000000078,-0.11000000000000121,332527,436574,270911,165663,-134200
2018-01-28,11.46,11.59,11.3,0.28999999999999915,-0.14999999999999858,11.538,11.64,11.37,0.27000000000000135,-0.19000000000000128,11.286,11.42,10.96,0.4599999999999991,-0.4599999999999991,11.366,11.55,10.97,0.5800000000000001,-0.4599999999999991,467376,663138,195005,468133,468133
2018-02-04,10.856,11.05,10.56,0.4900000000000002,-0.2400000000000002,10.998,11.17,10.7,0.47000000000000064,-0.39000000000000057,10.626,10.94,10.36,0.5800000000000001,-0.35999999999999943,10.768,11.05,10.52,0.5300000000000011,-0.5300000000000011,516380,842243,395846,446397,-446397
2018-02-11,10.57,10.79,10.39,0.3999999999999986,0.35999999999999943,10.7675,10.99,10.58,0.41000000000000014,0.41000000000000014,10.5125,10.77,10.39,0.379999999999999,0.379999999999999,10.692499999999999,10.86,10.47,0.3899999999999988,0.3899999999999988,276816,330583,228547,102036,-39467
2018-02-18,10.872,10.98,10.79,0.19000000000000128,0.040000000000000924,10.956,11.03,10.83,0.1999999999999993,-0.040000000000000924,10.76,10.86,10.64,0.21999999999999886,-0.02999999999999936,10.85,10.92,10.77,0.15000000000000036,-0.08000000000000007,254299,285004,181757,103247,-95643
2018-02-25,10.11,10.85,9.53,1.3200000000000003,-0.9000000000000004,10.412,10.91,10.01,0.9000000000000004,-0.9000000000000004,9.854000000000001,10.57,9.25,1.3200000000000003,-1.0199999999999996,10.112,10.58,9.59,0.9900000000000002,-0.5800000000000001,894881,2040002,257928,1782074,371796
2018-03-04,10.222,10.41,10.03,0.3800000000000008,0.27000000000000135,10.356,10.51,10.23,0.27999999999999936,0.07000000000000028,9.978,10.13,9.74,0.39000000000000057,-0.07000000000000028,10.234,10.37,10.07,0.29999999999999893,-0.11999999999999922,688288,801570,604379,197191,146555
2018-03-11,10.02,10.14,9.88,0.2599999999999998,-0.08000000000000007,10.118,10.14,10.09,0.05000000000000071,-0.02000000000000135,9.78,9.9,9.61,0.2900000000000009,0.040000000000000924,9.994,10.09,9.88,0.20999999999999908,0.019999999999999574,1020696,2663559,388401,2275158,-249977
2018-03-18,9.882,10.05,9.72,0.33000000000000007,-0.33000000000000007,10.018,10.13,9.77,0.3600000000000012,-0.33000000000000007,9.704,9.9,9.5,0.40000000000000036,-0.28999999999999915,9.782,9.96,9.59,0.370000000000001,-0.3199999999999985,589396,818268,474624,343644,80812
2018-03-25,9.4725,9.68,9.32,0.35999999999999943,-0.35999999999999943,9.5475,9.7,9.45,0.25,-0.25,9.245000000000001,9.48,9.02,0.46000000000000085,-0.46000000000000085,9.32,9.53,9.09,0.4399999999999995,-0.4399999999999995,742865,891970,573827,318143,318143
2018-04-01,9.052,9.17,8.89,0.27999999999999936,-0.27999999999999936,9.202,9.35,9.02,0.33000000000000007,-0.33000000000000007,8.8,9.07,8.63,0.4399999999999995,0.129999999999999,9.016,9.22,8.85,0.370000000000001,-0.11999999999999922,775573,1510953,395480,1115473,-372551
2018-04-08,9.138,9.28,8.99,0.28999999999999915,0.28999999999999915,9.234,9.31,9.15,0.16000000000000014,0.16000000000000014,9.058,9.17,8.86,0.3100000000000005,0.3000000000000007,9.178,9.25,9.06,0.1899999999999995,0.17999999999999972,386040,491993,263713,228280,-154944
2018-04-15,9.356,9.42,9.27,0.15000000000000036,0.030000000000001137,9.456,9.66,9.3,0.35999999999999943,-0.03999999999999915,9.246,9.32,9.17,0.15000000000000036,-0.05000000000000071,9.342,9.45,9.24,0.20999999999999908,-0.08999999999999986,356467,424732,283279,141453,-141453
2018-04-22,9.154,9.31,9.06,0.25,-0.23000000000000043,9.26,9.32,9.18,0.14000000000000057,-0.14000000000000057,8.98,9.04,8.92,0.11999999999999922,-0.08999999999999986,9.082,9.26,9.01,0.25,-0.040000000000000924,391991,479905,340004,139901,-11224
