Date,BYFC_Open_average,BYFC_Open_max,BYFC_Open_min,BYFC_Open_volatility,BYFC_Open_change,BYFC_High_average,BYFC_High_max,BYFC_High_min,BYFC_High_volatility,BYFC_High_change,BYFC_Low_average,BYFC_Low_max,BYFC_Low_min,BYFC_Low_volatility,BYFC_Low_change,BYFC_Close_average,BYFC_Close_max,BYFC_Close_min,BYFC_Close_volatility,BYFC_Close_change,BYFC_Volume_average,BYFC_Volume_max,BYFC_Volume_min,BYFC_Volume_volatility,BYFC_Volume_change
2016-01-03,1.456,1.51,1.4,0.1100000000000001,-0.1100000000000001,1.4925,1.51,1.46,0.050000000000000044,-0.050000000000000044,1.4124999999999999,1.45,1.39,0.06000000000000005,-0.020000000000000018,1.4425,1.5,1.4,0.10000000000000009,0.050000000000000044,2218,3650,96,3554,2004
2016-01-10,1.4,1.45,1.35,0.09999999999999987,0.09999999999999987,1.4,1.45,1.35,0.09999999999999987,0.09999999999999987,1.35,1.35,1.35,0.0,0.0,1.35,1.35,1.35,0.0,0.0,673,1326,20,1306,1306
2016-01-17,1.4649999999999999,1.48,1.45,0.030000000000000027,0.020000000000000018,1.475,1.51,1.45,0.06000000000000005,0.040000000000000036,1.4649999999999999,1.48,1.45,0.030000000000000027,0.020000000000000018,1.4725,1.5,1.45,0.050000000000000044,0.030000000000000027,2807,10808,6,10802,10408
2016-01-24,1.49625,1.5,1.485,0.014999999999999902,0.0,1.5,1.5,1.5,0.0,0.0,1.46875,1.5,1.39,0.1100000000000001,-0.1100000000000001,1.4725,1.5,1.39,0.1100000000000001,-0.1100000000000001,240,593,20,573,-18
2016-01-31,1.39,1.39,1.39,0.0,0.0,1.472,1.5,1.416,0.08400000000000007,-0.08400000000000007,1.39,1.39,1.39,0.0,0.0,1.4633333333333334,1.5,1.39,0.1100000000000001,-0.1100000000000001,3781,6676,2333,4343,-4343
2016-02-07,1.4825,1.52,1.4,0.1200000000000001,0.020000000000000018,1.5125,1.53,1.49,0.040000000000000036,0.010000000000000009,1.4324999999999999,1.52,1.38,0.14000000000000012,0.14000000000000012,1.5125,1.53,1.49,0.040000000000000036,0.010000000000000009,2019,4318,1,4317,-4317
2016-02-14,1.4124999999999999,1.49,1.38,0.1100000000000001,-0.09000000000000008,1.4124999999999999,1.49,1.38,0.1100000000000001,-0.09000000000000008,1.403,1.49,1.37,0.11999999999999988,-0.11999999999999988,1.40625,1.49,1.375,0.11499999999999999,-0.11499999999999999,1695,3600,61,3539,2999
2016-02-21,1.4957500000000001,1.5930000000000002,1.43,0.16300000000000026,0.030000000000000027,1.6575000000000002,1.85,1.57,0.28,-0.28,1.4675,1.5,1.43,0.07000000000000006,0.030000000000000027,1.5950000000000002,1.62,1.57,0.050000000000000044,-0.050000000000000044,39964,152151,1396,150755,-150755
2016-02-28,1.532,1.57,1.49,0.08000000000000007,-0.040000000000000036,1.55,1.57,1.54,0.030000000000000027,-0.030000000000000027,1.484,1.52,1.45,0.07000000000000006,0.07000000000000006,1.546,1.57,1.52,0.050000000000000044,-0.030000000000000027,5452,14576,484,14092,-2122
2016-03-06,1.6056000000000001,1.82,1.4680000000000002,0.35199999999999987,0.35199999999999987,1.712,1.92,1.54,0.3799999999999999,0.3799999999999999,1.562,1.755,1.4680000000000002,0.2869999999999997,0.2869999999999997,1.678,1.8,1.54,0.26,0.26,22775,51502,1591,49911,44555
2016-03-13,1.862,1.91,1.85,0.05999999999999983,0.05999999999999983,1.8800000000000001,1.97,1.85,0.11999999999999988,0.11999999999999988,1.8332,1.875,1.81,0.06499999999999995,0.06400000000000006,1.874,1.97,1.85,0.11999999999999988,0.11999999999999988,9444,17731,5648,12083,-1012
