Date,SPDR MSCI EAFE StrategicFactors_Open_average,SPDR MSCI EAFE StrategicFactors_Open_max,SPDR MSCI EAFE StrategicFactors_Open_min,SPDR MSCI EAFE StrategicFactors_Open_volatility,SPDR MSCI EAFE StrategicFactors_Open_change,SPDR MSCI EAFE StrategicFactors_High_average,SPDR MSCI EAFE StrategicFactors_High_max,SPDR MSCI EAFE StrategicFactors_High_min,SPDR MSCI EAFE StrategicFactors_High_volatility,SPDR MSCI EAFE StrategicFactors_High_change,SPDR MSCI EAFE StrategicFactors_Low_average,SPDR MSCI EAFE StrategicFactors_Low_max,SPDR MSCI EAFE StrategicFactors_Low_min,SPDR MSCI EAFE StrategicFactors_Low_volatility,SPDR MSCI EAFE StrategicFactors_Low_change,SPDR MSCI EAFE StrategicFactors_Close_average,SPDR MSCI EAFE StrategicFactors_Close_max,SPDR MSCI EAFE StrategicFactors_Close_min,SPDR MSCI EAFE StrategicFactors_Close_volatility,SPDR MSCI EAFE StrategicFactors_Close_change
2018-11-11,59.82,59.82,59.82,0.0,0.0,59.94,59.94,59.94,0.0,0.0,59.34,59.34,59.34,0.0,0.0,59.44,59.44,59.44,0.0,0.0
2018-11-18,59.8,59.8,59.8,0.0,0.0,60.03,60.03,60.03,0.0,0.0,59.8,59.8,59.8,0.0,0.0,59.94,59.94,59.94,0.0,0.0
2018-11-25,60.6,60.6,60.6,0.0,0.0,60.62,60.62,60.62,0.0,0.0,60.45,60.45,60.45,0.0,0.0,60.5,60.5,60.5,0.0,0.0
2018-12-02,58.18,58.18,58.18,0.0,0.0,58.21,58.21,58.21,0.0,0.0,57.62,57.62,57.62,0.0,0.0,58.01,58.01,58.01,0.0,0.0
2018-12-09,57.96,57.96,57.96,0.0,0.0,58.06,58.06,58.06,0.0,0.0,57.33,57.33,57.33,0.0,0.0,57.47,57.47,57.47,0.0,0.0
2018-12-16,55.23,55.23,55.23,0.0,0.0,55.55,55.55,55.55,0.0,0.0,54.7,54.7,54.7,0.0,0.0,54.7,54.7,54.7,0.0,0.0
2018-12-23,56.92,56.92,56.92,0.0,0.0,57.56,57.56,57.56,0.0,0.0,56.3,56.3,56.3,0.0,0.0,56.53,56.53,56.53,0.0,0.0
2018-12-30,57.49,57.49,57.49,0.0,0.0,57.94,57.94,57.94,0.0,0.0,57.49,57.49,57.49,0.0,0.0,57.61,57.61,57.61,0.0,0.0
2019-01-06,58.32,58.32,58.32,0.0,0.0,58.45,58.45,58.45,0.0,0.0,58.15,58.15,58.15,0.0,0.0,58.24,58.24,58.24,0.0,0.0
2019-01-13,59.3,59.3,59.3,0.0,0.0,59.44,59.44,59.44,0.0,0.0,59.11,59.11,59.11,0.0,0.0,59.3,59.3,59.3,0.0,0.0
2019-01-20,58.96,58.96,58.96,0.0,0.0,59.07,59.07,59.07,0.0,0.0,58.83,58.83,58.83,0.0,0.0,59.03,59.03,59.03,0.0,0.0
2019-01-27,59.92,59.92,59.92,0.0,0.0,60.16,60.16,60.16,0.0,0.0,59.81,59.81,59.81,0.0,0.0,59.97,59.97,59.97,0.0,0.0
2019-02-03,59.47,59.47,59.47,0.0,0.0,59.56,59.56,59.56,0.0,0.0,59.29,59.29,59.29,0.0,0.0,59.41,59.41,59.41,0.0,0.0
2019-02-10,60.47,60.47,60.47,0.0,0.0,60.72,60.72,60.72,0.0,0.0,60.47,60.47,60.47,0.0,0.0,60.7,60.7,60.7,0.0,0.0
2019-02-17,61.55,61.55,61.55,0.0,0.0,61.55,61.55,61.55,0.0,0.0,61.32,61.32,61.32,0.0,0.0,61.43,61.43,61.43,0.0,0.0
2019-02-24,61.65,61.65,61.65,0.0,0.0,61.65,61.65,61.65,0.0,0.0,61.18,61.18,61.18,0.0,0.0,61.42,61.42,61.42,0.0,0.0
2019-03-03,60.91,60.91,60.91,0.0,0.0,61.24,61.24,61.24,0.0,0.0,60.91,60.91,60.91,0.0,0.0,61.24,61.24,61.24,0.0,0.0
2019-03-10,62.41,62.41,62.41,0.0,0.0,62.47,62.47,62.47,0.0,0.0,62.27,62.27,62.27,0.0,0.0,62.43,62.43,62.43,0.0,0.0
2019-03-17,61.63,61.63,61.63,0.0,0.0,61.8,61.8,61.8,0.0,0.0,61.58,61.58,61.58,0.0,0.0,61.73,61.73,61.73,0.0,0.0
2019-03-24,62.6,62.6,62.6,0.0,0.0,62.85,62.85,62.85,0.0,0.0,62.6,62.6,62.6,0.0,0.0,62.85,62.85,62.85,0.0,0.0
2019-03-31,63.1,63.1,63.1,0.0,0.0,63.1,63.1,63.1,0.0,0.0,62.91,62.91,62.91,0.0,0.0,63.02,63.02,63.02,0.0,0.0
2019-04-07,63.19,63.19,63.19,0.0,0.0,63.19,63.19,63.19,0.0,0.0,62.95,62.95,62.95,0.0,0.0,63.03,63.03,63.03,0.0,0.0
2019-04-14,63.0,63.0,63.0,0.0,0.0,63.04,63.04,63.04,0.0,0.0,62.91,62.91,62.91,0.0,0.0,62.95,62.95,62.95,0.0,0.0
2019-04-21,63.04,63.04,63.04,0.0,0.0,63.27,63.27,63.27,0.0,0.0,62.92,62.92,62.92,0.0,0.0,63.18,63.18,63.18,0.0,0.0
2019-04-28,62.37,62.37,62.37,0.0,0.0,62.97,62.97,62.97,0.0,0.0,62.27,62.27,62.27,0.0,0.0,62.84,62.84,62.84,0.0,0.0
2019-05-05,61.19,61.19,61.19,0.0,0.0,61.44,61.44,61.44,0.0,0.0,60.88,60.88,60.88,0.0,0.0,61.0,61.0,61.0,0.0,0.0
2019-05-12,61.62,61.62,61.62,0.0,0.0,61.81,61.81,61.81,0.0,0.0,61.57,61.57,61.57,0.0,0.0,61.72,61.72,61.72,0.0,0.0
2019-05-19,61.84,61.84,61.84,0.0,0.0,62.05,62.05,62.05,0.0,0.0,61.82,61.82,61.82,0.0,0.0,62.0,62.0,62.0,0.0,0.0
2019-05-26,59.95,59.95,59.95,0.0,0.0,60.25,60.25,60.25,0.0,0.0,59.8,59.8,59.8,0.0,0.0,60.06,60.06,60.06,0.0,0.0
2019-06-02,61.83,61.83,61.83,0.0,0.0,62.1,62.1,62.1,0.0,0.0,61.75,61.75,61.75,0.0,0.0,61.83,61.83,61.83,0.0,0.0
2019-06-09,61.5,61.5,61.5,0.0,0.0,61.73,61.73,61.73,0.0,0.0,61.41,61.41,61.41,0.0,0.0,61.44,61.44,61.44,0.0,0.0
2019-06-16,62.93,62.93,62.93,0.0,0.0,62.99,62.99,62.99,0.0,0.0,62.84,62.84,62.84,0.0,0.0,62.93,62.93,62.93,0.0,0.0
2019-06-23,63.61,63.61,63.61,0.0,0.0,63.61,63.61,63.61,0.0,0.0,63.14,63.14,63.14,0.0,0.0,63.39,63.39,63.39,0.0,0.0
2019-06-30,63.25,63.25,63.25,0.0,0.0,63.53,63.53,63.53,0.0,0.0,63.14,63.14,63.14,0.0,0.0,63.14,63.14,63.14,0.0,0.0
2019-07-07,63.28,63.28,63.28,0.0,0.0,63.5,63.5,63.5,0.0,0.0,63.24,63.24,63.24,0.0,0.0,63.25,63.25,63.25,0.0,0.0
2019-07-14,63.15,63.15,63.15,0.0,0.0,63.23,63.23,63.23,0.0,0.0,63.01,63.01,63.01,0.0,0.0,63.09,63.09,63.09,0.0,0.0
2019-07-21,63.17,63.17,63.17,0.0,0.0,63.37,63.37,63.37,0.0,0.0,62.97,62.97,62.97,0.0,0.0,62.97,62.97,62.97,0.0,0.0
2019-07-28,60.76,60.76,60.76,0.0,0.0,60.8,60.8,60.8,0.0,0.0,60.19,60.19,60.19,0.0,0.0,60.2,60.2,60.2,0.0,0.0
2019-08-04,61.2,61.2,61.2,0.0,0.0,61.24,61.24,61.24,0.0,0.0,60.88,60.88,60.88,0.0,0.0,60.9,60.9,60.9,0.0,0.0
2019-08-11,61.33,61.33,61.33,0.0,0.0,61.33,61.33,61.33,0.0,0.0,61.04,61.04,61.04,0.0,0.0,61.13,61.13,61.13,0.0,0.0
2019-08-18,61.08,61.08,61.08,0.0,0.0,61.14,61.14,61.14,0.0,0.0,60.78,60.78,60.78,0.0,0.0,60.85,60.85,60.85,0.0,0.0
2019-08-25,61.64,61.64,61.64,0.0,0.0,61.67,61.67,61.67,0.0,0.0,61.19,61.19,61.19,0.0,0.0,61.53,61.53,61.53,0.0,0.0
2019-09-01,62.75,62.75,62.75,0.0,0.0,62.75,62.75,62.75,0.0,0.0,62.52,62.52,62.52,0.0,0.0,62.58,62.58,62.58,0.0,0.0
2019-09-08,63.11,63.11,63.11,0.0,0.0,63.11,63.11,63.11,0.0,0.0,62.89,62.89,62.89,0.0,0.0,62.9,62.9,62.9,0.0,0.0
2019-09-15,62.94,62.94,62.94,0.0,0.0,63.2,63.2,63.2,0.0,0.0,62.94,62.94,62.94,0.0,0.0,63.2,63.2,63.2,0.0,0.0
2019-09-22,62.86,62.86,62.86,0.0,0.0,63.15,63.15,63.15,0.0,0.0,62.86,62.86,62.86,0.0,0.0,63.05,63.05,63.05,0.0,0.0
2019-09-29,62.3,62.3,62.3,0.0,0.0,62.69,62.69,62.69,0.0,0.0,62.3,62.3,62.3,0.0,0.0,62.35,62.35,62.35,0.0,0.0
2019-10-06,63.31,63.31,63.31,0.0,0.0,63.42,63.42,63.42,0.0,0.0,63.22,63.22,63.22,0.0,0.0,63.28,63.28,63.28,0.0,0.0
2019-10-13,64.49,64.49,64.49,0.0,0.0,64.55,64.55,64.55,0.0,0.0,64.23,64.23,64.23,0.0,0.0,64.39,64.39,64.39,0.0,0.0
2019-10-20,64.94,64.94,64.94,0.0,0.0,65.02,65.02,65.02,0.0,0.0,64.85,64.85,64.85,0.0,0.0,64.93,64.93,64.93,0.0,0.0
2019-10-27,66.19,66.19,66.19,0.0,0.0,66.24,66.24,66.24,0.0,0.0,65.85,65.85,65.85,0.0,0.0,66.09,66.09,66.09,0.0,0.0
2019-11-03,65.61,65.61,65.61,0.0,0.0,66.01,66.01,66.01,0.0,0.0,65.5,65.5,65.5,0.0,0.0,65.83,65.83,65.83,0.0,0.0
2019-11-10,65.8,65.8,65.8,0.0,0.0,66.15,66.15,66.15,0.0,0.0,65.77,65.77,65.77,0.0,0.0,66.05,66.05,66.05,0.0,0.0
2019-11-17,66.21,66.21,66.21,0.0,0.0,66.21,66.21,66.21,0.0,0.0,65.8,65.8,65.8,0.0,0.0,66.11,66.11,66.11,0.0,0.0
2019-11-24,65.77,65.77,65.77,0.0,0.0,65.77,65.77,65.77,0.0,0.0,65.34,65.34,65.34,0.0,0.0,65.61,65.61,65.61,0.0,0.0
2019-12-01,66.17,66.17,66.17,0.0,0.0,66.38,66.38,66.38,0.0,0.0,65.98,65.98,65.98,0.0,0.0,66.19,66.19,66.19,0.0,0.0
2019-12-08,67.7,67.7,67.7,0.0,0.0,68.04,68.04,68.04,0.0,0.0,67.37,67.37,67.37,0.0,0.0,67.72,67.72,67.72,0.0,0.0
2019-12-15,66.68,66.68,66.68,0.0,0.0,66.88,66.88,66.88,0.0,0.0,66.57,66.57,66.57,0.0,0.0,66.69,66.69,66.69,0.0,0.0
2019-12-22,67.22,67.22,67.22,0.0,0.0,67.26,67.26,67.26,0.0,0.0,66.53,66.53,66.53,0.0,0.0,66.59,66.59,66.59,0.0,0.0
2019-12-29,66.44,66.44,66.44,0.0,0.0,67.08,67.08,67.08,0.0,0.0,66.44,66.44,66.44,0.0,0.0,66.66,66.66,66.66,0.0,0.0
