Date,HNGR_Open_average,HNGR_Open_max,HNGR_Open_min,HNGR_Open_volatility,HNGR_Open_change,HNGR_High_average,HNGR_High_max,HNGR_High_min,HNGR_High_volatility,HNGR_High_change,HNGR_Low_average,HNGR_Low_max,HNGR_Low_min,HNGR_Low_volatility,HNGR_Low_change,HNGR_Close_average,HNGR_Close_max,HNGR_Close_min,HNGR_Close_volatility,HNGR_Close_change,HNGR_Volume_average,HNGR_Volume_max,HNGR_Volume_min,HNGR_Volume_volatility,HNGR_Volume_change
2018-01-14,14.796,15.75,14.4,1.3499999999999996,1.3499999999999996,15.05,16.39,14.65,1.7400000000000002,1.7400000000000002,14.686,15.6,14.39,1.209999999999999,1.209999999999999,14.866,16.0,14.45,1.5500000000000007,1.5500000000000007,101382,436011,5408,430603,420858
2018-01-21,15.918000000000001,16.05,15.8,0.25,-0.25,16.0,16.19,15.86,0.33000000000000185,-0.19000000000000128,15.838,15.91,15.77,0.14000000000000057,-0.14000000000000057,15.878,16.0,15.77,0.23000000000000043,-0.07000000000000028,198930,413205,85123,328082,53453
2018-01-28,15.772,15.88,15.71,0.16999999999999993,-0.09999999999999964,15.896,15.95,15.83,0.11999999999999922,0.07000000000000028,15.709999999999999,15.74,15.7,0.040000000000000924,0.0,15.746,15.88,15.7,0.1800000000000015,0.0,22918,54983,9114,45869,33212
2018-02-04,15.582,15.8,15.27,0.5300000000000011,-0.5300000000000011,15.616,15.8,15.28,0.5200000000000014,-0.5200000000000014,15.332,15.66,14.75,0.9100000000000001,-0.5,15.476,15.73,15.25,0.4800000000000004,-0.40000000000000036,88774,287498,993,286505,-284288
2018-02-11,14.942499999999999,15.2,14.72,0.47999999999999865,-0.47999999999999865,15.0475,15.49,14.75,0.7400000000000002,-0.6400000000000006,14.68,14.75,14.5,0.25,-0.02999999999999936,14.8225,15.0,14.65,0.34999999999999964,-0.16000000000000014,32067,61003,7509,53494,-6621
2018-02-18,14.822000000000001,14.85,14.8,0.049999999999998934,-0.03999999999999915,14.876,14.89,14.85,0.040000000000000924,0.019999999999999574,14.736,14.8,14.66,0.14000000000000057,-0.0600000000000005,14.822000000000001,14.89,14.75,0.14000000000000057,0.07000000000000028,48325,127243,17473,109770,109770
2018-02-25,14.89,14.99,14.81,0.17999999999999972,0.14000000000000057,15.0,15.1,14.85,0.25,0.25,14.862,14.9,14.81,0.08999999999999986,0.05000000000000071,14.916,15.05,14.85,0.20000000000000107,0.20000000000000107,114072,515870,1658,514212,6564
2018-03-04,15.544,15.75,15.05,0.6999999999999993,0.5999999999999996,15.82,15.95,15.6,0.34999999999999964,0.3000000000000007,15.496,15.65,15.03,0.620000000000001,0.620000000000001,15.75,15.9,15.55,0.34999999999999964,0.34999999999999964,59793,204044,5705,198339,159334
2018-03-11,15.98,16.1,15.9,0.20000000000000107,0.20000000000000107,16.042,16.2,15.91,0.28999999999999915,0.28999999999999915,15.918,16.0,15.75,0.25,0.25,15.97,16.1,15.9,0.20000000000000107,0.09999999999999964,5546,11668,2383,9285,-3958
2018-03-18,16.038,16.1,16.0,0.10000000000000142,-0.07000000000000028,16.068,16.15,16.02,0.129999999999999,-0.05000000000000071,16.0,16.0,16.0,0.0,0.0,16.01,16.05,16.0,0.05000000000000071,0.0,20079,45678,4237,41441,17071
2018-03-25,16.0025,16.01,16.0,0.010000000000001563,0.010000000000001563,16.025000000000002,16.05,16.01,0.03999999999999915,0.019999999999999574,15.995000000000001,16.0,15.98,0.019999999999999574,0.019999999999999574,16.005,16.02,16.0,0.019999999999999574,0.019999999999999574,17697,33630,8549,25081,-25081
2018-04-01,16.018,16.03,16.01,0.019999999999999574,0.010000000000001563,16.064,16.2,16.01,0.18999999999999773,0.14000000000000057,16.008000000000003,16.01,16.0,0.010000000000001563,0.0,16.036,16.07,16.01,0.05999999999999872,0.019999999999999574,23344,76957,2099,74858,7401
2018-04-08,16.636,16.87,16.15,0.7200000000000024,0.7000000000000028,16.814,16.9,16.6,0.29999999999999716,0.25,16.58,16.8,16.11,0.6900000000000013,0.6900000000000013,16.674,16.82,16.3,0.5199999999999996,0.5199999999999996,13779,29237,5839,23398,2768
2018-04-15,17.482,18.05,16.85,1.1999999999999993,1.1499999999999986,18.43,19.5,17.2,2.3000000000000007,2.3000000000000007,17.356,18.0,16.81,1.1900000000000013,1.1900000000000013,17.79,18.3,17.1,1.1999999999999993,1.0,168046,651929,1994,649935,-169264
2018-04-22,18.58,19.0,18.15,0.8500000000000014,0.15000000000000213,18.728,19.0,18.3,0.6999999999999993,-0.39000000000000057,18.32,18.62,18.05,0.5700000000000003,0.17999999999999972,18.47,18.7,18.2,0.5,-0.34999999999999787,9612,16545,3407,13138,-7146
2018-04-29,18.362,19.0,18.0,1.0,-0.3999999999999986,18.404,19.0,18.1,0.8999999999999986,-0.2700000000000031,18.116,18.3,18.0,0.3000000000000007,-0.3000000000000007,18.156,18.3,18.0,0.3000000000000007,-0.25,20645,36421,1236,35185,28256
2018-05-06,18.13,18.25,18.05,0.1999999999999993,0.14999999999999858,18.184,18.3,18.1,0.1999999999999993,0.14999999999999858,18.06,18.15,18.0,0.14999999999999858,0.14999999999999858,18.094,18.2,18.0,0.1999999999999993,0.129999999999999,138158,346418,3152,343266,289072
