Date,JOE_Open_average,JOE_Open_max,JOE_Open_min,JOE_Open_volatility,JOE_Open_change,JOE_High_average,JOE_High_max,JOE_High_min,JOE_High_volatility,JOE_High_change,JOE_Low_average,JOE_Low_max,JOE_Low_min,JOE_Low_volatility,JOE_Low_change,JOE_Close_average,JOE_Close_max,JOE_Close_min,JOE_Close_volatility,JOE_Close_change,JOE_Volume_average,JOE_Volume_max,JOE_Volume_min,JOE_Volume_volatility,JOE_Volume_change
2018-10-07,15.526,16.0,15.2,0.8000000000000007,-0.7200000000000006,15.645999999999999,16.13,15.29,0.8399999999999999,-0.7399999999999984,15.192,15.89,14.88,1.0099999999999998,-0.8100000000000005,15.37,15.99,15.0,0.9900000000000002,-0.7100000000000009,417738,588950,235885,353065,123084
2018-10-14,15.278,15.54,14.9,0.6399999999999988,-0.05000000000000071,15.434,15.66,15.25,0.41000000000000014,-0.2900000000000009,15.054,15.28,14.88,0.3999999999999986,-0.09999999999999964,15.24,15.61,14.91,0.6999999999999993,-0.5299999999999994,194068,274771,121223,153548,-120414
2018-10-21,15.072000000000001,15.31,14.94,0.370000000000001,0.370000000000001,15.322,15.47,15.25,0.22000000000000064,0.1800000000000015,14.916,15.18,14.78,0.40000000000000036,0.40000000000000036,15.11,15.23,14.83,0.40000000000000036,0.05000000000000071,244891,420208,158041,262167,-86493
2018-10-28,15.496,16.07,15.1,0.9700000000000006,0.620000000000001,15.834,16.26,15.41,0.8500000000000014,0.5399999999999991,15.146,15.65,14.55,1.0999999999999996,0.40000000000000036,15.524,16.0,15.19,0.8100000000000005,0.28000000000000114,337881,891492,147083,744409,-2281
2018-11-04,15.478,15.74,15.24,0.5,-0.2400000000000002,15.63,15.83,15.5,0.33000000000000007,-0.21000000000000085,15.306000000000001,15.4,15.14,0.2599999999999998,-0.16000000000000014,15.452,15.68,15.24,0.4399999999999995,-0.41999999999999993,195595,246006,109445,136561,-88111
2018-11-11,15.024,15.24,14.84,0.40000000000000036,-0.370000000000001,15.166,15.42,14.98,0.4399999999999995,-0.3699999999999992,14.766,15.12,14.56,0.5599999999999987,-0.5599999999999987,14.921999999999999,15.12,14.58,0.5399999999999991,-0.5399999999999991,241061,280545,170858,109687,32879
2018-11-18,14.532499999999999,14.68,14.4,0.27999999999999936,0.27999999999999936,14.66,14.77,14.49,0.27999999999999936,0.27999999999999936,14.4325,14.51,14.28,0.23000000000000043,0.23000000000000043,14.5775,14.68,14.43,0.25,0.25,159598,250485,61737,188748,61769
2018-11-25,15.065999999999999,15.36,14.77,0.5899999999999999,0.33999999999999986,15.24,15.42,14.99,0.4299999999999997,0.11999999999999922,14.874,15.16,14.74,0.41999999999999993,0.11999999999999922,15.126,15.38,14.91,0.47000000000000064,0.16000000000000014,327184,547176,146903,400273,-559
2018-12-02,14.7125,15.04,14.05,0.9899999999999984,-0.9899999999999984,14.98,15.17,14.79,0.3800000000000008,-0.3800000000000008,14.35,14.89,13.86,1.0300000000000011,-1.0300000000000011,14.6175,15.0,14.01,0.9900000000000002,-0.4299999999999997,453185,645377,287391,357986,190565
2018-12-09,14.427999999999999,14.67,14.15,0.5199999999999996,-0.5199999999999996,14.572,14.85,14.16,0.6899999999999995,-0.6799999999999997,14.154,14.52,13.7,0.8200000000000003,-0.47000000000000064,14.225999999999999,14.52,13.73,0.7899999999999991,-0.7099999999999991,210820,327577,123851,203726,-74340
2018-12-16,13.552,13.91,13.19,0.7200000000000006,-0.6500000000000004,13.728,14.07,13.26,0.8100000000000005,-0.8100000000000005,13.326,13.64,13.05,0.5899999999999999,-0.5899999999999999,13.388,13.83,13.07,0.7599999999999998,-0.7599999999999998,271306,657924,136007,521917,-42231
2018-12-23,13.0625,13.12,13.01,0.10999999999999943,0.02999999999999936,13.235,13.4,13.01,0.39000000000000057,0.2599999999999998,12.805,12.9,12.63,0.2699999999999996,0.08999999999999986,13.08,13.17,12.99,0.17999999999999972,0.11999999999999922,300517,365617,252092,113525,-42777
2018-12-30,13.165,13.5,13.0,0.5,0.5,13.52,14.11,13.22,0.8899999999999988,0.879999999999999,13.0275,13.38,12.77,0.6100000000000012,0.4300000000000015,13.3825,13.97,13.0,0.9700000000000006,0.8800000000000008,205420,266660,157844,108816,42166
2019-01-06,14.162,14.34,14.05,0.28999999999999915,0.08000000000000007,14.378,14.47,14.31,0.16000000000000014,0.10000000000000142,13.974,14.21,13.76,0.45000000000000107,0.25,14.225999999999999,14.35,14.08,0.2699999999999996,0.05000000000000071,263313,403748,113588,290160,-217962
2019-01-13,14.61,14.87,14.29,0.5800000000000001,0.5800000000000001,14.872499999999999,15.27,14.59,0.6799999999999997,0.6799999999999997,14.4875,14.81,14.19,0.620000000000001,0.620000000000001,14.817499999999999,15.18,14.59,0.5899999999999999,0.5899999999999999,214861,246391,172891,73500,38521
2019-01-20,15.018,15.15,14.83,0.3200000000000003,-0.13000000000000078,15.18,15.32,15.02,0.3000000000000007,0.10999999999999943,14.870000000000001,14.99,14.73,0.2599999999999998,-0.040000000000000924,15.05,15.26,14.86,0.40000000000000036,0.1899999999999995,181368,269447,93081,176366,1168
2019-01-27,15.437999999999999,15.61,15.2,0.41000000000000014,0.39000000000000057,15.656,15.88,15.46,0.41999999999999993,0.3999999999999986,15.315999999999999,15.45,15.2,0.25,0.22000000000000064,15.522,15.84,15.33,0.5099999999999998,0.4800000000000004,171237,256681,106091,150590,50176
2019-02-03,15.616,15.88,15.41,0.47000000000000064,-0.3800000000000008,15.74,15.89,15.67,0.22000000000000064,-0.08999999999999986,15.446,15.54,15.38,0.15999999999999837,-0.0799999999999983,15.618,15.78,15.49,0.28999999999999915,0.09999999999999964,100715,113649,75890,37759,-2586
2019-02-10,15.8425,15.93,15.77,0.16000000000000014,0.16000000000000014,16.0175,16.16,15.95,0.21000000000000085,0.21000000000000085,15.7925,15.81,15.77,0.040000000000000924,0.030000000000001137,15.9025,15.98,15.83,0.15000000000000036,0.15000000000000036,115548,205779,68263,137516,114479
2019-02-17,16.094,16.34,15.92,0.41999999999999993,0.41999999999999993,16.23,16.39,16.12,0.2699999999999996,0.2699999999999996,15.986,16.16,15.92,0.2400000000000002,0.019999999999999574,16.092,16.26,15.94,0.32000000000000206,-0.1399999999999988,113895,164565,83115,81450,-81450
2019-02-24,15.704,15.91,15.53,0.3800000000000008,-0.15000000000000036,15.84,16.06,15.68,0.379999999999999,-0.22999999999999865,15.411999999999999,15.68,15.07,0.6099999999999994,-0.25,15.664,15.76,15.54,0.22000000000000064,-0.019999999999999574,173978,302455,95895,206560,40995
2019-03-03,15.258000000000001,15.7,14.98,0.7199999999999989,-0.46999999999999886,15.444,15.79,15.22,0.5699999999999985,-0.23999999999999844,15.088000000000001,15.42,14.77,0.6500000000000004,-0.20999999999999908,15.256,15.54,15.02,0.5199999999999996,0.0799999999999983,135941,181672,97620,84052,-4555
2019-03-10,15.602,15.73,15.53,0.20000000000000107,0.16999999999999993,15.764,16.03,15.61,0.4200000000000017,0.4200000000000017,15.514,15.73,15.38,0.34999999999999964,0.28000000000000114,15.678,15.97,15.49,0.4800000000000004,0.4800000000000004,153935,265036,87172,177864,18167
2019-03-17,16.108,16.35,15.99,0.3600000000000012,0.0,16.312,16.5,16.11,0.39000000000000057,-0.08999999999999986,15.906,16.02,15.69,0.33000000000000007,-0.28000000000000114,16.13,16.44,15.95,0.490000000000002,-0.14000000000000057,180795,232104,128099,104005,-8459
2019-03-24,16.432,16.76,16.1,0.6600000000000001,0.48999999999999844,16.632,16.8,16.29,0.5100000000000016,0.4800000000000004,16.31,16.49,16.08,0.41000000000000014,0.240000000000002,16.503999999999998,16.72,16.24,0.4800000000000004,0.3200000000000003,161320,328498,88772,239726,10858
2019-03-31,16.826,17.26,16.59,0.6700000000000017,0.6700000000000017,17.002,17.32,16.62,0.6999999999999993,0.6799999999999997,16.74,17.18,16.37,0.8099999999999987,0.8099999999999987,16.948,17.31,16.59,0.7199999999999989,0.6999999999999993,116850,183903,79398,104505,33613
2019-04-07,17.412,17.66,17.12,0.5399999999999991,0.370000000000001,17.62,17.93,17.38,0.5500000000000007,0.5500000000000007,17.306,17.57,17.12,0.4499999999999993,0.4400000000000013,17.518,17.9,17.13,0.7699999999999996,0.7699999999999996,119367,155988,96062,59926,56981
2019-04-14,17.665,17.95,17.36,0.5899999999999999,-0.5899999999999999,17.7075,17.95,17.36,0.5899999999999999,-0.5899999999999999,17.384999999999998,17.78,16.83,0.9500000000000028,-0.9500000000000028,17.4725,17.8,17.04,0.7600000000000016,-0.7600000000000016,170746,241655,107036,134619,134619
2019-04-21,17.322,17.64,17.04,0.6000000000000014,0.6000000000000014,17.504,17.7,17.31,0.39000000000000057,0.33999999999999986,17.178,17.37,16.99,0.38000000000000256,0.38000000000000256,17.38,17.64,17.16,0.4800000000000004,0.25,100512,138380,85310,53070,-41118
2019-04-28,17.37,17.47,17.1,0.36999999999999744,0.019999999999999574,17.598,17.75,17.46,0.28999999999999915,0.09999999999999787,17.126,17.32,16.94,0.379999999999999,0.379999999999999,17.352,17.55,17.04,0.5100000000000016,0.39000000000000057,146117,197678,68235,129443,-116097
2019-05-05,17.09,17.32,16.93,0.39000000000000057,-0.39000000000000057,17.22,17.37,17.14,0.23000000000000043,-0.23000000000000043,16.938,17.04,16.82,0.21999999999999886,-0.10999999999999943,17.05,17.13,16.91,0.21999999999999886,-0.14000000000000057,112572,128731,102343,26388,-14739
2019-05-12,16.846,17.12,16.55,0.5700000000000003,-0.379999999999999,17.003999999999998,17.2,16.81,0.39000000000000057,-0.28000000000000114,16.692,16.87,16.49,0.38000000000000256,-0.33000000000000185,16.832,17.09,16.58,0.5100000000000016,-0.4400000000000013,109333,183650,84114,99536,-4589
2019-05-19,16.58,16.72,16.32,0.3999999999999986,-0.3999999999999986,16.64,16.83,16.34,0.48999999999999844,-0.48999999999999844,16.3825,16.61,16.15,0.46000000000000085,-0.45000000000000284,16.51,16.82,16.23,0.5899999999999999,-0.5,89379,127980,58058,69922,-55212
2019-05-26,16.068,16.3,15.91,0.39000000000000057,-0.28999999999999915,16.198,16.41,15.98,0.4299999999999997,-0.3099999999999987,15.908,16.01,15.82,0.19000000000000128,-0.1700000000000017,15.988,16.08,15.9,0.17999999999999794,-0.11999999999999922,108150,137741,91616,46125,-46125
2019-06-02,16.17,16.37,15.93,0.4400000000000013,0.4400000000000013,16.302,16.51,16.05,0.46000000000000085,0.370000000000001,16.018,16.33,15.81,0.5199999999999978,0.2599999999999998,16.194,16.37,16.03,0.33999999999999986,0.14999999999999858,77734,93150,51752,41398,-11950
2019-06-09,16.144000000000002,16.26,15.89,0.370000000000001,-0.370000000000001,16.253999999999998,16.41,15.9,0.5099999999999998,-0.4399999999999995,15.966,16.15,15.71,0.4399999999999977,-0.4399999999999977,16.058,16.33,15.8,0.5299999999999976,-0.5299999999999976,112907,166285,60519,105766,23453
2019-06-16,16.074,16.71,15.79,0.9200000000000017,0.8100000000000005,16.306,16.8,15.8,1.0,0.8000000000000007,15.878,16.18,15.57,0.6099999999999994,0.4299999999999997,16.128,16.6,15.73,0.870000000000001,0.40999999999999837,186060,291461,100905,190556,5900
2019-06-23,16.558,17.3,16.06,1.240000000000002,1.0100000000000016,16.88,17.55,16.34,1.2100000000000009,1.2100000000000009,16.458,17.19,15.98,1.2100000000000009,1.200000000000001,16.788,17.52,16.04,1.4800000000000004,1.4800000000000004,167243,288488,98854,189634,32973
2019-06-30,17.7875,18.04,17.55,0.48999999999999844,0.48999999999999844,18.1075,18.47,17.8,0.6699999999999982,0.6699999999999982,17.715,17.98,17.42,0.5599999999999987,0.5599999999999987,18.0225,18.37,17.68,0.6900000000000013,0.6900000000000013,130615,198233,104685,93548,91516
2019-07-07,17.951999999999998,18.23,17.66,0.5700000000000003,-0.370000000000001,18.056,18.29,17.91,0.379999999999999,-0.33999999999999986,17.7,17.98,17.45,0.5300000000000011,-0.33999999999999986,17.884,18.02,17.71,0.3099999999999987,-0.08999999999999986,92990,159994,60703,99291,-363
2019-07-14,17.856,17.94,17.78,0.16000000000000014,-0.05999999999999872,18.046,18.13,18.02,0.10999999999999943,0.10999999999999943,17.758,17.84,17.69,0.14999999999999858,-0.07000000000000028,17.946,18.12,17.83,0.2900000000000027,0.120000000000001,105137,152410,68240,84170,84170
2019-07-21,18.266000000000002,18.51,18.01,0.5,0.40000000000000213,18.546,19.04,18.24,0.8000000000000007,0.8000000000000007,18.16,18.51,17.94,0.5700000000000003,0.5300000000000011,18.458000000000002,19.01,18.05,0.9600000000000009,0.9600000000000009,108644,184627,66442,118185,109736
2019-07-28,18.802,19.62,17.75,1.870000000000001,-1.1499999999999986,18.936,19.65,17.75,1.8999999999999986,-1.5500000000000007,18.232,18.98,17.14,1.8399999999999999,-1.6799999999999997,18.47,19.29,17.34,1.9499999999999993,-1.9499999999999993,167298,196295,141425,54870,47967
2019-08-04,17.296,17.6,16.87,0.7300000000000004,-0.129999999999999,17.498,17.78,17.26,0.5199999999999996,-0.19000000000000128,17.104,17.3,16.78,0.5199999999999996,0.1999999999999993,17.284,17.66,17.03,0.629999999999999,0.23999999999999844,115894,172168,60249,111919,-111919
2019-08-11,17.286,17.69,17.04,0.6500000000000021,0.40000000000000213,17.578,18.04,17.14,0.8999999999999986,0.379999999999999,17.142,17.52,16.84,0.6799999999999997,0.23000000000000043,17.43,18.0,17.01,0.9899999999999984,0.4400000000000013,115621,227638,75444,152194,152194
2019-08-18,17.904,18.18,17.46,0.7199999999999989,-0.48999999999999844,18.042,18.22,17.71,0.509999999999998,-0.36999999999999744,17.642,18.0,17.18,0.8200000000000003,-0.6799999999999997,17.758,18.08,17.34,0.7399999999999984,-0.6500000000000021,143861,202536,117634,84902,84902
2019-08-25,17.5225,18.11,16.93,1.1799999999999997,0.6499999999999986,17.845,18.13,17.51,0.6199999999999974,0.4800000000000004,17.310000000000002,17.92,16.8,1.120000000000001,0.990000000000002,17.61,18.04,16.95,1.0899999999999999,1.0300000000000011,129110,171962,102824,69138,-69138
2019-09-01,18.088,18.2,17.86,0.33999999999999986,0.17999999999999972,18.252,18.51,18.13,0.38000000000000256,0.019999999999999574,17.79,18.09,17.16,0.9299999999999997,-0.5799999999999983,17.96,18.11,17.45,0.6600000000000001,-0.6400000000000006,132296,237316,75147,162169,129974
2019-09-08,17.983999999999998,18.36,17.39,0.9699999999999989,0.9699999999999989,18.302,18.49,18.07,0.41999999999999815,0.28999999999999915,17.578,18.04,17.2,0.8399999999999999,0.010000000000001563,17.968,18.43,17.26,1.1699999999999982,-0.5199999999999996,230403,316613,190380,126233,126233
2019-09-15,16.998,17.23,16.74,0.490000000000002,-0.490000000000002,17.176,17.47,16.9,0.5700000000000003,0.23999999999999844,16.666,16.85,16.36,0.490000000000002,-0.030000000000001137,16.934,17.08,16.77,0.3099999999999987,0.16999999999999815,485955,1383845,211986,1171859,34081
2019-09-22,17.088,17.16,16.9,0.26000000000000156,0.010000000000001563,17.233999999999998,17.36,17.13,0.23000000000000043,0.120000000000001,16.954,17.11,16.71,0.3999999999999986,0.3200000000000003,17.094,17.21,16.92,0.28999999999999915,0.2099999999999973,151207,305566,81240,224326,7247
2019-09-29,16.926,17.15,16.79,0.35999999999999943,-0.17999999999999972,17.108,17.29,16.94,0.34999999999999787,-0.08999999999999986,16.774,16.89,16.69,0.1999999999999993,-0.120000000000001,16.956,17.04,16.87,0.16999999999999815,0.05999999999999872,164904,260523,124376,136147,136147
2019-10-06,17.216,17.46,16.89,0.5700000000000003,0.5199999999999996,17.456,17.75,17.16,0.5899999999999999,0.5899999999999999,17.178,17.46,16.8,0.6600000000000001,0.5999999999999979,17.332,17.73,17.02,0.7100000000000009,0.7100000000000009,99150,120385,75493,44892,-44892
2019-10-13,17.884,18.36,17.5,0.8599999999999994,0.6499999999999986,18.172,18.55,17.86,0.6900000000000013,0.5700000000000003,17.836,18.36,17.48,0.879999999999999,0.879999999999999,18.062,18.52,17.55,0.9699999999999989,0.9699999999999989,91116,116494,76104,40390,-19043
2019-10-20,18.152,18.5,17.72,0.7800000000000011,-0.7399999999999984,18.37,18.63,17.95,0.6799999999999997,-0.2799999999999976,17.906,18.41,17.63,0.7800000000000011,-0.6600000000000001,18.13,18.45,17.75,0.6999999999999993,-0.16000000000000014,86478,160375,58684,101691,95356
2019-10-27,18.454,18.68,18.28,0.3999999999999986,0.14000000000000057,18.644,18.95,18.41,0.5399999999999991,0.07000000000000028,18.16,18.27,17.88,0.39000000000000057,0.129999999999999,18.456,18.55,18.37,0.17999999999999972,0.07000000000000028,97042,116338,66465,49873,-25117
