Date,NYMT_Open_average,NYMT_Open_max,NYMT_Open_min,NYMT_Open_volatility,NYMT_Open_change,NYMT_High_average,NYMT_High_max,NYMT_High_min,NYMT_High_volatility,NYMT_High_change,NYMT_Low_average,NYMT_Low_max,NYMT_Low_min,NYMT_Low_volatility,NYMT_Low_change,NYMT_Close_average,NYMT_Close_max,NYMT_Close_min,NYMT_Close_volatility,NYMT_Close_change,NYMT_Volume_average,NYMT_Volume_max,NYMT_Volume_min,NYMT_Volume_volatility,NYMT_Volume_change
2018-01-14,6.0520000000000005,6.11,6.0,0.11000000000000032,-0.08000000000000007,6.084,6.13,6.06,0.07000000000000028,-0.07000000000000028,6.012,6.03,6.0,0.03000000000000025,0.009999999999999787,6.029999999999999,6.06,6.01,0.04999999999999982,0.0,767297,1171718,468855,702863,-702863
2018-01-21,6.048,6.1,6.01,0.08999999999999986,-0.009999999999999787,6.072,6.12,6.01,0.11000000000000032,-0.11000000000000032,5.9799999999999995,6.02,5.86,0.15999999999999925,-0.15999999999999925,6.0120000000000005,6.08,5.87,0.20999999999999996,-0.20999999999999996,1025575,1703481,660198,1043283,879598
2018-01-28,5.694,5.86,5.48,0.3799999999999999,-0.3799999999999999,5.736000000000001,5.9,5.57,0.33000000000000007,-0.33000000000000007,5.6,5.8,5.42,0.3799999999999999,-0.3799999999999999,5.64,5.83,5.5,0.33000000000000007,-0.33000000000000007,1575869,2633325,1003997,1629328,1483336
2018-02-04,5.486,5.52,5.42,0.09999999999999964,0.08000000000000007,5.54,5.58,5.51,0.07000000000000028,0.020000000000000462,5.408,5.46,5.35,0.11000000000000032,0.0600000000000005,5.486,5.52,5.45,0.0699999999999994,0.03999999999999915,1250083,2419542,743815,1675727,-1675727
2018-02-11,5.609999999999999,5.73,5.52,0.21000000000000085,0.21000000000000085,5.6775,5.76,5.6,0.16000000000000014,0.16000000000000014,5.577500000000001,5.7,5.48,0.21999999999999975,0.21999999999999975,5.65,5.72,5.57,0.14999999999999947,0.14999999999999947,788644,859116,653295,205821,-47733
2018-02-18,5.694,5.72,5.65,0.0699999999999994,-0.009999999999999787,5.7540000000000004,5.79,5.72,0.07000000000000028,0.040000000000000036,5.63,5.7,5.54,0.16000000000000014,0.16000000000000014,5.662,5.76,5.54,0.21999999999999975,0.21999999999999975,926447,1529051,614245,914806,-442717
2018-02-25,5.668,5.9,5.5,0.40000000000000036,0.10000000000000053,5.75,6.04,5.57,0.46999999999999975,0.2400000000000002,5.592,5.87,5.47,0.40000000000000036,0.23000000000000043,5.6659999999999995,6.01,5.51,0.5,0.3700000000000001,2091193,7067446,651096,6416350,6416350
2018-03-04,6.002,6.02,5.98,0.03999999999999915,-0.019999999999999574,6.054,6.09,6.0,0.08999999999999986,0.03000000000000025,5.928,5.99,5.88,0.11000000000000032,0.11000000000000032,6.018,6.05,5.97,0.08000000000000007,0.0,5920406,21205568,1521037,19684531,-19357678
2018-03-11,6.03,6.07,5.98,0.08999999999999986,-0.08000000000000007,6.058,6.09,5.99,0.09999999999999964,-0.08999999999999986,5.968,6.02,5.92,0.09999999999999964,-0.08999999999999986,6.01,6.06,5.96,0.09999999999999964,-0.08999999999999986,2241251,3960650,1271211,2689439,-126280
2018-03-18,5.964,5.99,5.93,0.0600000000000005,-0.009999999999999787,6.002,6.02,5.98,0.03999999999999915,-0.019999999999999574,5.92,5.93,5.91,0.019999999999999574,0.009999999999999787,5.95,5.99,5.92,0.07000000000000028,0.04999999999999982,1328341,1609706,1112199,497507,497507
