Date,US Coffee CCommodity_Open_average,US Coffee CCommodity_Open_max,US Coffee CCommodity_Open_min,US Coffee CCommodity_Open_volatility,US Coffee CCommodity_Open_change,US Coffee CCommodity_High_average,US Coffee CCommodity_High_max,US Coffee CCommodity_High_min,US Coffee CCommodity_High_volatility,US Coffee CCommodity_High_change,US Coffee CCommodity_Low_average,US Coffee CCommodity_Low_max,US Coffee CCommodity_Low_min,US Coffee CCommodity_Low_volatility,US Coffee CCommodity_Low_change,US Coffee CCommodity_Close_average,US Coffee CCommodity_Close_max,US Coffee CCommodity_Close_min,US Coffee CCommodity_Close_volatility,US Coffee CCommodity_Close_change,US Coffee CCommodity_Volume_average,US Coffee CCommodity_Volume_max,US Coffee CCommodity_Volume_min,US Coffee CCommodity_Volume_volatility,US Coffee CCommodity_Volume_change
2018-04-29,121.71,122.85,120.05,2.799999999999997,0.4000000000000057,121.86,122.85,120.45,2.3999999999999915,-0.3499999999999943,121.71,122.85,120.05,2.799999999999997,0.4000000000000057,121.5,122.6,120.45,2.1499999999999915,-0.20000000000000284,6,20,1,19,-19
2018-05-06,116.64999999999999,119.55,115.35,4.200000000000003,-4.200000000000003,116.86,119.55,115.5,4.049999999999997,-3.1499999999999915,116.38,118.45,115.1,3.3500000000000085,-3.3500000000000085,116.36,118.2,115.25,2.950000000000003,-2.950000000000003,8,16,0,16,3
2018-05-13,114.14,114.75,113.65,1.0999999999999943,0.29999999999999716,114.14,114.75,113.65,1.0999999999999943,0.29999999999999716,113.42,113.95,112.45,1.5,0.29999999999999716,113.52,113.95,112.9,1.0499999999999972,0.29999999999999716,1,2,0,2,2
2018-05-20,119.85,120.6,118.0,2.5999999999999943,2.5999999999999943,120.91,121.45,120.6,0.8500000000000085,0.10000000000000853,118.91,119.55,117.85,1.7000000000000028,1.25,120.27,120.85,119.35,1.5,0.20000000000000284,21296,26839,12511,14328,-13411
2018-05-27,120.9625,123.9,119.75,4.150000000000006,4.1000000000000085,122.925,124.95,120.5,4.450000000000003,4.450000000000003,120.425,122.35,119.35,3.0,3.0,121.75,123.7,120.25,3.450000000000003,2.5,31255,38338,17873,20465,18267
2018-06-03,119.46,122.55,116.05,6.5,-6.5,120.13,123.15,117.45,5.700000000000003,-5.700000000000003,117.91000000000001,120.9,115.65,5.25,-5.25,118.43,121.5,115.7,5.799999999999997,-4.25,37658,48601,28571,20030,6365
2018-06-10,116.73,117.25,115.65,1.5999999999999943,-1.5999999999999943,117.21000000000001,118.05,115.65,2.3999999999999915,-2.3999999999999915,115.87,116.75,114.6,2.1500000000000057,-1.6500000000000057,116.34,117.35,115.2,2.1499999999999915,-1.8999999999999915,29791,44332,17155,27177,-27177
2018-06-17,114.26,115.4,113.75,1.6500000000000057,-1.6500000000000057,114.57,115.8,113.75,2.049999999999997,-1.6499999999999915,113.14,114.3,112.0,2.299999999999997,-0.8999999999999915,113.73,114.45,112.6,1.8500000000000085,-0.6000000000000085,6993,12999,38,12961,-10358
2018-06-24,113.53,114.8,112.0,2.799999999999997,-1.2000000000000028,113.92,115.8,112.0,3.799999999999997,-1.6999999999999886,113.16,114.05,112.0,2.049999999999997,-0.9500000000000028,113.38,114.8,111.5,3.299999999999997,-2.6500000000000057,23,40,12,28,-24
2018-07-01,107.675,109.75,106.2,3.549999999999997,-2.25,108.35,109.75,106.3,3.450000000000003,-0.8499999999999943,107.15,108.45,106.2,2.25,-1.4500000000000028,108.425,111.25,106.3,4.950000000000003,3.450000000000003,38,134,2,132,-132
2018-07-08,109.87,112.2,108.15,4.049999999999997,-4.049999999999997,110.06,112.2,108.25,3.950000000000003,-3.950000000000003,109.64,112.2,107.15,5.049999999999997,-5.049999999999997,109.82000000000001,112.2,107.05,5.150000000000006,-5.150000000000006,3,8,0,8,6
2018-07-15,106.67,108.3,105.25,3.049999999999997,0.8499999999999943,107.22,111.05,105.25,5.799999999999997,3.5999999999999943,106.63,108.1,105.25,2.8499999999999943,0.6499999999999915,106.73,110.65,104.6,6.050000000000011,3.200000000000003,3433,17121,0,17121,17121
2018-07-22,110.94,111.75,109.5,2.25,-1.5499999999999972,112.15,113.2,110.85,2.3500000000000085,-2.1500000000000057,109.74000000000001,110.7,108.7,2.0,-2.0,110.72,111.65,109.55,2.1000000000000085,-1.2000000000000028,20133,23940,12840,11100,-2848
2018-07-29,109.34,111.4,107.05,4.3500000000000085,-3.450000000000003,110.48,113.4,108.05,5.3500000000000085,-4.650000000000006,107.92,109.65,106.0,3.6500000000000057,-2.950000000000003,108.76,111.4,106.7,4.700000000000003,-3.6500000000000057,31560,34482,26838,7644,-7323
2018-08-05,108.01,108.85,107.2,1.6499999999999915,-0.45000000000000284,109.06,110.25,107.6,2.6500000000000057,-2.5500000000000114,107.11,108.45,106.4,2.049999999999997,-0.7999999999999972,108.06,109.05,107.0,2.049999999999997,-1.75,36399,47050,24426,22624,18910
2018-08-12,104.7,107.05,102.3,4.75,-4.75,105.17,107.25,102.55,4.700000000000003,-4.700000000000003,102.61,105.05,100.25,4.799999999999997,-4.099999999999994,103.32000000000001,106.25,101.2,5.049999999999997,-5.049999999999997,27953,46199,11694,34505,-34505
2018-08-19,98.13,101.2,96.4,4.799999999999997,-2.8500000000000085,99.66,101.75,98.25,3.5,-0.7000000000000028,96.76,98.35,95.45,2.8999999999999915,1.3999999999999915,97.87,100.55,96.4,4.1499999999999915,3.299999999999997,8247,15577,28,15549,-15549
2018-08-26,99.86,101.95,98.1,3.8500000000000085,-3.8500000000000085,100.02,102.25,98.1,4.150000000000006,-4.1000000000000085,99.56,101.95,98.1,3.8500000000000085,-3.8500000000000085,99.36,101.85,98.1,3.75,-3.75,31,85,6,79,-62
2018-09-02,98.57499999999999,100.1,96.35,3.75,2.450000000000003,98.57499999999999,100.1,96.35,3.75,2.450000000000003,98.38749999999999,100.1,95.6,4.5,3.200000000000003,98.65,100.1,97.75,2.3499999999999943,1.0499999999999972,1,2,0,2,-1
2018-09-09,96.75,97.5,95.45,2.049999999999997,-2.049999999999997,96.95,97.8,95.45,2.3499999999999943,-2.049999999999997,96.71,97.5,95.25,2.25,-2.25,96.68,97.85,95.45,2.3999999999999915,-2.049999999999997,4,17,0,17,17
2018-09-16,95.9,99.45,92.0,7.450000000000003,4.3500000000000085,97.15,100.75,92.0,8.75,5.650000000000006,95.13,98.3,92.0,6.299999999999997,4.799999999999997,96.36,99.9,92.0,7.900000000000006,6.450000000000003,13053,26432,0,26432,23554
2018-09-23,98.33,99.7,97.3,2.4000000000000057,-0.5499999999999972,99.95,103.45,98.05,5.400000000000006,3.3500000000000085,97.35,98.75,96.55,2.200000000000003,0.9000000000000057,99.02,102.45,97.1,5.3500000000000085,3.950000000000003,19036,34024,13464,20560,19679
2018-09-30,104.99000000000001,107.65,102.05,5.6000000000000085,4.799999999999997,108.12,110.8,103.45,7.349999999999994,5.950000000000003,104.1,106.75,101.1,5.650000000000006,5.349999999999994,106.47,108.95,102.2,6.75,6.75,32131,43058,22831,20227,-3427
2018-10-07,112.24,113.65,110.6,3.0500000000000114,2.9000000000000057,114.17,116.8,112.95,3.8499999999999943,3.8499999999999943,110.95,112.55,109.75,2.799999999999997,2.0999999999999943,113.27,116.55,111.85,4.700000000000003,4.700000000000003,34154,40725,29184,11541,-6040
2018-10-14,119.69,122.55,116.9,5.6499999999999915,4.849999999999994,122.48,125.5,119.7,5.799999999999997,5.799999999999997,118.48,120.9,116.8,4.1000000000000085,4.0,120.74,122.55,117.65,4.8999999999999915,2.75,38142,45208,26410,18798,-18798
2018-10-21,120.3,121.9,117.65,4.25,-0.9000000000000057,122.8,124.35,121.65,2.6999999999999886,0.7000000000000028,118.47,120.0,116.35,3.6500000000000057,1.7999999999999972,119.96000000000001,121.15,117.65,3.5,2.0,30305,39366,24476,14890,3068
2018-10-28,115.77,120.1,112.35,7.75,-1.4499999999999886,118.31,122.8,113.5,9.299999999999997,-1.5,113.63,118.1,111.35,6.75,4.1499999999999915,115.44,120.05,112.4,7.6499999999999915,5.799999999999997,37246,53357,26183,27174,-3093
2018-11-04,116.33,119.25,114.1,5.150000000000006,-3.0,117.45,119.3,115.9,3.3999999999999915,-2.8999999999999915,114.25,116.25,113.1,3.1500000000000057,-2.549999999999997,115.28999999999999,117.1,113.25,3.8499999999999943,-3.25,35424,37336,33310,4026,-1507
2018-11-11,111.23,113.85,109.2,4.6499999999999915,-3.549999999999997,112.71,113.85,110.25,3.5999999999999943,-1.0499999999999972,109.01,109.85,107.55,2.299999999999997,0.19999999999998863,110.93,112.65,109.2,3.450000000000003,2.4499999999999886,17302,30307,4189,26118,-26118
2018-11-18,111.45,112.25,110.15,2.0999999999999943,-1.75,111.8625,113.0,110.15,2.8499999999999943,-2.8499999999999943,108.9,110.1,106.7,3.3999999999999915,-2.3499999999999943,110.1125,112.35,107.15,5.199999999999989,-5.199999999999989,2880,6189,143,6046,-5726
2018-11-25,108.37,110.4,107.15,3.25,1.3499999999999943,108.91,110.4,107.55,2.8500000000000085,0.9500000000000028,107.04,109.3,104.0,5.299999999999997,-2.200000000000003,107.67,110.1,103.25,6.849999999999994,-3.75,23,38,13,25,7
2018-12-02,101.33,103.5,98.8,4.700000000000003,-4.700000000000003,101.47,103.5,98.8,4.700000000000003,-4.700000000000003,101.1,103.5,98.8,4.700000000000003,-4.700000000000003,101.16,103.5,98.8,4.700000000000003,-4.700000000000003,25,101,0,101,0
2018-12-09,98.93,100.3,96.95,3.3499999999999943,-3.049999999999997,98.98,100.3,96.95,3.3499999999999943,-3.299999999999997,98.77,100.3,96.95,3.3499999999999943,-3.049999999999997,98.32000000000001,100.45,96.95,3.5,-3.5,11,23,0,23,-16
2018-12-16,99.34,102.5,95.75,6.75,4.450000000000003,100.22,102.75,95.75,7.0,4.6000000000000085,98.06,100.5,95.75,4.75,3.3500000000000085,98.42,102.5,94.35,8.150000000000006,5.0,9712,18603,3,18600,13826
2018-12-23,101.8375,103.7,99.7,4.0,2.049999999999997,103.2375,104.0,102.4,1.5999999999999943,0.3499999999999943,100.325,100.9,99.65,1.25,0.75,102.2,103.9,100.95,2.950000000000003,-1.25,11145,14522,8821,5701,206
2018-12-30,101.0875,102.3,99.5,2.799999999999997,1.3499999999999943,102.725,103.25,102.0,1.25,1.0,99.625,100.4,99.3,1.1000000000000085,1.1000000000000085,101.275,102.15,99.5,2.6500000000000057,-0.25,17881,22181,11741,10440,4374
2019-01-06,103.68,105.0,101.5,3.5,2.5,105.42999999999999,106.85,103.45,3.3999999999999915,1.3499999999999943,102.74,104.35,101.15,3.1999999999999886,1.3499999999999943,104.24,105.3,102.75,2.549999999999997,1.0999999999999943,23746,32987,15307,17680,9571
2019-01-13,102.36,103.4,100.9,2.5,-0.5500000000000114,103.83,106.2,102.9,3.299999999999997,2.6500000000000057,101.39,102.6,100.4,2.1999999999999886,1.0499999999999972,102.76,104.95,101.3,3.6500000000000057,2.200000000000003,20726,27462,16710,10752,10752
2019-01-20,104.4,106.1,102.9,3.1999999999999886,1.1999999999999886,105.75,107.15,104.0,3.1500000000000057,1.4000000000000057,103.3375,105.2,102.3,2.9000000000000057,2.4000000000000057,104.7125,106.8,103.35,3.450000000000003,3.450000000000003,21135,26253,16628,9625,7014
2019-01-27,103.95,106.15,102.3,3.8500000000000085,0.5,105.16,107.0,103.3,3.700000000000003,1.2000000000000028,102.3,103.55,101.55,2.0,2.0,103.39,105.9,102.1,3.8000000000000114,1.0499999999999972,23892,31555,12753,18802,-3539
2019-02-03,104.75,105.8,103.8,2.0,0.45000000000000284,105.7,106.35,104.75,1.5999999999999943,-1.5999999999999943,103.53,104.35,102.25,2.0999999999999943,-1.0,104.57,105.6,102.6,3.0,-3.0,30352,39198,21214,17984,10544
2019-02-10,100.09,102.6,97.8,4.799999999999997,-4.799999999999997,100.6,102.7,98.85,3.8500000000000085,-3.8500000000000085,98.58,99.9,97.05,2.8500000000000085,-2.3999999999999915,99.07000000000001,100.45,97.85,2.6000000000000085,-2.25,27339,41306,17476,23830,-22166
2019-02-17,97.1875,97.65,96.5,1.1500000000000057,-1.1500000000000057,97.7,98.3,96.95,1.3499999999999943,-1.3499999999999943,96.1625,96.45,96.0,0.45000000000000284,0.3500000000000085,96.825,97.55,96.1,1.4500000000000028,-0.75,3522,13803,30,13773,-13773
2019-02-24,95.78,97.5,93.95,3.549999999999997,1.1500000000000057,96.62,97.5,95.55,1.9500000000000028,0.25,95.2,97.5,93.6,3.9000000000000057,1.25,95.56,96.95,93.55,3.4000000000000057,0.5499999999999972,29,68,8,60,-4
2019-03-03,97.17,99.85,94.5,5.349999999999994,-2.0,97.52,100.1,95.25,4.849999999999994,-1.25,96.53,98.35,94.5,3.8499999999999943,-2.0,96.23,98.4,94.1,4.300000000000011,1.2000000000000028,2,11,0,11,-9
2019-03-10,96.262,98.08,94.55,3.530000000000001,-0.7999999999999972,96.756,98.3,94.55,3.75,-0.45000000000000284,95.49,97.05,94.05,3.0,-0.45000000000000284,95.84,97.65,92.8,4.8500000000000085,0.3500000000000085,1,6,0,6,0
2019-03-17,96.126,97.15,94.85,2.3000000000000114,-2.1500000000000057,96.874,97.97,95.5,2.469999999999999,-2.469999999999999,95.08,96.5,93.65,2.8499999999999943,-2.6999999999999886,95.38,96.85,93.9,2.9499999999999886,-2.9499999999999886,12370,24995,0,24995,17911
2019-03-24,94.14,95.05,93.4,1.6499999999999915,0.5999999999999943,95.47,96.4,94.6,1.8000000000000114,0.8000000000000114,93.38,94.2,92.6,1.6000000000000085,1.6000000000000085,94.39,95.35,93.85,1.5,0.25,25070,31136,21783,9353,-1325
2019-03-31,93.61,95.2,91.65,3.549999999999997,0.75,95.17999999999999,96.95,92.55,4.400000000000006,0.9500000000000028,92.35,94.5,91.25,3.25,1.3999999999999915,93.52,95.35,91.65,3.6999999999999886,1.1000000000000085,38154,48271,22447,25824,-5009
2019-04-07,93.03,94.1,90.8,3.299999999999997,-2.4000000000000057,93.72,94.85,91.15,3.6999999999999886,-2.6499999999999915,91.56,93.15,89.35,3.8000000000000114,-2.700000000000003,92.3,94.25,90.25,4.0,-2.549999999999997,41468,62045,28264,33781,-1395
2019-04-14,89.575,91.05,87.05,4.0,-2.950000000000003,91.375,91.7,90.75,0.9500000000000028,-0.20000000000000284,88.25,89.85,86.35,3.5,-2.8499999999999943,89.7875,91.4,87.05,4.3500000000000085,-1.2000000000000028,23970,34575,15144,19431,-19431
2019-04-21,91.61,92.0,90.5,1.5,1.5,92.32000000000001,93.2,92.0,1.2000000000000028,-0.7999999999999972,90.84,91.85,90.1,1.75,1.3499999999999943,91.56,92.7,90.45,2.25,1.6000000000000085,222,583,33,550,-550
2019-04-28,91.116,91.75,89.8,1.9500000000000028,-1.9500000000000028,91.98,93.85,89.8,4.049999999999997,-2.0,90.846,91.7,89.6,2.1000000000000085,-1.2000000000000028,90.726,91.85,89.25,2.5999999999999943,-2.0999999999999943,33,126,0,126,-23
2019-05-05,89.24,93.5,87.6,5.900000000000006,-4.650000000000006,89.24,93.5,87.6,5.900000000000006,-4.650000000000006,88.046,89.43,87.0,2.430000000000007,-0.5800000000000125,88.61,90.25,86.65,3.5999999999999943,-0.7999999999999972,7,26,0,26,1
2019-05-12,89.756,90.75,88.05,2.700000000000003,-2.1500000000000057,90.52,92.6,88.05,4.549999999999997,-2.450000000000003,89.442,90.63,88.05,2.5799999999999983,-0.7800000000000011,89.928,91.58,87.35,4.230000000000004,-2.680000000000007,3,14,0,14,14
2019-05-19,91.17,93.5,88.15,5.349999999999994,5.349999999999994,92.88,95.0,88.2,6.799999999999997,6.799999999999997,89.91,92.6,86.75,5.849999999999994,5.849999999999994,91.94,93.5,88.25,5.25,5.049999999999997,23162,32021,41,31980,27471
2019-05-26,98.025,102.1,93.2,8.899999999999991,8.899999999999991,101.1875,105.3,96.45,8.849999999999994,8.849999999999994,96.7875,99.5,92.65,6.849999999999994,6.3999999999999915,100.625,104.6,96.05,8.549999999999997,8.549999999999997,43755,51085,36411,14674,10839
2019-06-02,102.89999999999999,105.35,99.0,6.349999999999994,-2.799999999999997,104.65,106.15,102.55,3.6000000000000085,-2.3500000000000085,100.45,103.0,97.9,5.099999999999994,-2.950000000000003,102.3,105.65,99.1,6.550000000000011,-2.799999999999997,46074,60415,35111,25304,-19859
2019-06-09,98.38,100.15,97.15,3.0,-2.75,99.62,100.75,98.0,2.75,-2.75,96.95,98.0,95.85,2.1500000000000057,-2.1500000000000057,97.6,99.05,96.0,3.049999999999997,-2.5999999999999943,34666,46331,27578,18753,-18753
2019-06-16,97.23,102.05,94.45,7.599999999999994,6.25,98.67999999999999,102.05,96.0,6.049999999999997,5.25,96.12,99.4,94.0,5.400000000000006,4.550000000000011,97.49,101.05,94.3,6.75,3.75,7325,15748,277,15471,-15471
2019-06-23,103.82000000000001,106.9,99.3,7.6000000000000085,7.6000000000000085,105.94,109.0,102.4,6.599999999999994,6.599999999999994,103.56,106.35,99.0,7.349999999999994,7.349999999999994,105.43,108.25,102.0,6.25,6.25,85,218,16,202,-168
2019-06-30,111.38749999999999,112.55,110.1,2.450000000000003,0.0,111.9,112.55,110.35,2.200000000000003,0.0,109.225,110.4,108.3,2.1000000000000085,0.8000000000000114,110.025,112.25,108.25,4.0,-0.7000000000000028,38,88,5,83,-32
2019-07-07,108.08200000000001,113.05,106.05,7.0,-5.849999999999994,108.916,113.05,106.05,7.0,-5.170000000000002,105.712,106.08,105.35,0.730000000000004,0.5799999999999983,106.172,108.0,104.75,3.25,1.8299999999999983,5,27,0,27,-27
2019-07-14,107.412,110.18,105.3,4.88000000000001,2.1300000000000097,108.782,110.65,105.3,5.3500000000000085,-0.7700000000000102,105.562,107.03,104.53,2.5,2.5,107.532,109.98,106.03,3.950000000000003,-2.8599999999999994,0,2,0,2,0
2019-07-21,103.25,106.7,100.6,6.1000000000000085,-6.1000000000000085,104.31,108.0,101.65,6.349999999999994,-5.349999999999994,101.41,105.0,99.05,5.950000000000003,-5.950000000000003,101.76,105.1,99.75,5.349999999999994,-5.349999999999994,24896,31143,19290,11853,8332
2019-07-28,98.98,101.05,97.15,3.8999999999999915,-2.5999999999999943,100.29,102.45,98.45,4.0,-3.5,97.76,98.8,96.4,2.3999999999999915,-2.0,99.14,101.15,97.25,3.9000000000000057,-3.0,23593,25632,19260,6372,-1430
2019-08-04,97.09,98.3,95.75,2.549999999999997,-1.0999999999999943,98.23,98.9,97.7,1.2000000000000028,-0.6000000000000085,95.75,96.65,94.3,2.3500000000000085,2.3500000000000085,96.86,97.4,95.65,1.75,1.6499999999999915,28727,35696,24429,11267,6682
2019-08-11,95.21000000000001,97.2,93.7,3.5,-2.299999999999997,96.2,97.25,95.05,2.200000000000003,-2.200000000000003,93.46000000000001,94.15,92.6,1.5500000000000114,-0.8000000000000114,94.39,96.35,92.85,3.5,-0.9000000000000057,21134,40125,5806,34319,-34319
2019-08-18,92.36,93.15,91.35,1.8000000000000114,0.04999999999999716,93.14999999999999,93.85,91.8,2.049999999999997,-0.8000000000000114,91.31,92.25,89.6,2.6500000000000057,0.9500000000000028,92.31,93.5,91.15,2.3499999999999943,1.4499999999999886,7399,16534,21,16513,-8213
2019-08-25,93.13,93.85,92.15,1.6999999999999886,1.1499999999999915,93.85,94.85,93.3,1.5499999999999972,-1.5499999999999972,93.01,93.4,92.15,1.25,1.1499999999999915,93.53,94.2,91.9,2.299999999999997,-0.5500000000000114,13,28,8,20,-20
2019-09-01,95.77250000000001,96.88,95.18,1.6999999999999886,-0.04999999999999716,97.0875,97.45,96.6,0.8500000000000085,0.75,94.9675,95.53,94.23,1.2999999999999972,0.7999999999999972,96.02,96.8,95.08,1.7199999999999989,1.2199999999999989,0,0,0,0,0
2019-09-08,100.524,103.23,96.88,6.3500000000000085,6.3500000000000085,102.01,103.85,99.2,4.6499999999999915,4.3999999999999915,99.56400000000001,102.08,95.38,6.700000000000003,6.700000000000003,101.33800000000001,103.48,98.8,4.680000000000007,3.680000000000007,0,1,0,1,0
2019-09-15,101.056,103.6,98.5,5.099999999999994,-3.5,102.256,104.9,99.75,5.150000000000006,-5.150000000000006,99.588,101.68,98.05,3.6300000000000097,-3.6300000000000097,100.372,103.83,98.35,5.480000000000004,-5.429999999999993,7923,22016,0,22016,22016
2019-09-22,99.63,101.4,98.5,2.9000000000000057,2.0,101.52,102.9,100.35,2.5500000000000114,1.0,98.86,100.4,97.25,3.1500000000000057,2.25,100.17,100.95,99.0,1.9500000000000028,1.9000000000000057,17429,24939,13620,11319,-3032
2019-09-29,101.02,102.05,100.5,1.5499999999999972,1.5499999999999972,102.23,102.9,101.6,1.3000000000000114,0.04999999999999716,99.35000000000001,100.15,98.5,1.6500000000000057,-0.7999999999999972,100.83,102.05,99.0,3.049999999999997,-2.1500000000000057,19433,23556,13658,9898,1810
2019-10-06,96.3,98.9,94.25,4.650000000000006,-4.650000000000006,96.8,99.15,94.35,4.800000000000011,-4.800000000000011,94.48,96.6,92.2,4.3999999999999915,-4.3999999999999915,95.07000000000001,97.0,93.5,3.5,-3.299999999999997,27226,31307,18927,12380,-48
2019-10-13,93.71000000000001,94.9,92.65,2.25,-0.8499999999999943,95.26,96.2,94.4,1.7999999999999972,0.6000000000000085,92.9,93.95,92.25,1.7000000000000028,-0.8500000000000085,94.29,95.7,92.9,2.799999999999997,0.8500000000000085,22148,24920,19941,4979,4504
2019-10-20,96.76,98.8,95.55,3.25,-0.3999999999999915,98.66,99.85,97.0,2.8499999999999943,2.8499999999999943,95.82000000000001,97.4,94.5,2.9000000000000057,1.1500000000000057,97.78,99.45,96.35,3.1000000000000085,3.1000000000000085,23522,31372,18746,12626,9181
2019-10-27,99.98,102.15,98.7,3.450000000000003,3.0,101.89999999999999,104.3,100.35,3.950000000000003,3.5,98.89,101.1,97.05,4.049999999999997,2.8999999999999915,100.95,104.0,98.95,5.049999999999997,3.5,28997,31183,26594,4589,4589
2019-11-03,105.99,108.75,103.55,5.200000000000003,4.75,107.7,109.9,104.75,5.150000000000006,5.150000000000006,105.13,108.3,102.65,5.6499999999999915,5.6499999999999915,107.2,109.45,103.65,5.799999999999997,5.799999999999997,45945,54063,38484,15579,-3041
2019-11-10,107.16,108.3,105.65,2.6499999999999915,-0.7000000000000028,108.4,109.55,107.45,2.0999999999999943,-1.0,105.61,106.6,104.8,1.7999999999999972,0.09999999999999432,106.75,108.05,105.6,2.450000000000003,0.15000000000000568,24516,41346,10116,31230,-31230
2019-11-17,108.05,114.2,105.3,8.900000000000006,8.650000000000006,110.77,115.75,106.6,9.150000000000006,7.299999999999997,107.02,113.9,102.5,11.400000000000006,8.75,109.56,115.25,102.7,12.549999999999997,9.049999999999997,7808,19432,61,19371,-18851
2019-11-24,116.77000000000001,117.95,114.45,3.5,3.5,118.1125,118.9,117.75,1.1500000000000057,0.20000000000000284,115.8075,117.95,114.45,3.5,3.5,117.3825,118.55,115.7,2.8499999999999943,0.75,27,63,0,63,35
