Date,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_Open_average,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_Open_max,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_Open_min,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_Open_volatility,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_Open_change,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_High_average,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_High_max,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_High_min,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_High_volatility,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_High_change,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_Low_average,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_Low_max,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_Low_min,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_Low_volatility,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_Low_change,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_Close_average,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_Close_max,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_Close_min,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_Close_volatility,Credit Suisse X-Links Monthly Pay 2xLeveraged AlerEtf_Close_change
2018-05-20,17.32,17.32,17.32,0.0,0.0,17.5,17.5,17.5,0.0,0.0,16.87,16.87,16.87,0.0,0.0,17.5,17.5,17.5,0.0,0.0
2018-05-27,18.32,18.32,18.32,0.0,0.0,18.32,18.32,18.32,0.0,0.0,17.99,17.99,17.99,0.0,0.0,18.05,18.05,18.05,0.0,0.0
2018-06-03,18.54,18.54,18.54,0.0,0.0,18.54,18.54,18.54,0.0,0.0,18.15,18.15,18.15,0.0,0.0,18.45,18.45,18.45,0.0,0.0
2018-06-10,17.49,17.49,17.49,0.0,0.0,17.49,17.49,17.49,0.0,0.0,16.82,16.82,16.82,0.0,0.0,16.82,16.82,16.82,0.0,0.0
2018-06-17,17.66,17.66,17.66,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.66,17.66,17.66,0.0,0.0,17.75,17.75,17.75,0.0,0.0
2018-06-24,16.93,16.93,16.93,0.0,0.0,16.93,16.93,16.93,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.84,16.84,16.84,0.0,0.0
2018-07-01,16.46,16.46,16.46,0.0,0.0,16.58,16.58,16.58,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.58,16.58,16.58,0.0,0.0
2018-07-08,17.48,17.48,17.48,0.0,0.0,17.48,17.48,17.48,0.0,0.0,17.0,17.0,17.0,0.0,0.0,17.3,17.3,17.3,0.0,0.0
2018-07-15,17.53,17.53,17.53,0.0,0.0,17.53,17.53,17.53,0.0,0.0,17.53,17.53,17.53,0.0,0.0,17.53,17.53,17.53,0.0,0.0
2018-07-22,19.25,19.25,19.25,0.0,0.0,19.25,19.25,19.25,0.0,0.0,18.64,18.64,18.64,0.0,0.0,18.64,18.64,18.64,0.0,0.0
2018-07-29,19.91,19.91,19.91,0.0,0.0,20.4,20.4,20.4,0.0,0.0,19.91,19.91,19.91,0.0,0.0,20.08,20.08,20.08,0.0,0.0
2018-08-05,21.32,21.32,21.32,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0
2018-08-12,21.88,21.88,21.88,0.0,0.0,21.88,21.88,21.88,0.0,0.0,20.32,20.32,20.32,0.0,0.0,20.6,20.6,20.6,0.0,0.0
2018-08-19,21.0,21.0,21.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.85,20.85,20.85,0.0,0.0
2018-08-26,19.03,19.03,19.03,0.0,0.0,19.03,19.03,19.03,0.0,0.0,18.97,18.97,18.97,0.0,0.0,19.0,19.0,19.0,0.0,0.0
2018-09-02,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.44,19.44,19.44,0.0,0.0,19.44,19.44,19.44,0.0,0.0
2018-09-09,18.9,18.9,18.9,0.0,0.0,19.06,19.06,19.06,0.0,0.0,18.69,18.69,18.69,0.0,0.0,19.06,19.06,19.06,0.0,0.0
2018-09-16,18.75,18.75,18.75,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.64,18.64,18.64,0.0,0.0,18.64,18.64,18.64,0.0,0.0
2018-09-23,17.95,17.95,17.95,0.0,0.0,17.95,17.95,17.95,0.0,0.0,17.95,17.95,17.95,0.0,0.0,17.95,17.95,17.95,0.0,0.0
2018-09-30,18.46,18.46,18.46,0.0,0.0,18.9,18.9,18.9,0.0,0.0,18.46,18.46,18.46,0.0,0.0,18.9,18.9,18.9,0.0,0.0
2018-10-07,17.36,17.36,17.36,0.0,0.0,17.56,17.56,17.56,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.49,17.49,17.49,0.0,0.0
2018-10-14,17.79,17.79,17.79,0.0,0.0,17.79,17.79,17.79,0.0,0.0,17.79,17.79,17.79,0.0,0.0,17.79,17.79,17.79,0.0,0.0
2018-10-21,15.39,15.39,15.39,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.45,15.45,15.45,0.0,0.0
2018-10-28,15.72,15.72,15.72,0.0,0.0,15.72,15.72,15.72,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.44,15.44,15.44,0.0,0.0
2018-11-04,16.02,16.02,16.02,0.0,0.0,16.02,16.02,16.02,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.94,15.94,15.94,0.0,0.0
2018-11-11,15.2,15.2,15.2,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.11,15.11,15.11,0.0,0.0,15.11,15.11,15.11,0.0,0.0
2018-11-18,14.53,14.53,14.53,0.0,0.0,14.53,14.53,14.53,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.4,14.4,14.4,0.0,0.0
2018-11-25,14.89,14.89,14.89,0.0,0.0,14.89,14.89,14.89,0.0,0.0,14.75,14.75,14.75,0.0,0.0,14.75,14.75,14.75,0.0,0.0
2018-12-02,15.13,15.13,15.13,0.0,0.0,15.13,15.13,15.13,0.0,0.0,14.49,14.49,14.49,0.0,0.0,14.5,14.5,14.5,0.0,0.0
2018-12-09,14.08,14.08,14.08,0.0,0.0,14.15,14.15,14.15,0.0,0.0,13.91,13.91,13.91,0.0,0.0,13.91,13.91,13.91,0.0,0.0
2018-12-16,11.04,11.04,11.04,0.0,0.0,11.91,11.91,11.91,0.0,0.0,11.04,11.04,11.04,0.0,0.0,11.39,11.39,11.39,0.0,0.0
2018-12-23,11.36,11.36,11.36,0.0,0.0,11.6,11.6,11.6,0.0,0.0,10.79,10.79,10.79,0.0,0.0,11.17,11.17,11.17,0.0,0.0
2018-12-30,12.88,12.88,12.88,0.0,0.0,13.29,13.29,13.29,0.0,0.0,12.58,12.58,12.58,0.0,0.0,13.29,13.29,13.29,0.0,0.0
2019-01-06,14.23,14.23,14.23,0.0,0.0,14.3,14.3,14.3,0.0,0.0,13.63,13.63,13.63,0.0,0.0,14.0,14.0,14.0,0.0,0.0
2019-01-13,14.26,14.26,14.26,0.0,0.0,14.35,14.35,14.35,0.0,0.0,14.2,14.2,14.2,0.0,0.0,14.35,14.35,14.35,0.0,0.0
2019-01-20,13.9,13.9,13.9,0.0,0.0,14.27,14.27,14.27,0.0,0.0,13.9,13.9,13.9,0.0,0.0,14.27,14.27,14.27,0.0,0.0
2019-01-27,14.21,14.21,14.21,0.0,0.0,14.75,14.75,14.75,0.0,0.0,14.21,14.21,14.21,0.0,0.0,14.57,14.57,14.57,0.0,0.0
2019-02-03,13.87,13.87,13.87,0.0,0.0,13.87,13.87,13.87,0.0,0.0,13.41,13.41,13.41,0.0,0.0,13.7,13.7,13.7,0.0,0.0
2019-02-10,14.72,14.72,14.72,0.0,0.0,15.09,15.09,15.09,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.89,14.89,14.89,0.0,0.0
2019-02-17,15.0,15.0,15.0,0.0,0.0,15.17,15.17,15.17,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.82,14.82,14.82,0.0,0.0
2019-02-24,14.55,14.55,14.55,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.17,14.17,14.17,0.0,0.0,14.35,14.35,14.35,0.0,0.0
2019-03-03,14.4,14.4,14.4,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.13,14.13,14.13,0.0,0.0,14.5,14.5,14.5,0.0,0.0
2019-03-10,14.31,14.31,14.31,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.08,14.08,14.08,0.0,0.0,14.32,14.32,14.32,0.0,0.0
2019-03-17,14.9,14.9,14.9,0.0,0.0,15.37,15.37,15.37,0.0,0.0,14.62,14.62,14.62,0.0,0.0,14.9,14.9,14.9,0.0,0.0
2019-03-24,14.82,14.82,14.82,0.0,0.0,14.93,14.93,14.93,0.0,0.0,14.69,14.69,14.69,0.0,0.0,14.93,14.93,14.93,0.0,0.0
2019-03-31,15.13,15.13,15.13,0.0,0.0,15.23,15.23,15.23,0.0,0.0,14.85,14.85,14.85,0.0,0.0,15.23,15.23,15.23,0.0,0.0
2019-04-07,15.09,15.09,15.09,0.0,0.0,15.33,15.33,15.33,0.0,0.0,15.09,15.09,15.09,0.0,0.0,15.21,15.21,15.21,0.0,0.0
2019-04-14,14.5,14.5,14.5,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.23,14.23,14.23,0.0,0.0,14.4,14.4,14.4,0.0,0.0
2019-04-21,14.48,14.48,14.48,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.35,14.35,14.35,0.0,0.0
2019-04-28,14.17,14.17,14.17,0.0,0.0,14.3,14.3,14.3,0.0,0.0,13.99,13.99,13.99,0.0,0.0,14.3,14.3,14.3,0.0,0.0
2019-05-05,14.39,14.39,14.39,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.13,14.13,14.13,0.0,0.0,14.55,14.55,14.55,0.0,0.0
2019-05-12,15.01,15.01,15.01,0.0,0.0,15.1,15.1,15.1,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.91,14.91,14.91,0.0,0.0
2019-05-19,14.63,14.63,14.63,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.39,14.39,14.39,0.0,0.0,14.66,14.66,14.66,0.0,0.0
2019-05-26,13.77,13.77,13.77,0.0,0.0,13.85,13.85,13.85,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.85,13.85,13.85,0.0,0.0
2019-06-02,14.22,14.22,14.22,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.12,14.12,14.12,0.0,0.0,14.14,14.14,14.14,0.0,0.0
2019-06-09,14.0,14.0,14.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,13.65,13.65,13.65,0.0,0.0,13.75,13.75,13.75,0.0,0.0
2019-06-16,13.6,13.6,13.6,0.0,0.0,13.92,13.92,13.92,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.85,13.85,13.85,0.0,0.0
2019-06-23,13.7,13.7,13.7,0.0,0.0,13.99,13.99,13.99,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.93,13.93,13.93,0.0,0.0
2019-06-30,14.4,14.4,14.4,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.5,14.5,14.5,0.0,0.0
2019-07-07,14.73,14.73,14.73,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.73,14.73,14.73,0.0,0.0,14.86,14.86,14.86,0.0,0.0
2019-07-14,14.43,14.43,14.43,0.0,0.0,14.56,14.56,14.56,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.56,14.56,14.56,0.0,0.0
2019-07-21,14.55,14.55,14.55,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.49,14.49,14.49,0.0,0.0
2019-07-28,13.75,13.75,13.75,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.35,13.35,13.35,0.0,0.0,13.48,13.48,13.48,0.0,0.0
2019-08-04,12.51,12.51,12.51,0.0,0.0,12.51,12.51,12.51,0.0,0.0,12.31,12.31,12.31,0.0,0.0,12.31,12.31,12.31,0.0,0.0
2019-08-11,11.71,11.71,11.71,0.0,0.0,12.06,12.06,12.06,0.0,0.0,11.67,11.67,11.67,0.0,0.0,11.9,11.9,11.9,0.0,0.0
2019-08-18,12.0,12.0,12.0,0.0,0.0,12.1,12.1,12.1,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.5,11.5,11.5,0.0,0.0
2019-08-25,12.21,12.21,12.21,0.0,0.0,12.21,12.21,12.21,0.0,0.0,12.21,12.21,12.21,0.0,0.0,12.21,12.21,12.21,0.0,0.0
2019-09-01,12.5,12.5,12.5,0.0,0.0,12.5,12.5,12.5,0.0,0.0,12.05,12.05,12.05,0.0,0.0,12.05,12.05,12.05,0.0,0.0
2019-09-08,12.19,12.19,12.19,0.0,0.0,12.53,12.53,12.53,0.0,0.0,12.17,12.17,12.17,0.0,0.0,12.49,12.49,12.49,0.0,0.0
2019-09-15,12.8,12.8,12.8,0.0,0.0,12.93,12.93,12.93,0.0,0.0,12.7,12.7,12.7,0.0,0.0,12.79,12.79,12.79,0.0,0.0
2019-09-22,11.96,11.96,11.96,0.0,0.0,12.11,12.11,12.11,0.0,0.0,11.87,11.87,11.87,0.0,0.0,11.96,11.96,11.96,0.0,0.0
2019-09-29,11.78,11.78,11.78,0.0,0.0,11.78,11.78,11.78,0.0,0.0,11.61,11.61,11.61,0.0,0.0,11.7,11.7,11.7,0.0,0.0
2019-10-06,10.64,10.64,10.64,0.0,0.0,11.13,11.13,11.13,0.0,0.0,10.64,10.64,10.64,0.0,0.0,11.01,11.01,11.01,0.0,0.0
2019-10-13,10.58,10.58,10.58,0.0,0.0,10.95,10.95,10.95,0.0,0.0,10.58,10.58,10.58,0.0,0.0,10.86,10.86,10.86,0.0,0.0
2019-10-20,10.7,10.7,10.7,0.0,0.0,10.89,10.89,10.89,0.0,0.0,10.7,10.7,10.7,0.0,0.0,10.8,10.8,10.8,0.0,0.0
2019-10-27,10.42,10.42,10.42,0.0,0.0,10.64,10.64,10.64,0.0,0.0,10.4,10.4,10.4,0.0,0.0,10.64,10.64,10.64,0.0,0.0
2019-11-03,10.34,10.34,10.34,0.0,0.0,10.34,10.34,10.34,0.0,0.0,9.81,9.81,9.81,0.0,0.0,10.09,10.09,10.09,0.0,0.0
2019-11-10,9.27,9.27,9.27,0.0,0.0,9.53,9.53,9.53,0.0,0.0,9.25,9.25,9.25,0.0,0.0,9.41,9.41,9.41,0.0,0.0
2019-11-17,9.35,9.35,9.35,0.0,0.0,9.6,9.6,9.6,0.0,0.0,9.07,9.07,9.07,0.0,0.0,9.41,9.41,9.41,0.0,0.0
2019-11-24,9.2,9.2,9.2,0.0,0.0,9.24,9.24,9.24,0.0,0.0,9.01,9.01,9.01,0.0,0.0,9.15,9.15,9.15,0.0,0.0
2019-12-01,8.96,8.96,8.96,0.0,0.0,8.96,8.96,8.96,0.0,0.0,8.83,8.83,8.83,0.0,0.0,8.9,8.9,8.9,0.0,0.0
2019-12-08,9.57,9.57,9.57,0.0,0.0,9.67,9.67,9.67,0.0,0.0,9.37,9.37,9.37,0.0,0.0,9.44,9.44,9.44,0.0,0.0
2019-12-15,10.27,10.27,10.27,0.0,0.0,10.31,10.31,10.31,0.0,0.0,10.2,10.2,10.2,0.0,0.0,10.24,10.24,10.24,0.0,0.0
2019-12-22,10.85,10.85,10.85,0.0,0.0,10.85,10.85,10.85,0.0,0.0,10.37,10.37,10.37,0.0,0.0,10.51,10.51,10.51,0.0,0.0
2019-12-29,10.6,10.6,10.6,0.0,0.0,10.83,10.83,10.83,0.0,0.0,10.5,10.5,10.5,0.0,0.0,10.69,10.69,10.69,0.0,0.0
