Date,DXYNStock_Open_average,DXYNStock_Open_max,DXYNStock_Open_min,DXYNStock_Open_volatility,DXYNStock_Open_change,DXYNStock_High_average,DXYNStock_High_max,DXYNStock_High_min,DXYNStock_High_volatility,DXYNStock_High_change,DXYNStock_Low_average,DXYNStock_Low_max,DXYNStock_Low_min,DXYNStock_Low_volatility,DXYNStock_Low_change,DXYNStock_Close_average,DXYNStock_Close_max,DXYNStock_Close_min,DXYNStock_Close_volatility,DXYNStock_Close_change,DXYNStock_Volume_average,DXYNStock_Volume_max,DXYNStock_Volume_min,DXYNStock_Volume_volatility,DXYNStock_Volume_change
2018-01-14,3.7,3.9,3.5,0.3999999999999999,0.3999999999999999,3.8925,4.045,3.7,0.34499999999999975,0.34499999999999975,3.685,3.9,3.5,0.3999999999999999,0.3999999999999999,3.8625,4.0,3.7,0.2999999999999998,0.2999999999999998,15300,21121,10329,10792,5990
2018-01-21,3.891,4.05,3.75,0.2999999999999998,-0.2999999999999998,3.93,4.05,3.75,0.2999999999999998,-0.2999999999999998,3.752,3.9,3.65,0.25,-0.25,3.85,3.95,3.75,0.20000000000000018,-0.1499999999999999,11630,36383,4521,31862,-31616
2018-01-28,3.5694,3.7,3.49,0.20999999999999996,-0.1860000000000004,3.6028,3.7,3.514,0.1860000000000004,-0.1860000000000004,3.452,3.5,3.4,0.10000000000000009,-0.10000000000000009,3.5,3.55,3.45,0.09999999999999964,-0.09999999999999964,12473,18174,7744,10430,-8579
2018-02-04,3.338,3.5,3.15,0.3500000000000001,-0.3500000000000001,3.388,3.5,3.25,0.25,-0.25,3.2,3.4,3.0,0.3999999999999999,-0.3999999999999999,3.23,3.4,3.05,0.3500000000000001,-0.3500000000000001,22492,35172,8019,27153,27153
2018-02-11,3.21,3.35,3.05,0.30000000000000027,0.30000000000000027,3.353,3.54,3.15,0.3900000000000001,0.3900000000000001,3.07,3.3,2.9,0.3999999999999999,0.3999999999999999,3.22,3.45,3.15,0.30000000000000027,0.30000000000000027,18090,32725,9961,22764,5188
2018-02-18,3.2750000000000004,3.35,3.2,0.1499999999999999,-0.1499999999999999,3.3,3.39,3.2,0.18999999999999995,-0.18999999999999995,3.1675,3.21,3.055,0.1549999999999998,-0.1549999999999998,3.2075,3.25,3.125,0.125,-0.125,4728,7347,3296,4051,3468
2018-02-25,3.1,3.4,2.7,0.6999999999999997,-0.44999999999999973,3.1834000000000002,3.4,2.967,0.43299999999999983,-0.18299999999999983,2.93,3.1,2.7,0.3999999999999999,-0.34999999999999964,2.9699999999999998,3.15,2.75,0.3999999999999999,-0.3999999999999999,41345,111283,4215,107068,62908
2018-03-04,2.88,2.95,2.8,0.15000000000000036,0.050000000000000266,2.9779999999999998,3.045,2.9,0.14500000000000002,-0.14500000000000002,2.801,2.85,2.75,0.10000000000000009,-0.04999999999999982,2.85,2.9,2.8,0.10000000000000009,0.0,23041,40851,6693,34158,12937
2018-03-11,2.839,2.895,2.8,0.0950000000000002,-0.050000000000000266,2.865,2.9,2.85,0.04999999999999982,-0.02499999999999991,2.76,2.8,2.7,0.09999999999999964,-0.04999999999999982,2.8,2.85,2.75,0.10000000000000009,-0.04999999999999982,9659,16953,4964,11989,-1852
2018-03-18,2.782,2.85,2.71,0.14000000000000012,0.0,2.88,2.95,2.85,0.10000000000000009,0.10000000000000009,2.7,2.8,2.6,0.19999999999999973,0.1499999999999999,2.8,2.9,2.7,0.19999999999999973,0.1499999999999999,13089,33773,4441,29332,1788
2018-03-25,2.89425,2.95,2.85,0.10000000000000009,-0.02300000000000013,2.9292499999999997,2.995,2.877,0.11800000000000033,-0.06800000000000006,2.795,2.85,2.73,0.1200000000000001,-0.06999999999999984,2.825,2.9,2.75,0.1499999999999999,-0.10000000000000009,8975,10559,7163,3396,-3378
2018-04-01,3.0162,3.2,2.85,0.3500000000000001,0.3500000000000001,3.1114,3.2739999999999996,2.895,0.37899999999999956,0.30500000000000016,2.887,3.1,2.775,0.3250000000000002,-0.02499999999999991,2.999,3.2,2.895,0.30500000000000016,0.05500000000000016,13727,36512,3196,33316,33252
2018-04-08,2.92,2.95,2.85,0.10000000000000009,0.050000000000000266,2.98,3.05,2.95,0.09999999999999964,0.09999999999999964,2.815,2.85,2.75,0.10000000000000009,0.050000000000000266,2.93,3.0,2.8,0.20000000000000018,0.15000000000000036,6307,10932,2302,8630,3274
2018-04-15,2.89,3.0,2.85,0.1499999999999999,0.0,2.94,3.0,2.85,0.1499999999999999,-0.04999999999999982,2.82,2.9,2.75,0.1499999999999999,-0.10000000000000009,2.88,2.95,2.8,0.15000000000000036,-0.10000000000000009,15886,29037,6823,22214,-15796
2018-04-22,2.82,2.95,2.75,0.20000000000000018,0.20000000000000018,2.885,3.0,2.775,0.2250000000000001,0.2250000000000001,2.769,2.9,2.65,0.25,0.19999999999999973,2.85,2.95,2.7,0.25,0.19999999999999973,10516,15217,5324,9893,1618
2018-04-29,2.9604,3.0,2.91,0.08999999999999986,0.058000000000000274,3.1,3.2,3.05,0.15000000000000036,-0.050000000000000266,2.92,2.95,2.9,0.050000000000000266,0.0,3.06,3.2,3.0,0.20000000000000018,-0.04999999999999982,32879,74972,8606,66366,66366
2018-05-06,2.73,2.95,2.6,0.3500000000000001,-0.25,2.7600000000000002,2.95,2.65,0.30000000000000027,-0.25,2.58,2.8,2.5,0.2999999999999998,-0.2999999999999998,2.6399999999999997,2.8,2.55,0.25,-0.25,18357,29542,8492,21050,2852
2018-05-13,2.6,2.65,2.55,0.10000000000000009,-0.10000000000000009,2.6473999999999998,2.65,2.642,0.008000000000000007,-0.004999999999999893,2.55,2.6,2.5,0.10000000000000009,0.0,2.5884,2.642,2.55,0.09200000000000008,0.050000000000000266,13256,26658,2337,24321,19347
2018-05-20,2.553,2.65,2.5,0.1499999999999999,-0.10000000000000009,2.565,2.65,2.525,0.125,-0.10000000000000009,2.478,2.5,2.4,0.10000000000000009,-0.10000000000000009,2.527,2.55,2.49,0.05999999999999961,0.0,24008,76358,2574,73784,67876
2018-05-27,2.4625,2.5,2.4,0.10000000000000009,-0.10000000000000009,2.4875,2.55,2.45,0.09999999999999964,-0.09999999999999964,2.40625,2.475,2.35,0.125,-0.125,2.4375,2.5,2.4,0.10000000000000009,-0.10000000000000009,22448,52313,6101,46212,-18942
2018-06-03,2.43,2.55,2.35,0.19999999999999973,0.050000000000000266,2.5,2.55,2.45,0.09999999999999964,0.0,2.37,2.4,2.35,0.04999999999999982,0.04999999999999982,2.38,2.4,2.35,0.04999999999999982,0.04999999999999982,14436,24111,6560,17551,-353
2018-06-10,2.332,2.35,2.3,0.050000000000000266,-0.040000000000000036,2.4,2.4,2.4,0.0,0.0,2.302,2.35,2.25,0.10000000000000009,-0.040000000000000036,2.335,2.4,2.25,0.1499999999999999,0.04999999999999982,21347,61633,6978,54655,-51148
2018-06-17,2.355,2.4,2.3,0.10000000000000009,-0.07499999999999973,2.39,2.4,2.35,0.04999999999999982,-0.04999999999999982,2.315,2.35,2.3,0.050000000000000266,0.0,2.34,2.35,2.3,0.050000000000000266,0.050000000000000266,7956,17906,1976,15930,10714
2018-06-24,2.27,2.3,2.25,0.04999999999999982,-0.04999999999999982,2.3127999999999997,2.35,2.3,0.050000000000000266,0.0,2.224,2.25,2.2,0.04999999999999982,-0.04999999999999982,2.2978,2.35,2.25,0.10000000000000009,0.02499999999999991,10873,15580,6242,9338,-7004
2018-07-01,2.31875,2.4,2.225,0.17499999999999982,0.17499999999999982,2.354,2.4,2.3,0.10000000000000009,0.10000000000000009,2.2802499999999997,2.3,2.221,0.07899999999999974,0.07899999999999974,2.3289999999999997,2.4,2.3,0.10000000000000009,0.0,7084,14568,4356,10212,10209
2018-07-08,2.33,2.4,2.15,0.25,0.0,2.38,2.4,2.3,0.10000000000000009,0.0,2.2308,2.354,2.1,0.254,-0.10400000000000009,2.295,2.4,2.125,0.2749999999999999,-0.1499999999999999,18174,40300,2679,37621,24026
2018-07-15,2.304,2.325,2.295,0.03000000000000025,0.0,2.36,2.4,2.3,0.10000000000000009,-0.10000000000000009,2.23,2.3,2.2,0.09999999999999964,-0.09999999999999964,2.28,2.35,2.225,0.125,-0.07500000000000018,15017,31191,4109,27082,-10648
2018-07-22,2.21,2.25,2.15,0.10000000000000009,-0.10000000000000009,2.255,2.3,2.2,0.09999999999999964,-0.09999999999999964,2.15,2.2,2.05,0.15000000000000036,-0.15000000000000036,2.17,2.3,2.05,0.25,-0.25,25099,64393,3485,60908,28347
2018-07-29,2.07,2.25,2.0,0.25,0.20000000000000018,2.13,2.3,2.05,0.25,0.25,1.89,2.0,1.75,0.25,-0.19999999999999996,2.069,2.145,2.0,0.14500000000000002,0.10000000000000009,26217,50500,13974,36526,-11768
2018-08-05,2.002,2.15,1.9,0.25,-0.25,2.05,2.15,2.0,0.1499999999999999,-0.10000000000000009,1.891,1.96,1.84,0.11999999999999988,0.04999999999999982,1.9549999999999998,2.05,1.905,0.1449999999999998,-0.040000000000000036,17236,27888,1148,26740,-5290
2018-08-12,1.828,1.95,1.65,0.30000000000000004,-0.30000000000000004,1.848,1.95,1.7,0.25,-0.25,1.69,1.9,1.45,0.44999999999999996,-0.44999999999999996,1.73,1.9,1.5,0.3999999999999999,-0.3999999999999999,67840,183286,1996,181290,181290
2018-08-19,1.56,1.65,1.4,0.25,-0.050000000000000044,1.61,1.65,1.55,0.09999999999999987,-0.09999999999999987,1.4296,1.5,1.4,0.10000000000000009,0.0,1.52,1.65,1.4,0.25,-0.25,44771,63563,19562,44001,44001
2018-08-26,1.655,1.8,1.45,0.3500000000000001,0.15000000000000013,1.8,1.875,1.75,0.125,-0.050000000000000044,1.6,1.7,1.45,0.25,0.10000000000000009,1.7,1.75,1.6,0.1499999999999999,-0.050000000000000044,151217,315035,12058,302977,21291
2018-09-02,1.8775,2.01,1.7,0.30999999999999983,0.15000000000000013,2.0524999999999998,2.15,1.95,0.19999999999999996,-0.19999999999999996,1.80725,1.95,1.6,0.34999999999999987,0.25,1.9249999999999998,2.0,1.9,0.10000000000000009,0.0,88206,265319,9743,255576,-245538
