Date,CCCStock_Open_average,CCCStock_Open_max,CCCStock_Open_min,CCCStock_Open_volatility,CCCStock_Open_change,CCCStock_High_average,CCCStock_High_max,CCCStock_High_min,CCCStock_High_volatility,CCCStock_High_change,CCCStock_Low_average,CCCStock_Low_max,CCCStock_Low_min,CCCStock_Low_volatility,CCCStock_Low_change,CCCStock_Close_average,CCCStock_Close_max,CCCStock_Close_min,CCCStock_Close_volatility,CCCStock_Close_change,CCCStock_Volume_average,CCCStock_Volume_max,CCCStock_Volume_min,CCCStock_Volume_volatility,CCCStock_Volume_change
2018-01-14,21.3,21.3,21.3,0.0,0.0,21.3825,21.48,21.35,0.129999999999999,0.129999999999999,21.2625,21.3,21.25,0.05000000000000071,0.05000000000000071,21.325,21.4,21.3,0.09999999999999787,0.09999999999999787,1116438,1906878,538239,1368639,705248
2018-01-21,21.25,21.3,21.2,0.10000000000000142,0.05000000000000071,21.3,21.35,21.25,0.10000000000000142,0.05000000000000071,21.216,21.25,21.18,0.07000000000000028,0.07000000000000028,21.25,21.35,21.2,0.15000000000000213,0.15000000000000213,1095882,1963035,395690,1567345,-302524
2018-01-28,21.310000000000002,21.35,21.3,0.05000000000000071,0.0,21.402,21.48,21.35,0.129999999999999,0.129999999999999,21.282,21.3,21.25,0.05000000000000071,0.05000000000000071,21.310000000000002,21.35,21.3,0.05000000000000071,0.0,1368497,1924191,995350,928841,888147
2018-02-04,21.32,21.35,21.3,0.05000000000000071,-0.05000000000000071,21.356,21.38,21.35,0.029999999999997584,-0.029999999999997584,21.3,21.3,21.3,0.0,0.0,21.32,21.35,21.3,0.05000000000000071,0.05000000000000071,1415203,2023841,620789,1403052,-467240
2018-02-11,21.37,21.4,21.35,0.04999999999999716,0.0,21.4,21.4,21.4,0.0,0.0,21.32,21.35,21.3,0.05000000000000071,0.0,21.36,21.4,21.3,0.09999999999999787,-0.04999999999999716,909354,1477105,607300,869805,252844
2018-02-18,21.337500000000002,21.35,21.3,0.05000000000000071,0.0,21.4075,21.45,21.38,0.07000000000000028,0.019999999999999574,21.325000000000003,21.35,21.3,0.05000000000000071,0.05000000000000071,21.3625,21.4,21.3,0.09999999999999787,0.09999999999999787,673516,829229,288398,540831,-495217
2018-02-25,21.4,21.45,21.35,0.09999999999999787,-0.04999999999999716,21.419999999999998,21.45,21.4,0.05000000000000071,-0.05000000000000071,21.336000000000002,21.38,21.25,0.129999999999999,-0.029999999999997584,21.37,21.45,21.25,0.1999999999999993,-0.05000000000000071,710613,1189145,455297,733848,-228999
2018-03-04,21.4625,21.5,21.35,0.14999999999999858,0.14999999999999858,21.5125,21.55,21.4,0.15000000000000213,0.15000000000000213,21.375,21.5,21.05,0.4499999999999993,0.3999999999999986,21.4125,21.55,21.1,0.4499999999999993,0.3999999999999986,3279210,4628056,1277783,3350273,-1823839
2018-03-11,9.7,9.7,9.7,0.0,0.0,9.7,9.7,9.7,0.0,0.0,9.6,9.6,9.6,0.0,0.0,9.6,9.6,9.6,0.0,0.0,261100,261100,261100,0,0
2018-03-18,9.6,9.6,9.6,0.0,0.0,9.6,9.6,9.6,0.0,0.0,9.6,9.6,9.6,0.0,0.0,9.6,9.6,9.6,0.0,0.0,20101,20101,20101,0,0
