Date,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_Open_average,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_Open_max,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_Open_min,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_Open_volatility,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_Open_change,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_High_average,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_High_max,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_High_min,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_High_volatility,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_High_change,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_Low_average,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_Low_max,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_Low_min,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_Low_volatility,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_Low_change,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_Close_average,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_Close_max,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_Close_min,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_Close_volatility,Guggenheim Invest S&P 500 Equal Weight Consumer St_etf_Close_change
2018-07-29,129.0,129.0,129.0,0.0,0.0,131.32,131.32,131.32,0.0,0.0,129.0,129.0,129.0,0.0,0.0,130.48,130.48,130.48,0.0,0.0
2018-08-05,127.58,127.58,127.58,0.0,0.0,128.12,128.12,128.12,0.0,0.0,127.38,127.38,127.38,0.0,0.0,127.55,127.55,127.55,0.0,0.0
2018-08-12,130.39,130.39,130.39,0.0,0.0,132.08,132.08,132.08,0.0,0.0,130.39,130.39,130.39,0.0,0.0,132.08,132.08,132.08,0.0,0.0
2018-08-19,129.36,129.36,129.36,0.0,0.0,130.21,130.21,130.21,0.0,0.0,129.29,129.29,129.29,0.0,0.0,129.86,129.86,129.86,0.0,0.0
2018-08-26,129.29,129.29,129.29,0.0,0.0,129.74,129.74,129.74,0.0,0.0,129.02,129.02,129.02,0.0,0.0,129.64,129.64,129.64,0.0,0.0
2018-09-02,131.56,131.56,131.56,0.0,0.0,131.61,131.61,131.61,0.0,0.0,130.49,130.49,130.49,0.0,0.0,131.61,131.61,131.61,0.0,0.0
2018-09-09,131.92,131.92,131.92,0.0,0.0,132.01,132.01,132.01,0.0,0.0,131.25,131.25,131.25,0.0,0.0,131.82,131.82,131.82,0.0,0.0
2018-09-16,132.17,132.17,132.17,0.0,0.0,132.52,132.52,132.52,0.0,0.0,132.17,132.17,132.17,0.0,0.0,132.22,132.22,132.22,0.0,0.0
2018-09-23,127.58,127.58,127.58,0.0,0.0,128.4,128.4,128.4,0.0,0.0,127.58,127.58,127.58,0.0,0.0,128.34,128.34,128.34,0.0,0.0
2018-09-30,127.18,127.18,127.18,0.0,0.0,127.93,127.93,127.93,0.0,0.0,127.18,127.18,127.18,0.0,0.0,127.78,127.78,127.78,0.0,0.0
2018-10-07,124.56,124.56,124.56,0.0,0.0,125.02,125.02,125.02,0.0,0.0,123.61,123.61,123.61,0.0,0.0,124.73,124.73,124.73,0.0,0.0
2018-10-14,127.81,127.81,127.81,0.0,0.0,129.14,129.14,129.14,0.0,0.0,127.81,127.81,127.81,0.0,0.0,128.63,128.63,128.63,0.0,0.0
2018-10-21,126.95,126.95,126.95,0.0,0.0,126.95,126.95,126.95,0.0,0.0,124.7,124.7,124.7,0.0,0.0,125.24,125.24,125.24,0.0,0.0
2018-10-28,130.24,130.24,130.24,0.0,0.0,130.24,130.24,130.24,0.0,0.0,128.19,128.19,128.19,0.0,0.0,128.94,128.94,128.94,0.0,0.0
2018-11-04,131.1,131.1,131.1,0.0,0.0,132.03,132.03,132.03,0.0,0.0,130.98,130.98,130.98,0.0,0.0,131.78,131.78,131.78,0.0,0.0
2018-11-11,129.65,129.65,129.65,0.0,0.0,130.94,130.94,130.94,0.0,0.0,129.34,129.34,129.34,0.0,0.0,130.17,130.17,130.17,0.0,0.0
2018-11-18,127.12,127.12,127.12,0.0,0.0,128.55,128.55,128.55,0.0,0.0,127.12,127.12,127.12,0.0,0.0,128.04,128.04,128.04,0.0,0.0
2018-11-25,129.42,129.42,129.42,0.0,0.0,130.13,130.13,130.13,0.0,0.0,129.29,129.29,129.29,0.0,0.0,129.93,129.93,129.93,0.0,0.0
2018-12-02,127.77,127.77,127.77,0.0,0.0,128.13,128.13,128.13,0.0,0.0,125.64,125.64,125.64,0.0,0.0,126.05,126.05,126.05,0.0,0.0
2018-12-09,126.89,126.89,126.89,0.0,0.0,127.0,127.0,127.0,0.0,0.0,125.33,125.33,125.33,0.0,0.0,125.61,125.61,125.61,0.0,0.0
2018-12-16,118.05,118.05,118.05,0.0,0.0,120.31,120.31,120.31,0.0,0.0,116.34,116.34,116.34,0.0,0.0,116.66,116.66,116.66,0.0,0.0
2018-12-23,116.71,116.71,116.71,0.0,0.0,117.42,117.42,117.42,0.0,0.0,115.58,115.58,115.58,0.0,0.0,116.05,116.05,116.05,0.0,0.0
2018-12-30,115.9,115.9,115.9,0.0,0.0,117.98,117.98,117.98,0.0,0.0,115.9,115.9,115.9,0.0,0.0,117.76,117.76,117.76,0.0,0.0
2019-01-06,119.68,119.68,119.68,0.0,0.0,119.91,119.91,119.91,0.0,0.0,119.28,119.28,119.28,0.0,0.0,119.85,119.85,119.85,0.0,0.0
2019-01-13,121.25,121.25,121.25,0.0,0.0,122.41,122.41,122.41,0.0,0.0,121.25,121.25,121.25,0.0,0.0,122.07,122.07,122.07,0.0,0.0
2019-01-20,119.83,119.83,119.83,0.0,0.0,120.5,120.5,120.5,0.0,0.0,119.29,119.29,119.29,0.0,0.0,119.34,119.34,119.34,0.0,0.0
2019-01-27,123.19,123.19,123.19,0.0,0.0,123.19,123.19,123.19,0.0,0.0,122.13,122.13,122.13,0.0,0.0,122.47,122.47,122.47,0.0,0.0
2019-02-03,122.82,122.82,122.82,0.0,0.0,124.25,124.25,124.25,0.0,0.0,122.82,122.82,122.82,0.0,0.0,124.25,124.25,124.25,0.0,0.0
2019-02-10,126.53,126.53,126.53,0.0,0.0,127.08,127.08,127.08,0.0,0.0,126.53,126.53,126.53,0.0,0.0,126.93,126.93,126.93,0.0,0.0
2019-02-17,125.93,125.93,125.93,0.0,0.0,126.6,126.6,126.6,0.0,0.0,125.35,125.35,125.35,0.0,0.0,126.6,126.6,126.6,0.0,0.0
2019-02-24,127.43,127.43,127.43,0.0,0.0,127.43,127.43,127.43,0.0,0.0,126.21,126.21,126.21,0.0,0.0,126.91,126.91,126.91,0.0,0.0
2019-03-03,125.31,125.31,125.31,0.0,0.0,125.46,125.46,125.46,0.0,0.0,124.72,124.72,124.72,0.0,0.0,125.21,125.21,125.21,0.0,0.0
2019-03-10,127.05,127.05,127.05,0.0,0.0,127.74,127.74,127.74,0.0,0.0,127.02,127.02,127.02,0.0,0.0,127.2,127.2,127.2,0.0,0.0
2019-03-17,127.96,127.96,127.96,0.0,0.0,129.07,129.07,129.07,0.0,0.0,127.96,127.96,127.96,0.0,0.0,128.33,128.33,128.33,0.0,0.0
2019-03-24,130.5,130.5,130.5,0.0,0.0,131.31,131.31,131.31,0.0,0.0,130.39,130.39,130.39,0.0,0.0,131.21,131.21,131.21,0.0,0.0
2019-03-31,129.57,129.57,129.57,0.0,0.0,130.09,130.09,130.09,0.0,0.0,129.57,129.57,129.57,0.0,0.0,130.07,130.07,130.07,0.0,0.0
2019-04-07,131.53,131.53,131.53,0.0,0.0,131.8,131.8,131.8,0.0,0.0,131.45,131.45,131.45,0.0,0.0,131.56,131.56,131.56,0.0,0.0
2019-04-14,132.65,132.65,132.65,0.0,0.0,132.94,132.94,132.94,0.0,0.0,132.28,132.28,132.28,0.0,0.0,132.58,132.58,132.58,0.0,0.0
2019-04-21,132.57,132.57,132.57,0.0,0.0,133.58,133.58,133.58,0.0,0.0,132.57,132.57,132.57,0.0,0.0,133.58,133.58,133.58,0.0,0.0
2019-04-28,133.41,133.41,133.41,0.0,0.0,134.4,134.4,134.4,0.0,0.0,133.32,133.32,133.32,0.0,0.0,133.93,133.93,133.93,0.0,0.0
2019-05-05,132.59,132.59,132.59,0.0,0.0,134.03,134.03,134.03,0.0,0.0,131.67,131.67,131.67,0.0,0.0,133.89,133.89,133.89,0.0,0.0
2019-05-12,134.53,134.53,134.53,0.0,0.0,135.78,135.78,135.78,0.0,0.0,134.53,134.53,134.53,0.0,0.0,135.12,135.12,135.12,0.0,0.0
2019-05-19,134.68,134.68,134.68,0.0,0.0,134.68,134.68,134.68,0.0,0.0,133.57,133.57,133.57,0.0,0.0,133.81,133.81,133.81,0.0,0.0
2019-05-26,129.51,129.51,129.51,0.0,0.0,129.51,129.51,129.51,0.0,0.0,128.23,128.23,128.23,0.0,0.0,128.58,128.58,128.58,0.0,0.0
2019-06-02,136.03,136.03,136.03,0.0,0.0,137.05,137.05,137.05,0.0,0.0,136.03,136.03,136.03,0.0,0.0,136.38,136.38,136.38,0.0,0.0
2019-06-09,136.94,136.94,136.94,0.0,0.0,137.21,137.21,137.21,0.0,0.0,136.67,136.67,136.67,0.0,0.0,136.67,136.67,136.67,0.0,0.0
2019-06-16,136.08,136.08,136.08,0.0,0.0,136.38,136.38,136.38,0.0,0.0,135.59,135.59,135.59,0.0,0.0,135.63,135.63,135.63,0.0,0.0
2019-06-23,133.62,133.62,133.62,0.0,0.0,134.1,134.1,134.1,0.0,0.0,133.45,133.45,133.45,0.0,0.0,133.82,133.82,133.82,0.0,0.0
2019-06-30,136.69,136.69,136.69,0.0,0.0,136.69,136.69,136.69,0.0,0.0,135.16,135.16,135.16,0.0,0.0,136.3,136.3,136.3,0.0,0.0
2019-07-07,136.31,136.31,136.31,0.0,0.0,136.53,136.53,136.53,0.0,0.0,136.12,136.12,136.12,0.0,0.0,136.29,136.29,136.29,0.0,0.0
2019-07-14,137.62,137.62,137.62,0.0,0.0,138.27,138.27,138.27,0.0,0.0,136.93,136.93,136.93,0.0,0.0,136.93,136.93,136.93,0.0,0.0
2019-07-21,137.01,137.01,137.01,0.0,0.0,137.98,137.98,137.98,0.0,0.0,136.57,136.57,136.57,0.0,0.0,137.9,137.9,137.9,0.0,0.0
2019-07-28,136.16,136.16,136.16,0.0,0.0,136.47,136.47,136.47,0.0,0.0,135.54,135.54,135.54,0.0,0.0,135.8,135.8,135.8,0.0,0.0
2019-08-04,136.13,136.13,136.13,0.0,0.0,136.41,136.41,136.41,0.0,0.0,134.96,134.96,134.96,0.0,0.0,135.57,135.57,135.57,0.0,0.0
2019-08-11,135.59,135.59,135.59,0.0,0.0,136.86,136.86,136.86,0.0,0.0,135.59,135.59,135.59,0.0,0.0,136.47,136.47,136.47,0.0,0.0
2019-08-18,137.51,137.51,137.51,0.0,0.0,137.65,137.65,137.65,0.0,0.0,134.92,134.92,134.92,0.0,0.0,135.42,135.42,135.42,0.0,0.0
2019-08-25,138.06,138.06,138.06,0.0,0.0,138.78,138.78,138.78,0.0,0.0,137.58,137.58,137.58,0.0,0.0,137.75,137.75,137.75,0.0,0.0
2019-09-01,139.36,139.36,139.36,0.0,0.0,139.71,139.71,139.71,0.0,0.0,139.2,139.2,139.2,0.0,0.0,139.53,139.53,139.53,0.0,0.0
2019-09-08,139.74,139.74,139.74,0.0,0.0,140.62,140.62,140.62,0.0,0.0,139.69,139.69,139.69,0.0,0.0,139.78,139.78,139.78,0.0,0.0
2019-09-15,139.92,139.92,139.92,0.0,0.0,140.08,140.08,140.08,0.0,0.0,139.2,139.2,139.2,0.0,0.0,139.2,139.2,139.2,0.0,0.0
2019-09-22,140.5,140.5,140.5,0.0,0.0,140.5,140.5,140.5,0.0,0.0,139.05,139.05,139.05,0.0,0.0,139.72,139.72,139.72,0.0,0.0
2019-09-29,137.77,137.77,137.77,0.0,0.0,139.53,139.53,139.53,0.0,0.0,137.77,137.77,137.77,0.0,0.0,139.46,139.46,139.46,0.0,0.0
2019-10-06,138.68,138.68,138.68,0.0,0.0,139.28,139.28,139.28,0.0,0.0,138.3,138.3,138.3,0.0,0.0,138.48,138.48,138.48,0.0,0.0
2019-10-13,138.15,138.15,138.15,0.0,0.0,138.51,138.51,138.51,0.0,0.0,138.0,138.0,138.0,0.0,0.0,138.0,138.0,138.0,0.0,0.0
2019-10-20,138.84,138.84,138.84,0.0,0.0,138.84,138.84,138.84,0.0,0.0,138.38,138.38,138.38,0.0,0.0,138.46,138.46,138.46,0.0,0.0
2019-10-27,139.39,139.39,139.39,0.0,0.0,139.5,139.5,139.5,0.0,0.0,138.84,138.84,138.84,0.0,0.0,138.95,138.95,138.95,0.0,0.0
2019-11-03,140.13,140.13,140.13,0.0,0.0,140.15,140.15,140.15,0.0,0.0,139.71,139.71,139.71,0.0,0.0,140.07,140.07,140.07,0.0,0.0
2019-11-10,141.29,141.29,141.29,0.0,0.0,141.29,141.29,141.29,0.0,0.0,140.82,140.82,140.82,0.0,0.0,141.11,141.11,141.11,0.0,0.0
2019-11-17,141.48,141.48,141.48,0.0,0.0,141.57,141.57,141.57,0.0,0.0,140.85,140.85,140.85,0.0,0.0,141.16,141.16,141.16,0.0,0.0
2019-11-24,142.93,142.93,142.93,0.0,0.0,142.93,142.93,142.93,0.0,0.0,142.45,142.45,142.45,0.0,0.0,142.55,142.55,142.55,0.0,0.0
2019-12-01,143.63,143.63,143.63,0.0,0.0,144.21,144.21,144.21,0.0,0.0,143.58,143.58,143.58,0.0,0.0,143.74,143.74,143.74,0.0,0.0
2019-12-08,143.04,143.04,143.04,0.0,0.0,143.52,143.52,143.52,0.0,0.0,142.75,142.75,142.75,0.0,0.0,143.34,143.34,143.34,0.0,0.0
2019-12-15,145.44,145.44,145.44,0.0,0.0,147.26,147.26,147.26,0.0,0.0,145.44,145.44,145.44,0.0,0.0,146.95,146.95,146.95,0.0,0.0
2019-12-22,145.88,145.88,145.88,0.0,0.0,146.15,146.15,146.15,0.0,0.0,145.69,145.69,145.69,0.0,0.0,146.06,146.06,146.06,0.0,0.0
2019-12-29,143.94,143.94,143.94,0.0,0.0,145.38,145.38,145.38,0.0,0.0,143.94,143.94,143.94,0.0,0.0,144.94,144.94,144.94,0.0,0.0
