Date,First Trust NASDAQ-100 Ex-Technology Sector_Open_average,First Trust NASDAQ-100 Ex-Technology Sector_Open_max,First Trust NASDAQ-100 Ex-Technology Sector_Open_min,First Trust NASDAQ-100 Ex-Technology Sector_Open_volatility,First Trust NASDAQ-100 Ex-Technology Sector_Open_change,First Trust NASDAQ-100 Ex-Technology Sector_High_average,First Trust NASDAQ-100 Ex-Technology Sector_High_max,First Trust NASDAQ-100 Ex-Technology Sector_High_min,First Trust NASDAQ-100 Ex-Technology Sector_High_volatility,First Trust NASDAQ-100 Ex-Technology Sector_High_change,First Trust NASDAQ-100 Ex-Technology Sector_Low_average,First Trust NASDAQ-100 Ex-Technology Sector_Low_max,First Trust NASDAQ-100 Ex-Technology Sector_Low_min,First Trust NASDAQ-100 Ex-Technology Sector_Low_volatility,First Trust NASDAQ-100 Ex-Technology Sector_Low_change,First Trust NASDAQ-100 Ex-Technology Sector_Close_average,First Trust NASDAQ-100 Ex-Technology Sector_Close_max,First Trust NASDAQ-100 Ex-Technology Sector_Close_min,First Trust NASDAQ-100 Ex-Technology Sector_Close_volatility,First Trust NASDAQ-100 Ex-Technology Sector_Close_change
2018-01-14,51.37,51.37,51.37,0.0,0.0,51.54,51.54,51.54,0.0,0.0,51.34,51.34,51.34,0.0,0.0,51.54,51.54,51.54,0.0,0.0
2018-01-21,52.51,52.51,52.51,0.0,0.0,52.82,52.82,52.82,0.0,0.0,52.48,52.48,52.48,0.0,0.0,52.82,52.82,52.82,0.0,0.0
2018-01-28,51.21,51.21,51.21,0.0,0.0,51.25,51.25,51.25,0.0,0.0,51.02,51.02,51.02,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2018-02-04,47.98,47.98,47.98,0.0,0.0,48.34,48.34,48.34,0.0,0.0,46.59,46.59,46.59,0.0,0.0,47.9,47.9,47.9,0.0,0.0
2018-02-11,50.11,50.11,50.11,0.0,0.0,50.18,50.18,50.18,0.0,0.0,49.95,49.95,49.95,0.0,0.0,50.01,50.01,50.01,0.0,0.0
2018-02-18,49.74,49.74,49.74,0.0,0.0,49.98,49.98,49.98,0.0,0.0,49.53,49.53,49.53,0.0,0.0,49.98,49.98,49.98,0.0,0.0
2018-02-25,48.54,48.54,48.54,0.0,0.0,48.86,48.86,48.86,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.84,48.84,48.84,0.0,0.0
2018-03-04,50.87,50.87,50.87,0.0,0.0,51.32,51.32,51.32,0.0,0.0,50.87,50.87,50.87,0.0,0.0,51.32,51.32,51.32,0.0,0.0
2018-03-11,50.82,50.82,50.82,0.0,0.0,50.87,50.87,50.87,0.0,0.0,50.66,50.66,50.66,0.0,0.0,50.66,50.66,50.66,0.0,0.0
2018-03-18,48.42,48.42,48.42,0.0,0.0,48.67,48.67,48.67,0.0,0.0,47.66,47.66,47.66,0.0,0.0,47.66,47.66,47.66,0.0,0.0
2018-03-25,47.76,47.76,47.76,0.0,0.0,48.59,48.59,48.59,0.0,0.0,47.76,47.76,47.76,0.0,0.0,48.35,48.35,48.35,0.0,0.0
2018-04-01,48.08,48.08,48.08,0.0,0.0,48.16,48.16,48.16,0.0,0.0,47.38,47.38,47.38,0.0,0.0,47.38,47.38,47.38,0.0,0.0
2018-04-08,48.07,48.07,48.07,0.0,0.0,48.24,48.24,48.24,0.0,0.0,48.07,48.07,48.07,0.0,0.0,48.24,48.24,48.24,0.0,0.0
2018-04-15,48.81,48.81,48.81,0.0,0.0,48.81,48.81,48.81,0.0,0.0,48.27,48.27,48.27,0.0,0.0,48.27,48.27,48.27,0.0,0.0
2018-04-22,48.65,48.65,48.65,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.4,48.4,48.4,0.0,0.0,48.46,48.46,48.46,0.0,0.0
2018-04-29,47.81,47.81,47.81,0.0,0.0,48.33,48.33,48.33,0.0,0.0,47.81,47.81,47.81,0.0,0.0,48.25,48.25,48.25,0.0,0.0
2018-05-06,48.8,48.8,48.8,0.0,0.0,48.85,48.85,48.85,0.0,0.0,48.67,48.67,48.67,0.0,0.0,48.85,48.85,48.85,0.0,0.0
2018-05-13,48.8,48.8,48.8,0.0,0.0,48.95,48.95,48.95,0.0,0.0,48.8,48.8,48.8,0.0,0.0,48.92,48.92,48.92,0.0,0.0
2018-05-20,49.12,49.12,49.12,0.0,0.0,49.15,49.15,49.15,0.0,0.0,49.01,49.01,49.01,0.0,0.0,49.05,49.05,49.05,0.0,0.0
2018-05-27,48.95,48.95,48.95,0.0,0.0,49.19,49.19,49.19,0.0,0.0,48.95,48.95,48.95,0.0,0.0,49.19,49.19,49.19,0.0,0.0
2018-06-03,49.85,49.85,49.85,0.0,0.0,50.2,50.2,50.2,0.0,0.0,49.85,49.85,49.85,0.0,0.0,50.12,50.12,50.12,0.0,0.0
2018-06-10,51.36,51.36,51.36,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.36,51.36,51.36,0.0,0.0,51.44,51.44,51.44,0.0,0.0
2018-06-17,50.96,50.96,50.96,0.0,0.0,51.23,51.23,51.23,0.0,0.0,50.96,50.96,50.96,0.0,0.0,51.19,51.19,51.19,0.0,0.0
2018-06-24,50.15,50.15,50.15,0.0,0.0,50.24,50.24,50.24,0.0,0.0,50.15,50.15,50.15,0.0,0.0,50.23,50.23,50.23,0.0,0.0
2018-07-01,50.43,50.43,50.43,0.0,0.0,51.31,51.31,51.31,0.0,0.0,50.43,50.43,50.43,0.0,0.0,51.3,51.3,51.3,0.0,0.0
2018-07-08,52.18,52.18,52.18,0.0,0.0,52.24,52.24,52.24,0.0,0.0,52.18,52.18,52.18,0.0,0.0,52.24,52.24,52.24,0.0,0.0
2018-07-15,51.89,51.89,51.89,0.0,0.0,52.03,52.03,52.03,0.0,0.0,51.89,51.89,51.89,0.0,0.0,52.03,52.03,52.03,0.0,0.0
2018-07-22,51.81,51.81,51.81,0.0,0.0,51.81,51.81,51.81,0.0,0.0,51.6,51.6,51.6,0.0,0.0,51.6,51.6,51.6,0.0,0.0
2018-07-29,51.96,51.96,51.96,0.0,0.0,51.98,51.98,51.98,0.0,0.0,51.94,51.94,51.94,0.0,0.0,51.95,51.95,51.95,0.0,0.0
2018-08-05,51.89,51.89,51.89,0.0,0.0,51.93,51.93,51.93,0.0,0.0,51.75,51.75,51.75,0.0,0.0,51.75,51.75,51.75,0.0,0.0
2018-08-12,51.66,51.66,51.66,0.0,0.0,51.74,51.74,51.74,0.0,0.0,51.53,51.53,51.53,0.0,0.0,51.74,51.74,51.74,0.0,0.0
2018-08-19,51.97,51.97,51.97,0.0,0.0,52.37,52.37,52.37,0.0,0.0,51.97,51.97,51.97,0.0,0.0,52.32,52.32,52.32,0.0,0.0
2018-08-26,52.53,52.53,52.53,0.0,0.0,52.6,52.6,52.6,0.0,0.0,52.53,52.53,52.53,0.0,0.0,52.6,52.6,52.6,0.0,0.0
2018-09-02,51.73,51.73,51.73,0.0,0.0,51.98,51.98,51.98,0.0,0.0,51.68,51.68,51.68,0.0,0.0,51.82,51.82,51.82,0.0,0.0
2018-09-09,52.86,52.86,52.86,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.8,52.8,52.8,0.0,0.0
2018-09-16,53.48,53.48,53.48,0.0,0.0,53.48,53.48,53.48,0.0,0.0,53.35,53.35,53.35,0.0,0.0,53.38,53.38,53.38,0.0,0.0
2018-09-23,53.09,53.09,53.09,0.0,0.0,53.14,53.14,53.14,0.0,0.0,53.06,53.06,53.06,0.0,0.0,53.06,53.06,53.06,0.0,0.0
2018-09-30,51.81,51.81,51.81,0.0,0.0,51.81,51.81,51.81,0.0,0.0,50.97,50.97,50.97,0.0,0.0,51.34,51.34,51.34,0.0,0.0
2018-10-07,49.67,49.67,49.67,0.0,0.0,49.67,49.67,49.67,0.0,0.0,49.19,49.19,49.19,0.0,0.0,49.24,49.24,49.24,0.0,0.0
2018-10-14,50.13,50.13,50.13,0.0,0.0,50.18,50.18,50.18,0.0,0.0,49.49,49.49,49.49,0.0,0.0,49.69,49.69,49.69,0.0,0.0
2018-10-21,47.41,47.41,47.41,0.0,0.0,47.73,47.73,47.73,0.0,0.0,47.07,47.07,47.07,0.0,0.0,47.5,47.5,47.5,0.0,0.0
2018-10-28,49.97,49.97,49.97,0.0,0.0,49.97,49.97,49.97,0.0,0.0,49.3,49.3,49.3,0.0,0.0,49.3,49.3,49.3,0.0,0.0
2018-11-04,50.0,50.0,50.0,0.0,0.0,50.13,50.13,50.13,0.0,0.0,49.93,49.93,49.93,0.0,0.0,50.13,50.13,50.13,0.0,0.0
2018-11-11,49.68,49.68,49.68,0.0,0.0,49.7,49.7,49.7,0.0,0.0,49.49,49.49,49.49,0.0,0.0,49.67,49.67,49.67,0.0,0.0
2018-11-18,48.27,48.27,48.27,0.0,0.0,48.27,48.27,48.27,0.0,0.0,48.27,48.27,48.27,0.0,0.0,48.27,48.27,48.27,0.0,0.0
2018-11-25,50.16,50.16,50.16,0.0,0.0,50.26,50.26,50.26,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.26,50.26,50.26,0.0,0.0
2018-12-02,49.07,49.07,49.07,0.0,0.0,49.07,49.07,49.07,0.0,0.0,47.99,47.99,47.99,0.0,0.0,48.09,48.09,48.09,0.0,0.0
2018-12-09,48.15,48.15,48.15,0.0,0.0,48.15,48.15,48.15,0.0,0.0,47.47,47.47,47.47,0.0,0.0,47.54,47.54,47.54,0.0,0.0
2018-12-16,45.34,45.34,45.34,0.0,0.0,45.37,45.37,45.37,0.0,0.0,43.8,43.8,43.8,0.0,0.0,43.92,43.92,43.92,0.0,0.0
2018-12-23,45.49,45.49,45.49,0.0,0.0,45.97,45.97,45.97,0.0,0.0,45.11,45.11,45.11,0.0,0.0,45.36,45.36,45.36,0.0,0.0
2018-12-30,46.75,46.75,46.75,0.0,0.0,47.08,47.08,47.08,0.0,0.0,46.75,46.75,46.75,0.0,0.0,46.95,46.95,46.95,0.0,0.0
2019-01-06,48.25,48.25,48.25,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.17,48.17,48.17,0.0,0.0,48.52,48.52,48.52,0.0,0.0
2019-01-13,49.41,49.41,49.41,0.0,0.0,49.88,49.88,49.88,0.0,0.0,49.41,49.41,49.41,0.0,0.0,49.87,49.87,49.87,0.0,0.0
2019-01-20,49.51,49.51,49.51,0.0,0.0,49.9,49.9,49.9,0.0,0.0,49.51,49.51,49.51,0.0,0.0,49.89,49.89,49.89,0.0,0.0
2019-01-27,50.71,50.71,50.71,0.0,0.0,50.97,50.97,50.97,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.97,50.97,50.97,0.0,0.0
2019-02-03,50.52,50.52,50.52,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.77,50.77,50.77,0.0,0.0
2019-02-10,52.06,52.06,52.06,0.0,0.0,52.24,52.24,52.24,0.0,0.0,52.06,52.06,52.06,0.0,0.0,52.24,52.24,52.24,0.0,0.0
2019-02-17,51.84,51.84,51.84,0.0,0.0,51.89,51.89,51.89,0.0,0.0,51.83,51.83,51.83,0.0,0.0,51.83,51.83,51.83,0.0,0.0
2019-02-24,52.26,52.26,52.26,0.0,0.0,52.43,52.43,52.43,0.0,0.0,52.23,52.23,52.23,0.0,0.0,52.39,52.39,52.39,0.0,0.0
2019-03-03,50.51,50.51,50.51,0.0,0.0,50.73,50.73,50.73,0.0,0.0,50.51,50.51,50.51,0.0,0.0,50.72,50.72,50.72,0.0,0.0
